actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT04M31.00S,2025-01-24T03:52:54.8Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,21,10,2025-01-24T03:52:56Z,830000,False,,,0,,B. Carrington REBOUND (Off:1 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,82.0,2.0,1.0,1.0,,,,,,,,
84,PT04M22.00S,2025-01-24T03:53:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,9.806176084099869,49.50980392156863,1610612764,21,12,2025-01-24T03:53:08Z,840000,False,2.0,40.0,1,left,A. Sarr Layup (4 PTS) (J. Poole 2 AST),"[1642259, 1629673]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,3.98,Made,4.0,,,,,,,J. Poole,1629673.0,2.0,,,,,
86,PT04M07.00S,2025-01-24T03:53:19.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,92.9862023653088,50.0,1610612746,23,12,2025-01-24T03:53:23Z,860000,False,0.0,13.0,1,right,K. Leonard driving DUNK (2 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,1.34,Made,2.0,,,,,,,,,,,,,,
87,PT04M04.00S,2025-01-24T03:53:25.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,23,12,2025-01-24T03:53:25Z,870000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,out,[],1627884,,,1610612764,23,12,2025-01-24T03:56:19Z,880000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,out,[],202695,,,1610612764,23,12,2025-01-24T03:56:19Z,890000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,out,[],1642267,,,1610612764,23,12,2025-01-24T03:56:19Z,900000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,23,12,2025-01-24T03:56:19Z,910000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,out,[],1642259,,,1610612764,23,12,2025-01-24T03:56:19Z,920000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,in,[],1629599,,,1610612764,23,12,2025-01-24T03:56:19Z,930000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,in,[],201587,,,1610612764,23,12,2025-01-24T03:56:19Z,940000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,in,[],202685,,,1610612764,23,12,2025-01-24T03:56:19Z,950000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,in,[],1642273,,,1610612764,23,12,2025-01-24T03:56:19Z,960000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M04.00S,2025-01-24T03:56:03.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,23,12,2025-01-24T03:56:19Z,970000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M50.00S,2025-01-24T03:56:35.8Z,1,REGULAR,foul,personal,[],201935,,,1610612764,23,12,2025-01-24T03:56:42Z,980000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1629673]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Poole,1629673.0
100,PT03M48.00S,2025-01-24T03:56:53.5Z,1,REGULAR,foul,personal,['2freethrow'],201935,,,1610612764,23,12,2025-01-24T03:57:00Z,1000000,False,,,0,,J. Harden shooting personal FOUL (2 PF) (Coulibaly 2 FT),"[201935, 1641731]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Coulibaly,1641731.0
102,PT03M48.00S,2025-01-24T03:57:17.2Z,1,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,23,13,2025-01-24T03:57:17Z,1020000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
103,PT03M48.00S,2025-01-24T03:57:36.9Z,1,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,23,14,2025-01-24T03:57:36Z,1030000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
104,PT03M36.00S,2025-01-24T03:57:48.8Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,23,14,2025-01-24T03:58:42Z,1040000,False,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 1642273]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,1.0,George,1642273.0,,,,,,,,,,,,,,,,,
105,PT03M36.00S,2025-01-24T03:57:48.8Z,1,REGULAR,steal,,[],1642273,,,1610612764,23,14,2025-01-24T03:58:42Z,1050000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
106,PT03M28.00S,2025-01-24T03:57:57.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641731,6.1268068331143235,98.0392156862745,1610612764,23,14,2025-01-24T03:58:05Z,1060000,False,-240.0,5.0,1,left,MISS B. Coulibaly 24' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,,24.03,Missed,,,,,,,,,,,,,,,
107,PT03M24.00S,2025-01-24T03:58:01.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,23,14,2025-01-24T03:58:05Z,1070000,False,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,,,106.0,4.0,2.0,2.0,,,,,,,,
108,PT03M14.00S,2025-01-24T03:58:12.4Z,1,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,23,14,2025-01-24T03:58:18Z,1080000,False,,,0,,A. Coffey bad pass out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,bad pass,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,,,,,1627534.0,,,,
109,PT03M14.00S,2025-01-24T03:58:16.9Z,1,REGULAR,substitution,out,[],1641731,,,1610612764,23,14,2025-01-24T03:58:31Z,1090000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M14.00S,2025-01-24T03:58:16.9Z,1,REGULAR,substitution,in,[],1630551,,,1610612764,23,14,2025-01-24T03:58:31Z,1100000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M01.00S,2025-01-24T03:58:42.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630557,9.280551905387648,57.84313725490197,1610612764,23,14,2025-01-24T03:58:48Z,1110000,False,-39.0,35.0,1,left,MISS C. Kispert driving bank Shot,[1630557],1610612764.0,WAS,driving bank,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,5.24,Missed,,,,,,,,,,,,,,,
112,PT02M58.00S,2025-01-24T03:58:45.9Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,23,14,2025-01-24T03:58:48Z,1120000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,
113,PT02M55.00S,2025-01-24T03:58:50.4Z,1,REGULAR,foul,personal,[],1629673,,,1610612746,23,14,2025-01-24T03:59:03Z,1130000,False,,,0,,J. Poole personal FOUL (3 PF),"[1629673, 201935]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Harden,201935.0
115,PT02M55.00S,2025-01-24T03:59:01.7Z,1,REGULAR,substitution,out,[],1629673,,,1610612746,23,14,2025-01-24T03:59:07Z,1150000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M55.00S,2025-01-24T03:59:01.7Z,1,REGULAR,substitution,in,[],1642267,,,1610612746,23,14,2025-01-24T03:59:07Z,1160000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M48.00S,2025-01-24T03:59:49.4Z,1,REGULAR,3pt,Jump Shot,[],201587,66.17936925098554,38.970588235294116,1610612746,26,14,2025-01-24T03:59:54Z,1180000,False,-55.0,265.0,1,right,N. Batum 27' 3PT  (3 PTS) (N. Powell 2 AST),"[201587, 1626181]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,27.11,Made,3.0,,,,,,,N. Powell,1626181.0,2.0,,,,,
120,PT02M32.00S,2025-01-24T04:00:05.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,12.040078843626807,49.26470588235294,1610612764,26,16,2025-01-24T04:00:09Z,1200000,False,4.0,61.0,1,left,J. Valančiūnas 6' Hook (2 PTS) (B. Carrington 3 AST),"[202685, 1642267]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,6.08,Made,2.0,,,,,,,B. Carrington,1642267.0,3.0,,,,,
122,PT02M21.00S,2025-01-24T04:00:16.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.11760840998686,50.0,1610612746,28,16,2025-01-24T04:00:19Z,1220000,False,0.0,12.0,1,right,I. Zubac driving DUNK (6 PTS) (J. Harden 4 AST),"[1627826, 201935]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,1.22,Made,6.0,,,,,,,J. Harden,201935.0,4.0,,,,,
124,PT02M07.00S,2025-01-24T04:00:29.9Z,1,REGULAR,turnover,lost ball,[],1642273,,,1610612764,28,16,2025-01-24T04:00:33Z,1240000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1642273, 1626181]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,1.0,Powell,1626181.0,,,,,,,,,,,,,,,,,
125,PT02M07.00S,2025-01-24T04:00:29.9Z,1,REGULAR,steal,,[],1626181,,,1610612746,28,16,2025-01-24T04:00:32Z,1250000,False,,,0,,N. Powell STEAL (3 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
126,PT02M05.00S,2025-01-24T04:00:32.9Z,1,REGULAR,turnover,bad pass,[],1626181,,,1610612746,28,16,2025-01-24T04:00:36Z,1260000,False,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1630551]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,1.0,Champagnie,1630551.0,,,,,,,,,,,,,,,,,
127,PT02M05.00S,2025-01-24T04:00:32.9Z,1,REGULAR,steal,,[],1630551,,,1610612764,28,16,2025-01-24T04:00:35Z,1270000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
128,PT02M01.00S,2025-01-24T04:00:37.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630551,8.623521681997373,55.392156862745104,1610612764,28,16,2025-01-24T04:01:50Z,1280000,False,-27.0,29.0,1,left,MISS J. Champagnie driving floating Shot,[1630551],1610612764.0,WAS,driving floating,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,3.93,Missed,,,,,,,,,,,,,,,
129,PT01M56.00S,2025-01-24T04:00:42.0Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,28,16,2025-01-24T04:00:41Z,1290000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:0),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,
130,PT01M56.00S,2025-01-24T04:00:41.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202685,5.590000152587891,50.0,1610612764,28,16,2025-01-24T04:00:43Z,1300000,False,0.0,0.0,1,left,MISS J. Valančiūnas tip Layup,[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
131,PT01M56.00S,2025-01-24T04:00:41.1Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,28,16,2025-01-24T04:00:43Z,1310000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,130.0,5.0,3.0,2.0,,,,,,,,
132,PT01M54.00S,2025-01-24T04:00:43.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201587,69.72733245729303,72.54901960784314,1610612746,28,16,2025-01-24T04:02:30Z,1320000,False,113.0,232.0,1,right,MISS N. Batum 25' running 3PT,[201587],1610612746.0,LAC,running,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,25.8,Missed,,,,,,,,,,,,,,,
133,PT01M50.00S,2025-01-24T04:00:47.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,28,16,2025-01-24T04:00:50Z,1330000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,132.0,2.0,1.0,1.0,,,,,,,,
134,PT01M40.00S,2025-01-24T04:00:57.3Z,1,REGULAR,2pt,Jump Shot,[],202685,24.655059132720105,62.99019607843137,1610612764,28,18,2025-01-24T04:01:01Z,1340000,False,-65.0,179.0,1,left,J. Valančiūnas 19' Jump Shot (4 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left Center,,,,19.07,Made,4.0,,,,,,,,,,,,,,
135,PT01M16.00S,2025-01-24T04:01:21.3Z,1,REGULAR,3pt,Jump Shot,[],201935,65.78515111695138,50.0,1610612746,28,18,2025-01-24T04:01:25Z,1350000,False,0.0,269.0,1,right,MISS J. Harden 26' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,26.91,Missed,,,,,,,,,,,,,,,
136,PT01M13.00S,2025-01-24T04:01:24.3Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,28,18,2025-01-24T04:01:25Z,1360000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,,,135.0,3.0,2.0,1.0,,,,,,,,
137,PT00M54.40S,2025-01-24T04:01:43.9Z,1,REGULAR,turnover,bad pass,[],202685,,,1610612764,28,18,2025-01-24T04:01:47Z,1370000,False,,,0,,J. Valančiūnas bad pass TURNOVER (1 TO),"[202685, 201587]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,1.0,Batum,201587.0,,,,,,,,,,,,,,,,,
138,PT00M54.40S,2025-01-24T04:01:43.9Z,1,REGULAR,steal,,[],201587,,,1610612746,28,18,2025-01-24T04:01:45Z,1380000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
139,PT00M49.50S,2025-01-24T04:01:48.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626181,74.85216819973719,9.068627450980392,1610612746,28,18,2025-01-24T04:01:59Z,1390000,False,-205.0,184.0,1,right,MISS N. Powell 27' running pullup 3PT,[1626181],1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,27.52,Missed,,,,,,,,,,,,,,,
140,PT00M45.30S,2025-01-24T04:01:53.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,28,18,2025-01-24T04:01:59Z,1400000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,139.0,4.0,3.0,1.0,,,,,,,,
141,PT00M31.20S,2025-01-24T04:02:07.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,13.485545335085414,42.40196078431372,1610612764,28,20,2025-01-24T04:02:11Z,1410000,False,38.0,74.0,1,left,B. Carrington 8' driving floating Jump Shot (5 PTS),[1642267],1610612764.0,WAS,driving floating,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,8.35,Made,5.0,,,,,,,,,,,,,,
142,PT00M09.20S,2025-01-24T04:02:34.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642273,,,1610612746,28,20,2025-01-24T04:03:03Z,1420000,False,,,0,,K. George shooting personal FOUL (1 PF) (Harden 2 FT),"[1642273, 201935]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Harden,201935.0
144,PT00M09.20S,2025-01-24T04:03:03.8Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,29,20,2025-01-24T04:03:03Z,1440000,False,,,0,,J. Harden Free Throw 1 of 2 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
145,PT00M09.20S,2025-01-24T04:03:05.2Z,1,REGULAR,substitution,out,[],1626181,,,1610612746,29,20,2025-01-24T04:03:14Z,1450000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M09.20S,2025-01-24T04:03:05.2Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,29,20,2025-01-24T04:03:14Z,1460000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M09.20S,2025-01-24T04:03:05.2Z,1,REGULAR,substitution,in,[],1628964,,,1610612746,29,20,2025-01-24T04:03:14Z,1470000,False,,,0,,SUB in: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M09.20S,2025-01-24T04:03:05.2Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,29,20,2025-01-24T04:03:14Z,1480000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M09.20S,2025-01-24T04:03:27.6Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,30,20,2025-01-24T04:03:27Z,1490000,False,,,0,,J. Harden Free Throw 2 of 2 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
150,PT00M02.40S,2025-01-24T04:03:36.2Z,1,REGULAR,3pt,Jump Shot,[],1642267,34.247700394218136,51.71568627450981,1610612764,30,20,2025-01-24T04:03:46Z,1500000,False,-9.0,269.0,1,left,MISS B. Carrington 26' step back 3PT - blocked,"[1642267, 1628964]",1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,26.95,Missed,,Bamba,1628964.0,,,,,,,,,,,,
164,PT00M02.40S,2025-01-24T04:03:36.2Z,1,REGULAR,block,,[],1628964,,,1610612764,30,20,2025-01-24T04:07:20Z,1505000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
151,PT00M02.40S,2025-01-24T04:03:36.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,30,20,2025-01-24T04:03:42Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,150.0,,,,,,,,,,,
152,PT00M00.00S,2025-01-24T04:03:42.5Z,1,REGULAR,period,end,[],0,,,1610612764,30,20,2025-01-24T04:03:42Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-01-24T04:05:57.1Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612764,30,20,2025-01-24T04:06:27Z,1530000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-01-24T04:05:57.1Z,2,REGULAR,substitution,out,['startperiod'],201587,,,1610612764,30,20,2025-01-24T04:06:27Z,1540000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-01-24T04:05:57.1Z,2,REGULAR,substitution,out,['startperiod'],1630551,,,1610612764,30,20,2025-01-24T04:06:27Z,1550000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-01-24T04:05:57.1Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612764,30,20,2025-01-24T04:06:27Z,1560000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-01-24T04:05:57.1Z,2,REGULAR,substitution,in,['startperiod'],1629645,,,1610612764,30,20,2025-01-24T04:06:27Z,1570000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-01-24T04:05:57.1Z,2,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,30,20,2025-01-24T04:06:27Z,1580000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-01-24T04:06:24.7Z,2,REGULAR,period,start,[],0,,,1610612746,30,20,2025-01-24T04:06:27Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M38.00S,2025-01-24T04:06:46.1Z,2,REGULAR,3pt,Jump Shot,[],1628964,92.06636005256242,3.6764705882352944,1610612746,33,20,2025-01-24T04:06:50Z,1600000,False,-232.0,22.0,1,right,M. Bamba 3PT  (3 PTS) (K. Porter Jr. 1 AST),"[1628964, 1629645]",1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,,,,23.27,Made,3.0,,,,,,,K. Porter Jr.,1629645.0,1.0,,,,,
162,PT11M11.00S,2025-01-24T04:07:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,9.280551905387648,46.81372549019608,1610612764,33,20,2025-01-24T04:08:06Z,1620000,False,16.0,35.0,1,left,MISS K. Kuzma cutting Layup,[1628398],1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,3.82,Missed,,,,,,,,,,,,,,,
163,PT11M09.00S,2025-01-24T04:07:14.4Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,33,20,2025-01-24T04:07:14Z,1630000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,
165,PT11M01.00S,2025-01-24T04:07:21.9Z,2,REGULAR,3pt,Jump Shot,[],1628964,65.65374507227332,51.225490196078425,1610612746,36,20,2025-01-24T04:07:27Z,1640000,False,6.0,270.0,1,right,M. Bamba 27' 3PT  (6 PTS) (T. Mann 1 AST),"[1628964, 1629611]",1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,27.05,Made,6.0,,,,,,,T. Mann,1629611.0,1.0,,,,,
