actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
181,PT09M23.00S,2024-12-04T04:12:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,8.09789750328515,47.05882352941176,1610612757,38,40,2024-12-04T04:13:36Z,1810000,False,15.0,24.0,1,left,MISS J. Walker Layup - blocked,"[1631133, 1628964]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,Bamba,1628964.0,,,,,,,
182,PT09M23.00S,2024-12-04T04:12:58.1Z,2,REGULAR,block,,[],1628964,,,1610612757,38,40,2024-12-04T04:13:01Z,1820000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT09M23.00S,2024-12-04T04:12:58.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,38,40,2024-12-04T04:13:46Z,1825000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,181.0,,,,,,,,,,,,
183,PT09M23.00S,2024-12-04T04:13:16.6Z,2,REGULAR,substitution,out,[],1629599,,,1610612757,38,40,2024-12-04T04:13:19Z,1830000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M23.00S,2024-12-04T04:13:16.6Z,2,REGULAR,substitution,in,[],1626181,,,1610612757,38,40,2024-12-04T04:13:19Z,1840000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M18.00S,2024-12-04T04:13:35.9Z,2,REGULAR,jumpball,recovered,[],1630166,,,1610612757,38,40,2024-12-04T04:13:35Z,1850000,False,,,0,,Jump Ball J. Walker vs. M. Bamba: Tip to D. Avdija,"[1630166, 1631133, 1628964]",1610612757.0,POR,heldball,D. Avdija,1630166.0,Avdija,D. Avdija,Walker,1631133.0,Bamba,1628964.0,,,,,,,,,,,,,,,,,,,,,,
189,PT09M09.00S,2024-12-04T04:13:45.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631133,34.37910643889619,44.85294117647059,1610612757,38,40,2024-12-04T04:13:59Z,1880000,False,26.0,271.0,1,left,MISS J. Walker 27' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
190,PT09M06.00S,2024-12-04T04:13:48.1Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,38,40,2024-12-04T04:13:50Z,1890000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,
191,PT08M57.00S,2024-12-04T04:13:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.93495400788436,51.9607843137255,1610612746,40,40,2024-12-04T04:14:01Z,1900000,False,10.0,23.0,1,right,N. Powell driving Layup (16 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.53,Made,16.0,,,,,,,,,,,,,,,,,
192,PT08M52.00S,2024-12-04T04:14:06.3Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612757,40,40,2024-12-04T04:14:15Z,1910000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Banton 2 FT),"[1628964, 1630625]",1610612746.0,LAC,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,,,,,,,1.0,0.0,Banton,1630625.0,,,
194,PT08M52.00S,2024-12-04T04:14:34.2Z,2,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,40,41,2024-12-04T04:14:34Z,1930000,False,,,0,,D. Banton Free Throw 1 of 2 (5 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
195,PT08M52.00S,2024-12-04T04:14:50.9Z,2,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,40,42,2024-12-04T04:14:50Z,1940000,False,,,0,,D. Banton Free Throw 2 of 2 (6 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
196,PT08M30.00S,2024-12-04T04:15:12.1Z,2,REGULAR,3pt,Jump Shot,[],1629611,94.08672798948751,95.61121323529412,1610612746,40,42,2024-12-04T04:15:17Z,1950000,False,228.0,3.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
197,PT08M29.00S,2024-12-04T04:15:13.1Z,2,REGULAR,rebound,offensive,[],1626181,,,1610612746,40,42,2024-12-04T04:15:17Z,1960000,False,,,0,,N. Powell REBOUND (Off:1 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,,,,,196.0,2.0,1.0,1.0,,,,,,,,,
198,PT08M29.00S,2024-12-04T04:15:16.6Z,2,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612746,40,42,2024-12-04T04:15:23Z,1970000,False,,,0,,N. Powell bad pass out-of-bounds TURNOVER (1 TO),[1626181],1610612746.0,LAC,bad pass,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,,,,1629178.0,,,,,,,,,,,1.0,,
199,PT08M17.00S,2024-12-04T04:15:31.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630625,26.49474375821288,18.137254901960784,1610612757,40,42,2024-12-04T04:15:35Z,1980000,False,159.0,197.0,1,left,MISS D. Banton 25' 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
200,PT08M14.00S,2024-12-04T04:15:34.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,40,42,2024-12-04T04:15:35Z,1990000,False,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,199.0,3.0,2.0,1.0,,,,,,,,,
201,PT08M09.00S,2024-12-04T04:15:39.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641757,90.48948751642575,47.549019607843135,1610612746,42,42,2024-12-04T04:16:14Z,2000000,False,-12.0,37.0,1,right,J. Miller running Layup (6 PTS) (N. Powell 3 AST),"[1641757, 1626181]",1610612746.0,LAC,running,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,3.89,Made,6.0,N. Powell,1626181.0,3.0,,,,,,,,,,,,,,
203,PT07M47.00S,2024-12-04T04:16:02.2Z,2,REGULAR,turnover,out-of-bounds,[],1631101,,,1610612757,42,42,2024-12-04T04:16:08Z,2020000,False,,,0,,S. Sharpe bad pass out-of-bounds TURNOVER (3 TO),[1631101],1610612757.0,POR,bad pass,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,1626301.0,,,,,,,,,,,3.0,,
204,PT07M47.00S,2024-12-04T04:16:08.4Z,2,REGULAR,substitution,out,[],1628964,,,1610612746,42,42,2024-12-04T04:16:14Z,2030000,False,,,0,,SUB out: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M47.00S,2024-12-04T04:16:08.4Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,42,42,2024-12-04T04:16:14Z,2040000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M30.00S,2024-12-04T04:16:38.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,69.07030223390277,70.58823529411765,1610612746,42,42,2024-12-04T04:16:45Z,2050000,False,103.0,238.0,1,right,MISS N. Powell 25' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
207,PT07M29.00S,2024-12-04T04:16:39.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,42,42,2024-12-04T04:16:45Z,2060000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,206.0,,,,,,,,,,,,
209,PT07M29.00S,2024-12-04T04:16:46.5Z,2,REGULAR,substitution,out,[],1641712,,,1610612757,42,42,2024-12-04T04:16:53Z,2080000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M29.00S,2024-12-04T04:16:46.5Z,2,REGULAR,substitution,out,[],1631133,,,1610612757,42,42,2024-12-04T04:16:53Z,2090000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M29.00S,2024-12-04T04:16:46.5Z,2,REGULAR,substitution,in,[],203924,,,1610612757,42,42,2024-12-04T04:16:53Z,2100000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M29.00S,2024-12-04T04:16:46.5Z,2,REGULAR,substitution,in,[],1629028,,,1610612757,42,42,2024-12-04T04:16:53Z,2110000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M15.00S,2024-12-04T04:17:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,7.30946123521682,45.34313725490196,1610612757,42,44,2024-12-04T04:18:15Z,2120000,False,23.0,16.0,1,left,D. Banton driving finger roll Layup (8 PTS),[1630625],1610612757.0,POR,driving finger roll,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.84,Made,8.0,,,,,,,,,,,,,,,,,
214,PT06M57.00S,2024-12-04T04:17:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,89.17542706964521,46.81372549019608,1610612746,44,44,2024-12-04T04:17:35Z,2130000,False,-16.0,49.0,1,right,T. Mann reverse Layup (5 PTS) (J. Miller 1 AST),"[1629611, 1641757]",1610612746.0,LAC,reverse,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,5.0,J. Miller,1641757.0,1.0,,,,,,,,,,,,,,
216,PT06M40.00S,2024-12-04T04:17:48.4Z,2,REGULAR,3pt,Jump Shot,[],203924,29.122864651773984,13.480392156862745,1610612757,44,44,2024-12-04T04:17:53Z,2150000,False,183.0,221.0,1,left,MISS J. Grant 28' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,28.69,Missed,,,,,,,,,,,,,,,,,,
217,PT06M37.00S,2024-12-04T04:17:51.4Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,44,44,2024-12-04T04:17:53Z,2160000,False,,,0,,N. Powell REBOUND (Off:1 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,216.0,4.0,3.0,1.0,,,,,,,,,
218,PT06M30.00S,2024-12-04T04:17:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.22667542706965,49.50980392156863,1610612746,46,44,2024-12-04T04:19:35Z,2170000,False,-2.0,39.0,1,right,N. Powell driving finger roll Layup (18 PTS),[1626181],1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.95,Made,18.0,,,,,,,,,,,,,,,,,
219,PT06M20.00S,2024-12-04T04:18:14.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,46,44,2024-12-04T04:18:14Z,2180000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M20.00S,2024-12-04T04:20:45.3Z,2,REGULAR,substitution,out,[],1641757,,,1610612757,46,44,2024-12-04T04:21:02Z,2190000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M20.00S,2024-12-04T04:20:45.3Z,2,REGULAR,substitution,out,[],1629611,,,1610612757,46,44,2024-12-04T04:21:02Z,2200000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M20.00S,2024-12-04T04:20:45.3Z,2,REGULAR,substitution,out,[],1630625,,,1610612757,46,44,2024-12-04T04:21:02Z,2210000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M20.00S,2024-12-04T04:20:45.3Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,46,44,2024-12-04T04:21:02Z,2220000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M20.00S,2024-12-04T04:20:45.3Z,2,REGULAR,substitution,in,[],1627739,,,1610612757,46,44,2024-12-04T04:21:02Z,2230000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M20.00S,2024-12-04T04:20:45.3Z,2,REGULAR,substitution,in,[],1627884,,,1610612757,46,44,2024-12-04T04:21:02Z,2240000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M20.00S,2024-12-04T04:20:45.3Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,46,44,2024-12-04T04:21:02Z,2250000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M20.00S,2024-12-04T04:20:45.3Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,46,44,2024-12-04T04:21:02Z,2260000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M13.00S,2024-12-04T04:21:12.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,7.5722733245729295,47.05882352941176,1610612757,46,46,2024-12-04T04:21:19Z,2270000,False,15.0,19.0,1,left,D. Avdija driving DUNK (15 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.38,Made,15.0,,,,,,,,,,,,,,,,,
229,PT05M59.00S,2024-12-04T04:21:29.7Z,2,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,46,46,2024-12-04T04:21:34Z,2280000,False,,,0,,N. Batum step out-of-bounds TURNOVER (1 TO),[201587],1610612746.0,LAC,step,,,Batum,N. Batum,,,,,Mid-Range,8-16 Left,,,,,,,1626301.0,,,,,,,,,,,1.0,,
230,PT05M59.00S,2024-12-04T04:21:36.1Z,2,REGULAR,substitution,out,[],201587,,,1610612757,46,46,2024-12-04T04:21:38Z,2290000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M59.00S,2024-12-04T04:21:36.1Z,2,REGULAR,substitution,in,[],201935,,,1610612757,46,46,2024-12-04T04:21:38Z,2300000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M48.00S,2024-12-04T04:21:54.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,19.136005256241788,73.52941176470588,1610612757,46,46,2024-12-04T04:21:59Z,2310000,False,-118.0,127.0,1,left,MISS A. Simons 17' Jump Shot,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,17.34,Missed,,,,,,,,,,,,,,,,,,
233,PT05M43.00S,2024-12-04T04:21:58.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,46,46,2024-12-04T04:21:58Z,2320000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,
234,PT05M40.00S,2024-12-04T04:22:01.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627884,88.69908015768725,3.209252450980392,1610612746,49,46,2024-12-04T04:22:12Z,2330000,False,-234.0,54.0,1,right,D. Jones Jr. 24' 3PT running (5 PTS) (N. Powell 4 AST),"[1627884, 1626181]",1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,24.01,Made,5.0,N. Powell,1626181.0,4.0,,,,,,,,,,,,,,
236,PT05M19.00S,2024-12-04T04:22:23.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,8.886333771353483,50.0,1610612757,49,48,2024-12-04T04:22:26Z,2350000,False,0.0,31.0,1,left,D. Ayton cutting DUNK (8 PTS) (J. Grant 2 AST),"[1629028, 203924]",1610612757.0,POR,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.1,Made,8.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,,
238,PT04M57.00S,2024-12-04T04:22:44.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,87.20433639947439,40.44117647058824,1610612746,49,48,2024-12-04T04:22:49Z,2370000,False,-48.0,68.0,1,right,MISS I. Zubac 8' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Left,8.3,Missed,,,,,,,,,,,,,,,,,,
239,PT04M55.00S,2024-12-04T04:22:46.1Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,49,48,2024-12-04T04:22:49Z,2380000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,238.0,2.0,2.0,0.0,,,,,,,,,
240,PT04M49.00S,2024-12-04T04:22:52.2Z,2,REGULAR,2pt,Jump Shot,[],1629028,23.866622864651774,47.05882352941176,1610612757,49,50,2024-12-04T04:22:58Z,2390000,False,15.0,172.0,1,left,D. Ayton 17' Jump Shot (10 PTS) (T. Camara 1 AST),"[1629028, 1641739]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,17.24,Made,10.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,,,
242,PT04M34.00S,2024-12-04T04:23:09.2Z,2,REGULAR,3pt,Jump Shot,[],201935,69.46452036793693,77.94117647058823,1610612746,49,50,2024-12-04T04:23:13Z,2410000,False,140.0,235.0,1,right,MISS J. Harden 27' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.3,Missed,,,,,,,,,,,,,,,,,,
243,PT04M34.00S,2024-12-04T04:23:09.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,49,50,2024-12-04T04:23:13Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,242.0,,,,,,,,,,,,
244,PT04M34.00S,2024-12-04T04:23:13.6Z,2,REGULAR,foul,personal,[],1630166,,,1610612746,49,50,2024-12-04T04:23:25Z,2430000,False,,,0,,D. Avdija loose ball personal FOUL (2 PF),"[1630166, 1627826]",1610612757.0,POR,loose ball,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,,,,,,,2.0,0.0,Zubac,1627826.0,,,
246,PT04M23.00S,2024-12-04T04:23:40.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201935,67.62483574244416,62.745098039215684,1610612746,49,50,2024-12-04T04:23:44Z,2450000,False,64.0,252.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
247,PT04M20.00S,2024-12-04T04:23:43.2Z,2,REGULAR,rebound,offensive,[],1627739,,,1610612746,49,50,2024-12-04T04:23:44Z,2460000,False,,,0,,K. Dunn REBOUND (Off:1 Def:0),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,246.0,1.0,0.0,1.0,,,,,,,,,
249,PT04M19.00S,2024-12-04T04:23:43.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627739,92.19776609724047,49.50980392156863,1610612746,49,50,2024-12-04T04:23:49Z,2480000,False,-2.0,21.0,1,right,MISS K. Dunn putback Layup,[1627739],1610612746.0,LAC,putback,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
250,PT04M16.00S,2024-12-04T04:23:45.9Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,49,50,2024-12-04T04:23:45Z,2490000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,
251,PT04M02.00S,2024-12-04T04:24:00.3Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612757,49,50,2024-12-04T04:24:04Z,2500000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1627884]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Jones Jr.,1627884.0
252,PT04M02.00S,2024-12-04T04:24:00.3Z,2,REGULAR,steal,,[],1627884,,,1610612746,49,50,2024-12-04T04:24:02Z,2510000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
253,PT03M59.00S,2024-12-04T04:24:03.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627884,92.46057818659659,50.73529411764706,1610612746,51,50,2024-12-04T04:24:16Z,2520000,False,4.0,18.0,1,right,D. Jones Jr. running DUNK (7 PTS),[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.88,Made,7.0,,,,,,,,,,,,,,,,,
254,PT03M44.00S,2024-12-04T04:24:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.915243101182654,50.0,1610612757,51,50,2024-12-04T04:24:23Z,2530000,False,0.0,13.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
255,PT03M41.00S,2024-12-04T04:24:21.6Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612746,51,50,2024-12-04T04:24:23Z,2540000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,254.0,3.0,3.0,0.0,,,,,,,,,
256,PT03M37.00S,2024-12-04T04:24:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,90.48948751642575,47.549019607843135,1610612746,53,50,2024-12-04T04:24:36Z,2550000,False,-12.0,37.0,1,right,J. Harden driving Layup (9 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.89,Made,9.0,,,,,,,,,,,,,,,,,
257,PT03M37.00S,2024-12-04T04:24:34.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,53,50,2024-12-04T04:24:34Z,2560000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M37.00S,2024-12-04T04:27:08.3Z,2,REGULAR,substitution,out,[],1630166,,,1610612757,53,50,2024-12-04T04:27:23Z,2570000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M37.00S,2024-12-04T04:27:08.3Z,2,REGULAR,substitution,in,[],1631101,,,1610612757,53,50,2024-12-04T04:27:23Z,2580000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M13.00S,2024-12-04T04:27:47.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,28.728646517739815,76.9607843137255,1610612757,53,50,2024-12-04T04:31:24Z,2590000,False,-135.0,218.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
261,PT03M13.00S,2024-12-04T04:27:47.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,53,50,2024-12-04T04:28:28Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,260.0,,,,,,,,,,,,
262,PT03M13.00S,2024-12-04T04:27:50.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,53,50,2024-12-04T04:27:55Z,2610000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,1626301.0,,,,,,,,,,,,,
263,PT03M00.00S,2024-12-04T04:28:14.8Z,2,REGULAR,turnover,bad pass,[],1626181,,,1610612746,53,50,2024-12-04T04:28:18Z,2620000,False,,,0,,N. Powell bad pass TURNOVER (2 TO),"[1626181, 1629014]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Simons,1629014.0
