actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT04M30.00S,2025-04-03T02:55:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,7.539421813403408,49.50980392156863,1610612740,12,10,2025-04-03T02:55:48Z,830000,False,2.0,18.0,1,left,MISS Y. Missi driving Layup,[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
88,PT04M28.00S,2025-04-03T02:55:42.3Z,1,REGULAR,rebound,offensive,[],203482,,,1610612740,12,10,2025-04-03T02:55:42Z,840000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,87.0,2.0,1.0,1.0,,,,,,,,,,,,,,
89,PT04M18.00S,2025-04-03T02:55:54.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,25.410643889618925,87.74509803921569,1610612740,12,10,2025-04-03T02:57:11Z,842500,False,-189.0,186.0,1,left,MISS J. Alvarado 26' step back 3PT - blocked,"[1630631, 201935]",1610612740.0,NOP,step back,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,Harden,201935.0,,,,
90,PT04M18.00S,2025-04-03T02:55:54.5Z,1,REGULAR,block,,[],201935,,,1610612740,12,10,2025-04-03T02:55:57Z,843750,False,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
91,PT04M17.00S,2025-04-03T02:55:55.5Z,1,REGULAR,rebound,offensive,[],1630631,,,1610612740,12,10,2025-04-03T02:56:25Z,844375,False,,,0,,J. Alvarado REBOUND (Off:1 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,,,
92,PT04M16.00S,2025-04-03T02:55:59.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,12,10,2025-04-03T02:56:17Z,845000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628171.0,,,,,,
93,PT04M16.00S,2025-04-03T02:56:07.7Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,12,10,2025-04-03T02:56:25Z,890000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M16.00S,2025-04-03T02:56:07.7Z,1,REGULAR,substitution,out,[],1642274,,,1610612746,12,10,2025-04-03T02:56:25Z,900000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M16.00S,2025-04-03T02:56:07.7Z,1,REGULAR,substitution,out,[],203482,,,1610612746,12,10,2025-04-03T02:56:25Z,910000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M16.00S,2025-04-03T02:56:07.7Z,1,REGULAR,substitution,out,[],1630631,,,1610612746,12,10,2025-04-03T02:56:25Z,920000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M16.00S,2025-04-03T02:56:07.7Z,1,REGULAR,substitution,in,[],203992,,,1610612746,12,10,2025-04-03T02:56:25Z,930000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M16.00S,2025-04-03T02:56:07.7Z,1,REGULAR,substitution,in,[],203901,,,1610612746,12,10,2025-04-03T02:56:25Z,940000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M16.00S,2025-04-03T02:56:07.7Z,1,REGULAR,substitution,in,[],1631255,,,1610612746,12,10,2025-04-03T02:56:25Z,950000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M16.00S,2025-04-03T02:56:07.7Z,1,REGULAR,substitution,in,[],1630526,,,1610612746,12,10,2025-04-03T02:56:25Z,960000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M01.00S,2025-04-03T02:56:40.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202695,90.98226018396846,50.73529411764706,1610612746,14,10,2025-04-03T02:58:11Z,970000,False,4.0,32.0,1,right,K. Leonard driving Hook (5 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,5.0,,,,,,,,,,
103,PT03M47.00S,2025-04-03T02:56:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631255,17.920499342969777,57.84313725490196,1610612740,14,10,2025-04-03T02:56:58Z,990000,False,-39.0,116.0,1,left,MISS K. Matković 12' driving floating Shot,[1631255],1610612740.0,NOP,driving floating,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,12.24,Missed,,,,,,,,,,,,,,,,,,
104,PT03M44.00S,2025-04-03T02:56:56.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,14,10,2025-04-03T02:56:58Z,1000000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,103.0,3.0,2.0,1.0,,,,,,,,,,,,,,
105,PT03M35.00S,2025-04-03T02:57:06.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.87976346911958,60.049019607843135,1610612746,14,10,2025-04-03T02:57:10Z,1010000,False,50.0,52.0,1,right,MISS I. Zubac 7' turnaround bank Hook,[1627826],1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
106,PT03M33.00S,2025-04-03T02:57:08.1Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,14,10,2025-04-03T02:57:10Z,1020000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,105.0,2.0,2.0,0.0,,,,,,,,,,,,,,
107,PT03M26.00S,2025-04-03T02:57:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,13.584099868593952,51.470588235294116,1610612740,14,10,2025-04-03T02:57:20Z,1030000,False,-7.0,75.0,1,left,MISS B. Brown 7' turnaround Shot,[1628971],1610612740.0,NOP,turnaround,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
108,PT03M25.00S,2025-04-03T02:57:16.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,14,10,2025-04-03T02:57:20Z,1040000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,107.0,4.0,3.0,1.0,,,,,,,,,,,,,,
109,PT03M25.00S,2025-04-03T02:57:20.9Z,1,REGULAR,foul,personal,[],1628971,,,1610612746,14,10,2025-04-03T02:57:28Z,1050000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1627826]",1610612740.0,NOP,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Zubac,1627826.0
111,PT03M25.00S,2025-04-03T02:57:27.7Z,1,REGULAR,substitution,out,[],202695,,,1610612746,14,10,2025-04-03T02:57:51Z,1070000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M25.00S,2025-04-03T02:57:27.7Z,1,REGULAR,substitution,out,[],1628971,,,1610612746,14,10,2025-04-03T02:57:51Z,1080000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M25.00S,2025-04-03T02:57:27.7Z,1,REGULAR,substitution,out,[],1641810,,,1610612746,14,10,2025-04-03T02:57:51Z,1090000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M25.00S,2025-04-03T02:57:27.7Z,1,REGULAR,substitution,in,[],1627884,,,1610612746,14,10,2025-04-03T02:57:51Z,1100000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M25.00S,2025-04-03T02:57:27.7Z,1,REGULAR,substitution,in,[],1631232,,,1610612746,14,10,2025-04-03T02:57:51Z,1110000,False,,,0,,SUB in: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M25.00S,2025-04-03T02:57:27.7Z,1,REGULAR,substitution,in,[],1631288,,,1610612746,14,10,2025-04-03T02:57:51Z,1120000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M14.00S,2025-04-03T02:58:02.9Z,1,REGULAR,foul,personal,['2freethrow'],1631288,,,1610612746,14,10,2025-04-03T02:58:14Z,1130000,False,,,0,,J. Cain shooting personal FOUL (1 PF) (Zubac 2 FT),"[1631288, 1627826]",1610612740.0,NOP,shooting,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201639.0,,,1.0,0.0,Zubac,1627826.0
119,PT03M14.00S,2025-04-03T02:58:26.2Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,15,10,2025-04-03T02:58:26Z,1150000,False,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
120,PT03M14.00S,2025-04-03T02:58:29.3Z,1,REGULAR,substitution,out,[],1626181,,,1610612746,15,10,2025-04-03T02:58:35Z,1160000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M14.00S,2025-04-03T02:58:29.3Z,1,REGULAR,substitution,in,[],201587,,,1610612746,15,10,2025-04-03T02:58:35Z,1170000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M14.00S,2025-04-03T02:58:46.0Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,16,10,2025-04-03T02:58:46Z,1180000,False,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
123,PT03M02.00S,2025-04-03T02:58:58.2Z,1,REGULAR,3pt,Jump Shot,[],1630526,30.14126149802891,77.45098039215686,1610612740,16,10,2025-04-03T02:59:23Z,1190000,False,-137.0,231.0,1,left,MISS J. Robinson-Earl 26' pullup 3PT,[1630526],1610612740.0,NOP,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
124,PT03M00.00S,2025-04-03T02:59:00.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,16,10,2025-04-03T02:59:16Z,1200000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,123.0,,,,,,,,,,,,,,,,,
126,PT03M00.00S,2025-04-03T02:59:06.3Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,16,10,2025-04-03T02:59:09Z,1220000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M00.00S,2025-04-03T02:59:06.3Z,1,REGULAR,substitution,in,[],1627732,,,1610612746,16,10,2025-04-03T02:59:09Z,1230000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M38.00S,2025-04-03T02:59:36.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,81.25821287779237,49.01960784313726,1610612746,18,10,2025-04-03T02:59:40Z,1240000,False,-5.0,124.0,1,right,J. Harden 12' pullup Jump Shot (6 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,12.38,Made,,,,,,,,6.0,,,,,,,,,,
129,PT02M21.00S,2025-04-03T02:59:52.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631255,12.401445466491452,49.01960784313726,1610612740,18,12,2025-04-03T03:00:00Z,1250000,False,5.0,64.0,1,left,K. Matković 6' Hook (2 PTS) (J. Cain 1 AST),"[1631255, 1631288]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,,,,,,,,2.0,J. Cain,1631288.0,1.0,,,,,,,
132,PT02M20.00S,2025-04-03T03:00:09.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,18,12,2025-04-03T03:00:09Z,1280000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M07.00S,2025-04-03T03:03:10.3Z,1,REGULAR,foul,personal,['2freethrow'],203901,,,1610612746,18,12,2025-04-03T03:03:18Z,1290000,False,,,0,,E. Payton shooting personal FOUL (1 PF) (Harden 2 FT),"[203901, 201935]",1610612740.0,NOP,shooting,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Harden,201935.0
135,PT02M07.00S,2025-04-03T03:03:33.8Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,19,12,2025-04-03T03:03:57Z,1310000,False,,,0,,J. Harden Free Throw 1 of 2 (7 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
136,PT02M07.00S,2025-04-03T03:03:33.8Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,19,12,2025-04-03T03:03:57Z,1320000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
137,PT02M04.00S,2025-04-03T03:03:36.8Z,1,REGULAR,rebound,defensive,[],1631255,,,1610612740,19,12,2025-04-03T03:03:57Z,1330000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT01M52.00S,2025-04-03T03:04:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631288,9.247700394218143,56.372549019607845,1610612740,19,14,2025-04-03T03:04:05Z,1340000,False,-32.0,34.0,1,left,J. Cain driving floating Jump Shot (2 PTS) (K. Matković 1 AST),"[1631288, 1631255]",1610612740.0,NOP,driving floating,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,,,,2.0,K. Matković,1631255.0,1.0,,,,,,,
140,PT01M36.00S,2025-04-03T03:04:18.1Z,1,REGULAR,3pt,Jump Shot,[],201935,68.9060446780552,28.431372549019613,1610612746,22,14,2025-04-03T03:04:23Z,1360000,False,-108.0,240.0,1,right,J. Harden 26' 3PT step back (10 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.29,Made,,,,,,,,10.0,,,,,,,,,,
141,PT01M09.00S,2025-04-03T03:04:44.9Z,1,REGULAR,3pt,Jump Shot,[],1631232,10.430354796320628,3.9215686274509807,1610612740,22,14,2025-04-03T03:04:49Z,1370000,False,230.0,46.0,1,left,MISS K. Brooks Jr. 3PT,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
142,PT01M06.00S,2025-04-03T03:04:47.9Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,22,14,2025-04-03T03:04:49Z,1380000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT00M56.80S,2025-04-03T03:04:58.3Z,1,REGULAR,turnover,bad pass,[],1627732,,,1610612746,22,14,2025-04-03T03:05:05Z,1390000,False,,,0,,B. Simmons bad pass TURNOVER (1 TO),"[1627732, 1631255]",1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Matković,1631255.0,,,,,,,,,,,
144,PT00M56.80S,2025-04-03T03:04:58.3Z,1,REGULAR,steal,,[],1631255,,,1610612740,22,14,2025-04-03T03:05:05Z,1400000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
145,PT00M53.60S,2025-04-03T03:05:03.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631255,9.641918528252305,49.754901960784316,1610612740,22,14,2025-04-03T03:05:10Z,1410000,False,1.0,38.0,1,left,MISS K. Matković running Layup - blocked,"[1631255, 201935]",1610612740.0,NOP,running,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,Harden,201935.0,,,,
146,PT00M53.60S,2025-04-03T03:05:03.1Z,1,REGULAR,block,,[],201935,,,1610612740,22,14,2025-04-03T03:05:05Z,1420000,False,,,0,,J. Harden BLOCK (3 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT00M53.60S,2025-04-03T03:05:03.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,22,14,2025-04-03T03:05:10Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,145.0,,,,,,,,,,,,,,,,,
149,PT00M51.50S,2025-04-03T03:05:23.2Z,1,REGULAR,turnover,bad pass,[],203901,,,1610612740,22,14,2025-04-03T03:05:26Z,1450000,False,,,0,,E. Payton bad pass TURNOVER (1 TO),"[203901, 1627884]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Jones Jr.,1627884.0,,,,,,,,,,,
150,PT00M51.50S,2025-04-03T03:05:23.2Z,1,REGULAR,steal,,[],1627884,,,1610612746,22,14,2025-04-03T03:05:25Z,1460000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
151,PT00M45.80S,2025-04-03T03:05:27.3Z,1,REGULAR,turnover,lost ball,[],203992,,,1610612746,22,14,2025-04-03T03:08:10Z,1470000,False,,,0,,B. Bogdanović lost ball TURNOVER (1 TO),"[203992, 1631255]",1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Matković,1631255.0,,,,,,,,,,,
152,PT00M45.80S,2025-04-03T03:05:27.3Z,1,REGULAR,steal,,[],1631255,,,1610612740,22,14,2025-04-03T03:05:30Z,1480000,False,,,0,,K. Matković STEAL (2 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
153,PT00M45.80S,2025-04-03T03:06:12.2Z,1,REGULAR,jumpball,recovered,[],1630526,,,1610612740,22,14,2025-04-03T03:08:03Z,1490000,False,,,0,,Jump Ball J. Cain vs. B. Bogdanović: Tip to J. Robinson-Earl,"[1630526, 1631288, 203992]",1610612740.0,NOP,heldball,J. Robinson-Earl,1630526.0,Robinson-Earl,J. Robinson-Earl,Cain,1631288.0,Bogdanović,203992.0,,,,,,,,,,,,,,,,,,,,,,
156,PT00M37.70S,2025-04-03T03:06:17.1Z,1,REGULAR,turnover,bad pass,[],203901,,,1610612740,22,14,2025-04-03T03:06:21Z,1520000,False,,,0,,E. Payton bad pass TURNOVER (2 TO),"[203901, 201587]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Batum,201587.0,,,,,,,,,,,
157,PT00M37.70S,2025-04-03T03:06:17.1Z,1,REGULAR,steal,,[],201587,,,1610612746,22,14,2025-04-03T03:06:19Z,1530000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M29.90S,2025-04-03T03:06:24.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201935,70.48291721419186,76.9607843137255,1610612746,22,14,2025-04-03T03:07:03Z,1540000,False,135.0,225.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
159,PT00M26.80S,2025-04-03T03:06:28.0Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612740,22,14,2025-04-03T03:06:29Z,1550000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT00M09.20S,2025-04-03T03:06:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,7.933639947437584,51.22549019607843,1610612740,22,16,2025-04-03T03:06:49Z,1560000,False,-6.0,22.0,1,left,E. Payton driving floating Jump Shot (2 PTS),[203901],1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,,2.0,,,,,,,,,,
161,PT00M00.60S,2025-04-03T03:06:59.7Z,1,REGULAR,3pt,Jump Shot,[],201587,88.48554533508542,97.30392156862744,1610612746,22,16,2025-04-03T03:07:06Z,1570000,False,237.0,56.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,24.3,Missed,,,,,,,,,,,,,,,,,,
162,PT00M00.60S,2025-04-03T03:06:59.7Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612740,22,16,2025-04-03T03:07:06Z,1580000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,161.0,2.0,2.0,0.0,,,,,,,,,,,,,,
163,PT00M00.00S,2025-04-03T03:07:06.2Z,1,REGULAR,period,end,[],0,,,1610612740,22,16,2025-04-03T03:07:06Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-04-03T03:09:17.8Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612740,22,16,2025-04-03T03:09:41Z,1600000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-04-03T03:09:17.8Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612740,22,16,2025-04-03T03:09:41Z,1610000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-04-03T03:09:45.1Z,2,REGULAR,period,start,[],0,,,1610612746,22,16,2025-04-03T03:09:45Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M43.00S,2025-04-03T03:10:03.0Z,2,REGULAR,foul,personal,['2freethrow'],1631288,,,1610612746,22,16,2025-04-03T03:10:18Z,1630000,False,,,0,,J. Cain shooting personal FOUL (2 PF) (Bogdanović 2 FT),"[1631288, 203992]",1610612740.0,NOP,shooting,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628171.0,,,2.0,0.0,Bogdanović,203992.0
169,PT11M43.00S,2025-04-03T03:10:28.8Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612746,23,16,2025-04-03T03:10:28Z,1650000,False,,,0,,B. Bogdanović Free Throw 1 of 2 (1 PTS),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
170,PT11M43.00S,2025-04-03T03:10:42.0Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612746,24,16,2025-04-03T03:10:42Z,1660000,False,,,0,,B. Bogdanović Free Throw 2 of 2 (2 PTS),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
171,PT11M33.00S,2025-04-03T03:10:52.5Z,2,REGULAR,turnover,bad pass,[],203901,,,1610612740,24,16,2025-04-03T03:10:55Z,1670000,False,,,0,,E. Payton bad pass TURNOVER (3 TO),"[203901, 202695]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,Above the Break 3,24+ Right Center,,,,,,,3.0,Leonard,202695.0,,,,,,,,,,,
172,PT11M33.00S,2025-04-03T03:10:52.5Z,2,REGULAR,steal,,[],202695,,,1610612746,24,16,2025-04-03T03:10:54Z,1680000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
