actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT04M27.00S,2025-04-06T03:24:53.1Z,2,REGULAR,substitution,out,[],202695,,,1610612746,50,41,2025-04-06T03:25:06Z,2490000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M27.00S,2025-04-06T03:24:53.1Z,2,REGULAR,substitution,out,[],1628997,,,1610612746,50,41,2025-04-06T03:25:06Z,2500000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M27.00S,2025-04-06T03:24:53.1Z,2,REGULAR,substitution,out,[],1630539,,,1610612746,50,41,2025-04-06T03:25:06Z,2510000,False,,,0,,SUB out: K. Jones,[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M27.00S,2025-04-06T03:24:53.1Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,50,41,2025-04-06T03:25:06Z,2520000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M27.00S,2025-04-06T03:24:53.1Z,2,REGULAR,substitution,in,[],1631108,,,1610612746,50,41,2025-04-06T03:25:06Z,2530000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M27.00S,2025-04-06T03:24:53.1Z,2,REGULAR,substitution,in,[],203076,,,1610612746,50,41,2025-04-06T03:25:06Z,2540000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M27.00S,2025-04-06T03:25:25.4Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,51,41,2025-04-06T03:25:25Z,2550000,False,,,0,,J. Harden Free Throw 2 of 2 (14 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
262,PT04M11.00S,2025-04-06T03:25:44.6Z,2,REGULAR,2pt,Jump Shot,[],203076,23.73521681997372,70.83333333333334,1610612742,51,43,2025-04-06T03:26:12Z,2560000,False,-104.0,171.0,1,left,A. Davis 19' step back Jump Shot (15 PTS),[203076],1610612742.0,DAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,19.99,Made,15.0,,,,,,,,,,,,,,
263,PT03M59.00S,2025-04-06T03:25:55.2Z,2,REGULAR,3pt,Jump Shot,[],201935,67.7562417871222,29.901960784313726,1610612746,51,43,2025-04-06T03:26:35Z,2570000,False,-100.0,251.0,1,right,MISS J. Harden 27' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,27.0,Missed,,,,,,,,,,,,,,,
264,PT03M58.00S,2025-04-06T03:26:00.0Z,2,REGULAR,rebound,offensive,[],201935,,,1610612746,51,43,2025-04-06T03:26:00Z,2580000,False,,,0,,J. Harden REBOUND (Off:2 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,263.0,5.0,3.0,2.0,,,,,,
265,PT03M58.00S,2025-04-06T03:26:03.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612746,51,43,2025-04-06T03:26:59Z,2590000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Harden 2 FT),"[203076, 201935]",1610612742.0,DAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Harden,201935.0
267,PT03M58.00S,2025-04-06T03:26:32.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201935,,,1610612746,52,43,2025-04-06T03:26:53Z,2610000,False,,,0,,J. Harden Free Throw 1 of 2 (15 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
268,PT03M58.00S,2025-04-06T03:26:32.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201935,,,1610612746,52,43,2025-04-06T03:26:53Z,2620000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
269,PT03M56.00S,2025-04-06T03:26:34.9Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,52,43,2025-04-06T03:26:53Z,2630000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,268.0,3.0,3.0,0.0,,,,,,
270,PT03M46.00S,2025-04-06T03:27:02.6Z,2,REGULAR,3pt,Jump Shot,[],1629023,5.075558475689881,96.81372549019608,1610612742,52,43,2025-04-06T03:27:08Z,2640000,False,-234.0,-5.0,1,left,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,23.41,Missed,,,,,,,,,,,,,,,
271,PT03M46.00S,2025-04-06T03:27:02.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,52,43,2025-04-06T03:27:08Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,270.0,,,,,,,,,
273,PT03M36.00S,2025-04-06T03:27:29.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,14.4053876478318,97.30392156862744,1610612742,52,43,2025-04-06T03:27:35Z,2670000,False,-237.0,83.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,25.06,Missed,,,,,,,,,,,,,,,
274,PT03M34.00S,2025-04-06T03:27:31.4Z,2,REGULAR,rebound,offensive,[],203076,,,1610612742,52,43,2025-04-06T03:27:35Z,2680000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,273.0,6.0,5.0,1.0,,,,,,
275,PT03M34.00S,2025-04-06T03:27:41.1Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612742,52,43,2025-04-06T03:27:47Z,2690000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Davis 2 FT),"[1627826, 203076]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,,,2.0,0.0,Davis,203076.0
277,PT03M34.00S,2025-04-06T03:28:12.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612742,52,43,2025-04-06T03:28:12Z,2710000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
278,PT03M34.00S,2025-04-06T03:28:12.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,52,43,2025-04-06T03:28:12Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,
279,PT03M34.00S,2025-04-06T03:28:37.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612742,52,44,2025-04-06T03:28:37Z,2730000,False,,,0,,A. Davis Free Throw 2 of 2 (16 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
280,PT03M20.00S,2025-04-06T03:28:54.5Z,2,REGULAR,2pt,Jump Shot,[],1626181,79.31997371879106,61.274509803921575,1610612746,54,44,2025-04-06T03:28:57Z,2740000,False,56.0,142.0,1,right,N. Powell 15' pullup Jump Shot (5 PTS),[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,8-16 Center,,,,15.27,Made,5.0,,,,,,,,,,,,,,
281,PT03M07.00S,2025-04-06T03:29:11.3Z,2,REGULAR,foul,personal,['2freethrow'],203992,,,1610612742,54,44,2025-04-06T03:29:22Z,2750000,False,,,0,,B. Bogdanović shooting personal FOUL (1 PF) (Washington 2 FT),"[203992, 1629023]",1610612746.0,LAC,shooting,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Washington,1629023.0
283,PT03M07.00S,2025-04-06T03:29:41.9Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,54,45,2025-04-06T03:30:08Z,2770000,False,,,0,,P. Washington Free Throw 1 of 2 (5 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
284,PT03M07.00S,2025-04-06T03:29:43.0Z,2,REGULAR,substitution,out,[],203992,,,1610612742,54,45,2025-04-06T03:29:49Z,2780000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M07.00S,2025-04-06T03:29:43.0Z,2,REGULAR,substitution,in,[],201587,,,1610612742,54,45,2025-04-06T03:29:49Z,2790000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M07.00S,2025-04-06T03:29:41.9Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,54,45,2025-04-06T03:30:08Z,2800000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
287,PT03M04.00S,2025-04-06T03:29:44.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,54,45,2025-04-06T03:30:08Z,2810000,False,,,0,,J. Harden REBOUND (Off:2 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,286.0,6.0,4.0,2.0,,,,,,
288,PT02M49.00S,2025-04-06T03:30:22.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,89.83245729303549,45.09803921568628,1610612746,54,45,2025-04-06T03:30:29Z,2820000,False,-25.0,43.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,4.96,Missed,,,,,,,,,,,,,,,
289,PT02M46.00S,2025-04-06T03:30:25.1Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,54,45,2025-04-06T03:30:29Z,2830000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,288.0,1.0,1.0,0.0,,,,,,
293,PT02M25.00S,2025-04-06T03:30:53.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612742,54,45,2025-04-06T03:30:58Z,2870000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,2882.0,,,,,,,,,,,,,
294,PT02M10.00S,2025-04-06T03:31:16.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,82.9993429697766,62.5,1610612746,54,45,2025-04-06T03:31:22Z,2880000,False,62.0,107.0,1,right,MISS J. Harden 12' driving floating Shot - blocked,"[201935, 1629023]",1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,12.42,Missed,,,,,,,,,,Washington,1629023.0,,,,
295,PT02M10.00S,2025-04-06T03:31:16.8Z,2,REGULAR,block,,[],1629023,,,1610612746,54,45,2025-04-06T03:31:19Z,2890000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
296,PT02M07.00S,2025-04-06T03:31:19.8Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,54,45,2025-04-06T03:31:22Z,2900000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,294.0,2.0,2.0,0.0,,,,,,
297,PT02M00.00S,2025-04-06T03:31:26.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,6.258212877792378,51.470588235294116,1610612742,54,45,2025-04-06T03:33:02Z,2910000,False,-7.0,6.0,1,left,MISS A. Davis turnaround Hook,[203076],1610612742.0,DAL,turnaround,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,0.97,Missed,,,,,,,,,,,,,,,
298,PT01M59.00S,2025-04-06T03:31:30.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,54,45,2025-04-06T03:31:30Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,297.0,,,,,,,,,
300,PT01M47.00S,2025-04-06T03:32:02.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203076,15.719448094612352,64.4607843137255,1610612742,54,45,2025-04-06T03:33:21Z,2940000,False,-72.0,95.0,1,left,MISS A. Davis 11' driving floating Shot,[203076],1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,11.96,Missed,,,,,,,,,,,,,,,
301,PT01M44.00S,2025-04-06T03:32:05.8Z,2,REGULAR,rebound,offensive,[],203076,,,1610612742,54,45,2025-04-06T03:32:12Z,2950000,False,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,300.0,7.0,5.0,2.0,,,,,,
302,PT01M33.00S,2025-04-06T03:32:16.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203076,24.129434954007884,74.75490196078431,1610612742,54,45,2025-04-06T03:32:19Z,2960000,False,-124.0,174.0,1,left,MISS A. Davis 21' step back Shot,[203076],1610612742.0,DAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,21.38,Missed,,,,,,,,,,,,,,,
303,PT01M31.00S,2025-04-06T03:32:18.8Z,2,REGULAR,rebound,offensive,[],203915,,,1610612742,54,45,2025-04-06T03:37:48Z,2970000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,302.0,3.0,2.0,1.0,,,,,,
304,PT01M29.00S,2025-04-06T03:32:21.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,29.25427069645204,12.745098039215685,1610612742,54,48,2025-04-06T03:32:24Z,2980000,False,186.0,222.0,1,left,M. Christie 29' 3PT  (3 PTS) (S. Dinwiddie 5 AST),"[1631108, 203915]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,29.02,Made,3.0,,S. Dinwiddie,203915.0,5.0,,,,,,,,,,
306,PT01M08.00S,2025-04-06T03:32:42.3Z,2,REGULAR,3pt,Jump Shot,[],1627739,69.99014454664915,81.61764705882352,1610612746,57,48,2025-04-06T03:32:46Z,3000000,False,158.0,230.0,1,right,K. Dunn 27' 3PT  (3 PTS) (J. Harden 6 AST),"[1627739, 201935]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,27.88,Made,3.0,,J. Harden,201935.0,6.0,,,,,,,,,,
308,PT01M00.00S,2025-04-06T03:32:52.7Z,2,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612742,57,48,2025-04-06T03:33:06Z,3020000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Marshall 2 FT),"[1627739, 1630230]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,2.0,0.0,Marshall,1630230.0
310,PT01M00.00S,2025-04-06T03:33:29.4Z,2,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,57,49,2025-04-06T03:33:29Z,3040000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
311,PT01M00.00S,2025-04-06T03:33:30.1Z,2,REGULAR,substitution,out,[],203076,,,1610612742,57,49,2025-04-06T03:33:34Z,3050000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M00.00S,2025-04-06T03:33:30.1Z,2,REGULAR,substitution,in,[],1641726,,,1610612742,57,49,2025-04-06T03:33:34Z,3060000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M00.00S,2025-04-06T03:33:47.0Z,2,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,57,50,2025-04-06T03:33:47Z,3070000,False,,,0,,N. Marshall Free Throw 2 of 2 (2 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
314,PT00M51.00S,2025-04-06T03:34:19.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,57,50,2025-04-06T03:34:19Z,3080000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M45.80S,2025-04-06T03:36:19.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,88.51839684625493,45.83333333333333,1610612746,59,50,2025-04-06T03:36:22Z,3090000,False,-21.0,55.0,1,right,J. Harden driving floating Jump Shot (17 PTS) (I. Zubac 1 AST),"[201935, 1627826]",1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,5.92,Made,17.0,,I. Zubac,1627826.0,1.0,,,,,,,,,,
317,PT00M39.20S,2025-04-06T03:36:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,10.726018396846255,41.17647058823529,1610612742,59,52,2025-04-06T03:36:31Z,3110000,False,44.0,48.0,1,left,P. Washington 6' driving floating Jump Shot (7 PTS) (S. Dinwiddie 6 AST),"[1629023, 203915]",1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,6.54,Made,7.0,,S. Dinwiddie,203915.0,6.0,,,,,,,,,,
319,PT00M31.30S,2025-04-06T03:36:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,89.96386333771353,39.21568627450981,1610612746,61,52,2025-04-06T03:36:41Z,3130000,False,-54.0,42.0,1,right,J. Harden 6' driving floating Jump Shot (19 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,6.82,Made,19.0,,,,,,,,,,,,,,
320,PT00M12.60S,2025-04-06T03:36:58.2Z,2,REGULAR,2pt,Jump Shot,[],203915,16.770696452036795,32.84313725490196,1610612742,61,52,2025-04-06T03:38:22Z,3140000,False,86.0,105.0,1,left,MISS S. Dinwiddie 13' turnaround bank Shot,[203915],1610612742.0,DAL,turnaround bank,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,13.57,Missed,,,,,,,,,,,,,,,
321,PT00M10.00S,2025-04-06T03:37:00.8Z,2,REGULAR,rebound,offensive,[],203915,,,1610612742,61,52,2025-04-06T03:37:00Z,3150000,False,,,0,,S. Dinwiddie REBOUND (Off:2 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,320.0,4.0,2.0,2.0,,,,,,
322,PT00M00.00S,2025-04-06T03:37:18.0Z,2,REGULAR,period,end,[],0,,,1610612742,61,52,2025-04-06T03:37:18Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-04-06T03:51:14.3Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612742,61,52,2025-04-06T03:52:35Z,3170000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-04-06T03:51:14.3Z,3,REGULAR,substitution,out,['startperiod'],1631108,,,1610612742,61,52,2025-04-06T03:52:35Z,3180000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-04-06T03:51:14.3Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612742,61,52,2025-04-06T03:52:35Z,3190000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-04-06T03:51:14.3Z,3,REGULAR,substitution,in,['startperiod'],202695,,,1610612742,61,52,2025-04-06T03:52:35Z,3200000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-04-06T03:51:14.3Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612742,61,52,2025-04-06T03:52:35Z,3210000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-04-06T03:51:14.3Z,3,REGULAR,substitution,in,['startperiod'],203076,,,1610612742,61,52,2025-04-06T03:52:35Z,3220000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-04-06T03:52:39.7Z,3,REGULAR,period,start,[],0,,,1610612746,61,52,2025-04-06T03:52:39Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M41.00S,2025-04-06T03:52:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.886333771353483,52.450980392156865,1610612746,63,52,2025-04-06T03:53:03Z,3240000,False,-12.0,31.0,1,left,I. Zubac reverse Layup (14 PTS) (J. Harden 7 AST),"[1627826, 201935]",1610612746.0,LAC,reverse,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,3.34,Made,14.0,,J. Harden,201935.0,7.0,,,,,,,,,,
332,PT11M20.00S,2025-04-06T03:53:18.8Z,3,REGULAR,turnover,bad pass,[],203076,,,1610612742,63,52,2025-04-06T03:53:22Z,3260000,False,,,0,,A. Davis bad pass TURNOVER (3 TO),"[203076, 1626181]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,3.0,Powell,1626181.0,,,,,,,,,,,,,,,,,
333,PT11M20.00S,2025-04-06T03:53:18.8Z,3,REGULAR,steal,,[],1626181,,,1610612746,63,52,2025-04-06T03:53:20Z,3270000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
334,PT11M15.00S,2025-04-06T03:53:24.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626181,8.229303547963205,47.549019607843135,1610612746,65,52,2025-04-06T03:53:32Z,3280000,False,12.0,25.0,1,left,N. Powell running Layup (7 PTS),[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,2.78,Made,7.0,,,,,,,,,,,,,,
335,PT11M04.00S,2025-04-06T03:53:34.3Z,3,REGULAR,3pt,Jump Shot,[],203915,69.46452036793693,75.24509803921569,1610612742,65,52,2025-04-06T03:54:36Z,3290000,False,126.0,235.0,1,right,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,26.63,Missed,,,,,,,,,,,,,,,
336,PT11M03.00S,2025-04-06T03:53:38.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,65,52,2025-04-06T03:53:38Z,3300000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,335.0,,,,,,,,,
338,PT10M48.00S,2025-04-06T03:53:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,7.835085413929041,47.549019607843135,1610612746,67,52,2025-04-06T03:54:03Z,3320000,False,12.0,21.0,1,left,I. Zubac alley-oop Layup (16 PTS) (J. Harden 8 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,2.44,Made,16.0,,J. Harden,201935.0,8.0,,,,,,,,,,
340,PT10M36.00S,2025-04-06T03:54:13.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,87.59855453350855,55.14705882352941,1610612742,67,54,2025-04-06T03:54:17Z,3340000,False,26.0,64.0,1,right,A. Davis 6' driving floating Jump Shot (18 PTS) (S. Dinwiddie 7 AST),"[203076, 203915]",1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,6.91,Made,18.0,,S. Dinwiddie,203915.0,7.0,,,,,,,,,,
342,PT10M36.00S,2025-04-06T03:54:17.7Z,3,REGULAR,foul,personal,['1freethrow'],201935,,,1610612742,67,54,2025-04-06T03:54:25Z,3360000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Davis 1 FT),"[201935, 203076]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,1.0,0.0,Davis,203076.0
344,PT10M36.00S,2025-04-06T03:54:47.7Z,3,REGULAR,freethrow,1 of 1,[],203076,,,1610612742,67,55,2025-04-06T03:54:47Z,3380000,False,,,0,,A. Davis Free Throw 1 of 1 (19 PTS),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
