actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
174,PT10M19.00S,2024-12-02T03:39:59.1Z,2,REGULAR,3pt,Jump Shot,[],1627750,33.459264126149804,57.107843137254896,1610612743,39,28,2024-12-02T03:42:20Z,1730000,False,-36.0,262.0,1,left,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,26.44,Missed,,,,,,,,,,,,,,,
175,PT10M16.00S,2024-12-02T03:40:02.1Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,39,28,2024-12-02T03:40:04Z,1740000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,
177,PT10M11.00S,2024-12-02T03:40:09.7Z,2,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,39,28,2024-12-02T03:40:18Z,1760000,False,,,0,,A. Coffey bad pass out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,bad pass,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left,1.0,,,,,,,,,,,,,,,,,,,
178,PT10M00.00S,2024-12-02T03:40:24.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631124,13.485545335085414,38.970588235294116,1610612743,39,30,2024-12-02T03:40:28Z,1770000,False,55.0,74.0,1,left,J. Strawther 9' driving floating Jump Shot (2 PTS) (R. Westbrook 3 AST),"[1631124, 201566]",1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Right,,,,9.25,Made,,,,,,,2.0,R. Westbrook,201566.0,3.0,,,,,
179,PT09M46.00S,2024-12-02T03:40:39.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,85.49605781865965,47.794117647058826,1610612746,41,30,2024-12-02T03:41:23Z,1780000,False,-11.0,84.0,1,right,J. Miller 8' driving floating Jump Shot (6 PTS),[1641757],1610612746.0,LAC,driving floating,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,8.45,Made,,,,,,,6.0,,,,,,,,
180,PT09M46.00S,2024-12-02T03:40:48.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,41,30,2024-12-02T03:40:48Z,1790000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M37.00S,2024-12-02T03:43:57.4Z,2,REGULAR,foul,personal,[],1629599,,,1610612743,41,30,2024-12-02T03:44:07Z,1800000,False,,,0,,A. Coffey personal FOUL (2 PF),"[1629599, 203932]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Gordon,203932.0
183,PT09M30.00S,2024-12-02T03:44:23.2Z,2,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,41,30,2024-12-02T03:44:31Z,1820000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (3 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,3.0,,,,,,,,,,,,,,,1627964.0,,,,
306,PT09M11.00S,2024-12-02T03:45:13.7Z,2,REGULAR,turnover,lost ball,[],1641757,,,1610612746,41,30,2024-12-02T04:16:35Z,1845000,False,,,0,,J. Miller lost ball TURNOVER (1 TO),"[1641757, 201566]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,1.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,
307,PT09M11.00S,2024-12-02T03:45:13.7Z,2,REGULAR,steal,,[],201566,,,1610612743,41,30,2024-12-02T04:16:35Z,1852500,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT09M05.00S,2024-12-02T03:45:24.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201566,6.915243101182654,55.392156862745104,1610612743,41,30,2024-12-02T04:16:35Z,1860000,False,-27.0,13.0,1,left,MISS R. Westbrook running Layup - blocked,"[201566, 1628964]",1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,2.98,Missed,,,,,Bamba,1628964.0,,,,,,,,,
188,PT09M05.00S,2024-12-02T03:45:24.9Z,2,REGULAR,block,,[],1628964,,,1610612743,41,30,2024-12-02T03:49:11Z,1870000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M05.00S,2024-12-02T03:45:24.9Z,2,REGULAR,rebound,offensive,[],1631124,,,1610612743,41,30,2024-12-02T03:45:34Z,1880000,False,,,0,,J. Strawther REBOUND (Off:1 Def:0),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,187.0,1.0,0.0,1.0,,,,,,,,,,,
190,PT09M00.00S,2024-12-02T03:45:29.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', '2ndchance', 'fromturnover']",1631124,6.389618922470433,49.01960784313725,1610612743,41,32,2024-12-02T04:16:35Z,1890000,False,5.0,8.0,1,left,J. Strawther putback DUNK (4 PTS),[1631124],1610612743.0,DEN,putback,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,0.9,Made,,,,,,,4.0,,,,,,,,
191,PT08M44.00S,2024-12-02T03:45:45.6Z,2,REGULAR,3pt,Jump Shot,[],1629599,71.56701708278581,78.18627450980392,1610612746,41,32,2024-12-02T03:45:51Z,1900000,False,141.0,215.0,1,right,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,25.69,Missed,,,,,,,,,,,,,,,
192,PT08M41.00S,2024-12-02T03:45:48.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,41,32,2024-12-02T03:45:51Z,1910000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,
193,PT08M36.00S,2024-12-02T03:45:53.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,7.046649145860711,47.05882352941176,1610612743,41,32,2024-12-02T03:45:59Z,1920000,False,15.0,14.0,1,left,MISS R. Westbrook running Layup,[201566],1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,2.01,Missed,,,,,,,,,,,,,,,
194,PT08M34.00S,2024-12-02T03:45:55.8Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,41,32,2024-12-02T03:45:59Z,1930000,False,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,
195,PT08M30.00S,2024-12-02T03:46:00.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629599,90.88370565045992,46.81372549019608,1610612746,41,32,2024-12-02T03:46:05Z,1940000,False,-16.0,33.0,1,right,MISS A. Coffey running Layup,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,3.68,Missed,,,,,,,,,,,,,,,
196,PT08M29.00S,2024-12-02T03:46:01.4Z,2,REGULAR,rebound,offensive,[],1629599,,,1610612746,41,32,2024-12-02T03:46:01Z,1950000,False,,,0,,A. Coffey REBOUND (Off:2 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,195.0,3.0,1.0,2.0,,,,,,,,,,,
197,PT08M28.00S,2024-12-02T03:46:03.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629599,93.5611038107753,59.478400735294116,1610612746,41,32,2024-12-02T03:55:11Z,1960000,False,47.0,8.0,1,right,MISS A. Coffey putback Layup,[1629599],1610612746.0,LAC,putback,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,4.81,Missed,,,,,,,,,,,,,,,
198,PT08M27.00S,2024-12-02T03:46:04.3Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612746,41,32,2024-12-02T04:05:09Z,1970000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,197.0,1.0,0.0,1.0,,,,,,,,,,,
303,PT08M26.00S,2024-12-02T03:46:08.3Z,2,REGULAR,turnover,bad pass,[],1629611,,,1610612746,41,32,2024-12-02T04:05:34Z,1975000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 203932]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,1.0,Gordon,203932.0,,,,,,,,,,,,,,,,,
304,PT08M26.00S,2024-12-02T03:46:08.3Z,2,REGULAR,steal,,[],203932,,,1610612743,41,32,2024-12-02T04:05:34Z,1977500,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT08M18.00S,2024-12-02T03:46:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631124,5.601182654402102,46.568627450980394,1610612743,41,34,2024-12-02T04:05:34Z,1980000,False,17.0,0.0,1,left,J. Strawther driving Layup (6 PTS) (A. Gordon 2 AST),"[1631124, 203932]",1610612743.0,DEN,driving,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,1.72,Made,,,,,,,6.0,A. Gordon,203932.0,2.0,,,,,
200,PT08M18.00S,2024-12-02T03:46:27.3Z,2,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612743,41,34,2024-12-02T03:46:43Z,1990000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Strawther 1 FT),"[1628964, 1631124]",1610612746.0,LAC,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Strawther,1631124.0
202,PT08M18.00S,2024-12-02T03:46:33.3Z,2,REGULAR,substitution,out,[],1628964,,,1610612743,41,34,2024-12-02T03:47:11Z,2010000,False,,,0,,SUB out: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M18.00S,2024-12-02T03:46:33.3Z,2,REGULAR,substitution,out,[],1629599,,,1610612743,41,34,2024-12-02T03:47:11Z,2020000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M18.00S,2024-12-02T03:46:33.3Z,2,REGULAR,substitution,in,[],1627826,,,1610612743,41,34,2024-12-02T03:47:11Z,2030000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M18.00S,2024-12-02T03:46:33.3Z,2,REGULAR,substitution,in,[],1626181,,,1610612743,41,34,2024-12-02T03:47:11Z,2040000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M18.00S,2024-12-02T03:46:33.3Z,2,REGULAR,substitution,out,[],201566,,,1610612743,41,34,2024-12-02T03:47:11Z,2045000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M18.00S,2024-12-02T03:46:33.3Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,41,34,2024-12-02T03:47:11Z,2047500,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M18.00S,2024-12-02T03:46:51.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1631124,,,1610612743,41,35,2024-12-02T04:05:34Z,2050000,False,,,0,,J. Strawther Free Throw 1 of 1 (7 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
209,PT08M01.00S,2024-12-02T03:47:08.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,86.67871222076215,49.754901960784316,1610612746,41,35,2024-12-02T03:47:14Z,2060000,False,-1.0,73.0,1,right,MISS I. Zubac 7' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,7.27,Missed,,,,,,,,,,,,,,,
210,PT07M58.00S,2024-12-02T03:47:11.8Z,2,REGULAR,rebound,offensive,[],1641757,,,1610612746,41,35,2024-12-02T03:47:14Z,2070000,False,,,0,,J. Miller REBOUND (Off:1 Def:0),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,209.0,1.0,0.0,1.0,,,,,,,,,,,
211,PT07M58.00S,2024-12-02T03:47:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641757,94.40999984741211,50.0,1610612746,43,35,2024-12-02T03:47:11Z,2080000,False,0.0,0.0,1,right,J. Miller tip Layup (8 PTS),[1641757],1610612746.0,LAC,tip,,,Miller,J. Miller,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,8.0,,,,,,,,
212,PT07M45.00S,2024-12-02T03:47:25.0Z,2,REGULAR,2pt,Jump Shot,[],1631212,20.844283837056505,57.35294117647059,1610612743,43,37,2024-12-02T04:00:33Z,2090000,False,-37.0,143.0,1,left,P. Watson 14' pullup Jump Shot (2 PTS),[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,Mid-Range,8-16 Center,,,,14.8,Made,,,,,,,2.0,,,,,,,,
213,PT07M25.00S,2024-12-02T03:47:44.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,82.47371879106439,51.71568627450981,1610612746,43,37,2024-12-02T03:47:49Z,2100000,False,9.0,112.0,1,right,MISS I. Zubac 11' driving Hook,[1627826],1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,11.25,Missed,,,,,,,,,,,,,,,
214,PT07M23.00S,2024-12-02T03:47:46.9Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,43,37,2024-12-02T03:47:49Z,2110000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,213.0,4.0,4.0,0.0,,,,,,,,,,,
215,PT07M15.00S,2024-12-02T03:47:55.5Z,2,REGULAR,3pt,Jump Shot,[],203932,14.011169513797633,2.450980392156863,1610612743,43,40,2024-12-02T03:47:59Z,2120000,False,238.0,79.0,1,left,A. Gordon 25' 3PT  (5 PTS) (J. Murray 4 AST),"[203932, 1627750]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,25.05,Made,,,,,,,5.0,J. Murray,1627750.0,4.0,,,,,
217,PT07M14.00S,2024-12-02T03:48:06.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,43,40,2024-12-02T03:48:06Z,2140000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M14.00S,2024-12-02T03:50:40.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,43,40,2024-12-02T03:50:50Z,2150000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M14.00S,2024-12-02T03:50:40.6Z,2,REGULAR,substitution,out,[],201587,,,1610612746,43,40,2024-12-02T03:50:50Z,2160000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M14.00S,2024-12-02T03:50:40.6Z,2,REGULAR,substitution,out,[],1631124,,,1610612746,43,40,2024-12-02T03:50:50Z,2170000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M14.00S,2024-12-02T03:50:40.6Z,2,REGULAR,substitution,out,[],203932,,,1610612746,43,40,2024-12-02T03:50:50Z,2180000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M14.00S,2024-12-02T03:50:40.6Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,43,40,2024-12-02T03:50:50Z,2190000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M14.00S,2024-12-02T03:50:40.6Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,43,40,2024-12-02T03:50:50Z,2200000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M14.00S,2024-12-02T03:50:40.6Z,2,REGULAR,substitution,in,[],203999,,,1610612746,43,40,2024-12-02T03:50:50Z,2210000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M14.00S,2024-12-02T03:50:40.6Z,2,REGULAR,substitution,in,[],1631128,,,1610612746,43,40,2024-12-02T03:50:50Z,2220000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M54.00S,2024-12-02T03:51:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,89.04402102496715,50.0,1610612746,43,40,2024-12-02T03:51:24Z,2230000,False,0.0,50.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,5.05,Missed,,,,,,,,,,,,,,,
227,PT06M51.00S,2024-12-02T03:51:23.0Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,43,40,2024-12-02T03:51:24Z,2240000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,226.0,1.0,1.0,0.0,,,,,,,,,,,
228,PT06M40.00S,2024-12-02T03:51:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.703679369250986,47.549019607843135,1610612743,43,42,2024-12-02T03:52:01Z,2250000,False,12.0,20.0,1,left,N. Jokić driving Layup (17 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,2.34,Made,,,,,,,17.0,,,,,,,,
229,PT06M19.00S,2024-12-02T03:51:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,89.04402102496715,48.28431372549019,1610612746,43,42,2024-12-02T04:03:27Z,2260000,False,-9.0,50.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,5.12,Missed,,,,,,,,,,,,,,,
230,PT06M18.00S,2024-12-02T03:51:56.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,43,42,2024-12-02T04:03:27Z,2270000,False,,,0,,N. Jokić REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,229.0,6.0,4.0,2.0,,,,,,,,,,,
231,PT06M14.00S,2024-12-02T03:51:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627750,4.812746386333772,50.245098039215684,1610612743,43,44,2024-12-02T03:52:06Z,2280000,False,-1.0,-7.0,1,left,J. Murray running Layup (9 PTS) (N. Jokić 1 AST),"[1627750, 203999]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,,,9.0,N. Jokić,203999.0,1.0,,,,,
233,PT05M54.00S,2024-12-02T03:52:19.0Z,2,REGULAR,2pt,Jump Shot,[],1627739,73.80091984231275,53.92156862745098,1610612746,43,44,2024-12-02T04:08:16Z,2300000,False,20.0,194.0,1,right,MISS K. Dunn 19' pullup Shot,[1627739],1610612746.0,LAC,pullup,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,,,,19.48,Missed,,,,,,,,,,,,,,,
234,PT05M52.00S,2024-12-02T03:52:21.0Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,43,44,2024-12-02T03:52:23Z,2310000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,233.0,5.0,5.0,0.0,,,,,,,,,,,
235,PT05M39.00S,2024-12-02T03:52:35.6Z,2,REGULAR,2pt,Jump Shot,[],1629008,26.38592312746386,33.35631127450981,1610612743,43,46,2024-12-02T04:08:44Z,2320000,False,83.0,196.0,1,left,M. Porter Jr. 21' Jump Shot (4 PTS) (J. Murray 5 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,21.25,Made,,,,,,,4.0,J. Murray,1627750.0,5.0,,,,,
237,PT05M17.00S,2024-12-02T03:52:55.6Z,2,REGULAR,3pt,Jump Shot,[],1626181,66.5735873850197,50.0,1610612746,43,46,2024-12-02T03:52:59Z,2340000,False,0.0,262.0,1,right,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,26.17,Missed,,,,,,,,,,,,,,,
238,PT05M14.00S,2024-12-02T03:52:59.0Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,43,46,2024-12-02T03:52:59Z,2350000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,237.0,3.0,2.0,1.0,,,,,,,,,,,
239,PT05M14.00S,2024-12-02T03:52:59.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,43,46,2024-12-02T03:53:06Z,2360000,False,0.0,0.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
240,PT05M14.00S,2024-12-02T03:52:59.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,43,46,2024-12-02T03:53:06Z,2370000,False,,,0,,N. Jokić REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,239.0,7.0,5.0,2.0,,,,,,,,,,,
241,PT05M05.00S,2024-12-02T03:53:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,20.18725361366623,50.0,1610612743,43,46,2024-12-02T03:53:11Z,2380000,False,0.0,137.0,1,left,MISS J. Murray 13' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,13.73,Missed,,,,,,,,,,,,,,,
242,PT05M03.00S,2024-12-02T03:53:09.9Z,2,REGULAR,rebound,defensive,[],1641757,,,1610612746,43,46,2024-12-02T03:53:09Z,2390000,False,,,0,,J. Miller REBOUND (Off:1 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,241.0,2.0,1.0,1.0,,,,,,,,,,,
243,PT04M59.00S,2024-12-02T03:53:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,92.85479632063075,49.01960784313725,1610612746,43,46,2024-12-02T03:53:18Z,2400000,False,-5.0,15.0,1,right,MISS N. Powell running Layup,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,1.55,Missed,,,,,,,,,,,,,,,
244,PT04M57.00S,2024-12-02T03:53:15.5Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,43,46,2024-12-02T03:53:18Z,2410000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:6),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,243.0,6.0,6.0,0.0,,,,,,,,,,,
245,PT04M52.00S,2024-12-02T03:53:21.5Z,2,REGULAR,turnover,lost ball,[],1631128,,,1610612743,43,46,2024-12-02T03:53:28Z,2420000,False,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 1627739]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Left,1.0,Dunn,1627739.0,,,,,,,,,,,,,,,,,
246,PT04M52.00S,2024-12-02T03:53:21.5Z,2,REGULAR,steal,,[],1627739,,,1610612746,43,46,2024-12-02T03:53:23Z,2430000,False,,,0,,K. Dunn STEAL (3 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
247,PT04M45.00S,2024-12-02T03:53:28.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627739,81.94809461235218,48.77450980392157,1610612746,45,46,2024-12-02T04:10:06Z,2440000,False,-6.0,117.0,1,right,K. Dunn 11' driving floating Jump Shot (2 PTS),[1627739],1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,11.74,Made,,,,,,,2.0,,,,,,,,
