actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
176,PT11M16.00S,2025-03-24T01:40:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627732,87.86136662286465,53.92156862745098,1610612746,36,24,2025-03-24T01:41:56Z,1710000,False,20.0,62.0,1,right,B. Simmons 6' driving floating Jump Shot (6 PTS),[1627732],1610612746.0,LAC,driving floating,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,6.46,Made,,,,,,,,,,,,6.0,,,,,,
177,PT11M02.00S,2025-03-24T01:40:31.6Z,2,REGULAR,turnover,bad pass,[],1630598,,,1610612760,36,24,2025-03-24T01:40:35Z,1720000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 203992]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Bogdanović,203992.0
178,PT11M02.00S,2025-03-24T01:40:31.6Z,2,REGULAR,steal,,[],203992,,,1610612746,36,24,2025-03-24T01:40:34Z,1730000,False,,,0,,B. Bogdanović STEAL (1 STL),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
179,PT10M56.00S,2025-03-24T01:40:36.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629599,75.64060446780552,12.990196078431374,1610612746,36,24,2025-03-24T01:42:43Z,1740000,False,-185.0,176.0,1,right,MISS A. Coffey 25' running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
180,PT10M53.00S,2025-03-24T01:40:39.9Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,36,24,2025-03-24T01:40:44Z,1750000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
181,PT10M41.00S,2025-03-24T01:40:52.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,6.783837056504599,50.245098039215684,1610612760,36,26,2025-03-24T01:40:55Z,1760000,False,-1.0,11.0,1,left,I. Hartenstein alley-oop DUNK (8 PTS) (K. Williams 1 AST),"[1628392, 1629026]",1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,,,,,,,,8.0,K. Williams,1629026.0,1.0,,,
183,PT10M27.00S,2025-03-24T01:41:06.8Z,2,REGULAR,3pt,Jump Shot,[],203992,91.40932982917214,95.83333333333334,1610612746,36,26,2025-03-24T01:43:26Z,1780000,False,229.0,28.0,1,right,MISS B. Bogdanović step back 3PT,[203992],1610612746.0,LAC,step back,,,Bogdanović,B. Bogdanović,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
184,PT10M24.00S,2025-03-24T01:41:09.8Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,36,26,2025-03-24T01:41:11Z,1790000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,183.0,3.0,3.0,0.0,,,,,,,,,,,,,,
185,PT10M17.00S,2025-03-24T01:41:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,6.783837056504599,44.11764705882353,1610612760,36,28,2025-03-24T01:41:20Z,1800000,False,29.0,11.0,1,left,A. Caruso driving finger roll Layup (2 PTS),[1627936],1610612760.0,OKC,driving finger roll,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,,,,,,2.0,,,,,,
186,PT09M59.00S,2025-03-24T01:41:33.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,86.81011826544021,37.5,1610612746,36,28,2025-03-24T01:41:37Z,1810000,False,-62.0,71.0,1,right,MISS B. Bogdanović 9' pullup Shot,[203992],1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Left,9.5,Missed,,,,,,,,,,,,,,,,,,
187,PT09M57.00S,2025-03-24T01:41:35.5Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,36,28,2025-03-24T01:41:37Z,1820000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Left,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT09M51.00S,2025-03-24T01:41:42.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630598,6.521024967148489,53.92156862745098,1610612760,36,30,2025-03-24T01:41:50Z,1830000,False,-20.0,9.0,1,left,A. Wiggins running Layup (2 PTS) (A. Caruso 1 AST),"[1630598, 1627936]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.15,Made,,,,,,,,,,,,2.0,A. Caruso,1627936.0,1.0,,,
189,PT09M51.00S,2025-03-24T01:41:48.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,36,30,2025-03-24T01:41:48Z,1840000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M40.00S,2025-03-24T01:44:56.6Z,2,REGULAR,substitution,out,[],203992,,,1610612746,36,30,2025-03-24T01:45:05Z,1860000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M40.00S,2025-03-24T01:44:56.6Z,2,REGULAR,substitution,in,[],1626181,,,1610612746,36,30,2025-03-24T01:45:05Z,1870000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M37.00S,2025-03-24T01:45:18.8Z,2,REGULAR,foul,offensive,[],1627732,,,1610612746,36,30,2025-03-24T01:45:26Z,1880000,False,,,0,,B. Simmons offensive FOUL (1 PF),"[1627732, 1627936]",1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1628172.0,1.0,0.0,Caruso,1627936.0,,,,,,,
195,PT09M37.00S,2025-03-24T01:45:18.8Z,2,REGULAR,turnover,offensive foul,[],1627732,,,1610612746,36,30,2025-03-24T01:45:18Z,1900000,False,,,0,,B. Simmons offensive foul TURNOVER (2 TO),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1628172.0,,,,,,,,,2.0,,
196,PT09M20.00S,2025-03-24T01:45:45.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630598,33.327858081471746,58.57843137254902,1610612760,36,30,2025-03-24T01:45:50Z,1910000,False,-43.0,261.0,1,left,MISS A. Wiggins 26' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
197,PT09M17.00S,2025-03-24T01:45:48.3Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,36,30,2025-03-24T01:45:50Z,1920000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,
198,PT09M08.00S,2025-03-24T01:45:57.1Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612746,36,30,2025-03-24T01:46:01Z,1930000,False,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 1628392]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0
199,PT09M08.00S,2025-03-24T01:45:57.1Z,2,REGULAR,steal,,[],1628392,,,1610612760,36,30,2025-03-24T01:45:59Z,1940000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT09M03.00S,2025-03-24T01:46:02.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630598,26.888961892247043,21.07843137254902,1610612760,36,33,2025-03-24T01:52:19Z,1950000,False,145.0,200.0,1,left,A. Wiggins 24' 3PT running pullup (5 PTS) (A. Caruso 2 AST),"[1630598, 1627936]",1610612760.0,OKC,running pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,24.7,Made,,,,,,,,,,,,5.0,A. Caruso,1627936.0,2.0,,,
202,PT08M35.00S,2025-03-24T01:46:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,93.38042049934296,36.029411764705884,1610612746,36,33,2025-03-24T01:50:32Z,1970000,False,-70.0,10.0,1,right,MISS D. Jones Jr. 7' driving floating Shot,[1627884],1610612746.0,LAC,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,,,,,,,,,,
203,PT08M33.00S,2025-03-24T01:46:33.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,36,33,2025-03-24T01:46:36Z,1980000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,202.0,4.0,4.0,0.0,,,,,,,,,,,,,,
204,PT08M29.00S,2025-03-24T01:46:38.9Z,2,REGULAR,foul,personal,[],1627884,,,1610612760,36,33,2025-03-24T01:47:00Z,1990000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 1630198]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1628172.0,1.0,0.0,Joe,1630198.0,,,,,,,
206,PT08M29.00S,2025-03-24T01:46:46.6Z,2,REGULAR,substitution,out,[],1627732,,,1610612760,36,33,2025-03-24T01:46:49Z,2010000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M29.00S,2025-03-24T01:46:46.6Z,2,REGULAR,substitution,in,[],1627826,,,1610612760,36,33,2025-03-24T01:46:49Z,2020000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M17.00S,2025-03-24T01:47:08.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,8.623521681997373,58.57843137254902,1610612760,36,33,2025-03-24T01:47:12Z,2030000,False,-43.0,29.0,1,left,MISS I. Hartenstein floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,5.16,Missed,,,,,,,,,,,,,,,,,,
209,PT08M14.00S,2025-03-24T01:47:11.6Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,36,33,2025-03-24T01:47:12Z,2040000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,208.0,5.0,4.0,1.0,,,,,,,,,,,,,,
210,PT08M13.00S,2025-03-24T01:47:12.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628392,16.507884362680684,42.8921568627451,1610612760,36,35,2025-03-24T01:47:15Z,2050000,False,36.0,103.0,1,left,I. Hartenstein 10' Hook (10 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.87,Made,,,,,,,,,,,,10.0,,,,,,
211,PT08M03.00S,2025-03-24T01:47:25.4Z,2,REGULAR,turnover,palming,[],202695,,,1610612746,36,35,2025-03-24T01:47:36Z,2060000,False,,,0,,K. Leonard palming TURNOVER (2 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1830.0,,,,,,,,,2.0,,
212,PT08M03.00S,2025-03-24T01:47:31.0Z,2,REGULAR,substitution,out,[],1627884,,,1610612760,36,35,2025-03-24T01:47:41Z,2070000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M03.00S,2025-03-24T01:47:31.0Z,2,REGULAR,substitution,in,[],1627739,,,1610612760,36,35,2025-03-24T01:47:41Z,2080000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M45.00S,2025-03-24T01:47:57.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630598,7.884362680683312,52.71905637254902,1610612760,36,37,2025-03-24T01:53:31Z,2090000,False,-14.0,22.0,1,left,A. Wiggins driving floating bank Jump Shot (7 PTS) (I. Hartenstein 2 AST),"[1630598, 1628392]",1610612760.0,OKC,driving floating bank,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,,,,,,,,7.0,I. Hartenstein,1628392.0,2.0,,,
216,PT07M35.00S,2025-03-24T01:48:09.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,82.86793692509855,62.00980392156863,1610612746,36,37,2025-03-24T01:55:56Z,2110000,False,60.0,109.0,1,right,MISS K. Leonard 12' pullup Shot - blocked,"[202695, 1628392]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,12.4,Missed,,,,,Hartenstein,1628392.0,,,,,,,,,,,,
217,PT07M35.00S,2025-03-24T01:48:09.7Z,2,REGULAR,block,,[],1628392,,,1610612746,36,37,2025-03-24T01:48:12Z,2120000,False,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
218,PT07M33.00S,2025-03-24T01:48:11.7Z,2,REGULAR,rebound,offensive,[],202695,,,1610612746,36,37,2025-03-24T01:55:56Z,2130000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,216.0,2.0,1.0,1.0,,,,,,,,,,,,,,
240,PT07M32.00S,2025-03-24T01:48:22.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626181,81.8166885676741,76.7156862745098,1610612746,36,37,2025-03-24T01:56:59Z,2145000,False,134.0,118.0,1,right,MISS N. Powell 17' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,17.85,Missed,,,,,,,,,,,,,,,,,,
241,PT07M29.00S,2025-03-24T01:48:25.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,36,37,2025-03-24T01:55:42Z,2152500,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Right Center,,,240.0,,,,,,,,,,,,,,,,,
221,PT07M29.00S,2025-03-24T01:48:36.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,36,37,2025-03-24T01:55:21Z,2160000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M14.00S,2025-03-24T01:53:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.652431011826544,46.07843137254902,1610612760,36,39,2025-03-24T01:57:25Z,2180000,False,20.0,10.0,1,left,A. Wiggins driving Layup (9 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,,,,,,9.0,,,,,,
224,PT06M55.00S,2025-03-24T01:53:51.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,66.96780551905388,49.26470588235294,1610612746,39,39,2025-03-24T01:57:45Z,2190000,False,-4.0,258.0,1,right,N. Powell 25' 3PT step back (3 PTS),[1626181],1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,,,,,,,,3.0,,,,,,
225,PT06M42.00S,2025-03-24T01:54:05.7Z,2,REGULAR,turnover,bad pass,[],1628392,,,1610612760,39,39,2025-03-24T01:54:09Z,2200000,False,,,0,,I. Hartenstein bad pass TURNOVER (2 TO),"[1628392, 1629599]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Coffey,1629599.0
226,PT06M42.00S,2025-03-24T01:54:05.7Z,2,REGULAR,steal,,[],1629599,,,1610612746,39,39,2025-03-24T01:54:07Z,2210000,False,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
227,PT06M38.00S,2025-03-24T01:54:08.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,92.9862023653088,47.05882352941176,1610612746,41,39,2025-03-24T01:54:12Z,2220000,False,-15.0,13.0,1,right,A. Coffey running Layup (2 PTS),[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,,,2.0,,,,,,
228,PT06M26.00S,2025-03-24T01:54:21.3Z,2,REGULAR,3pt,Jump Shot,[],1630198,30.699737187910642,65.93137254901961,1610612760,41,39,2025-03-24T01:54:29Z,2230000,False,-80.0,236.0,1,left,MISS I. Joe 24' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
229,PT06M22.00S,2025-03-24T01:54:25.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,41,39,2025-03-24T01:54:29Z,2240000,False,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,228.0,6.0,4.0,2.0,,,,,,,,,,,,,,
230,PT06M19.00S,2025-03-24T01:54:31.2Z,2,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612746,41,39,2025-03-24T01:54:42Z,2250000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Coffey 2 FT),"[1630598, 1629599]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,202007.0,2.0,0.0,Coffey,1629599.0,,,,,,,
232,PT06M19.00S,2025-03-24T01:55:01.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629599,,,1610612746,41,39,2025-03-24T01:55:01Z,2270000,False,,,0,,MISS A. Coffey Free Throw 1 of 2,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT06M19.00S,2025-03-24T01:55:01.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,41,39,2025-03-24T01:55:01Z,2280000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,,,,,
234,PT06M19.00S,2025-03-24T01:55:03.0Z,2,REGULAR,substitution,out,[],1627936,,,1610612746,41,39,2025-03-24T01:55:19Z,2290000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M19.00S,2025-03-24T01:55:03.0Z,2,REGULAR,substitution,out,[],1630198,,,1610612746,41,39,2025-03-24T01:55:19Z,2300000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M19.00S,2025-03-24T01:55:03.0Z,2,REGULAR,substitution,out,[],1628392,,,1610612746,41,39,2025-03-24T01:55:19Z,2310000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M19.00S,2025-03-24T01:55:03.0Z,2,REGULAR,substitution,in,[],1628983,,,1610612746,41,39,2025-03-24T01:55:19Z,2320000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M19.00S,2025-03-24T01:55:03.0Z,2,REGULAR,substitution,in,[],1631119,,,1610612746,41,39,2025-03-24T01:55:19Z,2330000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M19.00S,2025-03-24T01:55:03.0Z,2,REGULAR,substitution,in,[],1641717,,,1610612746,41,39,2025-03-24T01:55:19Z,2340000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M19.00S,2025-03-24T01:55:24.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629599,,,1610612746,42,39,2025-03-24T01:55:24Z,2350000,False,,,0,,A. Coffey Free Throw 2 of 2 (3 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
243,PT06M05.00S,2025-03-24T01:55:40.1Z,2,REGULAR,3pt,Jump Shot,[],1630598,14.14257555847569,1.9607843137254901,1610612760,42,39,2025-03-24T01:55:45Z,2360000,False,240.0,80.0,1,left,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,25.33,Missed,,,,,,,,,,,,,,,,,,
244,PT06M05.00S,2025-03-24T01:55:40.1Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,42,39,2025-03-24T01:55:45Z,2370000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,243.0,3.0,2.0,1.0,,,,,,,,,,,,,,
245,PT05M55.00S,2025-03-24T01:55:50.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627739,89.30683311432325,56.127450980392155,1610612746,42,39,2025-03-24T01:56:01Z,2380000,False,31.0,48.0,1,right,MISS K. Dunn running Layup,[1627739],1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
246,PT05M53.00S,2025-03-24T01:55:52.5Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,42,39,2025-03-24T01:56:01Z,2390000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,245.0,1.0,1.0,0.0,,,,,,,,,,,,,,
247,PT05M48.00S,2025-03-24T01:55:56.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641717,6.783837056504599,44.11764705882353,1610612760,42,41,2025-03-24T01:56:07Z,2400000,False,29.0,11.0,1,left,C. Wallace running Layup (5 PTS) (J. Williams 2 AST),"[1641717, 1631119]",1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,,,,,,5.0,J. Williams,1631119.0,2.0,,,
249,PT05M37.00S,2025-03-24T01:56:08.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,92.32917214191852,52.94117647058824,1610612746,42,41,2025-03-24T02:38:44Z,2420000,False,15.0,20.0,1,right,MISS K. Leonard driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
251,PT05M33.00S,2025-03-24T01:56:12.7Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,42,41,2025-03-24T01:56:12Z,2440000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,249.0,1.0,1.0,0.0,,,,,,,,,,,,,,
252,PT05M27.00S,2025-03-24T01:56:17.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641717,6.783837056504599,52.69607843137255,1610612760,42,41,2025-03-24T01:56:23Z,2450000,False,-13.0,11.0,1,left,MISS C. Wallace running Layup,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
253,PT05M23.00S,2025-03-24T01:56:21.7Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,42,41,2025-03-24T01:56:23Z,2460000,False,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,252.0,3.0,2.0,1.0,,,,,,,,,,,,,,
254,PT05M19.00S,2025-03-24T01:56:25.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202695,84.83902759526939,59.80392156862745,1610612746,44,41,2025-03-24T02:02:26Z,2470000,False,49.0,90.0,1,right,K. Leonard 10' running pullup Jump Shot (9 PTS),[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,10.25,Made,,,,,,,,,,,,9.0,,,,,,
255,PT05M01.00S,2025-03-24T01:56:46.9Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612760,44,41,2025-03-24T01:56:54Z,2480000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1627826, 1628983]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,202007.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
