actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
172,PT08M42.00S,2025-04-09T03:15:23.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630572,77.87450722733246,6.61764705882353,1610612759,35,34,2025-04-09T03:15:29Z,1720000,False,-217.0,155.0,1,right,MISS S. Mamukelashvili 26' step back 3PT,[1630572],1610612759.0,SAS,step back,,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,
173,PT08M37.00S,2025-04-09T03:15:28.0Z,2,REGULAR,rebound,defensive,[],203992,,,1610612746,35,34,2025-04-09T03:15:29Z,1730000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:1),[203992],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Bogdanović,B. Bogdanović,,,,,,,172.0,1.0,1.0,0.0,,,,,,,
174,PT08M33.00S,2025-04-09T03:15:32.5Z,2,REGULAR,3pt,Jump Shot,[],203992,31.09395532194481,62.00980392156863,1610612746,38,34,2025-04-09T03:15:39Z,1740000,False,-60.0,240.0,1,left,B. Bogdanović 24' 3PT step back (5 PTS),[203992],1610612746.0,LAC,step back,,,,,,Above the Break 3,24+ Center,24.72,Made,5.0,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
175,PT08M04.00S,2025-04-09T03:16:00.7Z,2,REGULAR,3pt,Jump Shot,[],203084,78.13731931668858,9.558823529411764,1610612759,38,34,2025-04-09T03:16:07Z,1750000,False,-202.0,153.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
176,PT08M00.00S,2025-04-09T03:16:04.7Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612746,38,34,2025-04-09T03:16:07Z,1760000,False,,,0,,B. Simmons REBOUND (Off:2 Def:3),[1627732],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Simmons,B. Simmons,,,,,,,175.0,5.0,3.0,2.0,,,,,,,
177,PT07M51.00S,2025-04-09T03:16:13.7Z,2,REGULAR,turnover,bad pass,[],203992,,,1610612746,38,34,2025-04-09T03:16:16Z,1770000,False,,,0,,B. Bogdanović bad pass TURNOVER (1 TO),"[203992, 203084]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right Center,,,,Bogdanović,B. Bogdanović,1.0,Barnes,203084.0,,,,,,,,,,,,,,
178,PT07M51.00S,2025-04-09T03:16:13.7Z,2,REGULAR,steal,,[],203084,,,1610612759,38,34,2025-04-09T03:16:15Z,1780000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612759.0,SAS,,,,,,,Mid-Range,16-24 Right Center,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
179,PT07M49.00S,2025-04-09T03:16:16.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629640,92.85479632063075,50.49019607843137,1610612759,38,36,2025-04-09T03:16:26Z,1790000,False,2.0,15.0,1,right,K. Johnson running DUNK (6 PTS) (H. Barnes 1 AST),"[1629640, 203084]",1610612759.0,SAS,running,,,,,,Restricted Area,0-8 Center,1.49,Made,6.0,Johnson,K. Johnson,,,,H. Barnes,203084.0,1.0,,,,,,,,,,,
181,PT07M30.00S,2025-04-09T03:16:35.0Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612746,38,36,2025-04-09T03:16:38Z,1810000,False,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 203084]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Batum,N. Batum,1.0,Barnes,203084.0,,,,,,,,,,,,,,
182,PT07M30.00S,2025-04-09T03:16:35.0Z,2,REGULAR,steal,,[],203084,,,1610612759,38,36,2025-04-09T03:16:37Z,1820000,False,,,0,,H. Barnes STEAL (2 STL),[203084],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
183,PT07M16.00S,2025-04-09T03:16:48.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,73.27529566360053,17.401960784313726,1610612759,38,39,2025-04-09T03:16:54Z,1830000,False,-163.0,199.0,1,right,J. Champagnie 25' 3PT  (6 PTS) (K. Johnson 2 AST),"[1630577, 1629640]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,25.7,Made,6.0,Champagnie,J. Champagnie,,,,K. Johnson,1629640.0,2.0,,,,,,,,,,,
185,PT06M52.00S,2025-04-09T03:17:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,18.084756898817346,42.64705882352941,1610612746,38,39,2025-04-09T03:17:35Z,1850000,False,37.0,117.0,1,left,MISS B. Bogdanović 12' driving floating Shot,[203992],1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,12.31,Missed,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
186,PT06M49.00S,2025-04-09T03:17:15.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,38,39,2025-04-09T03:17:18Z,1860000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Johnson,K. Johnson,,,,,,,185.0,3.0,3.0,0.0,,,,,,,
187,PT06M46.00S,2025-04-09T03:17:21.2Z,2,REGULAR,foul,personal,[],1627732,,,1610612759,38,39,2025-04-09T03:17:33Z,1870000,False,,,0,,B. Simmons personal FOUL (2 PF),"[1627732, 1631104]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Simmons,B. Simmons,,,,,,,,,,,1628481.0,2.0,0.0,Wesley,1631104.0,,
189,PT06M46.00S,2025-04-09T03:17:32.4Z,2,REGULAR,substitution,out,[],203992,,,1610612759,38,39,2025-04-09T03:17:46Z,1890000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,,,,,,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
190,PT06M46.00S,2025-04-09T03:17:32.4Z,2,REGULAR,substitution,out,[],1627732,,,1610612759,38,39,2025-04-09T03:17:46Z,1900000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,,,,,,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,
191,PT06M46.00S,2025-04-09T03:17:32.4Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,38,39,2025-04-09T03:17:46Z,1910000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
192,PT06M46.00S,2025-04-09T03:17:32.4Z,2,REGULAR,substitution,out,[],1630572,,,1610612759,38,39,2025-04-09T03:17:46Z,1920000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,,,,,,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,
193,PT06M46.00S,2025-04-09T03:17:32.4Z,2,REGULAR,substitution,in,[],1627739,,,1610612759,38,39,2025-04-09T03:17:46Z,1930000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
194,PT06M46.00S,2025-04-09T03:17:32.4Z,2,REGULAR,substitution,in,[],201935,,,1610612759,38,39,2025-04-09T03:17:46Z,1940000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
195,PT06M46.00S,2025-04-09T03:17:32.4Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,38,39,2025-04-09T03:17:46Z,1950000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
196,PT06M46.00S,2025-04-09T03:17:32.4Z,2,REGULAR,substitution,in,[],202687,,,1610612759,38,39,2025-04-09T03:17:46Z,1960000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
197,PT06M39.00S,2025-04-09T03:17:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,82.86793692509855,60.29411764705882,1610612759,38,41,2025-04-09T03:18:04Z,1970000,False,51.0,109.0,1,right,B. Wesley 12' pullup Jump Shot (4 PTS) (B. Biyombo 2 AST),"[1631104, 202687]",1610612759.0,SAS,pullup,,,,,,In The Paint (Non-RA),8-16 Center,12.01,Made,4.0,Wesley,B. Wesley,,,,B. Biyombo,202687.0,2.0,,,,,,,,,,,
200,PT06M29.00S,2025-04-09T03:18:18.0Z,2,REGULAR,violation,kicked ball,[],202687,,,1610612746,38,41,2025-04-09T03:18:25Z,2000000,False,,,0,,B. Biyombo kicked ball VIOLATION,[202687],1610612759.0,SAS,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,1626300.0,,,,,,
201,PT06M21.00S,2025-04-09T03:18:36.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,6.389618922470433,47.30392156862745,1610612746,40,41,2025-04-09T03:18:40Z,2010000,False,13.0,8.0,1,left,I. Zubac alley-oop DUNK (8 PTS) (J. Harden 4 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,,,,Restricted Area,0-8 Center,1.55,Made,8.0,Zubac,I. Zubac,,,,J. Harden,201935.0,4.0,,,,,,,,,,,
203,PT06M05.00S,2025-04-09T03:18:52.0Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,40,41,2025-04-09T03:18:55Z,2030000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1627739]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Vassell,D. Vassell,1.0,Dunn,1627739.0,,,,,,,,,,,,,,
204,PT06M05.00S,2025-04-09T03:18:52.0Z,2,REGULAR,steal,,[],1627739,,,1610612746,40,41,2025-04-09T03:18:54Z,2040000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
205,PT05M52.00S,2025-04-09T03:19:10.5Z,2,REGULAR,foul,offensive,[],201935,,,1610612746,40,41,2025-04-09T03:19:17Z,2050000,False,,,0,,J. Harden offensive FOUL (1 PF),"[201935, 1630170]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Harden,J. Harden,,,,,,,,,,,1626300.0,1.0,0.0,Vassell,1630170.0,,
207,PT05M52.00S,2025-04-09T03:19:10.5Z,2,REGULAR,turnover,offensive foul,[],201935,,,1610612746,40,41,2025-04-09T03:19:10Z,2070000,False,,,0,,J. Harden offensive foul TURNOVER (1 TO),[201935],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Harden,J. Harden,1.0,,,,,,,,,,1626300.0,,,,,,
208,PT05M40.00S,2025-04-09T03:19:33.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630170,77.21747700394218,44.36274509803921,1610612759,40,43,2025-04-09T03:19:39Z,2080000,False,-28.0,162.0,1,right,D. Vassell 16' pullup Jump Shot (2 PTS),[1630170],1610612759.0,SAS,pullup,,,,,,Mid-Range,16-24 Center,16.41,Made,2.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
209,PT05M40.00S,2025-04-09T03:19:36.9Z,2,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612759,40,43,2025-04-09T03:19:51Z,2090000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Vassell 1 FT),"[1627739, 1630170]",1610612746.0,LAC,shooting,,,,,,Mid-Range,16-24 Center,,,,Dunn,K. Dunn,,,,,,,,,,,1628481.0,2.0,0.0,Vassell,1630170.0,,
211,PT05M40.00S,2025-04-09T03:19:47.3Z,2,REGULAR,substitution,out,[],1631104,,,1610612759,40,43,2025-04-09T03:20:13Z,2110000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,
212,PT05M40.00S,2025-04-09T03:19:47.3Z,2,REGULAR,substitution,in,[],101108,,,1610612759,40,43,2025-04-09T03:20:13Z,2120000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,
213,PT05M40.00S,2025-04-09T03:20:11.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630170,,,1610612759,40,43,2025-04-09T03:20:11Z,2130000,False,,,0,,MISS D. Vassell Free Throw 1 of 1,[1630170],1610612759.0,SAS,,,,,,,,,,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
214,PT05M37.00S,2025-04-09T03:20:13.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,40,43,2025-04-09T03:20:13Z,2140000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,213.0,1.0,1.0,0.0,,,,,,,
215,PT05M22.00S,2025-04-09T03:20:28.3Z,2,REGULAR,3pt,Jump Shot,[],201587,24.129434954007884,12.009803921568627,1610612746,40,43,2025-04-09T03:20:36Z,2150000,False,190.0,174.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,Batum,N. Batum,,,,,,,,,,,,,,,,,
216,PT05M19.00S,2025-04-09T03:20:31.3Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,40,43,2025-04-09T03:27:57Z,2160000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Zubac,I. Zubac,,,,,,,215.0,5.0,4.0,1.0,,,,,,,
219,PT05M18.00S,2025-04-09T03:20:38.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,5.590000152587891,50.0,1610612746,42,43,2025-04-09T03:28:05Z,2190000,False,0.0,0.0,1,left,I. Zubac putback Layup (10 PTS),[1627826],1610612746.0,LAC,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
220,PT04M58.00S,2025-04-09T03:20:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,84.70762155059133,58.82352941176471,1610612759,42,43,2025-04-09T03:20:56Z,2200000,False,44.0,91.0,1,right,MISS B. Biyombo 10' floating Shot,[202687],1610612759.0,SAS,floating,,,,,,In The Paint (Non-RA),8-16 Center,10.13,Missed,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
221,PT04M55.00S,2025-04-09T03:20:54.6Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,42,43,2025-04-09T03:20:56Z,2210000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Zubac,I. Zubac,,,,,,,220.0,6.0,5.0,1.0,,,,,,,
222,PT04M43.00S,2025-04-09T03:21:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,8.09789750328515,62.00980392156863,1610612746,42,43,2025-04-09T03:21:13Z,2220000,False,-60.0,24.0,1,left,MISS N. Powell 6' driving bank Shot,[1626181],1610612746.0,LAC,driving bank,,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,,
223,PT04M40.00S,2025-04-09T03:21:10.1Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,42,43,2025-04-09T03:21:10Z,2230000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Zubac,I. Zubac,,,,,,,222.0,7.0,5.0,2.0,,,,,,,
224,PT04M38.00S,2025-04-09T03:21:11.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201935,27.94021024967148,75.98039215686273,1610612746,42,43,2025-04-09T03:21:18Z,2240000,False,-130.0,210.0,1,left,MISS J. Harden 24' 3PT,[201935],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
225,PT04M33.00S,2025-04-09T03:21:16.7Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,42,43,2025-04-09T03:21:18Z,2250000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Barnes,H. Barnes,,,,,,,224.0,2.0,2.0,0.0,,,,,,,
226,PT04M33.00S,2025-04-09T03:21:20.6Z,2,REGULAR,turnover,out-of-bounds,[],203084,,,1610612759,42,43,2025-04-09T03:21:27Z,2260000,False,,,0,,H. Barnes bad pass out-of-bounds TURNOVER (1 TO),[203084],1610612759.0,SAS,bad pass,,,,,,Above the Break 3,24+ Left Center,,,,Barnes,H. Barnes,1.0,,,,,,,,,,202049.0,,,,,,
227,PT04M33.00S,2025-04-09T03:21:27.2Z,2,REGULAR,substitution,out,[],201587,,,1610612746,42,43,2025-04-09T03:21:40Z,2270000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,
228,PT04M33.00S,2025-04-09T03:21:27.2Z,2,REGULAR,substitution,out,[],1630577,,,1610612746,42,43,2025-04-09T03:21:40Z,2280000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,
229,PT04M33.00S,2025-04-09T03:21:27.2Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,42,43,2025-04-09T03:21:40Z,2290000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
230,PT04M33.00S,2025-04-09T03:21:27.2Z,2,REGULAR,substitution,in,[],1642264,,,1610612746,42,43,2025-04-09T03:21:40Z,2300000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,,,,,,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,
231,PT04M19.00S,2025-04-09T03:21:54.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,6.521024967148489,63.23529411764706,1610612746,42,43,2025-04-09T03:21:59Z,2310000,False,-66.0,9.0,1,left,MISS I. Zubac 6' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.68,Missed,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
232,PT04M17.00S,2025-04-09T03:21:56.0Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,42,43,2025-04-09T03:21:59Z,2320000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Barnes,H. Barnes,,,,,,,231.0,3.0,3.0,0.0,,,,,,,
233,PT04M04.00S,2025-04-09T03:22:10.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203084,88.91261498028909,56.372549019607845,1610612759,42,45,2025-04-09T03:40:21Z,2330000,False,32.0,52.0,1,right,H. Barnes 6' driving Hook (13 PTS),[203084],1610612759.0,SAS,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.07,Made,13.0,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
235,PT03M57.00S,2025-04-09T03:22:22.4Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,42,45,2025-04-09T03:22:28Z,2350000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612746.0,LAC,bad pass,,,,,,Above the Break 3,24+ Left,,,,Harden,J. Harden,2.0,,,,,,,,,,202049.0,,,,,,
236,PT03M50.00S,2025-04-09T03:22:31.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101108,88.51839684625493,40.931372549019606,1610612759,42,47,2025-04-09T03:22:37Z,2360000,False,-45.0,55.0,1,right,C. Paul 7' driving floating Jump Shot (6 PTS),[101108],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,6.0,Paul,C. Paul,,,,,,,,,,,,,,,,,
237,PT03M39.00S,2025-04-09T03:22:44.0Z,2,REGULAR,foul,personal,['2freethrow'],202687,,,1610612746,42,47,2025-04-09T03:22:49Z,2370000,False,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Powell 2 FT),"[202687, 1626181]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Biyombo,B. Biyombo,,,,,,,,,,,202049.0,3.0,0.0,Powell,1626181.0,,
239,PT03M39.00S,2025-04-09T03:23:12.6Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,42,47,2025-04-09T03:23:33Z,2390000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,,,,,,,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,,
240,PT03M39.00S,2025-04-09T03:23:12.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,42,47,2025-04-09T03:23:33Z,2400000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,239.0,,,,,,,,,,
241,PT03M39.00S,2025-04-09T03:23:12.6Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,42,47,2025-04-09T03:23:33Z,2410000,False,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612746.0,LAC,,,,,,,,,,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,,
242,PT03M35.00S,2025-04-09T03:23:16.6Z,2,REGULAR,rebound,defensive,[],202687,,,1610612759,42,47,2025-04-09T03:23:33Z,2420000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:6),[202687],1610612759.0,SAS,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,241.0,7.0,6.0,1.0,,,,,,,
244,PT03M25.00S,2025-04-09T03:23:48.3Z,2,REGULAR,substitution,out,[],203084,,,1610612759,42,47,2025-04-09T03:23:50Z,2440000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
245,PT03M25.00S,2025-04-09T03:23:48.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,42,47,2025-04-09T03:23:50Z,2450000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
246,PT03M19.00S,2025-04-09T03:24:16.1Z,2,REGULAR,turnover,out-of-bounds,[],101108,,,1610612759,42,47,2025-04-09T03:24:26Z,2460000,False,,,0,,C. Paul bad pass out-of-bounds TURNOVER (2 TO),[101108],1610612759.0,SAS,bad pass,,,,,,Above the Break 3,24+ Left Center,,,,Paul,C. Paul,2.0,,,,,,,,,,1628481.0,,,,,,
247,PT03M00.00S,2025-04-09T03:24:40.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627884,5.863994743758213,54.90196078431373,1610612746,44,47,2025-04-09T03:24:47Z,2470000,False,-25.0,3.0,1,left,D. Jones Jr. alley-oop DUNK (7 PTS) (I. Zubac 1 AST),"[1627884, 1627826]",1610612746.0,LAC,alley-oop,,,,,,Restricted Area,0-8 Center,2.46,Made,7.0,Jones Jr.,D. Jones Jr.,,,,I. Zubac,1627826.0,1.0,,,,,,,,,,,
249,PT03M00.00S,2025-04-09T03:24:47.7Z,2,REGULAR,foul,personal,['1freethrow'],202687,,,1610612746,44,47,2025-04-09T03:24:54Z,2490000,False,,,0,,B. Biyombo shooting personal FOUL (4 PF) (Jones Jr. 1 FT),"[202687, 1627884]",1610612759.0,SAS,shooting,,,,,,Restricted Area,0-8 Center,,,,Biyombo,B. Biyombo,,,,,,,,,,,1626300.0,4.0,0.0,Jones Jr.,1627884.0,,
251,PT03M00.00S,2025-04-09T03:24:55.9Z,2,REGULAR,substitution,out,[],202687,,,1610612746,44,47,2025-04-09T03:25:09Z,2510000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
252,PT03M00.00S,2025-04-09T03:24:55.9Z,2,REGULAR,substitution,in,[],1630572,,,1610612746,44,47,2025-04-09T03:25:09Z,2520000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,,,,,,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,
253,PT03M00.00S,2025-04-09T03:25:21.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627884,,,1610612746,45,47,2025-04-09T03:25:21Z,2530000,False,,,0,,D. Jones Jr. Free Throw 1 of 1 (8 PTS),[1627884],1610612746.0,LAC,,,,,,,,,,Made,8.0,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,
254,PT02M38.00S,2025-04-09T03:25:44.9Z,2,REGULAR,3pt,Jump Shot,[],101108,94.43166885676742,96.07843137254902,1610612759,45,47,2025-04-09T03:26:49Z,2540000,False,230.0,0.0,1,right,MISS C. Paul 3PT,[101108],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,23.04,Missed,,Paul,C. Paul,,,,,,,,,,,,,,,,,
255,PT02M36.00S,2025-04-09T03:25:46.9Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,45,47,2025-04-09T03:27:02Z,2550000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Johnson,K. Johnson,,,,,,,254.0,4.0,3.0,1.0,,,,,,,
256,PT02M36.00S,2025-04-09T03:25:53.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629640,94.40999984741211,50.0,1610612759,45,49,2025-04-09T03:26:57Z,2560000,False,0.0,0.0,1,right,K. Johnson putback Layup (8 PTS),[1629640],1610612759.0,SAS,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
