actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
177,PT11M15.00S,2025-02-05T03:37:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,80.76544021024968,38.48039215686275,1610612746,29,45,2025-02-05T03:38:56Z,1720000,False,-58.0,128.0,1,right,MISS K. Leonard 14' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,,,,,Leonard,K. Leonard,In The Paint (Non-RA),8-16 Center,14.06,Missed,,,,,,,,,,,,,,,,,
178,PT11M10.00S,2025-02-05T03:38:00.6Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612747,29,45,2025-02-05T03:38:03Z,1730000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612747.0,LAL,,,,,,,,Finney-Smith,D. Finney-Smith,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,177.0,1.0,1.0,0.0,,,,,
179,PT10M56.00S,2025-02-05T03:38:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.09789750328515,49.26470588235294,1610612747,29,47,2025-02-05T03:39:21Z,1740000,False,4.0,24.0,1,left,L. James driving Layup (16 PTS),[2544],1610612747.0,LAL,driving,,,,,,,James,L. James,Restricted Area,0-8 Center,2.39,Made,16.0,,,,,,,,,,,,,,,,
181,PT10M38.00S,2025-02-05T03:38:38.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,90.88370565045992,50.98039215686274,1610612746,31,47,2025-02-05T03:40:18Z,1760000,False,5.0,33.0,1,right,K. Leonard driving reverse Layup (5 PTS) (K. Porter Jr. 1 AST),"[202695, 1629645]",1610612746.0,LAC,driving reverse,,,,,,,Leonard,K. Leonard,Restricted Area,0-8 Center,3.36,Made,5.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,
183,PT10M30.00S,2025-02-05T03:38:46.0Z,2,REGULAR,3pt,Jump Shot,[],1642261,6.915243101182654,2.450980392156863,1610612747,31,50,2025-02-05T03:38:51Z,1780000,False,238.0,13.0,1,left,D. Knecht 3PT  (7 PTS) (R. Hachimura 1 AST),"[1642261, 1629060]",1610612747.0,LAL,,,,,,,,Knecht,D. Knecht,Right Corner 3,24+ Right,23.8,Made,7.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,,,
185,PT10M12.00S,2025-02-05T03:39:08.5Z,2,REGULAR,foul,personal,[],1629003,,,1610612746,31,50,2025-02-05T03:39:15Z,1800000,False,,,0,,S. Milton personal FOUL (1 PF),"[1629003, 202695]",1610612747.0,LAL,,,,,,,1627519.0,Milton,S. Milton,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Leonard,202695.0,,,,,,,,,
187,PT10M00.00S,2025-02-05T03:39:36.1Z,2,REGULAR,3pt,Jump Shot,[],201587,66.17936925098554,66.91176470588235,1610612746,31,50,2025-02-05T03:39:48Z,1820000,False,85.0,265.0,1,right,MISS N. Batum 27' 3PT,[201587],1610612746.0,LAC,,,,,,,,Batum,N. Batum,Above the Break 3,24+ Center,27.86,Missed,,,,,,,,,,,,,,,,,
188,PT09M57.00S,2025-02-05T03:39:39.9Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612747,31,50,2025-02-05T03:39:39Z,1830000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612747.0,LAL,,,,,,,,Finney-Smith,D. Finney-Smith,Above the Break 3,24+ Center,,,,,,,,,,,187.0,2.0,2.0,0.0,,,,,
189,PT09M48.00S,2025-02-05T03:39:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,7.046649145860711,50.245098039215684,1610612747,31,52,2025-02-05T03:41:04Z,1840000,False,-1.0,14.0,1,left,D. Finney-Smith cutting Layup (2 PTS) (L. James 4 AST),"[1627827, 2544]",1610612747.0,LAL,cutting,,,,,,,Finney-Smith,D. Finney-Smith,Restricted Area,0-8 Center,1.38,Made,2.0,L. James,2544.0,4.0,,,,,,,,,,,,,
191,PT09M24.00S,2025-02-05T03:40:12.6Z,2,REGULAR,3pt,Jump Shot,[],1629599,74.72076215505913,13.23529411764706,1610612746,31,52,2025-02-05T03:40:16Z,1860000,False,-184.0,185.0,1,right,MISS A. Coffey 26' 3PT,[1629599],1610612746.0,LAC,,,,,,,,Coffey,A. Coffey,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,
192,PT09M21.00S,2025-02-05T03:40:15.6Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612747,31,52,2025-02-05T03:40:16Z,1870000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612747.0,LAL,,,,,,,,Milton,S. Milton,Above the Break 3,24+ Left Center,,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,
193,PT09M10.00S,2025-02-05T03:40:26.3Z,2,REGULAR,3pt,Jump Shot,[],1629060,30.17411300919842,23.03921568627451,1610612747,31,52,2025-02-05T03:40:31Z,1880000,False,135.0,231.0,1,left,MISS R. Hachimura 26' 3PT,[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,
194,PT09M07.00S,2025-02-05T03:40:29.3Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612747,31,52,2025-02-05T03:40:31Z,1890000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,Above the Break 3,24+ Right Center,,,,,,,,,,,193.0,2.0,1.0,1.0,,,,,
195,PT08M53.00S,2025-02-05T03:40:43.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",2544,20.05584756898817,64.70588235294117,1610612747,31,52,2025-02-05T03:40:46Z,1900000,False,-74.0,136.0,1,left,MISS L. James 15' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,,,,,James,L. James,In The Paint (Non-RA),8-16 Center,15.46,Missed,,,,,,,,,,,,,,,,,
196,PT08M51.00S,2025-02-05T03:40:45.2Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612747,31,52,2025-02-05T03:40:46Z,1910000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:1),[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,195.0,3.0,1.0,2.0,,,,,
197,PT08M47.00S,2025-02-05T03:40:48.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,31.225361366622867,20.098039215686274,1610612747,31,55,2025-02-05T03:40:51Z,1920000,False,150.0,241.0,1,left,D. Finney-Smith 28' 3PT  (5 PTS) (R. Hachimura 2 AST),"[1627827, 1629060]",1610612747.0,LAL,,,,,,,,Finney-Smith,D. Finney-Smith,Above the Break 3,24+ Right Center,28.36,Made,5.0,R. Hachimura,1629060.0,2.0,,,,,,,,,,,,,
199,PT08M32.00S,2025-02-05T03:41:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.02825229960578,54.65686274509803,1610612746,31,55,2025-02-05T03:41:07Z,1940000,False,23.0,126.0,1,right,MISS K. Leonard 12' turnaround Shot,[202695],1610612746.0,LAC,turnaround,,,,,,,Leonard,K. Leonard,In The Paint (Non-RA),8-16 Center,12.79,Missed,,,,,,,,,,,,,,,,,
200,PT08M30.00S,2025-02-05T03:41:05.9Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612747,31,55,2025-02-05T03:41:07Z,1950000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612747.0,LAL,,,,,,,,Finney-Smith,D. Finney-Smith,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,199.0,3.0,3.0,0.0,,,,,
201,PT08M23.00S,2025-02-05T03:41:13.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],2544,30.962549277266753,73.0392156862745,1610612747,31,55,2025-02-05T03:42:09Z,1960000,False,-115.0,239.0,1,left,MISS L. James 26' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,,,,,James,L. James,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,
202,PT08M21.00S,2025-02-05T03:41:15.2Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,31,55,2025-02-05T03:41:17Z,1970000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612746.0,LAC,,,,,,,,Porter Jr.,K. Porter Jr.,Above the Break 3,24+ Left Center,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,
203,PT08M12.00S,2025-02-05T03:41:23.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,80.76544021024968,36.51960784313725,1610612746,33,55,2025-02-05T03:41:27Z,1980000,False,-67.0,128.0,1,right,K. Porter Jr. 14' fadeaway Jump Shot (2 PTS),[1629645],1610612746.0,LAC,fadeaway,,,,,,,Porter Jr.,K. Porter Jr.,In The Paint (Non-RA),8-16 Center,14.49,Made,2.0,,,,,,,,,,,,,,,,
204,PT07M53.00S,2025-02-05T03:41:42.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642261,8.754927726675426,47.794117647058826,1610612747,33,55,2025-02-05T03:43:02Z,1990000,False,11.0,30.0,1,left,MISS D. Knecht cutting DUNK,[1642261],1610612747.0,LAL,cutting,,,,,,,Knecht,D. Knecht,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,
205,PT07M51.00S,2025-02-05T03:41:44.6Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,33,55,2025-02-05T03:41:48Z,2000000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,,,,,Batum,N. Batum,Restricted Area,0-8 Center,,,,,,,,,,,204.0,1.0,1.0,0.0,,,,,
206,PT07M43.00S,2025-02-05T03:41:53.2Z,2,REGULAR,3pt,Jump Shot,[],201587,71.69842312746385,17.647058823529413,1610612746,36,55,2025-02-05T03:41:57Z,2010000,False,-162.0,214.0,1,right,N. Batum 26' 3PT  (3 PTS) (K. Leonard 1 AST),"[201587, 202695]",1610612746.0,LAC,,,,,,,,Batum,N. Batum,Above the Break 3,24+ Left Center,26.79,Made,3.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,
208,PT07M16.00S,2025-02-05T03:42:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,9.674770039421814,55.392156862745104,1610612747,36,55,2025-02-05T03:42:33Z,2030000,False,-27.0,38.0,1,left,MISS D. Finney-Smith driving Layup - blocked,"[1627827, 202695]",1610612747.0,LAL,driving,,,,,,,Finney-Smith,D. Finney-Smith,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,Leonard,202695.0
211,PT07M16.00S,2025-02-05T03:42:19.7Z,2,REGULAR,block,,[],202695,,,1610612747,36,55,2025-02-05T03:42:33Z,2035000,False,,,0,,K. Leonard BLOCK (2 BLK),[202695],1610612746.0,LAC,,,,,,,,Leonard,K. Leonard,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
209,PT07M14.00S,2025-02-05T03:42:21.7Z,2,REGULAR,rebound,offensive,[],1629003,,,1610612747,36,55,2025-02-05T03:42:33Z,2040000,False,,,0,,S. Milton REBOUND (Off:1 Def:1),[1629003],1610612747.0,LAL,,,,,,,,Milton,S. Milton,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,208.0,2.0,1.0,1.0,,,,,
210,PT07M14.00S,2025-02-05T03:42:25.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629003,8.623521681997373,51.225490196078425,1610612747,36,57,2025-02-05T03:42:37Z,2050000,False,-6.0,29.0,1,left,S. Milton tip Layup (2 PTS),[1629003],1610612747.0,LAL,tip,,,,,,,Milton,S. Milton,Restricted Area,0-8 Center,2.92,Made,2.0,,,,,,,,,,,,,,,,
212,PT07M14.00S,2025-02-05T03:42:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,36,57,2025-02-05T03:42:39Z,2060000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M14.00S,2025-02-05T03:45:36.3Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,36,57,2025-02-05T03:45:48Z,2070000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,
214,PT07M14.00S,2025-02-05T03:45:36.3Z,2,REGULAR,substitution,out,[],202695,,,1610612746,36,57,2025-02-05T03:45:48Z,2080000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,
215,PT07M14.00S,2025-02-05T03:45:36.3Z,2,REGULAR,substitution,out,[],1642261,,,1610612746,36,57,2025-02-05T03:45:48Z,2090000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,
216,PT07M14.00S,2025-02-05T03:45:36.3Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,36,57,2025-02-05T03:45:48Z,2100000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,
217,PT07M14.00S,2025-02-05T03:45:36.3Z,2,REGULAR,substitution,in,[],1626181,,,1610612746,36,57,2025-02-05T03:45:48Z,2110000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,
218,PT07M14.00S,2025-02-05T03:45:36.3Z,2,REGULAR,substitution,in,[],1630559,,,1610612746,36,57,2025-02-05T03:45:48Z,2120000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,
219,PT06M50.00S,2025-02-05T03:46:09.4Z,2,REGULAR,turnover,bad pass,[],1627826,,,1610612746,36,57,2025-02-05T03:46:13Z,2130000,False,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 2544]",1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,James,2544.0,,
220,PT06M50.00S,2025-02-05T03:46:09.4Z,2,REGULAR,steal,,[],2544,,,1610612747,36,57,2025-02-05T03:46:11Z,2140000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,,,,,James,L. James,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
221,PT06M45.00S,2025-02-05T03:46:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,7.30946123521682,51.470588235294116,1610612747,36,59,2025-02-05T03:46:20Z,2150000,False,-7.0,16.0,1,left,L. James running Layup (18 PTS),[2544],1610612747.0,LAL,running,,,,,,,James,L. James,Restricted Area,0-8 Center,1.78,Made,18.0,,,,,,,,,,,,,,,,
258,PT06M38.00S,2025-02-05T03:46:23.6Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612746,36,59,2025-02-05T03:51:12Z,2155000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 2544]",1610612746.0,LAC,,,,,,,,Porter Jr.,K. Porter Jr.,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,James,2544.0,,
259,PT06M38.00S,2025-02-05T03:46:23.6Z,2,REGULAR,steal,,[],2544,,,1610612747,36,59,2025-02-05T03:51:12Z,2157500,False,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,,,,,James,L. James,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
262,PT06M36.00S,2025-02-05T03:46:28.0Z,2,REGULAR,turnover,lost ball,[],1627827,,,1610612747,36,59,2025-02-05T03:51:33Z,2158750,False,,,0,,D. Finney-Smith lost ball TURNOVER (1 TO),"[1627827, 1627826]",1610612747.0,LAL,,,,,,,,Finney-Smith,D. Finney-Smith,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Zubac,1627826.0,,
263,PT06M36.00S,2025-02-05T03:46:28.0Z,2,REGULAR,steal,,[],1627826,,,1610612746,36,59,2025-02-05T03:51:33Z,2159375,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
222,PT06M26.00S,2025-02-05T03:46:32.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,69.99014454664915,75.0,1610612746,39,59,2025-02-05T03:51:33Z,2160000,False,125.0,230.0,1,right,K. Porter Jr. 26' 3PT  (5 PTS) (N. Batum 1 AST),"[1629645, 201587]",1610612746.0,LAC,,,,,,,,Porter Jr.,K. Porter Jr.,Above the Break 3,24+ Right Center,26.14,Made,5.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,
224,PT06M04.00S,2025-02-05T03:46:54.7Z,2,REGULAR,3pt,Jump Shot,[],1629060,11.645860709592641,3.1862745098039214,1610612747,39,62,2025-02-05T03:46:59Z,2180000,False,234.0,57.0,1,left,R. Hachimura 24' 3PT  (13 PTS) (L. James 5 AST),"[1629060, 2544]",1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,Right Corner 3,24+ Right,24.09,Made,13.0,L. James,2544.0,5.0,,,,,,,,,,,,,
226,PT05M45.00S,2025-02-05T03:47:19.2Z,2,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,39,62,2025-02-05T03:47:24Z,2200000,False,,,0,,A. Coffey step out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,step,,,,,,1627519.0,Coffey,A. Coffey,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,,,,
227,PT05M45.00S,2025-02-05T03:47:22.4Z,2,REGULAR,substitution,out,[],201587,,,1610612747,39,62,2025-02-05T03:47:39Z,2210000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,
228,PT05M45.00S,2025-02-05T03:47:22.4Z,2,REGULAR,substitution,out,[],1629645,,,1610612747,39,62,2025-02-05T03:47:39Z,2220000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,
229,PT05M45.00S,2025-02-05T03:47:22.4Z,2,REGULAR,substitution,out,[],1627827,,,1610612747,39,62,2025-02-05T03:47:39Z,2230000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,
230,PT05M45.00S,2025-02-05T03:47:22.4Z,2,REGULAR,substitution,out,[],2544,,,1610612747,39,62,2025-02-05T03:47:39Z,2240000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,
231,PT05M45.00S,2025-02-05T03:47:22.4Z,2,REGULAR,substitution,in,[],201935,,,1610612747,39,62,2025-02-05T03:47:39Z,2250000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,
232,PT05M45.00S,2025-02-05T03:47:22.4Z,2,REGULAR,substitution,in,[],1627884,,,1610612747,39,62,2025-02-05T03:47:39Z,2260000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,
233,PT05M45.00S,2025-02-05T03:47:22.4Z,2,REGULAR,substitution,in,[],1629020,,,1610612747,39,62,2025-02-05T03:47:39Z,2270000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,
234,PT05M45.00S,2025-02-05T03:47:22.4Z,2,REGULAR,substitution,in,[],1629637,,,1610612747,39,62,2025-02-05T03:47:39Z,2280000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,
235,PT05M26.00S,2025-02-05T03:48:00.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630559,10.85742444152431,50.0,1610612747,39,62,2025-02-05T03:48:04Z,2290000,False,0.0,50.0,1,left,MISS A. Reaves turnaround Shot,[1630559],1610612747.0,LAL,turnaround,,,,,,,Reaves,A. Reaves,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,
236,PT05M24.00S,2025-02-05T03:48:02.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,39,62,2025-02-05T03:48:04Z,2300000,False,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,235.0,4.0,2.0,2.0,,,,,
237,PT05M21.00S,2025-02-05T03:48:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,89.96386333771353,46.07843137254902,1610612746,39,62,2025-02-05T03:48:12Z,2310000,False,-20.0,42.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 1630559]",1610612746.0,LAC,driving,,,,,,,Harden,J. Harden,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,Reaves,1630559.0
238,PT05M21.00S,2025-02-05T03:48:08.0Z,2,REGULAR,block,,[],1630559,,,1610612746,39,62,2025-02-05T03:48:11Z,2320000,False,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,,,,,Reaves,A. Reaves,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
239,PT05M21.00S,2025-02-05T03:48:08.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,39,62,2025-02-05T03:48:12Z,2330000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,237.0,,,,,,,,
241,PT05M11.00S,2025-02-05T03:48:31.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,89.70105124835742,40.68627450980392,1610612746,41,62,2025-02-05T03:48:36Z,2350000,False,-47.0,44.0,1,right,I. Zubac 6' Hook (4 PTS) (N. Powell 2 AST),"[1627826, 1626181]",1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,In The Paint (Non-RA),0-8 Center,6.43,Made,4.0,N. Powell,1626181.0,2.0,,,,,,,,,,,,,
243,PT04M55.00S,2025-02-05T03:48:50.7Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612747,41,62,2025-02-05T03:48:57Z,2370000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Vanderbilt 2 FT),"[1627826, 1629020]",1610612746.0,LAC,shooting,,,,,,1626300.0,Zubac,I. Zubac,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Vanderbilt,1629020.0,,,,,,,,,
245,PT04M55.00S,2025-02-05T03:49:19.3Z,2,REGULAR,freethrow,1 of 2,[],1629020,,,1610612747,41,63,2025-02-05T03:49:19Z,2390000,False,,,0,,J. Vanderbilt Free Throw 1 of 2 (3 PTS),[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,,,,Made,3.0,,,,,,,,,,,,,,,,
246,PT04M55.00S,2025-02-05T03:49:28.3Z,2,REGULAR,substitution,out,[],1629003,,,1610612747,41,63,2025-02-05T03:49:31Z,2400000,False,,,0,,SUB out: S. Milton,[1629003],1610612747.0,LAL,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,
247,PT04M55.00S,2025-02-05T03:49:28.3Z,2,REGULAR,substitution,in,[],1629216,,,1610612747,41,63,2025-02-05T03:49:31Z,2410000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,
248,PT04M55.00S,2025-02-05T03:49:19.3Z,2,REGULAR,freethrow,2 of 2,[],1629020,,,1610612747,41,63,2025-02-05T03:49:43Z,2420000,False,,,0,,MISS J. Vanderbilt Free Throw 2 of 2,[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,,,,Missed,,,,,,,,,,,,,,,,,
249,PT04M51.00S,2025-02-05T03:49:23.3Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,41,63,2025-02-05T03:49:43Z,2430000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,248.0,1.0,1.0,0.0,,,,,
250,PT04M38.00S,2025-02-05T03:49:53.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,80.6340341655716,60.29411764705882,1610612746,41,63,2025-02-05T03:50:54Z,2440000,False,51.0,130.0,1,right,MISS A. Coffey 13' fadeaway Shot,[1629599],1610612746.0,LAC,fadeaway,,,,,,,Coffey,A. Coffey,In The Paint (Non-RA),8-16 Center,13.94,Missed,,,,,,,,,,,,,,,,,
251,PT04M36.00S,2025-02-05T03:49:55.7Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,41,63,2025-02-05T03:49:55Z,2450000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,250.0,4.0,3.0,1.0,,,,,
252,PT04M27.00S,2025-02-05T03:50:06.7Z,2,REGULAR,foul,personal,['2freethrow'],201935,,,1610612747,41,63,2025-02-05T03:50:12Z,2460000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Hachimura 2 FT),"[201935, 1629060]",1610612746.0,LAC,shooting,,,,,,1627519.0,Harden,J. Harden,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Hachimura,1629060.0,,,,,,,,,
254,PT04M27.00S,2025-02-05T03:50:38.0Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,41,64,2025-02-05T03:50:38Z,2480000,False,,,0,,R. Hachimura Free Throw 1 of 2 (14 PTS),[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,,,,Made,14.0,,,,,,,,,,,,,,,,
255,PT04M27.00S,2025-02-05T03:50:39.0Z,2,REGULAR,substitution,out,[],1629599,,,1610612747,41,64,2025-02-05T03:50:43Z,2490000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,
