actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
164,PT12M00.00S,2023-11-19T21:34:18.7Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,32,20,2023-11-19T21:35:56Z,1610000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-11-19T21:34:18.7Z,2,REGULAR,substitution,in,['startperiod'],1641711,,,1610612761,32,20,2023-11-19T21:35:56Z,1620000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-11-19T21:35:54.0Z,2,REGULAR,period,start,[],0,,,1610612765,32,20,2023-11-19T21:35:57Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M56.00S,2023-11-19T21:36:01.1Z,2,REGULAR,turnover,out-of-bounds,[],1631204,,,1610612765,32,20,2023-11-19T21:36:16Z,1640000,False,,,0,,M. Sasser bad pass out-of-bounds TURNOVER (1 TO),[1631204],1610612765.0,DET,bad pass,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,,,,,,,,1.0,,,,
168,PT11M49.00S,2023-11-19T21:36:16.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,9.937582128777924,50.49019607843137,1610612761,34,20,2023-11-19T21:36:25Z,1650000,False,-2.0,41.0,1,left,P. Achiuwa driving Layup (7 PTS) (S. Barnes 2 AST),"[1630173, 1630567]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,4.1,Made,7.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,
169,PT11M30.00S,2023-11-19T21:36:34.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,85.3646517739816,40.931372549019606,1610612765,34,20,2023-11-19T21:36:42Z,1660000,False,-45.0,85.0,1,right,MISS M. Bagley III 9' floating Shot,[1628963],1610612765.0,DET,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,9.64,Missed,,,,,,,,,,,,,,,,,,
170,PT11M26.00S,2023-11-19T21:36:38.8Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,34,20,2023-11-19T21:36:42Z,1670000,False,,,0,,C. Boucher REBOUND (Off:0 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,169.0,3.0,3.0,0.0,,,,,
171,PT11M20.00S,2023-11-19T21:36:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628449,6.783837056504599,49.01960784313725,1610612761,36,20,2023-11-19T21:36:54Z,1680000,False,5.0,11.0,1,left,C. Boucher running finger roll Layup (2 PTS) (S. Barnes 3 AST),"[1628449, 1630567]",1610612761.0,TOR,running finger roll,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,,,,
173,PT11M03.00S,2023-11-19T21:37:02.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,94.03745072273325,50.0,1610612765,36,22,2023-11-19T21:37:07Z,1700000,False,0.0,4.0,1,right,M. Bagley III cutting DUNK (4 PTS) (S. Umude 1 AST),"[1628963, 1630649]",1610612765.0,DET,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.35,Made,4.0,S. Umude,1630649.0,1.0,,,,,,,,,,,,,,
175,PT10M50.00S,2023-11-19T21:37:15.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,13.091327201051248,38.48039215686275,1610612761,36,22,2023-11-19T21:37:21Z,1720000,False,58.0,71.0,1,left,MISS S. Barnes 9' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,9.11,Missed,,,,,,,,,,,,,,,,,,
176,PT10M46.00S,2023-11-19T21:37:19.2Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,36,22,2023-11-19T21:37:21Z,1730000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,175.0,2.0,1.0,1.0,,,,,
177,PT10M46.00S,2023-11-19T21:37:18.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,5.590000152587891,50.0,1610612761,38,22,2023-11-19T21:37:18Z,1740000,False,0.0,0.0,1,left,S. Barnes tip Layup (6 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
179,PT10M26.00S,2023-11-19T21:37:39.6Z,2,REGULAR,turnover,bad pass,[],1628995,,,1610612765,38,22,2023-11-19T21:37:43Z,1750000,False,,,0,,K. Knox II bad pass TURNOVER (2 TO),"[1628995, 1641711]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,,,Dick,1641711.0
180,PT10M26.00S,2023-11-19T21:37:39.6Z,2,REGULAR,steal,,[],1641711,,,1610612761,38,22,2023-11-19T21:37:41Z,1760000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
181,PT10M21.00S,2023-11-19T21:37:45.7Z,2,REGULAR,foul,personal,['2freethrow'],202692,,,1610612761,38,22,2023-11-19T21:37:53Z,1770000,False,,,0,,A. Burks shooting personal FOUL (1 PF) (Anunoby 2 FT),"[202692, 1628384]",1610612765.0,DET,shooting,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,1.0,0.0,Anunoby,1628384.0,,,,,,,,,
183,PT10M21.00S,2023-11-19T21:38:06.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628384,,,1610612761,38,22,2023-11-19T21:38:06Z,1790000,False,,,0,,MISS O. Anunoby Free Throw 1 of 2,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
184,PT10M21.00S,2023-11-19T21:38:06.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,38,22,2023-11-19T21:38:06Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,
185,PT10M21.00S,2023-11-19T21:38:08.1Z,2,REGULAR,substitution,out,[],1630649,,,1610612761,38,22,2023-11-19T21:38:16Z,1810000,False,,,0,,SUB out: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M21.00S,2023-11-19T21:38:08.1Z,2,REGULAR,substitution,out,[],1631204,,,1610612761,38,22,2023-11-19T21:38:16Z,1820000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M21.00S,2023-11-19T21:38:08.1Z,2,REGULAR,substitution,in,[],1631093,,,1610612761,38,22,2023-11-19T21:38:16Z,1830000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M21.00S,2023-11-19T21:38:08.1Z,2,REGULAR,substitution,in,[],1630595,,,1610612761,38,22,2023-11-19T21:38:16Z,1840000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M21.00S,2023-11-19T21:38:26.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628384,,,1610612761,39,22,2023-11-19T21:38:26Z,1850000,False,,,0,,O. Anunoby Free Throw 2 of 2 (6 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
190,PT10M11.00S,2023-11-19T21:38:39.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,93.51182654402102,50.0,1610612765,39,24,2023-11-19T21:38:43Z,1860000,False,0.0,8.0,1,right,M. Bagley III alley-oop DUNK (6 PTS) (J. Ivey 1 AST),"[1628963, 1631093]",1610612765.0,DET,alley-oop,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.85,Made,6.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,,,,
192,PT09M59.00S,2023-11-19T21:38:50.6Z,2,REGULAR,3pt,Jump Shot,[],1630173,32.40801576872536,43.38235294117647,1610612761,42,24,2023-11-19T21:38:55Z,1880000,False,33.0,252.0,1,left,P. Achiuwa 25' 3PT  (10 PTS) (S. Barnes 4 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,25.43,Made,10.0,S. Barnes,1630567.0,4.0,,,,,,,,,,,,,,
194,PT09M44.00S,2023-11-19T21:39:05.7Z,2,REGULAR,3pt,Jump Shot,[],1631093,83.26215505913272,5.147058823529411,1610612765,42,24,2023-11-19T21:39:10Z,1900000,False,-224.0,105.0,1,right,MISS J. Ivey 24' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
195,PT09M41.00S,2023-11-19T21:39:08.7Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,42,24,2023-11-19T21:39:10Z,1910000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,194.0,1.0,1.0,0.0,,,,,
196,PT09M33.00S,2023-11-19T21:39:16.6Z,2,REGULAR,3pt,Jump Shot,[],1630567,31.61957950065703,15.931372549019606,1610612761,45,24,2023-11-19T21:39:20Z,1920000,False,170.0,245.0,1,left,S. Barnes 29' 3PT  (9 PTS) (O. Anunoby 1 AST),"[1630567, 1628384]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,29.81,Made,9.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
198,PT09M33.00S,2023-11-19T21:39:23.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,45,24,2023-11-19T21:39:23Z,1940000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M33.00S,2023-11-19T21:41:40.7Z,2,REGULAR,substitution,out,[],1628995,,,1610612765,45,24,2023-11-19T21:41:54Z,1950000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M33.00S,2023-11-19T21:41:40.7Z,2,REGULAR,substitution,out,[],1628963,,,1610612765,45,24,2023-11-19T21:41:54Z,1960000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M33.00S,2023-11-19T21:41:40.7Z,2,REGULAR,substitution,in,[],1630191,,,1610612765,45,24,2023-11-19T21:41:54Z,1970000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M33.00S,2023-11-19T21:41:40.7Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,45,24,2023-11-19T21:41:54Z,1980000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M19.00S,2023-11-19T21:42:26.8Z,2,REGULAR,foul,personal,['2freethrow'],1641711,,,1610612765,45,24,2023-11-19T21:42:32Z,1990000,False,,,0,,G. Dick shooting personal FOUL (1 PF) (Burks 2 FT),"[1641711, 202692]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2005.0,1.0,0.0,Burks,202692.0,,,,,,,,,
205,PT09M19.00S,2023-11-19T21:42:47.9Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,45,25,2023-11-19T21:42:47Z,2010000,False,,,0,,A. Burks Free Throw 1 of 2 (3 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
206,PT09M19.00S,2023-11-19T21:43:04.8Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,45,26,2023-11-19T21:43:04Z,2020000,False,,,0,,A. Burks Free Throw 2 of 2 (4 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
207,PT09M02.00S,2023-11-19T21:43:23.0Z,2,REGULAR,3pt,Jump Shot,[],1628384,30.305519053876477,72.05882352941177,1610612761,45,26,2023-11-19T21:43:30Z,2030000,False,-110.0,232.0,1,left,MISS O. Anunoby 25' pullup 3PT,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
208,PT08M59.00S,2023-11-19T21:43:26.0Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,45,26,2023-11-19T21:43:30Z,2040000,False,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,207.0,4.0,3.0,1.0,,,,,
210,PT08M51.00S,2023-11-19T21:43:47.1Z,2,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612765,45,26,2023-11-19T21:43:58Z,2060000,False,,,0,,C. Boucher shooting personal FOUL (1 PF) (Burks 2 FT),"[1628449, 202692]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,1627962.0,1.0,0.0,Burks,202692.0,,,,,,,,,
212,PT08M51.00S,2023-11-19T21:44:13.5Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,45,27,2023-11-19T21:44:39Z,2080000,False,,,0,,A. Burks Free Throw 1 of 2 (5 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
213,PT08M51.00S,2023-11-19T21:44:13.5Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,45,27,2023-11-19T21:44:39Z,2090000,False,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
214,PT08M48.00S,2023-11-19T21:44:16.5Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,45,27,2023-11-19T21:44:39Z,2100000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,213.0,3.0,2.0,1.0,,,,,
215,PT08M34.00S,2023-11-19T21:44:52.7Z,2,REGULAR,2pt,Jump Shot,[],1630173,5.469776609724048,81.61764705882352,1610612761,45,27,2023-11-19T21:44:57Z,2110000,False,-158.0,-1.0,1,left,MISS P. Achiuwa 15' pullup Shot,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,15.81,Missed,,,,,,,,,,,,,,,,,,
216,PT08M30.00S,2023-11-19T21:44:56.7Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,45,27,2023-11-19T21:44:57Z,2120000,False,,,0,,A. Thompson REBOUND (Off:0 Def:5),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,215.0,5.0,5.0,0.0,,,,,
217,PT08M17.00S,2023-11-19T21:45:10.2Z,2,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612765,45,27,2023-11-19T21:45:18Z,2130000,False,,,0,,C. Boucher shooting personal FOUL (2 PF) (Thompson 2 FT),"[1628449, 1641709]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,1627962.0,2.0,0.0,Thompson,1641709.0,,,,,,,,,
219,PT08M17.00S,2023-11-19T21:45:50.4Z,2,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,45,27,2023-11-19T21:45:50Z,2150000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
220,PT08M17.00S,2023-11-19T21:45:50.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,45,27,2023-11-19T21:45:50Z,2160000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,219.0,,,,,,,,
221,PT08M17.00S,2023-11-19T21:45:51.2Z,2,REGULAR,substitution,out,[],1641711,,,1610612765,45,27,2023-11-19T21:45:56Z,2170000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M17.00S,2023-11-19T21:45:51.2Z,2,REGULAR,substitution,out,[],202692,,,1610612765,45,27,2023-11-19T21:45:56Z,2180000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M17.00S,2023-11-19T21:45:51.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612765,45,27,2023-11-19T21:45:56Z,2190000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M17.00S,2023-11-19T21:45:51.2Z,2,REGULAR,substitution,in,[],1630164,,,1610612765,45,27,2023-11-19T21:45:56Z,2200000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M17.00S,2023-11-19T21:46:07.9Z,2,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,45,28,2023-11-19T21:46:07Z,2210000,False,,,0,,A. Thompson Free Throw 2 of 2 (5 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
226,PT08M02.00S,2023-11-19T21:46:25.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,8.492115637319317,54.166666666666664,1610612761,45,28,2023-11-19T21:46:29Z,2220000,False,-21.0,27.0,1,left,MISS O. Anunoby turnaround Shot - blocked,"[1628384, 1630164]",1610612761.0,TOR,turnaround,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,Wiseman,1630164.0,,
227,PT08M02.00S,2023-11-19T21:46:25.1Z,2,REGULAR,block,,[],1630164,,,1610612761,45,28,2023-11-19T21:46:27Z,2230000,False,,,0,,J. Wiseman BLOCK (1 BLK),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT07M59.00S,2023-11-19T21:46:28.1Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,45,28,2023-11-19T21:46:29Z,2240000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,226.0,1.0,1.0,0.0,,,,,
229,PT07M55.00S,2023-11-19T21:46:32.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630191,93.38042049934296,50.245098039215684,1610612765,45,28,2023-11-19T21:46:57Z,2250000,False,1.0,10.0,1,right,MISS I. Stewart running alley-oop DUNK,[1630191],1610612765.0,DET,running alley-oop,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
230,PT07M53.00S,2023-11-19T21:46:34.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,45,28,2023-11-19T21:46:43Z,2260000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,229.0,,,,,,,,
232,PT07M42.00S,2023-11-19T21:46:50.4Z,2,REGULAR,3pt,Jump Shot,[],1630567,23.340998685939553,11.519607843137255,1610612761,48,28,2023-11-19T21:46:54Z,2280000,False,192.0,167.0,1,left,S. Barnes 25' 3PT  (12 PTS) (P. Achiuwa 2 AST),"[1630567, 1630173]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.47,Made,12.0,P. Achiuwa,1630173.0,2.0,,,,,,,,,,,,,,
234,PT07M26.00S,2023-11-19T21:47:07.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,93.38042049934296,50.73529411764706,1610612765,48,30,2023-11-19T21:47:16Z,2300000,False,4.0,10.0,1,right,J. Wiseman cutting DUNK (2 PTS) (C. Cunningham 2 AST),"[1630164, 1630595]",1610612765.0,DET,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
236,PT07M26.00S,2023-11-19T21:47:11.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,48,30,2023-11-19T21:47:11Z,2320000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M26.00S,2023-11-19T21:47:14.5Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,48,30,2023-11-19T21:49:49Z,2330000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M26.00S,2023-11-19T21:47:14.5Z,2,REGULAR,substitution,out,[],1630173,,,1610612761,48,30,2023-11-19T21:49:49Z,2340000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M26.00S,2023-11-19T21:47:14.5Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,48,30,2023-11-19T21:49:49Z,2350000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M26.00S,2023-11-19T21:47:14.5Z,2,REGULAR,substitution,in,[],203471,,,1610612761,48,30,2023-11-19T21:49:49Z,2360000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M26.00S,2023-11-19T21:47:14.5Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,48,30,2023-11-19T21:49:49Z,2370000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M26.00S,2023-11-19T21:47:14.5Z,2,REGULAR,substitution,in,[],1627783,,,1610612761,48,30,2023-11-19T21:49:49Z,2380000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M03.00S,2023-11-19T21:50:24.5Z,2,REGULAR,2pt,Jump Shot,[],1627783,10.200394218134035,17.892156862745097,1610612761,48,30,2023-11-19T21:50:29Z,2390000,False,161.0,43.0,1,left,MISS P. Siakam 16' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right,16.63,Missed,,,,,,,,,,,,,,,,,,
244,PT07M01.00S,2023-11-19T21:50:26.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,48,30,2023-11-19T21:50:29Z,2400000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,243.0,3.0,2.0,1.0,,,,,
245,PT06M45.00S,2023-11-19T21:50:43.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,86.41590013140605,54.166666666666664,1610612765,48,30,2023-11-19T21:50:48Z,2410000,False,21.0,75.0,1,right,MISS C. Cunningham 7' floating Shot,[1630595],1610612765.0,DET,floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
246,PT06M41.00S,2023-11-19T21:50:47.0Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,48,30,2023-11-19T21:50:48Z,2420000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,245.0,4.0,3.0,1.0,,,,,
247,PT06M33.00S,2023-11-19T21:50:56.5Z,2,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612761,48,30,2023-11-19T21:51:03Z,2430000,False,,,0,,J. Wiseman shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1630164, 1627751]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,
249,PT06M33.00S,2023-11-19T21:51:21.4Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,49,30,2023-11-19T21:51:21Z,2450000,False,,,0,,J. Poeltl Free Throw 1 of 2 (3 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
250,PT06M33.00S,2023-11-19T21:51:39.6Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,50,30,2023-11-19T21:51:39Z,2460000,False,,,0,,J. Poeltl Free Throw 2 of 2 (4 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
