actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
164,PT00M03.30S,2023-11-01T23:37:17.1Z,1,REGULAR,substitution,in,[],1627751,,,1610612749,31,17,2023-11-01T23:37:23Z,1610000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M03.30S,2023-11-01T23:37:38.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,31,18,2023-11-01T23:37:38Z,1620000,False,,,0,,B. Portis Free Throw 2 of 2 (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
166,PT00M00.20S,2023-11-01T23:37:44.7Z,1,REGULAR,3pt,Jump Shot,[],203471,57.11235216819974,82.35294117647058,1610612761,31,18,2023-11-01T23:38:16Z,1630000,False,-162.0,484.0,1,left,MISS D. Schroder 51' 3PT,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,51.07,Missed,,,,,,,,,,,,,,,,
167,PT00M00.10S,2023-11-01T23:37:44.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,18,2023-11-01T23:38:16Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,166.0,,,,,,,,,,,,,,,
168,PT00M00.00S,2023-11-01T23:37:54.9Z,1,REGULAR,period,end,[],0,,,1610612761,31,18,2023-11-01T23:37:54Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-11-01T23:38:56.2Z,2,REGULAR,substitution,out,['startperiod'],203471,,,1610612761,31,18,2023-11-01T23:40:21Z,1660000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-11-01T23:38:56.2Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612761,31,18,2023-11-01T23:40:21Z,1670000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-11-01T23:38:56.2Z,2,REGULAR,substitution,out,['startperiod'],1627751,,,1610612761,31,18,2023-11-01T23:40:21Z,1680000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-11-01T23:38:56.2Z,2,REGULAR,substitution,out,['startperiod'],203109,,,1610612761,31,18,2023-11-01T23:40:21Z,1690000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-11-01T23:38:56.2Z,2,REGULAR,substitution,in,['startperiod'],1628449,,,1610612761,31,18,2023-11-01T23:40:21Z,1700000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-11-01T23:38:56.2Z,2,REGULAR,substitution,in,['startperiod'],203490,,,1610612761,31,18,2023-11-01T23:40:21Z,1710000,False,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-11-01T23:38:56.2Z,2,REGULAR,substitution,in,['startperiod'],1630201,,,1610612761,31,18,2023-11-01T23:40:21Z,1720000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-11-01T23:38:56.2Z,2,REGULAR,substitution,in,['startperiod'],1630699,,,1610612761,31,18,2023-11-01T23:40:21Z,1730000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-11-01T23:40:28.4Z,2,REGULAR,period,start,[],0,,,1610612749,31,18,2023-11-01T23:40:28Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M34.00S,2023-11-01T23:40:53.2Z,2,REGULAR,2pt,Jump Shot,[],1626171,95.87713534822602,10.294117647058822,1610612749,31,18,2023-11-01T23:40:58Z,1750000,False,-199.0,-14.0,1,right,MISS B. Portis 19' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,,,19.9,Missed,,,,,,,,,,,,,,,,
179,PT11M32.00S,2023-11-01T23:40:55.7Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,31,18,2023-11-01T23:40:55Z,1760000,False,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,,,,,178.0,4.0,3.0,1.0,,,,,,,,,,,,
180,PT11M18.00S,2023-11-01T23:41:14.6Z,2,REGULAR,turnover,traveling,[],1630567,,,1610612761,31,18,2023-11-01T23:41:19Z,1770000,False,,,0,,S. Barnes traveling TURNOVER (2 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,1155.0,2.0,,,,,,,,,,,,,,,,,,
181,PT11M07.00S,2023-11-01T23:41:34.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626192,94.03745072273325,50.245098039215684,1610612749,31,20,2023-11-02T00:21:06Z,1780000,False,1.0,4.0,1,right,P. Connaughton cutting Layup (3 PTS) (G. Antetokounmpo 1 AST),"[1626192, 203507]",1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,0.37,Made,,,,,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,
183,PT10M50.00S,2023-11-01T23:41:50.2Z,2,REGULAR,3pt,Jump Shot,[],203490,8.360709592641262,2.696078431372549,1610612761,34,20,2023-11-01T23:41:54Z,1800000,False,237.0,26.0,1,left,O. Porter Jr. 3PT  (3 PTS) (S. Barnes 3 AST),"[203490, 1630567]",1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Right Corner 3,24+ Right,,,23.79,Made,,,,,3.0,S. Barnes,1630567.0,3.0,,,,,,,,
185,PT10M36.00S,2023-11-01T23:42:04.6Z,2,REGULAR,3pt,Jump Shot,[],1630699,94.95729303547962,2.696078431372549,1610612749,34,20,2023-11-01T23:42:09Z,1820000,False,-237.0,-5.0,1,right,MISS M. Beauchamp 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,,,23.66,Missed,,,,,,,,,,,,,,,,
186,PT10M33.00S,2023-11-01T23:42:07.6Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,34,20,2023-11-01T23:42:09Z,1830000,False,,,0,,M. Flynn REBOUND (Off:1 Def:2),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Left Corner 3,24+ Left,,,,,185.0,3.0,2.0,1.0,,,,,,,,,,,,
187,PT10M27.00S,2023-11-01T23:42:13.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,31.488173455978973,63.48039215686274,1610612761,37,20,2023-11-01T23:42:25Z,1840000,False,-67.0,243.0,1,left,S. Barnes 25' 3PT running (9 PTS) (O. Anunoby 1 AST),"[1630567, 1628384]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,25.27,Made,,,,,9.0,O. Anunoby,1628384.0,1.0,,,,,,,,
189,PT10M14.00S,2023-11-01T23:42:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,82.7365308804205,40.19607843137255,1610612749,37,20,2023-11-01T23:42:32Z,1860000,False,-49.0,110.0,1,right,MISS C. Payne 12' driving floating Shot,[1626166],1610612749.0,MIL,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,12.02,Missed,,,,,,,,,,,,,,,,
190,PT10M11.00S,2023-11-01T23:42:28.8Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,37,20,2023-11-01T23:42:32Z,1870000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,
191,PT10M04.00S,2023-11-01T23:42:36.6Z,2,REGULAR,3pt,Jump Shot,[],1630201,33.327858081471746,25.735294117647058,1610612761,37,20,2023-11-01T23:42:42Z,1880000,False,121.0,261.0,1,left,MISS M. Flynn 28' pullup 3PT,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,28.76,Missed,,,,,,,,,,,,,,,,
192,PT10M00.00S,2023-11-01T23:42:40.6Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,37,20,2023-11-01T23:42:42Z,1890000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,
193,PT09M52.00S,2023-11-01T23:42:48.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,82.47371879106439,46.568627450980394,1610612749,37,20,2023-11-01T23:42:54Z,1900000,False,-17.0,112.0,1,right,MISS B. Portis 11' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,11.35,Missed,,,,,,,,,,,,,,,,
194,PT09M49.00S,2023-11-01T23:42:51.4Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,37,20,2023-11-01T23:42:54Z,1910000,False,,,0,,C. Boucher REBOUND (Off:0 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,
195,PT09M31.00S,2023-11-01T23:43:09.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,7.966491458607096,59.31372549019608,1610612761,39,20,2023-11-01T23:43:13Z,1920000,False,-47.0,22.0,1,left,C. Boucher turnaround fadeaway Jump Shot (2 PTS) (O. Anunoby 2 AST),"[1628449, 1628384]",1610612761.0,TOR,turnaround fadeaway,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,5.17,Made,,,,,2.0,O. Anunoby,1628384.0,2.0,,,,,,,,
197,PT09M11.00S,2023-11-01T23:43:29.2Z,2,REGULAR,3pt,Jump Shot,[],1630699,69.85873850197109,24.509803921568626,1610612749,39,20,2023-11-01T23:43:35Z,1940000,False,-127.0,231.0,1,right,MISS M. Beauchamp 26' 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,26.37,Missed,,,,,,,,,,,,,,,,
198,PT09M08.00S,2023-11-01T23:43:32.2Z,2,REGULAR,rebound,defensive,[],203490,,,1610612761,39,20,2023-11-01T23:43:35Z,1950000,False,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,
199,PT09M02.00S,2023-11-01T23:43:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,6.783837056504599,53.431372549019606,1610612761,39,20,2023-11-01T23:43:45Z,1960000,False,-17.0,11.0,1,left,MISS S. Barnes finger roll Layup,[1630567],1610612761.0,TOR,finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,2.06,Missed,,,,,,,,,,,,,,,,
200,PT09M02.00S,2023-11-01T23:43:41.0Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,39,20,2023-11-01T23:43:41Z,1970000,False,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,199.0,5.0,3.0,2.0,,,,,,,,,,,,
201,PT09M02.00S,2023-11-01T23:43:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,5.590000152587891,50.0,1610612761,41,20,2023-11-01T23:43:41Z,1980000,False,0.0,0.0,1,left,S. Barnes putback Layup (11 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,11.0,,,,,,,,,,,
202,PT09M02.00S,2023-11-01T23:43:45.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,41,20,2023-11-01T23:43:45Z,1990000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M02.00S,2023-11-01T23:45:45.8Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,41,20,2023-11-01T23:46:11Z,2000000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M02.00S,2023-11-01T23:45:45.8Z,2,REGULAR,substitution,in,[],203114,,,1610612749,41,20,2023-11-01T23:46:11Z,2010000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M40.00S,2023-11-01T23:46:55.2Z,2,REGULAR,foul,personal,[],203490,,,1610612749,41,20,2023-11-01T23:47:09Z,2020000,False,,,0,,O. Porter Jr. personal FOUL (1 PF),"[203490, 203114]",1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Mid-Range,16-24 Left Center,201639.0,,,,,,,,,,,,,,,,1.0,0.0,Middleton,203114.0
207,PT08M31.00S,2023-11-01T23:47:32.1Z,2,REGULAR,foul,personal,[],1628384,,,1610612749,41,20,2023-11-01T23:47:44Z,2040000,False,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 203507]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,1155.0,,,,,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0
209,PT08M25.00S,2023-11-01T23:47:56.8Z,2,REGULAR,3pt,Jump Shot,[],203114,67.36202365308804,31.862745098039213,1610612749,41,23,2023-11-01T23:48:03Z,2060000,False,-91.0,254.0,1,right,K. Middleton 27' 3PT  (9 PTS) (G. Antetokounmpo 2 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,27.0,Made,,,,,9.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,
211,PT08M01.00S,2023-11-01T23:48:19.5Z,2,REGULAR,3pt,Jump Shot,[],203490,7.30946123521682,3.6764705882352944,1610612761,41,23,2023-11-01T23:48:23Z,2080000,False,232.0,16.0,1,left,MISS O. Porter Jr. 3PT,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Right Corner 3,24+ Right,,,23.22,Missed,,,,,,,,,,,,,,,,
212,PT07M59.00S,2023-11-01T23:48:21.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,41,23,2023-11-01T23:48:23Z,2090000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,211.0,3.0,3.0,0.0,,,,,,,,,,,,
213,PT07M53.00S,2023-11-01T23:48:30.5Z,2,REGULAR,foul,personal,['2freethrow'],203490,,,1610612749,41,23,2023-11-01T23:53:34Z,2100000,False,,,0,,O. Porter Jr. shooting personal FOUL (2 PF) (Portis 2 FT),"[203490, 1626171]",1610612761.0,TOR,shooting,,,Porter Jr.,O. Porter Jr.,,,,,Restricted Area,0-8 Center,1628482.0,,,,,,,,,,,,,,,,2.0,0.0,Portis,1626171.0
215,PT07M53.00S,2023-11-01T23:48:56.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626171,,,1610612749,41,23,2023-11-01T23:53:10Z,2120000,False,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
258,PT07M53.00S,2023-11-01T23:48:56.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,41,23,2023-11-01T23:53:10Z,2130000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,
259,PT07M53.00S,2023-11-01T23:48:56.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626171,,,1610612749,41,24,2023-11-01T23:53:10Z,2135000,False,,,0,,B. Portis Free Throw 2 of 2 (5 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
217,PT07M53.00S,2023-11-01T23:48:57.6Z,2,REGULAR,substitution,out,[],1630201,,,1610612761,41,24,2023-11-01T23:53:10Z,2140000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M53.00S,2023-11-01T23:48:57.6Z,2,REGULAR,substitution,out,[],203507,,,1610612761,41,24,2023-11-01T23:53:10Z,2150000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M53.00S,2023-11-01T23:48:57.6Z,2,REGULAR,substitution,in,[],203471,,,1610612761,41,24,2023-11-01T23:53:10Z,2160000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M53.00S,2023-11-01T23:48:57.6Z,2,REGULAR,substitution,in,[],203109,,,1610612761,41,24,2023-11-01T23:53:10Z,2170000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M53.00S,2023-11-01T23:49:19.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,41,24,2023-11-01T23:53:10Z,2180000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,
222,PT07M35.00S,2023-11-01T23:49:45.4Z,2,REGULAR,2pt,Jump Shot,[],1630567,9.017739816031538,23.52941176470588,1610612761,41,24,2023-11-01T23:49:55Z,2190000,False,132.0,32.0,1,left,MISS S. Barnes 13' turnaround Shot,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,13.63,Missed,,,,,,,,,,,,,,,,
223,PT07M32.00S,2023-11-01T23:49:48.4Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612749,41,24,2023-11-01T23:49:55Z,2200000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Right,,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,
224,PT07M28.00S,2023-11-01T23:49:52.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203114,66.17936925098554,65.68627450980392,1610612749,41,24,2023-11-01T23:49:59Z,2210000,False,78.0,265.0,1,right,MISS K. Middleton 27' running 3PT,[203114],1610612749.0,MIL,running,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,27.67,Missed,,,,,,,,,,,,,,,,
225,PT07M28.00S,2023-11-01T23:49:52.4Z,2,REGULAR,rebound,defensive,[],203471,,,1610612761,41,24,2023-11-01T23:49:59Z,2220000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,,224.0,1.0,1.0,0.0,,,,,,,,,,,,
226,PT07M19.00S,2023-11-01T23:50:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,8.886333771353483,59.55882352941176,1610612761,43,24,2023-11-01T23:50:34Z,2230000,False,-48.0,31.0,1,left,O. Anunoby driving Layup (7 PTS) (D. Schroder 7 AST),"[1628384, 203471]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,5.7,Made,,,,,7.0,D. Schroder,203471.0,7.0,,,,,,,,
228,PT07M19.00S,2023-11-01T23:50:07.1Z,2,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612761,43,24,2023-11-01T23:50:37Z,2250000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Anunoby 1 FT),"[1626171, 1628384]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,201639.0,,,,,,,,,,,,,,,,1.0,0.0,Anunoby,1628384.0
230,PT07M19.00S,2023-11-01T23:50:24.0Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,43,24,2023-11-01T23:51:21Z,2270000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M19.00S,2023-11-01T23:50:24.0Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,43,24,2023-11-01T23:51:21Z,2280000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M19.00S,2023-11-01T23:50:24.0Z,2,REGULAR,substitution,out,[],203490,,,1610612761,43,24,2023-11-01T23:51:21Z,2290000,False,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M19.00S,2023-11-01T23:50:24.0Z,2,REGULAR,substitution,out,[],1626166,,,1610612761,43,24,2023-11-01T23:51:21Z,2300000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M19.00S,2023-11-01T23:50:24.0Z,2,REGULAR,substitution,in,[],1641711,,,1610612761,43,24,2023-11-01T23:51:21Z,2310000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M19.00S,2023-11-01T23:50:24.0Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,43,24,2023-11-01T23:51:21Z,2320000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M19.00S,2023-11-01T23:50:24.0Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,43,24,2023-11-01T23:51:21Z,2330000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M19.00S,2023-11-01T23:50:24.0Z,2,REGULAR,substitution,in,[],203081,,,1610612761,43,24,2023-11-01T23:51:21Z,2340000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M19.00S,2023-11-01T23:50:43.3Z,2,REGULAR,freethrow,1 of 1,[],1628384,,,1610612761,44,24,2023-11-01T23:50:43Z,2350000,False,,,0,,O. Anunoby Free Throw 1 of 1 (8 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
240,PT07M11.00S,2023-11-01T23:50:59.9Z,2,REGULAR,substitution,out,[],1628384,,,1610612749,44,24,2023-11-01T23:51:08Z,2370000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M11.00S,2023-11-01T23:50:59.9Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,44,24,2023-11-01T23:51:08Z,2380000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M11.00S,2023-11-01T23:50:59.9Z,2,REGULAR,substitution,in,[],1627783,,,1610612749,44,24,2023-11-01T23:51:08Z,2390000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M11.00S,2023-11-01T23:50:59.9Z,2,REGULAR,substitution,in,[],201572,,,1610612749,44,24,2023-11-01T23:51:08Z,2400000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M09.00S,2023-11-01T23:51:18.5Z,2,REGULAR,3pt,Jump Shot,[],201572,63.6826544021025,26.47058823529412,1610612749,44,24,2023-11-01T23:51:23Z,2410000,False,-118.0,289.0,1,right,MISS B. Lopez 31' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,31.19,Missed,,,,,,,,,,,,,,,,
245,PT07M07.00S,2023-11-01T23:51:20.5Z,2,REGULAR,rebound,defensive,[],203471,,,1610612761,44,24,2023-11-01T23:51:23Z,2420000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,
246,PT07M07.00S,2023-11-01T23:51:25.7Z,2,REGULAR,foul,personal,[],203114,,,1610612761,44,24,2023-11-01T23:52:13Z,2430000,False,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 203471]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,201639.0,,,,,,,,,,,,,,,,1.0,0.0,Schroder,203471.0
