actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
170,PT00M35.00S,2024-04-07T22:35:23.2Z,1,REGULAR,rebound,defensive,[],1631116,,,1610612764,42,17,2024-04-07T22:35:27Z,1660000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:3),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,169.0,3.0,3.0,0.0,,
171,PT00M29.70S,2024-04-07T22:35:28.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,27.151773981603156,81.86274509803921,1610612764,42,17,2024-04-07T22:35:33Z,1670000,False,-159.0,203.0,1,left,MISS D. Avdija 25' running 3PT,[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
172,PT00M26.60S,2024-04-07T22:35:31.5Z,1,REGULAR,rebound,defensive,[],1631241,,,1610612761,42,17,2024-04-07T22:35:33Z,1680000,False,,,0,,J. Freeman-Liberty REBOUND (Off:0 Def:1),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,171.0,1.0,1.0,0.0,,
173,PT00M06.10S,2024-04-07T22:35:54.9Z,1,REGULAR,foul,offensive,['inpenalty'],1629628,,,1610612761,42,17,2024-04-07T22:36:34Z,1690000,False,,,0,,R. Barrett charge offensive FOUL (1 PF),"[1629628, 1630647]",1610612761.0,TOR,charge,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,202035.0,1.0,0.0,Omoruyi,1630647.0,,,,,,,,,,,,
175,PT00M06.10S,2024-04-07T22:35:54.9Z,1,REGULAR,turnover,offensive foul,[],1629628,,,1610612761,42,17,2024-04-07T22:35:54Z,1710000,False,,,0,,R. Barrett offensive foul TURNOVER (2 TO),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,202035.0,,,,,2.0,,,,,,,,,,,
176,PT00M06.10S,2024-04-07T22:36:06.5Z,1,REGULAR,substitution,out,[],1630647,,,1610612764,42,17,2024-04-07T22:36:11Z,1720000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M06.10S,2024-04-07T22:36:06.5Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,42,17,2024-04-07T22:36:11Z,1730000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M00.00S,2024-04-07T22:36:28.0Z,1,REGULAR,period,end,[],0,,,1610612764,42,17,2024-04-07T22:36:28Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-04-07T22:38:04.5Z,2,REGULAR,substitution,out,['startperiod'],1630215,,,1610612764,42,17,2024-04-07T22:39:01Z,1750000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-04-07T22:38:04.5Z,2,REGULAR,substitution,in,['startperiod'],1641774,,,1610612764,42,17,2024-04-07T22:39:01Z,1760000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-04-07T22:39:04.7Z,2,REGULAR,period,start,[],0,,,1610612764,42,17,2024-04-07T22:39:04Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M46.00S,2024-04-07T22:39:17.8Z,2,REGULAR,2pt,Jump Shot,[],1641774,22.683968462549277,47.794117647058826,1610612764,42,17,2024-04-07T22:39:23Z,1780000,False,11.0,161.0,1,left,MISS T. Vukcevic 16' pullup Shot,[1641774],1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Center,16.11,Missed,,,,,,,,,,,,,,,,,,
184,PT11M43.00S,2024-04-07T22:39:20.5Z,2,REGULAR,rebound,defensive,[],1642013,,,1610612761,42,17,2024-04-07T22:39:20Z,1790000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,183.0,2.0,2.0,0.0,,
185,PT11M30.00S,2024-04-07T22:39:33.7Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612761,42,17,2024-04-07T22:39:37Z,1800000,False,,,0,,R. Barrett bad pass TURNOVER (3 TO),"[1629628, 1631116]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,3.0,Baldwin Jr.,1631116.0,,,,,,,,,
186,PT11M30.00S,2024-04-07T22:39:33.7Z,2,REGULAR,steal,,[],1631116,,,1610612764,42,17,2024-04-07T22:39:35Z,1810000,False,,,0,,P. Baldwin Jr. STEAL (1 STL),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
187,PT11M23.00S,2024-04-07T22:39:41.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,7.046649145860711,40.931372549019606,1610612764,42,19,2024-04-07T22:39:48Z,1820000,False,45.0,14.0,1,left,D. Avdija driving Layup (6 PTS) (J. Poole 4 AST),"[1630166, 1629673]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.73,Made,6.0,,,,,,,,,J. Poole,1629673.0,4.0,,,,,,
189,PT11M11.00S,2024-04-07T22:39:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,81.15965834428384,46.07843137254902,1610612761,42,19,2024-04-07T22:39:59Z,1840000,False,-20.0,125.0,1,right,MISS G. Dick 12' pullup Shot,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,12.61,Missed,,,,,,,,,,,,,,,,,,
190,PT11M09.00S,2024-04-07T22:39:54.7Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,42,19,2024-04-07T22:39:59Z,1850000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:3),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,189.0,3.0,3.0,0.0,,
191,PT11M09.00S,2024-04-07T22:39:58.3Z,2,REGULAR,foul,personal,[],1642013,,,1610612764,42,19,2024-04-07T22:40:05Z,1860000,False,,,0,,M. Williams personal FOUL (2 PF),"[1642013, 1641774]",1610612761.0,TOR,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,1627519.0,2.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,
193,PT10M44.00S,2024-04-07T22:40:32.8Z,2,REGULAR,3pt,Jump Shot,[],1631116,30.56833114323259,70.34313725490196,1610612764,42,19,2024-04-07T22:40:38Z,1880000,False,-102.0,235.0,1,left,MISS P. Baldwin Jr. 25' pullup 3PT,[1631116],1610612764.0,WAS,pullup,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
194,PT10M41.00S,2024-04-07T22:40:35.8Z,2,REGULAR,rebound,defensive,[],1631241,,,1610612761,42,19,2024-04-07T22:40:35Z,1890000,False,,,0,,J. Freeman-Liberty REBOUND (Off:0 Def:2),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,193.0,2.0,2.0,0.0,,
195,PT10M35.00S,2024-04-07T22:40:42.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631241,92.85479632063075,43.38235294117647,1610612761,42,19,2024-04-07T22:42:45Z,1900000,False,-33.0,15.0,1,right,MISS J. Freeman-Liberty running finger roll Layup - blocked,"[1631241, 1641774]",1610612761.0,TOR,running finger roll,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,Vukcevic,1641774.0
196,PT10M35.00S,2024-04-07T22:40:42.5Z,2,REGULAR,block,,[],1641774,,,1610612761,42,19,2024-04-07T22:40:45Z,1910000,False,,,0,,T. Vukcevic BLOCK (1 BLK),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT10M35.00S,2024-04-07T22:40:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,42,19,2024-04-07T22:40:48Z,1920000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,195.0,,,,,
199,PT10M35.00S,2024-04-07T22:40:52.7Z,2,REGULAR,substitution,out,[],1642013,,,1610612761,42,19,2024-04-07T22:40:56Z,1940000,False,,,0,,SUB out: M. Williams,[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M35.00S,2024-04-07T22:40:52.7Z,2,REGULAR,substitution,in,[],1629667,,,1610612761,42,19,2024-04-07T22:40:56Z,1950000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M24.00S,2024-04-07T22:41:20.7Z,2,REGULAR,foul,personal,[],1641774,,,1610612761,42,19,2024-04-07T22:41:32Z,1960000,False,,,0,,T. Vukcevic personal FOUL (1 PF),"[1641774, 1629667]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,202035.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,,,,
203,PT10M16.00S,2024-04-07T22:41:51.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,90.3580814717477,39.950980392156865,1610612761,42,19,2024-04-07T22:41:56Z,1980000,False,-50.0,38.0,1,right,MISS R. Barrett 6' driving finger roll Layup,[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.3,Missed,,,,,,,,,,,,,,,,,,
204,PT10M13.00S,2024-04-07T22:41:54.7Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612764,42,19,2024-04-07T22:41:56Z,1990000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:4),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,203.0,4.0,4.0,0.0,,
205,PT10M11.00S,2024-04-07T22:41:57.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,6.915243101182654,50.98039215686274,1610612764,42,21,2024-04-07T22:42:02Z,2000000,False,-5.0,13.0,1,left,D. Avdija running Layup (8 PTS),[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.34,Made,8.0,,,,,,,,,,,,,,,,,
206,PT10M11.00S,2024-04-07T22:42:00.9Z,2,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612764,42,21,2024-04-07T22:44:43Z,2010000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Avdija 1 FT),"[1628971, 1630166]",1610612761.0,TOR,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,202035.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
208,PT10M11.00S,2024-04-07T22:42:16.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,42,21,2024-04-07T22:42:16Z,2030000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M11.00S,2024-04-07T22:45:09.1Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630166,,,1610612764,42,22,2024-04-07T22:45:09Z,2040000,False,,,0,,D. Avdija Free Throw 1 of 1 (9 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
210,PT09M58.00S,2024-04-07T22:45:22.4Z,2,REGULAR,3pt,Jump Shot,[],1641711,66.44218134034165,58.333333333333336,1610612761,42,22,2024-04-07T22:45:26Z,2050000,False,42.0,263.0,1,right,MISS G. Dick 26' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,26.62,Missed,,,,,,,,,,,,,,,,,,
211,PT09M56.00S,2024-04-07T22:45:24.4Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612764,42,22,2024-04-07T22:45:26Z,2060000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:5),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,210.0,5.0,5.0,0.0,,
212,PT09M45.00S,2024-04-07T22:45:36.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,33.98488830486202,52.20588235294118,1610612764,42,25,2024-04-07T22:47:06Z,2070000,False,-11.0,267.0,1,left,J. Poole 26' 3PT  (5 PTS) (P. Baldwin Jr. 1 AST),"[1629673, 1631116]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.72,Made,5.0,,,,,,,,,P. Baldwin Jr.,1631116.0,1.0,,,,,,
214,PT09M21.00S,2024-04-07T22:46:00.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.27792378449409,39.705882352941174,1610612761,42,25,2024-04-07T22:46:22Z,2090000,False,-51.0,29.0,1,right,MISS R. Barrett driving Layup - blocked,"[1629628, 1641774]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,Vukcevic,1641774.0
215,PT09M21.00S,2024-04-07T22:46:00.2Z,2,REGULAR,block,,[],1641774,,,1610612761,42,25,2024-04-07T22:46:03Z,2100000,False,,,0,,T. Vukcevic BLOCK (2 BLK),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT09M19.00S,2024-04-07T22:46:02.2Z,2,REGULAR,rebound,offensive,[],1629667,,,1610612761,42,25,2024-04-07T22:46:06Z,2110000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,214.0,1.0,0.0,1.0,,
217,PT09M19.00S,2024-04-07T22:46:05.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629667,94.40999984741211,50.0,1610612761,42,25,2024-04-07T22:48:27Z,2120000,False,0.0,0.0,1,right,MISS J. McDaniels tip Layup,[1629667],1610612761.0,TOR,tip,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
218,PT09M19.00S,2024-04-07T22:46:05.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,42,25,2024-04-07T22:48:27Z,2130000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,217.0,,,,,
220,PT09M08.00S,2024-04-07T22:46:27.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641774,6.652431011826544,49.50980392156863,1610612764,42,27,2024-04-07T22:46:32Z,2150000,False,2.0,10.0,1,left,T. Vukcevic cutting DUNK (2 PTS) (J. Poole 5 AST),"[1641774, 1629673]",1610612764.0,WAS,cutting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,1.03,Made,2.0,,,,,,,,,J. Poole,1629673.0,5.0,,,,,,
222,PT09M08.00S,2024-04-07T22:46:32.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,42,27,2024-04-07T22:46:32Z,2170000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M08.00S,2024-04-07T22:48:35.4Z,2,REGULAR,substitution,out,[],1631241,,,1610612761,42,27,2024-04-07T22:48:58Z,2180000,False,,,0,,SUB out: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M08.00S,2024-04-07T22:48:35.4Z,2,REGULAR,substitution,out,[],1641711,,,1610612761,42,27,2024-04-07T22:48:58Z,2190000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M08.00S,2024-04-07T22:48:35.4Z,2,REGULAR,substitution,out,[],1629628,,,1610612761,42,27,2024-04-07T22:48:58Z,2200000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M08.00S,2024-04-07T22:48:35.4Z,2,REGULAR,substitution,in,[],1630534,,,1610612761,42,27,2024-04-07T22:48:58Z,2210000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M08.00S,2024-04-07T22:48:35.4Z,2,REGULAR,substitution,in,[],203482,,,1610612761,42,27,2024-04-07T22:48:58Z,2220000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M08.00S,2024-04-07T22:48:35.4Z,2,REGULAR,substitution,in,[],1630193,,,1610612761,42,27,2024-04-07T22:48:58Z,2230000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M53.00S,2024-04-07T22:49:32.5Z,2,REGULAR,3pt,Jump Shot,[],1630193,75.64060446780552,83.08823529411765,1610612761,42,27,2024-04-07T22:49:36Z,2240000,False,165.0,176.0,1,right,MISS I. Quickley 24' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,24.19,Missed,,,,,,,,,,,,,,,,,,
230,PT08M51.00S,2024-04-07T22:49:34.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,42,27,2024-04-07T22:49:36Z,2250000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,229.0,1.0,1.0,0.0,,
231,PT08M36.00S,2024-04-07T22:49:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.966491458607096,46.81372549019608,1610612764,42,29,2024-04-07T22:50:33Z,2260000,False,16.0,22.0,1,left,C. Kispert cutting Layup (8 PTS) (T. Vukcevic 1 AST),"[1630557, 1641774]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.75,Made,8.0,,,,,,,,,T. Vukcevic,1641774.0,1.0,,,,,,
233,PT08M25.00S,2024-04-07T22:50:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,92.19776609724047,57.107843137254896,1610612761,42,29,2024-04-07T22:51:25Z,2280000,False,36.0,21.0,1,right,MISS B. Brown floating Shot - blocked,"[1628971, 1630166]",1610612761.0,TOR,floating,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
234,PT08M25.00S,2024-04-07T22:50:01.1Z,2,REGULAR,block,,[],1630166,,,1610612761,42,29,2024-04-07T22:50:04Z,2290000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT08M25.00S,2024-04-07T22:50:01.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,42,29,2024-04-07T22:50:06Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,233.0,,,,,
237,PT08M13.00S,2024-04-07T22:50:31.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628971,85.75886990801577,70.34313725490196,1610612761,44,29,2024-04-07T22:50:36Z,2320000,False,102.0,81.0,1,right,B. Brown 13' driving floating Jump Shot (2 PTS) (I. Quickley 4 AST),"[1628971, 1630193]",1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,13.03,Made,2.0,,,,,,,,,I. Quickley,1630193.0,4.0,,,,,,
239,PT07M57.00S,2024-04-07T22:50:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.178055190538765,53.431372549019606,1610612764,44,31,2024-04-07T22:50:53Z,2340000,False,-17.0,15.0,1,left,J. Poole driving reverse Layup (7 PTS),[1629673],1610612764.0,WAS,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.28,Made,7.0,,,,,,,,,,,,,,,,,
240,PT07M45.00S,2024-04-07T22:50:58.8Z,2,REGULAR,3pt,Jump Shot,[],1628971,75.77201051248358,86.02941176470588,1610612761,44,31,2024-04-07T22:51:03Z,2350000,False,180.0,175.0,1,right,MISS B. Brown 25' 3PT,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
241,PT07M42.00S,2024-04-07T22:51:01.8Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612764,44,31,2024-04-07T22:51:03Z,2360000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:6),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,240.0,6.0,6.0,0.0,,
242,PT07M37.00S,2024-04-07T22:51:06.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,35.03613666228647,23.774509803921568,1610612764,44,31,2024-04-07T22:51:12Z,2370000,False,131.0,277.0,1,left,MISS J. Poole 30' running pullup 3PT,[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,30.63,Missed,,,,,,,,,,,,,,,,,,
243,PT07M34.00S,2024-04-07T22:51:09.5Z,2,REGULAR,rebound,defensive,[],203482,,,1610612761,44,31,2024-04-07T22:51:12Z,2380000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,242.0,2.0,2.0,0.0,,
244,PT07M23.00S,2024-04-07T22:51:21.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629667,94.03745072273325,51.470588235294116,1610612761,44,31,2024-04-07T22:51:25Z,2390000,False,7.0,4.0,1,right,MISS J. McDaniels DUNK - blocked,"[1629667, 1631116]",1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.82,Missed,,,,,,,,,,,,,,,,,Baldwin Jr.,1631116.0
245,PT07M23.00S,2024-04-07T22:51:21.1Z,2,REGULAR,block,,[],1631116,,,1610612761,44,31,2024-04-07T22:51:24Z,2400000,False,,,0,,P. Baldwin Jr. BLOCK (1 BLK),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT07M19.00S,2024-04-07T22:51:25.1Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,44,31,2024-04-07T22:51:25Z,2410000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,244.0,2.0,2.0,0.0,,
247,PT07M15.00S,2024-04-07T22:51:29.1Z,2,REGULAR,3pt,Jump Shot,[],1641774,6.389618922470433,1.9607843137254901,1610612764,44,31,2024-04-07T22:54:14Z,2420000,False,240.0,8.0,1,left,MISS T. Vukcevic 24' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,,
248,PT07M11.00S,2024-04-07T22:51:33.1Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,44,31,2024-04-07T22:51:39Z,2430000,False,,,0,,I. Quickley REBOUND (Off:0 Def:5),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,247.0,5.0,5.0,0.0,,
249,PT06M59.00S,2024-04-07T22:51:44.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,87.46714848883047,52.69607843137255,1610612761,44,31,2024-04-07T22:51:49Z,2440000,False,13.0,65.0,1,right,MISS J. McDaniels 6' driving floating Shot,[1629667],1610612761.0,TOR,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,,
250,PT06M57.00S,2024-04-07T22:51:46.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,44,31,2024-04-07T22:51:49Z,2450000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,249.0,2.0,2.0,0.0,,
251,PT06M41.00S,2024-04-07T22:52:06.7Z,2,REGULAR,foul,personal,[],1630534,,,1610612764,44,31,2024-04-07T22:52:13Z,2460000,False,,,0,,O. Agbaji personal FOUL (2 PF),"[1630534, 1629673]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,1148.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,
