actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
323,PT04M08.00S,2024-02-29T01:30:42.4Z,2,REGULAR,3pt,Jump Shot,[],1629023,31.61957950065703,71.32352941176471,1610612742,54,56,2024-02-29T01:30:52Z,3160000,False,-107.0,245.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,26.69,Missed,,,,,,,,,,,,,,,,
324,PT04M02.00S,2024-02-29T01:30:48.4Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,54,56,2024-02-29T01:31:07Z,3170000,False,,,0,,D. Gafford REBOUND (Off:4 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,323.0,5.0,1.0,4.0,,,,,,,,
325,PT04M01.00S,2024-02-29T01:30:49.5Z,2,REGULAR,turnover,bad pass,[],1629655,,,1610612742,54,56,2024-02-29T01:31:10Z,3180000,False,,,0,,D. Gafford bad pass TURNOVER (2 TO),"[1629655, 1627751]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,,,,,Poeltl,1627751.0
326,PT04M01.00S,2024-02-29T01:30:49.5Z,2,REGULAR,steal,,[],1627751,,,1610612761,54,56,2024-02-29T01:30:52Z,3190000,False,,,0,,J. Poeltl STEAL (3 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
327,PT03M56.00S,2024-02-29T01:30:54.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,72.61826544021025,81.37254901960785,1610612761,57,56,2024-02-29T01:38:27Z,3200000,False,157.0,205.0,1,right,I. Quickley 25' 3PT  (11 PTS) (R. Barrett 3 AST),"[1630193, 1629628]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,25.81,Made,11.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,
329,PT03M40.00S,2024-02-29T01:31:10.0Z,2,REGULAR,3pt,Jump Shot,[],203501,28.728646517739815,21.813725490196077,1610612742,57,59,2024-02-29T01:38:51Z,3220000,False,141.0,218.0,1,left,T. Hardaway Jr. 25' 3PT  (14 PTS) (D. Gafford 1 AST),"[203501, 1629655]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,25.92,Made,14.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,
331,PT03M12.00S,2024-02-29T01:31:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.24901445466492,59.55882352941176,1610612761,57,59,2024-02-29T01:31:53Z,3240000,False,48.0,11.0,1,right,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,4.9,Missed,,,,,,,,,,,,,,,,
332,PT03M09.00S,2024-02-29T01:31:42.0Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,57,59,2024-02-29T01:31:53Z,3250000,False,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,331.0,3.0,2.0,1.0,,,,,,,,
333,PT03M09.00S,2024-02-29T01:31:41.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.40999984741211,50.0,1610612761,57,59,2024-02-29T01:31:41Z,3260000,False,0.0,0.0,1,right,MISS S. Barnes tip Layup - blocked,"[1630567, 1629655]",1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,Gafford,1629655.0,,,,,,
334,PT03M09.00S,2024-02-29T01:31:41.8Z,2,REGULAR,block,,[],1629655,,,1610612761,57,59,2024-02-29T01:31:43Z,3270000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
335,PT03M06.00S,2024-02-29T01:31:44.6Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,57,59,2024-02-29T01:31:44Z,3280000,False,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,333.0,4.0,2.0,2.0,,,,,,,,
338,PT03M04.00S,2024-02-29T01:31:45.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.40999984741211,50.0,1610612761,59,59,2024-02-29T01:31:45Z,3310000,False,0.0,0.0,1,right,S. Barnes tip Layup (11 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,0.0,Made,11.0,,,,,,,,,,,,,,,
339,PT02M50.00S,2024-02-29T01:32:00.7Z,2,REGULAR,3pt,Jump Shot,[],1630182,29.6484888304862,76.22549019607843,1610612742,59,62,2024-02-29T01:32:10Z,3320000,False,-131.0,226.0,1,left,J. Green 26' 3PT  (3 PTS) (T. Hardaway Jr. 2 AST),"[1630182, 203501]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,26.14,Made,3.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,
341,PT02M37.00S,2024-02-29T01:32:12.9Z,2,REGULAR,3pt,Jump Shot,[],1630193,95.48291721419186,97.79411764705883,1610612761,62,62,2024-02-29T01:32:19Z,3340000,False,239.0,-10.0,1,right,I. Quickley 3PT  (14 PTS) (S. Barnes 4 AST),"[1630193, 1630567]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,23.92,Made,14.0,S. Barnes,1630567.0,4.0,,,,,,,,,,,,
343,PT02M37.00S,2024-02-29T01:32:23.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,62,62,2024-02-29T01:32:23Z,3360000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT02M37.00S,2024-02-29T01:34:12.0Z,2,REGULAR,substitution,out,[],202681,,,1610612742,62,62,2024-02-29T01:34:57Z,3370000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M37.00S,2024-02-29T01:34:12.0Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,62,62,2024-02-29T01:34:57Z,3380000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M22.00S,2024-02-29T01:35:27.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.652431011826544,51.225490196078425,1610612742,62,64,2024-02-29T01:35:33Z,3390000,False,-6.0,10.0,1,left,D. Gafford alley-oop DUNK (10 PTS) (L. Doncic 8 AST),"[1629655, 1629029]",1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,1.17,Made,10.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,,
348,PT02M09.00S,2024-02-29T01:35:39.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,83.52496714848883,51.225490196078425,1610612761,62,64,2024-02-29T01:35:43Z,3410000,False,6.0,102.0,1,right,MISS S. Barnes 10' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,10.26,Missed,,,,,,,,,,,,,,,,
349,PT02M07.00S,2024-02-29T01:35:41.1Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,62,64,2024-02-29T01:35:43Z,3420000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,348.0,3.0,3.0,0.0,,,,,,,,
350,PT01M58.00S,2024-02-29T01:35:50.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,13.485545335085414,40.19607843137255,1610612742,62,66,2024-02-29T01:41:46Z,3430000,False,49.0,74.0,1,left,J. Green 8' driving floating Jump Shot (5 PTS),[1630182],1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,8.9,Made,5.0,,,,,,,,,,,,,,,
351,PT01M41.00S,2024-02-29T01:36:07.8Z,2,REGULAR,3pt,Jump Shot,[],1629628,91.40932982917214,4.901960784313726,1610612761,62,66,2024-02-29T01:36:13Z,3440000,False,-225.0,28.0,1,right,MISS R. Barrett 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,22.73,Missed,,,,,,,,,,,,,,,,
352,PT01M37.00S,2024-02-29T01:36:11.8Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,62,66,2024-02-29T01:36:13Z,3450000,False,,,0,,S. Barnes REBOUND (Off:3 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,,,351.0,5.0,2.0,3.0,,,,,,,,
353,PT01M35.00S,2024-02-29T01:36:13.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,94.95729303547962,96.56862745098039,1610612761,62,66,2024-02-29T01:36:21Z,3460000,False,233.0,-5.0,1,right,MISS I. Quickley 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,23.29,Missed,,,,,,,,,,,,,,,,
354,PT01M34.00S,2024-02-29T01:36:14.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,62,66,2024-02-29T01:36:21Z,3470000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,353.0,,,,,,,,,,,
356,PT01M24.00S,2024-02-29T01:36:38.6Z,2,REGULAR,3pt,Jump Shot,[],1629029,30.042706964520367,28.186274509803923,1610612742,62,66,2024-02-29T01:36:46Z,3490000,False,109.0,230.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,25.45,Missed,,,,,,,,,,,,,,,,
357,PT01M19.00S,2024-02-29T01:36:43.6Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,62,66,2024-02-29T01:36:46Z,3500000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,356.0,4.0,4.0,0.0,,,,,,,,
358,PT01M11.00S,2024-02-29T01:36:53.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612761,62,66,2024-02-29T01:37:06Z,3510000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630182, 1629628]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,1.0,0.0,Barrett,1629628.0,,
360,PT01M11.00S,2024-02-29T01:37:14.9Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,63,66,2024-02-29T01:37:14Z,3530000,False,,,0,,R. Barrett Free Throw 1 of 2 (9 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
361,PT01M11.00S,2024-02-29T01:37:30.3Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,64,66,2024-02-29T01:37:30Z,3540000,False,,,0,,R. Barrett Free Throw 2 of 2 (10 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
362,PT01M00.00S,2024-02-29T01:37:44.7Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,64,66,2024-02-29T01:37:49Z,3550000,False,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 1630567]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,4.0,,,,,,,,,,,,,,,,,Barnes,1630567.0
363,PT01M00.00S,2024-02-29T01:37:44.7Z,2,REGULAR,steal,,[],1630567,,,1610612761,64,66,2024-02-29T01:37:47Z,3560000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
364,PT00M57.50S,2024-02-29T01:37:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,93.51182654402102,56.86274509803921,1610612761,66,66,2024-02-29T01:37:58Z,3570000,False,34.0,8.0,1,right,R. Barrett running finger roll Layup (12 PTS) (I. Quickley 3 AST),"[1629628, 1630193]",1610612761.0,TOR,running finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,3.53,Made,12.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,,
366,PT00M57.50S,2024-02-29T01:37:54.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629029,,,1610612761,66,66,2024-02-29T01:38:56Z,3590000,False,,,0,,L. Doncic shooting personal FOUL (1 PF) (Barrett 1 FT),"[1629029, 1629628]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,,,,,,,1.0,0.0,Barrett,1629628.0,,
368,PT00M57.50S,2024-02-29T01:38:21.1Z,2,REGULAR,substitution,out,[],1627751,,,1610612761,66,66,2024-02-29T01:38:30Z,3610000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M57.50S,2024-02-29T01:38:21.1Z,2,REGULAR,substitution,in,[],1628971,,,1610612761,66,66,2024-02-29T01:38:30Z,3620000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M57.50S,2024-02-29T01:38:38.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629628,,,1610612761,67,66,2024-02-29T01:38:38Z,3630000,False,,,0,,R. Barrett Free Throw 1 of 1 (13 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
371,PT00M35.60S,2024-02-29T01:39:02.5Z,2,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612742,67,66,2024-02-29T01:39:10Z,3640000,False,,,0,,P. Washington bad pass out-of-bounds TURNOVER (2 TO),[1629023],1610612742.0,DAL,bad pass,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,202056.0,2.0,,,,,,,,,,,,,,,,,,
372,PT00M26.10S,2024-02-29T01:39:21.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,90.62089356110381,97.30392156862744,1610612761,67,66,2024-02-29T01:39:51Z,3650000,False,237.0,36.0,1,right,MISS R. Barrett 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,23.92,Missed,,,,,,,,,,,,,,,,
373,PT00M22.10S,2024-02-29T01:39:25.4Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,67,66,2024-02-29T01:39:51Z,3660000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,372.0,4.0,4.0,0.0,,,,,,,,
374,PT00M02.00S,2024-02-29T01:39:45.5Z,2,REGULAR,3pt,Jump Shot,[],1629023,7.30946123521682,95.83333333333334,1610612742,67,66,2024-02-29T01:44:29Z,3670000,False,-229.0,16.0,1,left,MISS P. Washington pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,22.98,Missed,,,,,,,,,,,,,,,,
375,PT00M02.00S,2024-02-29T01:39:45.5Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,67,66,2024-02-29T01:39:54Z,3680000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,374.0,2.0,2.0,0.0,,,,,,,,
376,PT00M00.00S,2024-02-29T01:39:50.1Z,2,REGULAR,period,end,[],0,,,1610612761,67,66,2024-02-29T01:39:50Z,3690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2024-02-29T01:54:42.1Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612761,67,66,2024-02-29T01:54:56Z,3700000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2024-02-29T01:54:42.1Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612761,67,66,2024-02-29T01:54:56Z,3710000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2024-02-29T01:54:42.1Z,3,REGULAR,substitution,out,['startperiod'],1629655,,,1610612761,67,66,2024-02-29T01:54:56Z,3720000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2024-02-29T01:54:42.1Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612761,67,66,2024-02-29T01:54:56Z,3730000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2024-02-29T01:54:42.1Z,3,REGULAR,substitution,in,['startperiod'],1641726,,,1610612761,67,66,2024-02-29T01:54:56Z,3740000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2024-02-29T01:54:42.1Z,3,REGULAR,substitution,in,['startperiod'],202681,,,1610612761,67,66,2024-02-29T01:54:56Z,3750000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2024-02-29T01:55:11.4Z,3,REGULAR,period,start,[],0,,,1610612761,67,66,2024-02-29T01:55:11Z,3760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT11M50.00S,2024-02-29T01:55:20.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.915243101182654,57.59803921568627,1610612761,67,66,2024-02-29T01:55:26Z,3770000,False,-38.0,13.0,1,left,MISS R. Barrett cutting finger roll Layup,[1629628],1610612761.0,TOR,cutting finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,4.0,Missed,,,,,,,,,,,,,,,,
385,PT11M45.00S,2024-02-29T01:55:25.7Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,67,66,2024-02-29T01:55:26Z,3780000,False,,,0,,D. Lively II REBOUND (Off:0 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,384.0,2.0,2.0,0.0,,,,,,,,
386,PT11M36.00S,2024-02-29T01:55:34.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,93.9060446780552,50.0,1610612742,67,68,2024-02-29T01:55:40Z,3790000,False,0.0,5.0,1,right,D. Lively II cutting DUNK (4 PTS) (L. Doncic 9 AST),"[1641726, 1629029]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,0.48,Made,4.0,L. Doncic,1629029.0,9.0,,,,,,,,,,,,
388,PT11M20.00S,2024-02-29T01:55:50.5Z,3,REGULAR,3pt,Jump Shot,[],1629628,8.492115637319317,96.81372549019608,1610612761,70,68,2024-02-29T01:55:55Z,3810000,False,-234.0,27.0,1,left,R. Barrett 3PT  (16 PTS) (I. Quickley 4 AST),"[1629628, 1630193]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,23.57,Made,16.0,I. Quickley,1630193.0,4.0,,,,,,,,,,,,
390,PT10M55.00S,2024-02-29T01:56:15.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,71.17279894875165,14.460784313725492,1610612742,70,68,2024-02-29T01:56:20Z,3830000,False,-178.0,218.0,1,right,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,28.16,Missed,,,,,,,,,,,,,,,,
391,PT10M51.00S,2024-02-29T01:56:19.6Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,70,68,2024-02-29T01:56:20Z,3840000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,390.0,3.0,3.0,0.0,,,,,,,,
392,PT10M46.00S,2024-02-29T01:56:24.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,5.863994743758213,46.32352941176471,1610612761,72,68,2024-02-29T01:56:35Z,3850000,False,18.0,3.0,1,left,S. Barnes running alley-oop Layup (13 PTS) (J. Poeltl 3 AST),"[1630567, 1627751]",1610612761.0,TOR,running alley-oop,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,1.86,Made,13.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,,,
394,PT10M32.00S,2024-02-29T01:56:38.3Z,3,REGULAR,3pt,Jump Shot,[],202681,68.67608409986859,26.96078431372549,1610612742,72,71,2024-02-29T01:56:42Z,3870000,False,-115.0,242.0,1,right,K. Irving 26' 3PT  (11 PTS) (L. Doncic 10 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,26.79,Made,11.0,L. Doncic,1629029.0,10.0,,,,,,,,,,,,
397,PT10M13.00S,2024-02-29T01:57:11.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,8.09789750328515,57.59803921568627,1610612761,72,71,2024-02-29T01:57:15Z,3900000,False,-38.0,24.0,1,left,MISS J. Poeltl turnaround Hook,[1627751],1610612761.0,TOR,turnaround,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,4.47,Missed,,,,,,,,,,,,,,,,
398,PT10M11.00S,2024-02-29T01:57:13.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,72,71,2024-02-29T01:57:15Z,3910000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,397.0,5.0,5.0,0.0,,,,,,,,
399,PT10M01.00S,2024-02-29T01:57:23.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,93.38042049934296,51.9607843137255,1610612742,72,73,2024-02-29T01:58:20Z,3920000,False,10.0,10.0,1,right,D. Lively II DUNK (6 PTS) (L. Doncic 11 AST),"[1641726, 1629029]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,1.38,Made,6.0,L. Doncic,1629029.0,11.0,,,,,,,,,,,,
401,PT09M43.00S,2024-02-29T01:57:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,15.850854139290407,41.42156862745098,1610612761,74,73,2024-02-29T01:57:46Z,3940000,False,43.0,96.0,1,left,J. Poeltl 10' floating Jump Shot (7 PTS) (I. Quickley 5 AST),"[1627751, 1630193]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,10.56,Made,7.0,I. Quickley,1630193.0,5.0,,,,,,,,,,,,
403,PT09M33.00S,2024-02-29T01:57:51.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202681,87.20433639947439,45.09803921568628,1610612742,74,73,2024-02-29T01:58:00Z,3960000,False,-25.0,68.0,1,right,MISS K. Irving 7' driving Hook,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,7.21,Missed,,,,,,,,,,,,,,,,
404,PT09M32.00S,2024-02-29T01:57:52.1Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,74,73,2024-02-29T01:59:00Z,3970000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,403.0,3.0,2.0,1.0,,,,,,,,
405,PT09M32.00S,2024-02-29T01:57:58.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641726,94.40999984741211,50.0,1610612742,74,75,2024-02-29T01:59:11Z,3980000,False,0.0,0.0,1,right,D. Lively II putback Layup (8 PTS),[1641726],1610612742.0,DAL,putback,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,0.0,Made,8.0,,,,,,,,,,,,,,,
406,PT09M09.00S,2024-02-29T01:58:15.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.046649145860711,45.588235294117645,1610612761,76,75,2024-02-29T01:59:47Z,3990000,False,22.0,14.0,1,left,R. Barrett reverse Layup (18 PTS) (J. Poeltl 4 AST),"[1629628, 1627751]",1610612761.0,TOR,reverse,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,2.6,Made,18.0,J. Poeltl,1627751.0,4.0,,,,,,,,,,,,
410,PT08M44.00S,2024-02-29T01:58:40.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,86.81011826544021,50.98039215686274,1610612742,76,75,2024-02-29T02:57:29Z,4030000,False,5.0,71.0,1,right,MISS P. Washington 7' turnaround Hook - blocked,"[1629023, 1627751]",1610612742.0,DAL,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,7.17,Missed,,,,,,,,,Poeltl,1627751.0,,,,,,
