actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
177,PT10M20.00S,2024-03-28T00:14:02.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202066,94.56307490144546,3.431372549019608,1610612761,39,49,2024-03-28T00:14:11Z,1730000,False,-233.0,-1.0,1,right,G. Temple 3PT  (11 PTS) (K. Simmons 4 AST),"[202066, 1628424]",1610612761.0,TOR,,,,Temple,G. Temple,,,,,Left Corner 3,24+ Left,23.28,Made,11.0,,,,,,,K. Simmons,1628424.0,4.0,,,,,,,,
181,PT10M20.00S,2024-03-28T00:14:30.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,39,49,2024-03-28T00:14:30Z,1770000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M08.00S,2024-03-28T00:17:30.2Z,2,REGULAR,3pt,Jump Shot,[],202711,28.728646517739815,18.627450980392158,1610612752,39,49,2024-03-28T00:17:40Z,1790000,False,157.0,218.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,26.82,Missed,,,,,,,,,,,,,,,,,,
184,PT10M05.00S,2024-03-28T00:17:33.2Z,2,REGULAR,rebound,defensive,[],1628424,,,1610612761,39,49,2024-03-28T00:17:40Z,1800000,False,,,0,,K. Simmons REBOUND (Off:0 Def:1),[1628424],1610612761.0,TOR,,,,Simmons,K. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,183.0,,,,,1.0,1.0,0.0
185,PT09M57.00S,2024-03-28T00:17:41.7Z,2,REGULAR,2pt,Jump Shot,[],1628424,78.79434954007884,31.862745098039213,1610612761,39,49,2024-03-28T00:17:46Z,1810000,False,-91.0,147.0,1,right,MISS K. Simmons 17' pullup Shot,[1628424],1610612761.0,TOR,pullup,,,Simmons,K. Simmons,,,,,Mid-Range,16-24 Left Center,17.26,Missed,,,,,,,,,,,,,,,,,,
186,PT09M53.00S,2024-03-28T00:17:45.7Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,39,49,2024-03-28T00:17:46Z,1820000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,185.0,,,,,2.0,2.0,0.0
187,PT09M47.00S,2024-03-28T00:17:50.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,37.00722733245729,31.862745098039213,1610612752,39,52,2024-03-28T03:26:33Z,1830000,False,91.0,295.0,1,left,D. DiVincenzo 30' 3PT running (6 PTS) (I. Hartenstein 1 AST),"[1628978, 1628392]",1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,30.9,Made,6.0,,,,,,,I. Hartenstein,1628392.0,1.0,,,,,,,,
189,PT09M27.00S,2024-03-28T00:18:10.8Z,2,REGULAR,3pt,Jump Shot,[],1629667,95.22010512483574,3.1862745098039214,1610612761,39,52,2024-03-28T00:18:57Z,1850000,False,-234.0,-8.0,1,right,MISS J. McDaniels 3PT,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
195,PT09M23.00S,2024-03-28T00:18:14.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,39,52,2024-03-28T00:19:11Z,1855000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,189.0,,,,,,,
190,PT09M23.00S,2024-03-28T00:18:40.7Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,39,52,2024-03-28T00:18:55Z,1860000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M23.00S,2024-03-28T00:18:40.7Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,39,52,2024-03-28T00:18:55Z,1870000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M20.00S,2024-03-28T00:18:55.5Z,2,REGULAR,jumpball,recovered,[],1628392,,,1610612752,39,52,2024-03-28T00:18:55Z,1880000,False,,,0,,Jump Ball P. Achiuwa vs. G. Temple: Tip to I. Hartenstein,"[1628392, 1630173, 202066]",1610612752.0,NYK,heldball,I. Hartenstein,1628392.0,Hartenstein,I. Hartenstein,Achiuwa,1630173.0,Temple,202066.0,,,,,,,,,,,,,,,,,,,,,,
196,PT09M05.00S,2024-03-28T00:19:11.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,13.87976346911958,44.6078431372549,1610612752,39,54,2024-03-28T00:19:27Z,1910000,False,27.0,78.0,1,left,J. Brunson 8' turnaround Jump Shot (8 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.25,Made,8.0,,,,,,,,,,,,,,,,,
197,PT09M05.00S,2024-03-28T00:19:17.0Z,2,REGULAR,foul,personal,['1freethrow'],1628424,,,1610612752,39,54,2024-03-28T00:19:23Z,1920000,False,,,0,,K. Simmons shooting personal FOUL (2 PF) (Brunson 1 FT),"[1628424, 1628973]",1610612761.0,TOR,shooting,,,Simmons,K. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,2534.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
199,PT09M05.00S,2024-03-28T00:19:43.4Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,39,55,2024-03-28T00:19:43Z,1940000,False,,,0,,J. Brunson Free Throw 1 of 1 (9 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
200,PT08M55.00S,2024-03-28T00:19:56.8Z,2,REGULAR,turnover,traveling,[],1628971,,,1610612761,39,55,2024-03-28T00:20:04Z,1950000,False,,,0,,B. Brown traveling TURNOVER (1 TO),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,,,201245.0,,,,,1.0,,,,,,,,,,,
201,PT08M38.00S,2024-03-28T00:20:22.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,13.091327201051248,58.333333333333336,1610612752,39,57,2024-03-28T00:20:27Z,1960000,False,-42.0,71.0,1,left,J. Brunson 8' pullup Jump Shot (11 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.2,Made,11.0,,,,,,,,,,,,,,,,,
202,PT08M27.00S,2024-03-28T00:20:33.6Z,2,REGULAR,2pt,Jump Shot,[],1629670,75.90341655716163,69.11764705882352,1610612761,39,57,2024-03-28T00:20:41Z,1970000,False,96.0,174.0,1,right,MISS J. Nwora 19' step back Shot,[1629670],1610612761.0,TOR,step back,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Right Center,19.85,Missed,,,,,,,,,,,,,,,,,,
203,PT08M24.00S,2024-03-28T00:20:36.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,39,57,2024-03-28T00:20:41Z,1980000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202.0,,,,,,,
205,PT08M10.00S,2024-03-28T00:21:01.1Z,2,REGULAR,3pt,Jump Shot,[],1628973,28.728646517739815,21.323529411764707,1610612752,39,60,2024-03-28T00:21:08Z,2000000,False,143.0,218.0,1,left,J. Brunson 26' 3PT pullup (14 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,26.05,Made,14.0,,,,,,,,,,,,,,,,,
206,PT07M52.00S,2024-03-28T00:21:19.7Z,2,REGULAR,3pt,Jump Shot,[],1628424,94.95729303547962,96.32352941176471,1610612761,39,60,2024-03-28T00:21:25Z,2010000,False,232.0,-5.0,1,right,MISS K. Simmons 3PT,[1628424],1610612761.0,TOR,,,,Simmons,K. Simmons,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
207,PT07M49.00S,2024-03-28T00:21:22.7Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,39,60,2024-03-28T00:21:25Z,2020000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,206.0,,,,,3.0,2.0,1.0
208,PT07M38.00S,2024-03-28T00:21:33.6Z,2,REGULAR,3pt,Jump Shot,[],1628973,32.013797634691194,17.892156862745097,1610612752,39,60,2024-03-28T00:21:39Z,2030000,False,161.0,248.0,1,left,MISS J. Brunson 29' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,29.57,Missed,,,,,,,,,,,,,,,,,,
209,PT07M35.00S,2024-03-28T00:21:36.6Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612761,39,60,2024-03-28T00:21:39Z,2040000,False,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,208.0,,,,,2.0,2.0,0.0
210,PT07M28.00S,2024-03-28T00:21:44.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629667,91.01511169513797,58.333333333333336,1610612761,41,60,2024-03-28T00:21:49Z,2050000,False,42.0,32.0,1,right,J. McDaniels driving bank Hook (2 PTS) (J. Nwora 2 AST),"[1629667, 1629670]",1610612761.0,TOR,driving bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.26,Made,2.0,,,,,,,J. Nwora,1629670.0,2.0,,,,,,,,
212,PT07M21.00S,2024-03-28T00:21:58.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,41,60,2024-03-28T00:21:58Z,2070000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M21.00S,2024-03-28T00:23:27.5Z,2,REGULAR,substitution,out,[],1629667,,,1610612752,41,60,2024-03-28T00:24:26Z,2080000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M21.00S,2024-03-28T00:23:27.5Z,2,REGULAR,substitution,out,[],1629670,,,1610612752,41,60,2024-03-28T00:24:26Z,2090000,False,,,0,,SUB out: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M21.00S,2024-03-28T00:23:27.5Z,2,REGULAR,substitution,out,[],202066,,,1610612752,41,60,2024-03-28T00:24:26Z,2100000,False,,,0,,SUB out: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M21.00S,2024-03-28T00:23:27.5Z,2,REGULAR,substitution,out,[],1628424,,,1610612752,41,60,2024-03-28T00:24:26Z,2110000,False,,,0,,SUB out: K. Simmons,[1628424],1610612761.0,TOR,,,,Simmons,K. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M21.00S,2024-03-28T00:23:27.5Z,2,REGULAR,substitution,in,[],1631241,,,1610612752,41,60,2024-03-28T00:24:26Z,2120000,False,,,0,,SUB in: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M21.00S,2024-03-28T00:23:27.5Z,2,REGULAR,substitution,in,[],1641711,,,1610612752,41,60,2024-03-28T00:24:26Z,2130000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M21.00S,2024-03-28T00:23:27.5Z,2,REGULAR,substitution,in,[],1629018,,,1610612752,41,60,2024-03-28T00:24:26Z,2140000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M21.00S,2024-03-28T00:23:27.5Z,2,REGULAR,substitution,in,[],203482,,,1610612752,41,60,2024-03-28T00:24:26Z,2150000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M10.00S,2024-03-28T00:25:01.8Z,2,REGULAR,3pt,Jump Shot,[],1628973,35.03613666228647,29.65686274509804,1610612752,41,60,2024-03-28T00:33:39Z,2160000,False,102.0,277.0,1,left,MISS J. Brunson 29' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,29.49,Missed,,,,,,,,,,,,,,,,,,
222,PT07M05.00S,2024-03-28T00:25:06.8Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,41,60,2024-03-28T00:25:09Z,2170000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,221.0,,,,,5.0,3.0,2.0
223,PT07M03.00S,2024-03-28T00:25:08.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630173,10.068988173455978,51.71568627450981,1610612752,41,60,2024-03-28T00:34:00Z,2180000,False,-9.0,42.0,1,left,MISS P. Achiuwa turnaround Hook,[1630173],1610612752.0,NYK,turnaround,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,4.3,Missed,,,,,,,,,,,,,,,,,,
224,PT07M03.00S,2024-03-28T00:25:08.4Z,2,REGULAR,rebound,defensive,[],203482,,,1610612761,41,60,2024-03-28T00:25:13Z,2190000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,223.0,,,,,2.0,2.0,0.0
225,PT06M53.00S,2024-03-28T00:25:18.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,93.38042049934296,51.71568627450981,1610612761,43,60,2024-03-28T00:25:24Z,2200000,False,9.0,10.0,1,right,K. Olynyk finger roll Layup (7 PTS) (G. Trent Jr. 4 AST),"[203482, 1629018]",1610612761.0,TOR,finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.3,Made,7.0,,,,,,,G. Trent Jr.,1629018.0,4.0,,,,,,,,
227,PT06M35.00S,2024-03-28T00:25:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,15.719448094612352,44.6078431372549,1610612752,43,62,2024-03-28T00:25:42Z,2220000,False,27.0,95.0,1,left,B. Bogdanovic 9' turnaround fadeaway Jump Shot (8 PTS),[202711],1610612752.0,NYK,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,9.91,Made,8.0,,,,,,,,,,,,,,,,,
228,PT06M14.00S,2024-03-28T00:25:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,94.03745072273325,50.73529411764706,1610612761,45,62,2024-03-28T00:26:02Z,2230000,False,4.0,4.0,1,right,G. Dick cutting finger roll Layup (8 PTS) (B. Brown 1 AST),"[1641711, 1628971]",1610612761.0,TOR,cutting finger roll,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,0.51,Made,8.0,,,,,,,B. Brown,1628971.0,1.0,,,,,,,,
230,PT05M56.00S,2024-03-28T00:26:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630173,13.485545335085414,2.941176470588235,1610612752,45,62,2024-03-28T00:26:20Z,2250000,False,235.0,74.0,1,left,MISS P. Achiuwa 24' 3PT,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,24.68,Missed,,,,,,,,,,,,,,,,,,
231,PT05M53.00S,2024-03-28T00:26:18.4Z,2,REGULAR,rebound,defensive,[],1631241,,,1610612761,45,62,2024-03-28T00:26:20Z,2260000,False,,,0,,J. Freeman-Liberty REBOUND (Off:0 Def:1),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,230.0,,,,,1.0,1.0,0.0
232,PT05M48.00S,2024-03-28T00:26:25.1Z,2,REGULAR,3pt,Jump Shot,[],1641711,81.94809461235218,6.372549019607843,1610612761,45,62,2024-03-28T00:27:24Z,2270000,False,-218.0,117.0,1,right,MISS G. Dick 24' 3PT - blocked,"[1641711, 1630173]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,Achiuwa,1630173.0,,,
233,PT05M48.00S,2024-03-28T00:26:25.1Z,2,REGULAR,block,,[],1630173,,,1610612761,45,62,2024-03-28T00:26:28Z,2280000,False,,,0,,P. Achiuwa BLOCK (2 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
234,PT05M48.00S,2024-03-28T00:26:25.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,45,62,2024-03-28T00:27:24Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,232.0,,,,,,,
236,PT05M47.00S,2024-03-28T00:26:31.6Z,2,REGULAR,substitution,out,[],1630173,,,1610612761,45,62,2024-03-28T00:26:36Z,2310000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M47.00S,2024-03-28T00:26:31.6Z,2,REGULAR,substitution,in,[],1628404,,,1610612761,45,62,2024-03-28T00:26:36Z,2320000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M47.00S,2024-03-28T00:26:31.6Z,2,REGULAR,substitution,out,[],202711,,,1610612761,45,62,2024-03-28T00:26:50Z,2330000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M47.00S,2024-03-28T00:26:31.6Z,2,REGULAR,substitution,in,[],1630540,,,1610612761,45,62,2024-03-28T00:26:50Z,2340000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M40.00S,2024-03-28T00:27:02.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628971,93.77463863337714,97.79411764705883,1610612761,45,62,2024-03-28T00:27:08Z,2350000,False,239.0,6.0,1,right,MISS B. Brown 3PT,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
241,PT05M35.00S,2024-03-28T00:27:07.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,45,62,2024-03-28T00:27:08Z,2360000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,240.0,,,,,2.0,2.0,0.0
242,PT05M29.00S,2024-03-28T00:27:14.9Z,2,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612752,45,62,2024-03-28T00:27:29Z,2370000,False,,,0,,I. Hartenstein bad pass out-of-bounds TURNOVER (1 TO),[1628392],1610612752.0,NYK,bad pass,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,1627964.0,,,,,1.0,,,,,,,,,,,
245,PT05M17.00S,2024-03-28T00:27:34.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,73.14388961892247,36.76470588235294,1610612761,45,62,2024-03-28T00:27:40Z,2380000,False,-66.0,200.0,1,right,MISS G. Trent Jr. 21' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,21.06,Missed,,,,,,,,,,,,,,,,,,
246,PT05M14.00S,2024-03-28T00:27:37.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,45,62,2024-03-28T00:27:40Z,2390000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,245.0,,,,,4.0,3.0,1.0
247,PT05M06.00S,2024-03-28T00:27:46.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,6.652431011826544,49.50980392156863,1610612752,45,64,2024-03-28T00:27:51Z,2400000,False,2.0,10.0,1,left,I. Hartenstein alley-oop DUNK (11 PTS) (J. Hart 4 AST),"[1628392, 1628404]",1610612752.0,NYK,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.03,Made,11.0,,,,,,,J. Hart,1628404.0,4.0,,,,,,,,
249,PT04M56.00S,2024-03-28T00:27:57.7Z,2,REGULAR,foul,personal,[],1630540,,,1610612761,45,64,2024-03-28T00:28:24Z,2420000,False,,,0,,M. McBride personal FOUL (2 PF),"[1630540, 1629018]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,1627964.0,2.0,0.0,Trent Jr.,1629018.0,,,,,,,,,,,,
251,PT04M56.00S,2024-03-28T00:28:05.5Z,2,REGULAR,substitution,out,[],1628971,,,1610612761,45,64,2024-03-28T00:28:12Z,2440000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M56.00S,2024-03-28T00:28:05.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612761,45,64,2024-03-28T00:28:12Z,2450000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M56.00S,2024-03-28T00:28:05.5Z,2,REGULAR,substitution,in,[],1629670,,,1610612761,45,64,2024-03-28T00:28:12Z,2460000,False,,,0,,SUB in: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M56.00S,2024-03-28T00:28:05.5Z,2,REGULAR,substitution,in,[],1630173,,,1610612761,45,64,2024-03-28T00:28:12Z,2470000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M47.00S,2024-03-28T00:28:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631241,91.5407358738502,59.068627450980394,1610612761,47,64,2024-03-28T00:28:45Z,2480000,False,45.0,27.0,1,right,J. Freeman-Liberty driving finger roll Layup (4 PTS) (J. Nwora 3 AST),"[1631241, 1629670]",1610612761.0,TOR,driving finger roll,,,Freeman-Liberty,J. Freeman-Liberty,,,,,In The Paint (Non-RA),0-8 Center,5.27,Made,4.0,,,,,,,J. Nwora,1629670.0,3.0,,,,,,,,
257,PT04M26.00S,2024-03-28T00:28:51.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,10.726018396846255,96.32352941176471,1610612752,47,64,2024-03-28T00:28:58Z,2500000,False,-232.0,48.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
258,PT04M23.00S,2024-03-28T00:28:54.2Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612752,47,64,2024-03-28T00:40:04Z,2510000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,257.0,,,,,2.0,1.0,1.0
261,PT04M18.00S,2024-03-28T00:29:00.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,4.28712220762155,3.431372549019608,1610612752,47,64,2024-03-28T00:40:10Z,2540000,False,233.0,-12.0,1,left,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
262,PT04M12.00S,2024-03-28T00:29:06.3Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,47,64,2024-03-28T00:29:06Z,2550000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,261.0,,,,,6.0,3.0,3.0
263,PT04M12.00S,2024-03-28T00:29:05.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,5.590000152587891,50.0,1610612752,47,66,2024-03-28T00:40:10Z,2560000,False,0.0,0.0,1,left,P. Achiuwa putback Layup (4 PTS),[1630173],1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
264,PT04M04.00S,2024-03-28T00:29:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631241,81.02825229960578,47.549019607843135,1610612761,49,66,2024-03-28T00:43:20Z,2570000,False,-12.0,126.0,1,right,J. Freeman-Liberty 12' floating Jump Shot (6 PTS),[1631241],1610612761.0,TOR,floating,,,Freeman-Liberty,J. Freeman-Liberty,,,,,In The Paint (Non-RA),8-16 Center,12.64,Made,6.0,,,,,,,,,,,,,,,,,
265,PT03M41.00S,2024-03-28T00:29:37.1Z,2,REGULAR,turnover,bad pass,[],1630173,,,1610612752,49,66,2024-03-28T00:29:43Z,2580000,False,,,0,,P. Achiuwa bad pass TURNOVER (2 TO),"[1630173, 1629670]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,,Nwora,1629670.0,,,,,
