actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT11M26.00S,2024-03-21T00:09:01.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,4.418528252299605,96.81372549019608,1610612758,27,37,2024-03-21T00:09:10Z,1690000,False,-234.0,-11.0,1,left,D. Fox 3PT running (10 PTS) (K. Murray 1 AST),"[1628368, 1631099]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,23.44,Made,,,,,10.0,K. Murray,1631099.0,1.0,,,,,,,,,,
171,PT11M10.00S,2024-03-21T00:09:18.1Z,2,REGULAR,3pt,Jump Shot,[],1629667,69.85873850197109,73.77450980392157,1610612761,27,37,2024-03-21T00:09:38Z,1710000,False,119.0,231.0,1,right,MISS J. McDaniels 25' 3PT,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
172,PT11M07.00S,2024-03-21T00:09:21.1Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,27,37,2024-03-21T00:09:22Z,1720000,False,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Above the Break 3,24+ Right Center,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,
173,PT11M04.00S,2024-03-21T00:09:24.5Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,27,37,2024-03-21T00:09:28Z,1730000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 1629667]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,McDaniels,1629667.0,,,,
174,PT11M04.00S,2024-03-21T00:09:24.5Z,2,REGULAR,steal,,[],1629667,,,1610612761,27,37,2024-03-21T00:09:26Z,1740000,False,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
175,PT10M57.00S,2024-03-21T00:09:31.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203482,93.9060446780552,48.77450980392157,1610612761,29,37,2024-03-21T00:09:45Z,1750000,False,-6.0,5.0,1,right,K. Olynyk running finger roll Layup (7 PTS),[203482],1610612761.0,TOR,running finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,7.0,,,,,,,,,,,,,
177,PT10M40.00S,2024-03-21T00:09:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203458,6.652431011826544,50.73529411764706,1610612758,29,39,2024-03-21T00:09:54Z,1770000,False,-4.0,10.0,1,left,A. Len cutting finger roll Layup (2 PTS) (D. Fox 3 AST),"[203458, 1628368]",1610612758.0,SAC,cutting finger roll,,,Len,A. Len,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,2.0,D. Fox,1628368.0,3.0,,,,,,,,,,
179,PT10M27.00S,2024-03-21T00:10:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630186,94.1688567674113,50.98039215686274,1610612761,31,39,2024-03-21T00:10:06Z,1790000,False,5.0,2.0,1,right,J. Ramsey driving finger roll Layup (2 PTS),[1630186],1610612761.0,TOR,driving finger roll,,,Ramsey,J. Ramsey,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,2.0,,,,,,,,,,,,,
180,PT10M16.00S,2024-03-21T00:10:11.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,33.065045992115635,62.745098039215684,1610612758,31,39,2024-03-21T00:10:16Z,1800000,False,-64.0,258.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
181,PT10M14.00S,2024-03-21T00:10:14.2Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,31,39,2024-03-21T00:10:14Z,1810000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,180.0,1.0,0.0,1.0,,,,,,,,,,,,,,
182,PT10M10.00S,2024-03-21T00:10:18.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628370,5.469776609724048,47.549019607843135,1610612758,31,41,2024-03-21T00:10:22Z,1820000,False,12.0,-1.0,1,left,M. Monk cutting DUNK (13 PTS) (A. Len 1 AST),"[1628370, 203458]",1610612758.0,SAC,cutting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,13.0,A. Len,203458.0,1.0,,,,,,,,,,
184,PT09M52.00S,2024-03-21T00:10:35.9Z,2,REGULAR,3pt,Jump Shot,[],203482,88.91261498028909,3.6764705882352944,1610612761,31,41,2024-03-21T00:10:40Z,1840000,False,-232.0,52.0,1,right,MISS K. Olynyk step back 3PT,[203482],1610612761.0,TOR,step back,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
185,PT09M49.00S,2024-03-21T00:10:38.9Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612758,31,41,2024-03-21T00:10:40Z,1850000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Left Corner 3,24+ Left,,,184.0,1.0,1.0,0.0,,,,,,,,,,,,,,
186,PT09M46.00S,2024-03-21T00:10:42.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203458,5.338370565045992,50.245098039215684,1610612758,31,43,2024-03-21T00:10:48Z,1860000,False,-1.0,-2.0,1,left,A. Len running DUNK (4 PTS) (C. Duarte 1 AST),"[203458, 1630537]",1610612758.0,SAC,running,,,Len,A. Len,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,4.0,C. Duarte,1630537.0,1.0,,,,,,,,,,
188,PT09M46.00S,2024-03-21T00:10:46.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,31,43,2024-03-21T00:10:46Z,1880000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M46.00S,2024-03-21T00:10:48.2Z,2,REGULAR,substitution,out,[],1631241,,,1610612761,31,43,2024-03-21T00:13:44Z,1890000,False,,,0,,SUB out: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M46.00S,2024-03-21T00:10:48.2Z,2,REGULAR,substitution,out,[],1630186,,,1610612761,31,43,2024-03-21T00:13:44Z,1900000,False,,,0,,SUB out: J. Ramsey,[1630186],1610612761.0,TOR,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M46.00S,2024-03-21T00:10:48.2Z,2,REGULAR,substitution,out,[],203482,,,1610612761,31,43,2024-03-21T00:13:44Z,1910000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M46.00S,2024-03-21T00:10:48.2Z,2,REGULAR,substitution,in,[],1628971,,,1610612761,31,43,2024-03-21T00:13:44Z,1920000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M46.00S,2024-03-21T00:10:48.2Z,2,REGULAR,substitution,in,[],1641711,,,1610612761,31,43,2024-03-21T00:13:44Z,1930000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M46.00S,2024-03-21T00:10:48.2Z,2,REGULAR,substitution,in,[],1631338,,,1610612761,31,43,2024-03-21T00:13:44Z,1940000,False,,,0,,SUB in: M. Gueye,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M23.00S,2024-03-21T00:14:16.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631338,87.07293035479631,48.28431372549019,1610612761,31,43,2024-03-21T00:14:59Z,1950000,False,-9.0,69.0,1,right,MISS M. Gueye 6' driving floating Shot - blocked,"[1631338, 203458]",1610612761.0,TOR,driving floating,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,,,,,,,,Len,203458.0,,,,,,,,
196,PT09M23.00S,2024-03-21T00:14:16.4Z,2,REGULAR,block,,[],203458,,,1610612761,31,43,2024-03-21T00:14:59Z,1960000,False,,,0,,A. Len BLOCK (1 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT09M22.00S,2024-03-21T00:14:17.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,43,2024-03-21T00:14:59Z,1970000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,195.0,,,,,,,,,,,,,,,,,
198,PT09M22.00S,2024-03-21T00:14:21.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612761,31,43,2024-03-21T00:14:30Z,1980000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1155.0,,,,,,,
199,PT09M06.00S,2024-03-21T00:14:44.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630537,5.075558475689881,97.54901960784314,1610612758,31,46,2024-03-21T00:14:48Z,1990000,False,-238.0,-5.0,1,left,C. Duarte 3PT  (3 PTS) (M. Monk 1 AST),"[1630537, 1628370]",1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Left Corner 3,24+ Left,23.77,Made,,,,,3.0,M. Monk,1628370.0,1.0,,,,,,,,,,
201,PT08M53.00S,2024-03-21T00:14:56.9Z,2,REGULAR,3pt,Jump Shot,[],1629670,67.36202365308804,30.637254901960787,1610612761,34,46,2024-03-21T00:15:02Z,2010000,False,-97.0,254.0,1,right,J. Nwora 27' 3PT  (7 PTS) (B. Brown 4 AST),"[1629670, 1628971]",1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,27.21,Made,,,,,7.0,B. Brown,1628971.0,4.0,,,,,,,,,,
203,PT08M39.00S,2024-03-21T00:15:10.9Z,2,REGULAR,3pt,Jump Shot,[],1628370,23.866622864651774,14.705882352941178,1610612758,34,46,2024-03-21T00:16:10Z,2030000,False,176.0,172.0,1,left,MISS M. Monk 24' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,24.63,Missed,,,,,,,,,,,,,,,,,,
204,PT08M36.00S,2024-03-21T00:15:13.9Z,2,REGULAR,rebound,offensive,[],1630537,,,1610612758,34,46,2024-03-21T00:15:24Z,2040000,False,,,0,,C. Duarte REBOUND (Off:1 Def:1),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Right Center,,,203.0,2.0,1.0,1.0,,,,,,,,,,,,,,
205,PT08M34.00S,2024-03-21T00:15:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630537,5.590000152587891,50.0,1610612758,34,48,2024-03-21T00:15:15Z,2050000,False,0.0,0.0,1,left,C. Duarte putback Layup (5 PTS),[1630537],1610612758.0,SAC,putback,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
206,PT08M21.00S,2024-03-21T00:15:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,90.22667542706965,58.08823529411765,1610612761,34,48,2024-03-21T00:15:34Z,2060000,False,40.0,39.0,1,right,MISS B. Brown driving finger roll Layup,[1628971],1610612761.0,TOR,driving finger roll,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
207,PT08M18.00S,2024-03-21T00:15:32.3Z,2,REGULAR,rebound,offensive,[],1631338,,,1610612761,34,48,2024-03-21T00:16:44Z,2070000,False,,,0,,M. Gueye REBOUND (Off:1 Def:0),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,206.0,1.0,0.0,1.0,,,,,,,,,,,,,,
208,PT08M17.00S,2024-03-21T00:15:34.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631338,94.40999984741211,50.0,1610612761,36,48,2024-03-21T00:17:08Z,2080000,False,0.0,0.0,1,right,M. Gueye tip DUNK (2 PTS),[1631338],1610612761.0,TOR,tip,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
209,PT08M14.00S,2024-03-21T00:15:36.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628370,6.521024967148489,49.754901960784316,1610612758,36,50,2024-03-21T00:16:38Z,2090000,False,1.0,9.0,1,left,M. Monk driving DUNK (15 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,15.0,,,,,,,,,,,,,
211,PT07M57.00S,2024-03-21T00:16:04.6Z,2,REGULAR,foul,personal,[],203458,,,1610612761,36,50,2024-03-21T00:16:14Z,2110000,False,,,0,,A. Len personal FOUL (1 PF),"[203458, 1631338]",1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1830.0,,,,1.0,0.0,Gueye,1631338.0
213,PT07M57.00S,2024-03-21T00:16:11.7Z,2,REGULAR,substitution,out,[],1629667,,,1610612761,36,50,2024-03-21T00:16:24Z,2130000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M57.00S,2024-03-21T00:16:11.7Z,2,REGULAR,substitution,out,[],1628368,,,1610612761,36,50,2024-03-21T00:16:24Z,2140000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M57.00S,2024-03-21T00:16:11.7Z,2,REGULAR,substitution,out,[],203458,,,1610612761,36,50,2024-03-21T00:16:24Z,2150000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M57.00S,2024-03-21T00:16:11.7Z,2,REGULAR,substitution,in,[],1630534,,,1610612761,36,50,2024-03-21T00:16:24Z,2160000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M57.00S,2024-03-21T00:16:11.7Z,2,REGULAR,substitution,in,[],1627734,,,1610612761,36,50,2024-03-21T00:16:24Z,2170000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M57.00S,2024-03-21T00:16:11.7Z,2,REGULAR,substitution,in,[],1630558,,,1610612761,36,50,2024-03-21T00:16:24Z,2180000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M44.00S,2024-03-21T00:16:44.8Z,2,REGULAR,turnover,bad pass,[],1629670,,,1610612761,36,50,2024-03-21T00:16:49Z,2190000,False,,,0,,J. Nwora bad pass TURNOVER (3 TO),"[1629670, 1628370]",1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,3.0,Monk,1628370.0,,,,
220,PT07M44.00S,2024-03-21T00:16:44.8Z,2,REGULAR,steal,,[],1628370,,,1610612758,36,50,2024-03-21T00:16:46Z,2200000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
221,PT07M38.00S,2024-03-21T00:16:50.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628370,36.61300919842313,45.588235294117645,1610612758,36,50,2024-03-21T00:17:58Z,2210000,False,22.0,292.0,1,left,MISS M. Monk 29' running pullup 3PT,[1628370],1610612758.0,SAC,running pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,29.25,Missed,,,,,,,,,,,,,,,,,,
222,PT07M35.00S,2024-03-21T00:16:53.9Z,2,REGULAR,rebound,defensive,[],1631338,,,1610612761,36,50,2024-03-21T00:16:57Z,2220000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,221.0,2.0,1.0,1.0,,,,,,,,,,,,,,
223,PT07M25.00S,2024-03-21T00:17:02.7Z,2,REGULAR,3pt,Jump Shot,[],1629670,89.43823915900131,3.431372549019608,1610612761,36,50,2024-03-21T00:17:10Z,2230000,False,-233.0,47.0,1,right,MISS J. Nwora 3PT,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,23.75,Missed,,,,,,,,,,,,,,,,,,
224,PT07M25.00S,2024-03-21T00:17:02.7Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,36,50,2024-03-21T00:17:10Z,2240000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,223.0,2.0,1.0,1.0,,,,,,,,,,,,,,
225,PT07M20.00S,2024-03-21T00:17:11.2Z,2,REGULAR,turnover,out-of-bounds,[],1631099,,,1610612758,36,50,2024-03-21T00:27:04Z,2250000,False,,,0,,K. Murray bad pass out-of-bounds TURNOVER (1 TO),[1631099],1610612758.0,SAC,bad pass,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1830.0,1.0,,,,,,
226,PT07M20.00S,2024-03-21T00:17:17.6Z,2,REGULAR,substitution,out,[],1629670,,,1610612761,36,50,2024-03-21T00:17:20Z,2260000,False,,,0,,SUB out: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M20.00S,2024-03-21T00:17:17.6Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,36,50,2024-03-21T00:17:20Z,2270000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M06.00S,2024-03-21T00:17:57.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,67.49342969776609,59.31372549019608,1610612761,36,50,2024-03-21T00:18:01Z,2280000,False,47.0,253.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
229,PT07M02.00S,2024-03-21T00:18:01.1Z,2,REGULAR,rebound,offensive,[],1629018,,,1610612761,36,50,2024-03-21T00:18:01Z,2290000,False,,,0,,G. Trent Jr. REBOUND (Off:2 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,228.0,3.0,1.0,2.0,,,,,,,,,,,,,,
230,PT07M01.00S,2024-03-21T00:18:01.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641711,77.7431011826544,91.17647058823529,1610612761,36,50,2024-03-21T00:19:15Z,2300000,False,206.0,157.0,1,right,MISS G. Dick 25' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
231,PT06M59.00S,2024-03-21T00:18:03.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,36,50,2024-03-21T00:18:06Z,2310000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,230.0,8.0,5.0,3.0,,,,,,,,,,,,,,
232,PT06M52.00S,2024-03-21T00:18:11.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.915243101182654,52.20588235294118,1610612758,36,50,2024-03-21T00:18:17Z,2320000,False,-11.0,13.0,1,left,MISS D. Sabonis cutting Layup - blocked,"[1627734, 1631338]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,Gueye,1631338.0,,,,,,,,
233,PT06M52.00S,2024-03-21T00:18:11.4Z,2,REGULAR,block,,[],1631338,,,1610612758,36,50,2024-03-21T00:18:14Z,2330000,False,,,0,,M. Gueye BLOCK (1 BLK),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT06M52.00S,2024-03-21T00:18:11.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,36,50,2024-03-21T00:18:17Z,2340000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,232.0,,,,,,,,,,,,,,,,,
236,PT06M52.00S,2024-03-21T00:18:17.2Z,2,REGULAR,substitution,out,[],1630537,,,1610612761,36,50,2024-03-21T00:18:25Z,2360000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M52.00S,2024-03-21T00:18:17.2Z,2,REGULAR,substitution,out,[],1631099,,,1610612761,36,50,2024-03-21T00:18:25Z,2370000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M52.00S,2024-03-21T00:18:17.2Z,2,REGULAR,substitution,in,[],203084,,,1610612761,36,50,2024-03-21T00:18:25Z,2380000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M52.00S,2024-03-21T00:18:17.2Z,2,REGULAR,substitution,in,[],1631165,,,1610612761,36,50,2024-03-21T00:18:25Z,2390000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M36.00S,2024-03-21T00:18:45.4Z,2,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612761,36,50,2024-03-21T00:23:37Z,2400000,False,,,0,,B. Brown bad pass out-of-bounds TURNOVER (1 TO),[1628971],1610612761.0,TOR,bad pass,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,1.0,,,,,,
241,PT06M26.00S,2024-03-21T00:19:07.7Z,2,REGULAR,foul,personal,[],1628971,,,1610612758,36,50,2024-03-21T00:19:15Z,2410000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1628370]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627524.0,,,,1.0,0.0,Monk,1628370.0
243,PT06M15.00S,2024-03-21T00:19:37.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203084,6.521024967148489,3.1862745098039214,1610612758,36,53,2024-03-21T00:19:41Z,2430000,False,234.0,9.0,1,left,H. Barnes 3PT  (8 PTS) (D. Mitchell 1 AST),"[203084, 1630558]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.43,Made,,,,,8.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,
245,PT05M59.00S,2024-03-21T00:19:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612761,36,53,2024-03-21T00:20:01Z,2450000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Brown 2 FT),"[1628370, 1628971]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627524.0,,,,2.0,0.0,Brown,1628971.0
247,PT05M59.00S,2024-03-21T00:20:37.9Z,2,REGULAR,freethrow,1 of 2,[],1628971,,,1610612761,37,53,2024-03-21T00:20:37Z,2470000,False,,,0,,B. Brown Free Throw 1 of 2 (3 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
248,PT05M59.00S,2024-03-21T00:20:39.0Z,2,REGULAR,substitution,out,[],1631338,,,1610612761,37,53,2024-03-21T00:20:44Z,2480000,False,,,0,,SUB out: M. Gueye,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M59.00S,2024-03-21T00:20:39.0Z,2,REGULAR,substitution,out,[],1628370,,,1610612761,37,53,2024-03-21T00:20:44Z,2490000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M59.00S,2024-03-21T00:20:39.0Z,2,REGULAR,substitution,in,[],203482,,,1610612761,37,53,2024-03-21T00:20:44Z,2500000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M59.00S,2024-03-21T00:20:39.0Z,2,REGULAR,substitution,in,[],1628368,,,1610612761,37,53,2024-03-21T00:20:44Z,2510000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M59.00S,2024-03-21T00:20:57.6Z,2,REGULAR,freethrow,2 of 2,[],1628971,,,1610612761,38,53,2024-03-21T00:20:57Z,2520000,False,,,0,,B. Brown Free Throw 2 of 2 (4 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
253,PT05M39.00S,2024-03-21T00:21:19.7Z,2,REGULAR,3pt,Jump Shot,[],203084,10.5946123521682,2.450980392156863,1610612758,38,53,2024-03-21T00:21:24Z,2530000,False,238.0,47.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,24.23,Missed,,,,,,,,,,,,,,,,,,
