actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
256,PT06M09.00S,2023-11-16T01:24:02.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612761,34,47,2023-11-16T01:24:32Z,2520000,False,,,0,,M. Beasley personal FOUL (1 PF) (Schroder 2 FT),"[1627736, 203471]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,,1628480.0,,,,1.0,0.0,Schroder,203471.0,,,,,,
258,PT06M09.00S,2023-11-16T01:24:33.6Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612761,35,47,2023-11-16T01:24:33Z,2540000,False,,,0,,D. Schroder Free Throw 1 of 2 (4 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
259,PT06M09.00S,2023-11-16T01:24:50.9Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612761,36,47,2023-11-16T01:24:50Z,2550000,False,,,0,,D. Schroder Free Throw 2 of 2 (5 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
260,PT05M51.00S,2023-11-16T01:25:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.11760840998686,46.568627450980394,1610612749,36,47,2023-11-16T01:25:17Z,2560000,False,-17.0,12.0,1,right,MISS D. Lillard driving finger roll Layup - blocked,"[203081, 1630173]",1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0
261,PT05M51.00S,2023-11-16T01:25:11.3Z,2,REGULAR,block,,[],1630173,,,1610612749,36,47,2023-11-16T01:25:14Z,2570000,False,,,0,,P. Achiuwa BLOCK (2 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT05M46.00S,2023-11-16T01:25:16.3Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,36,47,2023-11-16T01:25:17Z,2580000,False,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,260.0,4.0,3.0,1.0,,,,,,,,,,,,,,
263,PT05M46.00S,2023-11-16T01:25:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,94.40999984741211,50.0,1610612749,36,49,2023-11-16T01:25:15Z,2590000,False,0.0,0.0,1,right,B. Lopez tip Layup (2 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,2.0,,,,,
264,PT05M37.00S,2023-11-16T01:25:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,5.863994743758213,44.36274509803921,1610612761,38,49,2023-11-16T01:25:29Z,2600000,False,28.0,3.0,1,left,P. Achiuwa Layup (7 PTS) (D. Schroder 3 AST),"[1630173, 203471]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,,,,,,,7.0,D. Schroder,203471.0,3.0,,
266,PT05M20.00S,2023-11-16T01:25:41.5Z,2,REGULAR,3pt,Jump Shot,[],201572,64.60249671484888,43.38235294117647,1610612749,38,49,2023-11-16T01:25:47Z,2620000,False,-33.0,280.0,1,right,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,28.21,Missed,,,,,,,,,,,,,,,,,,
267,PT05M17.00S,2023-11-16T01:25:44.5Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,38,49,2023-11-16T01:25:47Z,2630000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,266.0,3.0,3.0,0.0,,,,,,,,,,,,,,
268,PT05M08.00S,2023-11-16T01:25:55.2Z,2,REGULAR,turnover,out-of-bounds,[],203471,,,1610612761,38,49,2023-11-16T01:26:02Z,2640000,False,,,0,,D. Schroder bad pass out-of-bounds TURNOVER (1 TO),[203471],1610612761.0,TOR,bad pass,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,,,,,,,1628480.0,1.0,,,,,,,,,,,,
269,PT05M04.00S,2023-11-16T01:26:23.5Z,2,REGULAR,foul,personal,[],203471,,,1610612749,38,49,2023-11-16T01:37:11Z,2650000,False,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 203081]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,,,1151.0,,,,2.0,0.0,Lillard,203081.0,,,,,,
271,PT05M04.00S,2023-11-16T01:26:31.2Z,2,REGULAR,substitution,out,[],1630173,,,1610612749,38,49,2023-11-16T01:26:34Z,2670000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M04.00S,2023-11-16T01:26:31.2Z,2,REGULAR,substitution,in,[],1627751,,,1610612749,38,49,2023-11-16T01:26:34Z,2680000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M00.00S,2023-11-16T01:26:51.7Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612749,38,49,2023-11-16T01:27:04Z,2690000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Lillard 2 FT),"[1627751, 203081]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,2.0,1.0,Lillard,203081.0,,,,,,
275,PT05M00.00S,2023-11-16T01:27:21.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203081,,,1610612749,38,50,2023-11-16T01:27:40Z,2710000,False,,,0,,D. Lillard Free Throw 1 of 2 (15 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,15.0,,,,,
276,PT05M00.00S,2023-11-16T01:27:21.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203081,,,1610612749,38,50,2023-11-16T01:27:40Z,2720000,False,,,0,,MISS D. Lillard Free Throw 2 of 2,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
277,PT04M58.00S,2023-11-16T01:27:23.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,38,50,2023-11-16T01:27:40Z,2730000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,276.0,4.0,4.0,0.0,,,,,,,,,,,,,,
278,PT04M48.00S,2023-11-16T01:27:48.9Z,2,REGULAR,2pt,Jump Shot,[],1641711,26.757555847568987,47.549019607843135,1610612761,40,50,2023-11-16T03:09:24Z,2740000,False,12.0,199.0,1,left,G. Dick 19' Jump Shot (2 PTS) (D. Schroder 4 AST),"[1641711, 203471]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,19.94,Made,,,,,,,,,,,,,2.0,D. Schroder,203471.0,4.0,,
280,PT04M35.00S,2023-11-16T01:28:03.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641711,,,1610612749,40,50,2023-11-16T01:28:19Z,2760000,False,,,0,,G. Dick personal FOUL (2 PF) (Lillard 2 FT),"[1641711, 203081]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,204058.0,,,,2.0,0.0,Lillard,203081.0,,,,,,
282,PT04M35.00S,2023-11-16T01:28:36.5Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,40,51,2023-11-16T01:28:36Z,2780000,False,,,0,,D. Lillard Free Throw 1 of 2 (16 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,16.0,,,,,
283,PT04M35.00S,2023-11-16T01:28:37.3Z,2,REGULAR,substitution,out,[],203648,,,1610612749,40,51,2023-11-16T01:28:45Z,2790000,False,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M35.00S,2023-11-16T01:28:37.3Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,40,51,2023-11-16T01:28:45Z,2800000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M35.00S,2023-11-16T01:29:00.0Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,40,52,2023-11-16T01:29:00Z,2810000,False,,,0,,D. Lillard Free Throw 2 of 2 (17 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,17.0,,,,,
286,PT04M26.00S,2023-11-16T01:29:13.5Z,2,REGULAR,3pt,Jump Shot,[],1627783,32.40801576872536,36.029411764705884,1610612761,40,52,2023-11-16T01:29:19Z,2820000,False,70.0,252.0,1,left,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
287,PT04M24.00S,2023-11-16T01:29:15.5Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612749,40,52,2023-11-16T01:29:37Z,2830000,False,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,286.0,3.0,3.0,0.0,,,,,,,,,,,,,,
288,PT04M17.00S,2023-11-16T01:29:22.2Z,2,REGULAR,3pt,Jump Shot,[],203081,64.86530880420499,46.81372549019608,1610612749,40,52,2023-11-16T01:29:29Z,2840000,False,-16.0,278.0,1,right,MISS D. Lillard 27' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.83,Missed,,,,,,,,,,,,,,,,,,
289,PT04M14.00S,2023-11-16T01:29:25.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,40,52,2023-11-16T01:29:29Z,2850000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,288.0,4.0,2.0,2.0,,,,,,,,,,,,,,
290,PT04M00.00S,2023-11-16T01:29:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,7.30946123521682,50.0,1610612761,40,52,2023-11-16T01:29:43Z,2860000,False,0.0,16.0,1,left,MISS G. Dick driving finger roll Layup,[1641711],1610612761.0,TOR,driving finger roll,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
291,PT03M58.00S,2023-11-16T01:29:41.2Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,40,52,2023-11-16T01:29:43Z,2870000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,290.0,4.0,4.0,0.0,,,,,,,,,,,,,,
292,PT03M50.00S,2023-11-16T01:29:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,90.88370565045992,56.86274509803921,1610612749,40,52,2023-11-16T01:29:54Z,2880000,False,34.0,33.0,1,right,MISS B. Portis driving finger roll Layup,[1626171],1610612749.0,MIL,driving finger roll,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,4.77,Missed,,,,,,,,,,,,,,,,,,
293,PT03M47.00S,2023-11-16T01:29:51.5Z,2,REGULAR,rebound,offensive,[],1626192,,,1610612749,40,52,2023-11-16T01:29:51Z,2890000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,292.0,5.0,4.0,1.0,,,,,,,,,,,,,,
294,PT03M46.00S,2023-11-16T01:29:53.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,77.08607095926413,88.97058823529412,1610612749,40,52,2023-11-16T01:29:57Z,2900000,False,195.0,163.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
295,PT03M46.00S,2023-11-16T01:29:53.0Z,2,REGULAR,rebound,defensive,[],203490,,,1610612761,40,52,2023-11-16T01:29:57Z,2910000,False,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,294.0,1.0,1.0,0.0,,,,,,,,,,,,,,
296,PT03M39.00S,2023-11-16T01:30:00.9Z,2,REGULAR,turnover,out-of-bounds,[],203471,,,1610612761,40,52,2023-11-16T01:30:07Z,2920000,False,,,0,,D. Schroder bad pass out-of-bounds TURNOVER (2 TO),[203471],1610612761.0,TOR,bad pass,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,2.0,,,,,,,,,,,,
297,PT03M39.00S,2023-11-16T01:30:05.1Z,2,REGULAR,substitution,out,[],203490,,,1610612749,40,52,2023-11-16T01:30:11Z,2930000,False,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M39.00S,2023-11-16T01:30:05.1Z,2,REGULAR,substitution,in,[],1630567,,,1610612749,40,52,2023-11-16T01:30:11Z,2940000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M29.00S,2023-11-16T01:30:35.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,92.46057818659659,55.88235294117647,1610612749,40,54,2023-11-16T01:30:39Z,2950000,False,29.0,18.0,1,right,D. Lillard driving finger roll Layup (19 PTS),[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,,,,,,,19.0,,,,,
300,PT03M16.00S,2023-11-16T01:30:48.6Z,2,REGULAR,3pt,Jump Shot,[],1630567,29.25427069645204,74.75490196078431,1610612761,43,54,2023-11-16T01:30:53Z,2960000,False,-124.0,222.0,1,left,S. Barnes 25' 3PT  (14 PTS) (D. Schroder 5 AST),"[1630567, 203471]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,25.46,Made,,,,,,,,,,,,,14.0,D. Schroder,203471.0,5.0,,
302,PT02M53.00S,2023-11-16T01:31:11.6Z,2,REGULAR,2pt,Jump Shot,[],1627736,76.42904073587385,28.186274509803923,1610612749,43,56,2023-11-16T01:31:16Z,2980000,False,-109.0,169.0,1,right,M. Beasley 20' pullup Jump Shot (10 PTS),[1627736],1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,20.12,Made,,,,,,,,,,,,,10.0,,,,,
303,PT02M26.00S,2023-11-16T01:31:38.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,12.040078843626807,44.11764705882353,1610612761,43,56,2023-11-16T01:31:42Z,2990000,False,29.0,61.0,1,left,MISS J. Poeltl 6' driving Hook,[1627751],1610612761.0,TOR,driving,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
304,PT02M24.00S,2023-11-16T01:31:40.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,43,56,2023-11-16T01:31:42Z,3000000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,303.0,4.0,3.0,1.0,,,,,,,,,,,,,,
305,PT02M16.00S,2023-11-16T01:31:49.1Z,2,REGULAR,3pt,Jump Shot,[],1627736,95.3515111695138,3.6764705882352944,1610612749,43,59,2023-11-16T01:31:53Z,3010000,False,-232.0,-9.0,1,right,M. Beasley 3PT  (13 PTS) (D. Lillard 6 AST),"[1627736, 203081]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,,,,,,,,,13.0,D. Lillard,203081.0,6.0,,
307,PT02M15.00S,2023-11-16T01:31:58.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,43,59,2023-11-16T01:31:58Z,3030000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M02.00S,2023-11-16T01:34:59.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612761,43,59,2023-11-16T01:35:07Z,3040000,False,,,0,,D. Lillard personal FOUL (1 PF) (Dick 2 FT),"[203081, 1641711]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,,,,,204058.0,,,,1.0,0.0,Dick,1641711.0,,,,,,
310,PT02M02.00S,2023-11-16T01:35:20.8Z,2,REGULAR,freethrow,1 of 2,[],1641711,,,1610612761,44,59,2023-11-16T01:35:20Z,3060000,False,,,0,,G. Dick Free Throw 1 of 2 (3 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
311,PT02M02.00S,2023-11-16T01:35:32.1Z,2,REGULAR,freethrow,2 of 2,[],1641711,,,1610612761,45,59,2023-11-16T01:35:32Z,3070000,False,,,0,,G. Dick Free Throw 2 of 2 (4 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
312,PT01M48.00S,2023-11-16T01:35:49.8Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612749,45,59,2023-11-16T01:35:57Z,3080000,False,,,0,,D. Lillard bad pass TURNOVER (4 TO),"[203081, 1627751]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,,,4.0,Poeltl,1627751.0,,,,,,,,,,
313,PT01M48.00S,2023-11-16T01:35:49.8Z,2,REGULAR,steal,,[],1627751,,,1610612761,45,59,2023-11-16T01:35:53Z,3090000,False,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
314,PT01M41.00S,2023-11-16T01:35:56.5Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612761,45,59,2023-11-16T01:36:02Z,3100000,False,,,0,,P. Siakam bad pass TURNOVER (3 TO),"[1627783, 1627736]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,3.0,Beasley,1627736.0,,,,,,,,,,
315,PT01M41.00S,2023-11-16T01:35:56.5Z,2,REGULAR,steal,,[],1627736,,,1610612749,45,59,2023-11-16T01:35:59Z,3110000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
316,PT01M30.00S,2023-11-16T01:36:07.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,95.6143232588699,96.32352941176471,1610612749,45,62,2023-11-16T01:36:12Z,3120000,False,232.0,-11.0,1,right,P. Connaughton 3PT  (3 PTS) (D. Lillard 7 AST),"[1626192, 203081]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,23.19,Made,,,,,,,,,,,,,3.0,D. Lillard,203081.0,7.0,,
318,PT01M12.00S,2023-11-16T01:36:29.3Z,2,REGULAR,foul,offensive,['inpenalty'],1630567,,,1610612761,45,62,2023-11-16T01:36:47Z,3140000,False,,,0,,S. Barnes offensive FOUL (1 PF),"[1630567, 1627736]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,,,,1.0,0.0,Beasley,1627736.0,,,,,,
320,PT01M12.00S,2023-11-16T01:36:29.3Z,2,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,45,62,2023-11-16T01:36:29Z,3160000,False,,,0,,S. Barnes offensive foul TURNOVER (2 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,2.0,,,,,,,,,,,,
321,PT00M56.40S,2023-11-16T01:37:15.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203081,70.90998685939553,12.745098039215685,1610612749,45,65,2023-11-16T01:37:20Z,3170000,False,-186.0,221.0,1,right,D. Lillard 28' 3PT step back (22 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,28.9,Made,,,,,,,,,,,,,22.0,,,,,
322,PT00M35.40S,2023-11-16T01:37:40.9Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,45,65,2023-11-16T01:37:45Z,3180000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 203081]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,Lillard,203081.0,,,,,,,,,,
323,PT00M35.40S,2023-11-16T01:37:40.9Z,2,REGULAR,steal,,[],203081,,,1610612749,45,65,2023-11-16T01:37:42Z,3190000,False,,,0,,D. Lillard STEAL (1 STL),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT00M14.70S,2023-11-16T01:38:03.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612749,45,65,2023-11-16T01:38:11Z,3200000,False,,,0,,D. Schroder personal FOUL (3 PF) (Lillard 2 FT),"[203471, 203081]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,,,,,,,1628480.0,,,,3.0,0.0,Lillard,203081.0,,,,,,
326,PT00M14.70S,2023-11-16T01:38:27.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203081,,,1610612749,45,66,2023-11-16T01:38:27Z,3220000,False,,,0,,D. Lillard Free Throw 1 of 2 (23 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,23.0,,,,,
327,PT00M14.70S,2023-11-16T01:38:28.2Z,2,REGULAR,substitution,out,[],203471,,,1610612749,45,66,2023-11-16T01:38:34Z,3230000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M14.70S,2023-11-16T01:38:28.2Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,45,66,2023-11-16T01:38:34Z,3240000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M14.70S,2023-11-16T01:38:28.2Z,2,REGULAR,substitution,in,[],203490,,,1610612749,45,66,2023-11-16T01:38:34Z,3250000,False,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M14.70S,2023-11-16T01:38:28.2Z,2,REGULAR,substitution,in,[],1641748,,,1610612749,45,66,2023-11-16T01:38:34Z,3260000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M14.70S,2023-11-16T01:38:51.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203081,,,1610612749,45,67,2023-11-16T01:38:51Z,3270000,False,,,0,,D. Lillard Free Throw 2 of 2 (24 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,24.0,,,,,
332,PT00M05.90S,2023-11-16T01:39:04.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,15.719448094612352,48.529411764705884,1610612761,45,67,2023-11-16T01:39:10Z,3280000,False,7.0,95.0,1,left,MISS S. Barnes 9' driving floating bank Shot,[1630567],1610612761.0,TOR,driving floating bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.56,Missed,,,,,,,,,,,,,,,,,,
333,PT00M04.70S,2023-11-16T01:39:08.1Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,45,67,2023-11-16T01:39:08Z,3290000,False,,,0,,S. Barnes REBOUND (Off:3 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,332.0,5.0,2.0,3.0,,,,,,,,,,,,,,
334,PT00M04.70S,2023-11-16T01:39:08.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,5.590000152587891,50.0,1610612761,47,67,2023-11-16T03:10:27Z,3300000,False,0.0,0.0,1,left,S. Barnes tip Layup (16 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,16.0,,,,,
335,PT00M00.00S,2023-11-16T01:39:15.4Z,2,REGULAR,3pt,Jump Shot,[],1627736,73.27529566360053,11.029411764705882,1610612749,47,70,2023-11-16T01:40:02Z,3310000,False,-195.0,199.0,1,right,M. Beasley 27' 3PT turnaround bank (16 PTS) (D. Lillard 8 AST),"[1627736, 203081]",1610612749.0,MIL,turnaround bank,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,27.83,Made,,,,,,,,,,,,,16.0,D. Lillard,203081.0,8.0,,
338,PT00M00.00S,2023-11-16T01:40:07.2Z,2,REGULAR,period,end,[],0,,,1610612761,47,70,2023-11-16T01:40:07Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-11-16T01:53:31.3Z,3,REGULAR,substitution,out,['startperiod'],1627751,,,1610612761,47,70,2023-11-16T01:54:07Z,3350000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
