actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
174,PT10M28.00S,2023-10-29T00:12:21.6Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,40,31,2023-10-29T00:12:24Z,1710000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,173.0,,,,,,1.0,1.0,0.0,,,
175,PT10M23.00S,2023-10-29T00:12:26.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,34.37910643889619,58.08823529411765,1610612755,40,31,2023-10-29T00:12:34Z,1720000,False,-40.0,271.0,1,left,MISS T. Maxey 27' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,27.37,Missed,,,,,,,,,,,,,,,,,,
176,PT10M19.00S,2023-10-29T00:12:30.9Z,2,REGULAR,rebound,offensive,[],1630178,,,1610612755,40,31,2023-10-29T00:12:30Z,1730000,False,,,0,,T. Maxey REBOUND (Off:1 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,175.0,,,,,,2.0,1.0,1.0,,,
177,PT10M10.00S,2023-10-29T00:12:39.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630178,12.828515111695138,38.48039215686275,1610612755,40,31,2023-10-29T00:12:46Z,1740000,False,58.0,68.0,1,left,MISS T. Maxey 8' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,8.92,Missed,,,,,,,,,,,,,,,,,,
178,PT10M10.00S,2023-10-29T00:12:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,40,31,2023-10-29T00:12:42Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,177.0,,,,,,,,,,,
180,PT10M05.00S,2023-10-29T00:13:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,6.652431011826544,53.67647058823529,1610612755,40,31,2023-10-29T00:13:29Z,1770000,False,-18.0,10.0,1,left,MISS K. Oubre Jr. cutting Layup - blocked,"[1626162, 1630173]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,Achiuwa,1630173.0,,,,,,,,,,,,
181,PT10M05.00S,2023-10-29T00:13:10.2Z,2,REGULAR,block,,[],1630173,,,1610612755,40,31,2023-10-29T00:13:13Z,1780000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
182,PT10M05.00S,2023-10-29T00:13:10.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,40,31,2023-10-29T00:13:29Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,180.0,,,,,,,,,,,
183,PT10M05.00S,2023-10-29T00:13:14.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612755,40,31,2023-10-29T00:14:31Z,1800000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,,,,,,,,,,
184,PT09M55.00S,2023-10-29T00:13:35.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,66.96780551905388,35.049019607843135,1610612761,40,31,2023-10-29T00:13:41Z,1810000,False,-75.0,258.0,1,right,MISS S. Barnes 26' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
185,PT09M52.00S,2023-10-29T00:13:38.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,40,31,2023-10-29T00:13:38Z,1820000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,184.0,,,,,,4.0,3.0,1.0,,,
186,PT09M46.00S,2023-10-29T00:13:43.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630201,85.10183968462549,46.07843137254902,1610612761,40,31,2023-10-29T00:13:58Z,1830000,False,-20.0,88.0,1,right,MISS M. Flynn 8' floating Shot,[1630201],1610612761.0,TOR,floating,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,8.97,Missed,,,,,,,,,,,,,,,,,,
187,PT09M44.00S,2023-10-29T00:13:47.2Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,40,31,2023-10-29T00:13:47Z,1840000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,186.0,,,,,,5.0,3.0,2.0,,,
188,PT09M44.00S,2023-10-29T00:13:51.5Z,2,REGULAR,foul,personal,[],1630194,,,1610612761,40,31,2023-10-29T00:14:13Z,1850000,False,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 1630173]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right,,,,,,,,,,201245.0,1.0,1.0,Achiuwa,1630173.0,,,,,,
190,PT09M33.00S,2023-10-29T00:14:19.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628449,91.27792378449409,96.07843137254902,1610612761,40,31,2023-10-29T00:14:24Z,1870000,False,230.0,29.0,1,right,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
191,PT09M30.00S,2023-10-29T00:14:22.0Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,40,31,2023-10-29T00:14:24Z,1880000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Right Corner 3,24+ Right,,,,,,,,,190.0,,,,,,1.0,1.0,0.0,,,
192,PT09M22.00S,2023-10-29T00:14:33.0Z,2,REGULAR,foul,personal,['2freethrow'],1641711,,,1610612755,40,31,2023-10-29T00:14:41Z,1890000,False,,,0,,G. Dick shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1641711, 1626162]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,
194,PT09M22.00S,2023-10-29T00:15:00.8Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,40,32,2023-10-29T00:15:00Z,1910000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (7 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
195,PT09M22.00S,2023-10-29T00:15:01.7Z,2,REGULAR,substitution,out,[],1641711,,,1610612755,40,32,2023-10-29T00:15:06Z,1920000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M22.00S,2023-10-29T00:15:01.7Z,2,REGULAR,substitution,out,[],201980,,,1610612755,40,32,2023-10-29T00:15:06Z,1930000,False,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M22.00S,2023-10-29T00:15:01.7Z,2,REGULAR,substitution,in,[],1629667,,,1610612755,40,32,2023-10-29T00:15:06Z,1940000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M22.00S,2023-10-29T00:15:01.7Z,2,REGULAR,substitution,in,[],1627863,,,1610612755,40,32,2023-10-29T00:15:06Z,1950000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M22.00S,2023-10-29T00:15:24.1Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,40,33,2023-10-29T00:15:24Z,1960000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (8 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
200,PT09M10.00S,2023-10-29T00:15:37.7Z,2,REGULAR,3pt,Jump Shot,[],1630173,66.04796320630749,57.107843137254896,1610612761,40,33,2023-10-29T00:15:42Z,1970000,False,36.0,267.0,1,right,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,26.9,Missed,,,,,,,,,,,,,,,,,,
201,PT09M08.00S,2023-10-29T00:15:39.7Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,40,33,2023-10-29T00:15:42Z,1980000,False,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,200.0,,,,,,3.0,2.0,1.0,,,
202,PT09M01.00S,2023-10-29T00:15:46.5Z,2,REGULAR,2pt,Jump Shot,[],1630178,27.283180026281208,39.46078431372549,1610612755,40,35,2023-10-29T00:20:49Z,1990000,False,53.0,204.0,1,left,T. Maxey 21' step back Jump Shot (4 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,21.07,Made,4.0,,,,,,,,,,,,,,,,,
204,PT08M48.00S,2023-10-29T00:15:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,90.48948751642575,50.245098039215684,1610612761,42,35,2023-10-29T00:16:29Z,2010000,False,1.0,37.0,1,right,P. Achiuwa driving Layup (4 PTS),[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.69,Made,4.0,,,,,,,,,,,,,,,,,
206,PT08M34.00S,2023-10-29T00:16:17.6Z,2,REGULAR,substitution,out,[],1630173,,,1610612755,42,35,2023-10-29T00:16:19Z,2030000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M34.00S,2023-10-29T00:16:17.6Z,2,REGULAR,substitution,in,[],1627751,,,1610612755,42,35,2023-10-29T00:16:19Z,2040000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M31.00S,2023-10-29T00:16:40.0Z,2,REGULAR,2pt,Jump Shot,[],1630178,25.837713534822605,34.31372549019608,1610612755,42,35,2023-10-29T00:16:51Z,2050000,False,78.0,190.0,1,left,MISS T. Maxey 20' Jump Shot,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,20.59,Missed,,,,,,,,,,,,,,,,,,
209,PT08M28.00S,2023-10-29T00:16:43.0Z,2,REGULAR,rebound,offensive,[],201976,,,1610612755,42,35,2023-10-29T00:16:51Z,2060000,False,,,0,,P. Beverley REBOUND (Off:3 Def:0),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,208.0,,,,,,3.0,0.0,3.0,,,
210,PT08M25.00S,2023-10-29T00:16:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.732588699080158,49.50980392156863,1610612755,42,37,2023-10-29T00:16:57Z,2070000,False,2.0,1.0,1,left,P. Reed driving reverse Layup (2 PTS) (P. Beverley 1 AST),"[1630194, 201976]",1610612755.0,PHI,driving reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.29,Made,2.0,P. Beverley,201976.0,1.0,,,,,,,,,,,,,,
212,PT08M20.00S,2023-10-29T00:16:55.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,42,37,2023-10-29T00:16:55Z,2090000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M20.00S,2023-10-29T00:19:14.2Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,42,37,2023-10-29T00:19:28Z,2100000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M20.00S,2023-10-29T00:19:14.2Z,2,REGULAR,substitution,out,[],1630201,,,1610612761,42,37,2023-10-29T00:19:28Z,2110000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M20.00S,2023-10-29T00:19:14.2Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,42,37,2023-10-29T00:19:28Z,2120000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M20.00S,2023-10-29T00:19:14.2Z,2,REGULAR,substitution,in,[],203471,,,1610612761,42,37,2023-10-29T00:19:28Z,2130000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M20.00S,2023-10-29T00:19:14.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,42,37,2023-10-29T00:19:28Z,2140000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M20.00S,2023-10-29T00:19:14.2Z,2,REGULAR,substitution,in,[],1627783,,,1610612761,42,37,2023-10-29T00:19:28Z,2150000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M13.00S,2023-10-29T00:19:54.5Z,2,REGULAR,foul,personal,['2freethrow'],1627863,,,1610612761,42,37,2023-10-29T00:20:00Z,2160000,False,,,0,,D. House Jr. shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[1627863, 1629018]",1610612755.0,PHI,shooting,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1830.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,
221,PT08M13.00S,2023-10-29T00:20:15.0Z,2,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,42,37,2023-10-29T00:20:15Z,2180000,False,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
222,PT08M13.00S,2023-10-29T00:20:15.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,42,37,2023-10-29T00:20:15Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,221.0,,,,,,,,,,,
223,PT08M13.00S,2023-10-29T00:20:30.6Z,2,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,43,37,2023-10-29T00:20:30Z,2200000,False,,,0,,G. Trent Jr. Free Throw 2 of 2 (8 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
224,PT08M02.00S,2023-10-29T00:20:43.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,13.61695137976347,40.19607843137255,1610612755,43,39,2023-10-29T00:20:49Z,2210000,False,49.0,75.0,1,left,T. Maxey 9' running pullup Jump Shot (6 PTS),[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,9.0,Made,6.0,,,,,,,,,,,,,,,,,
225,PT07M51.00S,2023-10-29T00:20:54.1Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612761,43,39,2023-10-29T00:20:57Z,2220000,False,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 1626162]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0
226,PT07M51.00S,2023-10-29T00:20:54.1Z,2,REGULAR,steal,,[],1626162,,,1610612755,43,39,2023-10-29T00:20:55Z,2230000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
227,PT07M48.00S,2023-10-29T00:20:57.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627863,6.389618922470433,48.529411764705884,1610612755,43,41,2023-10-29T00:21:05Z,2240000,False,7.0,8.0,1,left,D. House Jr. running DUNK (2 PTS) (T. Maxey 3 AST),"[1627863, 1630178]",1610612755.0,PHI,running,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,1.06,Made,2.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,
229,PT07M21.00S,2023-10-29T00:21:24.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,66.83639947437582,59.31372549019608,1610612761,46,41,2023-10-29T00:21:31Z,2260000,False,47.0,259.0,1,right,G. Trent Jr. 26' 3PT pullup (11 PTS) (D. Schroder 3 AST),"[1629018, 203471]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,26.34,Made,11.0,D. Schroder,203471.0,3.0,,,,,,,,,,,,,,
231,PT07M06.00S,2023-10-29T00:21:39.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,12.302890932982917,37.99019607843137,1610612755,46,41,2023-10-29T00:21:45Z,2280000,False,60.0,63.0,1,left,MISS K. Oubre Jr. 8' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.71,Missed,,,,,,,,,,,,,,,,,,
232,PT07M02.00S,2023-10-29T00:21:43.3Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,46,41,2023-10-29T00:21:45Z,2290000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,231.0,,,,,,2.0,1.0,1.0,,,
233,PT07M02.00S,2023-10-29T00:21:42.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,46,43,2023-10-29T00:21:42Z,2300000,False,0.0,0.0,1,left,P. Reed tip Layup (4 PTS),[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
234,PT06M56.00S,2023-10-29T00:21:48.6Z,2,REGULAR,3pt,Jump Shot,[],1629018,77.7431011826544,91.42156862745098,1610612761,46,43,2023-10-29T00:21:53Z,2310000,False,207.0,157.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
235,PT06M55.00S,2023-10-29T00:21:49.6Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,46,43,2023-10-29T00:21:53Z,2320000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,234.0,,,,,,2.0,1.0,1.0,,,
236,PT06M48.00S,2023-10-29T00:21:57.7Z,2,REGULAR,3pt,Jump Shot,[],1630178,37.00722733245729,24.019607843137255,1610612755,46,46,2023-10-29T00:22:03Z,2330000,False,130.0,295.0,1,left,T. Maxey 32' 3PT  (9 PTS) (K. Oubre Jr. 2 AST),"[1630178, 1626162]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,32.27,Made,9.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,,,,
238,PT06M36.00S,2023-10-29T00:22:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612761,46,46,2023-10-29T00:22:20Z,2350000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Siakam 2 FT),"[1626162, 1627783]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2005.0,2.0,0.0,Siakam,1627783.0,,,,,,
240,PT06M36.00S,2023-10-29T00:22:36.4Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,47,46,2023-10-29T00:22:36Z,2370000,False,,,0,,P. Siakam Free Throw 1 of 2 (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
241,PT06M36.00S,2023-10-29T00:22:37.3Z,2,REGULAR,substitution,out,[],1629667,,,1610612761,47,46,2023-10-29T00:22:58Z,2380000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M36.00S,2023-10-29T00:22:37.3Z,2,REGULAR,substitution,in,[],1641711,,,1610612761,47,46,2023-10-29T00:22:58Z,2390000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M36.00S,2023-10-29T00:23:19.1Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,48,46,2023-10-29T00:23:19Z,2400000,False,,,0,,P. Siakam Free Throw 2 of 2 (10 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
244,PT06M22.00S,2023-10-29T00:23:34.5Z,2,REGULAR,3pt,Jump Shot,[],1626162,31.488173455978973,65.68627450980392,1610612755,48,46,2023-10-29T00:23:39Z,2410000,False,-78.0,243.0,1,left,MISS K. Oubre Jr. 25' step back 3PT,[1626162],1610612755.0,PHI,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
245,PT06M19.00S,2023-10-29T00:23:37.5Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,48,46,2023-10-29T00:23:39Z,2420000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,244.0,,,,,,3.0,1.0,2.0,,,
246,PT06M10.00S,2023-10-29T00:23:46.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630178,11.908672798948752,21.323529411764707,1610612755,48,46,2023-10-29T00:23:52Z,2430000,False,143.0,59.0,1,left,MISS T. Maxey 15' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,15.52,Missed,,,,,,,,,,,,,,,,,,
247,PT06M08.00S,2023-10-29T00:23:48.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,48,46,2023-10-29T00:23:52Z,2440000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,246.0,,,,,,,,,,,
249,PT05M54.00S,2023-10-29T00:24:11.2Z,2,REGULAR,turnover,bad pass,[],1629018,,,1610612761,48,46,2023-10-29T00:24:17Z,2460000,False,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1626162]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0
250,PT05M54.00S,2023-10-29T00:24:11.2Z,2,REGULAR,steal,,[],1626162,,,1610612755,48,46,2023-10-29T00:24:13Z,2470000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT05M49.00S,2023-10-29T00:24:16.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,4.812746386333772,49.01960784313725,1610612755,48,48,2023-10-29T00:24:24Z,2480000,False,5.0,-7.0,1,left,K. Oubre Jr. running finger roll Layup (10 PTS),[1626162],1610612755.0,PHI,running finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.88,Made,10.0,,,,,,,,,,,,,,,,,
252,PT05M33.00S,2023-10-29T00:24:34.4Z,2,REGULAR,foul,personal,[],1630194,,,1610612761,48,48,2023-10-29T00:24:42Z,2490000,False,,,0,,P. Reed personal FOUL (2 PF),"[1630194, 1627751]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,201245.0,2.0,1.0,Poeltl,1627751.0,,,,,,
254,PT05M33.00S,2023-10-29T00:24:42.0Z,2,REGULAR,substitution,out,[],201976,,,1610612761,48,48,2023-10-29T00:24:53Z,2510000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M33.00S,2023-10-29T00:24:42.0Z,2,REGULAR,substitution,out,[],1630194,,,1610612761,48,48,2023-10-29T00:24:53Z,2520000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M33.00S,2023-10-29T00:24:42.0Z,2,REGULAR,substitution,in,[],200782,,,1610612761,48,48,2023-10-29T00:24:53Z,2530000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
