actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
168,PT10M13.00S,2025-01-01T00:43:15.8Z,2,REGULAR,3pt,Jump Shot,[],201587,70.38436268068331,75.73529411764706,1610612746,33,19,2025-01-01T00:43:22Z,1680000,False,129.0,226.0,1,right,MISS N. Batum 26' pullup 3PT,[201587],1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
169,PT10M10.00S,2025-01-01T00:43:18.8Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612746,33,19,2025-01-01T00:43:22Z,1690000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,168.0,2.0,1.0,1.0,,,,,,,,,,,,,,
170,PT10M07.00S,2025-01-01T00:43:22.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,73.14388961892247,17.647058823529413,1610612746,33,22,2025-01-01T00:43:26Z,1700000,False,-162.0,200.0,1,right,N. Powell 25' 3PT pullup (3 PTS) (M. Bamba 1 AST),"[1626181, 1628964]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.72,Made,,,,,,,3.0,,,,,,M. Bamba,1628964.0,1.0,,,
172,PT09M47.00S,2025-01-01T00:43:40.7Z,2,REGULAR,3pt,Jump Shot,[],1629640,2.1846254927726676,95.83333333333334,1610612759,36,22,2025-01-01T00:43:45Z,1720000,False,-229.0,-32.0,1,left,K. Johnson 3PT  (7 PTS) (T. Jones 1 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.14,Made,,,,,,,7.0,,,,,,T. Jones,1630200.0,1.0,,,
174,PT09M34.00S,2025-01-01T00:43:54.3Z,2,REGULAR,3pt,Jump Shot,[],1626181,89.43823915900131,94.85294117647058,1610612746,36,22,2025-01-01T00:44:00Z,1740000,False,224.0,47.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,22.91,Missed,,,,,,,,,,,,,,,,,,
175,PT09M32.00S,2025-01-01T00:43:56.3Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,36,22,2025-01-01T00:44:00Z,1750000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,174.0,4.0,4.0,0.0,,,,,,,,,,,,,,
176,PT09M27.00S,2025-01-01T00:44:01.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,30.17411300919842,11.76470588235294,1610612759,36,22,2025-01-01T00:44:13Z,1760000,False,191.0,231.0,1,left,MISS V. Wembanyama 29' running 3PT,[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,29.99,Missed,,,,,,,,,,,,,,,,,,
177,PT09M23.00S,2025-01-01T00:44:05.9Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,36,22,2025-01-01T00:44:13Z,1770000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,,
178,PT09M18.00S,2025-01-01T00:44:10.1Z,2,REGULAR,3pt,Jump Shot,[],1629599,96.40275952693824,95.34313725490196,1610612746,36,25,2025-01-01T00:44:20Z,1780000,False,227.0,-19.0,1,right,A. Coffey 3PT  (3 PTS) (K. Porter Jr. 2 AST),"[1629599, 1629645]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,22.75,Made,,,,,,,3.0,,,,,,K. Porter Jr.,1629645.0,2.0,,,
181,PT09M02.00S,2025-01-01T00:44:40.5Z,2,REGULAR,foul,personal,['2freethrow'],201587,,,1610612759,36,25,2025-01-01T00:44:48Z,1810000,False,,,0,,N. Batum shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[201587, 1641705]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628482.0,2.0,0.0,Wembanyama,1641705.0,,,,,,
183,PT09M02.00S,2025-01-01T00:45:15.4Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,37,25,2025-01-01T00:45:15Z,1830000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (18 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
184,PT09M02.00S,2025-01-01T00:45:36.9Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,38,25,2025-01-01T00:45:36Z,1840000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (19 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
185,PT08M51.00S,2025-01-01T00:45:52.7Z,2,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,38,25,2025-01-01T00:46:10Z,1850000,False,,,0,,N. Batum bad pass out-of-bounds TURNOVER (1 TO),[201587],1610612746.0,LAC,bad pass,,,Batum,N. Batum,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628482.0,,,,,,,,1.0,,
186,PT08M28.00S,2025-01-01T00:46:21.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,5.995400788436268,52.69607843137255,1610612759,40,25,2025-01-01T00:46:28Z,1860000,False,-13.0,4.0,1,left,T. Jones reverse Layup (2 PTS) (S. Castle 3 AST),"[1630200, 1642264]",1610612759.0,SAS,reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,2.0,,,,,,S. Castle,1642264.0,3.0,,,
188,PT08M22.00S,2025-01-01T00:46:27.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,94.1688567674113,52.69607843137255,1610612746,40,25,2025-01-01T00:46:57Z,1880000,False,13.0,2.0,1,right,MISS A. Coffey driving reverse Layup - blocked,"[1629599, 1641705]",1610612746.0,LAC,driving reverse,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,Wembanyama,1641705.0,,,,,,,,,,,,
189,PT08M22.00S,2025-01-01T00:46:27.9Z,2,REGULAR,block,,[],1641705,,,1610612746,40,25,2025-01-01T00:46:30Z,1890000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT08M22.00S,2025-01-01T00:46:27.9Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,40,25,2025-01-01T00:46:57Z,1900000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,188.0,5.0,5.0,0.0,,,,,,,,,,,,,,
191,PT08M16.00S,2025-01-01T00:46:33.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,5.075558475689881,46.81372549019608,1610612759,42,25,2025-01-01T00:46:42Z,1910000,False,16.0,-5.0,1,left,K. Johnson running Layup (9 PTS) (V. Wembanyama 2 AST),"[1629640, 1641705]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,9.0,,,,,,V. Wembanyama,1641705.0,2.0,,,
193,PT08M16.00S,2025-01-01T00:46:37.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,42,25,2025-01-01T00:46:37Z,1930000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M16.00S,2025-01-01T00:49:16.5Z,2,REGULAR,substitution,out,[],1628964,,,1610612746,42,25,2025-01-01T00:49:30Z,1940000,False,,,0,,SUB out: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M16.00S,2025-01-01T00:49:16.5Z,2,REGULAR,substitution,out,[],1629645,,,1610612746,42,25,2025-01-01T00:49:30Z,1950000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M16.00S,2025-01-01T00:49:16.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,42,25,2025-01-01T00:49:30Z,1960000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M16.00S,2025-01-01T00:49:16.5Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,42,25,2025-01-01T00:49:30Z,1970000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M57.00S,2025-01-01T00:49:56.8Z,2,REGULAR,2pt,Jump Shot,[],1626181,76.03482260183968,65.19607843137256,1610612746,42,25,2025-01-01T00:50:00Z,1980000,False,76.0,173.0,1,right,MISS N. Powell 18' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,18.88,Missed,,,,,,,,,,,,,,,,,,
199,PT07M55.00S,2025-01-01T00:49:58.8Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,42,25,2025-01-01T00:50:00Z,1990000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,198.0,6.0,6.0,0.0,,,,,,,,,,,,,,
200,PT07M50.00S,2025-01-01T00:50:03.9Z,2,REGULAR,3pt,Jump Shot,[],1630577,26.363337713534822,20.833333333333336,1610612759,45,25,2025-01-01T00:50:14Z,2000000,False,146.0,195.0,1,left,J. Champagnie 24' 3PT step back (3 PTS) (V. Wembanyama 3 AST),"[1630577, 1641705]",1610612759.0,SAS,step back,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,24.37,Made,,,,,,,3.0,,,,,,V. Wembanyama,1641705.0,3.0,,,
202,PT07M33.00S,2025-01-01T00:50:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,88.25558475689881,50.98039215686274,1610612746,45,27,2025-01-01T00:50:33Z,2020000,False,5.0,58.0,1,right,K. Dunn driving floating Jump Shot (5 PTS),[1627739],1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.81,Made,,,,,,,5.0,,,,,,,,,,,
203,PT07M15.00S,2025-01-01T00:50:38.7Z,2,REGULAR,turnover,bad pass,[],1642264,,,1610612759,45,27,2025-01-01T00:50:43Z,2030000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1627739]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0
204,PT07M15.00S,2025-01-01T00:50:38.7Z,2,REGULAR,steal,,[],1627739,,,1610612746,45,27,2025-01-01T00:50:41Z,2040000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
205,PT07M11.00S,2025-01-01T00:50:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627739,94.1688567674113,50.98039215686274,1610612746,45,29,2025-01-01T00:50:49Z,2050000,False,5.0,2.0,1,right,K. Dunn running finger roll Layup (7 PTS),[1627739],1610612746.0,LAC,running finger roll,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,7.0,,,,,,,,,,,
206,PT07M00.00S,2025-01-01T00:50:54.2Z,2,REGULAR,turnover,bad pass,[],1630200,,,1610612759,45,29,2025-01-01T00:51:07Z,2060000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1626181]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Powell,1626181.0
207,PT07M00.00S,2025-01-01T00:50:54.2Z,2,REGULAR,steal,,[],1626181,,,1610612746,45,29,2025-01-01T00:50:56Z,2070000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
208,PT06M48.00S,2025-01-01T00:51:06.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,93.51182654402102,49.754901960784316,1610612746,45,31,2025-01-01T00:51:43Z,2080000,False,-1.0,8.0,1,right,I. Zubac cutting DUNK (3 PTS) (N. Powell 2 AST),"[1627826, 1626181]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,3.0,,,,,,N. Powell,1626181.0,2.0,,,
210,PT06M48.00S,2025-01-01T00:51:11.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,45,31,2025-01-01T00:51:11Z,2100000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,45,31,2025-01-01T00:54:04Z,2110000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,45,31,2025-01-01T00:54:04Z,2120000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,45,31,2025-01-01T00:54:04Z,2130000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,out,[],1629599,,,1610612759,45,31,2025-01-01T00:54:04Z,2140000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,out,[],201587,,,1610612759,45,31,2025-01-01T00:54:04Z,2150000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,45,31,2025-01-01T00:54:04Z,2160000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,45,31,2025-01-01T00:54:04Z,2170000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,45,31,2025-01-01T00:54:04Z,2180000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,in,[],201935,,,1610612759,45,31,2025-01-01T00:54:04Z,2190000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M48.00S,2025-01-01T00:53:42.6Z,2,REGULAR,substitution,in,[],1627884,,,1610612759,45,31,2025-01-01T00:54:04Z,2200000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M27.00S,2025-01-01T00:54:24.1Z,2,REGULAR,3pt,Jump Shot,[],1630170,29.517082785808146,69.85294117647058,1610612759,45,31,2025-01-01T00:54:28Z,2210000,False,-99.0,225.0,1,left,MISS D. Vassell 24' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
222,PT06M24.00S,2025-01-01T00:54:26.5Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,45,31,2025-01-01T00:54:26Z,2220000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,
223,PT06M13.00S,2025-01-01T00:54:37.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.06636005256242,57.84313725490197,1610612746,45,31,2025-01-01T00:54:42Z,2230000,False,39.0,22.0,1,right,MISS I. Zubac turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
224,PT06M11.00S,2025-01-01T00:54:39.0Z,2,REGULAR,rebound,offensive,[],201935,,,1610612746,45,31,2025-01-01T00:54:39Z,2240000,False,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,3.0,2.0,1.0,,,,,,,,,,,,,,
225,PT06M09.00S,2025-01-01T00:54:41.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627884,92.32917214191852,3.6764705882352944,1610612746,45,31,2025-01-01T00:54:47Z,2250000,False,-232.0,20.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
226,PT06M05.00S,2025-01-01T00:54:45.7Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,45,31,2025-01-01T00:54:47Z,2260000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Left Corner 3,24+ Left,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,,
227,PT05M59.00S,2025-01-01T00:54:52.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,13.748357424441524,50.0,1610612759,47,31,2025-01-01T00:54:56Z,2270000,False,0.0,77.0,1,left,S. Castle 7' driving floating Jump Shot (2 PTS),[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,,,,,,,2.0,,,,,,,,,,,
228,PT05M35.00S,2025-01-01T00:55:15.2Z,2,REGULAR,3pt,Jump Shot,[],1627884,73.14388961892247,83.08823529411765,1610612746,47,34,2025-01-01T00:55:19Z,2280000,False,165.0,200.0,1,right,D. Jones Jr. 25' 3PT  (3 PTS) (I. Zubac 1 AST),"[1627884, 1627826]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,25.95,Made,,,,,,,3.0,,,,,,I. Zubac,1627826.0,1.0,,,
230,PT05M14.00S,2025-01-01T00:55:36.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,5.075558475689881,63.970588235294116,1610612759,47,34,2025-01-01T00:55:59Z,2300000,False,-70.0,-5.0,1,left,MISS D. Vassell 7' fadeaway Shot,[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
231,PT05M11.00S,2025-01-01T00:55:39.8Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,47,34,2025-01-01T00:55:59Z,2310000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,230.0,2.0,1.0,1.0,,,,,,,,,,,,,,
232,PT05M06.00S,2025-01-01T00:55:47.3Z,2,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612759,47,34,2025-01-01T00:55:57Z,2320000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Castle 2 FT),"[1627739, 1642264]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,1.0,0.0,Castle,1642264.0,,,,,,
234,PT05M06.00S,2025-01-01T00:56:21.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642264,,,1610612759,48,34,2025-01-01T00:56:50Z,2340000,False,,,0,,S. Castle Free Throw 1 of 2 (3 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
235,PT05M06.00S,2025-01-01T00:56:23.2Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,48,34,2025-01-01T00:56:45Z,2350000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M06.00S,2025-01-01T00:56:23.2Z,2,REGULAR,substitution,in,[],101108,,,1610612759,48,34,2025-01-01T00:56:45Z,2360000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M06.00S,2025-01-01T00:56:21.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642264,,,1610612759,48,34,2025-01-01T00:56:50Z,2370000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
238,PT05M02.00S,2025-01-01T00:56:25.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,48,34,2025-01-01T00:56:50Z,2380000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,,,,
239,PT04M55.00S,2025-01-01T00:56:57.4Z,2,REGULAR,foul,personal,[],101108,,,1610612746,48,34,2025-01-01T00:57:27Z,2390000,False,,,0,,C. Paul personal FOUL (1 PF),"[101108, 1627826]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,1.0,0.0,Zubac,1627826.0,,,,,,
241,PT04M55.00S,2025-01-01T00:57:06.2Z,2,REGULAR,substitution,out,[],1642264,,,1610612746,48,34,2025-01-01T00:57:13Z,2410000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M55.00S,2025-01-01T00:57:06.2Z,2,REGULAR,substitution,in,[],203084,,,1610612746,48,34,2025-01-01T00:57:13Z,2420000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M47.00S,2025-01-01T00:57:25.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,92.9862023653088,48.03921568627451,1610612746,48,34,2025-01-01T00:57:32Z,2430000,False,-10.0,13.0,1,right,MISS D. Jones Jr. DUNK,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
244,PT04M45.00S,2025-01-01T00:57:27.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,48,34,2025-01-01T00:57:27Z,2440000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,,,
245,PT04M37.00S,2025-01-01T00:57:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.521024967148489,52.20588235294118,1610612759,50,34,2025-01-01T00:57:44Z,2450000,False,-11.0,9.0,1,left,Z. Collins reverse Layup (2 PTS) (J. Sochan 2 AST),"[1628380, 1631110]",1610612759.0,SAS,reverse,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,2.0,,,,,,J. Sochan,1631110.0,2.0,,,
247,PT04M37.00S,2025-01-01T00:57:43.1Z,2,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612759,50,34,2025-01-01T00:57:53Z,2470000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Collins 1 FT),"[1627826, 1628380]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,1151.0,1.0,0.0,Collins,1628380.0,,,,,,
249,PT04M37.00S,2025-01-01T00:58:09.7Z,2,REGULAR,freethrow,1 of 1,[],1628380,,,1610612759,51,34,2025-01-01T00:58:09Z,2490000,False,,,0,,Z. Collins Free Throw 1 of 1 (3 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
250,PT04M29.00S,2025-01-01T00:58:24.6Z,2,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612746,51,34,2025-01-01T00:58:31Z,2500000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Powell 2 FT),"[1630170, 1626181]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1151.0,1.0,0.0,Powell,1626181.0,,,,,,
252,PT04M29.00S,2025-01-01T00:58:56.5Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,51,35,2025-01-01T00:58:56Z,2520000,False,,,0,,N. Powell Free Throw 1 of 2 (4 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
