actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT03M35.00S,2025-03-15T00:27:12.1Z,1,REGULAR,2pt,Jump Shot,[],1642264,11.777266754270697,79.90196078431373,1610612759,22,27,2025-03-15T00:27:17Z,870000,False,-150.0,58.0,1,left,S. Castle 16' pullup Jump Shot (4 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left,16.04,Made,4.0,,,,,,,,,,,,,,,,,
88,PT03M22.00S,2025-03-15T00:27:28.0Z,1,REGULAR,turnover,out-of-bounds,[],1630585,,,1610612766,22,27,2025-03-15T00:27:35Z,880000,False,,,0,,M. Garrett bad pass out-of-bounds TURNOVER (1 TO),[1630585],1610612766.0,CHA,bad pass,,,Garrett,M. Garrett,,,,,Above the Break 3,24+ Right Center,,,,1628171.0,,,,,,,,,1.0,,,,,,,
89,PT03M13.00S,2025-03-15T00:27:44.4Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612759,22,27,2025-03-15T00:27:57Z,890000,False,,,0,,J. Nurkić shooting personal FOUL (1 PF) (Sochan 2 FT),"[203994, 1631110]",1610612766.0,CHA,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,1628171.0,1.0,0.0,Sochan,1631110.0,,,,,,,,,,,,
91,PT03M13.00S,2025-03-15T00:28:09.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631110,,,1610612759,23,27,2025-03-15T00:28:09Z,910000,False,,,0,,J. Sochan Free Throw 1 of 2 (1 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
92,PT03M13.00S,2025-03-15T00:28:23.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631110,,,1610612759,24,27,2025-03-15T00:28:23Z,920000,False,,,0,,J. Sochan Free Throw 2 of 2 (2 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
93,PT03M00.00S,2025-03-15T00:28:38.7Z,1,REGULAR,3pt,Jump Shot,[],1630585,73.80091984231275,16.42156862745098,1610612766,24,27,2025-03-15T00:28:43Z,930000,False,-168.0,194.0,1,right,MISS M. Garrett 25' 3PT,[1630585],1610612766.0,CHA,,,,Garrett,M. Garrett,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
94,PT02M56.00S,2025-03-15T00:28:42.7Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,24,27,2025-03-15T00:28:43Z,940000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,
95,PT02M50.00S,2025-03-15T00:28:48.3Z,1,REGULAR,3pt,Jump Shot,[],1631110,32.14520367936925,58.82352941176471,1610612759,24,27,2025-03-15T00:28:53Z,950000,False,-44.0,250.0,1,left,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
96,PT02M46.00S,2025-03-15T00:28:52.3Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612766,24,27,2025-03-15T00:28:53Z,960000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,
97,PT02M37.00S,2025-03-15T00:29:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,89.17542706964521,40.44117647058824,1610612766,24,29,2025-03-15T00:29:07Z,970000,False,-48.0,49.0,1,right,N. Smith Jr. 6' driving floating Jump Shot (2 PTS) (J. Nurkić 1 AST),"[1641733, 203994]",1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,2.0,,,,,,,,,,,,,J. Nurkić,203994.0,1.0,,
99,PT02M27.00S,2025-03-15T00:29:14.2Z,1,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,24,29,2025-03-15T00:30:03Z,990000,False,,,0,,S. Castle bad pass out-of-bounds TURNOVER (1 TO),[1642264],1610612759.0,SAS,bad pass,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,2003.0,,,,,,,,,1.0,,,,,,,
100,PT02M17.00S,2025-03-15T00:29:29.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,90.75229960578186,48.28431372549019,1610612766,24,29,2025-03-15T00:29:48Z,1000000,False,-9.0,34.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628970, 1630170]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,Vassell,1630170.0
101,PT02M17.00S,2025-03-15T00:29:29.6Z,1,REGULAR,block,,[],1630170,,,1610612766,24,29,2025-03-15T00:29:33Z,1010000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
102,PT02M17.00S,2025-03-15T00:29:29.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,24,29,2025-03-15T00:29:48Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,100.0,,,,,,,,,,,
104,PT02M17.00S,2025-03-15T00:29:38.5Z,1,REGULAR,substitution,out,[],1630170,,,1610612766,24,29,2025-03-15T00:29:42Z,1040000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M17.00S,2025-03-15T00:29:38.5Z,1,REGULAR,substitution,in,[],1630572,,,1610612766,24,29,2025-03-15T00:29:42Z,1050000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M14.00S,2025-03-15T00:29:56.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628970,93.64323258869908,96.32352941176471,1610612766,24,32,2025-03-15T00:30:00Z,1060000,False,232.0,7.0,1,right,M. Bridges 3PT  (9 PTS) (M. Garrett 1 AST),"[1628970, 1630585]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.17,Made,9.0,,,,,,,,,,,,,M. Garrett,1630585.0,1.0,,
108,PT02M01.00S,2025-03-15T00:30:09.8Z,1,REGULAR,3pt,Jump Shot,[],1630572,31.61957950065703,37.00980392156863,1610612759,24,32,2025-03-15T00:30:14Z,1080000,False,65.0,245.0,1,left,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
109,PT01M58.00S,2025-03-15T00:30:12.8Z,1,REGULAR,rebound,defensive,[],203552,,,1610612766,24,32,2025-03-15T00:30:14Z,1090000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,
110,PT01M47.00S,2025-03-15T00:30:26.6Z,1,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612766,24,32,2025-03-15T00:30:43Z,1100000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Nurkić 2 FT),"[1629640, 203994]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,1628172.0,1.0,0.0,Nurkić,203994.0,,,,,,,,,,,,
112,PT01M47.00S,2025-03-15T00:30:53.3Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612766,24,33,2025-03-15T00:30:53Z,1120000,False,,,0,,J. Nurkić Free Throw 1 of 2 (3 PTS),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
113,PT01M47.00S,2025-03-15T00:31:14.6Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612766,24,34,2025-03-15T00:31:14Z,1130000,False,,,0,,J. Nurkić Free Throw 2 of 2 (4 PTS),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
114,PT01M30.00S,2025-03-15T00:31:31.7Z,1,REGULAR,3pt,Jump Shot,[],1631110,7.703679369250986,5.147058823529411,1610612759,24,34,2025-03-15T00:31:40Z,1140000,False,224.0,20.0,1,left,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,22.52,Missed,,,,,,,,,,,,,,,,,,
115,PT01M27.00S,2025-03-15T00:31:34.7Z,1,REGULAR,rebound,offensive,[],1630577,,,1610612759,24,34,2025-03-15T00:31:40Z,1150000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,,,,114.0,2.0,1.0,1.0,,,,,,,,
116,PT01M26.00S,2025-03-15T00:31:36.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630577,8.09789750328515,51.225490196078425,1610612759,24,34,2025-03-15T00:44:17Z,1160000,False,-6.0,24.0,1,left,MISS J. Champagnie floating Shot - blocked,"[1630577, 1628970]",1610612759.0,SAS,floating,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0
187,PT01M26.00S,2025-03-15T00:31:36.7Z,1,REGULAR,block,,[],1628970,,,1610612759,24,34,2025-03-15T00:43:47Z,1165000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT01M26.00S,2025-03-15T00:31:36.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,24,34,2025-03-15T02:40:12Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,116.0,,,,,,,,,,,
119,PT01M26.00S,2025-03-15T00:31:43.4Z,1,REGULAR,substitution,out,[],1642264,,,1610612759,24,34,2025-03-15T00:31:51Z,1190000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M26.00S,2025-03-15T00:31:43.4Z,1,REGULAR,substitution,out,[],1628970,,,1610612759,24,34,2025-03-15T00:31:51Z,1200000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M26.00S,2025-03-15T00:31:43.4Z,1,REGULAR,substitution,out,[],1630585,,,1610612759,24,34,2025-03-15T00:31:51Z,1210000,False,,,0,,SUB out: M. Garrett,[1630585],1610612766.0,CHA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M26.00S,2025-03-15T00:31:43.4Z,1,REGULAR,substitution,in,[],101108,,,1610612759,24,34,2025-03-15T00:31:51Z,1220000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M26.00S,2025-03-15T00:31:43.4Z,1,REGULAR,substitution,in,[],1630163,,,1610612759,24,34,2025-03-15T00:31:51Z,1230000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M26.00S,2025-03-15T00:31:43.4Z,1,REGULAR,substitution,in,[],1631111,,,1610612759,24,34,2025-03-15T00:31:51Z,1240000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M21.00S,2025-03-15T00:32:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,6.258212877792378,50.245098039215684,1610612759,26,34,2025-03-15T00:32:15Z,1250000,False,-1.0,6.0,1,left,J. Sochan driving reverse Layup (4 PTS) (C. Paul 2 AST),"[1631110, 101108]",1610612759.0,SAS,driving reverse,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.64,Made,4.0,,,,,,,,,,,,,C. Paul,101108.0,2.0,,
126,PT01M05.00S,2025-03-15T00:32:27.0Z,1,REGULAR,turnover,bad pass,[],1641733,,,1610612766,26,34,2025-03-15T00:32:37Z,1260000,False,,,0,,N. Smith Jr. bad pass TURNOVER (1 TO),"[1641733, 1629640]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Johnson,1629640.0,,,,,
127,PT01M05.00S,2025-03-15T00:32:27.0Z,1,REGULAR,steal,,[],1629640,,,1610612759,26,34,2025-03-15T00:32:30Z,1270000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
128,PT00M57.90S,2025-03-15T00:32:37.1Z,1,REGULAR,turnover,out-of-bounds,[],101108,,,1610612759,26,34,2025-03-15T00:32:42Z,1280000,False,,,0,,C. Paul bad pass out-of-bounds TURNOVER (2 TO),[101108],1610612759.0,SAS,bad pass,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,1628171.0,,,,,,,,,2.0,,,,,,,
130,PT00M36.10S,2025-03-15T00:33:03.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203994,69.46452036793693,24.754901960784316,1610612766,26,34,2025-03-15T00:33:08Z,1290000,False,-126.0,235.0,1,right,MISS J. Nurkić 26' pullup 3PT,[203994],1610612766.0,CHA,pullup,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
131,PT00M32.20S,2025-03-15T00:33:07.0Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,26,34,2025-03-15T00:33:08Z,1300000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,130.0,3.0,2.0,1.0,,,,,,,,
132,PT00M20.80S,2025-03-15T00:33:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.492115637319317,46.568627450980394,1610612759,26,34,2025-03-15T00:33:26Z,1310000,False,17.0,27.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
133,PT00M15.50S,2025-03-15T00:33:23.7Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612759,26,34,2025-03-15T00:33:23Z,1320000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,132.0,1.0,0.0,1.0,,,,,,,,
134,PT00M15.50S,2025-03-15T00:33:23.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,5.590000152587891,50.0,1610612759,26,34,2025-03-15T00:33:23Z,1330000,False,0.0,0.0,1,left,MISS S. Mamukelashvili tip Layup,[1630572],1610612759.0,SAS,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
135,PT00M14.40S,2025-03-15T00:33:24.7Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,26,34,2025-03-15T00:33:24Z,1340000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,,,,,134.0,1.0,0.0,1.0,,,,,,,,
136,PT00M07.90S,2025-03-15T00:33:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,7.046649145860711,56.86274509803921,1610612759,26,34,2025-03-15T00:33:36Z,1350000,False,-34.0,14.0,1,left,MISS J. Sochan driving Layup,[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
137,PT00M04.70S,2025-03-15T00:33:34.4Z,1,REGULAR,rebound,defensive,[],203994,,,1610612766,26,34,2025-03-15T00:33:36Z,1360000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,
138,PT00M02.30S,2025-03-15T00:33:37.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641733,86.02168199737189,4.166666666666666,1610612766,26,37,2025-03-15T00:33:44Z,1370000,False,-229.0,79.0,1,right,N. Smith Jr. 24' 3PT running (5 PTS) (L. Ball 3 AST),"[1641733, 1630163]",1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,24.24,Made,5.0,,,,,,,,,,,,,L. Ball,1630163.0,3.0,,
140,PT00M00.00S,2025-03-15T00:33:46.2Z,1,REGULAR,3pt,Jump Shot,[],1630572,62.5,49.26470588235294,1610612759,26,37,2025-03-15T00:34:05Z,1390000,False,4.0,535.0,1,left,MISS S. Mamukelashvili 53' pullup 3PT,[1630572],1610612759.0,SAS,pullup,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,53.5,Missed,,,,,,,,,,,,,,,,,,
141,PT00M00.00S,2025-03-15T00:33:46.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,26,37,2025-03-15T00:34:05Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,140.0,,,,,,,,,,,
142,PT00M00.00S,2025-03-15T00:33:53.3Z,1,REGULAR,period,end,[],0,,,1610612759,26,37,2025-03-15T00:33:53Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2025-03-15T00:36:14.4Z,2,REGULAR,substitution,out,['startperiod'],203994,,,1610612759,26,37,2025-03-15T00:36:28Z,1420000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2025-03-15T00:36:14.4Z,2,REGULAR,substitution,in,['startperiod'],1631109,,,1610612759,26,37,2025-03-15T00:36:28Z,1430000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2025-03-15T00:36:39.2Z,2,REGULAR,period,start,[],0,,,1610612766,26,37,2025-03-15T00:36:39Z,1440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M47.00S,2025-03-15T00:36:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641733,91.01511169513797,47.05882352941176,1610612766,26,37,2025-03-15T00:36:56Z,1450000,False,-15.0,32.0,1,right,MISS N. Smith Jr. driving Layup,[1641733],1610612766.0,CHA,driving,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
147,PT11M42.00S,2025-03-15T00:36:56.2Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612766,26,37,2025-03-15T00:36:56Z,1460000,False,,,0,,M. Williams REBOUND (Off:1 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,146.0,4.0,3.0,1.0,,,,,,,,
148,PT11M42.00S,2025-03-15T00:36:55.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,94.40999984741211,50.0,1610612766,26,39,2025-03-15T00:36:55Z,1470000,False,0.0,0.0,1,right,M. Williams tip Layup (4 PTS),[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
149,PT11M31.00S,2025-03-15T00:37:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.915243101182654,48.77450980392157,1610612759,28,39,2025-03-15T00:37:14Z,1480000,False,6.0,13.0,1,left,J. Sochan cutting finger roll Layup (6 PTS) (K. Johnson 1 AST),"[1631110, 1629640]",1610612759.0,SAS,cutting finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.39,Made,6.0,,,,,,,,,,,,,K. Johnson,1629640.0,1.0,,
151,PT11M12.00S,2025-03-15T00:37:25.8Z,2,REGULAR,3pt,Jump Shot,[],1630163,78.0059132720105,91.42156862745098,1610612766,28,42,2025-03-15T00:37:30Z,1500000,False,207.0,154.0,1,right,L. Ball 25' 3PT  (8 PTS) (S. Curry 1 AST),"[1630163, 203552]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.82,Made,8.0,,,,,,,,,,,,,S. Curry,203552.0,1.0,,
153,PT11M03.00S,2025-03-15T00:37:36.9Z,2,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612759,28,42,2025-03-15T00:37:46Z,1520000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Sochan 2 FT),"[1631109, 1631110]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,1628172.0,1.0,0.0,Sochan,1631110.0,,,,,,,,,,,,
155,PT11M03.00S,2025-03-15T00:38:04.7Z,2,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,28,42,2025-03-15T00:38:04Z,1540000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
156,PT11M03.00S,2025-03-15T00:38:04.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,28,42,2025-03-15T00:38:04Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,
157,PT11M03.00S,2025-03-15T00:38:18.0Z,2,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,29,42,2025-03-15T00:38:18Z,1560000,False,,,0,,J. Sochan Free Throw 2 of 2 (7 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
158,PT10M41.00S,2025-03-15T00:38:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203552,88.38699080157687,49.01960784313725,1610612766,29,42,2025-03-15T00:38:47Z,1570000,False,-5.0,57.0,1,right,MISS S. Curry driving Layup,[203552],1610612766.0,CHA,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
159,PT10M40.00S,2025-03-15T00:38:43.5Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612766,29,42,2025-03-15T00:38:43Z,1580000,False,,,0,,M. Williams REBOUND (Off:2 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,158.0,5.0,3.0,2.0,,,,,,,,
160,PT10M40.00S,2025-03-15T00:38:45.1Z,2,REGULAR,foul,personal,['2freethrow'],101108,,,1610612766,29,42,2025-03-15T00:39:13Z,1590000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (Williams 2 FT),"[101108, 1631109]",1610612759.0,SAS,shooting,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,1628171.0,1.0,0.0,Williams,1631109.0,,,,,,,,,,,,
162,PT10M40.00S,2025-03-15T00:39:14.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631109,,,1610612766,29,43,2025-03-15T00:39:14Z,1610000,False,,,0,,M. Williams Free Throw 1 of 2 (5 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
163,PT10M40.00S,2025-03-15T00:39:16.1Z,2,REGULAR,substitution,out,[],1629640,,,1610612766,29,43,2025-03-15T00:39:26Z,1620000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M40.00S,2025-03-15T00:39:16.1Z,2,REGULAR,substitution,out,[],1630577,,,1610612766,29,43,2025-03-15T00:39:26Z,1630000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT10M40.00S,2025-03-15T00:39:16.1Z,2,REGULAR,substitution,in,[],1631104,,,1610612766,29,43,2025-03-15T00:39:26Z,1640000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M40.00S,2025-03-15T00:39:16.1Z,2,REGULAR,substitution,in,[],203084,,,1610612766,29,43,2025-03-15T00:39:26Z,1650000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M40.00S,2025-03-15T00:39:33.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631109,,,1610612766,29,44,2025-03-15T00:39:33Z,1660000,False,,,0,,M. Williams Free Throw 2 of 2 (6 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
168,PT10M28.00S,2025-03-15T00:39:45.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,18.610381077529567,42.64705882352941,1610612759,29,44,2025-03-15T00:40:00Z,1670000,False,37.0,122.0,1,left,MISS C. Paul 12' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,,,,,,,,,,,,,,,,,,
