actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
83,PT06M01.00S,2024-11-09T22:21:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201988,92.06636005256242,45.34313725490196,1610612762,15,11,2024-11-09T22:21:48Z,830000,False,-23.0,22.0,1,right,P. Mills cutting Layup (2 PTS) (K. Filipowski 1 AST),"[201988, 1642271]",1610612762.0,UTA,cutting,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,2.0,K. Filipowski,1642271.0,1.0,,,,,,,,
85,PT05M41.00S,2024-11-09T22:22:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,7.30946123521682,41.17647058823529,1610612759,15,11,2024-11-09T22:26:05Z,850000,False,44.0,16.0,1,left,MISS Z. Collins driving Layup,[1628380],1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,,
86,PT05M38.00S,2024-11-09T22:22:03.9Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,15,11,2024-11-09T22:22:11Z,860000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT05M35.00S,2024-11-09T22:22:09.3Z,1,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612762,15,11,2024-11-09T22:22:26Z,870000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Sexton 2 FT),"[1629640, 1629012]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203591.0,,1.0,0.0,Sexton,1629012.0,,
91,PT05M35.00S,2024-11-09T22:22:36.8Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,15,11,2024-11-09T22:22:36Z,890000,False,,,0,,MISS C. Sexton Free Throw 1 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
92,PT05M35.00S,2024-11-09T22:22:36.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,15,11,2024-11-09T22:22:36Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,
93,PT05M35.00S,2024-11-09T22:22:37.7Z,1,REGULAR,substitution,out,[],1630577,,,1610612762,15,11,2024-11-09T22:22:48Z,910000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M35.00S,2024-11-09T22:22:37.7Z,1,REGULAR,substitution,in,[],1630170,,,1610612762,15,11,2024-11-09T22:22:48Z,920000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M35.00S,2024-11-09T22:22:55.9Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,15,12,2024-11-09T22:22:56Z,930000,False,,,0,,C. Sexton Free Throw 2 of 2 (5 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
96,PT05M13.00S,2024-11-09T22:23:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,9.937582128777924,43.38235294117647,1610612759,15,12,2024-11-09T22:23:32Z,940000,False,33.0,41.0,1,left,MISS H. Barnes driving Layup - blocked,"[203084, 1630548]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,Juzang,1630548.0,,,,,,,,,,,,
97,PT05M13.00S,2024-11-09T22:23:18.9Z,1,REGULAR,block,,[],1630548,,,1610612759,15,12,2024-11-09T22:23:22Z,950000,False,,,0,,J. Juzang BLOCK (1 BLK),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
98,PT05M09.00S,2024-11-09T22:23:22.9Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,15,12,2024-11-09T22:23:32Z,960000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,,
99,PT05M05.00S,2024-11-09T22:23:27.1Z,1,REGULAR,3pt,Jump Shot,[],201988,87.46714848883047,95.58823529411765,1610612762,15,15,2024-11-09T22:23:41Z,970000,False,228.0,65.0,1,right,P. Mills 3PT  (5 PTS) (K. Filipowski 2 AST),"[201988, 1642271]",1610612762.0,UTA,,,,Mills,P. Mills,,,,,Right Corner 3,24+ Right,23.71,Made,,,,,,,5.0,K. Filipowski,1642271.0,2.0,,,,,,,,
101,PT04M46.00S,2024-11-09T22:23:46.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,30.699737187910642,29.901960784313726,1610612759,15,15,2024-11-09T22:23:57Z,990000,False,100.0,236.0,1,left,MISS D. Vassell 25' step back 3PT,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
102,PT04M44.00S,2024-11-09T22:23:48.0Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,15,15,2024-11-09T22:23:57Z,1000000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT04M37.00S,2024-11-09T22:23:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630548,94.61235216819975,44.37040441176471,1610612762,15,17,2024-11-09T22:24:10Z,1010000,False,-28.0,-2.0,1,right,J. Juzang driving finger roll Layup (2 PTS) (J. Collins 1 AST),"[1630548, 1628381]",1610612762.0,UTA,driving finger roll,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,,,2.0,J. Collins,1628381.0,1.0,,,,,,,,
105,PT04M18.00S,2024-11-09T22:24:13.5Z,1,REGULAR,2pt,Jump Shot,[],1630170,19.66162943495401,73.0392156862745,1610612759,15,17,2024-11-09T23:21:58Z,1030000,False,-115.0,132.0,1,left,MISS D. Vassell 17' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,17.54,Missed,,,,,,,,,,,,,,,,,,
106,PT04M16.00S,2024-11-09T22:24:15.5Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,15,17,2024-11-09T22:24:19Z,1040000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT04M09.00S,2024-11-09T22:24:28.7Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,15,17,2024-11-09T22:24:35Z,1060000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M09.00S,2024-11-09T22:24:28.7Z,1,REGULAR,substitution,in,[],203903,,,1610612762,15,17,2024-11-09T22:24:35Z,1070000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M02.00S,2024-11-09T22:24:54.9Z,1,REGULAR,3pt,Jump Shot,[],1630548,75.1149802890933,12.745098039215685,1610612762,15,17,2024-11-09T22:25:35Z,1080000,False,-186.0,181.0,1,right,MISS J. Juzang 26' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
111,PT03M59.00S,2024-11-09T22:24:57.9Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,15,17,2024-11-09T22:25:35Z,1090000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,
112,PT03M50.00S,2024-11-09T22:25:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.783837056504599,47.549019607843135,1610612759,15,17,2024-11-09T22:33:27Z,1100000,False,12.0,11.0,1,left,MISS Z. Collins cutting Layup,[1628380],1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
113,PT03M47.00S,2024-11-09T22:25:09.9Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,15,17,2024-11-09T22:33:27Z,1110000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT03M39.00S,2024-11-09T22:25:18.0Z,1,REGULAR,turnover,bad pass,[],201988,,,1610612762,15,17,2024-11-09T22:26:13Z,1120000,False,,,0,,P. Mills bad pass TURNOVER (1 TO),"[201988, 1642264]",1610612762.0,UTA,,,,Mills,P. Mills,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,,,,,Castle,1642264.0
115,PT03M39.00S,2024-11-09T22:25:18.0Z,1,REGULAR,steal,,[],1642264,,,1610612759,15,17,2024-11-09T22:25:20Z,1130000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
116,PT03M35.00S,2024-11-09T22:25:22.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629640,5.995400788436268,46.81372549019608,1610612759,17,17,2024-11-09T22:34:14Z,1140000,False,16.0,4.0,1,left,K. Johnson running alley-oop DUNK (2 PTS) (S. Castle 1 AST),"[1629640, 1642264]",1610612759.0,SAS,running alley-oop,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,2.0,S. Castle,1642264.0,1.0,,,,,,,,
118,PT03M10.00S,2024-11-09T22:25:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,85.62746386333771,50.49019607843137,1610612762,17,19,2024-11-09T22:26:02Z,1160000,False,2.0,83.0,1,right,J. Juzang 8' floating Jump Shot (4 PTS) (K. Filipowski 3 AST),"[1630548, 1642271]",1610612762.0,UTA,floating,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,,,,,,,4.0,K. Filipowski,1642271.0,3.0,,,,,,,,
120,PT02M55.00S,2024-11-09T22:26:04.8Z,1,REGULAR,foul,personal,['2freethrow'],203903,,,1610612759,17,19,2024-11-09T22:29:23Z,1180000,False,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Johnson 2 FT),"[203903, 1629640]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1199.0,,1.0,0.0,Johnson,1629640.0,,
122,PT02M55.00S,2024-11-09T22:26:18.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,17,19,2024-11-09T22:26:18Z,1200000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,out,[],1642264,,,1610612759,17,19,2024-11-09T22:29:22Z,1210000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,17,19,2024-11-09T22:29:22Z,1220000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,out,[],203084,,,1610612759,17,19,2024-11-09T22:29:22Z,1230000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,out,[],201988,,,1610612759,17,19,2024-11-09T22:29:22Z,1240000,False,,,0,,SUB out: P. Mills,[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,out,[],1630548,,,1610612759,17,19,2024-11-09T22:29:22Z,1250000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,in,[],1641705,,,1610612759,17,19,2024-11-09T22:29:22Z,1260000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,17,19,2024-11-09T22:29:22Z,1270000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,in,[],1630572,,,1610612759,17,19,2024-11-09T22:29:22Z,1280000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,in,[],1642268,,,1610612759,17,19,2024-11-09T22:29:22Z,1290000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M55.00S,2024-11-09T22:28:48.1Z,1,REGULAR,substitution,in,[],1628374,,,1610612759,17,19,2024-11-09T22:29:22Z,1300000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M55.00S,2024-11-09T22:29:32.3Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,18,19,2024-11-09T22:29:32Z,1310000,False,,,0,,K. Johnson Free Throw 1 of 2 (3 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
136,PT02M55.00S,2024-11-09T22:29:45.8Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,19,19,2024-11-09T22:29:45Z,1320000,False,,,0,,K. Johnson Free Throw 2 of 2 (4 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
137,PT02M42.00S,2024-11-09T22:30:00.4Z,1,REGULAR,3pt,Jump Shot,[],203903,65.52233902759527,32.59803921568628,1610612762,19,19,2024-11-09T22:30:07Z,1330000,False,-87.0,272.0,1,right,MISS J. Clarkson 28' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,28.52,Missed,,,,,,,,,,,,,,,,,,
138,PT02M38.00S,2024-11-09T22:30:04.4Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,19,19,2024-11-09T22:30:07Z,1340000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT02M27.00S,2024-11-09T22:30:19.3Z,1,REGULAR,foul,personal,[],1628381,,,1610612759,19,19,2024-11-09T22:30:27Z,1350000,False,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1630170]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203591.0,,1.0,0.0,Vassell,1630170.0,,
142,PT02M15.00S,2024-11-09T22:30:49.7Z,1,REGULAR,turnover,bad pass,[],1630170,,,1610612759,19,19,2024-11-09T22:30:58Z,1370000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 203903]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,,,,,Clarkson,203903.0
143,PT02M15.00S,2024-11-09T22:30:49.7Z,1,REGULAR,steal,,[],203903,,,1610612762,19,19,2024-11-09T22:30:51Z,1380000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
144,PT02M11.00S,2024-11-09T22:30:56.9Z,1,REGULAR,foul,personal,['2freethrow'],1630572,,,1610612762,19,19,2024-11-09T22:31:03Z,1390000,False,,,0,,S. Mamukelashvili shooting personal FOUL (1 PF) (Collier 2 FT),"[1630572, 1642268]",1610612759.0,SAS,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203591.0,,1.0,0.0,Collier,1642268.0,,
146,PT02M11.00S,2024-11-09T22:31:21.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642268,,,1610612762,19,19,2024-11-09T22:31:52Z,1410000,False,,,0,,MISS I. Collier Free Throw 1 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
147,PT02M11.00S,2024-11-09T22:31:21.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,19,19,2024-11-09T22:31:52Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,
148,PT02M11.00S,2024-11-09T22:31:21.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642268,,,1610612762,19,19,2024-11-09T22:31:52Z,1430000,False,,,0,,MISS I. Collier Free Throw 2 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT02M07.00S,2024-11-09T22:31:25.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,19,19,2024-11-09T22:31:52Z,1440000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,148.0,6.0,5.0,1.0,,,,,,,,,,,,,,
150,PT01M51.00S,2024-11-09T22:31:57.2Z,1,REGULAR,turnover,lost ball,[],1641705,,,1610612759,19,19,2024-11-09T22:32:06Z,1450000,False,,,0,,V. Wembanyama lost ball TURNOVER (3 TO),"[1641705, 203903]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,3.0,,,,,Clarkson,203903.0
151,PT01M51.00S,2024-11-09T22:31:57.2Z,1,REGULAR,steal,,[],203903,,,1610612762,19,19,2024-11-09T22:31:59Z,1460000,False,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
152,PT01M44.00S,2024-11-09T22:32:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642271,91.93495400788436,48.28431372549019,1610612762,19,21,2024-11-09T22:38:38Z,1470000,False,-9.0,23.0,1,right,K. Filipowski running Layup (2 PTS) (L. Markkanen 2 AST),"[1642271, 1628374]",1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,2.0,L. Markkanen,1628374.0,2.0,,,,,,,,
154,PT01M29.00S,2024-11-09T22:32:19.3Z,1,REGULAR,2pt,Jump Shot,[],1641705,13.534822601839686,18.405330882352942,1610612759,19,21,2024-11-09T22:32:27Z,1490000,False,158.0,75.0,1,left,MISS V. Wembanyama 17' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right,17.48,Missed,,,,,,,,,,,,,,,,,,
155,PT01M26.00S,2024-11-09T22:32:22.3Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,19,21,2024-11-09T22:32:27Z,1500000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,,,
156,PT01M16.00S,2024-11-09T22:32:31.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.86136662286465,43.38235294117647,1610612762,19,21,2024-11-09T22:32:45Z,1510000,False,-33.0,62.0,1,right,MISS J. Clarkson 6' driving floating bank Shot,[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
157,PT01M15.00S,2024-11-09T22:32:32.9Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,19,21,2024-11-09T22:32:45Z,1520000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,156.0,3.0,2.0,1.0,,,,,,,,,,,,,,
158,PT01M13.00S,2024-11-09T22:32:35.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,92.32917214191852,47.30392156862745,1610612762,19,23,2024-11-09T22:39:39Z,1530000,False,-13.0,20.0,1,right,J. Collins putback Layup (2 PTS),[1628381],1610612762.0,UTA,putback,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,2.0,,,,,,,,,,,
159,PT01M04.00S,2024-11-09T22:32:44.5Z,1,REGULAR,turnover,bad pass,[],1631104,,,1610612759,19,23,2024-11-09T22:32:51Z,1540000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 203903]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Clarkson,203903.0
160,PT01M04.00S,2024-11-09T22:32:44.5Z,1,REGULAR,steal,,[],203903,,,1610612762,19,23,2024-11-09T22:32:46Z,1550000,False,,,0,,J. Clarkson STEAL (3 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT00M55.50S,2024-11-09T22:32:53.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203903,85.96008541392905,48.65196078431372,1610612762,19,25,2024-11-09T22:33:04Z,1560000,False,-7.0,79.0,1,right,J. Clarkson 7' driving floating Jump Shot (2 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,,,,,,,2.0,,,,,,,,,,,
162,PT00M41.30S,2024-11-09T22:33:19.6Z,1,REGULAR,foul,personal,[],1642268,,,1610612759,19,25,2024-11-09T22:33:33Z,1570000,False,,,0,,I. Collier personal FOUL (1 PF),"[1642268, 1641705]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,203591.0,,1.0,0.0,Wembanyama,1641705.0,,
164,PT00M41.30S,2024-11-09T22:33:30.3Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,19,25,2024-11-09T22:33:34Z,1590000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M41.30S,2024-11-09T22:33:30.3Z,1,REGULAR,substitution,in,[],101108,,,1610612759,19,25,2024-11-09T22:33:34Z,1600000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M32.70S,2024-11-09T22:33:56.0Z,1,REGULAR,3pt,Jump Shot,[],1641705,32.276609724047304,40.931372549019606,1610612759,22,25,2024-11-09T22:34:02Z,1610000,False,45.0,251.0,1,left,V. Wembanyama 25' 3PT step back (6 PTS),[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.5,Made,,,,,,,6.0,,,,,,,,,,,
167,PT00M14.40S,2024-11-09T22:34:16.4Z,1,REGULAR,2pt,Jump Shot,[],1628374,76.5604467805519,39.46078431372549,1610612762,22,25,2024-11-09T22:34:22Z,1620000,False,-53.0,168.0,1,right,MISS L. Markkanen 17' Jump Shot,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,17.59,Missed,,,,,,,,,,,,,,,,,,
168,PT00M10.50S,2024-11-09T22:34:20.2Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,22,25,2024-11-09T22:34:20Z,1630000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,167.0,7.0,6.0,1.0,,,,,,,,,,,,,,
169,PT00M01.00S,2024-11-09T22:34:29.8Z,1,REGULAR,turnover,lost ball,[],1641705,,,1610612759,22,25,2024-11-09T22:34:38Z,1640000,False,,,0,,V. Wembanyama lost ball TURNOVER (4 TO),"[1641705, 1628381]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,4.0,,,,,Collins,1628381.0
170,PT00M01.00S,2024-11-09T22:34:29.8Z,1,REGULAR,steal,,[],1628381,,,1610612762,22,25,2024-11-09T22:34:32Z,1650000,False,,,0,,J. Collins STEAL (2 STL),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
