actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT04M38.00S,2024-12-22T01:54:02.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,15,9,2024-12-22T01:54:05Z,860000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,85.0,2.0,2.0,0.0,,,,,
87,PT04M28.00S,2024-12-22T01:54:12.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,93.64323258869908,60.5392156862745,1610612757,15,11,2024-12-22T01:54:28Z,870000,False,53.0,7.0,1,right,D. Ayton turnaround Hook (4 PTS) (J. Grant 2 AST),"[1629028, 203924]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.32,Made,4.0,J. Grant,203924.0,2.0,,,,,,,,,
89,PT04M08.00S,2024-12-22T01:54:31.5Z,1,REGULAR,2pt,Jump Shot,[],1630170,21.107095926412615,36.51960784313725,1610612759,17,11,2024-12-22T01:54:39Z,890000,False,67.0,146.0,1,left,D. Vassell 16' pullup Jump Shot (5 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,,,,,,16.07,Made,5.0,,,,,,,,,,,,
90,PT03M54.00S,2024-12-22T01:54:45.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,92.19776609724047,59.80392156862745,1610612757,17,11,2024-12-22T01:57:37Z,900000,False,49.0,21.0,1,right,MISS D. Avdija fadeaway bank Shot,[1630166],1610612757.0,POR,fadeaway bank,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.32,Missed,,,,,,,,,,,,,
91,PT03M52.00S,2024-12-22T01:54:47.6Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,17,11,2024-12-22T01:57:37Z,910000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,90.0,2.0,1.0,1.0,,,,,
92,PT03M49.00S,2024-12-22T01:54:51.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630166,90.53876478318003,49.103860294117645,1610612757,17,11,2024-12-22T01:57:09Z,920000,False,-4.0,36.0,1,right,MISS D. Avdija floating Shot,[1630166],1610612757.0,POR,floating,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,3.67,Missed,,,,,,,,,,,,,
93,PT03M43.00S,2024-12-22T01:54:57.7Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,17,11,2024-12-22T01:55:35Z,930000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,92.0,3.0,2.0,1.0,,,,,
94,PT03M43.00S,2024-12-22T01:54:57.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629028,89.09329829172142,48.67493872549019,1610612757,17,11,2024-12-22T01:57:17Z,940000,False,-7.0,50.0,1,right,MISS D. Ayton tip Layup,[1629028],1610612757.0,POR,tip,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.04,Missed,,,,,,,,,,,,,
95,PT03M41.00S,2024-12-22T01:54:59.3Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,17,11,2024-12-22T01:56:24Z,950000,False,,,0,,D. Avdija REBOUND (Off:2 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,94.0,3.0,1.0,2.0,,,,,
96,PT03M40.00S,2024-12-22T01:54:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,93.5611038107753,46.24310661764706,1610612757,17,11,2024-12-22T01:55:46Z,960000,False,-19.0,8.0,1,right,MISS D. Avdija putback Layup - blocked,"[1630166, 1631110]",1610612757.0,POR,putback,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,2.04,Missed,,,,,,,,,,,,Sochan,1631110.0
97,PT03M40.00S,2024-12-22T01:54:59.9Z,1,REGULAR,block,,[],1631110,,,1610612757,17,11,2024-12-22T01:56:48Z,970000,False,,,0,,J. Sochan BLOCK (1 BLK),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
98,PT03M36.00S,2024-12-22T01:55:03.9Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,17,11,2024-12-22T01:55:03Z,980000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,
100,PT03M28.00S,2024-12-22T01:55:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,7.30946123521682,48.03921568627451,1610612759,19,11,2024-12-22T01:55:55Z,1000000,False,10.0,16.0,1,left,J. Sochan driving finger roll Layup (4 PTS),[1631110],1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,1.89,Made,4.0,,,,,,,,,,,,
101,PT03M28.00S,2024-12-22T01:55:23.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,19,11,2024-12-22T01:55:23Z,1010000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,out,[],1631110,,,1610612757,19,11,2024-12-22T01:58:07Z,1020000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,out,[],1630170,,,1610612757,19,11,2024-12-22T01:58:07Z,1030000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,out,[],203084,,,1610612757,19,11,2024-12-22T01:58:07Z,1040000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,19,11,2024-12-22T01:58:07Z,1050000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,out,[],203924,,,1610612757,19,11,2024-12-22T01:58:07Z,1060000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,19,11,2024-12-22T01:58:07Z,1070000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,in,[],1630200,,,1610612757,19,11,2024-12-22T01:58:07Z,1080000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,in,[],1630577,,,1610612757,19,11,2024-12-22T01:58:07Z,1090000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,in,[],1629640,,,1610612757,19,11,2024-12-22T01:58:07Z,1100000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,19,11,2024-12-22T01:58:07Z,1110000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,in,[],1642270,,,1610612757,19,11,2024-12-22T01:58:07Z,1120000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M28.00S,2024-12-22T01:57:43.3Z,1,REGULAR,substitution,in,[],1629057,,,1610612757,19,11,2024-12-22T01:58:07Z,1130000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M18.00S,2024-12-22T01:58:23.6Z,1,REGULAR,3pt,Jump Shot,[],1629014,70.38436268068331,75.24509803921569,1610612757,19,11,2024-12-22T01:59:42Z,1140000,False,126.0,226.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,25.88,Missed,,,,,,,,,,,,,
115,PT03M13.00S,2024-12-22T01:58:28.5Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,19,11,2024-12-22T01:58:28Z,1150000,False,,,0,,D. Clingan REBOUND (Off:1 Def:0),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,114.0,1.0,0.0,1.0,,,,,
116,PT03M09.00S,2024-12-22T01:58:32.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,91.67214191852825,49.754901960784316,1610612757,19,13,2024-12-22T01:58:40Z,1160000,False,-1.0,26.0,1,right,D. Avdija driving finger roll Layup (2 PTS) (D. Clingan 1 AST),"[1630166, 1642270]",1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,2.58,Made,2.0,D. Clingan,1642270.0,1.0,,,,,,,,,
118,PT02M49.00S,2024-12-22T01:58:51.6Z,1,REGULAR,3pt,Jump Shot,[],1630577,14.060446780551905,5.170036764705882,1610612759,19,13,2024-12-22T01:59:07Z,1180000,False,224.0,80.0,1,left,MISS J. Champagnie step back 3PT,[1630577],1610612759.0,SAS,step back,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,23.79,Missed,,,,,,,,,,,,,
119,PT02M45.00S,2024-12-22T01:58:55.6Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,19,13,2024-12-22T01:59:07Z,1190000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,
120,PT02M37.00S,2024-12-22T01:59:04.1Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,19,13,2024-12-22T01:59:13Z,1200000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1629646]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Bassey,1629646.0,,
121,PT02M37.00S,2024-12-22T01:59:04.1Z,1,REGULAR,steal,,[],1629646,,,1610612759,19,13,2024-12-22T01:59:07Z,1210000,False,,,0,,C. Bassey STEAL (1 STL),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M30.00S,2024-12-22T01:59:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642264,6.521024967148489,55.88235294117647,1610612759,19,13,2024-12-22T01:59:25Z,1220000,False,-29.0,9.0,1,left,MISS S. Castle running finger roll Layup - blocked,"[1642264, 1642270]",1610612759.0,SAS,running finger roll,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,3.07,Missed,,,,,,,,,,,,Clingan,1642270.0
123,PT02M30.00S,2024-12-22T01:59:11.2Z,1,REGULAR,block,,[],1642270,,,1610612759,19,13,2024-12-22T01:59:14Z,1230000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M25.00S,2024-12-22T01:59:16.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,19,13,2024-12-22T01:59:25Z,1240000,False,,,0,,D. Avdija REBOUND (Off:2 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,122.0,4.0,2.0,2.0,,,,,
125,PT02M19.00S,2024-12-22T01:59:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,93.16688567674113,60.31709558823529,1610612757,19,13,2024-12-22T01:59:53Z,1250000,False,52.0,12.0,1,right,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.29,Missed,,,,,,,,,,,,,
126,PT02M19.00S,2024-12-22T01:59:22.2Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,19,13,2024-12-22T01:59:34Z,1260000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,
127,PT02M02.00S,2024-12-22T01:59:41.0Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612759,19,13,2024-12-22T01:59:52Z,1270000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Bassey 2 FT),"[1642270, 1629646]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Bassey,1629646.0,,,,,,,,,,,,,,,
129,PT02M02.00S,2024-12-22T02:00:06.9Z,1,REGULAR,freethrow,1 of 2,[],1629646,,,1610612759,20,13,2024-12-22T02:00:06Z,1290000,False,,,0,,C. Bassey Free Throw 1 of 2 (1 PTS),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
130,PT02M02.00S,2024-12-22T02:00:23.3Z,1,REGULAR,freethrow,2 of 2,[],1629646,,,1610612759,21,13,2024-12-22T02:00:23Z,1300000,False,,,0,,C. Bassey Free Throw 2 of 2 (2 PTS),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
131,PT01M51.00S,2024-12-22T02:00:34.9Z,1,REGULAR,3pt,Jump Shot,[],1630703,67.62483574244416,34.068627450980394,1610612757,21,16,2024-12-22T02:00:42Z,1310000,False,-80.0,252.0,1,right,S. Henderson 26' 3PT step back (3 PTS),[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,26.41,Made,3.0,,,,,,,,,,,,
132,PT01M32.00S,2024-12-22T02:00:53.2Z,1,REGULAR,2pt,Jump Shot,[],1642264,16.90210249671485,18.137254901960784,1610612759,23,16,2024-12-22T02:01:03Z,1320000,False,159.0,106.0,1,left,S. Castle 19' pullup Jump Shot (2 PTS) (T. Jones 1 AST),"[1642264, 1630200]",1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right,,,,,,19.16,Made,2.0,T. Jones,1630200.0,1.0,,,,,,,,,
134,PT01M23.00S,2024-12-22T02:01:02.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,85.23324572930355,51.225490196078425,1610612757,23,16,2024-12-22T02:02:38Z,1340000,False,6.0,86.0,1,right,MISS S. Henderson 8' driving floating Shot - blocked,"[1630703, 1629640]",1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.65,Missed,,,,,,,,,,,,Johnson,1629640.0
135,PT01M23.00S,2024-12-22T02:01:02.6Z,1,REGULAR,block,,[],1629640,,,1610612757,23,16,2024-12-22T02:01:08Z,1350000,False,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M17.00S,2024-12-22T02:01:08.6Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,23,16,2024-12-22T02:01:35Z,1360000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,134.0,1.0,1.0,0.0,,,,,
137,PT01M17.00S,2024-12-22T02:01:10.2Z,1,REGULAR,turnover,lost ball,[],1630577,,,1610612759,23,16,2024-12-22T02:01:44Z,1370000,False,,,0,,J. Champagnie lost ball TURNOVER (1 TO),"[1630577, 1630166]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Avdija,1630166.0,,
138,PT01M17.00S,2024-12-22T02:01:10.2Z,1,REGULAR,steal,,[],1630166,,,1610612757,23,16,2024-12-22T02:01:13Z,1380000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
139,PT01M17.00S,2024-12-22T02:01:19.3Z,1,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612757,23,16,2024-12-22T02:01:34Z,1390000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Avdija 2 FT),"[1630200, 1630166]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
141,PT01M17.00S,2024-12-22T02:01:44.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630166,,,1610612757,23,17,2024-12-22T02:01:44Z,1410000,False,,,0,,D. Avdija Free Throw 1 of 2 (3 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
142,PT01M17.00S,2024-12-22T02:02:00.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630166,,,1610612757,23,18,2024-12-22T02:02:00Z,1420000,False,,,0,,D. Avdija Free Throw 2 of 2 (4 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
143,PT01M06.00S,2024-12-22T02:02:13.0Z,1,REGULAR,3pt,Jump Shot,[],1630577,28.465834428383708,80.63725490196079,1610612759,23,18,2024-12-22T02:02:25Z,1430000,False,-153.0,215.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,26.41,Missed,,,,,,,,,,,,,
144,PT01M02.00S,2024-12-22T02:02:17.0Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612759,23,18,2024-12-22T02:02:17Z,1440000,False,,,0,,C. Bassey REBOUND (Off:1 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,143.0,2.0,1.0,1.0,,,,,
145,PT01M01.00S,2024-12-22T02:02:19.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629640,7.046649145860711,47.794117647058826,1610612759,23,18,2024-12-22T02:06:04Z,1442500,False,11.0,14.0,1,left,MISS K. Johnson driving floating bank Shot,[1629640],1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,1.76,Missed,,,,,,,,,,,,,
146,PT01M00.00S,2024-12-22T02:02:20.4Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612759,23,18,2024-12-22T02:06:04Z,1443750,False,,,0,,C. Bassey REBOUND (Off:2 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,145.0,3.0,1.0,2.0,,,,,
147,PT01M00.00S,2024-12-22T02:02:40.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629646,5.590000152587891,50.0,1610612759,23,18,2024-12-22T02:05:10Z,1445000,False,0.0,0.0,1,left,MISS C. Bassey tip DUNK,[1629646],1610612759.0,SAS,tip,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
148,PT00M57.00S,2024-12-22T02:02:43.7Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,23,18,2024-12-22T02:10:58Z,1447500,False,,,0,,D. Clingan REBOUND (Off:1 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,147.0,2.0,1.0,1.0,,,,,
149,PT00M54.40S,2024-12-22T02:02:50.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,71.56701708278581,17.647058823529413,1610612757,23,18,2024-12-22T02:08:15Z,1490000,False,-162.0,215.0,1,right,MISS A. Simons 26' running pullup 3PT,[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,26.89,Missed,,,,,,,,,,,,,
150,PT00M40.10S,2024-12-22T02:03:04.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,23,18,2024-12-22T02:06:04Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,149.0,,,,,,,,
152,PT00M35.80S,2024-12-22T02:03:00.8Z,1,REGULAR,2pt,Jump Shot,[],1642264,13.485545335085414,30.14705882352941,1610612759,23,18,2024-12-22T02:03:44Z,1520000,False,99.0,74.0,1,left,MISS S. Castle 12' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,12.4,Missed,,,,,,,,,,,,,
153,PT00M30.70S,2024-12-22T02:03:05.9Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,23,18,2024-12-22T02:03:44Z,1530000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,152.0,3.0,2.0,1.0,,,,,
154,PT00M13.40S,2024-12-22T02:03:22.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,92.06636005256242,50.98039215686274,1610612757,23,20,2024-12-22T02:04:07Z,1540000,False,5.0,22.0,1,right,D. Clingan alley-oop DUNK (2 PTS) (A. Simons 1 AST),"[1642270, 1629014]",1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,2.26,Made,2.0,A. Simons,1629014.0,1.0,,,,,,,,,
156,PT00M02.40S,2024-12-22T02:03:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629646,6.521024967148489,52.20588235294118,1610612759,25,20,2024-12-22T02:04:37Z,1560000,False,-11.0,9.0,1,left,C. Bassey cutting Layup (4 PTS) (T. Jones 2 AST),"[1629646, 1630200]",1610612759.0,SAS,cutting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,1.41,Made,4.0,T. Jones,1630200.0,2.0,,,,,,,,,
158,PT00M00.00S,2024-12-22T02:03:48.2Z,1,REGULAR,3pt,Jump Shot,[],1630166,65.1281208935611,83.82352941176471,1610612757,25,20,2024-12-22T02:04:43Z,1580000,False,169.0,275.0,1,right,MISS D. Avdija 32' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,32.31,Missed,,,,,,,,,,,,,
159,PT00M00.00S,2024-12-22T02:03:48.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,25,20,2024-12-22T02:04:43Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,158.0,,,,,,,,
160,PT00M00.00S,2024-12-22T02:03:58.2Z,1,REGULAR,period,end,[],0,,,1610612757,25,20,2024-12-22T02:03:58Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-12-22T02:06:00.1Z,2,REGULAR,substitution,out,['startperiod'],1642264,,,1610612757,25,20,2024-12-22T02:06:28Z,1610000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-12-22T02:06:00.1Z,2,REGULAR,substitution,out,['startperiod'],1629646,,,1610612757,25,20,2024-12-22T02:06:28Z,1620000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-12-22T02:06:00.1Z,2,REGULAR,substitution,out,['startperiod'],1630703,,,1610612757,25,20,2024-12-22T02:06:28Z,1630000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-12-22T02:06:00.1Z,2,REGULAR,substitution,in,['startperiod'],1641705,,,1610612757,25,20,2024-12-22T02:06:28Z,1640000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-12-22T02:06:00.1Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612757,25,20,2024-12-22T02:06:28Z,1650000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
