actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT05M15.00S,2025-04-13T19:58:41.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,7.5722733245729295,44.6078431372549,1610612759,19,17,2025-04-13T19:58:54Z,860000,False,27.0,19.0,1,left,K. Johnson driving floating Jump Shot (2 PTS),[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.28,,,,,,,,,,,,
87,PT05M05.00S,2025-04-13T19:58:50.7Z,1,REGULAR,3pt,Jump Shot,[],1642419,75.50919842312747,9.803921568627452,1610612761,19,20,2025-04-13T19:59:00Z,870000,False,-201.0,178.0,1,right,J. Battle 26' 3PT  (12 PTS) (J. Shead 4 AST),"[1642419, 1642347]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,26.83,J. Shead,1642347.0,4.0,,,,,,,,,
89,PT04M43.00S,2025-04-13T19:59:13.2Z,1,REGULAR,3pt,Jump Shot,[],101108,21.76412614980289,89.4607843137255,1610612759,19,20,2025-04-13T19:59:19Z,890000,False,-197.0,152.0,1,left,MISS C. Paul 24' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.91,,,,,,,,,,,,
90,PT04M39.00S,2025-04-13T19:59:17.2Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,19,20,2025-04-13T19:59:19Z,900000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,,
91,PT04M36.00S,2025-04-13T19:59:23.1Z,1,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612761,19,20,2025-04-13T19:59:30Z,910000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Shead 2 FT),"[1630577, 1642347]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Left,202026.0,1.0,0.0,Shead,1642347.0,,,,,,,,,,,,,,,
93,PT04M36.00S,2025-04-13T19:59:49.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642347,,,1610612761,19,21,2025-04-13T20:00:18Z,930000,False,,,0,,J. Shead Free Throw 1 of 2 (3 PTS),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
94,PT04M36.00S,2025-04-13T19:59:49.9Z,1,REGULAR,substitution,out,[],101108,,,1610612761,19,21,2025-04-13T19:59:59Z,940000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M36.00S,2025-04-13T19:59:49.9Z,1,REGULAR,substitution,out,[],203084,,,1610612761,19,21,2025-04-13T19:59:59Z,950000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M36.00S,2025-04-13T19:59:49.9Z,1,REGULAR,substitution,in,[],1631103,,,1610612761,19,21,2025-04-13T19:59:59Z,960000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2025-04-13T19:59:49.9Z,1,REGULAR,substitution,in,[],1631104,,,1610612761,19,21,2025-04-13T19:59:59Z,970000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M36.00S,2025-04-13T19:59:49.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642347,,,1610612761,19,21,2025-04-13T20:00:18Z,980000,False,,,0,,MISS J. Shead Free Throw 2 of 2,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
99,PT04M32.00S,2025-04-13T19:59:53.3Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,19,21,2025-04-13T20:00:18Z,990000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,98.0,2.0,2.0,0.0,,,,,
100,PT04M27.00S,2025-04-13T20:00:24.2Z,1,REGULAR,foul,personal,[],1642347,,,1610612759,19,21,2025-04-13T20:00:36Z,1000000,False,,,0,,J. Shead personal FOUL (1 PF),"[1642347, 1631104]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Left Center,1627964.0,1.0,0.0,Wesley,1631104.0,,,,,,,,,,,,,,,
102,PT04M27.00S,2025-04-13T20:00:30.2Z,1,REGULAR,substitution,out,[],1630534,,,1610612759,19,21,2025-04-13T20:00:38Z,1020000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M27.00S,2025-04-13T20:00:30.2Z,1,REGULAR,substitution,in,[],202066,,,1610612759,19,21,2025-04-13T20:00:38Z,1030000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M25.00S,2025-04-13T20:00:47.1Z,1,REGULAR,turnover,backcourt,[],1630572,,,1610612759,19,21,2025-04-13T20:00:55Z,1040000,False,,,0,,S. Mamukelashvili backcourt TURNOVER (1 TO),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,1627964.0,,,,,,,,,,,,,,,1.0,,,,
105,PT04M15.00S,2025-04-13T20:01:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642347,92.72339027595268,54.166666666666664,1610612761,19,21,2025-04-13T20:01:29Z,1050000,False,21.0,16.0,1,right,MISS J. Shead driving finger roll Layup - blocked,"[1642347, 1629640]",1610612761.0,TOR,driving finger roll,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.62,,,,,,,,,,,Johnson,1629640.0
106,PT04M15.00S,2025-04-13T20:01:14.7Z,1,REGULAR,block,,[],1629640,,,1610612761,19,21,2025-04-13T20:01:17Z,1060000,False,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT04M12.00S,2025-04-13T20:01:17.7Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,19,21,2025-04-13T20:01:29Z,1070000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,
108,PT04M10.00S,2025-04-13T20:01:22.1Z,1,REGULAR,foul,personal,['2freethrow'],1642347,,,1610612759,19,21,2025-04-13T20:01:29Z,1080000,False,,,0,,J. Shead shooting personal FOUL (2 PF) (Johnson 2 FT),"[1642347, 1629640]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,1627964.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
110,PT04M10.00S,2025-04-13T20:01:47.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629640,,,1610612759,19,21,2025-04-13T20:01:47Z,1100000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
111,PT04M10.00S,2025-04-13T20:01:47.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,19,21,2025-04-13T20:01:47Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,
112,PT04M10.00S,2025-04-13T20:02:03.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629640,,,1610612759,20,21,2025-04-13T20:02:03Z,1120000,False,,,0,,K. Johnson Free Throw 2 of 2 (3 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
113,PT03M54.00S,2025-04-13T20:02:20.7Z,1,REGULAR,3pt,Jump Shot,[],1642419,70.64717477003943,13.23529411764706,1610612761,20,24,2025-04-13T20:02:27Z,1130000,False,-184.0,223.0,1,right,J. Battle 28' 3PT  (15 PTS) (J. Shead 5 AST),"[1642419, 1642347]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,,,Made,15.0,28.93,J. Shead,1642347.0,5.0,,,,,,,,,
115,PT03M37.00S,2025-04-13T20:02:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.652431011826544,46.07843137254902,1610612759,22,24,2025-04-13T20:02:45Z,1150000,False,20.0,10.0,1,left,K. Johnson driving finger roll Layup (5 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,2.2,,,,,,,,,,,,
116,PT03M30.00S,2025-04-13T20:02:44.5Z,1,REGULAR,3pt,Jump Shot,[],1642419,68.01905387647832,73.77450980392157,1610612761,22,27,2025-04-13T20:02:50Z,1160000,False,119.0,248.0,1,right,J. Battle 27' 3PT  (18 PTS) (G. Temple 1 AST),"[1642419, 202066]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Right Center,,,,,,Made,18.0,27.51,G. Temple,202066.0,1.0,,,,,,,,,
118,PT03M28.00S,2025-04-13T20:02:51.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,22,27,2025-04-13T20:02:51Z,1180000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M28.00S,2025-04-13T20:04:16.4Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,22,27,2025-04-13T20:04:31Z,1190000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M28.00S,2025-04-13T20:04:16.4Z,1,REGULAR,substitution,out,[],1630572,,,1610612759,22,27,2025-04-13T20:04:31Z,1200000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M28.00S,2025-04-13T20:04:16.4Z,1,REGULAR,substitution,out,[],1642347,,,1610612759,22,27,2025-04-13T20:04:31Z,1210000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M28.00S,2025-04-13T20:04:16.4Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,22,27,2025-04-13T20:04:31Z,1220000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M28.00S,2025-04-13T20:04:16.4Z,1,REGULAR,substitution,in,[],1629162,,,1610612759,22,27,2025-04-13T20:04:31Z,1230000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M28.00S,2025-04-13T20:04:16.4Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,22,27,2025-04-13T20:05:30Z,1245000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M28.00S,2025-04-13T20:04:16.4Z,1,REGULAR,substitution,in,[],203084,,,1610612759,22,27,2025-04-13T20:05:30Z,1247500,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M28.00S,2025-04-13T20:04:16.4Z,1,REGULAR,substitution,in,[],1630567,,,1610612759,22,27,2025-04-13T20:07:02Z,1248750,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M06.00S,2025-04-13T20:04:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,6.652431011826544,50.245098039215684,1610612759,24,27,2025-04-13T20:04:49Z,1250000,False,-1.0,10.0,1,left,M. Branham cutting Layup (2 PTS) (B. Wesley 1 AST),"[1631103, 1631104]",1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.01,B. Wesley,1631104.0,1.0,,,,,,,,,
127,PT02M45.00S,2025-04-13T20:05:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630639,92.9862023653088,52.69607843137255,1610612761,24,27,2025-04-13T20:05:44Z,1270000,False,13.0,13.0,1,right,MISS A. Lawson driving Layup,[1630639],1610612761.0,TOR,driving,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.9,,,,,,,,,,,,
128,PT02M39.00S,2025-04-13T20:05:08.9Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,24,27,2025-04-13T20:05:10Z,1280000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,127.0,2.0,2.0,0.0,,,,,
129,PT02M36.00S,2025-04-13T20:05:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631103,5.732588699080158,52.20588235294118,1610612759,26,27,2025-04-13T20:06:11Z,1290000,False,-11.0,1.0,1,left,M. Branham running Layup (4 PTS),[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.11,,,,,,,,,,,,
147,PT02M35.00S,2025-04-13T20:06:15.2Z,1,REGULAR,substitution,out,[],202066,,,1610612761,26,27,2025-04-13T20:08:16Z,1305000,False,,,0,,SUB out: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M35.00S,2025-04-13T20:06:15.2Z,1,REGULAR,substitution,in,[],1642367,,,1610612761,26,27,2025-04-13T20:08:16Z,1307500,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M27.00S,2025-04-13T20:07:07.4Z,1,REGULAR,2pt,Jump Shot,[],1642367,93.64323258869908,10.294117647058822,1610612761,26,29,2025-04-13T20:08:38Z,1310000,False,-199.0,7.0,1,right,J. Mogbo 19' Jump Shot (2 PTS) (S. Barnes 2 AST),"[1642367, 1630567]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Left,,,,,,Made,2.0,19.86,S. Barnes,1630567.0,2.0,,,,,,,,,
135,PT02M08.00S,2025-04-13T20:07:16.6Z,1,REGULAR,turnover,bad pass,[],1631104,,,1610612759,26,29,2025-04-13T20:07:32Z,1320000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 1642367]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Mogbo,1642367.0,,
136,PT02M08.00S,2025-04-13T20:07:16.6Z,1,REGULAR,steal,,[],1642367,,,1610612761,26,29,2025-04-13T20:07:19Z,1330000,False,,,0,,J. Mogbo STEAL (2 STL),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
137,PT02M03.00S,2025-04-13T20:07:22.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630639,72.09264126149803,14.950980392156863,1610612761,26,32,2025-04-13T20:09:19Z,1340000,False,-175.0,210.0,1,right,A. Lawson 27' 3PT running (3 PTS) (J. Mogbo 3 AST),"[1630639, 1642367]",1610612761.0,TOR,running,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,27.33,J. Mogbo,1642367.0,3.0,,,,,,,,,
139,PT01M38.00S,2025-04-13T20:07:46.6Z,1,REGULAR,3pt,Jump Shot,[],1631104,30.56833114323259,68.38235294117648,1610612759,26,32,2025-04-13T20:07:56Z,1360000,False,-92.0,235.0,1,left,MISS B. Wesley 25' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.21,,,,,,,,,,,,
140,PT01M38.00S,2025-04-13T20:07:46.6Z,1,REGULAR,rebound,offensive,[],1642264,,,1610612759,26,32,2025-04-13T20:07:56Z,1370000,False,,,0,,S. Castle REBOUND (Off:1 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,139.0,2.0,1.0,1.0,,,,,
141,PT01M31.00S,2025-04-13T20:07:53.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629162,31.488173455978973,67.8921568627451,1610612759,26,32,2025-04-13T20:07:58Z,1380000,False,-89.0,243.0,1,left,MISS J. McLaughlin 25' 3PT,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.94,,,,,,,,,,,,
142,PT01M29.00S,2025-04-13T20:07:55.8Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,26,32,2025-04-13T20:07:58Z,1390000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,
143,PT01M18.00S,2025-04-13T20:08:07.1Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,26,32,2025-04-13T20:08:56Z,1400000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1631104]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Wesley,1631104.0,,
144,PT01M18.00S,2025-04-13T20:08:07.1Z,1,REGULAR,steal,,[],1631104,,,1610612759,26,32,2025-04-13T20:08:09Z,1410000,False,,,0,,B. Wesley STEAL (1 STL),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M13.00S,2025-04-13T20:08:12.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629162,5.863994743758213,47.794117647058826,1610612759,28,32,2025-04-13T20:09:04Z,1420000,False,11.0,3.0,1,left,J. McLaughlin cutting finger roll Layup (2 PTS) (S. Castle 3 AST),"[1629162, 1642264]",1610612759.0,SAS,cutting finger roll,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.13,S. Castle,1642264.0,3.0,,,,,,,,,
149,PT01M00.00S,2025-04-13T20:08:24.5Z,1,REGULAR,3pt,Jump Shot,[],1642367,88.78120893561103,2.2058823529411766,1610612761,28,32,2025-04-13T20:09:10Z,1440000,False,-239.0,53.0,1,right,MISS J. Mogbo 24' 3PT,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.48,,,,,,,,,,,,
150,PT01M00.00S,2025-04-13T20:08:24.5Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,28,32,2025-04-13T20:09:10Z,1450000,False,,,0,,S. Castle REBOUND (Off:1 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,149.0,3.0,2.0,1.0,,,,,
151,PT00M49.60S,2025-04-13T20:08:39.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642419,,,1610612759,28,32,2025-04-13T20:08:52Z,1460000,False,,,0,,J. Battle shooting personal FOUL (1 PF) (Castle 2 FT),"[1642419, 1642264]",1610612761.0,TOR,shooting,,,Battle,J. Battle,,,,,In The Paint (Non-RA),0-8 Center,202026.0,1.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
153,PT00M49.60S,2025-04-13T20:09:07.0Z,1,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,29,32,2025-04-13T20:09:07Z,1480000,False,,,0,,S. Castle Free Throw 1 of 2 (5 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
154,PT00M49.60S,2025-04-13T20:09:26.7Z,1,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,30,32,2025-04-13T20:09:26Z,1490000,False,,,0,,S. Castle Free Throw 2 of 2 (6 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
156,PT00M28.70S,2025-04-13T20:09:48.8Z,1,REGULAR,2pt,Jump Shot,[],1630658,88.51839684625493,70.09803921568627,1610612761,30,32,2025-04-13T20:09:54Z,1500000,False,100.0,55.0,1,right,MISS C. Castleton 11' Jump Shot,[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,Mid-Range,8-16 Right,,,,,,Missed,,11.48,,,,,,,,,,,,
157,PT00M25.20S,2025-04-13T20:09:52.3Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,30,32,2025-04-13T20:09:54Z,1510000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,,
158,PT00M09.80S,2025-04-13T20:10:07.7Z,1,REGULAR,turnover,lost ball,[],1631104,,,1610612759,30,32,2025-04-13T20:10:13Z,1520000,False,,,0,,B. Wesley lost ball TURNOVER (2 TO),"[1631104, 1642367]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Mogbo,1642367.0,,
159,PT00M09.80S,2025-04-13T20:10:07.7Z,1,REGULAR,steal,,[],1642367,,,1610612761,30,32,2025-04-13T20:10:09Z,1530000,False,,,0,,J. Mogbo STEAL (3 STL),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M06.60S,2025-04-13T20:10:11.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630639,92.46057818659659,45.588235294117645,1610612761,30,34,2025-04-13T20:11:33Z,1540000,False,-22.0,18.0,1,right,A. Lawson running finger roll Layup (5 PTS) (J. Mogbo 4 AST),"[1630639, 1642367]",1610612761.0,TOR,running finger roll,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,2.88,J. Mogbo,1642367.0,4.0,,,,,,,,,
162,PT00M01.70S,2025-04-13T20:10:19.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642264,10.200394218134035,42.64705882352941,1610612759,32,34,2025-04-13T20:11:51Z,1560000,False,37.0,43.0,1,left,S. Castle driving Hook (8 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,5.69,,,,,,,,,,,,
164,PT00M00.20S,2025-04-13T20:10:29.3Z,1,REGULAR,foul,personal,['3freethrow'],1629162,,,1610612761,32,34,2025-04-13T20:10:44Z,1580000,False,,,0,,J. McLaughlin shooting personal FOUL (1 PF) (Lawson 3 FT),"[1629162, 1630639]",1610612759.0,SAS,shooting,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,1627964.0,1.0,0.0,Lawson,1630639.0,,,,,,,,,,,,,,,
166,PT00M00.20S,2025-04-13T20:10:54.8Z,1,REGULAR,freethrow,1 of 3,[],1630639,,,1610612761,32,35,2025-04-13T20:10:54Z,1600000,False,,,0,,A. Lawson Free Throw 1 of 3 (6 PTS),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
167,PT00M00.20S,2025-04-13T20:11:11.5Z,1,REGULAR,freethrow,2 of 3,[],1630639,,,1610612761,32,36,2025-04-13T20:11:11Z,1610000,False,,,0,,A. Lawson Free Throw 2 of 3 (7 PTS),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
168,PT00M00.20S,2025-04-13T20:11:25.7Z,1,REGULAR,freethrow,3 of 3,[],1630639,,,1610612761,32,37,2025-04-13T20:11:25Z,1620000,False,,,0,,A. Lawson Free Throw 3 of 3 (8 PTS),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
169,PT00M00.00S,2025-04-13T20:11:43.1Z,1,REGULAR,period,end,[],0,,,1610612759,32,37,2025-04-13T20:11:43Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-04-13T20:13:50.7Z,2,REGULAR,substitution,out,['startperiod'],1629162,,,1610612759,32,37,2025-04-13T20:14:06Z,1640000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-04-13T20:13:50.7Z,2,REGULAR,substitution,out,['startperiod'],1630639,,,1610612759,32,37,2025-04-13T20:14:06Z,1650000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-04-13T20:13:50.7Z,2,REGULAR,substitution,out,['startperiod'],1642419,,,1610612759,32,37,2025-04-13T20:14:06Z,1660000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
