actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
167,PT11M25.00S,2025-03-13T00:39:33.2Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,20,28,2025-03-13T00:39:43Z,1670000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,
168,PT11M21.00S,2025-03-13T00:39:39.8Z,2,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612742,20,28,2025-03-13T00:39:49Z,1680000,False,,,0,,C. Martin bad pass out-of-bounds TURNOVER (1 TO),[1628997],1610612742.0,DAL,bad pass,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,1151.0,,,,,,,,,,,,,
169,PT11M13.00S,2025-03-13T00:39:54.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,69.20170827858082,68.62745098039215,1610612759,20,28,2025-03-13T00:40:01Z,1690000,False,93.0,237.0,1,right,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,25.46,Missed,,,,,,,,,,,,,,,
170,PT11M08.00S,2025-03-13T00:39:59.9Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,20,28,2025-03-13T00:40:01Z,1700000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,169.0,2.0,1.0,1.0,,,,,
171,PT11M08.00S,2025-03-13T00:39:59.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631110,94.40999984741211,50.0,1610612759,20,28,2025-03-13T00:40:02Z,1710000,False,0.0,0.0,1,right,MISS J. Sochan tip Layup,[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
172,PT11M08.00S,2025-03-13T00:39:59.5Z,2,REGULAR,rebound,defensive,[],203957,,,1610612742,20,28,2025-03-13T00:40:02Z,1720000,False,,,0,,D. Exum REBOUND (Off:0 Def:1),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,171.0,1.0,1.0,0.0,,,,,
173,PT11M00.00S,2025-03-13T00:40:07.4Z,2,REGULAR,3pt,Jump Shot,[],1630556,4.155716162943495,4.6568627450980395,1610612742,20,31,2025-03-13T00:40:11Z,1730000,False,227.0,-13.0,1,left,K. Edwards 3PT  (6 PTS) (D. Exum 1 AST),"[1630556, 203957]",1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Right Corner 3,24+ Right,,,,22.71,Made,6.0,,,,,,,,,,D. Exum,203957.0,1.0,,
175,PT10M40.00S,2025-03-13T00:40:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.9060446780552,50.49019607843137,1610612759,22,31,2025-03-13T00:40:33Z,1750000,False,2.0,5.0,1,right,D. Fox driving finger roll Layup (6 PTS),[1628368],1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,0.54,Made,6.0,,,,,,,,,,,,,,
180,PT10M24.00S,2025-03-13T00:41:11.1Z,2,REGULAR,foul,personal,[],1631110,,,1610612742,22,31,2025-03-13T00:41:25Z,1800000,False,,,0,,J. Sochan personal FOUL (2 PF),"[1631110, 1630556]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202037.0,2.0,0.0,Edwards,1630556.0,,,,,,,,,
182,PT10M20.00S,2025-03-13T00:41:34.9Z,2,REGULAR,turnover,traveling,[],202691,,,1610612742,22,31,2025-03-13T00:42:01Z,1820000,False,,,0,,K. Thompson traveling TURNOVER (1 TO),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,202037.0,,,,,,,,,,,,,
183,PT10M10.00S,2025-03-13T00:41:56.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,92.59198423127464,48.03921568627451,1610612759,22,31,2025-03-13T00:45:49Z,1830000,False,-10.0,17.0,1,right,MISS D. Fox driving Layup,[1628368],1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,1.97,Missed,,,,,,,,,,,,,,,
184,PT10M10.00S,2025-03-13T00:41:56.0Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612759,22,31,2025-03-13T00:45:49Z,1840000,False,,,0,,D. Fox REBOUND (Off:1 Def:3),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,183.0,4.0,3.0,1.0,,,,,
185,PT10M06.00S,2025-03-13T00:42:00.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628368,92.72339027595268,49.01960784313725,1610612759,24,31,2025-03-13T00:46:08Z,1850000,False,-5.0,16.0,1,right,D. Fox putback Layup (8 PTS),[1628368],1610612759.0,SAS,putback,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,1.66,Made,8.0,,,,,,,,,,,,,,
186,PT09M52.00S,2025-03-13T00:42:14.0Z,2,REGULAR,2pt,Jump Shot,[],202691,16.113666228646515,10.049019607843137,1610612742,24,33,2025-03-13T00:46:24Z,1860000,False,200.0,99.0,1,left,K. Thompson 22' step back Jump Shot (4 PTS) (S. Dinwiddie 2 AST),"[202691, 203915]",1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right,,,,22.3,Made,4.0,,,,,,,,,,S. Dinwiddie,203915.0,2.0,,
187,PT09M43.00S,2025-03-13T00:42:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.24901445466492,49.50980392156863,1610612759,26,33,2025-03-13T00:46:57Z,1870000,False,-2.0,11.0,1,right,H. Barnes driving Layup (10 PTS) (S. Castle 1 AST),"[203084, 1642264]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,1.13,Made,10.0,,,,,,,,,,S. Castle,1642264.0,1.0,,
189,PT09M27.00S,2025-03-13T00:42:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,6.652431011826544,51.9607843137255,1610612742,26,35,2025-03-13T00:49:15Z,1890000,False,-10.0,10.0,1,left,C. Martin driving Layup (2 PTS),[1628997],1610612742.0,DAL,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,1.4,Made,2.0,,,,,,,,,,,,,,
191,PT09M15.00S,2025-03-13T00:42:50.3Z,2,REGULAR,3pt,Jump Shot,[],1631110,67.62483574244416,64.70588235294117,1610612759,29,35,2025-03-13T00:42:57Z,1910000,False,74.0,252.0,1,right,J. Sochan 26' 3PT  (3 PTS) (D. Fox 1 AST),"[1631110, 1628368]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,26.23,Made,3.0,,,,,,,,,,D. Fox,1628368.0,1.0,,
193,PT08M59.00S,2025-03-13T00:43:06.1Z,2,REGULAR,3pt,Jump Shot,[],203915,13.748357424441524,4.411764705882353,1610612742,29,38,2025-03-13T00:43:10Z,1930000,False,228.0,77.0,1,left,S. Dinwiddie 24' 3PT  (7 PTS) (D. Exum 2 AST),"[203915, 203957]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,24.05,Made,7.0,,,,,,,,,,D. Exum,203957.0,2.0,,
195,PT08M48.00S,2025-03-13T00:43:18.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,94.1688567674113,50.49019607843137,1610612759,31,38,2025-03-13T00:43:23Z,1950000,False,2.0,2.0,1,right,J. Sochan cutting DUNK (5 PTS) (D. Fox 2 AST),"[1631110, 1628368]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,0.34,Made,5.0,,,,,,,,,,D. Fox,1628368.0,2.0,,
197,PT08M30.00S,2025-03-13T00:43:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,5.338370565045992,51.225490196078425,1610612742,31,40,2025-03-13T00:43:42Z,1970000,False,-6.0,-2.0,1,left,K. Edwards reverse Layup (8 PTS) (K. Thompson 2 AST),"[1630556, 202691]",1610612742.0,DAL,reverse,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,0.65,Made,8.0,,,,,,,,,,K. Thompson,202691.0,2.0,,
199,PT08M17.00S,2025-03-13T00:43:49.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,80.76544021024968,48.77450980392157,1610612759,33,40,2025-03-13T00:43:52Z,1990000,False,-6.0,128.0,1,right,S. Castle 12' pullup Jump Shot (2 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,12.84,Made,2.0,,,,,,,,,,,,,,
200,PT08M17.00S,2025-03-13T00:43:52.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,33,40,2025-03-13T00:43:52Z,2000000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M17.00S,2025-03-13T00:46:29.2Z,2,REGULAR,substitution,out,[],1631110,,,1610612742,33,40,2025-03-13T00:46:54Z,2010000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M17.00S,2025-03-13T00:46:29.2Z,2,REGULAR,substitution,out,[],1628997,,,1610612742,33,40,2025-03-13T00:46:54Z,2020000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M17.00S,2025-03-13T00:46:29.2Z,2,REGULAR,substitution,out,[],203915,,,1610612742,33,40,2025-03-13T00:46:54Z,2030000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M17.00S,2025-03-13T00:46:29.2Z,2,REGULAR,substitution,in,[],1629640,,,1610612742,33,40,2025-03-13T00:46:54Z,2040000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M17.00S,2025-03-13T00:46:29.2Z,2,REGULAR,substitution,in,[],1630230,,,1610612742,33,40,2025-03-13T00:46:54Z,2050000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M17.00S,2025-03-13T00:46:29.2Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,33,40,2025-03-13T00:46:54Z,2060000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M55.00S,2025-03-13T00:47:27.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630556,6.652431011826544,50.73529411764706,1610612742,33,42,2025-03-13T00:47:32Z,2080000,False,-4.0,10.0,1,left,K. Edwards cutting DUNK (10 PTS) (D. Exum 3 AST),"[1630556, 203957]",1610612742.0,DAL,cutting,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,1.07,Made,10.0,,,,,,,,,,D. Exum,203957.0,3.0,,
211,PT07M54.00S,2025-03-13T00:47:35.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,33,42,2025-03-13T00:47:39Z,2100000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M54.00S,2025-03-13T00:50:12.0Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,33,42,2025-03-13T00:50:16Z,2110000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M54.00S,2025-03-13T00:50:12.0Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,33,42,2025-03-13T00:50:16Z,2120000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M45.00S,2025-03-13T00:50:38.9Z,2,REGULAR,3pt,Jump Shot,[],1628368,67.23061760840999,63.725490196078425,1610612759,36,42,2025-03-13T00:50:45Z,2130000,False,69.0,256.0,1,right,D. Fox 26' 3PT  (11 PTS) (H. Barnes 1 AST),"[1628368, 203084]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,26.45,Made,11.0,,,,,,,,,,H. Barnes,203084.0,1.0,,
216,PT07M18.00S,2025-03-13T00:51:06.1Z,2,REGULAR,3pt,Jump Shot,[],202691,21.23850197109067,11.519607843137255,1610612742,36,45,2025-03-13T00:51:10Z,2150000,False,192.0,147.0,1,left,K. Thompson 24' 3PT  (7 PTS) (M. Christie 2 AST),"[202691, 1631108]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,24.22,Made,7.0,,,,,,,,,,M. Christie,1631108.0,2.0,,
218,PT07M04.00S,2025-03-13T00:51:22.2Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612759,36,45,2025-03-13T00:51:33Z,2170000,False,,,0,,N. Marshall shooting personal FOUL (2 PF) (Vassell 2 FT),"[1630230, 1630170]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,2.0,0.0,Vassell,1630170.0,,,,,,,,,
220,PT07M04.00S,2025-03-13T00:51:53.1Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,37,45,2025-03-13T00:51:53Z,2190000,False,,,0,,D. Vassell Free Throw 1 of 2 (5 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
221,PT07M04.00S,2025-03-13T00:51:53.9Z,2,REGULAR,substitution,out,[],203957,,,1610612759,37,45,2025-03-13T00:51:59Z,2200000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M04.00S,2025-03-13T00:51:53.9Z,2,REGULAR,substitution,out,[],1630556,,,1610612759,37,45,2025-03-13T00:51:59Z,2210000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M04.00S,2025-03-13T00:51:53.9Z,2,REGULAR,substitution,in,[],1630314,,,1610612759,37,45,2025-03-13T00:51:59Z,2220000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M04.00S,2025-03-13T00:51:53.9Z,2,REGULAR,substitution,in,[],203939,,,1610612759,37,45,2025-03-13T00:51:59Z,2230000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M04.00S,2025-03-13T00:52:16.5Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,38,45,2025-03-13T00:52:16Z,2240000,False,,,0,,D. Vassell Free Throw 2 of 2 (6 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
226,PT06M43.00S,2025-03-13T00:52:39.1Z,2,REGULAR,3pt,Jump Shot,[],1630314,20.71287779237845,89.4607843137255,1610612742,38,48,2025-03-13T00:52:45Z,2250000,False,-197.0,142.0,1,left,B. Williams 24' 3PT  (8 PTS) (N. Marshall 2 AST),"[1630314, 1630230]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Left Center,,,,24.32,Made,8.0,,,,,,,,,,N. Marshall,1630230.0,2.0,,
228,PT06M31.00S,2025-03-13T00:52:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.11760840998686,50.245098039215684,1610612759,38,48,2025-03-13T00:53:03Z,2270000,False,1.0,12.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,1.23,Missed,,,,,,,,,,,,,,,
229,PT06M31.00S,2025-03-13T00:52:51.0Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,38,48,2025-03-13T00:53:03Z,2280000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,228.0,2.0,1.0,1.0,,,,,
230,PT06M31.00S,2025-03-13T00:52:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1629640,94.40999984741211,50.0,1610612759,40,48,2025-03-13T00:53:29Z,2290000,False,0.0,0.0,1,right,K. Johnson tip Layup (6 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,0.0,Made,6.0,,,,,,,,,,,,,,
231,PT06M31.00S,2025-03-13T00:53:00.3Z,2,REGULAR,violation,defensive goaltending,[],1630230,,,1610612759,40,48,2025-03-13T00:54:04Z,2300000,False,,,0,,N. Marshall defensive goaltending VIOLATION,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,202037.0,,,,,,,,,,,,,
232,PT06M19.00S,2025-03-13T00:53:47.8Z,2,REGULAR,3pt,Jump Shot,[],1630230,6.783837056504599,95.09803921568627,1610612742,40,48,2025-03-13T00:53:56Z,2310000,False,-225.0,11.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,,22.58,Missed,,,,,,,,,,,,,,,
233,PT06M16.00S,2025-03-13T00:53:50.8Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,40,48,2025-03-13T00:53:56Z,2320000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,232.0,1.0,1.0,0.0,,,,,
234,PT06M11.00S,2025-03-13T00:53:55.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628368,81.94809461235218,46.568627450980394,1610612759,42,48,2025-03-13T00:54:45Z,2330000,False,-17.0,117.0,1,right,D. Fox 11' driving floating Jump Shot (13 PTS),[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,11.85,Made,13.0,,,,,,,,,,,,,,
236,PT05M59.00S,2025-03-13T00:54:12.8Z,2,REGULAR,substitution,out,[],1630577,,,1610612742,42,48,2025-03-13T00:54:15Z,2350000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M59.00S,2025-03-13T00:54:12.8Z,2,REGULAR,substitution,in,[],202687,,,1610612742,42,48,2025-03-13T00:54:15Z,2360000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M53.00S,2025-03-13T00:54:36.4Z,2,REGULAR,turnover,bad pass,[],1630314,,,1610612742,42,48,2025-03-13T00:54:41Z,2370000,False,,,0,,B. Williams bad pass TURNOVER (1 TO),"[1630314, 203084]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,1.0,Barnes,203084.0,,,,,,,,,,,,,,,,,
239,PT05M53.00S,2025-03-13T00:54:36.4Z,2,REGULAR,steal,,[],203084,,,1610612759,42,48,2025-03-13T00:54:38Z,2380000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
240,PT05M50.00S,2025-03-13T00:54:39.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,92.46057818659659,48.28431372549019,1610612759,44,48,2025-03-13T00:54:48Z,2390000,False,-9.0,18.0,1,right,D. Fox running DUNK (15 PTS) (K. Johnson 1 AST),"[1628368, 1629640]",1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,2.03,Made,15.0,,,,,,,,,,K. Johnson,1629640.0,1.0,,
242,PT05M42.00S,2025-03-13T00:54:48.3Z,2,REGULAR,3pt,Jump Shot,[],1631108,28.728646517739815,77.20588235294117,1610612742,44,51,2025-03-13T00:55:01Z,2410000,False,-136.0,218.0,1,left,M. Christie 25' 3PT  (3 PTS) (K. Thompson 3 AST),"[1631108, 202691]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,25.65,Made,3.0,,,,,,,,,,K. Thompson,202691.0,3.0,,
244,PT05M31.00S,2025-03-13T00:54:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.9862023653088,49.754901960784316,1610612759,44,51,2025-03-13T00:55:04Z,2430000,False,-1.0,13.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,1.35,Missed,,,,,,,,,,,,,,,
245,PT05M31.00S,2025-03-13T00:54:58.1Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,44,51,2025-03-13T00:55:04Z,2440000,False,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,244.0,3.0,1.0,2.0,,,,,
246,PT05M31.00S,2025-03-13T00:55:03.5Z,2,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612759,44,51,2025-03-13T00:55:09Z,2450000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Johnson 2 FT),"[1631108, 1629640]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,
248,PT05M31.00S,2025-03-13T00:55:28.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,45,51,2025-03-13T00:55:28Z,2470000,False,,,0,,K. Johnson Free Throw 1 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
249,PT05M31.00S,2025-03-13T00:55:29.2Z,2,REGULAR,substitution,out,[],202691,,,1610612759,45,51,2025-03-13T00:55:34Z,2480000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M31.00S,2025-03-13T00:55:29.2Z,2,REGULAR,substitution,in,[],203915,,,1610612759,45,51,2025-03-13T00:55:34Z,2490000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M31.00S,2025-03-13T00:55:49.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,46,51,2025-03-13T00:55:49Z,2500000,False,,,0,,K. Johnson Free Throw 2 of 2 (8 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
252,PT05M19.00S,2025-03-13T00:56:01.7Z,2,REGULAR,3pt,Jump Shot,[],1631108,5.995400788436268,4.411764705882353,1610612742,46,51,2025-03-13T00:56:07Z,2510000,False,228.0,4.0,1,left,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,22.79,Missed,,,,,,,,,,,,,,,
253,PT05M16.00S,2025-03-13T00:56:04.7Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,46,51,2025-03-13T00:56:07Z,2520000,False,,,0,,D. Vassell REBOUND (Off:1 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,252.0,4.0,3.0,1.0,,,,,
254,PT05M05.00S,2025-03-13T00:56:14.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203084,93.51182654402102,49.01960784313725,1610612759,48,51,2025-03-13T00:56:20Z,2530000,False,-5.0,8.0,1,right,H. Barnes driving Hook (12 PTS) (D. Fox 3 AST),"[203084, 1628368]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,0.98,Made,12.0,,,,,,,,,,D. Fox,1628368.0,3.0,,
256,PT04M47.00S,2025-03-13T00:56:34.9Z,2,REGULAR,foul,personal,[],1628368,,,1610612742,48,51,2025-03-13T00:56:43Z,2550000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 203939]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,1.0,0.0,Powell,203939.0,,,,,,,,,
258,PT04M47.00S,2025-03-13T00:56:41.1Z,2,REGULAR,substitution,out,[],1629640,,,1610612742,48,51,2025-03-13T00:56:54Z,2570000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M47.00S,2025-03-13T00:56:41.1Z,2,REGULAR,substitution,in,[],101108,,,1610612742,48,51,2025-03-13T00:56:54Z,2580000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M36.00S,2025-03-13T00:57:16.7Z,2,REGULAR,2pt,Jump Shot,[],1630230,13.61695137976347,30.88235294117647,1610612742,48,53,2025-03-13T00:58:16Z,2590000,False,96.0,75.0,1,left,N. Marshall 12' driving floating Jump Shot (11 PTS),[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,12.18,Made,11.0,,,,,,,,,,,,,,
