actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
204,PT00M03.10S,2024-12-20T01:42:27.8Z,1,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,36,28,2024-12-20T01:42:27Z,2030000,False,,,0,,J. Johnson Free Throw 1 of 2 (7 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
205,PT00M03.10S,2024-12-20T01:42:46.3Z,1,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,36,29,2024-12-20T01:42:46Z,2040000,False,,,0,,J. Johnson Free Throw 2 of 2 (8 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
206,PT00M00.20S,2024-12-20T01:42:52.6Z,1,REGULAR,3pt,Jump Shot,[],1642264,64.86530880420499,23.52941176470588,1610612759,36,29,2024-12-20T01:43:14Z,2050000,False,-132.0,278.0,1,right,MISS S. Castle 30' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,30.77,Missed,,,,,,,,,,,,,,,
207,PT00M00.20S,2024-12-20T01:42:52.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,36,29,2024-12-20T01:43:14Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,206.0,,,
208,PT00M00.00S,2024-12-20T01:42:57.7Z,1,REGULAR,period,end,[],0,,,1610612759,36,29,2024-12-20T01:42:57Z,2070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT12M00.00S,2024-12-20T01:45:10.3Z,2,REGULAR,substitution,out,['startperiod'],1642264,,,1610612759,36,29,2024-12-20T01:45:37Z,2080000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT12M00.00S,2024-12-20T01:45:10.3Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612759,36,29,2024-12-20T01:45:37Z,2090000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT12M00.00S,2024-12-20T01:45:41.1Z,2,REGULAR,period,start,[],0,,,1610612737,36,29,2024-12-20T01:45:41Z,2100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT11M47.00S,2024-12-20T01:45:53.8Z,2,REGULAR,3pt,Jump Shot,[],1626204,25.837713534822605,84.55882352941177,1610612737,36,32,2024-12-20T01:46:00Z,2110000,False,-173.0,190.0,1,left,L. Nance Jr. 25' 3PT  (6 PTS) (D. Hunter 1 AST),"[1626204, 1629631]",1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.71,Made,6.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,
214,PT11M36.00S,2024-12-20T01:46:05.6Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612759,36,32,2024-12-20T01:46:49Z,2130000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1630249]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,1.0,Krejčí,1630249.0,,,,,,,,,,,,,,,,,
215,PT11M36.00S,2024-12-20T01:46:05.6Z,2,REGULAR,steal,,[],1630249,,,1610612737,36,32,2024-12-20T01:46:07Z,2140000,False,,,0,,V. Krejčí STEAL (1 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
216,PT11M31.00S,2024-12-20T01:46:10.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630552,8.09789750328515,49.01960784313725,1610612737,36,34,2024-12-20T01:47:02Z,2150000,False,5.0,24.0,1,left,J. Johnson running DUNK (10 PTS) (V. Krejčí 2 AST),"[1630552, 1630249]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,2.41,Made,10.0,V. Krejčí,1630249.0,2.0,,,,,,,,,,,
218,PT11M14.00S,2024-12-20T01:46:27.3Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612759,36,34,2024-12-20T01:47:46Z,2170000,False,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1630249]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,2.0,Krejčí,1630249.0,,,,,,,,,,,,,,,,,
219,PT11M14.00S,2024-12-20T01:46:27.3Z,2,REGULAR,steal,,[],1630249,,,1610612737,36,34,2024-12-20T01:51:22Z,2180000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
220,PT11M07.00S,2024-12-20T01:46:33.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629631,23.866622864651774,91.17647058823529,1610612737,36,37,2024-12-20T01:46:46Z,2190000,False,-206.0,172.0,1,left,D. Hunter 26' 3PT running (8 PTS) (J. Johnson 1 AST),"[1629631, 1630552]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,26.82,Made,8.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,
222,PT10M45.00S,2024-12-20T01:46:56.9Z,2,REGULAR,3pt,Jump Shot,[],1641705,70.12155059132719,21.323529411764707,1610612759,36,37,2024-12-20T01:48:24Z,2210000,False,-143.0,228.0,1,right,MISS V. Wembanyama 26' step back 3PT,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,26.97,Missed,,,,,,,,,,,,,,,
223,PT10M43.00S,2024-12-20T01:46:58.9Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612737,36,37,2024-12-20T01:48:24Z,2220000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:3),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,222.0,3.0,3.0,0.0
224,PT10M34.00S,2024-12-20T01:47:08.3Z,2,REGULAR,turnover,out-of-bounds,[],1630552,,,1610612737,36,37,2024-12-20T01:47:13Z,2230000,False,,,0,,J. Johnson bad pass out-of-bounds TURNOVER (2 TO),[1630552],1610612737.0,ATL,bad pass,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,201246.0,,,,,,,,,,
225,PT10M19.00S,2024-12-20T01:47:32.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,71.04139290407359,81.86274509803921,1610612759,36,37,2024-12-20T01:48:48Z,2240000,False,159.0,220.0,1,right,MISS J. Champagnie 27' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,27.14,Missed,,,,,,,,,,,,,,,
226,PT10M17.00S,2024-12-20T01:47:34.9Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,36,37,2024-12-20T01:48:48Z,2250000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,225.0,4.0,4.0,0.0
227,PT10M03.00S,2024-12-20T01:47:46.2Z,2,REGULAR,3pt,Jump Shot,[],1626204,33.196452036793694,41.66666666666667,1610612737,36,40,2024-12-20T01:47:52Z,2260000,False,42.0,260.0,1,left,L. Nance Jr. 26' 3PT  (9 PTS) (J. Johnson 2 AST),"[1626204, 1630552]",1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,26.28,Made,9.0,J. Johnson,1630552.0,2.0,,,,,,,,,,,
229,PT10M02.00S,2024-12-20T01:47:54.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,36,40,2024-12-20T01:47:54Z,2280000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M41.00S,2024-12-20T01:51:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.08672798948751,47.85539215686274,1610612759,38,40,2024-12-20T01:51:23Z,2290000,False,-11.0,3.0,1,right,K. Johnson cutting Layup (7 PTS) (V. Wembanyama 3 AST),"[1629640, 1641705]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,1.11,Made,7.0,V. Wembanyama,1641705.0,3.0,,,,,,,,,,,
232,PT09M24.00S,2024-12-20T01:51:21.6Z,2,REGULAR,3pt,Jump Shot,[],1630249,22.946780551905388,90.68627450980392,1610612737,38,40,2024-12-20T01:52:07Z,2310000,False,-203.0,163.0,1,left,MISS V. Krejčí 26' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,26.08,Missed,,,,,,,,,,,,,,,
233,PT09M22.00S,2024-12-20T01:51:23.6Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,38,40,2024-12-20T01:52:07Z,2320000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,232.0,2.0,2.0,0.0
234,PT09M12.00S,2024-12-20T01:51:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.01511169513797,43.872549019607845,1610612759,38,40,2024-12-20T01:52:45Z,2330000,False,-31.0,32.0,1,right,MISS K. Johnson driving Layup - blocked,"[1629640, 1626204]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.43,Missed,,,,,,,,,,Nance Jr.,1626204.0,,,,
267,PT09M12.00S,2024-12-20T01:51:34.5Z,2,REGULAR,block,,[],1626204,,,1610612759,38,40,2024-12-20T01:56:09Z,2335000,False,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT09M10.00S,2024-12-20T01:51:36.5Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,38,40,2024-12-20T01:52:45Z,2340000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,234.0,2.0,1.0,1.0
236,PT09M08.00S,2024-12-20T01:51:38.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,65.86933311432327,53.50796568627451,1610612759,38,40,2024-12-20T01:53:07Z,2350000,False,18.0,268.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,26.89,Missed,,,,,,,,,,,,,,,
237,PT09M06.00S,2024-12-20T01:51:40.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,38,40,2024-12-20T01:53:07Z,2360000,False,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,236.0,5.0,5.0,0.0
238,PT08M59.00S,2024-12-20T01:51:46.4Z,2,REGULAR,3pt,Jump Shot,[],1626204,28.465834428383708,19.607843137254903,1610612737,38,40,2024-12-20T01:53:21Z,2370000,False,152.0,215.0,1,left,MISS L. Nance Jr. 26' 3PT,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.34,Missed,,,,,,,,,,,,,,,
239,PT08M57.00S,2024-12-20T01:51:48.4Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,38,40,2024-12-20T01:53:21Z,2380000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,238.0,3.0,3.0,0.0
240,PT08M43.00S,2024-12-20T01:52:03.4Z,2,REGULAR,2pt,Layup,[],1641705,82.7365308804205,26.96078431372549,1610612759,40,40,2024-12-20T01:52:39Z,2390000,False,-115.0,110.0,1,right,V. Wembanyama 15' driving Layup (16 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,15.91,Made,16.0,,,,,,,,,,,,,,
242,PT08M43.00S,2024-12-20T01:52:10.4Z,2,REGULAR,foul,personal,['1freethrow'],1626204,,,1610612759,40,40,2024-12-20T01:52:38Z,2410000,False,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Wembanyama 1 FT),"[1626204, 1641705]",1610612737.0,ATL,shooting,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,203591.0,1.0,0.0,Wembanyama,1641705.0,,,,,,
244,PT08M43.00S,2024-12-20T01:52:19.9Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,40,40,2024-12-20T01:52:45Z,2430000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M43.00S,2024-12-20T01:52:19.9Z,2,REGULAR,substitution,out,[],1630552,,,1610612759,40,40,2024-12-20T01:52:45Z,2440000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M43.00S,2024-12-20T01:52:19.9Z,2,REGULAR,substitution,out,[],1629631,,,1610612759,40,40,2024-12-20T01:52:45Z,2450000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M43.00S,2024-12-20T01:52:19.9Z,2,REGULAR,substitution,out,[],1630249,,,1610612759,40,40,2024-12-20T01:52:45Z,2460000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M43.00S,2024-12-20T01:52:19.9Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,40,40,2024-12-20T01:52:45Z,2470000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M43.00S,2024-12-20T01:52:19.9Z,2,REGULAR,substitution,in,[],1629027,,,1610612759,40,40,2024-12-20T01:52:45Z,2480000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M43.00S,2024-12-20T01:52:19.9Z,2,REGULAR,substitution,in,[],1630700,,,1610612759,40,40,2024-12-20T01:52:45Z,2490000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M43.00S,2024-12-20T01:52:19.9Z,2,REGULAR,substitution,in,[],1642258,,,1610612759,40,40,2024-12-20T01:52:45Z,2500000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M43.00S,2024-12-20T01:52:46.8Z,2,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,40,40,2024-12-20T01:53:10Z,2510000,False,,,0,,MISS V. Wembanyama Free Throw 1 of 1,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
253,PT08M42.00S,2024-12-20T01:52:47.8Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612737,40,40,2024-12-20T01:54:06Z,2520000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:4),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,252.0,4.0,4.0,0.0
254,PT08M23.00S,2024-12-20T01:53:07.2Z,2,REGULAR,3pt,Jump Shot,[],203992,28.597240473061763,79.16666666666666,1610612737,40,40,2024-12-20T01:55:08Z,2530000,False,-146.0,216.0,1,left,MISS B. Bogdanović 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,,26.09,Missed,,,,,,,,,,,,,,,
255,PT08M20.00S,2024-12-20T01:53:10.2Z,2,REGULAR,rebound,defensive,[],101108,,,1610612759,40,40,2024-12-20T01:55:16Z,2540000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,254.0,3.0,3.0,0.0
256,PT08M16.00S,2024-12-20T01:53:15.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,92.55913272010513,46.07843137254902,1610612759,40,40,2024-12-20T01:55:41Z,2550000,False,-20.0,17.0,1,right,MISS K. Johnson running Layup,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,2.62,Missed,,,,,,,,,,,,,,,
257,PT08M14.00S,2024-12-20T01:53:17.0Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,40,40,2024-12-20T01:55:41Z,2560000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,256.0,2.0,2.0,0.0
258,PT08M10.00S,2024-12-20T01:53:20.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642258,28.465834428383708,19.11764705882353,1610612737,40,40,2024-12-20T01:55:55Z,2570000,False,154.0,215.0,1,left,MISS Z. Risacher 26' running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,,26.48,Missed,,,,,,,,,,,,,,,
259,PT08M08.00S,2024-12-20T01:53:22.7Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,40,40,2024-12-20T01:55:55Z,2580000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,258.0,4.0,4.0,0.0
260,PT07M57.00S,2024-12-20T01:53:31.1Z,2,REGULAR,3pt,Jump Shot,[],1641705,63.288436268068324,50.98039215686274,1610612759,43,40,2024-12-20T01:53:35Z,2590000,False,5.0,293.0,1,right,V. Wembanyama 29' 3PT  (19 PTS) (C. Paul 3 AST),"[1641705, 101108]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,29.26,Made,19.0,C. Paul,101108.0,3.0,,,,,,,,,,,
262,PT07M46.00S,2024-12-20T01:53:44.1Z,2,REGULAR,turnover,bad pass,[],1630700,,,1610612737,43,40,2024-12-20T01:56:34Z,2610000,False,,,0,,D. Daniels bad pass TURNOVER (2 TO),"[1630700, 101108]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,2.0,Paul,101108.0,,,,,,,,,,,,,,,,,
263,PT07M46.00S,2024-12-20T01:53:44.1Z,2,REGULAR,steal,,[],101108,,,1610612759,43,40,2024-12-20T01:53:47Z,2620000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT07M39.00S,2024-12-20T01:53:49.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631110,92.85479632063075,47.05882352941176,1610612759,45,40,2024-12-20T01:56:44Z,2630000,False,-15.0,15.0,1,right,J. Sochan running DUNK (7 PTS) (K. Johnson 1 AST),"[1631110, 1629640]",1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,2.08,Made,7.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,
266,PT07M38.00S,2024-12-20T01:53:58.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,45,40,2024-12-20T01:53:58Z,2650000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M38.00S,2024-12-20T01:56:15.1Z,2,REGULAR,substitution,out,[],1629640,,,1610612737,45,40,2024-12-20T01:56:45Z,2660000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M38.00S,2024-12-20T01:56:15.1Z,2,REGULAR,substitution,in,[],203084,,,1610612737,45,40,2024-12-20T01:56:45Z,2670000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT07M19.00S,2024-12-20T01:57:04.3Z,2,REGULAR,3pt,Jump Shot,[],1630700,31.225361366622867,24.754901960784316,1610612737,45,40,2024-12-20T01:57:27Z,2680000,False,126.0,241.0,1,left,MISS D. Daniels 27' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,27.2,Missed,,,,,,,,,,,,,,,
271,PT07M17.00S,2024-12-20T01:57:06.3Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,45,40,2024-12-20T01:57:27Z,2690000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,270.0,2.0,2.0,0.0
272,PT07M04.00S,2024-12-20T01:57:18.3Z,2,REGULAR,foul,personal,['3freethrow'],1626204,,,1610612759,45,40,2024-12-20T01:58:43Z,2700000,False,,,0,,L. Nance Jr. shooting personal FOUL (2 PF) (Wembanyama 3 FT),"[1626204, 1641705]",1610612737.0,ATL,shooting,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,203591.0,2.0,0.0,Wembanyama,1641705.0,,,,,,
274,PT07M04.00S,2024-12-20T01:57:52.9Z,2,REGULAR,freethrow,1 of 3,[],1641705,,,1610612759,46,40,2024-12-20T01:58:47Z,2720000,False,,,0,,V. Wembanyama Free Throw 1 of 3 (20 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
275,PT07M04.00S,2024-12-20T01:57:52.9Z,2,REGULAR,freethrow,2 of 3,[],1641705,,,1610612759,47,40,2024-12-20T01:58:47Z,2730000,False,,,0,,V. Wembanyama Free Throw 2 of 3 (21 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
278,PT07M04.00S,2024-12-20T01:57:52.9Z,2,REGULAR,freethrow,3 of 3,[],1641705,,,1610612759,48,40,2024-12-20T01:58:47Z,2760000,False,,,0,,V. Wembanyama Free Throw 3 of 3 (22 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
276,PT07M04.00S,2024-12-20T01:58:15.2Z,2,REGULAR,substitution,out,[],1630577,,,1610612737,48,40,2024-12-20T01:58:52Z,2770000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT07M04.00S,2024-12-20T01:58:15.2Z,2,REGULAR,substitution,in,[],1630170,,,1610612737,48,40,2024-12-20T01:58:52Z,2780000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M52.00S,2024-12-20T01:58:52.7Z,2,REGULAR,3pt,Jump Shot,[],1626204,32.14520367936925,31.372549019607842,1610612737,48,43,2024-12-20T01:58:58Z,2790000,False,93.0,250.0,1,left,L. Nance Jr. 26' 3PT  (12 PTS) (D. Daniels 1 AST),"[1626204, 1630700]",1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.65,Made,12.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,
281,PT06M30.00S,2024-12-20T01:59:16.2Z,2,REGULAR,2pt,Jump Shot,[],1630170,79.84559789750328,71.56862745098039,1610612759,48,43,2024-12-20T01:59:44Z,2810000,False,108.0,137.0,1,right,MISS D. Vassell 17' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,,17.43,Missed,,,,,,,,,,,,,,,
282,PT06M27.00S,2024-12-20T01:59:19.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,48,43,2024-12-20T01:59:52Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,281.0,,,
284,PT06M27.00S,2024-12-20T01:59:26.6Z,2,REGULAR,substitution,out,[],1626204,,,1610612759,48,43,2024-12-20T01:59:33Z,2840000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M27.00S,2024-12-20T01:59:26.6Z,2,REGULAR,substitution,in,[],203991,,,1610612759,48,43,2024-12-20T01:59:33Z,2850000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M21.00S,2024-12-20T01:59:44.9Z,2,REGULAR,turnover,bad pass,[],1641705,,,1610612759,48,43,2024-12-20T02:01:15Z,2860000,False,,,0,,V. Wembanyama bad pass TURNOVER (2 TO),"[1641705, 1642258]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,2.0,Risacher,1642258.0,,,,,,,,,,,,,,,,,
