actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT05M27.00S,2024-12-07T01:22:27.8Z,1,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,18,14,2024-12-07T01:24:46Z,860000,False,,,0,,K. Johnson Free Throw 1 of 1 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
87,PT05M10.00S,2024-12-07T01:22:44.2Z,1,REGULAR,2pt,Jump Shot,[],201942,8.886333771353483,70.09803921568627,1610612758,18,16,2024-12-07T01:25:31Z,870000,False,-100.0,31.0,1,left,D. DeRozan 10' step back Jump Shot (6 PTS),[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,10.52,Made,6.0,,,,,,,,,,,,,,,,,
88,PT04M59.00S,2024-12-07T01:22:55.1Z,1,REGULAR,3pt,Jump Shot,[],1629640,82.9993429697766,3.431372549019608,1610612759,18,16,2024-12-07T01:23:02Z,880000,False,-233.0,107.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
89,PT04M55.00S,2024-12-07T01:22:58.7Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,18,16,2024-12-07T01:22:58Z,890000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,88.0,1.0,0.0,1.0,,,,,,,,,,,,,
90,PT04M48.00S,2024-12-07T01:23:05.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,69.85873850197109,17.647058823529413,1610612759,21,16,2024-12-07T01:23:09Z,900000,False,-162.0,231.0,1,right,K. Johnson 28' 3PT  (8 PTS) (C. Paul 4 AST),"[1629640, 101108]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,28.19,Made,8.0,,,,,C. Paul,101108.0,4.0,,,,,,,,,,
92,PT04M37.00S,2024-12-07T01:23:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.046649145860711,54.41176470588235,1610612758,21,16,2024-12-07T01:27:37Z,920000,False,-22.0,14.0,1,left,MISS D. Sabonis cutting Layup - blocked,"[1627734, 1629646]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,Bassey,1629646.0
93,PT04M37.00S,2024-12-07T01:23:17.3Z,1,REGULAR,block,,[],1629646,,,1610612758,21,16,2024-12-07T01:23:21Z,930000,False,,,0,,C. Bassey BLOCK (1 BLK),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M33.00S,2024-12-07T01:23:21.3Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,21,16,2024-12-07T01:23:29Z,940000,False,,,0,,C. Paul REBOUND (Off:1 Def:3),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,92.0,4.0,3.0,1.0,,,,,,,,,,,,,
95,PT04M33.00S,2024-12-07T01:23:31.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629640,94.08672798948751,50.32935049019608,1610612759,23,16,2024-12-07T01:28:07Z,950000,False,2.0,3.0,1,right,K. Johnson running alley-oop DUNK (10 PTS) (J. Sochan 1 AST),"[1629640, 1631110]",1610612759.0,SAS,running alley-oop,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.35,Made,10.0,,,,,J. Sochan,1631110.0,1.0,,,,,,,,,,
97,PT04M33.00S,2024-12-07T01:24:00.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612758,23,16,2024-12-07T01:24:00Z,970000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M18.00S,2024-12-07T01:26:37.8Z,1,REGULAR,3pt,Jump Shot,[],201942,11.12023653088042,97.54901960784314,1610612758,23,16,2024-12-07T01:26:43Z,980000,False,-238.0,52.0,1,left,MISS D. DeRozan 24' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,24.33,Missed,,,,,,,,,,,,,,,,,,
100,PT04M14.00S,2024-12-07T01:26:41.8Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,23,16,2024-12-07T01:26:43Z,990000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,99.0,2.0,1.0,1.0,,,,,,,,,,,,,
101,PT04M00.00S,2024-12-07T01:26:55.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,93.11760840998686,49.26470588235294,1610612759,25,16,2024-12-07T01:27:03Z,1000000,False,-4.0,12.0,1,right,J. Sochan cutting DUNK (2 PTS) (C. Paul 5 AST),"[1631110, 101108]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,,,,,C. Paul,101108.0,5.0,,,,,,,,,,
103,PT03M46.00S,2024-12-07T01:27:09.8Z,1,REGULAR,2pt,Jump Shot,[],1628989,21.681997371879106,37.44638480392157,1610612758,25,16,2024-12-07T01:27:20Z,1020000,False,63.0,151.0,1,left,MISS K. Huerter 16' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,16.38,Missed,,,,,,,,,,,,,,,,,,
104,PT03M43.00S,2024-12-07T01:27:12.8Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,25,16,2024-12-07T01:27:20Z,1030000,False,,,0,,C. Paul REBOUND (Off:1 Def:4),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,,,,103.0,5.0,4.0,1.0,,,,,,,,,,,,,
105,PT03M29.00S,2024-12-07T01:27:26.3Z,1,REGULAR,3pt,Jump Shot,[],1631110,92.19776609724047,3.1862745098039214,1610612759,28,16,2024-12-07T01:27:30Z,1040000,False,-234.0,21.0,1,right,J. Sochan 3PT  (5 PTS) (C. Paul 6 AST),"[1631110, 101108]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,23.5,Made,5.0,,,,,C. Paul,101108.0,6.0,,,,,,,,,,
107,PT03M18.00S,2024-12-07T01:27:37.0Z,1,REGULAR,3pt,Jump Shot,[],1628989,23.47240473061761,9.558823529411764,1610612758,28,19,2024-12-07T01:27:42Z,1060000,False,202.0,168.0,1,left,K. Huerter 26' 3PT  (3 PTS) (M. Monk 1 AST),"[1628989, 1628370]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,26.29,Made,3.0,,,,,M. Monk,1628370.0,1.0,,,,,,,,,,
109,PT03M05.00S,2024-12-07T01:27:53.8Z,1,REGULAR,foul,personal,['2freethrow'],201942,,,1610612759,28,19,2024-12-07T01:28:02Z,1080000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Champagnie 2 FT),"[201942, 1630577]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Champagnie,1630577.0,,
111,PT03M05.00S,2024-12-07T01:28:16.6Z,1,REGULAR,freethrow,1 of 2,[],1630577,,,1610612759,29,19,2024-12-07T01:28:16Z,1100000,False,,,0,,J. Champagnie Free Throw 1 of 2 (12 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
112,PT03M05.00S,2024-12-07T01:28:18.0Z,1,REGULAR,substitution,out,[],1628370,,,1610612759,29,19,2024-12-07T01:28:23Z,1110000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2024-12-07T01:28:18.0Z,1,REGULAR,substitution,out,[],201942,,,1610612759,29,19,2024-12-07T01:28:23Z,1120000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2024-12-07T01:28:18.0Z,1,REGULAR,substitution,out,[],1642403,,,1610612759,29,19,2024-12-07T01:28:23Z,1130000,False,,,0,,SUB out: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2024-12-07T01:28:18.0Z,1,REGULAR,substitution,in,[],1631165,,,1610612759,29,19,2024-12-07T01:28:23Z,1140000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M05.00S,2024-12-07T01:28:18.0Z,1,REGULAR,substitution,in,[],1631099,,,1610612759,29,19,2024-12-07T01:28:23Z,1150000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M05.00S,2024-12-07T01:28:18.0Z,1,REGULAR,substitution,in,[],1628368,,,1610612759,29,19,2024-12-07T01:28:23Z,1160000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M05.00S,2024-12-07T01:28:40.4Z,1,REGULAR,freethrow,2 of 2,[],1630577,,,1610612759,30,19,2024-12-07T01:28:40Z,1170000,False,,,0,,J. Champagnie Free Throw 2 of 2 (13 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
119,PT02M48.00S,2024-12-07T01:28:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.521024967148489,53.67647058823529,1610612758,30,19,2024-12-07T01:30:13Z,1180000,False,-18.0,9.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,,,,
120,PT02M45.00S,2024-12-07T01:28:59.9Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,30,19,2024-12-07T01:29:13Z,1190000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,
121,PT02M37.00S,2024-12-07T01:29:08.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,79.97700394218134,60.049019607843135,1610612759,32,19,2024-12-07T01:29:16Z,1200000,False,50.0,136.0,1,right,C. Paul 14' pullup Jump Shot (2 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,14.47,Made,2.0,,,,,,,,,,,,,,,,,
122,PT02M23.00S,2024-12-07T01:29:21.7Z,1,REGULAR,2pt,Jump Shot,[],1631099,7.966491458607096,73.77450980392157,1610612758,32,21,2024-12-07T01:29:29Z,1210000,False,-119.0,22.0,1,left,K. Murray 12' step back Jump Shot (2 PTS) (D. Fox 4 AST),"[1631099, 1628368]",1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,12.1,Made,2.0,,,,,D. Fox,1628368.0,4.0,,,,,,,,,,
124,PT02M13.00S,2024-12-07T01:29:33.5Z,1,REGULAR,turnover,out-of-bounds,[],101108,,,1610612759,32,21,2024-12-07T01:29:45Z,1230000,False,,,0,,C. Paul bad pass out-of-bounds TURNOVER (2 TO),[101108],1610612759.0,SAS,bad pass,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,,,1193.0,,,,,,
125,PT02M05.00S,2024-12-07T01:29:51.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,25.18068331143233,89.4607843137255,1610612758,32,24,2024-12-07T01:30:12Z,1240000,False,-197.0,184.0,1,left,K. Huerter 26' 3PT step back (6 PTS) (D. Fox 5 AST),"[1628989, 1628368]",1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,26.99,Made,6.0,,,,,D. Fox,1628368.0,5.0,,,,,,,,,,
127,PT02M03.00S,2024-12-07T01:30:06.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,32,24,2024-12-07T01:30:06Z,1260000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M03.00S,2024-12-07T01:31:35.8Z,1,REGULAR,substitution,out,[],101108,,,1610612759,32,24,2024-12-07T01:31:40Z,1270000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M03.00S,2024-12-07T01:31:35.8Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,32,24,2024-12-07T01:31:40Z,1280000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M03.00S,2024-12-07T01:31:35.8Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,32,24,2024-12-07T01:31:40Z,1290000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M03.00S,2024-12-07T01:31:35.8Z,1,REGULAR,substitution,in,[],1631103,,,1610612759,32,24,2024-12-07T01:31:40Z,1300000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M54.00S,2024-12-07T01:31:48.6Z,1,REGULAR,foul,personal,[],1631099,,,1610612759,32,24,2024-12-07T01:32:12Z,1310000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 1629646]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Bassey,1629646.0,,
134,PT01M46.00S,2024-12-07T01:32:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,90.62089356110381,51.71568627450981,1610612759,32,24,2024-12-07T01:32:28Z,1330000,False,9.0,36.0,1,right,MISS K. Johnson driving Layup - blocked,"[1629640, 1631099]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,Murray,1631099.0
135,PT01M46.00S,2024-12-07T01:32:17.5Z,1,REGULAR,block,,[],1631099,,,1610612759,32,24,2024-12-07T01:32:20Z,1340000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M46.00S,2024-12-07T01:32:17.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,32,24,2024-12-07T01:32:28Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,134.0,,,,,,,,,,,,,,,,
138,PT01M39.00S,2024-12-07T01:32:42.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631110,79.188567674113,50.245098039215684,1610612759,32,24,2024-12-07T01:33:03Z,1370000,False,1.0,143.0,1,right,MISS J. Sochan 14' fadeaway Shot,[1631110],1610612759.0,SAS,fadeaway,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Center,14.31,Missed,,,,,,,,,,,,,,,,,,
139,PT01M36.00S,2024-12-07T01:32:45.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,32,24,2024-12-07T01:32:45Z,1380000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,,138.0,3.0,3.0,0.0,,,,,,,,,,,,,
140,PT01M29.00S,2024-12-07T01:32:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627734,7.966491458607096,50.245098039215684,1610612758,32,26,2024-12-07T01:33:40Z,1390000,False,-1.0,22.0,1,left,D. Sabonis cutting finger roll Layup (2 PTS) (D. Fox 6 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.24,Made,2.0,,,,,D. Fox,1628368.0,6.0,,,,,,,,,,
142,PT01M29.00S,2024-12-07T01:32:59.7Z,1,REGULAR,foul,personal,['1freethrow'],1631103,,,1610612758,32,26,2024-12-07T01:33:15Z,1410000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1631103, 1627734]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Sabonis,1627734.0,,
145,PT01M29.00S,2024-12-07T01:33:22.4Z,1,REGULAR,violation,defensive goaltending,[],1629646,,,1610612758,32,26,2024-12-07T01:33:40Z,1440000,False,,,0,,C. Bassey defensive goaltending VIOLATION,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,
146,PT01M29.00S,2024-12-07T01:33:28.4Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,32,27,2024-12-07T01:33:28Z,1450000,False,,,0,,D. Sabonis Free Throw 1 of 1 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
147,PT01M12.00S,2024-12-07T01:33:42.1Z,1,REGULAR,2pt,Jump Shot,[],1642264,79.45137976346912,56.86274509803921,1610612759,32,27,2024-12-07T01:34:09Z,1460000,False,34.0,141.0,1,right,MISS S. Castle 14' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,8-16 Center,14.48,Missed,,,,,,,,,,,,,,,,,,
148,PT01M09.00S,2024-12-07T01:33:45.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,32,27,2024-12-07T01:34:09Z,1470000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,,147.0,4.0,4.0,0.0,,,,,,,,,,,,,
149,PT01M03.00S,2024-12-07T01:33:51.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627734,5.863994743758213,51.9607843137255,1610612758,32,29,2024-12-07T01:34:31Z,1480000,False,-10.0,3.0,1,left,D. Sabonis running Layup (5 PTS),[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.01,Made,5.0,,,,,,,,,,,,,,,,,
150,PT00M48.90S,2024-12-07T01:34:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,82.7365308804205,50.0,1610612759,32,29,2024-12-07T01:35:11Z,1490000,False,0.0,110.0,1,right,MISS M. Branham 10' driving floating Shot,[1631103],1610612759.0,SAS,driving floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,10.98,Missed,,,,,,,,,,,,,,,,,,
151,PT00M48.90S,2024-12-07T01:34:06.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,32,29,2024-12-07T01:34:32Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,150.0,,,,,,,,,,,,,,,,
153,PT00M36.90S,2024-12-07T01:34:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.1268068331143235,53.431372549019606,1610612758,32,31,2024-12-07T01:35:03Z,1520000,False,-17.0,5.0,1,left,D. Fox driving finger roll Layup (7 PTS),[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.79,Made,7.0,,,,,,,,,,,,,,,,,
154,PT00M31.40S,2024-12-07T01:34:35.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612759,32,31,2024-12-07T01:34:44Z,1530000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Castle 2 FT),"[1631165, 1642264]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1662.0,1.0,0.0,Castle,1642264.0,,
156,PT00M31.40S,2024-12-07T01:35:06.4Z,1,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,33,31,2024-12-07T01:35:30Z,1550000,False,,,0,,S. Castle Free Throw 1 of 2 (3 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
157,PT00M31.40S,2024-12-07T01:35:06.4Z,1,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,33,31,2024-12-07T01:35:30Z,1560000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M29.80S,2024-12-07T01:35:08.0Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,33,31,2024-12-07T01:35:30Z,1570000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,
159,PT00M09.80S,2024-12-07T01:35:47.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.863994743758213,53.92156862745098,1610612758,33,31,2024-12-07T01:35:56Z,1580000,False,-20.0,3.0,1,left,MISS D. Fox driving finger roll Layup,[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
160,PT00M07.00S,2024-12-07T01:35:50.3Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,33,31,2024-12-07T01:35:56Z,1590000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,159.0,5.0,4.0,1.0,,,,,,,,,,,,,
161,PT00M07.00S,2024-12-07T01:35:52.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.590000152587891,50.0,1610612758,33,33,2024-12-07T01:35:52Z,1600000,False,0.0,0.0,1,left,D. Sabonis putback Layup (7 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2024-12-07T01:36:00.4Z,1,REGULAR,3pt,Jump Shot,[],1642264,68.9388961892247,26.96078431372549,1610612759,33,33,2024-12-07T01:36:50Z,1610000,False,-115.0,239.0,1,right,MISS S. Castle 26' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2024-12-07T01:36:00.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,33,33,2024-12-07T01:36:50Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,162.0,,,,,,,,,,,,,,,,
164,PT00M00.00S,2024-12-07T01:36:07.8Z,1,REGULAR,period,end,[],0,,,1610612759,33,33,2024-12-07T01:36:07Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-12-07T01:38:11.6Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,33,33,2024-12-07T01:38:38Z,1640000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-12-07T01:38:11.6Z,2,REGULAR,substitution,out,['startperiod'],1631110,,,1610612759,33,33,2024-12-07T01:38:38Z,1650000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-12-07T01:38:11.6Z,2,REGULAR,substitution,out,['startperiod'],1629646,,,1610612759,33,33,2024-12-07T01:38:38Z,1660000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-12-07T01:38:11.6Z,2,REGULAR,substitution,out,['startperiod'],1627734,,,1610612759,33,33,2024-12-07T01:38:38Z,1670000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-12-07T01:38:11.6Z,2,REGULAR,substitution,in,['startperiod'],1628380,,,1610612759,33,33,2024-12-07T01:38:38Z,1680000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-12-07T01:38:11.6Z,2,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,33,33,2024-12-07T01:38:38Z,1690000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-12-07T01:38:11.6Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,33,33,2024-12-07T01:38:38Z,1700000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-12-07T01:38:11.6Z,2,REGULAR,substitution,in,['startperiod'],1631115,,,1610612759,33,33,2024-12-07T01:38:38Z,1710000,False,,,0,,SUB in: O. Robinson,[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-12-07T01:38:45.5Z,2,REGULAR,period,start,[],0,,,1610612759,33,33,2024-12-07T01:38:45Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
