actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
170,PT10M02.00S,2024-10-27T01:14:06.9Z,2,REGULAR,steal,,[],1631106,,,1610612745,42,34,2024-10-27T01:14:16Z,1700000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
171,PT09M52.00S,2024-10-27T01:14:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641715,93.38042049934296,46.568627450980394,1610612745,42,36,2024-10-27T01:14:28Z,1710000,False,-17.0,10.0,1,right,C. Whitmore driving finger roll Layup (4 PTS) (A. Thompson 1 AST),"[1641715, 1641708]",1610612745.0,HOU,driving finger roll,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,1.97,Made,,,,,4.0,A. Thompson,1641708.0,1.0,,,,,,,,
173,PT09M43.00S,2024-10-27T01:14:26.1Z,2,REGULAR,turnover,lost ball,[],1641705,,,1610612759,42,36,2024-10-27T01:14:31Z,1730000,False,,,0,,V. Wembanyama lost ball TURNOVER (1 TO),"[1641705, 1631106]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left,,1.0,,,,,,,,,,,,,,,,,Eason,1631106.0
174,PT09M43.00S,2024-10-27T01:14:26.1Z,2,REGULAR,steal,,[],1631106,,,1610612745,42,36,2024-10-27T01:14:28Z,1740000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
175,PT09M34.00S,2024-10-27T01:14:35.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629111,94.30026281208936,49.754901960784316,1610612745,42,38,2024-10-27T01:14:44Z,1750000,False,-1.0,1.0,1,right,J. Landale DUNK (5 PTS) (A. Thompson 2 AST),"[1629111, 1641708]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,0.16,Made,,,,,5.0,A. Thompson,1641708.0,2.0,,,,,,,,
177,PT09M34.00S,2024-10-27T01:14:48.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,42,38,2024-10-27T01:14:48Z,1770000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M34.00S,2024-10-27T01:17:24.9Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,42,38,2024-10-27T01:17:38Z,1780000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M34.00S,2024-10-27T01:17:24.9Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,42,38,2024-10-27T01:17:38Z,1790000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M13.00S,2024-10-27T01:17:57.2Z,2,REGULAR,2pt,Jump Shot,[],1631103,7.30946123521682,67.8921568627451,1610612759,44,38,2024-10-27T01:19:13Z,1800000,False,-89.0,16.0,1,left,M. Branham 9' pullup bank Jump Shot (2 PTS),[1631103],1610612759.0,SAS,pullup bank,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,,,9.1,Made,,,,,2.0,,,,,,,,,,,
181,PT08M47.00S,2024-10-27T01:18:22.9Z,2,REGULAR,turnover,lost ball,[],1642263,,,1610612745,44,38,2024-10-27T01:18:34Z,1810000,False,,,0,,R. Sheppard lost ball TURNOVER (1 TO),"[1642263, 101108]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Paul,101108.0
182,PT08M47.00S,2024-10-27T01:18:22.9Z,2,REGULAR,steal,,[],101108,,,1610612759,44,38,2024-10-27T01:19:23Z,1820000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
183,PT08M37.00S,2024-10-27T01:18:33.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641705,6.521024967148489,48.28431372549019,1610612759,46,38,2024-10-27T01:20:41Z,1830000,False,9.0,9.0,1,left,V. Wembanyama driving finger roll Layup (10 PTS) (M. Branham 1 AST),"[1641705, 1631103]",1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,1.23,Made,,,,,10.0,M. Branham,1631103.0,1.0,,,,,,,,
185,PT08M27.00S,2024-10-27T01:18:42.7Z,2,REGULAR,3pt,Jump Shot,[],1642263,66.5735873850197,56.372549019607845,1610612745,46,38,2024-10-27T01:22:00Z,1850000,False,32.0,262.0,1,right,MISS R. Sheppard 26' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,26.36,Missed,,,,,,,,,,,,,,,,
186,PT08M27.00S,2024-10-27T01:18:42.7Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,46,38,2024-10-27T01:18:52Z,1860000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,
187,PT08M17.00S,2024-10-27T01:18:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,5.338370565045992,52.20588235294118,1610612759,48,38,2024-10-27T01:22:54Z,1870000,False,-11.0,-2.0,1,left,M. Branham driving reverse Layup (4 PTS) (C. Paul 4 AST),"[1631103, 101108]",1610612759.0,SAS,driving reverse,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,1.12,Made,,,,,4.0,C. Paul,101108.0,4.0,,,,,,,,
189,PT08M00.00S,2024-10-27T01:19:11.5Z,2,REGULAR,foul,offensive,[],1631106,,,1610612745,48,38,2024-10-27T02:39:04Z,1890000,False,,,0,,T. Eason offensive FOUL (2 PF),"[1631106, 1629640]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left,1629175.0,,,,,,,,,,,,2.0,0.0,Johnson,1629640.0,,,,
191,PT08M00.00S,2024-10-27T01:19:11.5Z,2,REGULAR,turnover,offensive foul,[],1631106,,,1610612745,48,38,2024-10-27T01:19:11Z,1910000,False,,,0,,T. Eason offensive foul TURNOVER (1 TO),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left,1629175.0,1.0,,,,,,,,,,,,,,,,,,
192,PT08M00.00S,2024-10-27T01:19:20.3Z,2,REGULAR,substitution,out,[],1629111,,,1610612759,48,38,2024-10-27T01:19:34Z,1920000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M00.00S,2024-10-27T01:19:20.3Z,2,REGULAR,substitution,out,[],1642263,,,1610612759,48,38,2024-10-27T01:19:34Z,1930000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M00.00S,2024-10-27T01:19:20.3Z,2,REGULAR,substitution,out,[],1631106,,,1610612759,48,38,2024-10-27T01:19:34Z,1940000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M00.00S,2024-10-27T01:19:20.3Z,2,REGULAR,substitution,in,[],1627832,,,1610612759,48,38,2024-10-27T01:19:34Z,1950000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M00.00S,2024-10-27T01:19:20.3Z,2,REGULAR,substitution,in,[],1630578,,,1610612759,48,38,2024-10-27T01:19:34Z,1960000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M00.00S,2024-10-27T01:19:20.3Z,2,REGULAR,substitution,in,[],1631095,,,1610612759,48,38,2024-10-27T01:19:34Z,1970000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M42.00S,2024-10-27T01:19:49.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641705,24.26084099868594,30.392156862745097,1610612759,48,38,2024-10-27T01:19:58Z,1980000,False,98.0,176.0,1,left,MISS V. Wembanyama 20' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,20.11,Missed,,,,,,,,,,,,,,,,
199,PT07M39.00S,2024-10-27T01:19:52.7Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,48,38,2024-10-27T01:19:52Z,1990000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,,,198.0,2.0,2.0,0.0,,,,,,,,,,,,
200,PT07M27.00S,2024-10-27T01:20:05.3Z,2,REGULAR,3pt,Jump Shot,[],1631095,73.40670170827858,16.176470588235293,1610612745,48,38,2024-10-27T01:20:15Z,2000000,False,-169.0,197.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,26.0,Missed,,,,,,,,,,,,,,,,
201,PT07M27.00S,2024-10-27T01:20:05.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,48,38,2024-10-27T01:20:15Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,200.0,,,,,,,,,,,,,,,
202,PT07M27.00S,2024-10-27T01:20:11.6Z,2,REGULAR,foul,personal,[],1629640,,,1610612745,48,38,2024-10-27T01:20:23Z,2020000,False,,,0,,K. Johnson loose ball personal FOUL (2 PF),"[1629640, 1641715]",1610612759.0,SAS,loose ball,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,2.0,0.0,Whitmore,1641715.0,,,,
204,PT07M27.00S,2024-10-27T01:20:17.8Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,48,38,2024-10-27T01:20:23Z,2040000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M27.00S,2024-10-27T01:20:17.8Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,48,38,2024-10-27T01:20:23Z,2050000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M12.00S,2024-10-27T01:20:49.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641715,69.85873850197109,20.833333333333336,1610612745,48,38,2024-10-27T01:21:00Z,2060000,False,-146.0,231.0,1,right,MISS C. Whitmore 27' step back 3PT,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,27.3,Missed,,,,,,,,,,,,,,,,
207,PT07M08.00S,2024-10-27T01:20:53.3Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,48,38,2024-10-27T01:20:53Z,2070000,False,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,206.0,5.0,4.0,1.0,,,,,,,,,,,,
208,PT07M01.00S,2024-10-27T01:21:00.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,5.995400788436268,47.549019607843135,1610612759,48,38,2024-10-27T01:21:10Z,2080000,False,12.0,4.0,1,left,MISS V. Wembanyama alley-oop DUNK,[1641705],1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,1.29,Missed,,,,,,,,,,,,,,,,
209,PT06M59.00S,2024-10-27T01:21:02.8Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,48,38,2024-10-27T01:21:10Z,2090000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,
210,PT06M57.00S,2024-10-27T01:21:06.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641715,92.72339027595268,44.6078431372549,1610612745,48,38,2024-10-27T01:26:51Z,2100000,False,-27.0,16.0,1,right,MISS C. Whitmore running Layup - blocked,"[1641715, 1631103]",1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,3.13,Missed,,,,,,,,,,,,,Branham,1631103.0,,
211,PT06M57.00S,2024-10-27T01:21:06.5Z,2,REGULAR,block,,[],1631103,,,1610612745,48,38,2024-10-27T01:21:08Z,2110000,False,,,0,,M. Branham BLOCK (1 BLK),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT06M57.00S,2024-10-27T01:21:06.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,48,38,2024-10-27T01:21:18Z,2120000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,210.0,,,,,,,,,,,,,,,
214,PT06M57.00S,2024-10-27T01:21:11.1Z,2,REGULAR,substitution,out,[],1629640,,,1610612745,48,38,2024-10-27T01:21:22Z,2140000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M57.00S,2024-10-27T01:21:11.1Z,2,REGULAR,substitution,out,[],1641705,,,1610612745,48,38,2024-10-27T01:21:22Z,2150000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M57.00S,2024-10-27T01:21:11.1Z,2,REGULAR,substitution,out,[],101108,,,1610612745,48,38,2024-10-27T01:21:22Z,2160000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M57.00S,2024-10-27T01:21:11.1Z,2,REGULAR,substitution,in,[],1631110,,,1610612745,48,38,2024-10-27T01:21:22Z,2170000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M57.00S,2024-10-27T01:21:11.1Z,2,REGULAR,substitution,in,[],1628380,,,1610612745,48,38,2024-10-27T01:21:22Z,2180000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M57.00S,2024-10-27T01:21:11.1Z,2,REGULAR,substitution,in,[],1642264,,,1610612745,48,38,2024-10-27T01:21:22Z,2190000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M55.00S,2024-10-27T01:21:32.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,94.69448094612353,3.9215686274509802,1610612745,48,38,2024-10-27T01:21:43Z,2200000,False,-230.0,-3.0,1,right,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,23.04,Missed,,,,,,,,,,,,,,,,
221,PT06M54.00S,2024-10-27T01:21:33.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,48,38,2024-10-27T01:21:43Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,,,220.0,,,,,,,,,,,,,,,
222,PT06M54.00S,2024-10-27T01:21:37.5Z,2,REGULAR,foul,personal,[],1631110,,,1610612745,48,38,2024-10-27T01:21:56Z,2220000,False,,,0,,J. Sochan loose ball personal FOUL (1 PF),"[1631110, 1631095]",1610612759.0,SAS,loose ball,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,1.0,0.0,Smith Jr.,1631095.0,,,,
224,PT06M46.00S,2024-10-27T01:22:04.7Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612745,48,38,2024-10-27T01:22:13Z,2240000,False,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1631110]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Sochan,1631110.0
225,PT06M46.00S,2024-10-27T01:22:04.7Z,2,REGULAR,steal,,[],1631110,,,1610612759,48,38,2024-10-27T01:22:06Z,2250000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
226,PT06M31.00S,2024-10-27T01:22:18.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631103,5.995400788436268,21.568627450980394,1610612759,48,38,2024-10-27T01:22:22Z,2260000,False,142.0,4.0,1,left,MISS M. Branham 14' Jump Shot,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,,,14.23,Missed,,,,,,,,,,,,,,,,
227,PT06M29.00S,2024-10-27T01:22:20.2Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,48,38,2024-10-27T01:22:22Z,2270000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,226.0,3.0,3.0,0.0,,,,,,,,,,,,
228,PT06M23.00S,2024-10-27T01:22:26.1Z,2,REGULAR,3pt,Jump Shot,[],1627832,64.47109067017082,61.274509803921575,1610612745,48,38,2024-10-27T01:22:35Z,2280000,False,56.0,281.0,1,right,MISS F. VanVleet 28' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,28.71,Missed,,,,,,,,,,,,,,,,
229,PT06M20.00S,2024-10-27T01:22:29.1Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,48,38,2024-10-27T01:22:35Z,2290000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,228.0,2.0,1.0,1.0,,,,,,,,,,,,
230,PT06M20.00S,2024-10-27T01:22:31.9Z,2,REGULAR,turnover,out-of-bounds,[],1630577,,,1610612759,48,38,2024-10-27T01:22:42Z,2300000,False,,,0,,J. Champagnie bad pass out-of-bounds TURNOVER (1 TO),[1630577],1610612759.0,SAS,bad pass,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,2882.0,1.0,,,,,,,,,,,,,,,,,,
231,PT06M01.00S,2024-10-27T01:23:00.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641715,66.83639947437582,35.049019607843135,1610612745,48,38,2024-10-27T01:23:08Z,2310000,False,-75.0,259.0,1,right,MISS C. Whitmore 26' step back 3PT,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,26.98,Missed,,,,,,,,,,,,,,,,
232,PT05M55.00S,2024-10-27T01:23:06.3Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,48,38,2024-10-27T01:23:08Z,2320000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,231.0,4.0,3.0,1.0,,,,,,,,,,,,
233,PT05M55.00S,2024-10-27T01:23:05.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,48,38,2024-10-27T01:23:05Z,2330000,False,0.0,0.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
234,PT05M53.00S,2024-10-27T01:23:06.8Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,48,38,2024-10-27T01:23:06Z,2340000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,
235,PT05M44.00S,2024-10-27T01:23:16.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,11.645860709592641,55.14705882352941,1610612759,48,38,2024-10-27T01:23:21Z,2350000,False,-26.0,57.0,1,left,MISS Z. Collins 6' Hook,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,6.25,Missed,,,,,,,,,,,,,,,,
236,PT05M41.00S,2024-10-27T01:23:19.4Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,48,38,2024-10-27T01:23:21Z,2360000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,
237,PT05M35.00S,2024-10-27T01:23:24.8Z,2,REGULAR,2pt,Jump Shot,[],1631095,80.1084099868594,28.921568627450984,1610612745,48,38,2024-10-27T01:23:30Z,2370000,False,-105.0,134.0,1,right,MISS J. Smith Jr. 17' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,17.09,Missed,,,,,,,,,,,,,,,,
238,PT05M32.00S,2024-10-27T01:23:27.8Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,48,38,2024-10-27T01:23:30Z,2380000,False,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Left Center,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,,
239,PT05M14.00S,2024-10-27T01:23:50.9Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612759,48,38,2024-10-27T01:24:01Z,2390000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Champagnie 2 FT),"[1630578, 1630577]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,2.0,0.0,Champagnie,1630577.0,,,,
241,PT05M14.00S,2024-10-27T01:24:15.6Z,2,REGULAR,freethrow,1 of 2,[],1630577,,,1610612759,49,38,2024-10-27T01:24:15Z,2410000,False,,,0,,J. Champagnie Free Throw 1 of 2 (6 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
242,PT05M14.00S,2024-10-27T01:24:16.2Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,49,38,2024-10-27T01:24:29Z,2420000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M14.00S,2024-10-27T01:24:16.2Z,2,REGULAR,substitution,out,[],1641715,,,1610612759,49,38,2024-10-27T01:24:29Z,2430000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M14.00S,2024-10-27T01:24:16.2Z,2,REGULAR,substitution,in,[],203084,,,1610612759,49,38,2024-10-27T01:24:29Z,2440000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M14.00S,2024-10-27T01:24:16.2Z,2,REGULAR,substitution,in,[],1630224,,,1610612759,49,38,2024-10-27T01:24:29Z,2450000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M14.00S,2024-10-27T01:24:34.7Z,2,REGULAR,freethrow,2 of 2,[],1630577,,,1610612759,50,38,2024-10-27T01:24:34Z,2460000,False,,,0,,J. Champagnie Free Throw 2 of 2 (7 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
247,PT04M48.00S,2024-10-27T01:25:03.5Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,50,38,2024-10-27T01:25:09Z,2470000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 1631110]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Sochan,1631110.0
248,PT04M48.00S,2024-10-27T01:25:03.5Z,2,REGULAR,steal,,[],1631110,,,1610612759,50,38,2024-10-27T01:25:05Z,2480000,False,,,0,,J. Sochan STEAL (2 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT04M38.00S,2024-10-27T01:25:12.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642264,21.632720105124836,32.35294117647059,1610612759,50,38,2024-10-27T01:25:19Z,2490000,False,88.0,151.0,1,left,MISS S. Castle 17' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,17.47,Missed,,,,,,,,,,,,,,,,
250,PT04M34.00S,2024-10-27T01:25:15.7Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,50,38,2024-10-27T01:25:15Z,2500000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Right Center,,,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,
