actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
176,PT00M08.30S,2025-01-16T01:36:58.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630583,88.64980289093299,39.46078431372549,1610612763,30,25,2025-01-16T01:40:05Z,1705000,False,-53.0,54.0,1,right,MISS S. Aldama 7' Jump Shot - blocked,"[1630583, 1641705]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Aldama,S. Aldama,,,7.56,Missed,,,,,,,,,,Wembanyama,1641705.0,,,
177,PT00M08.30S,2025-01-16T01:36:58.6Z,1,REGULAR,block,,[],1641705,,,1610612763,30,25,2025-01-16T01:39:04Z,1707500,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
178,PT00M08.30S,2025-01-16T01:36:58.6Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612763,30,25,2025-01-16T01:39:04Z,1708750,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bane,D. Bane,,,,,,,176.0,1.0,0.0,1.0,,,,,,,,
171,PT00M05.80S,2025-01-16T01:37:04.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630217,91.93495400788436,3.9215686274509802,1610612763,30,28,2025-01-16T01:43:00Z,1710000,False,-230.0,23.0,1,right,D. Bane 3PT  (5 PTS),[1630217],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Bane,D. Bane,,,23.16,Made,5.0,,,,,,,,,,,,,
172,PT00M00.80S,2025-01-16T01:37:08.1Z,1,REGULAR,3pt,Jump Shot,[],1630577,30.699737187910642,25.735294117647058,1610612759,30,28,2025-01-16T01:37:23Z,1720000,False,121.0,236.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Champagnie,J. Champagnie,,,26.54,Missed,,,,,,,,,,,,,,
173,PT00M00.80S,2025-01-16T01:37:08.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,30,28,2025-01-16T01:37:23Z,1730000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,172.0,,,,,,,,,,,
175,PT00M00.00S,2025-01-16T01:37:15.4Z,1,REGULAR,period,end,[],0,,,1610612763,30,28,2025-01-16T01:37:15Z,1750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612763,30,28,2025-01-16T01:39:41Z,1760000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612763,30,28,2025-01-16T01:39:41Z,1770000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,30,28,2025-01-16T01:39:41Z,1780000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,30,28,2025-01-16T01:39:41Z,1790000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,30,28,2025-01-16T01:39:41Z,1800000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,out,['startperiod'],1641744,,,1610612763,30,28,2025-01-16T01:39:41Z,1810000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,,,,,,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612763,30,28,2025-01-16T01:39:41Z,1820000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612763,30,28,2025-01-16T01:39:41Z,1830000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,in,['startperiod'],1630590,,,1610612763,30,28,2025-01-16T01:39:41Z,1840000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,,,,,,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,30,28,2025-01-16T01:39:41Z,1850000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,in,['startperiod'],1631222,,,1610612763,30,28,2025-01-16T01:39:41Z,1860000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,,,,,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-01-16T01:39:18.8Z,2,REGULAR,substitution,in,['startperiod'],1630643,,,1610612763,30,28,2025-01-16T01:39:41Z,1870000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,,,,,,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-01-16T01:39:51.7Z,2,REGULAR,period,start,[],0,,,1610612759,30,28,2025-01-16T01:39:51Z,1880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M43.00S,2025-01-16T01:40:08.4Z,2,REGULAR,3pt,Jump Shot,[],1630577,39.37253613666228,17.401960784313726,1610612759,33,28,2025-01-16T01:44:17Z,1890000,False,163.0,318.0,1,left,J. Champagnie 35' 3PT  (3 PTS) (S. Castle 2 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Champagnie,J. Champagnie,,,35.7,Made,3.0,,,,,,S. Castle,1642264.0,2.0,,,,,
194,PT11M22.00S,2025-01-16T01:40:28.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,93.24901445466492,49.01960784313725,1610612763,33,28,2025-01-16T01:45:24Z,1910000,False,-5.0,11.0,1,right,MISS J. Jackson Jr. driving bank Hook,[1628991],1610612763.0,MEM,driving bank,,,,,,Restricted Area,0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,1.2,Missed,,,,,,,,,,,,,,
195,PT11M22.00S,2025-01-16T01:40:28.6Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,33,28,2025-01-16T01:40:54Z,1920000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Barnes,H. Barnes,,,,,,,194.0,2.0,2.0,0.0,,,,,,,,
196,PT11M15.00S,2025-01-16T01:40:35.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,29.6484888304862,29.65686274509804,1610612759,36,28,2025-01-16T01:41:01Z,1930000,False,102.0,226.0,1,left,J. Champagnie 24' 3PT running (6 PTS) (C. Paul 1 AST),"[1630577, 101108]",1610612759.0,SAS,running,,,,,,Above the Break 3,24+ Right Center,,,,Champagnie,J. Champagnie,,,24.8,Made,6.0,,,,,,C. Paul,101108.0,1.0,,,,,
198,PT11M00.00S,2025-01-16T01:40:50.4Z,2,REGULAR,3pt,Jump Shot,[],1630643,66.83639947437582,50.98039215686274,1610612763,36,28,2025-01-16T01:41:17Z,1950000,False,5.0,259.0,1,right,MISS J. Huff 25' 3PT,[1630643],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Huff,J. Huff,,,25.92,Missed,,,,,,,,,,,,,,
199,PT11M00.00S,2025-01-16T01:40:50.4Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,36,28,2025-01-16T01:41:17Z,1960000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Champagnie,J. Champagnie,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,
200,PT10M49.00S,2025-01-16T01:41:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,14.14257555847569,45.83333333333333,1610612759,36,28,2025-01-16T01:41:25Z,1970000,False,21.0,80.0,1,left,MISS S. Castle 8' driving floating Shot - blocked,"[1642264, 1630217]",1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Castle,S. Castle,,,8.3,Missed,,,,,,,,,,Bane,1630217.0,,,
201,PT10M49.00S,2025-01-16T01:41:01.1Z,2,REGULAR,block,,[],1630217,,,1610612759,36,28,2025-01-16T01:41:03Z,1980000,False,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
202,PT10M45.00S,2025-01-16T01:41:05.1Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,36,28,2025-01-16T01:41:25Z,1990000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,LaRavia,J. LaRavia,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,
203,PT10M44.00S,2025-01-16T01:41:06.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631222,70.77858081471747,75.24509803921569,1610612763,36,31,2025-01-16T01:46:43Z,2000000,False,126.0,222.0,1,right,J. LaRavia 25' 3PT running pullup (3 PTS) (S. Pippen Jr. 1 AST),"[1631222, 1630590]",1610612763.0,MEM,running pullup,,,,,,Above the Break 3,24+ Right Center,,,,LaRavia,J. LaRavia,,,25.55,Made,3.0,,,,,,S. Pippen Jr.,1630590.0,1.0,,,,,
205,PT10M24.00S,2025-01-16T01:41:26.7Z,2,REGULAR,3pt,Jump Shot,[],1630577,23.209592641261498,13.23529411764706,1610612759,36,31,2025-01-16T01:42:07Z,2020000,False,184.0,166.0,1,left,MISS J. Champagnie 24' pullup 3PT,[1630577],1610612759.0,SAS,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Champagnie,J. Champagnie,,,24.75,Missed,,,,,,,,,,,,,,
206,PT10M18.00S,2025-01-16T01:41:32.7Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612763,36,31,2025-01-16T01:41:35Z,2030000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Huff,J. Huff,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,
207,PT10M16.00S,2025-01-16T01:41:35.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,75.1149802890933,13.725490196078432,1610612763,36,31,2025-01-16T01:47:26Z,2040000,False,-181.0,181.0,1,right,MISS J. Jackson Jr. 25' running 3PT,[1628991],1610612763.0,MEM,running,,,,,,Above the Break 3,24+ Left Center,,,,Jackson Jr.,J. Jackson Jr.,,,25.65,Missed,,,,,,,,,,,,,,
208,PT10M12.00S,2025-01-16T01:41:38.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612759,36,31,2025-01-16T01:41:38Z,2050000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Paul,C. Paul,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,
213,PT10M07.00S,2025-01-16T01:42:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,9.674770039421814,48.03921568627451,1610612759,36,31,2025-01-16T01:50:24Z,2100000,False,10.0,38.0,1,left,MISS V. Wembanyama alley-oop Layup,[1641705],1610612759.0,SAS,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Wembanyama,V. Wembanyama,,,3.96,Missed,,,,,,,,,,,,,,
214,PT10M07.00S,2025-01-16T01:42:05.2Z,2,REGULAR,rebound,defensive,[],1630590,,,1610612763,36,31,2025-01-16T01:42:19Z,2110000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,
215,PT09M59.00S,2025-01-16T01:42:13.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630643,92.9862023653088,96.07843137254902,1610612763,36,31,2025-01-16T01:52:17Z,2120000,False,230.0,13.0,1,right,MISS J. Huff running 3PT,[1630643],1610612763.0,MEM,running,,,,,,Right Corner 3,24+ Right,,,,Huff,J. Huff,,,23.08,Missed,,,,,,,,,,,,,,
216,PT09M58.00S,2025-01-16T01:42:14.4Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,36,31,2025-01-16T01:42:23Z,2130000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,,,,Mid-Range,24+ Right,,,,Wembanyama,V. Wembanyama,,,,,,,215.0,5.0,5.0,0.0,,,,,,,,
217,PT09M41.00S,2025-01-16T01:42:32.1Z,2,REGULAR,3pt,Jump Shot,[],1642264,27.283180026281208,81.86274509803921,1610612759,36,31,2025-01-16T01:52:35Z,2140000,False,-159.0,204.0,1,left,MISS S. Castle 25' 3PT,[1642264],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Castle,S. Castle,,,25.88,Missed,,,,,,,,,,,,,,
218,PT09M39.00S,2025-01-16T01:42:34.1Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,36,31,2025-01-16T01:42:37Z,2150000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:2),[1631222],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,LaRavia,J. LaRavia,,,,,,,217.0,2.0,2.0,0.0,,,,,,,,
219,PT09M30.00S,2025-01-16T01:42:45.4Z,2,REGULAR,foul,personal,['2freethrow'],101108,,,1610612763,36,31,2025-01-16T01:42:51Z,2160000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[101108, 1628991]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,201246.0,1.0,0.0,Paul,C. Paul,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
221,PT09M30.00S,2025-01-16T01:43:05.5Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,36,31,2025-01-16T01:43:05Z,2180000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,Missed,,,,,,,,,,,,,,
222,PT09M30.00S,2025-01-16T01:43:05.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,36,31,2025-01-16T01:43:05Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,221.0,,,,,,,,,,,
223,PT09M30.00S,2025-01-16T01:43:19.5Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,36,32,2025-01-16T01:43:19Z,2200000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,Made,3.0,,,,,,,,,,,,,
224,PT09M19.00S,2025-01-16T01:43:33.6Z,2,REGULAR,3pt,Jump Shot,[],203084,5.338370565045992,94.85294117647058,1610612759,36,32,2025-01-16T01:43:37Z,2210000,False,-224.0,-2.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,,,,Barnes,H. Barnes,,,22.43,Missed,,,,,,,,,,,,,,
225,PT09M17.00S,2025-01-16T01:43:35.6Z,2,REGULAR,rebound,defensive,[],1630590,,,1610612763,36,32,2025-01-16T01:43:37Z,2220000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:2),[1630590],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,224.0,2.0,2.0,0.0,,,,,,,,
226,PT09M10.00S,2025-01-16T01:43:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630643,92.46057818659659,49.01960784313725,1610612763,36,34,2025-01-16T01:43:47Z,2230000,False,-5.0,18.0,1,right,J. Huff driving finger roll Layup (2 PTS) (S. Pippen Jr. 2 AST),"[1630643, 1630590]",1610612763.0,MEM,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Huff,J. Huff,,,1.9,Made,2.0,,,,,,S. Pippen Jr.,1630590.0,2.0,,,,,
228,PT09M01.00S,2025-01-16T01:43:52.4Z,2,REGULAR,turnover,lost ball,[],101108,,,1610612759,36,34,2025-01-16T01:43:57Z,2250000,False,,,0,,C. Paul lost ball TURNOVER (1 TO),"[101108, 1630590]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Paul,C. Paul,,,,,,1.0,,,,,,,,,,Pippen Jr.,1630590.0,
229,PT09M01.00S,2025-01-16T01:43:52.4Z,2,REGULAR,steal,,[],1630590,,,1610612763,36,34,2025-01-16T01:43:55Z,2260000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,
230,PT08M58.00S,2025-01-16T01:43:55.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630590,92.9862023653088,48.77450980392157,1610612763,36,36,2025-01-16T01:44:33Z,2270000,False,-6.0,13.0,1,right,S. Pippen Jr. driving DUNK (2 PTS),[1630590],1610612763.0,MEM,driving,,,,,,Restricted Area,0-8 Center,,,,Pippen Jr.,S. Pippen Jr.,,,1.47,Made,2.0,,,,,,,,,,,,,
231,PT08M54.00S,2025-01-16T01:44:04.6Z,2,REGULAR,foul,offensive,[],101108,,,1610612759,36,36,2025-01-16T01:44:42Z,2280000,False,,,0,,C. Paul offensive FOUL (2 PF),"[101108, 1630590]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,2530.0,2.0,0.0,Paul,C. Paul,Pippen Jr.,1630590.0,,,,,,,,,,,,,,,,
233,PT08M54.00S,2025-01-16T01:44:04.6Z,2,REGULAR,turnover,offensive foul,[],101108,,,1610612759,36,36,2025-01-16T01:44:04Z,2300000,False,,,0,,C. Paul offensive foul TURNOVER (2 TO),[101108],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,Paul,C. Paul,,,,,,2.0,,,,,,,,,,,,
234,PT08M32.00S,2025-01-16T01:44:51.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,67.62483574244416,64.4607843137255,1610612763,36,36,2025-01-16T01:44:59Z,2310000,False,72.0,252.0,1,right,MISS J. Jackson Jr. 26' 3PT - blocked,"[1628991, 1641705]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Jackson Jr.,J. Jackson Jr.,,,26.2,Missed,,,,,,,,,,Wembanyama,1641705.0,,,
240,PT08M32.00S,2025-01-16T01:44:51.5Z,2,REGULAR,block,,[],1641705,,,1610612763,36,36,2025-01-16T01:45:19Z,2315000,False,,,0,,V. Wembanyama BLOCK (5 BLK),[1641705],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
235,PT08M27.00S,2025-01-16T01:44:56.5Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612763,36,36,2025-01-16T01:44:59Z,2320000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:2),[1631222],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,LaRavia,J. LaRavia,,,,,,,234.0,3.0,2.0,1.0,,,,,,,,
236,PT08M26.00S,2025-01-16T01:44:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631222,91.93495400788436,51.9607843137255,1610612763,36,36,2025-01-16T01:55:16Z,2330000,False,10.0,23.0,1,right,MISS J. LaRavia putback Layup,[1631222],1610612763.0,MEM,putback,,,,,,Restricted Area,0-8 Center,,,,LaRavia,J. LaRavia,,,2.53,Missed,,,,,,,,,,,,,,
237,PT08M25.00S,2025-01-16T01:44:59.8Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,36,36,2025-01-16T01:44:59Z,2340000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Champagnie,J. Champagnie,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,
238,PT08M25.00S,2025-01-16T01:45:04.6Z,2,REGULAR,foul,personal,[],1630590,,,1610612759,36,36,2025-01-16T01:45:09Z,2350000,False,,,0,,S. Pippen Jr. personal FOUL (1 PF),"[1630590, 101108]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,2530.0,1.0,0.0,Pippen Jr.,S. Pippen Jr.,Paul,101108.0,,,,,,,,,,,,,,,,
241,PT08M22.00S,2025-01-16T01:45:27.5Z,2,REGULAR,foul,technical,['1freethrow'],1630643,,,1610612759,36,36,2025-01-16T01:45:35Z,2370000,False,,,0,,J. Huff defensive-3-second technical FOUL (1 Tech),[1630643],1610612763.0,MEM,defensive-3-second,,,,,,,,1204.0,0.0,1.0,Huff,J. Huff,,,,,,,,,,,,,,,,,,
242,PT08M22.00S,2025-01-16T01:45:44.9Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612759,37,36,2025-01-16T01:45:45Z,2380000,False,,,0,,C. Paul technical Free Throw 1 of 1 (1 PTS),[101108],1610612759.0,SAS,technical,,,,,,,,,,,Paul,C. Paul,,,,Made,1.0,,,,,,,,,,,,,
243,PT08M08.00S,2025-01-16T01:46:12.9Z,2,REGULAR,3pt,Jump Shot,[],203084,9.149145860709593,94.11764705882352,1610612759,40,36,2025-01-16T01:46:18Z,2390000,False,-221.0,34.0,1,left,H. Barnes 3PT  (5 PTS) (S. Castle 3 AST),"[203084, 1642264]",1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,,,,Barnes,H. Barnes,,,22.31,Made,5.0,,,,,,S. Castle,1642264.0,3.0,,,,,
245,PT07M56.00S,2025-01-16T01:46:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,92.46057818659659,49.01960784313725,1610612763,40,36,2025-01-16T01:46:30Z,2410000,False,-5.0,18.0,1,right,MISS S. Pippen Jr. driving Layup - blocked,"[1630590, 1630577]",1610612763.0,MEM,driving,,,,,,Restricted Area,0-8 Center,,,,Pippen Jr.,S. Pippen Jr.,,,1.9,Missed,,,,,,,,,,Champagnie,1630577.0,,,
246,PT07M56.00S,2025-01-16T01:46:24.7Z,2,REGULAR,block,,[],1630577,,,1610612763,40,36,2025-01-16T01:46:28Z,2420000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
247,PT07M56.00S,2025-01-16T01:46:24.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,40,36,2025-01-16T01:46:30Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,245.0,,,,,,,,,,,
249,PT07M56.00S,2025-01-16T01:46:33.8Z,2,REGULAR,substitution,out,[],1630643,,,1610612763,40,36,2025-01-16T01:46:36Z,2450000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,,,,,,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,
250,PT07M56.00S,2025-01-16T01:46:33.8Z,2,REGULAR,substitution,in,[],1641744,,,1610612763,40,36,2025-01-16T01:46:36Z,2460000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,,,,,,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,
251,PT07M45.00S,2025-01-16T01:46:56.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628991,92.32917214191852,55.63725490196079,1610612763,40,38,2025-01-16T01:57:47Z,2470000,False,28.0,20.0,1,right,J. Jackson Jr. driving bank Hook (5 PTS),[1628991],1610612763.0,MEM,driving bank,,,,,,Restricted Area,0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,3.43,Made,5.0,,,,,,,,,,,,,
252,PT07M37.00S,2025-01-16T01:47:05.8Z,2,REGULAR,2pt,Jump Shot,[],101108,6.783837056504599,23.284313725490197,1610612759,42,38,2025-01-16T01:47:13Z,2480000,False,134.0,11.0,1,left,C. Paul 13' pullup Jump Shot (3 PTS),[101108],1610612759.0,SAS,pullup,,,,,,Mid-Range,8-16 Right,,,,Paul,C. Paul,,,13.41,Made,3.0,,,,,,,,,,,,,
253,PT07M23.00S,2025-01-16T01:47:19.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631222,86.67871222076215,50.245098039215684,1610612763,42,38,2025-01-16T01:58:09Z,2490000,False,1.0,73.0,1,right,MISS J. LaRavia 7' Hook,[1631222],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,LaRavia,J. LaRavia,,,7.27,Missed,,,,,,,,,,,,,,
254,PT07M21.00S,2025-01-16T01:47:21.0Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,42,38,2025-01-16T01:47:22Z,2500000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wembanyama,V. Wembanyama,,,,,,,253.0,6.0,6.0,0.0,,,,,,,,
