actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
91,PT05M34.00S,2025-01-04T02:25:24.4Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,13,19,2025-01-04T02:25:25Z,890000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,90.0,2.0,1.0,1.0,,,,,,,,,,,,,,
92,PT05M24.00S,2025-01-04T02:25:34.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,85.89027595269383,46.07843137254902,1610612759,13,21,2025-01-04T02:29:17Z,900000,False,-20.0,80.0,1,right,Z. Collins 8' driving Hook (2 PTS) (C. Paul 4 AST),"[1628380, 101108]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,8.25,Made,,,,,,,,,,2.0,C. Paul,101108.0,4.0,,,,,
94,PT05M09.00S,2025-01-04T02:25:48.3Z,1,REGULAR,3pt,Jump Shot,[],203999,30.042706964520367,23.03921568627451,1610612743,13,21,2025-01-04T02:25:53Z,920000,False,135.0,230.0,1,left,MISS N. Jokić 26' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
95,PT05M06.00S,2025-01-04T02:25:51.3Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,13,21,2025-01-04T02:25:53Z,930000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,94.0,3.0,2.0,1.0,,,,,,,,,,,,,,
96,PT05M00.00S,2025-01-04T02:25:58.3Z,1,REGULAR,3pt,Jump Shot,[],101108,68.41327201051249,55.88235294117647,1610612759,13,21,2025-01-04T02:26:05Z,940000,False,29.0,244.0,1,right,MISS C. Paul 24' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,24.62,Missed,,,,,,,,,,,,,,,,,,
97,PT04M57.00S,2025-01-04T02:26:01.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,13,21,2025-01-04T02:26:05Z,950000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,
98,PT04M44.00S,2025-01-04T02:26:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.280551905387648,54.41176470588235,1610612743,15,21,2025-01-04T02:26:19Z,960000,False,-22.0,35.0,1,left,R. Westbrook driving finger roll Layup (2 PTS) (M. Porter Jr. 1 AST),"[201566, 1629008]",1610612743.0,DEN,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,,,,,,2.0,M. Porter Jr.,1629008.0,1.0,,,,,
100,PT04M33.00S,2025-01-04T02:26:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,91.27792378449409,48.03921568627451,1610612759,15,23,2025-01-04T02:26:30Z,980000,False,-10.0,29.0,1,right,J. Champagnie cutting finger roll Layup (2 PTS) (C. Paul 5 AST),"[1630577, 101108]",1610612759.0,SAS,cutting finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,,,,,,2.0,C. Paul,101108.0,5.0,,,,,
102,PT04M13.00S,2025-01-04T02:26:45.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.514454664914586,48.529411764705884,1610612743,17,23,2025-01-04T02:31:37Z,1000000,False,7.0,56.0,1,left,N. Jokić driving floating Jump Shot (11 PTS) (J. Strawther 1 AST),"[203999, 1631124]",1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.62,Made,,,,,,,,,,11.0,J. Strawther,1631124.0,1.0,,,,,
104,PT03M54.00S,2025-01-04T02:27:03.6Z,1,REGULAR,2pt,Jump Shot,[],1630577,76.69185282522996,43.13725490196079,1610612759,17,25,2025-01-04T02:27:09Z,1020000,False,-34.0,167.0,1,right,J. Champagnie 17' step back Jump Shot (4 PTS) (C. Paul 6 AST),"[1630577, 101108]",1610612759.0,SAS,step back,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Center,17.01,Made,,,,,,,,,,4.0,C. Paul,101108.0,6.0,,,,,
106,PT03M41.00S,2025-01-04T02:27:19.0Z,1,REGULAR,3pt,Jump Shot,[],1631128,30.17411300919842,68.38235294117648,1610612743,17,25,2025-01-04T02:33:14Z,1040000,False,-92.0,231.0,1,left,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
107,PT03M39.00S,2025-01-04T02:27:21.0Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,17,25,2025-01-04T02:33:14Z,1050000,False,,,0,,N. Jokić REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,106.0,2.0,1.0,1.0,,,,,,,,,,,,,,
108,PT03M38.00S,2025-01-04T02:27:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,10.85742444152431,48.28431372549019,1610612743,17,25,2025-01-04T02:33:31Z,1060000,False,9.0,50.0,1,left,MISS N. Jokić putback Layup,[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,,,
109,PT03M37.00S,2025-01-04T02:27:24.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,17,25,2025-01-04T02:33:31Z,1070000,False,,,0,,N. Jokić REBOUND (Off:2 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,108.0,3.0,1.0,2.0,,,,,,,,,,,,,,
136,PT03M36.00S,2025-01-04T02:27:29.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.966491458607096,51.225490196078425,1610612743,17,25,2025-01-04T02:35:00Z,1075000,False,-6.0,22.0,1,left,MISS N. Jokić tip Layup,[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,,,,,,,,,,
137,PT03M30.00S,2025-01-04T02:27:35.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,17,25,2025-01-04T02:34:03Z,1077500,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,136.0,,,,,,,,,,,,,,,,,
110,PT03M30.00S,2025-01-04T02:27:35.2Z,1,REGULAR,foul,personal,[],1628380,,,1610612743,17,25,2025-01-04T02:34:14Z,1080000,False,,,0,,Z. Collins loose ball personal FOUL (1 PF),"[1628380, 203999]",1610612759.0,SAS,loose ball,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626300.0,1.0,0.0,Jokić,203999.0,,,,,,,,,
112,PT03M30.00S,2025-01-04T02:27:51.2Z,1,REGULAR,substitution,out,[],201566,,,1610612743,17,25,2025-01-04T02:28:10Z,1100000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M30.00S,2025-01-04T02:27:51.2Z,1,REGULAR,substitution,out,[],203999,,,1610612743,17,25,2025-01-04T02:28:10Z,1110000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M30.00S,2025-01-04T02:27:51.2Z,1,REGULAR,substitution,out,[],101108,,,1610612743,17,25,2025-01-04T02:28:10Z,1120000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M30.00S,2025-01-04T02:27:51.2Z,1,REGULAR,substitution,out,[],203084,,,1610612743,17,25,2025-01-04T02:28:10Z,1130000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M30.00S,2025-01-04T02:27:51.2Z,1,REGULAR,substitution,in,[],1627750,,,1610612743,17,25,2025-01-04T02:28:10Z,1140000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M30.00S,2025-01-04T02:27:51.2Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,17,25,2025-01-04T02:28:10Z,1150000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M30.00S,2025-01-04T02:27:51.2Z,1,REGULAR,substitution,in,[],1629640,,,1610612743,17,25,2025-01-04T02:28:10Z,1160000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M30.00S,2025-01-04T02:27:51.2Z,1,REGULAR,substitution,in,[],1630200,,,1610612743,17,25,2025-01-04T02:28:10Z,1170000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M21.00S,2025-01-04T02:28:14.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627750,19.92444152431012,39.21568627450981,1610612743,19,25,2025-01-04T02:36:30Z,1180000,False,54.0,135.0,1,left,J. Murray 14' turnaround fadeaway Jump Shot (2 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,14.52,Made,,,,,,,,,,2.0,,,,,,,,
121,PT03M05.00S,2025-01-04T02:28:30.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,73.27529566360053,13.970588235294118,1610612759,19,25,2025-01-04T02:36:50Z,1190000,False,-180.0,199.0,1,right,MISS D. Vassell 26' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
122,PT03M02.00S,2025-01-04T02:28:33.0Z,1,REGULAR,rebound,offensive,[],1630577,,,1610612759,19,25,2025-01-04T02:28:33Z,1200000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,,
123,PT03M00.00S,2025-01-04T02:28:34.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630577,91.40932982917214,49.26470588235294,1610612759,19,27,2025-01-04T02:37:10Z,1210000,False,-4.0,28.0,1,right,J. Champagnie driving Layup (6 PTS),[1630577],1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.85,Made,,,,,,,,,,6.0,,,,,,,,
124,PT02M51.00S,2025-01-04T02:28:43.3Z,1,REGULAR,3pt,Jump Shot,[],1631124,5.863994743758213,95.58823529411765,1610612743,22,27,2025-01-04T02:28:49Z,1220000,False,-228.0,3.0,1,left,J. Strawther 3PT  (3 PTS) (C. Braun 3 AST),"[1631124, 1631128]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,,,,,,3.0,C. Braun,1631128.0,3.0,,,,,
126,PT02M40.00S,2025-01-04T02:28:55.1Z,1,REGULAR,3pt,Jump Shot,[],1629640,70.90998685939553,78.92156862745098,1610612759,22,27,2025-01-04T02:29:05Z,1240000,False,145.0,221.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
127,PT02M35.00S,2025-01-04T02:29:00.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,22,27,2025-01-04T02:29:05Z,1250000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,126.0,,,,,,,,,,,,,,,,,
129,PT02M19.00S,2025-01-04T02:29:35.7Z,1,REGULAR,3pt,Jump Shot,[],1631128,32.933639947437584,33.82352941176471,1610612743,25,27,2025-01-04T02:29:41Z,1270000,False,81.0,257.0,1,left,C. Braun 26' 3PT  (5 PTS) (J. Murray 2 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,26.95,Made,,,,,,,,,,5.0,J. Murray,1627750.0,2.0,,,,,
131,PT01M56.00S,2025-01-04T02:29:59.0Z,1,REGULAR,turnover,bad pass,[],1630200,,,1610612759,25,27,2025-01-04T02:30:05Z,1290000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1631212]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Watson,1631212.0
132,PT01M56.00S,2025-01-04T02:29:59.0Z,1,REGULAR,steal,,[],1631212,,,1610612743,25,27,2025-01-04T02:30:00Z,1300000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
133,PT01M51.00S,2025-01-04T02:30:04.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629008,30.962549277266753,64.4607843137255,1610612743,28,27,2025-01-04T02:38:43Z,1310000,False,-72.0,239.0,1,left,M. Porter Jr. 24' 3PT running (5 PTS) (P. Watson 1 AST),"[1629008, 1631212]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.92,Made,,,,,,,,,,5.0,P. Watson,1631212.0,1.0,,,,,
135,PT01M47.00S,2025-01-04T02:30:13.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,28,27,2025-01-04T02:30:13Z,1330000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M47.00S,2025-01-04T02:31:24.5Z,1,REGULAR,substitution,out,[],1631128,,,1610612759,28,27,2025-01-04T02:31:44Z,1340000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M47.00S,2025-01-04T02:31:24.5Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,28,27,2025-01-04T02:31:44Z,1350000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M47.00S,2025-01-04T02:31:24.5Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,28,27,2025-01-04T02:31:44Z,1360000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M47.00S,2025-01-04T02:31:24.5Z,1,REGULAR,substitution,in,[],1641816,,,1610612759,28,27,2025-01-04T02:31:44Z,1370000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M47.00S,2025-01-04T02:31:24.5Z,1,REGULAR,substitution,in,[],1641705,,,1610612759,28,27,2025-01-04T02:31:44Z,1380000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M47.00S,2025-01-04T02:31:24.5Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,28,27,2025-01-04T02:31:44Z,1390000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M31.00S,2025-01-04T02:31:54.4Z,1,REGULAR,2pt,Jump Shot,[],1641705,83.39356110381078,17.401960784313726,1610612759,28,29,2025-01-04T02:31:59Z,1400000,False,-163.0,104.0,1,right,V. Wembanyama 19' Jump Shot (9 PTS) (S. Castle 1 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left,19.31,Made,,,,,,,,,,9.0,S. Castle,1642264.0,1.0,,,,,
146,PT01M09.00S,2025-01-04T02:32:15.5Z,1,REGULAR,2pt,Jump Shot,[],1629008,6.389618922470433,78.18627450980392,1610612743,30,29,2025-01-04T02:32:21Z,1420000,False,-141.0,8.0,1,left,M. Porter Jr. 14' pullup Jump Shot (7 PTS) (J. Murray 3 AST),"[1629008, 1627750]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,14.11,Made,,,,,,,,,,7.0,J. Murray,1627750.0,3.0,,,,,
148,PT00M59.00S,2025-01-04T02:32:27.0Z,1,REGULAR,3pt,Jump Shot,[],1630577,73.40670170827858,14.215686274509803,1610612759,30,32,2025-01-04T02:32:33Z,1440000,False,-179.0,197.0,1,right,J. Champagnie 26' 3PT  (9 PTS) (T. Jones 1 AST),"[1630577, 1630200]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.65,Made,,,,,,,,,,9.0,T. Jones,1630200.0,1.0,,,,,
150,PT00M49.40S,2025-01-04T02:32:40.9Z,1,REGULAR,3pt,Jump Shot,[],1629008,32.276609724047304,63.725490196078425,1610612743,30,32,2025-01-04T02:40:22Z,1460000,False,-69.0,251.0,1,left,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
151,PT00M46.40S,2025-01-04T02:32:43.9Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,30,32,2025-01-04T02:32:45Z,1470000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,150.0,5.0,3.0,2.0,,,,,,,,,,,,,,
152,PT00M34.00S,2025-01-04T02:32:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,90.48948751642575,44.11764705882353,1610612759,30,32,2025-01-04T02:33:02Z,1480000,False,-29.0,37.0,1,right,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
153,PT00M31.10S,2025-01-04T02:32:59.1Z,1,REGULAR,rebound,defensive,[],1641816,,,1610612743,30,32,2025-01-04T02:33:02Z,1490000,False,,,0,,H. Tyson REBOUND (Off:0 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,
154,PT00M27.80S,2025-01-04T02:33:02.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,32.670827858081466,69.6078431372549,1610612743,30,32,2025-01-04T02:33:14Z,1500000,False,-98.0,255.0,1,left,MISS J. Murray 27' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
155,PT00M24.30S,2025-01-04T02:33:05.8Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,30,32,2025-01-04T02:33:14Z,1510000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,154.0,6.0,4.0,2.0,,,,,,,,,,,,,,
156,PT00M05.90S,2025-01-04T02:33:24.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630577,89.17542706964521,51.71568627450981,1610612759,30,32,2025-01-04T02:33:31Z,1520000,False,9.0,49.0,1,right,MISS J. Champagnie driving DUNK - blocked,"[1630577, 1629008]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,Porter Jr.,1629008.0,,
157,PT00M05.90S,2025-01-04T02:33:24.1Z,1,REGULAR,block,,[],1629008,,,1610612759,30,32,2025-01-04T02:33:27Z,1530000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M05.40S,2025-01-04T02:33:24.6Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,30,32,2025-01-04T02:42:20Z,1540000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
159,PT00M00.20S,2025-01-04T02:33:30.6Z,1,REGULAR,3pt,Jump Shot,[],1631124,28.86005256241787,75.0,1610612743,30,32,2025-01-04T02:33:49Z,1550000,False,-125.0,219.0,1,left,MISS J. Strawther 25' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.10S,2025-01-04T02:33:30.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,30,32,2025-01-04T02:33:49Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,159.0,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2025-01-04T02:33:37.4Z,1,REGULAR,period,end,[],0,,,1610612743,30,32,2025-01-04T02:33:37Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-01-04T02:35:57.0Z,2,REGULAR,substitution,out,['startperiod'],1629008,,,1610612743,30,32,2025-01-04T02:36:11Z,1580000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-01-04T02:35:57.0Z,2,REGULAR,substitution,out,['startperiod'],1630577,,,1610612743,30,32,2025-01-04T02:36:11Z,1590000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-01-04T02:35:57.0Z,2,REGULAR,substitution,in,['startperiod'],1631128,,,1610612743,30,32,2025-01-04T02:36:11Z,1600000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-01-04T02:35:57.0Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612743,30,32,2025-01-04T02:36:11Z,1610000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-01-04T02:36:30.3Z,2,REGULAR,period,start,[],0,,,1610612743,30,32,2025-01-04T02:36:30Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M49.00S,2025-01-04T02:36:42.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,8.360709592641262,48.03921568627451,1610612743,32,32,2025-01-04T02:36:48Z,1630000,False,10.0,26.0,1,left,P. Watson cutting DUNK (2 PTS) (J. Murray 4 AST),"[1631212, 1627750]",1610612743.0,DEN,cutting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,,,,,,2.0,J. Murray,1627750.0,4.0,,,,,
169,PT11M49.00S,2025-01-04T02:36:45.6Z,2,REGULAR,foul,personal,['1freethrow'],1630200,,,1610612743,32,32,2025-01-04T02:37:04Z,1650000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Watson 1 FT),"[1630200, 1631212]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1199.0,1.0,0.0,Watson,1631212.0,,,,,,,,,
171,PT11M49.00S,2025-01-04T02:37:13.6Z,2,REGULAR,freethrow,1 of 1,[],1631212,,,1610612743,32,32,2025-01-04T02:37:13Z,1670000,False,,,0,,MISS P. Watson Free Throw 1 of 1,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
172,PT11M46.00S,2025-01-04T02:37:14.7Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,32,32,2025-01-04T02:37:14Z,1680000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT11M32.00S,2025-01-04T02:37:27.5Z,2,REGULAR,turnover,bad pass,[],1641705,,,1610612759,32,32,2025-01-04T02:37:30Z,1690000,False,,,0,,V. Wembanyama bad pass TURNOVER (1 TO),"[1641705, 1631212]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Watson,1631212.0
174,PT11M32.00S,2025-01-04T02:37:27.5Z,2,REGULAR,steal,,[],1631212,,,1610612743,32,32,2025-01-04T02:37:29Z,1700000,False,,,0,,P. Watson STEAL (2 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
175,PT11M10.00S,2025-01-04T02:37:49.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641816,27.54599211563732,15.931372549019606,1610612743,32,32,2025-01-04T02:37:53Z,1710000,False,170.0,206.0,1,left,MISS H. Tyson 26' 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,,,,,,,,,,,,,,,,,
