actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
172,PT12M00.00S,2025-02-04T02:38:29.9Z,2,REGULAR,substitution,out,['startperiod'],1641722,,,1610612740,33,23,2025-02-04T02:39:04Z,1710000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-02-04T02:38:29.9Z,2,REGULAR,substitution,out,['startperiod'],1630526,,,1610612740,33,23,2025-02-04T02:39:04Z,1720000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-02-04T02:38:29.9Z,2,REGULAR,substitution,in,['startperiod'],201599,,,1610612740,33,23,2025-02-04T02:39:04Z,1730000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-02-04T02:38:29.9Z,2,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,33,23,2025-02-04T02:39:04Z,1740000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-02-04T02:38:29.9Z,2,REGULAR,substitution,in,['startperiod'],1641810,,,1610612740,33,23,2025-02-04T02:39:04Z,1750000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-02-04T02:38:29.9Z,2,REGULAR,substitution,in,['startperiod'],1629750,,,1610612740,33,23,2025-02-04T02:39:04Z,1760000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-02-04T02:39:10.2Z,2,REGULAR,period,start,[],0,,,1610612743,33,23,2025-02-04T02:39:10Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M42.00S,2025-02-04T02:39:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,6.652431011826544,45.588235294117645,1610612743,35,23,2025-02-04T02:39:32Z,1780000,False,22.0,10.0,1,left,J. Strawther driving finger roll Layup (2 PTS),[1631124],1610612743.0,DEN,driving finger roll,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.43,,,,,,,,,,,,
180,PT11M17.00S,2025-02-04T02:39:51.4Z,2,REGULAR,3pt,Jump Shot,[],1641810,71.96123521681997,20.588235294117645,1610612740,35,26,2025-02-04T02:39:55Z,1790000,False,-147.0,211.0,1,right,A. Reeves 25' 3PT  (3 PTS) (J. Green 1 AST),"[1641810, 1629750]",1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.73,J. Green,1629750.0,1.0,,,,,,,,,
182,PT11M00.00S,2025-02-04T02:40:08.6Z,2,REGULAR,3pt,Jump Shot,[],1631128,10.068988173455978,2.941176470588235,1610612743,35,26,2025-02-04T02:40:12Z,1810000,False,235.0,42.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.9,,,,,,,,,,,,
183,PT10M57.00S,2025-02-04T02:40:11.6Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,35,26,2025-02-04T02:40:12Z,1820000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,182.0,1.0,1.0,0.0,,
184,PT10M44.00S,2025-02-04T02:40:25.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,92.06636005256242,44.36274509803921,1610612740,35,28,2025-02-04T02:40:30Z,1830000,False,-28.0,22.0,1,right,Y. Missi cutting Layup (4 PTS) (J. Alvarado 1 AST),"[1642274, 1630631]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.58,J. Alvarado,1630631.0,1.0,,,,,,,,,
186,PT10M23.00S,2025-02-04T02:40:45.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,11.514454664914586,44.85294117647059,1610612743,37,28,2025-02-04T02:40:52Z,1850000,False,26.0,56.0,1,left,J. Strawther 6' driving floating Jump Shot (4 PTS),[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,6.13,,,,,,,,,,,,
188,PT10M03.00S,2025-02-04T02:41:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,89.17542706964521,40.68627450980392,1610612740,37,28,2025-02-04T02:44:53Z,1870000,False,-47.0,49.0,1,right,MISS Z. Williamson 6' cutting Layup,[1629627],1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.78,,,,,,,,,,,,
189,PT10M01.00S,2025-02-04T02:41:19.7Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,37,28,2025-02-04T02:41:23Z,1880000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,188.0,1.0,1.0,0.0,,
190,PT09M58.00S,2025-02-04T02:41:23.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,7.178055190538765,49.01960784313725,1610612743,39,28,2025-02-04T02:45:45Z,1890000,False,5.0,15.0,1,left,C. Braun running finger roll Layup (4 PTS) (J. Pickett 1 AST),"[1631128, 1629618]",1610612743.0,DEN,running finger roll,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.58,J. Pickett,1629618.0,1.0,,,,,,,,,
192,PT09M48.00S,2025-02-04T02:41:33.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,93.77463863337714,49.26470588235294,1610612740,39,30,2025-02-04T02:41:37Z,1910000,False,-4.0,6.0,1,right,Y. Missi cutting DUNK (6 PTS) (J. Alvarado 2 AST),"[1642274, 1630631]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.7,J. Alvarado,1630631.0,2.0,,,,,,,,,
194,PT09M28.00S,2025-02-04T02:41:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629618,20.18725361366623,59.31372549019608,1610612743,39,30,2025-02-04T02:46:18Z,1930000,False,-47.0,137.0,1,left,MISS J. Pickett 14' step back Shot,[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,14.5,,,,,,,,,,,,
195,PT09M28.00S,2025-02-04T02:41:52.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,39,30,2025-02-04T02:42:01Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,194.0,,,,,
196,PT09M28.00S,2025-02-04T02:41:58.5Z,2,REGULAR,foul,personal,[],1642274,,,1610612743,39,30,2025-02-04T02:42:08Z,1950000,False,,,0,,Y. Missi loose ball personal FOUL (1 PF),"[1642274, 201599]",1610612740.0,NOP,loose ball,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1627526.0,1.0,0.0,Jordan,201599.0,,,,,,,,,,,,,,,
198,PT09M22.00S,2025-02-04T02:42:19.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631124,12.171484888304862,30.392156862745097,1610612743,41,30,2025-02-04T02:42:26Z,1970000,False,98.0,62.0,1,left,J. Strawther 11' driving floating bank Jump Shot (6 PTS) (J. Pickett 2 AST),"[1631124, 1629618]",1610612743.0,DEN,driving floating bank,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Right,,,,,,Made,6.0,11.59,J. Pickett,1629618.0,2.0,,,,,,,,,
200,PT09M22.00S,2025-02-04T02:42:21.4Z,2,REGULAR,foul,personal,['1freethrow'],1630631,,,1610612743,41,30,2025-02-04T02:42:34Z,1990000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Strawther 1 FT),"[1630631, 1631124]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,2534.0,1.0,0.0,Strawther,1631124.0,,,,,,,,,,,,,,,
202,PT09M22.00S,2025-02-04T02:42:47.0Z,2,REGULAR,freethrow,1 of 1,[],1631124,,,1610612743,41,30,2025-02-04T02:42:47Z,2010000,False,,,0,,MISS J. Strawther Free Throw 1 of 1,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
203,PT09M20.00S,2025-02-04T02:42:49.0Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612740,41,30,2025-02-04T02:42:49Z,2020000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,202.0,3.0,2.0,1.0,,
204,PT09M00.00S,2025-02-04T02:43:09.2Z,2,REGULAR,3pt,Jump Shot,[],1629750,78.9257555847569,90.68627450980392,1610612740,41,30,2025-02-04T02:43:13Z,2030000,False,203.0,146.0,1,right,MISS J. Green 25' 3PT,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.01,,,,,,,,,,,,
205,PT08M57.00S,2025-02-04T02:43:12.2Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,41,30,2025-02-04T02:43:13Z,2040000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,204.0,2.0,2.0,0.0,,
206,PT08M57.00S,2025-02-04T02:43:12.6Z,2,REGULAR,turnover,lost ball,[],1630192,,,1610612743,41,30,2025-02-04T02:48:52Z,2050000,False,,,0,,Z. Nnaji lost ball TURNOVER (1 TO),"[1630192, 1629627]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Williamson,1629627.0,,,,,,
207,PT08M57.00S,2025-02-04T02:43:12.6Z,2,REGULAR,steal,,[],1629627,,,1610612740,41,30,2025-02-04T02:43:14Z,2060000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
208,PT08M56.00S,2025-02-04T02:43:14.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,92.46057818659659,46.568627450980394,1610612740,41,32,2025-02-04T02:48:58Z,2070000,False,-17.0,18.0,1,right,Z. Williamson driving Layup (2 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.52,,,,,,,,,,,,
209,PT08M43.00S,2025-02-04T02:43:25.9Z,2,REGULAR,turnover,bad pass,[],1631124,,,1610612743,41,32,2025-02-04T02:43:29Z,2080000,False,,,0,,J. Strawther bad pass TURNOVER (1 TO),"[1631124, 1642274]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,Missi,1642274.0,,,,,,
210,PT08M43.00S,2025-02-04T02:43:25.9Z,2,REGULAR,steal,,[],1642274,,,1610612740,41,32,2025-02-04T02:43:27Z,2090000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
211,PT08M38.00S,2025-02-04T02:43:31.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,92.19776609724047,41.911764705882355,1610612740,41,34,2025-02-04T02:43:40Z,2100000,False,-40.0,21.0,1,right,Z. Williamson running finger roll Layup (4 PTS),[1629627],1610612740.0,NOP,running finger roll,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,4.54,,,,,,,,,,,,
212,PT08M17.00S,2025-02-04T02:43:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,14.668199737187912,36.27450980392157,1610612743,43,34,2025-02-04T02:49:47Z,2110000,False,69.0,85.0,1,left,C. Braun 10' turnaround fadeaway Jump Shot (6 PTS),[1631128],1610612743.0,DEN,turnaround fadeaway,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,6.0,10.95,,,,,,,,,,,,
214,PT07M52.00S,2025-02-04T02:44:34.0Z,2,REGULAR,3pt,Jump Shot,[],1630631,65.91655716162943,50.0,1610612740,43,37,2025-02-04T02:44:39Z,2130000,False,0.0,268.0,1,right,J. Alvarado 26' 3PT pullup (3 PTS),[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,26.79,,,,,,,,,,,,
215,PT07M34.00S,2025-02-04T02:44:51.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,14.931011826544022,37.99019607843137,1610612743,43,37,2025-02-04T02:50:23Z,2140000,False,60.0,88.0,1,left,MISS C. Braun 10' turnaround fadeaway Shot,[1631128],1610612743.0,DEN,turnaround fadeaway,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,10.64,,,,,,,,,,,,
216,PT07M33.00S,2025-02-04T02:44:52.5Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,43,37,2025-02-04T02:50:41Z,2150000,False,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,215.0,2.0,1.0,1.0,,
217,PT07M33.00S,2025-02-04T02:44:54.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,5.590000152587891,50.0,1610612743,43,37,2025-02-04T02:50:50Z,2160000,False,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
218,PT07M32.00S,2025-02-04T02:44:55.8Z,2,REGULAR,rebound,offensive,[],1631128,,,1610612743,43,37,2025-02-04T02:50:50Z,2170000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,217.0,1.0,0.0,1.0,,
219,PT07M29.00S,2025-02-04T02:44:57.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630192,6.783837056504599,49.26470588235294,1610612743,45,37,2025-02-04T02:45:04Z,2180000,False,4.0,11.0,1,left,Z. Nnaji driving DUNK (9 PTS),[1630192],1610612743.0,DEN,driving,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.19,,,,,,,,,,,,
221,PT07M29.00S,2025-02-04T02:45:14.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,45,37,2025-02-04T02:45:14Z,2200000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M29.00S,2025-02-04T02:47:33.1Z,2,REGULAR,substitution,out,[],1631124,,,1610612740,45,37,2025-02-04T02:47:51Z,2210000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M29.00S,2025-02-04T02:47:33.1Z,2,REGULAR,substitution,out,[],1629618,,,1610612740,45,37,2025-02-04T02:47:51Z,2220000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M29.00S,2025-02-04T02:47:33.1Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,45,37,2025-02-04T02:47:51Z,2230000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M29.00S,2025-02-04T02:47:33.1Z,2,REGULAR,substitution,out,[],1641810,,,1610612740,45,37,2025-02-04T02:47:51Z,2240000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M29.00S,2025-02-04T02:47:33.1Z,2,REGULAR,substitution,in,[],1629008,,,1610612740,45,37,2025-02-04T02:47:51Z,2250000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M29.00S,2025-02-04T02:47:33.1Z,2,REGULAR,substitution,in,[],1627750,,,1610612740,45,37,2025-02-04T02:47:51Z,2260000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M29.00S,2025-02-04T02:47:33.1Z,2,REGULAR,substitution,in,[],1630526,,,1610612740,45,37,2025-02-04T02:47:51Z,2270000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M29.00S,2025-02-04T02:47:33.1Z,2,REGULAR,substitution,in,[],203468,,,1610612740,45,37,2025-02-04T02:47:51Z,2280000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M17.00S,2025-02-04T02:48:03.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,84.97043363994744,40.44117647058824,1610612740,45,39,2025-02-04T02:48:09Z,2290000,False,-48.0,89.0,1,right,J. Alvarado 10' driving floating Jump Shot (5 PTS) (J. Green 2 AST),"[1630631, 1629750]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,5.0,10.08,J. Green,1629750.0,2.0,,,,,,,,,
232,PT07M01.00S,2025-02-04T02:48:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,20.318659658344284,40.931372549019606,1610612743,45,39,2025-02-04T02:58:58Z,2310000,False,45.0,138.0,1,left,MISS J. Murray 14' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,14.57,,,,,,,,,,,,
233,PT06M58.00S,2025-02-04T02:48:23.8Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,45,39,2025-02-04T02:58:58Z,2320000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,232.0,3.0,2.0,1.0,,
234,PT06M57.00S,2025-02-04T02:48:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,7.966491458607096,55.63725490196079,1610612743,45,39,2025-02-04T02:59:21Z,2330000,False,-28.0,22.0,1,left,MISS Z. Nnaji putback Layup,[1630192],1610612743.0,DEN,putback,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.6,,,,,,,,,,,,
235,PT06M56.00S,2025-02-04T02:48:27.1Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,45,39,2025-02-04T02:59:21Z,2340000,False,,,0,,D. Jordan REBOUND (Off:2 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,234.0,3.0,1.0,2.0,,
236,PT06M55.00S,2025-02-04T02:48:29.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,5.590000152587891,50.0,1610612743,47,39,2025-02-04T02:59:28Z,2350000,False,0.0,0.0,1,left,D. Jordan tip Layup (2 PTS),[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
237,PT06M38.00S,2025-02-04T02:48:42.2Z,2,REGULAR,3pt,Jump Shot,[],1630631,67.23061760840999,49.26470588235294,1610612740,47,39,2025-02-04T02:48:47Z,2360000,False,-4.0,256.0,1,right,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.55,,,,,,,,,,,,
238,PT06M36.00S,2025-02-04T02:48:44.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,47,39,2025-02-04T02:48:47Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,237.0,,,,,
240,PT06M36.00S,2025-02-04T02:48:48.3Z,2,REGULAR,substitution,out,[],201599,,,1610612740,47,39,2025-02-04T02:49:07Z,2390000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M36.00S,2025-02-04T02:48:48.3Z,2,REGULAR,substitution,out,[],1630192,,,1610612740,47,39,2025-02-04T02:49:07Z,2400000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M36.00S,2025-02-04T02:48:48.3Z,2,REGULAR,substitution,out,[],1629750,,,1610612740,47,39,2025-02-04T02:49:07Z,2410000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M36.00S,2025-02-04T02:48:48.3Z,2,REGULAR,substitution,out,[],1642274,,,1610612740,47,39,2025-02-04T02:49:07Z,2420000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M36.00S,2025-02-04T02:48:48.3Z,2,REGULAR,substitution,in,[],203999,,,1610612740,47,39,2025-02-04T02:49:07Z,2430000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M36.00S,2025-02-04T02:48:48.3Z,2,REGULAR,substitution,in,[],1641816,,,1610612740,47,39,2025-02-04T02:49:07Z,2440000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M36.00S,2025-02-04T02:48:48.3Z,2,REGULAR,substitution,in,[],1631255,,,1610612740,47,39,2025-02-04T02:49:07Z,2450000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M36.00S,2025-02-04T02:48:48.3Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,47,39,2025-02-04T02:49:07Z,2460000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M24.00S,2025-02-04T02:49:20.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631255,73.9323258869908,9.803921568627452,1610612740,47,39,2025-02-04T02:49:24Z,2470000,False,-201.0,193.0,1,right,MISS K. Matković 27' 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.83,,,,,,,,,,,,
249,PT06M20.00S,2025-02-04T02:49:24.0Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612740,47,39,2025-02-04T02:49:24Z,2480000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,248.0,1.0,0.0,1.0,,
250,PT06M18.00S,2025-02-04T02:49:25.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630526,89.96386333771353,58.08823529411765,1610612740,47,39,2025-02-04T02:53:12Z,2490000,False,40.0,42.0,1,right,MISS J. Robinson-Earl turnaround bank Hook,[1630526],1610612740.0,NOP,turnaround bank,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.81,,,,,,,,,,,,
251,PT06M17.00S,2025-02-04T02:49:26.9Z,2,REGULAR,rebound,offensive,[],1631255,,,1610612740,47,39,2025-02-04T03:17:40Z,2500000,False,,,0,,K. Matković REBOUND (Off:2 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,250.0,3.0,1.0,2.0,,
252,PT06M17.00S,2025-02-04T02:49:29.7Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631255,94.40999984741211,50.0,1610612740,47,39,2025-02-04T03:18:02Z,2510000,False,0.0,0.0,1,right,MISS K. Matković tip DUNK,[1631255],1610612740.0,NOP,tip,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
253,PT06M16.00S,2025-02-04T02:49:30.7Z,2,REGULAR,rebound,defensive,[],1641816,,,1610612743,47,39,2025-02-04T03:18:02Z,2520000,False,,,0,,H. Tyson REBOUND (Off:0 Def:2),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,252.0,2.0,2.0,0.0,,
