actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
189,PT00M43.50S,2024-11-03T02:41:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,19.004599211563733,40.19607843137255,1610612743,37,20,2024-11-03T02:41:55Z,1790000,False,49.0,126.0,1,left,MISS P. Watson 13' pullup Shot,[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,13.53,,,,,,,,
190,PT00M40.50S,2024-11-03T02:41:53.4Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,37,20,2024-11-03T02:41:55Z,1800000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,189.0,,2.0,2.0,0.0,,,,,,,,,
191,PT00M34.90S,2024-11-03T02:42:04.7Z,1,REGULAR,foul,personal,[],1641816,,,1610612762,37,20,2024-11-03T02:42:28Z,1810000,False,,,0,,H. Tyson personal FOUL (1 PF),"[1641816, 201988]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Mid-Range,8-16 Center,200834.0,1.0,0.0,Mills,201988.0,,,,,,,,,,,,,,,
193,PT00M33.20S,2024-11-03T02:42:27.1Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1631124,,,1610612762,37,20,2024-11-03T02:43:09Z,1830000,False,,,0,,J. Strawther shooting personal FOUL (2 PF) (Juzang 3 FT),"[1631124, 1630548]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,200834.0,2.0,0.0,Juzang,1630548.0,,,,,,,,,,,,,,,
196,PT00M33.20S,2024-11-03T02:44:06.3Z,1,REGULAR,freethrow,1 of 3,[],1630548,,,1610612762,37,21,2024-11-03T02:44:06Z,1860000,False,,,0,,J. Juzang Free Throw 1 of 3 (6 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
197,PT00M33.20S,2024-11-03T02:44:21.1Z,1,REGULAR,freethrow,2 of 3,[],1630548,,,1610612762,37,22,2024-11-03T02:44:21Z,1870000,False,,,0,,J. Juzang Free Throw 2 of 3 (7 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
198,PT00M33.20S,2024-11-03T02:44:36.6Z,1,REGULAR,freethrow,3 of 3,[],1630548,,,1610612762,37,23,2024-11-03T02:44:36Z,1880000,False,,,0,,J. Juzang Free Throw 3 of 3 (8 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
199,PT00M14.10S,2024-11-03T02:44:57.2Z,1,REGULAR,3pt,Jump Shot,[],201566,34.247700394218136,68.62745098039215,1610612743,37,23,2024-11-03T02:45:02Z,1890000,False,-93.0,269.0,1,left,MISS R. Westbrook 28' pullup 3PT,[201566],1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,28.5,,,,,,,,
200,PT00M10.50S,2024-11-03T02:45:00.7Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,37,23,2024-11-03T02:45:00Z,1900000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,199.0,,3.0,3.0,0.0,,,,,,,,,
201,PT00M01.90S,2024-11-03T02:45:09.8Z,1,REGULAR,3pt,Jump Shot,[],1630548,63.6826544021025,74.75490196078431,1610612762,37,26,2024-11-03T02:45:13Z,1910000,False,124.0,289.0,1,right,J. Juzang 31' 3PT  (11 PTS) (P. Mills 1 AST),"[1630548, 201988]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,11.0,,,,31.43,P. Mills,201988.0,1.0,,,,,
203,PT00M01.90S,2024-11-03T02:45:16.6Z,1,REGULAR,turnover,out-of-bounds,[],201599,,,1610612743,37,26,2024-11-03T02:45:27Z,1930000,False,,,0,,D. Jordan bad pass out-of-bounds TURNOVER (1 TO),[201599],1610612743.0,DEN,bad pass,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,,,,,,,,,,,,,,,1.0,,,,
204,PT00M00.80S,2024-11-03T02:45:45.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642262,75.24638633377135,86.76470588235294,1610612762,37,26,2024-11-03T02:51:33Z,1940000,False,184.0,180.0,1,right,MISS C. Williams 25' 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.74,,,,,,,,
205,PT00M00.10S,2024-11-03T02:45:45.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,37,26,2024-11-03T02:45:58Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,204.0,,,,,,,,,,,,,
206,PT00M00.00S,2024-11-03T02:46:00.6Z,1,REGULAR,period,end,[],0,,,1610612762,37,26,2024-11-03T02:46:00Z,1960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT12M00.00S,2024-11-03T02:48:28.6Z,2,REGULAR,substitution,out,['startperiod'],1642262,,,1610612762,37,26,2024-11-03T02:48:38Z,1970000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT12M00.00S,2024-11-03T02:48:28.6Z,2,REGULAR,substitution,in,['startperiod'],1629012,,,1610612762,37,26,2024-11-03T02:48:38Z,1980000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT12M00.00S,2024-11-03T02:48:30.1Z,2,REGULAR,period,start,[],0,,,1610612743,37,26,2024-11-03T02:48:39Z,1990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT11M47.00S,2024-11-03T02:48:43.8Z,2,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612743,37,26,2024-11-03T02:48:55Z,2000000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Watson 2 FT),"[1642271, 1631212]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,1627526.0,3.0,0.0,Watson,1631212.0,,,,,,,,,,,,,,,
212,PT11M47.00S,2024-11-03T02:49:16.0Z,2,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,38,26,2024-11-03T02:49:16Z,2020000,False,,,0,,P. Watson Free Throw 1 of 2 (3 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
214,PT11M47.00S,2024-11-03T02:49:17.0Z,2,REGULAR,substitution,in,[],1629004,,,1610612743,38,26,2024-11-03T02:49:38Z,2040000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT11M47.00S,2024-11-03T02:49:17.0Z,2,REGULAR,substitution,out,[],1642271,,,1610612743,38,26,2024-11-03T03:06:24Z,2047500,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT11M47.00S,2024-11-03T02:49:41.2Z,2,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,39,26,2024-11-03T02:49:41Z,2050000,False,,,0,,P. Watson Free Throw 2 of 2 (4 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
216,PT11M36.00S,2024-11-03T02:49:54.2Z,2,REGULAR,3pt,Jump Shot,[],1630548,66.44218134034165,36.27450980392157,1610612762,39,26,2024-11-03T02:52:18Z,2060000,False,-69.0,263.0,1,right,MISS J. Juzang 27' pullup 3PT,[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.17,,,,,,,,
217,PT11M31.00S,2024-11-03T02:49:59.2Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,39,26,2024-11-03T02:49:59Z,2070000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,216.0,,3.0,2.0,1.0,,,,,,,,,
218,PT11M26.00S,2024-11-03T02:50:03.3Z,2,REGULAR,turnover,lost ball,[],201599,,,1610612743,39,26,2024-11-03T02:50:08Z,2080000,False,,,0,,D. Jordan lost ball TURNOVER (2 TO),"[201599, 1629234]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Eubanks,1629234.0,,
219,PT11M26.00S,2024-11-03T02:50:03.3Z,2,REGULAR,steal,,[],1629234,,,1610612762,39,26,2024-11-03T02:50:05Z,2090000,False,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
220,PT11M23.00S,2024-11-03T02:50:07.6Z,2,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612762,39,26,2024-11-03T02:50:32Z,2100000,False,,,0,,J. Strawther shooting personal FOUL (3 PF) (Sexton 2 FT),"[1631124, 1629012]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,1627526.0,3.0,0.0,Sexton,1629012.0,,,,,,,,,,,,,,,
222,PT11M23.00S,2024-11-03T02:51:44.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612762,39,27,2024-11-03T02:51:44Z,2120000,False,,,0,,C. Sexton Free Throw 1 of 2 (1 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
223,PT11M23.00S,2024-11-03T02:51:46.9Z,2,REGULAR,substitution,out,[],1631124,,,1610612762,39,27,2024-11-03T02:51:52Z,2130000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT11M23.00S,2024-11-03T02:51:46.9Z,2,REGULAR,substitution,in,[],1631128,,,1610612762,39,27,2024-11-03T02:51:52Z,2140000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT11M23.00S,2024-11-03T02:52:08.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612762,39,28,2024-11-03T02:52:08Z,2150000,False,,,0,,C. Sexton Free Throw 2 of 2 (2 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
226,PT11M01.00S,2024-11-03T02:52:32.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,17.0335085413929,44.85294117647059,1610612743,39,28,2024-11-03T02:52:39Z,2160000,False,26.0,108.0,1,left,MISS P. Watson 11' fadeaway Shot,[1631212],1610612743.0,DEN,fadeaway,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,11.06,,,,,,,,
227,PT10M55.00S,2024-11-03T02:52:38.3Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,39,28,2024-11-03T02:52:39Z,2170000,False,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,226.0,,2.0,1.0,1.0,,,,,,,,,
228,PT10M55.00S,2024-11-03T02:52:38.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,5.590000152587891,50.0,1610612743,39,28,2024-11-03T02:52:44Z,2180000,False,0.0,0.0,1,left,MISS D. Jordan putback Layup,[201599],1610612743.0,DEN,putback,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,0.0,,,,,,,,
229,PT10M54.00S,2024-11-03T02:52:39.0Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612762,39,28,2024-11-03T02:52:44Z,2190000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,228.0,,1.0,1.0,0.0,,,,,,,,,
231,PT10M41.00S,2024-11-03T02:52:51.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,84.1819973718791,41.42156862745098,1610612762,39,30,2024-11-03T02:53:03Z,2200000,False,-43.0,96.0,1,right,D. Eubanks 10' turnaround Hook (2 PTS),[1629234],1610612762.0,UTA,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,2.0,,,,10.53,,,,,,,,
232,PT10M28.00S,2024-11-03T02:53:05.1Z,2,REGULAR,2pt,Jump Shot,[],201566,13.485545335085414,33.088235294117645,1610612743,39,30,2024-11-03T02:53:11Z,2210000,False,85.0,74.0,1,left,MISS R. Westbrook 11' turnaround fadeaway Shot,[201566],1610612743.0,DEN,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,11.26,,,,,,,,
233,PT10M26.00S,2024-11-03T02:53:07.1Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612762,39,30,2024-11-03T02:53:11Z,2220000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Right,,,,,,,232.0,,2.0,2.0,0.0,,,,,,,,,
234,PT10M21.00S,2024-11-03T02:53:13.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,68.80749014454665,24.754901960784316,1610612762,39,33,2024-11-03T02:53:23Z,2230000,False,-126.0,241.0,1,right,C. Sexton 27' 3PT running pullup (5 PTS) (P. Mills 2 AST),"[1629012, 201988]",1610612762.0,UTA,running pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,5.0,,,,27.18,P. Mills,201988.0,2.0,,,,,
236,PT09M56.00S,2024-11-03T02:53:37.6Z,2,REGULAR,3pt,Jump Shot,[],201566,33.85348226018397,46.81372549019608,1610612743,42,33,2024-11-03T02:53:42Z,2250000,False,16.0,266.0,1,left,R. Westbrook 26' 3PT step back (5 PTS) (P. Watson 1 AST),"[201566, 1631212]",1610612743.0,DEN,step back,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,Made,,5.0,,,,26.62,P. Watson,1631212.0,1.0,,,,,
238,PT09M41.00S,2024-11-03T02:53:51.7Z,2,REGULAR,3pt,Jump Shot,[],1629004,77.7431011826544,9.068627450980392,1610612762,42,36,2024-11-03T02:54:00Z,2270000,False,-205.0,157.0,1,right,S. Mykhailiuk 25' 3PT step back (3 PTS) (C. Sexton 1 AST),"[1629004, 1629012]",1610612762.0,UTA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,3.0,,,,25.78,C. Sexton,1629012.0,1.0,,,,,
240,PT09M23.00S,2024-11-03T02:54:15.4Z,2,REGULAR,foul,offensive,[],1631128,,,1610612743,42,36,2024-11-03T02:54:53Z,2290000,False,,,0,,C. Braun offensive FOUL (2 PF),"[1631128, 201988]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Center,204058.0,2.0,0.0,Mills,201988.0,,,,,,,,,,,,,,,
242,PT09M23.00S,2024-11-03T02:54:15.4Z,2,REGULAR,turnover,offensive foul,[],1631128,,,1610612743,42,36,2024-11-03T02:54:15Z,2310000,False,,,0,,C. Braun offensive foul TURNOVER (1 TO),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Center,204058.0,,,,,,,,,,,,,,,1.0,,,,
243,PT09M23.00S,2024-11-03T02:54:26.3Z,2,REGULAR,substitution,out,[],1641816,,,1610612762,42,36,2024-11-03T02:54:39Z,2320000,False,,,0,,SUB out: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M23.00S,2024-11-03T02:54:26.3Z,2,REGULAR,substitution,out,[],1629234,,,1610612762,42,36,2024-11-03T02:54:39Z,2330000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT09M23.00S,2024-11-03T02:54:26.3Z,2,REGULAR,substitution,in,[],1629008,,,1610612762,42,36,2024-11-03T02:54:39Z,2340000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT09M23.00S,2024-11-03T02:54:26.3Z,2,REGULAR,substitution,in,[],1631117,,,1610612762,42,36,2024-11-03T02:54:39Z,2350000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT09M08.00S,2024-11-03T02:54:49.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629012,80.50262812089356,42.15686274509804,1610612762,42,38,2024-11-03T02:54:56Z,2360000,False,-39.0,131.0,1,right,C. Sexton 13' pullup Jump Shot (7 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,7.0,,,,13.65,,,,,,,,
248,PT08M46.00S,2024-11-03T02:55:12.1Z,2,REGULAR,turnover,bad pass,[],1631212,,,1610612743,42,38,2024-11-03T02:55:25Z,2370000,False,,,0,,P. Watson bad pass TURNOVER (1 TO),"[1631212, 1629004]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Mykhailiuk,1629004.0,,
249,PT08M46.00S,2024-11-03T02:55:12.1Z,2,REGULAR,steal,,[],1629004,,,1610612762,42,38,2024-11-03T02:55:14Z,2380000,False,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT08M40.00S,2024-11-03T02:55:16.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201988,71.96123521681997,20.098039215686274,1610612762,42,38,2024-11-03T02:57:00Z,2390000,False,-150.0,211.0,1,right,MISS P. Mills 25' running pullup 3PT,[201988],1610612762.0,UTA,running pullup,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.87,,,,,,,,
251,PT08M40.00S,2024-11-03T02:55:16.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,42,38,2024-11-03T02:57:00Z,2400000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,250.0,,,,,,,,,,,,,
253,PT08M26.00S,2024-11-03T02:55:45.8Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,42,38,2024-11-03T02:55:52Z,2420000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (3 TO),[201566],1610612743.0,DEN,bad pass,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,3.0,,,,
254,PT08M15.00S,2024-11-03T02:56:10.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631117,94.1688567674113,50.73529411764706,1610612762,42,40,2024-11-03T02:58:29Z,2430000,False,4.0,2.0,1,right,W. Kessler reverse DUNK (3 PTS) (S. Mykhailiuk 1 AST),"[1631117, 1629004]",1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,Made,,3.0,,,,0.44,S. Mykhailiuk,1629004.0,1.0,,,,,
256,PT08M14.00S,2024-11-03T02:56:17.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,42,40,2024-11-03T02:56:17Z,2450000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M14.00S,2024-11-03T02:58:44.0Z,2,REGULAR,substitution,out,[],201599,,,1610612743,42,40,2024-11-03T02:59:03Z,2460000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT08M14.00S,2024-11-03T02:58:44.0Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,42,40,2024-11-03T02:59:03Z,2470000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT08M14.00S,2024-11-03T02:58:44.0Z,2,REGULAR,substitution,out,[],1630548,,,1610612743,42,40,2024-11-03T02:59:03Z,2490000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT08M14.00S,2024-11-03T02:58:44.0Z,2,REGULAR,substitution,in,[],203999,,,1610612743,42,40,2024-11-03T02:59:03Z,2500000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT08M14.00S,2024-11-03T02:58:44.0Z,2,REGULAR,substitution,in,[],203932,,,1610612743,42,40,2024-11-03T02:59:03Z,2510000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT08M14.00S,2024-11-03T02:58:44.0Z,2,REGULAR,substitution,in,[],1642262,,,1610612743,42,40,2024-11-03T02:59:03Z,2520000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT08M01.00S,2024-11-03T02:59:15.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.882391590013142,60.5392156862745,1610612743,42,40,2024-11-03T02:59:20Z,2540000,False,-53.0,247.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.28,,,,,,,,
267,PT07M56.00S,2024-11-03T02:59:20.9Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,42,40,2024-11-03T02:59:20Z,2550000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,266.0,,2.0,2.0,0.0,,,,,,,,,
268,PT07M45.00S,2024-11-03T02:59:30.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,90.75229960578186,43.38235294117647,1610612762,42,42,2024-11-03T02:59:35Z,2560000,False,-33.0,34.0,1,right,C. Williams driving finger roll Layup (4 PTS),[1642262],1610612762.0,UTA,driving finger roll,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,4.0,,,,4.77,,,,,,,,
269,PT07M36.00S,2024-11-03T02:59:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.440867279894875,51.9607843137255,1610612743,44,42,2024-11-03T02:59:50Z,2570000,False,-10.0,17.0,1,left,C. Braun Layup (4 PTS) (N. Jokić 5 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,,,,2.0,N. Jokić,203999.0,5.0,,,,,
271,PT07M11.00S,2024-11-03T03:00:04.5Z,2,REGULAR,3pt,Jump Shot,[],1629004,62.10578186596584,63.48039215686274,1610612762,44,42,2024-11-03T03:00:09Z,2590000,False,67.0,304.0,1,right,MISS S. Mykhailiuk 31' pullup 3PT,[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,31.11,,,,,,,,
272,PT07M07.00S,2024-11-03T03:00:08.5Z,2,REGULAR,rebound,offensive,[],1642262,,,1610612762,44,42,2024-11-03T03:00:09Z,2600000,False,,,0,,C. Williams REBOUND (Off:1 Def:0),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Center,,,,,,,271.0,,1.0,0.0,1.0,,,,,,,,,
273,PT07M06.00S,2024-11-03T03:00:09.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201988,67.7562417871222,62.5,1610612762,44,42,2024-11-03T03:00:13Z,2610000,False,62.0,251.0,1,right,MISS P. Mills 25' 3PT,[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.83,,,,,,,,
274,PT07M04.00S,2024-11-03T03:00:12.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,44,42,2024-11-03T03:00:12Z,2620000,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,273.0,,5.0,4.0,1.0,,,,,,,,,
275,PT06M59.00S,2024-11-03T03:00:16.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631128,8.360709592641262,2.696078431372549,1610612743,44,42,2024-11-03T03:00:28Z,2630000,False,237.0,26.0,1,left,MISS C. Braun running 3PT,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.79,,,,,,,,
276,PT06M57.00S,2024-11-03T03:00:18.6Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,44,42,2024-11-03T03:00:28Z,2640000,False,,,0,,W. Kessler REBOUND (Off:0 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,,,275.0,,3.0,3.0,0.0,,,,,,,,,
