actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
90,PT04M24.00S,2025-01-09T02:26:33.6Z,1,REGULAR,violation,lane,[],1627826,,,1610612743,19,13,2025-01-09T02:32:57Z,890000,False,,,0,,I. Zubac lane VIOLATION,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M24.00S,2025-01-09T02:26:33.6Z,1,REGULAR,freethrow,1 of 1,[],201599,,,1610612743,19,13,2025-01-09T02:32:57Z,920000,False,,,0,,MISS D. Jordan Free Throw 1 of 1,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
94,PT04M19.00S,2025-01-09T02:26:38.6Z,1,REGULAR,rebound,offensive,[],201566,,,1610612743,19,13,2025-01-09T02:32:57Z,930000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,93.0,2.0,1.0,1.0,,
95,PT04M19.00S,2025-01-09T02:26:59.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201566,5.590000152587891,50.0,1610612743,21,13,2025-01-09T02:27:05Z,940000,False,0.0,0.0,1,left,R. Westbrook tip Layup (2 PTS),[201566],1610612743.0,DEN,tip,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
96,PT04M07.00S,2025-01-09T02:27:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,91.93495400788436,46.07843137254902,1610612746,21,13,2025-01-09T02:27:15Z,950000,False,-20.0,23.0,1,right,MISS I. Zubac cutting Layup - blocked,"[1627826, 1631212]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,Watson,1631212.0
97,PT04M07.00S,2025-01-09T02:27:10.9Z,1,REGULAR,block,,[],1631212,,,1610612746,21,13,2025-01-09T02:27:12Z,960000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
98,PT04M06.00S,2025-01-09T02:27:11.9Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,21,13,2025-01-09T02:27:15Z,970000,False,,,0,,D. Jordan REBOUND (Off:0 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,96.0,4.0,4.0,0.0,,
99,PT04M01.00S,2025-01-09T02:27:17.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,31.882391590013142,47.05882352941176,1610612743,24,13,2025-01-09T02:30:58Z,980000,False,15.0,247.0,1,left,M. Porter Jr. 24' 3PT running (8 PTS) (J. Strawther 1 AST),"[1629008, 1631124]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.76,Made,8.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,,,,
101,PT03M59.00S,2025-01-09T02:27:23.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,24,13,2025-01-09T02:27:23Z,1000000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2025-01-09T02:29:45.1Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,24,13,2025-01-09T02:30:10Z,1010000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M59.00S,2025-01-09T02:29:45.1Z,1,REGULAR,substitution,in,[],1629645,,,1610612746,24,13,2025-01-09T02:30:10Z,1020000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M42.00S,2025-01-09T02:30:32.1Z,1,REGULAR,3pt,Jump Shot,[],1629645,72.61826544021025,17.647058823529413,1610612746,24,13,2025-01-09T02:30:37Z,1030000,False,-162.0,205.0,1,right,MISS K. Porter Jr. 26' 3PT,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
105,PT03M39.00S,2025-01-09T02:30:35.1Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,24,13,2025-01-09T02:30:37Z,1040000,False,,,0,,D. Jordan REBOUND (Off:0 Def:5),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,104.0,5.0,5.0,0.0,,
106,PT03M34.00S,2025-01-09T02:30:42.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612743,24,13,2025-01-09T02:31:12Z,1050000,False,,,0,,T. Mann personal FOUL (1 PF) (Watson 2 FT),"[1629611, 1631212]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,,201245.0,1.0,0.0,Watson,1631212.0,,,,,,,,,
108,PT03M34.00S,2025-01-09T02:31:13.0Z,1,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,25,13,2025-01-09T02:31:37Z,1070000,False,,,0,,P. Watson Free Throw 1 of 2 (1 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
109,PT03M34.00S,2025-01-09T02:31:15.4Z,1,REGULAR,substitution,out,[],201599,,,1610612743,25,13,2025-01-09T02:31:18Z,1080000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2025-01-09T02:31:15.4Z,1,REGULAR,substitution,in,[],203967,,,1610612743,25,13,2025-01-09T02:31:18Z,1090000,False,,,0,,SUB in: D. Šarić,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M34.00S,2025-01-09T02:31:13.0Z,1,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,25,13,2025-01-09T02:31:37Z,1100000,False,,,0,,MISS P. Watson Free Throw 2 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT03M32.00S,2025-01-09T02:31:15.0Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,25,13,2025-01-09T02:31:37Z,1110000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,111.0,2.0,1.0,1.0,,
113,PT03M22.00S,2025-01-09T02:31:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,91.80354796320631,48.28431372549019,1610612746,25,13,2025-01-09T02:36:38Z,1120000,False,-9.0,25.0,1,right,MISS J. Harden driving finger roll Layup - blocked,"[201935, 1631212]",1610612746.0,LAC,driving finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,Watson,1631212.0
179,PT03M22.00S,2025-01-09T02:31:44.7Z,1,REGULAR,block,,[],1631212,,,1610612746,25,13,2025-01-09T02:43:06Z,1125000,False,,,0,,P. Watson BLOCK (2 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M20.00S,2025-01-09T02:31:46.7Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,25,13,2025-01-09T02:31:50Z,1130000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,113.0,3.0,2.0,1.0,,
115,PT03M16.00S,2025-01-09T02:31:51.0Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612743,25,13,2025-01-09T02:31:57Z,1140000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 201587]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,Batum,201587.0,,,,,,
116,PT03M16.00S,2025-01-09T02:31:51.0Z,1,REGULAR,steal,,[],201587,,,1610612746,25,13,2025-01-09T02:31:57Z,1150000,False,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT02M58.00S,2025-01-09T02:32:09.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201935,67.7562417871222,24.264705882352942,1610612746,25,13,2025-01-09T02:32:17Z,1160000,False,-129.0,251.0,1,right,MISS J. Harden 28' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,28.17,Missed,,,,,,,,,,,,,,,,,,
118,PT02M55.00S,2025-01-09T02:32:12.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,25,13,2025-01-09T02:32:17Z,1170000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,117.0,2.0,2.0,0.0,,
119,PT02M46.00S,2025-01-09T02:32:21.5Z,1,REGULAR,3pt,Jump Shot,[],201566,21.50131406044678,12.009803921568627,1610612743,28,13,2025-01-09T02:32:26Z,1180000,False,190.0,150.0,1,left,R. Westbrook 24' 3PT  (5 PTS) (J. Strawther 2 AST),"[201566, 1631124]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,24.18,Made,5.0,J. Strawther,1631124.0,2.0,,,,,,,,,,,,,,
121,PT02M24.00S,2025-01-09T02:32:43.0Z,1,REGULAR,3pt,Jump Shot,[],1629645,71.30420499342969,79.65686274509804,1610612746,28,13,2025-01-09T02:32:50Z,1200000,False,148.0,217.0,1,right,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
122,PT02M20.00S,2025-01-09T02:32:47.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,28,13,2025-01-09T02:34:53Z,1210000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,121.0,4.0,3.0,1.0,,
123,PT02M14.00S,2025-01-09T02:32:52.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631124,31.35676741130092,69.85294117647058,1610612743,28,13,2025-01-09T02:41:02Z,1220000,False,-99.0,242.0,1,left,MISS J. Strawther 26' running 3PT,[1631124],1610612743.0,DEN,running,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
124,PT02M10.00S,2025-01-09T02:32:56.9Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,28,13,2025-01-09T02:32:58Z,1230000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,123.0,1.0,1.0,0.0,,
125,PT02M09.00S,2025-01-09T02:33:00.4Z,1,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612746,28,13,2025-01-09T02:33:11Z,1240000,False,,,0,,J. Strawther shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1631124, 1629645]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
127,PT02M09.00S,2025-01-09T02:33:36.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629645,,,1610612746,28,13,2025-01-09T02:34:02Z,1260000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT02M09.00S,2025-01-09T02:33:36.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,28,13,2025-01-09T02:34:02Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,,
129,PT02M09.00S,2025-01-09T02:33:38.1Z,1,REGULAR,substitution,out,[],201566,,,1610612746,28,13,2025-01-09T02:33:43Z,1280000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M09.00S,2025-01-09T02:33:38.1Z,1,REGULAR,substitution,in,[],1627750,,,1610612746,28,13,2025-01-09T02:33:43Z,1290000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M09.00S,2025-01-09T02:33:36.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629645,,,1610612746,28,13,2025-01-09T02:34:02Z,1300000,False,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT02M07.00S,2025-01-09T02:33:38.2Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,28,13,2025-01-09T02:34:02Z,1310000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,131.0,1.0,1.0,0.0,,
133,PT01M54.00S,2025-01-09T02:34:12.4Z,1,REGULAR,turnover,lost ball,[],1629008,,,1610612743,28,13,2025-01-09T02:34:16Z,1320000,False,,,0,,M. Porter Jr. lost ball TURNOVER (2 TO),"[1629008, 1629645]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Porter Jr.,1629645.0,,,,,,
134,PT01M54.00S,2025-01-09T02:34:12.4Z,1,REGULAR,steal,,[],1629645,,,1610612746,28,13,2025-01-09T02:34:14Z,1330000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
135,PT01M49.00S,2025-01-09T02:34:18.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629599,91.80354796320631,4.166666666666666,1610612746,28,13,2025-01-09T02:43:13Z,1340000,False,-229.0,25.0,1,right,MISS A. Coffey running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
136,PT01M46.00S,2025-01-09T02:34:21.0Z,1,REGULAR,rebound,defensive,[],1631124,,,1610612743,28,13,2025-01-09T02:34:24Z,1350000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,135.0,1.0,1.0,0.0,,
138,PT01M41.00S,2025-01-09T02:34:29.9Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,28,13,2025-01-09T02:34:34Z,1370000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M41.00S,2025-01-09T02:34:29.9Z,1,REGULAR,substitution,in,[],1641816,,,1610612743,28,13,2025-01-09T02:34:34Z,1380000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M35.00S,2025-01-09T02:34:59.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612743,28,13,2025-01-09T02:35:13Z,1390000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Strawther 2 FT),"[201587, 1631124]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,1628485.0,1.0,0.0,Strawther,1631124.0,,,,,,,,,
142,PT01M35.00S,2025-01-09T02:35:28.2Z,1,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,29,13,2025-01-09T02:35:28Z,1410000,False,,,0,,J. Strawther Free Throw 1 of 2 (1 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
143,PT01M35.00S,2025-01-09T02:35:44.8Z,1,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,30,13,2025-01-09T02:35:44Z,1420000,False,,,0,,J. Strawther Free Throw 2 of 2 (2 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
144,PT01M27.00S,2025-01-09T02:35:57.8Z,1,REGULAR,3pt,Jump Shot,[],201935,68.67608409986859,35.294117647058826,1610612746,30,16,2025-01-09T02:36:03Z,1430000,False,-74.0,242.0,1,right,J. Harden 25' 3PT step back (5 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.28,Made,5.0,,,,,,,,,,,,,,,,,
145,PT01M05.00S,2025-01-09T02:36:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,8.623521681997373,35.53921568627451,1610612743,30,16,2025-01-09T02:45:06Z,1440000,False,72.0,29.0,1,left,MISS P. Watson 7' floating Shot,[1631212],1610612743.0,DEN,floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
146,PT01M03.00S,2025-01-09T02:36:22.1Z,1,REGULAR,rebound,offensive,[],203967,,,1610612743,30,16,2025-01-09T02:45:06Z,1450000,False,,,0,,D. Šarić REBOUND (Off:1 Def:0),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,145.0,1.0,0.0,1.0,,
147,PT01M02.00S,2025-01-09T02:36:23.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631124,30.962549277266753,71.32352941176471,1610612743,33,16,2025-01-09T02:36:29Z,1460000,False,-107.0,239.0,1,left,J. Strawther 26' 3PT  (5 PTS) (D. Šarić 1 AST),"[1631124, 203967]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,26.12,Made,5.0,D. Šarić,203967.0,1.0,,,,,,,,,,,,,,
149,PT00M48.00S,2025-01-09T02:36:39.2Z,1,REGULAR,3pt,Jump Shot,[],1629645,73.27529566360053,82.1078431372549,1610612746,33,19,2025-01-09T02:36:44Z,1480000,False,161.0,199.0,1,right,K. Porter Jr. 25' 3PT  (3 PTS) (N. Batum 1 AST),"[1629645, 201587]",1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.54,Made,3.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,,
151,PT00M29.30S,2025-01-09T02:37:09.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203967,10.33180026281209,50.0,1610612743,33,19,2025-01-09T02:37:14Z,1500000,False,0.0,45.0,1,left,MISS D. Šarić turnaround Hook - blocked,"[203967, 201935]",1610612743.0,DEN,turnaround,,,Šarić,D. Šarić,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
152,PT00M29.30S,2025-01-09T02:37:09.7Z,1,REGULAR,block,,[],201935,,,1610612743,33,19,2025-01-09T02:37:11Z,1510000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M27.30S,2025-01-09T02:37:11.7Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,33,19,2025-01-09T02:37:11Z,1520000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,151.0,2.0,2.0,0.0,,
154,PT00M17.70S,2025-01-09T02:37:25.9Z,1,REGULAR,foul,personal,[],1641816,,,1610612746,33,19,2025-01-09T02:37:33Z,1530000,False,,,0,,H. Tyson take personal FOUL (1 PF),"[1641816, 1629599]",1610612743.0,DEN,take,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,202007.0,1.0,0.0,Coffey,1629599.0,,,,,,,,,
156,PT00M17.70S,2025-01-09T02:37:32.3Z,1,REGULAR,substitution,out,[],1641816,,,1610612746,33,19,2025-01-09T02:37:35Z,1550000,False,,,0,,SUB out: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M17.70S,2025-01-09T02:37:32.3Z,1,REGULAR,substitution,in,[],1631128,,,1610612746,33,19,2025-01-09T02:37:35Z,1560000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M04.40S,2025-01-09T02:37:50.9Z,1,REGULAR,3pt,Jump Shot,[],201935,66.3107752956636,29.166666666666668,1610612746,33,19,2025-01-09T02:37:56Z,1570000,False,-104.0,264.0,1,right,MISS J. Harden 28' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,28.4,Missed,,,,,,,,,,,,,,,,,,
159,PT00M01.30S,2025-01-09T02:37:54.0Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,33,19,2025-01-09T02:37:56Z,1580000,False,,,0,,P. Watson REBOUND (Off:0 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,158.0,2.0,2.0,0.0,,
162,PT00M00.00S,2025-01-09T02:38:01.0Z,1,REGULAR,period,end,[],0,,,1610612743,33,19,2025-01-09T02:38:01Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-01-09T02:40:11.3Z,2,REGULAR,substitution,out,['startperiod'],1631128,,,1610612743,33,19,2025-01-09T02:40:46Z,1620000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-01-09T02:40:11.3Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612743,33,19,2025-01-09T02:40:46Z,1630000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-01-09T02:40:11.3Z,2,REGULAR,substitution,out,['startperiod'],201587,,,1610612743,33,19,2025-01-09T02:40:46Z,1640000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-01-09T02:40:11.3Z,2,REGULAR,substitution,in,['startperiod'],1641816,,,1610612743,33,19,2025-01-09T02:40:46Z,1650000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-01-09T02:40:11.3Z,2,REGULAR,substitution,in,['startperiod'],1627826,,,1610612743,33,19,2025-01-09T02:40:46Z,1660000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-01-09T02:40:11.3Z,2,REGULAR,substitution,in,['startperiod'],1626181,,,1610612743,33,19,2025-01-09T02:40:46Z,1670000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-01-09T02:40:42.0Z,2,REGULAR,period,start,[],0,,,1610612746,33,19,2025-01-09T02:40:47Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M39.00S,2025-01-09T02:41:28.4Z,2,REGULAR,3pt,Jump Shot,[],1629611,71.82982917214193,77.45098039215686,1610612746,33,19,2025-01-09T02:41:33Z,1700000,False,137.0,212.0,1,right,MISS T. Mann 25' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
172,PT11M36.00S,2025-01-09T02:41:31.4Z,2,REGULAR,rebound,defensive,[],1631124,,,1610612743,33,19,2025-01-09T02:41:33Z,1710000,False,,,0,,J. Strawther REBOUND (Off:0 Def:2),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,171.0,2.0,2.0,0.0,,
173,PT11M15.00S,2025-01-09T02:41:52.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,6.521024967148489,49.26470588235294,1610612743,35,19,2025-01-09T02:42:11Z,1720000,False,4.0,9.0,1,left,P. Watson reverse DUNK (3 PTS) (J. Murray 2 AST),"[1631212, 1627750]",1610612743.0,DEN,reverse,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,0.95,Made,3.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,,,
175,PT11M06.00S,2025-01-09T02:42:08.0Z,2,REGULAR,foul,personal,['2freethrow'],203967,,,1610612746,35,19,2025-01-09T02:42:12Z,1740000,False,,,0,,D. Šarić shooting personal FOUL (1 PF) (Powell 2 FT),"[203967, 1626181]",1610612743.0,DEN,shooting,,,Šarić,D. Šarić,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,1.0,0.0,Powell,1626181.0,,,,,,,,,
