actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
182,PT11M42.00S,2025-01-16T02:41:45.9Z,2,REGULAR,2pt,Jump Shot,[],1627832,74.45795006570303,35.78431372549019,1610612745,23,30,2025-01-16T02:41:50Z,1690000,False,-71.0,188.0,1,right,F. VanVleet 20' pullup Jump Shot (8 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,,,20.06,Made,8.0,,,,,,,,,,,,,,,
183,PT11M30.00S,2025-01-16T02:42:01.3Z,2,REGULAR,foul,personal,[],201145,,,1610612743,23,30,2025-01-16T02:42:16Z,1700000,False,,,0,,J. Green personal FOUL (1 PF),"[201145, 203967]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,2002.0,,,,,,,,,,,,1.0,0.0,Šarić,203967.0,,,,
185,PT11M17.00S,2025-01-16T02:42:28.3Z,2,REGULAR,2pt,Jump Shot,[],1631212,9.411957950065702,17.401960784313726,1610612743,23,30,2025-01-16T02:42:32Z,1720000,False,163.0,36.0,1,left,MISS P. Watson 16' step back Shot,[1631212],1610612743.0,DEN,step back,,,Watson,P. Watson,,,,,Mid-Range,16-24 Right,,,16.69,Missed,,,,,,,,,,,,,,,,
186,PT11M14.00S,2025-01-16T02:42:31.3Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,23,30,2025-01-16T02:42:32Z,1730000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Right,,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,
187,PT11M07.00S,2025-01-16T02:42:37.6Z,2,REGULAR,3pt,Jump Shot,[],1641715,64.86530880420499,54.90196078431373,1610612745,23,33,2025-01-16T02:42:46Z,1740000,False,25.0,278.0,1,right,C. Whitmore 27' 3PT  (6 PTS) (F. VanVleet 2 AST),"[1641715, 1627832]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,27.89,Made,6.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,
189,PT10M46.00S,2025-01-16T02:43:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.046649145860711,54.41176470588235,1610612743,25,33,2025-01-16T02:52:03Z,1760000,False,-22.0,14.0,1,left,M. Porter Jr. cutting Layup (3 PTS) (D. Šarić 1 AST),"[1629008, 203967]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,2.6,Made,3.0,D. Šarić,203967.0,1.0,,,,,,,,,,,,
191,PT10M46.00S,2025-01-16T02:43:02.9Z,2,REGULAR,foul,personal,['1freethrow'],1641708,,,1610612743,25,33,2025-01-16T02:43:16Z,1780000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1641708, 1629008]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,,,,,1.0,0.0,Porter Jr.,1629008.0,,,,
193,PT10M46.00S,2025-01-16T02:43:25.4Z,2,REGULAR,freethrow,1 of 1,[],1629008,,,1610612743,25,33,2025-01-16T02:43:41Z,1800000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 1,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
194,PT10M43.00S,2025-01-16T02:43:28.4Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,25,33,2025-01-16T02:43:41Z,1810000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,
195,PT10M31.00S,2025-01-16T02:43:38.8Z,2,REGULAR,3pt,Jump Shot,[],1627832,72.35545335085413,15.441176470588236,1610612745,25,33,2025-01-16T02:43:45Z,1820000,False,-173.0,207.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,27.0,Missed,,,,,,,,,,,,,,,,
196,PT10M26.00S,2025-01-16T02:43:43.8Z,2,REGULAR,rebound,defensive,[],203967,,,1610612743,25,33,2025-01-16T02:43:45Z,1830000,False,,,0,,D. Šarić REBOUND (Off:0 Def:1),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,
197,PT10M20.00S,2025-01-16T02:43:52.4Z,2,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612743,25,33,2025-01-16T02:43:59Z,1840000,False,,,0,,M. Porter Jr. lost ball out-of-bounds TURNOVER (2 TO),[1629008],1610612743.0,DEN,lost ball,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,202056.0,2.0,,,,,,,,,,,,,,,,,,
198,PT09M59.00S,2025-01-16T02:44:16.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641715,72.35545335085413,19.607843137254903,1610612745,25,33,2025-01-16T02:44:28Z,1850000,False,-152.0,207.0,1,right,MISS C. Whitmore 25' step back 3PT,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,25.71,Missed,,,,,,,,,,,,,,,,
199,PT09M57.00S,2025-01-16T02:44:18.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,25,33,2025-01-16T02:44:37Z,1860000,False,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,198.0,1.0,0.0,1.0,,,,,,,,
201,PT09M57.00S,2025-01-16T02:44:24.8Z,2,REGULAR,foul,personal,[],203967,,,1610612745,25,33,2025-01-16T02:44:37Z,1870000,False,,,0,,D. Šarić personal FOUL (1 PF),"[203967, 203500]",1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,,1.0,0.0,Adams,203500.0,,,,
203,PT09M47.00S,2025-01-16T02:44:51.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201145,90.75229960578186,94.85294117647058,1610612745,25,36,2025-01-16T02:44:56Z,1890000,False,224.0,34.0,1,right,J. Green 3PT  (3 PTS) (F. VanVleet 3 AST),"[201145, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,22.69,Made,3.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,
205,PT09M30.00S,2025-01-16T02:45:08.9Z,2,REGULAR,2pt,Jump Shot,[],203967,20.581471747700395,45.83333333333333,1610612743,25,36,2025-01-16T02:45:13Z,1910000,False,21.0,141.0,1,left,MISS D. Šarić 14' Jump Shot,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Mid-Range,8-16 Center,,,14.25,Missed,,,,,,,,,,,,,,,,
206,PT09M27.00S,2025-01-16T02:45:11.9Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,25,36,2025-01-16T02:45:13Z,1920000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:2),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Center,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,
207,PT09M23.00S,2025-01-16T02:45:16.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641708,87.59855453350855,42.8921568627451,1610612745,25,36,2025-01-16T02:53:52Z,1930000,False,-36.0,64.0,1,right,MISS A. Thompson 7' driving floating bank Shot,[1641708],1610612745.0,HOU,driving floating bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,7.33,Missed,,,,,,,,,,,,,,,,
208,PT09M19.00S,2025-01-16T02:45:20.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,25,36,2025-01-16T02:53:52Z,1940000,False,,,0,,S. Adams REBOUND (Off:2 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,207.0,2.0,0.0,2.0,,,,,,,,
209,PT09M16.00S,2025-01-16T02:45:23.9Z,2,REGULAR,turnover,out-of-bounds,[],203500,,,1610612745,25,36,2025-01-16T02:45:30Z,1950000,False,,,0,,S. Adams bad pass out-of-bounds TURNOVER (1 TO),[203500],1610612745.0,HOU,bad pass,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,2002.0,1.0,,,,,,,,,,,,,,,,,,
210,PT09M16.00S,2025-01-16T02:45:26.8Z,2,REGULAR,substitution,out,[],1629618,,,1610612743,25,36,2025-01-16T02:45:37Z,1960000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M16.00S,2025-01-16T02:45:26.8Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,25,36,2025-01-16T02:45:37Z,1970000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M16.00S,2025-01-16T02:45:26.8Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,25,36,2025-01-16T02:45:37Z,1980000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M16.00S,2025-01-16T02:45:26.8Z,2,REGULAR,substitution,in,[],201566,,,1610612743,25,36,2025-01-16T02:45:37Z,1990000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M56.00S,2025-01-16T02:45:59.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627750,21.50131406044678,36.029411764705884,1610612743,25,36,2025-01-16T02:46:06Z,2000000,False,70.0,150.0,1,left,MISS J. Murray 16' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,16.51,Missed,,,,,,,,,,,,,,,,
215,PT08M53.00S,2025-01-16T02:46:02.8Z,2,REGULAR,rebound,offensive,[],203967,,,1610612743,25,36,2025-01-16T02:46:06Z,2010000,False,,,0,,D. Šarić REBOUND (Off:1 Def:1),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,214.0,2.0,1.0,1.0,,,,,,,,
216,PT08M51.00S,2025-01-16T02:46:05.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631212,25.312089356110377,12.990196078431374,1610612743,25,36,2025-01-16T02:46:10Z,2020000,False,185.0,185.0,1,left,MISS P. Watson 26' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,26.19,Missed,,,,,,,,,,,,,,,,
217,PT08M47.00S,2025-01-16T02:46:09.3Z,2,REGULAR,rebound,offensive,[],201566,,,1610612743,25,36,2025-01-16T02:46:09Z,2030000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,216.0,2.0,1.0,1.0,,,,,,,,
218,PT08M45.00S,2025-01-16T02:46:11.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631212,8.229303547963205,51.225490196078425,1610612743,27,36,2025-01-16T02:55:27Z,2040000,False,-6.0,25.0,1,left,P. Watson cutting finger roll Layup (3 PTS) (R. Westbrook 1 AST),"[1631212, 201566]",1610612743.0,DEN,cutting finger roll,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,2.56,Made,3.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,
220,PT08M17.00S,2025-01-16T02:46:38.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,93.11760840998686,48.529411764705884,1610612745,27,38,2025-01-16T02:46:42Z,2060000,False,-7.0,12.0,1,right,A. Thompson cutting DUNK (7 PTS) (S. Adams 1 AST),"[1641708, 203500]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,1.43,Made,7.0,S. Adams,203500.0,1.0,,,,,,,,,,,,
222,PT07M59.00S,2025-01-16T02:46:57.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.360709592641262,44.36274509803921,1610612743,27,38,2025-01-16T02:47:03Z,2080000,False,28.0,26.0,1,left,MISS R. Westbrook driving Layup - blocked,"[201566, 203500]",1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,3.84,Missed,,,,,,,,,,,,,,,Adams,203500.0
239,PT07M59.00S,2025-01-16T02:46:57.1Z,2,REGULAR,block,,[],203500,,,1610612743,27,38,2025-01-16T02:48:33Z,2085000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT07M57.00S,2025-01-16T02:46:59.1Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,27,38,2025-01-16T02:47:03Z,2090000,False,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,222.0,3.0,1.0,2.0,,,,,,,,
224,PT07M53.00S,2025-01-16T02:47:03.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,91.01511169513797,44.11764705882353,1610612745,27,38,2025-01-16T02:47:14Z,2100000,False,-29.0,32.0,1,right,MISS A. Thompson running Layup,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,4.35,Missed,,,,,,,,,,,,,,,,
225,PT07M51.00S,2025-01-16T02:47:05.0Z,2,REGULAR,rebound,defensive,[],203967,,,1610612743,27,38,2025-01-16T02:47:06Z,2110000,False,,,0,,D. Šarić REBOUND (Off:1 Def:2),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Restricted Area,0-8 Center,,,,,,,,,224.0,3.0,2.0,1.0,,,,,,,,
226,PT07M44.00S,2025-01-16T02:47:14.1Z,2,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612743,27,38,2025-01-16T02:47:29Z,2120000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Šarić 2 FT),"[1641708, 203967]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,,2.0,0.0,Šarić,203967.0,,,,
228,PT07M44.00S,2025-01-16T02:47:52.3Z,2,REGULAR,freethrow,1 of 2,[],203967,,,1610612743,27,38,2025-01-16T02:47:52Z,2140000,False,,,0,,MISS D. Šarić Free Throw 1 of 2,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
229,PT07M44.00S,2025-01-16T02:47:52.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,27,38,2025-01-16T02:47:52Z,2150000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,,,
230,PT07M44.00S,2025-01-16T02:47:53.0Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,27,38,2025-01-16T02:48:15Z,2160000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M44.00S,2025-01-16T02:47:53.0Z,2,REGULAR,substitution,out,[],1641708,,,1610612743,27,38,2025-01-16T02:48:15Z,2170000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M44.00S,2025-01-16T02:47:53.0Z,2,REGULAR,substitution,out,[],203500,,,1610612743,27,38,2025-01-16T02:48:15Z,2180000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M44.00S,2025-01-16T02:47:53.0Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,27,38,2025-01-16T02:48:15Z,2190000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M44.00S,2025-01-16T02:47:53.0Z,2,REGULAR,substitution,in,[],1628415,,,1610612743,27,38,2025-01-16T02:48:15Z,2200000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M44.00S,2025-01-16T02:47:53.0Z,2,REGULAR,substitution,in,[],1630578,,,1610612743,27,38,2025-01-16T02:48:15Z,2210000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M44.00S,2025-01-16T02:48:19.2Z,2,REGULAR,freethrow,2 of 2,[],203967,,,1610612743,27,38,2025-01-16T02:48:19Z,2220000,False,,,0,,MISS D. Šarić Free Throw 2 of 2,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
237,PT07M42.00S,2025-01-16T02:48:19.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,27,38,2025-01-16T02:48:19Z,2230000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,236.0,4.0,3.0,1.0,,,,,,,,
238,PT07M29.00S,2025-01-16T02:48:33.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,90.62089356110381,47.05882352941176,1610612745,27,40,2025-01-16T02:48:36Z,2240000,False,-15.0,36.0,1,right,A. Sengun floating Jump Shot (6 PTS),[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,3.86,Made,6.0,,,,,,,,,,,,,,,
240,PT07M29.00S,2025-01-16T02:48:38.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,27,40,2025-01-16T02:48:38Z,2250000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M29.00S,2025-01-16T02:50:54.0Z,2,REGULAR,substitution,out,[],203967,,,1610612743,27,40,2025-01-16T02:51:19Z,2260000,False,,,0,,SUB out: D. Šarić,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M29.00S,2025-01-16T02:50:54.0Z,2,REGULAR,substitution,in,[],201599,,,1610612743,27,40,2025-01-16T02:51:19Z,2270000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M17.00S,2025-01-16T02:51:44.1Z,2,REGULAR,3pt,Jump Shot,[],1627750,26.757555847568987,87.5,1610612743,30,40,2025-01-16T02:51:49Z,2280000,False,-188.0,199.0,1,left,J. Murray 27' 3PT  (8 PTS) (R. Westbrook 2 AST),"[1627750, 201566]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,27.34,Made,8.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,
246,PT06M52.00S,2025-01-16T02:52:09.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.72996057818659,49.50980392156863,1610612745,30,40,2025-01-16T02:52:13Z,2300000,False,-2.0,63.0,1,right,MISS A. Sengun 6' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,6.28,Missed,,,,,,,,,,,,,,,,
247,PT06M50.00S,2025-01-16T02:52:11.5Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,30,40,2025-01-16T03:04:07Z,2310000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,246.0,5.0,3.0,2.0,,,,,,,,
294,PT06M50.00S,2025-01-16T02:52:19.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.3784494086728,51.20251225490196,1610612745,30,40,2025-01-16T03:03:44Z,2315000,False,6.0,19.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,2.0,Missed,,,,,,,,,,,,,,,,
295,PT06M49.00S,2025-01-16T02:52:20.2Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,30,40,2025-01-16T04:35:23Z,2317500,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,294.0,3.0,3.0,0.0,,,,,,,,
248,PT06M32.00S,2025-01-16T02:52:29.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,14.273981603153747,57.84313725490197,1610612743,32,40,2025-01-16T02:52:43Z,2320000,False,-39.0,82.0,1,left,R. Westbrook 9' fadeaway Jump Shot (5 PTS),[201566],1610612743.0,DEN,fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,9.06,Made,5.0,,,,,,,,,,,,,,,
249,PT06M10.00S,2025-01-16T02:52:51.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,90.88370565045992,48.529411764705884,1610612745,32,40,2025-01-16T03:00:56Z,2330000,False,-7.0,33.0,1,right,MISS A. Sengun Layup,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,3.4,Missed,,,,,,,,,,,,,,,,
250,PT06M04.00S,2025-01-16T02:52:57.7Z,2,REGULAR,rebound,offensive,[],1641715,,,1610612745,32,40,2025-01-16T03:00:56Z,2340000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:2),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,,249.0,3.0,2.0,1.0,,,,,,,,
251,PT06M04.00S,2025-01-16T02:52:56.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641715,94.40999984741211,50.0,1610612745,32,42,2025-01-16T02:52:56Z,2350000,False,0.0,0.0,1,right,C. Whitmore putback DUNK (8 PTS),[1641715],1610612745.0,HOU,putback,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Left,,,0.0,Made,8.0,,,,,,,,,,,,,,,
252,PT05M56.00S,2025-01-16T02:53:04.7Z,2,REGULAR,turnover,lost ball,[],1627750,,,1610612743,32,42,2025-01-16T02:53:09Z,2360000,False,,,0,,J. Murray lost ball TURNOVER (1 TO),"[1627750, 1627832]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right,,1.0,,,,,,,,,,,,,,,VanVleet,1627832.0,,
253,PT05M56.00S,2025-01-16T02:53:04.7Z,2,REGULAR,steal,,[],1627832,,,1610612745,32,42,2025-01-16T02:53:07Z,2370000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
254,PT05M52.00S,2025-01-16T02:53:09.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628415,72.61826544021025,16.666666666666664,1610612745,32,45,2025-01-16T02:53:17Z,2380000,False,-167.0,205.0,1,right,D. Brooks 26' 3PT running (3 PTS) (F. VanVleet 4 AST),"[1628415, 1627832]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,26.41,Made,3.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,
256,PT05M36.00S,2025-01-16T02:53:31.1Z,2,REGULAR,foul,personal,[],201145,,,1610612743,32,45,2025-01-16T02:54:09Z,2400000,False,,,0,,J. Green personal FOUL (2 PF),"[201145, 201599]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,2002.0,,,,,,,,,,,,2.0,0.0,Jordan,201599.0,,,,
258,PT05M36.00S,2025-01-16T02:53:44.7Z,2,REGULAR,substitution,out,[],1627832,,,1610612743,32,45,2025-01-16T02:53:58Z,2420000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M36.00S,2025-01-16T02:53:44.7Z,2,REGULAR,substitution,out,[],1641715,,,1610612743,32,45,2025-01-16T02:53:58Z,2430000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M36.00S,2025-01-16T02:53:44.7Z,2,REGULAR,substitution,in,[],1630224,,,1610612743,32,45,2025-01-16T02:53:58Z,2440000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M36.00S,2025-01-16T02:53:44.7Z,2,REGULAR,substitution,in,[],1641708,,,1610612743,32,45,2025-01-16T02:53:58Z,2450000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M24.00S,2025-01-16T02:54:14.9Z,2,REGULAR,turnover,lost ball,[],201566,,,1610612743,32,45,2025-01-16T03:33:35Z,2460000,False,,,0,,R. Westbrook lost ball TURNOVER (5 TO),"[201566, 1641708]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,5.0,,,,,,,,,,,,,,,Thompson,1641708.0,,
263,PT05M24.00S,2025-01-16T02:54:14.9Z,2,REGULAR,steal,,[],1641708,,,1610612745,32,45,2025-01-16T03:33:35Z,2470000,False,,,0,,A. Thompson STEAL (3 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
