actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
382,PT07M49.00S,2025-04-02T03:32:15.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,13.485545335085414,38.48039215686275,1610612750,61,63,2025-04-02T03:33:12Z,3800000,False,58.0,74.0,1,left,J. McDaniels 9' driving floating Jump Shot (6 PTS) (M. Conley 3 AST),"[1630183, 201144]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,9.4,Made,6.0,,,,,M. Conley,201144.0,3.0,,,,,,,
384,PT07M32.00S,2025-04-02T03:32:32.0Z,3,REGULAR,3pt,Jump Shot,[],1631212,69.59592641261499,70.83333333333334,1610612743,61,63,2025-04-02T03:32:37Z,3820000,False,104.0,233.0,1,right,MISS P. Watson 25' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,25.55,Missed,,,,,,,,,,,,,,,
385,PT07M29.00S,2025-04-02T03:32:35.0Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,61,63,2025-04-02T03:32:37Z,3830000,False,,,0,,N. Jokić REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,384.0,8.0,6.0,2.0,,,,,,,,,,
386,PT07M26.00S,2025-04-02T03:32:38.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631128,94.43166885676742,53.18627450980392,1610612743,63,63,2025-04-02T03:33:32Z,3840000,False,16.0,0.0,1,right,C. Braun Layup (11 PTS) (N. Jokić 3 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,1.59,Made,11.0,,,,,N. Jokić,203999.0,3.0,,,,,,,
388,PT07M03.00S,2025-04-02T03:33:01.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,14.799605781865965,50.98039215686274,1610612750,63,65,2025-04-02T03:33:06Z,3860000,False,-5.0,87.0,1,left,J. McDaniels 8' driving floating Jump Shot (8 PTS) (A. Edwards 3 AST),"[1630183, 1630162]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,8.67,Made,8.0,,,,,A. Edwards,1630162.0,3.0,,,,,,,
390,PT06M50.00S,2025-04-02T03:33:14.4Z,3,REGULAR,3pt,Jump Shot,[],1631128,71.82982917214193,20.833333333333336,1610612743,63,65,2025-04-02T03:33:20Z,3880000,False,-146.0,212.0,1,right,MISS C. Braun 25' step back 3PT,[1631128],1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,25.75,Missed,,,,,,,,,,,,,,,
391,PT06M47.00S,2025-04-02T03:33:17.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,63,65,2025-04-02T03:33:20Z,3890000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,390.0,5.0,5.0,0.0,,,,,,,,,,
392,PT06M42.00S,2025-04-02T03:33:24.6Z,3,REGULAR,foul,personal,[],1631212,,,1610612750,63,65,2025-04-02T03:33:30Z,3900000,False,,,0,,P. Watson personal FOUL (2 PF),"[1631212, 203497]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2882.0,,,2.0,0.0,Gobert,203497.0
394,PT06M42.00S,2025-04-02T03:33:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,63,65,2025-04-02T03:33:31Z,3920000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M25.00S,2025-04-02T03:37:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,15.850854139290407,51.71568627450981,1610612750,63,67,2025-04-02T03:37:23Z,3930000,False,-9.0,96.0,1,left,J. Randle 9' turnaround fadeaway Jump Shot (13 PTS),[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,9.69,Made,13.0,,,,,,,,,,,,,,
396,PT05M57.00S,2025-04-02T03:37:45.2Z,3,REGULAR,3pt,Jump Shot,[],1631128,69.72733245729303,75.98039215686273,1610612743,63,67,2025-04-02T03:37:51Z,3940000,False,130.0,232.0,1,right,MISS C. Braun 26' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,26.6,Missed,,,,,,,,,,,,,,,
397,PT05M55.00S,2025-04-02T03:37:47.9Z,3,REGULAR,rebound,offensive,[],1629618,,,1610612743,63,67,2025-04-02T03:37:47Z,3950000,False,,,0,,J. Pickett REBOUND (Off:1 Def:2),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Right Center,,,,,,,396.0,3.0,2.0,1.0,,,,,,,,,,
398,PT05M51.00S,2025-04-02T03:37:52.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631212,92.32917214191852,5.392156862745098,1610612743,63,67,2025-04-02T03:38:03Z,3960000,False,-223.0,20.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,22.39,Missed,,,,,,,,,,,,,,,
399,PT05M48.00S,2025-04-02T03:37:55.1Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,63,67,2025-04-02T03:38:03Z,3970000,False,,,0,,C. Braun REBOUND (Off:3 Def:6),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,,398.0,9.0,6.0,3.0,,,,,,,,,,
400,PT05M41.00S,2025-04-02T03:38:02.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631128,92.19776609724047,51.225490196078425,1610612743,65,67,2025-04-02T03:38:08Z,3980000,False,6.0,21.0,1,right,C. Braun driving finger roll Layup (13 PTS) (N. Jokić 4 AST),"[1631128, 203999]",1610612743.0,DEN,driving finger roll,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,2.17,Made,13.0,,,,,N. Jokić,203999.0,4.0,,,,,,,
402,PT05M24.00S,2025-04-02T03:38:19.2Z,3,REGULAR,2pt,Jump Shot,[],1630162,22.158344283837057,49.26470588235294,1610612750,65,67,2025-04-02T03:38:24Z,4000000,False,4.0,156.0,1,left,MISS A. Edwards 15' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,,,,15.58,Missed,,,,,,,,,,,,,,,
403,PT05M21.00S,2025-04-02T03:38:22.2Z,3,REGULAR,rebound,defensive,[],1629618,,,1610612743,65,67,2025-04-02T03:38:24Z,4010000,False,,,0,,J. Pickett REBOUND (Off:1 Def:3),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,8-16 Center,,,,,,,402.0,4.0,3.0,1.0,,,,,,,,,,
404,PT05M09.00S,2025-04-02T03:38:34.5Z,3,REGULAR,3pt,Jump Shot,[],203999,75.64060446780552,14.705882352941178,1610612743,68,67,2025-04-02T03:38:40Z,4020000,False,-176.0,176.0,1,right,N. Jokić 24' 3PT  (31 PTS) (J. Pickett 3 AST),"[203999, 1629618]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,24.96,Made,31.0,,,,,J. Pickett,1629618.0,3.0,,,,,,,
406,PT04M49.00S,2025-04-02T03:38:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.732588699080158,52.450980392156865,1610612750,68,69,2025-04-02T03:39:01Z,4040000,False,-12.0,1.0,1,left,R. Gobert cutting Layup (13 PTS) (A. Edwards 4 AST),"[203497, 1630162]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,1.24,Made,13.0,,,,,A. Edwards,1630162.0,4.0,,,,,,,
408,PT04M49.00S,2025-04-02T03:38:58.3Z,3,REGULAR,foul,personal,['1freethrow'],203999,,,1610612750,68,69,2025-04-02T03:39:04Z,4060000,False,,,0,,N. Jokić shooting personal FOUL (2 PF) (Gobert 1 FT),"[203999, 203497]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,,,2.0,0.0,Gobert,203497.0
410,PT04M49.00S,2025-04-02T03:39:06.8Z,3,REGULAR,substitution,out,[],1629618,,,1610612750,68,69,2025-04-02T03:39:56Z,4080000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M49.00S,2025-04-02T03:39:06.8Z,3,REGULAR,substitution,in,[],201566,,,1610612750,68,69,2025-04-02T03:39:56Z,4090000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M49.00S,2025-04-02T03:39:12.1Z,3,REGULAR,substitution,out,[],201144,,,1610612750,68,69,2025-04-02T03:39:56Z,4100000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M49.00S,2025-04-02T03:39:12.1Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,68,69,2025-04-02T03:39:56Z,4110000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M49.00S,2025-04-02T03:39:37.1Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,68,70,2025-04-02T03:39:37Z,4120000,False,,,0,,R. Gobert Free Throw 1 of 1 (14 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
415,PT04M41.00S,2025-04-02T03:39:49.9Z,3,REGULAR,foul,personal,[],1629638,,,1610612743,68,70,2025-04-02T03:40:41Z,4130000,False,,,0,,N. Alexander-Walker personal FOUL (2 PF),"[1629638, 201566]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,202056.0,,,2.0,0.0,Westbrook,201566.0
417,PT04M41.00S,2025-04-02T03:39:56.5Z,3,REGULAR,substitution,out,[],203497,,,1610612743,68,70,2025-04-02T03:40:02Z,4150000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M41.00S,2025-04-02T03:39:56.5Z,3,REGULAR,substitution,in,[],1631169,,,1610612743,68,70,2025-04-02T03:40:02Z,4160000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M37.00S,2025-04-02T03:40:13.9Z,3,REGULAR,turnover,out-of-bounds,[],1631212,,,1610612743,68,70,2025-04-02T03:40:20Z,4170000,False,,,0,,P. Watson bad pass out-of-bounds TURNOVER (1 TO),[1631212],1610612743.0,DEN,bad pass,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,202056.0,,,,,,
420,PT04M30.00S,2025-04-02T03:40:30.8Z,3,REGULAR,foul,offensive,[],203944,,,1610612750,68,70,2025-04-02T03:40:38Z,4180000,False,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 203999]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2882.0,,,2.0,0.0,Jokić,203999.0
422,PT04M30.00S,2025-04-02T03:40:30.8Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612750,68,70,2025-04-02T03:40:30Z,4200000,False,,,0,,J. Randle offensive foul TURNOVER (3 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,3.0,,,,,,,,,,,,,2882.0,,,,,,
423,PT04M20.00S,2025-04-02T03:40:53.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,93.51182654402102,48.529411764705884,1610612743,68,70,2025-04-02T03:40:58Z,4210000,False,-7.0,8.0,1,right,MISS R. Westbrook driving finger roll Layup,[201566],1610612743.0,DEN,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,1.13,Missed,,,,,,,,,,,,,,,
424,PT04M19.00S,2025-04-02T03:40:54.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,68,70,2025-04-02T03:40:58Z,4220000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,423.0,5.0,4.0,1.0,,,,,,,,,,
425,PT04M01.00S,2025-04-02T03:41:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.601182654402102,45.09803921568628,1610612750,68,72,2025-04-02T03:41:16Z,4230000,False,25.0,0.0,1,left,A. Edwards driving finger roll Layup (9 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,2.45,Made,9.0,,,,,,,,,,,,,,
426,PT03M40.00S,2025-04-02T03:41:32.4Z,3,REGULAR,2pt,Jump Shot,[],203932,90.62089356110381,71.32352941176471,1610612743,70,72,2025-04-02T03:41:37Z,4240000,False,107.0,36.0,1,right,A. Gordon 11' turnaround fadeaway Jump Shot (11 PTS),[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,,,,11.24,Made,11.0,,,,,,,,,,,,,,
427,PT03M18.00S,2025-04-02T03:41:54.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203944,7.966491458607096,55.63725490196079,1610612750,70,72,2025-04-02T03:42:13Z,4250000,False,-28.0,22.0,1,left,MISS J. Randle driving bank Hook,[203944],1610612750.0,MIN,driving bank,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,3.6,Missed,,,,,,,,,,,,,,,
428,PT03M17.00S,2025-04-02T03:41:55.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,70,72,2025-04-02T03:41:59Z,4260000,False,,,0,,N. Jokić REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,427.0,9.0,7.0,2.0,,,,,,,,,,
429,PT03M14.00S,2025-04-02T03:42:00.2Z,3,REGULAR,foul,personal,['2freethrow'],1631169,,,1610612743,70,72,2025-04-02T03:42:07Z,4270000,False,,,0,,J. Minott shooting personal FOUL (1 PF) (Watson 2 FT),"[1631169, 1631212]",1610612750.0,MIN,shooting,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,,,1.0,0.0,Watson,1631212.0
431,PT03M14.00S,2025-04-02T03:42:28.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631212,,,1610612743,71,72,2025-04-02T03:43:24Z,4290000,False,,,0,,P. Watson Free Throw 1 of 2 (7 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
432,PT03M14.00S,2025-04-02T03:42:30.4Z,3,REGULAR,substitution,out,[],203932,,,1610612743,71,72,2025-04-02T03:42:37Z,4300000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M14.00S,2025-04-02T03:42:30.4Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,71,72,2025-04-02T03:42:37Z,4320000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M14.00S,2025-04-02T03:42:30.4Z,3,REGULAR,substitution,in,[],1641740,,,1610612743,71,72,2025-04-02T03:42:37Z,4330000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M14.00S,2025-04-02T03:42:30.4Z,3,REGULAR,substitution,out,[],1630183,,,1610612743,71,72,2025-04-02T03:44:26Z,4335000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M14.00S,2025-04-02T03:42:51.1Z,3,REGULAR,substitution,out,[],1631128,,,1610612743,71,72,2025-04-02T03:43:02Z,4340000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M14.00S,2025-04-02T03:42:51.1Z,3,REGULAR,substitution,in,[],1629618,,,1610612743,71,72,2025-04-02T03:43:02Z,4350000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M14.00S,2025-04-02T03:42:28.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631212,,,1610612743,71,72,2025-04-02T03:43:24Z,4360000,False,,,0,,MISS P. Watson Free Throw 2 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
439,PT03M11.00S,2025-04-02T03:42:31.6Z,3,REGULAR,rebound,defensive,[],1631169,,,1610612750,71,72,2025-04-02T03:43:24Z,4370000,False,,,0,,J. Minott REBOUND (Off:2 Def:2),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,438.0,4.0,2.0,2.0,,,,,,,,,,
440,PT02M54.00S,2025-04-02T03:43:39.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,13.748357424441524,44.85294117647059,1610612750,71,74,2025-04-02T03:45:17Z,4380000,False,26.0,77.0,1,left,N. Alexander-Walker 8' driving floating Jump Shot (15 PTS) (A. Edwards 5 AST),"[1629638, 1630162]",1610612750.0,MIN,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,8.09,Made,15.0,,,,,A. Edwards,1630162.0,5.0,,,,,,,
442,PT02M38.00S,2025-04-02T03:43:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629618,93.38042049934296,47.549019607843135,1610612743,73,74,2025-04-02T03:45:23Z,4400000,False,-12.0,10.0,1,right,J. Pickett driving Layup (7 PTS) (Z. Nnaji 1 AST),"[1629618, 1630192]",1610612743.0,DEN,driving,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,1.57,Made,7.0,,,,,Z. Nnaji,1630192.0,1.0,,,,,,,
444,PT02M29.00S,2025-04-02T03:44:06.2Z,3,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612750,73,74,2025-04-02T03:44:28Z,4420000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630192, 1630162]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Edwards,1630162.0
447,PT02M29.00S,2025-04-02T03:44:27.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,73,74,2025-04-02T03:44:27Z,4440000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M29.00S,2025-04-02T03:47:45.3Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,73,74,2025-04-02T03:47:45Z,4450000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
449,PT02M29.00S,2025-04-02T03:47:45.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,73,74,2025-04-02T03:47:45Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,448.0,,,,,,,,,,,,,
450,PT02M29.00S,2025-04-02T03:47:59.4Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,73,75,2025-04-02T03:47:59Z,4470000,False,,,0,,A. Edwards Free Throw 2 of 2 (10 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
451,PT02M14.00S,2025-04-02T03:48:16.1Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612743,73,75,2025-04-02T03:48:21Z,4480000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 203944]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,2.0,Randle,203944.0,,,,,,,,,,,,,,,,,
452,PT02M14.00S,2025-04-02T03:48:16.1Z,3,REGULAR,steal,,[],203944,,,1610612750,73,75,2025-04-02T03:48:17Z,4490000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
453,PT02M12.00S,2025-04-02T03:48:18.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,6.1268068331143235,52.69607843137255,1610612750,73,77,2025-04-02T03:48:33Z,4500000,False,-13.0,5.0,1,left,J. Randle running DUNK (15 PTS),[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,1.44,Made,15.0,,,,,,,,,,,,,,
454,PT02M04.00S,2025-04-02T03:48:28.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612743,73,77,2025-04-02T03:48:44Z,4510000,False,,,0,,N. Alexander-Walker shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1629638, 201566]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,,,3.0,0.0,Westbrook,201566.0
456,PT02M04.00S,2025-04-02T03:49:00.7Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,73,77,2025-04-02T03:49:00Z,4530000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
457,PT02M04.00S,2025-04-02T03:49:00.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,73,77,2025-04-02T03:49:00Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,456.0,,,,,,,,,,,,,
458,PT02M04.00S,2025-04-02T03:49:17.5Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,74,77,2025-04-02T03:49:17Z,4550000,False,,,0,,R. Westbrook Free Throw 2 of 2 (3 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
459,PT01M55.00S,2025-04-02T03:49:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,4.944152431011826,51.470588235294116,1610612750,74,79,2025-04-02T03:49:46Z,4560000,False,-7.0,-6.0,1,left,N. Alexander-Walker driving finger roll Layup (17 PTS) (J. Randle 3 AST),"[1629638, 203944]",1610612750.0,MIN,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,0.95,Made,17.0,,,,,J. Randle,203944.0,3.0,,,,,,,
461,PT01M55.00S,2025-04-02T03:49:36.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201566,,,1610612750,74,79,2025-04-02T03:49:52Z,4580000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Alexander-Walker 1 FT),"[201566, 1629638]",1610612743.0,DEN,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,,,1.0,0.0,Alexander-Walker,1629638.0
463,PT01M55.00S,2025-04-02T03:50:04.2Z,3,REGULAR,freethrow,1 of 1,[],1629638,,,1610612750,74,80,2025-04-02T03:50:04Z,4600000,False,,,0,,N. Alexander-Walker Free Throw 1 of 1 (18 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
464,PT01M43.00S,2025-04-02T03:50:18.9Z,3,REGULAR,foul,offensive,['inpenalty'],201566,,,1610612743,74,80,2025-04-02T03:50:30Z,4610000,False,,,0,,R. Westbrook charge offensive FOUL (2 PF),"[201566, 1641740]",1610612743.0,DEN,charge,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,,,2.0,0.0,Clark,1641740.0
466,PT01M43.00S,2025-04-02T03:50:18.9Z,3,REGULAR,turnover,offensive foul,[],201566,,,1610612743,74,80,2025-04-02T03:50:18Z,4630000,False,,,0,,R. Westbrook offensive foul TURNOVER (3 TO),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.0,,,,,,,,,,,,,203593.0,,,,,,
467,PT01M32.00S,2025-04-02T03:50:45.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631169,5.075558475689881,49.50980392156863,1610612750,74,82,2025-04-02T03:50:50Z,4640000,False,2.0,-5.0,1,left,J. Minott cutting Layup (10 PTS) (J. Randle 4 AST),"[1631169, 203944]",1610612750.0,MIN,cutting,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,0.54,Made,10.0,,,,,J. Randle,203944.0,4.0,,,,,,,
469,PT01M22.00S,2025-04-02T03:50:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.11760840998686,47.549019607843135,1610612743,76,82,2025-04-02T03:51:02Z,4660000,False,-12.0,12.0,1,right,R. Westbrook driving Layup (5 PTS),[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,1.73,Made,5.0,,,,,,,,,,,,,,
