actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
83,PT05M57.00S,2025-03-13T02:27:53.7Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,9,14,2025-03-13T02:27:56Z,830000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,82.0,2.0,1.0,1.0,,,,,,,,,,,,,,
84,PT05M56.00S,2025-03-13T02:27:56.3Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612743,9,14,2025-03-13T02:28:07Z,840000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1630183, 1629008]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628951.0,2.0,0.0,Porter Jr.,1629008.0,,,,,,,,
86,PT05M56.00S,2025-03-13T02:28:21.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629008,,,1610612743,9,14,2025-03-13T02:28:21Z,860000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 2,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
87,PT05M56.00S,2025-03-13T02:28:21.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,9,14,2025-03-13T02:28:21Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,
88,PT05M56.00S,2025-03-13T02:28:22.2Z,1,REGULAR,substitution,out,[],1630183,,,1610612743,9,14,2025-03-13T02:28:34Z,880000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M56.00S,2025-03-13T02:28:22.2Z,1,REGULAR,substitution,in,[],1629638,,,1610612743,9,14,2025-03-13T02:28:34Z,890000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M56.00S,2025-03-13T02:28:36.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629008,,,1610612743,10,14,2025-03-13T02:28:36Z,900000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (4 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
91,PT05M41.00S,2025-03-13T02:28:50.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.7562417871222,26.96078431372549,1610612750,10,14,2025-03-13T02:28:55Z,910000,False,-115.0,251.0,1,right,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,27.58,Missed,,,,,,,,,,,,,,,,,,
92,PT05M39.00S,2025-03-13T02:28:52.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,10,14,2025-03-13T02:28:55Z,920000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,91.0,3.0,2.0,1.0,,,,,,,,,,,,,,
93,PT05M33.00S,2025-03-13T02:28:57.8Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,10,14,2025-03-13T03:56:49Z,930000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1630162]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,
94,PT05M33.00S,2025-03-13T02:28:57.8Z,1,REGULAR,steal,,[],1630162,,,1610612750,10,14,2025-03-13T02:29:56Z,940000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
95,PT05M31.00S,2025-03-13T02:29:00.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,95.74572930354796,50.73529411764706,1610612750,10,16,2025-03-13T02:29:08Z,950000,False,4.0,-13.0,1,right,A. Edwards running DUNK (4 PTS) (N. Reid 1 AST),"[1630162, 1629675]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,4.0,,,,,,,,,N. Reid,1629675.0,1.0,,
97,PT05M23.00S,2025-03-13T02:29:07.8Z,1,REGULAR,3pt,Jump Shot,[],1631128,7.046649145860711,94.36274509803921,1610612743,10,16,2025-03-13T02:29:17Z,970000,False,-222.0,14.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,22.22,Missed,,,,,,,,,,,,,,,,,,
98,PT05M21.00S,2025-03-13T02:29:09.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,10,16,2025-03-13T02:29:17Z,980000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,97.0,,,,,,,,,,,,,,,,,
100,PT05M09.00S,2025-03-13T02:29:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.30026281208936,43.872549019607845,1610612750,10,18,2025-03-13T02:29:50Z,1000000,False,-31.0,1.0,1,right,A. Edwards driving Layup (6 PTS) (N. Reid 2 AST),"[1630162, 1629675]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,6.0,,,,,,,,,N. Reid,1629675.0,2.0,,
102,PT04M59.00S,2025-03-13T02:29:47.0Z,1,REGULAR,3pt,Jump Shot,[],203999,29.38567674113009,26.96078431372549,1610612743,13,18,2025-03-13T02:29:53Z,1020000,False,115.0,224.0,1,left,N. Jokić 25' 3PT pullup (5 PTS),[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,25.16,Made,,,,,5.0,,,,,,,,,,,,,
103,PT04M48.00S,2025-03-13T02:29:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,94.43166885676742,48.28431372549019,1610612750,13,20,2025-03-13T02:30:04Z,1030000,False,-9.0,0.0,1,right,R. Gobert cutting Layup (4 PTS) (D. DiVincenzo 1 AST),"[203497, 1628978]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,4.0,,,,,,,,,D. DiVincenzo,1628978.0,1.0,,
105,PT04M41.00S,2025-03-13T02:30:05.8Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,13,20,2025-03-13T02:30:09Z,1050000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1629675]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Reid,1629675.0,,,,,
106,PT04M41.00S,2025-03-13T02:30:05.8Z,1,REGULAR,steal,,[],1629675,,,1610612750,13,20,2025-03-13T02:30:07Z,1060000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
107,PT04M35.00S,2025-03-13T02:30:11.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628978,65.78515111695138,68.38235294117648,1610612750,13,23,2025-03-13T02:33:28Z,1070000,False,92.0,269.0,1,right,D. DiVincenzo 28' 3PT running pullup (3 PTS),[1628978],1610612750.0,MIN,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,28.44,Made,,,,,3.0,,,,,,,,,,,,,
108,PT04M33.00S,2025-03-13T02:30:15.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,13,23,2025-03-13T02:30:15Z,1080000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M33.00S,2025-03-13T02:32:39.8Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,13,23,2025-03-13T02:33:35Z,1090000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M33.00S,2025-03-13T02:32:39.8Z,1,REGULAR,substitution,out,[],201566,,,1610612743,13,23,2025-03-13T02:33:35Z,1100000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M33.00S,2025-03-13T02:32:39.8Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,13,23,2025-03-13T02:33:35Z,1110000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M33.00S,2025-03-13T02:32:39.8Z,1,REGULAR,substitution,in,[],1629618,,,1610612743,13,23,2025-03-13T02:33:35Z,1120000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M17.00S,2025-03-13T02:33:57.7Z,1,REGULAR,3pt,Jump Shot,[],1629618,6.521024967148489,2.941176470588235,1610612743,16,23,2025-03-13T02:34:04Z,1130000,False,235.0,9.0,1,left,J. Pickett 3PT  (3 PTS) (N. Jokić 2 AST),"[1629618, 203999]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Right Corner 3,24+ Right,23.55,Made,,,,,3.0,,,,,,,,,N. Jokić,203999.0,2.0,,
115,PT03M59.00S,2025-03-13T02:34:15.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,93.11760840998686,3.9215686274509802,1610612750,16,23,2025-03-13T02:34:20Z,1150000,False,-230.0,12.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
116,PT03M57.00S,2025-03-13T02:34:17.6Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,16,23,2025-03-13T02:34:20Z,1160000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,
117,PT03M52.00S,2025-03-13T02:34:23.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629618,29.38567674113009,71.81372549019608,1610612743,16,23,2025-03-13T02:35:08Z,1170000,False,-109.0,224.0,1,left,MISS J. Pickett 24' running 3PT,[1629618],1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
118,PT03M49.00S,2025-03-13T02:34:26.3Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,16,23,2025-03-13T02:34:38Z,1180000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT03M41.00S,2025-03-13T02:34:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,82.7365308804205,39.705882352941174,1610612750,16,23,2025-03-13T02:34:42Z,1190000,False,-51.0,110.0,1,right,MISS D. DiVincenzo 12' driving floating Shot,[1628978],1610612750.0,MIN,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
120,PT03M37.00S,2025-03-13T02:34:38.4Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612750,16,23,2025-03-13T02:34:42Z,1200000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,119.0,1.0,0.0,1.0,,,,,,,,,,,,,,
121,PT03M37.00S,2025-03-13T02:34:38.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,94.40999984741211,50.0,1610612750,16,23,2025-03-13T02:34:38Z,1210000,False,0.0,0.0,1,right,MISS D. DiVincenzo tip Layup,[1628978],1610612750.0,MIN,tip,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
122,PT03M36.00S,2025-03-13T02:34:38.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,16,23,2025-03-13T02:34:38Z,1220000,False,,,0,,N. Jokić REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,121.0,3.0,2.0,1.0,,,,,,,,,,,,,,
123,PT03M33.00S,2025-03-13T02:34:42.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203999,6.1268068331143235,49.01960784313725,1610612743,18,23,2025-03-13T02:35:05Z,1230000,False,5.0,5.0,1,left,N. Jokić running DUNK (7 PTS),[203999],1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,7.0,,,,,,,,,,,,,
124,PT03M15.00S,2025-03-13T02:34:59.4Z,1,REGULAR,3pt,Jump Shot,[],1629638,90.75229960578186,0.49019607843137253,1610612750,18,26,2025-03-13T02:35:09Z,1240000,False,-248.0,34.0,1,right,N. Alexander-Walker 24' 3PT  (3 PTS) (D. DiVincenzo 2 AST),"[1629638, 1628978]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,24.99,Made,,,,,3.0,,,,,,,,,D. DiVincenzo,1628978.0,2.0,,
126,PT02M58.00S,2025-03-13T02:35:16.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,28.203022339027594,77.69607843137256,1610612743,18,26,2025-03-13T02:35:22Z,1260000,False,-138.0,213.0,1,left,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
127,PT02M56.00S,2025-03-13T02:35:18.4Z,1,REGULAR,rebound,offensive,[],1629618,,,1610612743,18,26,2025-03-13T02:35:22Z,1270000,False,,,0,,J. Pickett REBOUND (Off:1 Def:0),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,,
128,PT02M52.00S,2025-03-13T02:35:23.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203999,29.517082785808146,27.205882352941174,1610612743,18,26,2025-03-13T02:35:28Z,1280000,False,114.0,225.0,1,left,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
129,PT02M50.00S,2025-03-13T02:35:26.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,18,26,2025-03-13T02:35:26Z,1290000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,128.0,,,,,,,,,,,,,,,,,
131,PT02M50.00S,2025-03-13T02:35:30.7Z,1,REGULAR,substitution,out,[],203497,,,1610612750,18,26,2025-03-13T02:35:34Z,1310000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M50.00S,2025-03-13T02:35:30.7Z,1,REGULAR,substitution,in,[],203944,,,1610612750,18,26,2025-03-13T02:35:34Z,1320000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M33.00S,2025-03-13T02:36:05.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,75.3777923784494,13.480392156862745,1610612750,18,26,2025-03-13T02:36:11Z,1340000,False,-183.0,179.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
135,PT02M32.00S,2025-03-13T02:36:06.8Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,18,26,2025-03-13T02:36:11Z,1350000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,134.0,3.0,3.0,0.0,,,,,,,,,,,,,,
136,PT02M29.00S,2025-03-13T02:36:10.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203999,5.995400788436268,48.77450980392157,1610612743,20,26,2025-03-13T02:36:17Z,1360000,False,6.0,4.0,1,left,N. Jokić running DUNK (9 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.72,Made,,,,,9.0,,,,,,,,,J. Murray,1627750.0,2.0,,
138,PT02M23.00S,2025-03-13T02:36:16.9Z,1,REGULAR,turnover,lost ball,[],1629675,,,1610612750,20,26,2025-03-13T02:36:21Z,1380000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 1627750]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Murray,1627750.0,,,,,
139,PT02M23.00S,2025-03-13T02:36:16.9Z,1,REGULAR,steal,,[],1627750,,,1610612743,20,26,2025-03-13T02:36:18Z,1390000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
140,PT02M18.00S,2025-03-13T02:36:21.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627750,9.806176084099869,44.85294117647059,1610612743,20,26,2025-03-13T02:38:52Z,1400000,False,26.0,40.0,1,left,MISS J. Murray running pullup Shot,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
141,PT02M14.00S,2025-03-13T02:36:25.4Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,20,26,2025-03-13T02:38:52Z,1410000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,140.0,1.0,0.0,1.0,,,,,,,,,,,,,,
142,PT02M11.00S,2025-03-13T02:36:28.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629618,13.485545335085414,31.127450980392158,1610612743,20,26,2025-03-13T02:36:38Z,1420000,False,94.0,74.0,1,left,MISS J. Pickett 12' pullup Shot,[1629618],1610612743.0,DEN,pullup,,,Pickett,J. Pickett,,,,,Mid-Range,8-16 Right,12.01,Missed,,,,,,,,,,,,,,,,,,
143,PT02M08.00S,2025-03-13T02:36:31.2Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,20,26,2025-03-13T02:36:38Z,1430000,False,,,0,,N. Jokić REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,142.0,4.0,2.0,2.0,,,,,,,,,,,,,,
144,PT02M08.00S,2025-03-13T02:36:32.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,6.521024967148489,46.81372549019608,1610612743,22,26,2025-03-13T02:36:43Z,1440000,False,16.0,9.0,1,left,N. Jokić putback Layup (11 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,11.0,,,,,,,,,,,,,
145,PT02M07.00S,2025-03-13T02:36:38.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612750,22,26,2025-03-13T02:36:38Z,1450000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M07.00S,2025-03-13T02:37:55.9Z,1,REGULAR,substitution,out,[],1631128,,,1610612750,22,26,2025-03-13T02:38:08Z,1460000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M07.00S,2025-03-13T02:37:55.9Z,1,REGULAR,substitution,out,[],1627750,,,1610612750,22,26,2025-03-13T02:38:08Z,1470000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M07.00S,2025-03-13T02:37:55.9Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,22,26,2025-03-13T02:38:08Z,1480000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M07.00S,2025-03-13T02:37:55.9Z,1,REGULAR,substitution,in,[],1631212,,,1610612750,22,26,2025-03-13T02:38:08Z,1490000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M07.00S,2025-03-13T02:37:55.9Z,1,REGULAR,substitution,in,[],1629008,,,1610612750,22,26,2025-03-13T02:38:08Z,1500000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M07.00S,2025-03-13T02:37:55.9Z,1,REGULAR,substitution,in,[],1641740,,,1610612750,22,26,2025-03-13T02:38:08Z,1510000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M51.00S,2025-03-13T02:38:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,83.26215505913272,39.46078431372549,1610612750,22,28,2025-03-13T02:38:29Z,1520000,False,-53.0,105.0,1,right,J. Randle 11' turnaround fadeaway Jump Shot (6 PTS) (D. DiVincenzo 3 AST),"[203944, 1628978]",1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,11.73,Made,,,,,6.0,,,,,,,,,D. DiVincenzo,1628978.0,3.0,,
154,PT01M38.00S,2025-03-13T02:38:40.5Z,1,REGULAR,foul,offensive,[],203999,,,1610612743,22,28,2025-03-13T02:39:03Z,1540000,False,,,0,,N. Jokić offensive FOUL (2 PF),"[203999, 1629638]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,,,,,,,200832.0,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,,
156,PT01M38.00S,2025-03-13T02:38:40.5Z,1,REGULAR,turnover,offensive foul,[],203999,,,1610612743,22,28,2025-03-13T02:38:57Z,1560000,False,,,0,,N. Jokić offensive foul TURNOVER (2 TO),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,,,,,,,200832.0,,,,,2.0,,,,,,,
157,PT01M38.00S,2025-03-13T02:39:06.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612750,22,28,2025-03-13T02:40:54Z,1570000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M30.00S,2025-03-13T02:41:16.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,75.50919842312747,14.460784313725492,1610612750,22,31,2025-03-13T02:41:24Z,1590000,False,-178.0,178.0,1,right,D. DiVincenzo 25' 3PT  (6 PTS) (N. Alexander-Walker 1 AST),"[1628978, 1629638]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.13,Made,,,,,6.0,,,,,,,,,N. Alexander-Walker,1629638.0,1.0,,
161,PT01M13.00S,2025-03-13T02:41:33.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,11.645860709592641,45.83333333333333,1610612743,24,31,2025-03-13T02:41:38Z,1610000,False,21.0,57.0,1,left,N. Jokić 6' driving Hook (13 PTS) (J. Pickett 1 AST),"[203999, 1629618]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.07,Made,,,,,13.0,,,,,,,,,J. Pickett,1629618.0,1.0,,
163,PT01M04.00S,2025-03-13T02:41:41.7Z,1,REGULAR,3pt,Jump Shot,[],203944,69.85873850197109,22.54901960784314,1610612750,24,34,2025-03-13T02:41:47Z,1630000,False,-137.0,231.0,1,right,J. Randle 26' 3PT  (9 PTS) (N. Alexander-Walker 2 AST),"[203944, 1629638]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,26.86,Made,,,,,9.0,,,,,,,,,N. Alexander-Walker,1629638.0,2.0,,
165,PT00M51.00S,2025-03-13T02:41:55.3Z,1,REGULAR,3pt,Jump Shot,[],203999,31.488173455978973,69.6078431372549,1610612743,24,34,2025-03-13T02:42:02Z,1650000,False,-98.0,243.0,1,left,MISS N. Jokić 26' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
166,PT00M49.40S,2025-03-13T02:41:56.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,24,34,2025-03-13T02:42:02Z,1660000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,165.0,,,,,,,,,,,,,,,,,
168,PT00M40.80S,2025-03-13T02:42:11.1Z,1,REGULAR,3pt,Jump Shot,[],1641740,91.14651773981603,1.4705882352941175,1610612750,24,34,2025-03-13T02:42:18Z,1680000,False,-243.0,31.0,1,right,MISS J. Clark 24' 3PT,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Left Corner 3,24+ Left,24.45,Missed,,,,,,,,,,,,,,,,,,
