actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
165,PT10M41.00S,2025-04-03T01:36:14.5Z,2,REGULAR,3pt,Jump Shot,[],1630572,70.72314388961892,20.320159313725497,1610612759,25,39,2025-04-03T01:37:59Z,1610000,False,-148.0,223.0,1,right,S. Mamukelashvili 26' 3PT  (8 PTS) (S. Castle 2 AST),"[1630572, 1642264]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,26.76,Made,8.0,S. Castle,1642264.0,2.0,,,,,,,,,,,,,,
167,PT10M28.00S,2025-04-03T01:36:28.0Z,2,REGULAR,3pt,Jump Shot,[],1629618,29.960578186596592,26.20251225490196,1610612743,28,39,2025-04-03T01:38:09Z,1630000,False,119.0,229.0,1,left,J. Pickett 25' 3PT pullup (3 PTS),[1629618],1610612743.0,DEN,pullup,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Right Center,25.82,Made,3.0,,,,,,,,,,,,,,,,,
168,PT10M12.00S,2025-04-03T01:36:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,89.09329829172142,57.119332107843135,1610612759,28,41,2025-04-03T01:38:22Z,1640000,False,36.0,50.0,1,right,M. Branham 6' driving Layup (2 PTS),[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,2.0,,,,,,,,,,,,,,,,,
169,PT09M55.00S,2025-04-03T01:37:04.3Z,2,REGULAR,foul,offensive,[],1641725,,,1610612743,28,41,2025-04-03T01:38:48Z,1650000,False,,,0,,T. Alexander offensive FOUL (1 PF),"[1641725, 1642264]",1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,,,,,,,,,,1.0,0.0,Castle,1642264.0
171,PT09M55.00S,2025-04-03T01:37:04.3Z,2,REGULAR,turnover,offensive foul,[],1641725,,,1610612743,28,41,2025-04-03T01:38:48Z,1670000,False,,,0,,T. Alexander offensive foul TURNOVER (1 TO),[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,1.0,,,,,,,,,,,,
172,PT09M44.00S,2025-04-03T01:37:38.0Z,2,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612759,28,41,2025-04-03T01:39:12Z,1680000,False,,,0,,V. Čančar shooting personal FOUL (1 PF) (Castle 2 FT),"[1628427, 1642264]",1610612743.0,DEN,shooting,,,Čančar,V. Čančar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,,1.0,0.0,Castle,1642264.0
174,PT09M44.00S,2025-04-03T01:38:10.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642264,,,1610612759,28,41,2025-04-03T01:38:10Z,1700000,False,,,0,,MISS S. Castle Free Throw 1 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
175,PT09M44.00S,2025-04-03T01:38:10.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,28,41,2025-04-03T01:38:10Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,
176,PT09M44.00S,2025-04-03T01:38:30.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642264,,,1610612759,28,42,2025-04-03T01:38:30Z,1720000,False,,,0,,S. Castle Free Throw 2 of 2 (6 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
177,PT09M25.00S,2025-04-03T01:38:51.2Z,2,REGULAR,3pt,Jump Shot,[],1628427,33.695384362680684,77.94500612745098,1610612743,28,42,2025-04-03T01:39:33Z,1730000,False,-140.0,264.0,1,left,MISS V. Čančar 29' 3PT,[1628427],1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,Above the Break 3,24+ Left Center,29.89,Missed,,,,,,,,,,,,,,,,,,
178,PT09M22.00S,2025-04-03T01:38:54.2Z,2,REGULAR,rebound,offensive,[],1629618,,,1610612743,28,42,2025-04-03T01:39:33Z,1740000,False,,,0,,J. Pickett REBOUND (Off:1 Def:4),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,177.0,5.0,4.0,1.0,,,,,,,,
179,PT09M18.00S,2025-04-03T01:38:58.1Z,2,REGULAR,turnover,bad pass,[],203967,,,1610612743,28,42,2025-04-03T01:40:09Z,1750000,False,,,0,,D. Šarić bad pass TURNOVER (1 TO),"[203967, 1631103]",1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,Branham,1631103.0,,,,,,
180,PT09M18.00S,2025-04-03T01:38:58.1Z,2,REGULAR,steal,,[],1631103,,,1610612759,28,42,2025-04-03T01:52:00Z,1760000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
181,PT09M14.00S,2025-04-03T01:39:02.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629162,75.48250657030223,90.17310049019608,1610612759,28,42,2025-04-03T01:40:33Z,1770000,False,201.0,178.0,1,right,MISS J. McLaughlin 26' running 3PT,[1629162],1610612759.0,SAS,running,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
182,PT09M12.00S,2025-04-03T01:39:04.2Z,2,REGULAR,rebound,offensive,[],1642264,,,1610612759,28,42,2025-04-03T01:40:33Z,1780000,False,,,0,,S. Castle REBOUND (Off:1 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,181.0,3.0,2.0,1.0,,,,,,,,
183,PT09M12.00S,2025-04-03T01:39:06.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1642264,88.96189224704337,45.810355392156865,1610612759,28,42,2025-04-03T01:40:52Z,1790000,False,-21.0,51.0,1,right,MISS S. Castle tip Layup,[1642264],1610612759.0,SAS,tip,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
184,PT09M11.00S,2025-04-03T01:39:07.9Z,2,REGULAR,rebound,defensive,[],1642461,,,1610612743,28,42,2025-04-03T01:40:45Z,1800000,False,,,0,,S. Jones REBOUND (Off:0 Def:2),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,183.0,2.0,2.0,0.0,,,,,,,,
185,PT08M55.00S,2025-04-03T01:39:21.2Z,2,REGULAR,3pt,Jump Shot,[],1641725,33.52702036793693,36.74172794117647,1610612743,28,42,2025-04-03T01:41:12Z,1810000,False,66.0,263.0,1,left,MISS T. Alexander 27' 3PT,[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
186,PT08M53.00S,2025-04-03T01:39:23.2Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612759,28,42,2025-04-03T01:41:12Z,1820000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:4),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,,,,185.0,4.0,4.0,0.0,,,,,,,,
187,PT08M38.00S,2025-04-03T01:39:38.8Z,2,REGULAR,foul,personal,['2freethrow'],203967,,,1610612759,28,42,2025-04-03T01:41:26Z,1830000,False,,,0,,D. Šarić shooting personal FOUL (1 PF) (Wesley 2 FT),"[203967, 1631104]",1610612743.0,DEN,shooting,,,Šarić,D. Šarić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,,,,,,,,,,1.0,0.0,Wesley,1631104.0
189,PT08M38.00S,2025-04-03T01:40:03.3Z,2,REGULAR,freethrow,1 of 2,[],1631104,,,1610612759,28,43,2025-04-03T01:41:39Z,1850000,False,,,0,,B. Wesley Free Throw 1 of 2 (7 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
190,PT08M38.00S,2025-04-03T01:40:03.9Z,2,REGULAR,substitution,out,[],203967,,,1610612759,28,43,2025-04-03T01:40:10Z,1860000,False,,,0,,SUB out: D. Šarić,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M38.00S,2025-04-03T01:40:03.9Z,2,REGULAR,substitution,out,[],1629162,,,1610612759,28,43,2025-04-03T01:40:10Z,1870000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M38.00S,2025-04-03T01:40:03.9Z,2,REGULAR,substitution,in,[],1641816,,,1610612759,28,43,2025-04-03T01:40:10Z,1880000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M38.00S,2025-04-03T01:40:03.9Z,2,REGULAR,substitution,in,[],101108,,,1610612759,28,43,2025-04-03T01:40:10Z,1890000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M38.00S,2025-04-03T01:40:03.3Z,2,REGULAR,freethrow,2 of 2,[],1631104,,,1610612759,28,43,2025-04-03T01:41:39Z,1900000,False,,,0,,MISS B. Wesley Free Throw 2 of 2,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT08M37.00S,2025-04-03T01:40:04.3Z,2,REGULAR,rebound,defensive,[],1629618,,,1610612743,28,43,2025-04-03T01:41:39Z,1910000,False,,,0,,J. Pickett REBOUND (Off:1 Def:5),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,194.0,6.0,5.0,1.0,,,,,,,,
196,PT08M26.00S,2025-04-03T01:40:34.5Z,2,REGULAR,3pt,Jump Shot,[],1641816,29.6484888304862,23.284313725490197,1610612743,28,43,2025-04-03T01:41:57Z,1920000,False,134.0,226.0,1,left,MISS H. Tyson 26' 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
197,PT08M23.00S,2025-04-03T01:40:37.5Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,28,43,2025-04-03T01:41:57Z,1930000,False,,,0,,S. Castle REBOUND (Off:1 Def:3),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,196.0,4.0,3.0,1.0,,,,,,,,
198,PT08M17.00S,2025-04-03T01:40:44.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642264,91.27792378449409,58.82352941176471,1610612759,28,43,2025-04-03T01:42:33Z,1940000,False,44.0,29.0,1,right,MISS S. Castle running Layup - blocked,"[1642264, 1642461]",1610612759.0,SAS,running,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,Jones,1642461.0,,,,
199,PT08M17.00S,2025-04-03T01:40:44.9Z,2,REGULAR,block,,[],1642461,,,1610612759,28,43,2025-04-03T01:40:46Z,1950000,False,,,0,,S. Jones BLOCK (2 BLK),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M15.00S,2025-04-03T01:40:46.9Z,2,REGULAR,rebound,offensive,[],1642264,,,1610612759,28,43,2025-04-03T01:42:33Z,1960000,False,,,0,,S. Castle REBOUND (Off:2 Def:3),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,198.0,5.0,3.0,2.0,,,,,,,,
201,PT08M09.00S,2025-04-03T01:40:51.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631103,91.72141918528253,47.709865196078425,1610612759,28,45,2025-04-03T01:43:14Z,1970000,False,-11.0,25.0,1,right,M. Branham driving Layup (4 PTS),[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.78,Made,4.0,,,,,,,,,,,,,,,,,
202,PT07M50.00S,2025-04-03T01:41:10.8Z,2,REGULAR,3pt,Jump Shot,[],1642461,24.52365308804205,13.480392156862745,1610612743,28,45,2025-04-03T01:43:31Z,1980000,False,183.0,178.0,1,left,MISS S. Jones 25' 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
203,PT07M47.00S,2025-04-03T01:41:13.8Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,28,45,2025-04-03T01:43:31Z,1990000,False,,,0,,S. Castle REBOUND (Off:2 Def:4),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202.0,6.0,4.0,2.0,,,,,,,,
204,PT07M40.00S,2025-04-03T01:41:19.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631104,92.90407358738501,96.79074754901961,1610612759,28,48,2025-04-03T01:43:45Z,2000000,False,234.0,14.0,1,right,B. Wesley 3PT running (10 PTS) (S. Castle 3 AST),"[1631104, 1642264]",1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Right Corner 3,24+ Right,23.44,Made,10.0,S. Castle,1642264.0,3.0,,,,,,,,,,,,,,
206,PT07M38.00S,2025-04-03T01:41:23.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,28,48,2025-04-03T01:41:23Z,2020000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M38.00S,2025-04-03T01:43:34.3Z,2,REGULAR,substitution,out,[],1642461,,,1610612743,28,48,2025-04-03T01:43:56Z,2030000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M38.00S,2025-04-03T01:43:34.3Z,2,REGULAR,substitution,out,[],1629618,,,1610612743,28,48,2025-04-03T01:43:56Z,2040000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M38.00S,2025-04-03T01:43:34.3Z,2,REGULAR,substitution,in,[],1630192,,,1610612743,28,48,2025-04-03T01:43:56Z,2050000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M38.00S,2025-04-03T01:43:34.3Z,2,REGULAR,substitution,in,[],201566,,,1610612743,28,48,2025-04-03T01:43:56Z,2060000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M28.00S,2025-04-03T01:44:25.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641816,8.935611038107751,44.443167892156865,1610612743,30,48,2025-04-03T01:46:46Z,2070000,False,28.0,31.0,1,left,H. Tyson cutting Layup (7 PTS) (V. Čančar 1 AST),"[1641816, 1628427]",1610612743.0,DEN,cutting,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,4.2,Made,7.0,V. Čančar,1628427.0,1.0,,,,,,,,,,,,,,
213,PT07M10.00S,2025-04-03T01:44:42.8Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612759,30,48,2025-04-03T01:47:11Z,2090000,False,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1628427]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,Čančar,1628427.0,,,,,,
214,PT07M10.00S,2025-04-03T01:44:42.8Z,2,REGULAR,steal,,[],1628427,,,1610612743,30,48,2025-04-03T01:44:44Z,2100000,False,,,0,,V. Čančar STEAL (1 STL),[1628427],1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
215,PT07M06.00S,2025-04-03T01:44:47.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641725,11.432325886990796,41.708792892156865,1610612743,32,48,2025-04-03T01:47:18Z,2110000,False,41.0,55.0,1,left,T. Alexander 6' running Layup (5 PTS) (V. Čančar 2 AST),"[1641725, 1628427]",1610612743.0,DEN,running,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.89,Made,5.0,V. Čančar,1628427.0,2.0,,,,,,,,,,,,,,
217,PT06M58.00S,2025-04-03T01:44:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,89.22470433639947,46.790747549019606,1610612759,32,50,2025-04-03T01:47:35Z,2130000,False,-16.0,49.0,1,right,S. Mamukelashvili driving Layup (10 PTS) (S. Castle 4 AST),"[1630572, 1642264]",1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,5.14,Made,10.0,S. Castle,1642264.0,4.0,,,,,,,,,,,,,,
220,PT06M44.00S,2025-04-03T01:45:10.4Z,2,REGULAR,foul,personal,[],1631103,,,1610612743,32,50,2025-04-03T01:47:53Z,2150000,False,,,0,,M. Branham personal FOUL (1 PF),"[1631103, 1628427]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202027.0,,,,,,,,,,1.0,0.0,Čančar,1628427.0
222,PT06M36.00S,2025-04-03T01:45:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641725,9.06701708278581,54.26623774509804,1610612743,34,50,2025-04-03T01:48:11Z,2170000,False,-21.0,33.0,1,left,T. Alexander driving Layup (7 PTS) (Z. Nnaji 1 AST),"[1641725, 1630192]",1610612743.0,DEN,driving,,,Alexander,T. Alexander,,,,,Restricted Area,0-8 Center,3.9,Made,7.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,,,,,
223,PT06M27.00S,2025-04-03T01:45:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,89.88173455978975,44.95251225490197,1610612759,34,52,2025-04-03T01:48:22Z,2180000,False,-25.0,43.0,1,right,M. Branham driving Layup (6 PTS),[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,6.0,,,,,,,,,,,,,,,,,
224,PT06M18.00S,2025-04-03T01:45:55.4Z,2,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612743,34,52,2025-04-03T01:48:32Z,2190000,False,,,0,,M. Branham shooting personal FOUL (2 PF) (Nnaji 2 FT),"[1631103, 1630192]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,,2.0,0.0,Nnaji,1630192.0
226,PT06M18.00S,2025-04-03T01:46:22.1Z,2,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,35,52,2025-04-03T01:48:47Z,2210000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
227,PT06M18.00S,2025-04-03T01:46:22.7Z,2,REGULAR,substitution,out,[],1628427,,,1610612743,35,52,2025-04-03T01:46:28Z,2220000,False,,,0,,SUB out: V. Čančar,[1628427],1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M18.00S,2025-04-03T01:46:22.7Z,2,REGULAR,substitution,out,[],1630572,,,1610612743,35,52,2025-04-03T01:46:28Z,2230000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M18.00S,2025-04-03T01:46:22.7Z,2,REGULAR,substitution,in,[],201599,,,1610612743,35,52,2025-04-03T01:46:28Z,2240000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M18.00S,2025-04-03T01:46:22.7Z,2,REGULAR,substitution,in,[],202687,,,1610612743,35,52,2025-04-03T01:46:28Z,2250000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M18.00S,2025-04-03T01:46:22.1Z,2,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,35,52,2025-04-03T01:48:47Z,2260000,False,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT06M17.00S,2025-04-03T01:46:23.1Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,35,52,2025-04-03T01:48:47Z,2270000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,
233,PT06M07.00S,2025-04-03T01:47:06.1Z,2,REGULAR,3pt,Jump Shot,[],1631103,66.44218134034165,56.372549019607845,1610612759,35,52,2025-04-03T01:49:01Z,2280000,False,32.0,263.0,1,right,MISS M. Branham 26' pullup 3PT,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
234,PT06M05.00S,2025-04-03T01:47:08.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,35,52,2025-04-03T01:49:01Z,2290000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,
235,PT05M56.00S,2025-04-03T01:47:16.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,11.95795006570303,54.572610294117645,1610612743,37,52,2025-04-03T01:49:15Z,2300000,False,-23.0,60.0,1,left,R. Westbrook 6' driving Layup (11 PTS),[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,11.0,,,,,,,,,,,,,,,,,
236,PT05M43.00S,2025-04-03T01:47:29.8Z,2,REGULAR,2pt,Jump Shot,[],1642264,77.08607095926413,64.95098039215686,1610612759,37,52,2025-04-03T01:49:30Z,2310000,False,75.0,163.0,1,right,MISS S. Castle 17' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,17.93,Missed,,,,,,,,,,,,,,,,,,
237,PT05M41.00S,2025-04-03T01:47:31.8Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,37,52,2025-04-03T01:49:30Z,2320000,False,,,0,,D. Jordan REBOUND (Off:0 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,236.0,4.0,4.0,0.0,,,,,,,,
238,PT05M36.00S,2025-04-03T01:47:37.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641725,21.287779237844944,93.359375,1610612743,37,52,2025-04-03T01:50:23Z,2330000,False,-217.0,148.0,1,left,MISS T. Alexander 26' running 3PT,[1641725],1610612743.0,DEN,running,,,Alexander,T. Alexander,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
239,PT05M34.00S,2025-04-03T01:47:39.1Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,37,52,2025-04-03T01:50:23Z,2340000,False,,,0,,S. Castle REBOUND (Off:2 Def:5),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,238.0,7.0,5.0,2.0,,,,,,,,
240,PT05M23.00S,2025-04-03T01:47:49.1Z,2,REGULAR,2pt,Jump Shot,[],1631103,77.66097240473061,55.30790441176471,1610612759,37,54,2025-04-03T01:50:33Z,2350000,False,27.0,157.0,1,right,M. Branham 15' pullup Jump Shot (8 PTS),[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,8-16 Center,15.97,Made,8.0,,,,,,,,,,,,,,,,,
241,PT05M01.00S,2025-04-03T01:48:12.5Z,2,REGULAR,3pt,Jump Shot,[],1630192,5.650459921156369,3.653492647058826,1610612743,37,54,2025-04-03T01:50:55Z,2360000,False,232.0,1.0,1,left,MISS Z. Nnaji 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
242,PT04M58.00S,2025-04-03T01:48:15.5Z,2,REGULAR,rebound,defensive,[],1631104,,,1610612759,37,54,2025-04-03T01:50:50Z,2370000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Right Corner 3,24+ Right,,,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,
243,PT04M49.00S,2025-04-03T01:48:25.2Z,2,REGULAR,2pt,Jump Shot,[],101108,77.26675427069645,55.51470588235294,1610612759,37,54,2025-04-03T01:51:12Z,2380000,False,28.0,161.0,1,right,MISS C. Paul 16' step back Shot,[101108],1610612759.0,SAS,step back,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,16.35,Missed,,,,,,,,,,,,,,,,,,
244,PT04M47.00S,2025-04-03T01:48:27.2Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,37,54,2025-04-03T01:51:12Z,2390000,False,,,0,,D. Jordan REBOUND (Off:0 Def:5),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Center,,,,,,,,,243.0,5.0,5.0,0.0,,,,,,,,
