actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
179,PT11M09.00S,2025-04-07T00:42:13.3Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,35,25,2025-04-07T00:42:13Z,1780000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,
180,PT11M09.00S,2025-04-07T00:42:29.9Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,35,26,2025-04-07T00:42:29Z,1790000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,
181,PT10M52.00S,2025-04-07T00:42:50.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,6.389618922470433,42.40196078431372,1610612743,37,26,2025-04-07T00:42:56Z,1800000,False,38.0,8.0,1,left,J. Strawther driving floating Jump Shot (6 PTS) (D. Jordan 2 AST),"[1631124, 201599]",1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,3.88,Made,,,,,6.0,D. Jordan,201599.0,2.0,,,,
182,PT10M32.00S,2025-04-07T00:43:11.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,83.26215505913272,60.5392156862745,1610612754,37,26,2025-04-07T00:45:43Z,1810000,False,53.0,105.0,1,right,MISS O. Toppin 11' pullup Shot,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.73,Missed,,,,,,,,,,,,
183,PT10M28.00S,2025-04-07T00:43:15.1Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,37,26,2025-04-07T00:43:16Z,1820000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,
184,PT10M09.00S,2025-04-07T00:43:33.1Z,2,REGULAR,3pt,Jump Shot,[],1631124,34.37910643889619,60.78431372549019,1610612743,37,26,2025-04-07T00:43:38Z,1830000,False,-54.0,271.0,1,left,MISS J. Strawther 27' step back 3PT,[1631124],1610612743.0,DEN,step back,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,,,,,27.6,Missed,,,,,,,,,,,,
185,PT10M07.00S,2025-04-07T00:43:35.1Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,37,26,2025-04-07T00:43:38Z,1840000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,
186,PT09M58.00S,2025-04-07T00:43:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,88.91261498028909,43.872549019607845,1610612754,37,28,2025-04-07T00:46:43Z,1850000,False,-31.0,52.0,1,right,M. Turner 6' Layup (6 PTS) (B. Mathurin 2 AST),"[1626167, 1631097]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.01,Made,,,,,6.0,B. Mathurin,1631097.0,2.0,,,,
188,PT09M41.00S,2025-04-07T00:44:01.0Z,2,REGULAR,3pt,Jump Shot,[],1629008,33.85348226018397,47.05882352941176,1610612743,37,28,2025-04-07T00:47:03Z,1870000,False,15.0,266.0,1,left,MISS M. Porter Jr. 26' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,26.61,Missed,,,,,,,,,,,,
189,PT09M36.00S,2025-04-07T00:44:06.0Z,2,REGULAR,rebound,defensive,[],1642277,,,1610612754,37,28,2025-04-07T00:44:30Z,1880000,False,,,0,,J. Furphy REBOUND (Off:0 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Center,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,
190,PT09M36.00S,2025-04-07T00:44:06.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630167,91.40932982917214,47.549019607843135,1610612754,37,30,2025-04-07T00:47:31Z,1890000,False,-12.0,28.0,1,right,O. Toppin running DUNK (8 PTS) (T. McConnell 2 AST),"[1630167, 204456]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,3.09,Made,,,,,8.0,T. McConnell,204456.0,2.0,,,,
192,PT09M24.00S,2025-04-07T00:44:17.6Z,2,REGULAR,2pt,Jump Shot,[],201566,19.267411300919843,77.69607843137256,1610612743,39,30,2025-04-07T00:47:54Z,1910000,False,-138.0,129.0,1,left,R. Westbrook 18' pullup bank Jump Shot (4 PTS),[201566],1610612743.0,DEN,pullup bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,18.9,Made,,,,,4.0,,,,,,,
193,PT09M11.00S,2025-04-07T00:44:30.4Z,2,REGULAR,3pt,Jump Shot,[],1630167,65.39093298291722,40.68627450980392,1610612754,39,33,2025-04-07T00:48:15Z,1920000,False,-47.0,273.0,1,right,O. Toppin 27' 3PT pullup (11 PTS) (T. McConnell 3 AST),"[1630167, 204456]",1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,27.68,Made,,,,,11.0,T. McConnell,204456.0,3.0,,,,
194,PT09M04.00S,2025-04-07T00:44:45.1Z,2,REGULAR,foul,personal,['2freethrow'],1642277,,,1610612743,39,33,2025-04-07T00:44:52Z,1930000,False,,,0,,J. Furphy shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1642277, 201566]",1610612754.0,IND,shooting,,,Furphy,J. Furphy,,,,,In The Paint (Non-RA),0-8 Center,200834.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
197,PT09M04.00S,2025-04-07T00:45:13.0Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,39,33,2025-04-07T00:45:13Z,1950000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
198,PT09M04.00S,2025-04-07T00:45:13.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,39,33,2025-04-07T00:45:13Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,
199,PT09M04.00S,2025-04-07T00:45:24.8Z,2,REGULAR,substitution,out,[],1626167,,,1610612743,39,33,2025-04-07T00:45:28Z,1970000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M04.00S,2025-04-07T00:45:24.8Z,2,REGULAR,substitution,in,[],1628418,,,1610612743,39,33,2025-04-07T00:45:28Z,1980000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M04.00S,2025-04-07T00:45:32.6Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,40,33,2025-04-07T00:45:32Z,1990000,False,,,0,,R. Westbrook Free Throw 2 of 2 (5 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,
203,PT08M52.00S,2025-04-07T00:45:47.4Z,2,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,40,33,2025-04-07T00:59:12Z,2000000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (1 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,1.0,,,,,,,,,,,,,,
204,PT08M39.00S,2025-04-07T00:46:05.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631124,24.52365308804205,13.725490196078432,1610612743,40,33,2025-04-07T00:46:14Z,2010000,False,181.0,178.0,1,left,MISS J. Strawther 25' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,,,,,,,25.41,Missed,,,,,,,,,,,,
205,PT08M36.00S,2025-04-07T00:46:08.3Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,40,33,2025-04-07T00:46:14Z,2020000,False,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,204.0,2.0,1.0,1.0,,,,,,,,
206,PT08M35.00S,2025-04-07T00:46:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612743,40,33,2025-04-07T00:46:30Z,2030000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Jordan 2 FT),"[1628418, 201599]",1610612754.0,IND,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1628487.0,1.0,0.0,Jordan,201599.0,,,,,,,,,,,,,,,
208,PT08M35.00S,2025-04-07T00:46:48.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201599,,,1610612743,40,33,2025-04-07T00:47:17Z,2050000,False,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
209,PT08M35.00S,2025-04-07T00:46:48.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,40,33,2025-04-07T00:47:17Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,208.0,,,,,,,,,,,
210,PT08M35.00S,2025-04-07T00:46:48.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201599,,,1610612743,40,33,2025-04-07T00:47:17Z,2070000,False,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
211,PT08M32.00S,2025-04-07T00:46:51.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,40,33,2025-04-07T00:47:17Z,2080000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,
212,PT08M23.00S,2025-04-07T00:47:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,86.02168199737189,43.627450980392155,1610612754,40,33,2025-04-07T00:50:02Z,2090000,False,-32.0,79.0,1,right,MISS B. Mathurin 8' floating Shot - blocked,"[1631097, 201599]",1610612754.0,IND,floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.51,Missed,,,,,,,,,Jordan,201599.0,,
213,PT08M23.00S,2025-04-07T00:47:25.4Z,2,REGULAR,block,,[],201599,,,1610612754,40,33,2025-04-07T00:47:27Z,2100000,False,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
214,PT08M20.00S,2025-04-07T00:47:28.4Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,40,33,2025-04-07T00:47:32Z,2110000,False,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,212.0,3.0,2.0,1.0,,,,,,,,
215,PT08M12.00S,2025-04-07T00:47:36.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.258212877792378,46.07843137254902,1610612743,40,33,2025-04-07T00:47:46Z,2120000,False,20.0,6.0,1,left,MISS D. Jordan alley-oop DUNK,[201599],1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,2.06,Missed,,,,,,,,,,,,
216,PT08M05.00S,2025-04-07T00:47:44.1Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612754,40,33,2025-04-07T00:47:44Z,2130000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,
217,PT08M01.00S,2025-04-07T00:47:46.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,92.9862023653088,49.26470588235294,1610612754,40,35,2025-04-07T00:52:23Z,2140000,False,-4.0,13.0,1,right,O. Toppin Layup (13 PTS) (T. McConnell 4 AST),"[1630167, 204456]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,1.39,Made,,,,,13.0,T. McConnell,204456.0,4.0,,,,
219,PT07M53.00S,2025-04-07T00:48:03.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,40,35,2025-04-07T00:48:03Z,2160000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M53.00S,2025-04-07T00:50:11.6Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,40,35,2025-04-07T00:50:36Z,2170000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M53.00S,2025-04-07T00:50:11.6Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,40,35,2025-04-07T00:50:36Z,2180000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M53.00S,2025-04-07T00:50:11.6Z,2,REGULAR,substitution,out,[],1631097,,,1610612743,40,35,2025-04-07T00:50:36Z,2190000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M53.00S,2025-04-07T00:50:11.6Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,40,35,2025-04-07T00:50:36Z,2200000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M53.00S,2025-04-07T00:50:11.6Z,2,REGULAR,substitution,in,[],203932,,,1610612743,40,35,2025-04-07T00:50:36Z,2210000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M53.00S,2025-04-07T00:50:11.6Z,2,REGULAR,substitution,in,[],1641716,,,1610612743,40,35,2025-04-07T00:50:36Z,2220000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M43.00S,2025-04-07T00:51:18.0Z,2,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612743,40,35,2025-04-07T00:51:27Z,2240000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1628418, 201566]",1610612754.0,IND,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,1179.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
229,PT07M43.00S,2025-04-07T00:51:44.3Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,41,35,2025-04-07T00:51:44Z,2260000,False,,,0,,R. Westbrook Free Throw 1 of 2 (6 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,
230,PT07M43.00S,2025-04-07T00:52:02.3Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,42,35,2025-04-07T00:52:02Z,2270000,False,,,0,,R. Westbrook Free Throw 2 of 2 (7 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,
231,PT07M29.00S,2025-04-07T00:52:14.7Z,2,REGULAR,2pt,Jump Shot,[],204456,89.70105124835742,70.09803921568627,1610612754,42,35,2025-04-07T00:53:52Z,2280000,False,100.0,44.0,1,right,MISS T. McConnell 10' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,10.98,Missed,,,,,,,,,,,,
232,PT07M28.00S,2025-04-07T00:52:15.7Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612754,42,35,2025-04-07T00:54:16Z,2290000,False,,,0,,T. Bryant REBOUND (Off:1 Def:1),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Right,,,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,
233,PT07M28.00S,2025-04-07T00:52:19.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628418,94.40999984741211,50.0,1610612754,42,37,2025-04-07T00:54:23Z,2300000,False,0.0,0.0,1,right,T. Bryant putback Layup (2 PTS),[1628418],1610612754.0,IND,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,,,,,2.0,,,,,,,
234,PT07M14.00S,2025-04-07T00:52:29.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.863994743758213,54.41176470588235,1610612743,44,37,2025-04-07T00:54:44Z,2310000,False,-22.0,3.0,1,left,A. Gordon cutting DUNK (2 PTS) (R. Westbrook 2 AST),"[203932, 201566]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,2.23,Made,,,,,2.0,R. Westbrook,201566.0,2.0,,,,
236,PT07M02.00S,2025-04-07T00:52:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,91.80354796320631,44.6078431372549,1610612754,44,37,2025-04-07T00:52:48Z,2330000,False,-27.0,25.0,1,right,MISS O. Toppin driving Layup - blocked,"[1630167, 1631212]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,3.65,Missed,,,,,,,,,Watson,1631212.0,,
237,PT07M02.00S,2025-04-07T00:52:41.6Z,2,REGULAR,block,,[],1631212,,,1610612754,44,37,2025-04-07T00:52:44Z,2340000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT06M58.00S,2025-04-07T00:52:45.6Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,44,37,2025-04-07T00:52:48Z,2350000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,
239,PT06M53.00S,2025-04-07T00:52:50.5Z,2,REGULAR,2pt,Jump Shot,[],203932,12.302890932982917,69.11764705882352,1610612743,46,37,2025-04-07T00:56:00Z,2360000,False,-96.0,63.0,1,left,A. Gordon 11' Jump Shot (4 PTS) (C. Braun 3 AST),"[203932, 1631128]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,11.45,Made,,,,,4.0,C. Braun,1631128.0,3.0,,,,
241,PT06M51.00S,2025-04-07T00:53:01.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,46,37,2025-04-07T00:53:01Z,2380000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,out,[],201599,,,1610612754,46,37,2025-04-07T00:55:45Z,2390000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,46,37,2025-04-07T00:55:45Z,2400000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,out,[],1628418,,,1610612754,46,37,2025-04-07T00:55:45Z,2410000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,out,[],204456,,,1610612754,46,37,2025-04-07T00:55:45Z,2420000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,out,[],1641716,,,1610612754,46,37,2025-04-07T00:55:45Z,2430000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,in,[],203999,,,1610612754,46,37,2025-04-07T00:55:45Z,2440000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,46,37,2025-04-07T00:55:45Z,2450000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,46,37,2025-04-07T00:55:45Z,2460000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,46,37,2025-04-07T00:55:45Z,2470000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M51.00S,2025-04-07T00:55:10.2Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,46,37,2025-04-07T00:55:45Z,2480000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M35.00S,2025-04-07T00:55:59.6Z,2,REGULAR,turnover,lost ball,[],1630169,,,1610612754,46,37,2025-04-07T00:56:05Z,2490000,False,,,0,,T. Haliburton lost ball TURNOVER (2 TO),"[1630169, 203999]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,2.0,,,,,,,,,,,,,Jokić,203999.0
253,PT06M35.00S,2025-04-07T00:55:59.6Z,2,REGULAR,steal,,[],203999,,,1610612743,46,37,2025-04-07T00:56:01Z,2500000,False,,,0,,N. Jokić STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
254,PT06M30.00S,2025-04-07T00:56:03.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,7.178055190538765,47.30392156862745,1610612743,48,37,2025-04-07T00:56:13Z,2510000,False,13.0,15.0,1,left,R. Westbrook running finger roll Layup (9 PTS) (N. Jokić 4 AST),"[201566, 203999]",1610612743.0,DEN,running finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,2.02,Made,,,,,9.0,N. Jokić,203999.0,4.0,,,,
258,PT06M12.00S,2025-04-07T00:58:56.6Z,2,REGULAR,3pt,Jump Shot,[],1642277,72.35545335085413,82.84313725490196,1610612754,48,37,2025-04-07T00:59:02Z,2550000,False,164.0,207.0,1,right,MISS J. Furphy 26' 3PT - blocked,"[1642277, 1631212]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Right Center,,,,,,,26.45,Missed,,,,,,,,,Watson,1631212.0,,
259,PT06M12.00S,2025-04-07T00:58:56.6Z,2,REGULAR,block,,[],1631212,,,1610612754,48,37,2025-04-07T00:59:00Z,2560000,False,,,0,,P. Watson BLOCK (2 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
260,PT06M07.00S,2025-04-07T00:59:01.6Z,2,REGULAR,rebound,offensive,[],1642277,,,1610612754,48,37,2025-04-07T00:59:02Z,2570000,False,,,0,,J. Furphy REBOUND (Off:1 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,258.0,3.0,2.0,1.0,,,,,,,,
261,PT06M07.00S,2025-04-07T00:59:01.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642277,79.58278580814718,72.54901960784314,1610612754,48,37,2025-04-07T00:59:05Z,2580000,False,113.0,139.0,1,right,MISS J. Furphy 17' Jump Shot,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Mid-Range,16-24 Right Center,,,,,,,17.93,Missed,,,,,,,,,,,,
262,PT06M05.00S,2025-04-07T00:59:03.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,48,37,2025-04-07T00:59:05Z,2590000,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,261.0,5.0,4.0,1.0,,,,,,,,
263,PT06M03.00S,2025-04-07T00:59:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,8.09789750328515,52.20588235294118,1610612743,50,37,2025-04-07T00:59:11Z,2600000,False,-11.0,24.0,1,left,R. Westbrook running Layup (11 PTS) (N. Jokić 5 AST),"[201566, 203999]",1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,2.6,Made,,,,,11.0,N. Jokić,203999.0,5.0,,,,
