actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
171,PT11M21.00S,2025-01-22T03:37:01.3Z,2,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612755,38,27,2025-01-22T03:37:14Z,1670000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Maxey 2 FT),"[1631212, 1630178]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,101283.0,,,,,,,,1.0,0.0,Maxey,1630178.0,,,,,,,,
174,PT11M21.00S,2025-01-22T03:37:28.3Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,38,28,2025-01-22T03:37:28Z,1690000,False,,,0,,T. Maxey Free Throw 1 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
175,PT11M21.00S,2025-01-22T03:37:48.4Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,38,29,2025-01-22T03:37:48Z,1700000,False,,,0,,T. Maxey Free Throw 2 of 2 (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
176,PT11M08.00S,2025-01-22T03:38:09.0Z,2,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612743,38,29,2025-01-22T03:38:14Z,1710000,False,,,0,,A. Bona shooting personal FOUL (3 PF) (Gordon 2 FT),"[1641737, 203932]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Mid-Range,8-16 Left,1193.0,,,,,,,,3.0,1.0,Gordon,203932.0,,,,,,,,
178,PT11M08.00S,2025-01-22T03:38:35.2Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,39,29,2025-01-22T03:38:35Z,1730000,False,,,0,,A. Gordon Free Throw 1 of 2 (8 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
179,PT11M08.00S,2025-01-22T03:38:36.9Z,2,REGULAR,substitution,out,[],1641737,,,1610612743,39,29,2025-01-22T03:38:47Z,1740000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M08.00S,2025-01-22T03:38:36.9Z,2,REGULAR,substitution,in,[],203083,,,1610612743,39,29,2025-01-22T03:38:47Z,1750000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M08.00S,2025-01-22T03:39:02.6Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,40,29,2025-01-22T03:39:02Z,1760000,False,,,0,,A. Gordon Free Throw 2 of 2 (9 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
182,PT10M58.00S,2025-01-22T03:39:12.2Z,2,REGULAR,3pt,Jump Shot,[],1642348,25.57490144546649,16.911764705882355,1610612755,40,32,2025-01-22T03:39:20Z,1770000,False,165.0,188.0,1,left,J. Edwards 25' 3PT  (3 PTS) (T. Maxey 4 AST),"[1642348, 1630178]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,25.03,Made,3.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,,
184,PT10M31.00S,2025-01-22T03:39:38.6Z,2,REGULAR,3pt,Jump Shot,[],1631124,82.21090670170827,93.38235294117648,1610612743,43,32,2025-01-22T03:39:43Z,1790000,False,217.0,115.0,1,right,J. Strawther 24' 3PT  (3 PTS) (J. Murray 2 AST),"[1631124, 1627750]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,,,24.54,Made,3.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,
186,PT10M17.00S,2025-01-22T03:39:52.3Z,2,REGULAR,3pt,Jump Shot,[],1630178,34.641918528252305,55.392156862745104,1610612755,43,32,2025-01-22T03:39:57Z,1810000,False,-27.0,273.0,1,left,MISS T. Maxey 27' 3PT - blocked,"[1630178, 1631212]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,27.44,Missed,,,,,,,,,,,,,,,Watson,1631212.0
187,PT10M17.00S,2025-01-22T03:39:52.3Z,2,REGULAR,block,,[],1631212,,,1610612755,43,32,2025-01-22T03:39:55Z,1820000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
188,PT10M14.00S,2025-01-22T03:39:55.3Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,43,32,2025-01-22T03:39:57Z,1830000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,186.0,3.0,3.0,0.0,,
189,PT10M07.00S,2025-01-22T03:40:02.2Z,2,REGULAR,3pt,Jump Shot,[],1631212,92.72339027595268,94.85294117647058,1610612743,46,32,2025-01-22T03:40:07Z,1840000,False,224.0,16.0,1,right,P. Watson 3PT  (3 PTS) (J. Murray 3 AST),"[1631212, 1627750]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,,,22.49,Made,3.0,J. Murray,1627750.0,3.0,,,,,,,,,,,,
191,PT10M05.00S,2025-01-22T03:40:08.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,46,32,2025-01-22T03:40:08Z,1860000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M45.00S,2025-01-22T03:43:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,16.376478318002626,50.0,1610612755,46,32,2025-01-22T03:44:05Z,1870000,False,0.0,101.0,1,left,MISS J. Edwards 10' driving floating Shot,[1642348],1610612755.0,PHI,driving floating,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,10.14,Missed,,,,,,,,,,,,,,,,
193,PT09M43.00S,2025-01-22T03:44:01.1Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,46,32,2025-01-22T03:44:05Z,1880000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,192.0,1.0,1.0,0.0,,
194,PT09M32.00S,2025-01-22T03:44:12.7Z,2,REGULAR,2pt,Jump Shot,[],1631212,83.13074901445466,12.745098039215685,1610612743,46,32,2025-01-22T03:44:17Z,1890000,False,-186.0,106.0,1,right,MISS P. Watson 21' Jump Shot,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left,,,21.44,Missed,,,,,,,,,,,,,,,,
195,PT09M28.00S,2025-01-22T03:44:16.7Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,46,32,2025-01-22T03:44:17Z,1900000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,194.0,1.0,1.0,0.0,,
197,PT09M22.00S,2025-01-22T03:44:25.3Z,2,REGULAR,substitution,out,[],202704,,,1610612755,46,32,2025-01-22T03:44:43Z,1920000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M22.00S,2025-01-22T03:44:25.3Z,2,REGULAR,substitution,out,[],1642348,,,1610612755,46,32,2025-01-22T03:44:43Z,1930000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M22.00S,2025-01-22T03:44:25.3Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,46,32,2025-01-22T03:44:43Z,1940000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M22.00S,2025-01-22T03:44:25.3Z,2,REGULAR,substitution,in,[],201569,,,1610612755,46,32,2025-01-22T03:44:43Z,1950000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M11.00S,2025-01-22T03:44:53.4Z,2,REGULAR,2pt,Jump Shot,[],203083,6.389618922470433,23.03921568627451,1610612755,46,34,2025-01-22T03:44:58Z,1960000,False,135.0,8.0,1,left,A. Drummond 13' floating Jump Shot (4 PTS) (T. Maxey 5 AST),"[203083, 1630178]",1610612755.0,PHI,floating,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,13.5,Made,4.0,T. Maxey,1630178.0,5.0,,,,,,,,,,,,
203,PT08M49.00S,2025-01-22T03:45:15.1Z,2,REGULAR,3pt,Jump Shot,[],1627750,72.88107752956637,14.705882352941178,1610612743,46,34,2025-01-22T03:45:20Z,1980000,False,-176.0,202.0,1,right,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,26.85,Missed,,,,,,,,,,,,,,,,
204,PT08M46.00S,2025-01-22T03:45:18.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,46,34,2025-01-22T03:45:20Z,1990000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,203.0,2.0,2.0,0.0,,
205,PT08M35.00S,2025-01-22T03:45:31.6Z,2,REGULAR,foul,personal,['2freethrow'],201599,,,1610612755,46,34,2025-01-22T03:46:01Z,2000000,False,,,0,,D. Jordan shooting personal FOUL (1 PF) (Yabusele 2 FT),"[201599, 1627824]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,1.0,0.0,Yabusele,1627824.0,,,,,,,,
207,PT08M35.00S,2025-01-22T03:46:06.3Z,2,REGULAR,freethrow,1 of 2,[],1627824,,,1610612755,46,35,2025-01-22T03:46:06Z,2020000,False,,,0,,G. Yabusele Free Throw 1 of 2 (5 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
208,PT08M35.00S,2025-01-22T03:46:27.5Z,2,REGULAR,freethrow,2 of 2,[],1627824,,,1610612755,46,36,2025-01-22T03:46:27Z,2030000,False,,,0,,G. Yabusele Free Throw 2 of 2 (6 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
209,PT08M17.00S,2025-01-22T03:46:47.6Z,2,REGULAR,turnover,lost ball,[],1627750,,,1610612743,46,36,2025-01-22T03:46:52Z,2040000,False,,,0,,J. Murray lost ball TURNOVER (2 TO),"[1627750, 1626162]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,Oubre Jr.,1626162.0,,,,,,
210,PT08M17.00S,2025-01-22T03:46:47.6Z,2,REGULAR,steal,,[],1626162,,,1610612755,46,36,2025-01-22T03:46:49Z,2050000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
211,PT08M12.00S,2025-01-22T03:46:52.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,7.440867279894875,49.50980392156863,1610612755,46,38,2025-01-22T03:46:58Z,2060000,False,2.0,17.0,1,left,K. Oubre Jr. running Layup (4 PTS),[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.76,Made,4.0,,,,,,,,,,,,,,,
212,PT07M58.00S,2025-01-22T03:47:05.5Z,2,REGULAR,3pt,Jump Shot,[],1631124,68.28186596583443,39.21568627450981,1610612743,49,38,2025-01-22T03:47:10Z,2070000,False,-54.0,246.0,1,right,J. Strawther 25' 3PT  (6 PTS) (A. Gordon 1 AST),"[1631124, 203932]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,25.15,Made,6.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,
214,PT07M39.00S,2025-01-22T03:47:27.2Z,2,REGULAR,turnover,out-of-bounds,[],201569,,,1610612755,49,38,2025-01-22T03:47:33Z,2090000,False,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (1 TO),[201569],1610612755.0,PHI,bad pass,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,1.0,,,,,,,,,,,,,,,,,,
215,PT07M28.00S,2025-01-22T03:47:54.5Z,2,REGULAR,foul,offensive,[],203932,,,1610612743,49,38,2025-01-22T03:48:02Z,2100000,False,,,0,,A. Gordon charge offensive FOUL (1 PF),"[203932, 1630178]",1610612743.0,DEN,charge,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,1.0,0.0,Maxey,1630178.0,,,,,,,,
217,PT07M28.00S,2025-01-22T03:47:54.5Z,2,REGULAR,turnover,offensive foul,[],203932,,,1610612743,49,38,2025-01-22T03:47:54Z,2120000,False,,,0,,A. Gordon offensive foul TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,1193.0,1.0,,,,,,,,,,,,,,,,,,
218,PT07M28.00S,2025-01-22T03:48:20.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,49,38,2025-01-22T03:48:20Z,2130000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M17.00S,2025-01-22T03:51:51.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,7.703679369250986,44.6078431372549,1610612755,49,40,2025-01-22T03:51:56Z,2150000,False,27.0,20.0,1,left,T. Maxey driving Layup (10 PTS) (E. Gordon 2 AST),"[1630178, 201569]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,3.35,Made,10.0,E. Gordon,201569.0,2.0,,,,,,,,,,,,
222,PT07M17.00S,2025-01-22T03:51:53.9Z,2,REGULAR,foul,personal,['1freethrow'],201599,,,1610612755,49,40,2025-01-22T03:52:56Z,2170000,False,,,0,,D. Jordan shooting personal FOUL (2 PF) (Maxey 1 FT),"[201599, 1630178]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,2.0,0.0,Maxey,1630178.0,,,,,,,,
224,PT07M17.00S,2025-01-22T03:52:57.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630178,,,1610612755,49,41,2025-01-22T03:52:57Z,2190000,False,,,0,,T. Maxey Free Throw 1 of 1 (11 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
225,PT07M03.00S,2025-01-22T03:53:13.8Z,2,REGULAR,3pt,Jump Shot,[],1627750,69.85873850197109,26.715686274509803,1610612743,49,41,2025-01-22T03:53:19Z,2200000,False,-116.0,231.0,1,right,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,25.85,Missed,,,,,,,,,,,,,,,,
226,PT06M59.00S,2025-01-22T03:53:17.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,49,41,2025-01-22T03:53:19Z,2210000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,225.0,3.0,3.0,0.0,,
227,PT06M55.00S,2025-01-22T03:53:22.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,29.517082785808146,78.67647058823529,1610612755,49,44,2025-01-22T03:53:31Z,2220000,False,-143.0,225.0,1,left,T. Maxey 26' 3PT step back (14 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,26.68,Made,14.0,,,,,,,,,,,,,,,
228,PT06M36.00S,2025-01-22T03:53:41.1Z,2,REGULAR,3pt,Jump Shot,[],1631124,68.28186596583443,75.0,1610612743,52,44,2025-01-22T03:53:46Z,2230000,False,125.0,246.0,1,right,J. Strawther 27' 3PT  (9 PTS) (J. Murray 4 AST),"[1631124, 1627750]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,,,27.57,Made,9.0,J. Murray,1627750.0,4.0,,,,,,,,,,,,
230,PT06M26.00S,2025-01-22T03:53:51.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,12.171484888304862,44.85294117647059,1610612755,52,44,2025-01-22T03:53:56Z,2250000,False,26.0,62.0,1,left,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,6.7,Missed,,,,,,,,,,,,,,,,
231,PT06M25.00S,2025-01-22T03:53:52.3Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,52,44,2025-01-22T03:53:56Z,2260000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,230.0,2.0,2.0,0.0,,
232,PT06M21.00S,2025-01-22T03:53:58.2Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612743,52,44,2025-01-22T03:54:13Z,2270000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Murray 2 FT),"[1626162, 1627750]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,2.0,0.0,Murray,1627750.0,,,,,,,,
234,PT06M21.00S,2025-01-22T03:54:29.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627750,,,1610612743,53,44,2025-01-22T03:54:29Z,2290000,False,,,0,,J. Murray Free Throw 1 of 2 (4 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
235,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,53,44,2025-01-22T03:54:43Z,2300000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,out,[],201599,,,1610612743,53,44,2025-01-22T03:54:43Z,2310000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,53,44,2025-01-22T03:54:43Z,2320000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,out,[],203932,,,1610612743,53,44,2025-01-22T03:54:43Z,2330000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,out,[],1627824,,,1610612743,53,44,2025-01-22T03:54:43Z,2340000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,in,[],201566,,,1610612743,53,44,2025-01-22T03:54:43Z,2350000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,in,[],203999,,,1610612743,53,44,2025-01-22T03:54:43Z,2360000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,53,44,2025-01-22T03:54:43Z,2370000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,53,44,2025-01-22T03:54:43Z,2380000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M21.00S,2025-01-22T03:54:30.6Z,2,REGULAR,substitution,in,[],202331,,,1610612743,53,44,2025-01-22T03:54:43Z,2390000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M21.00S,2025-01-22T03:54:57.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627750,,,1610612743,54,44,2025-01-22T03:54:57Z,2400000,False,,,0,,J. Murray Free Throw 2 of 2 (5 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
246,PT06M03.00S,2025-01-22T03:55:18.3Z,2,REGULAR,3pt,Jump Shot,[],201569,31.35676741130092,72.30392156862744,1610612755,54,47,2025-01-22T03:55:23Z,2410000,False,-112.0,242.0,1,left,E. Gordon 26' 3PT  (9 PTS) (A. Drummond 2 AST),"[201569, 203083]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,26.67,Made,9.0,A. Drummond,203083.0,2.0,,,,,,,,,,,,
248,PT05M52.00S,2025-01-22T03:55:31.4Z,2,REGULAR,foul,personal,[],203083,,,1610612743,54,47,2025-01-22T03:55:37Z,2430000,False,,,0,,A. Drummond personal FOUL (1 PF),"[203083, 1627750]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,1.0,0.0,Murray,1627750.0,,,,,,,,
250,PT05M52.00S,2025-01-22T03:55:43.6Z,2,REGULAR,substitution,out,[],1627750,,,1610612743,54,47,2025-01-22T03:55:46Z,2450000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M52.00S,2025-01-22T03:55:43.6Z,2,REGULAR,substitution,in,[],1631124,,,1610612743,54,47,2025-01-22T03:55:46Z,2460000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M50.00S,2025-01-22T03:55:59.0Z,2,REGULAR,3pt,Jump Shot,[],1629008,88.51839684625493,95.34313725490196,1610612743,57,47,2025-01-22T03:56:09Z,2470000,False,227.0,55.0,1,right,M. Porter Jr. 3PT  (7 PTS) (J. Strawther 1 AST),"[1629008, 1631124]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,23.34,Made,7.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,,
254,PT05M29.00S,2025-01-22T03:56:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.1268068331143235,55.392156862745104,1610612755,57,47,2025-01-22T03:56:40Z,2490000,False,-27.0,5.0,1,left,MISS A. Drummond driving Layup,[203083],1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,2.75,Missed,,,,,,,,,,,,,,,,
255,PT05M27.00S,2025-01-22T03:56:23.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,57,47,2025-01-22T03:56:40Z,2500000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,254.0,3.0,3.0,0.0,,
256,PT05M22.00S,2025-01-22T03:56:26.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,93.24901445466492,48.03921568627451,1610612743,59,47,2025-01-22T03:56:31Z,2510000,False,-10.0,11.0,1,right,C. Braun running Layup (10 PTS) (N. Jokić 5 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,1.47,Made,10.0,N. Jokić,203999.0,5.0,,,,,,,,,,,,
259,PT04M59.00S,2025-01-22T03:56:58.9Z,2,REGULAR,3pt,Jump Shot,[],1630178,31.750985545335087,23.284313725490197,1610612755,59,50,2025-01-22T03:57:04Z,2540000,False,134.0,246.0,1,left,T. Maxey 27' 3PT step back (17 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,27.99,Made,17.0,,,,,,,,,,,,,,,
260,PT04M47.00S,2025-01-22T03:57:10.6Z,2,REGULAR,3pt,Jump Shot,[],1631124,67.36202365308804,54.65686274509803,1610612743,62,50,2025-01-22T03:57:16Z,2550000,False,23.0,254.0,1,right,J. Strawther 25' 3PT  (12 PTS) (R. Westbrook 4 AST),"[1631124, 201566]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,25.54,Made,12.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,
262,PT04M29.00S,2025-01-22T03:57:28.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,18.610381077529567,35.049019607843135,1610612755,62,52,2025-01-22T03:57:51Z,2570000,False,75.0,122.0,1,left,P. George 14' pullup Jump Shot (7 PTS),[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,14.34,Made,7.0,,,,,,,,,,,,,,,
