actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
174,PT00M48.80S,2024-10-25T02:37:03.3Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,24,28,2024-10-25T02:37:03Z,1720000,False,,,0,,R. Westbrook Free Throw 2 of 2 (1 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
175,PT00M32.80S,2024-10-25T02:37:20.4Z,1,REGULAR,3pt,Jump Shot,[],1631172,92.46057818659659,95.83333333333334,1610612760,24,31,2024-10-25T02:37:25Z,1730000,False,229.0,18.0,1,right,O. Dieng 3PT  (6 PTS) (I. Joe 1 AST),"[1631172, 1630198]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,22.99,Made,,,,,,,,,,,,,,,6.0,I. Joe,1630198.0,1.0
177,PT00M12.50S,2024-10-25T02:37:43.7Z,1,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,24,31,2024-10-25T02:37:49Z,1750000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (2 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,202037.0,,,,,,,,
178,PT00M12.50S,2024-10-25T02:37:55.5Z,1,REGULAR,substitution,out,[],1631124,,,1610612760,24,31,2024-10-25T02:37:59Z,1760000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M12.50S,2024-10-25T02:37:55.5Z,1,REGULAR,substitution,in,[],1631128,,,1610612760,24,31,2024-10-25T02:37:59Z,1770000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M03.00S,2024-10-25T02:38:18.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631114,83.13074901445466,32.35294117647059,1610612760,24,31,2024-10-25T02:38:25Z,1780000,False,-88.0,106.0,1,right,MISS J. Williams 13' pullup Shot - blocked,"[1631114, 1631212]",1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,13.8,Missed,Watson,1631212.0,,,,,,,,,,,,,,,,
181,PT00M03.00S,2024-10-25T02:38:18.5Z,1,REGULAR,block,,[],1631212,,,1610612760,24,31,2024-10-25T02:38:21Z,1790000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
182,PT00M03.00S,2024-10-25T02:38:18.5Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,24,31,2024-10-25T02:38:25Z,1800000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,
183,PT00M00.40S,2024-10-25T02:38:24.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,62.76281208935611,53.92156862745098,1610612743,24,31,2024-10-25T02:40:12Z,1810000,False,-20.0,537.0,1,left,MISS J. Murray 53' running 3PT,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,53.79,Missed,,,,,,,,,,,,,,,,,,
184,PT00M00.40S,2024-10-25T02:38:24.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,24,31,2024-10-25T02:40:12Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,183.0,,,,,,,,,,,,,,,
185,PT00M00.00S,2024-10-25T02:38:47.3Z,1,REGULAR,period,end,[],0,,,1610612743,24,31,2024-10-25T02:38:47Z,1830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2024-10-25T02:41:33.2Z,2,REGULAR,substitution,out,['startperiod'],1631128,,,1610612743,24,31,2024-10-25T02:41:54Z,1840000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-10-25T02:41:33.2Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612743,24,31,2024-10-25T02:41:54Z,1850000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2024-10-25T02:41:33.2Z,2,REGULAR,substitution,in,['startperiod'],1631124,,,1610612743,24,31,2024-10-25T02:41:54Z,1860000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2024-10-25T02:41:33.2Z,2,REGULAR,substitution,in,['startperiod'],1641717,,,1610612743,24,31,2024-10-25T02:41:54Z,1870000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2024-10-25T02:42:04.7Z,2,REGULAR,period,start,[],0,,,1610612760,24,31,2024-10-25T02:42:04Z,1880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M51.00S,2024-10-25T02:42:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.783837056504599,45.34313725490196,1610612743,26,31,2024-10-25T02:42:21Z,1890000,False,23.0,11.0,1,left,R. Westbrook driving finger roll Layup (3 PTS) (J. Strawther 1 AST),"[201566, 1631124]",1610612743.0,DEN,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,,,,,,,,,,,3.0,J. Strawther,1631124.0,1.0
193,PT11M35.00S,2024-10-25T02:42:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,91.01511169513797,52.450980392156865,1610612760,26,31,2024-10-25T02:42:37Z,1910000,False,12.0,32.0,1,right,MISS C. Wallace driving Layup - blocked,"[1641717, 201566]",1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,3.43,Missed,Westbrook,201566.0,,,,,,,,,,,,,,,,
194,PT11M35.00S,2024-10-25T02:42:28.6Z,2,REGULAR,block,,[],201566,,,1610612760,26,31,2024-10-25T02:42:30Z,1920000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT11M35.00S,2024-10-25T02:42:28.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,26,31,2024-10-25T02:42:37Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,193.0,,,,,,,,,,,,,,,
197,PT11M29.00S,2024-10-25T02:42:55.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631114,82.86793692509855,35.53921568627451,1610612760,26,31,2024-10-25T02:43:03Z,1950000,False,-72.0,109.0,1,right,MISS J. Williams 13' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,13.04,Missed,,,,,,,,,,,,,,,,,,
198,PT11M26.00S,2024-10-25T02:42:58.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,26,31,2024-10-25T02:43:03Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,197.0,,,,,,,,,,,,,,,
200,PT11M21.00S,2024-10-25T02:43:24.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630598,94.03745072273325,45.83333333333333,1610612760,26,33,2024-10-25T02:43:31Z,1980000,False,-21.0,4.0,1,right,A. Wiggins driving Layup (4 PTS) (A. Caruso 2 AST),"[1630598, 1627936]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,,,,,,4.0,A. Caruso,1627936.0,2.0
202,PT11M01.00S,2024-10-25T02:43:43.9Z,2,REGULAR,3pt,Jump Shot,[],201566,23.209592641261498,85.04901960784314,1610612743,26,33,2024-10-25T02:43:50Z,2000000,False,-175.0,166.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.11,Missed,,,,,,,,,,,,,,,,,,
203,PT10M58.00S,2024-10-25T02:43:46.9Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,26,33,2024-10-25T02:54:28Z,2010000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,
204,PT10M36.00S,2024-10-25T02:44:08.6Z,2,REGULAR,turnover,bad pass,[],1630598,,,1610612760,26,33,2024-10-25T02:44:12Z,2020000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1631124]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,Strawther,1631124.0,,,,,,,,,
205,PT10M36.00S,2024-10-25T02:44:08.6Z,2,REGULAR,steal,,[],1631124,,,1610612743,26,33,2024-10-25T02:44:10Z,2030000,False,,,0,,J. Strawther STEAL (1 STL),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
206,PT10M30.00S,2024-10-25T02:44:14.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631124,5.601182654402102,51.9607843137255,1610612743,28,33,2024-10-25T02:44:21Z,2040000,False,-10.0,0.0,1,left,J. Strawther running Layup (2 PTS),[1631124],1610612743.0,DEN,running,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,,,,,,2.0,,,
207,PT10M25.00S,2024-10-25T02:44:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,91.93495400788436,55.14705882352941,1610612760,28,35,2024-10-25T02:48:03Z,2050000,False,26.0,23.0,1,right,J. Williams Layup (5 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,,,,,,,,,5.0,,,
208,PT10M25.00S,2024-10-25T02:44:25.7Z,2,REGULAR,foul,personal,['1freethrow'],203967,,,1610612760,28,35,2024-10-25T02:44:31Z,2060000,False,,,0,,D. Šarić shooting personal FOUL (1 PF) (Williams 1 FT),"[203967, 1631114]",1610612743.0,DEN,shooting,,,Šarić,D. Šarić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628487.0,1.0,0.0,Williams,1631114.0,,,,
210,PT10M25.00S,2024-10-25T02:44:39.7Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,28,35,2024-10-25T02:44:47Z,2080000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M25.00S,2024-10-25T02:44:39.7Z,2,REGULAR,substitution,in,[],1642349,,,1610612760,28,35,2024-10-25T02:44:47Z,2090000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M25.00S,2024-10-25T02:45:01.0Z,2,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,28,35,2024-10-25T02:45:06Z,2100000,False,,,0,,MISS J. Williams Free Throw 1 of 1,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
214,PT10M20.00S,2024-10-25T02:45:06.0Z,2,REGULAR,rebound,offensive,[],1631114,,,1610612760,28,35,2024-10-25T02:45:06Z,2110000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,213.0,1.0,0.0,1.0,,,,,,,,,,,,
215,PT10M18.00S,2024-10-25T02:45:02.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627936,74.72076215505913,84.80392156862744,1610612760,28,35,2024-10-25T02:45:08Z,2120000,False,174.0,185.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
216,PT10M17.00S,2024-10-25T02:45:04.2Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,28,35,2024-10-25T02:45:04Z,2130000,False,,,0,,P. Watson REBOUND (Off:1 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,215.0,3.0,2.0,1.0,,,,,,,,,,,,
217,PT10M07.00S,2024-10-25T02:45:14.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,6.652431011826544,46.568627450980394,1610612743,30,35,2024-10-25T02:45:20Z,2140000,False,17.0,10.0,1,left,D. Šarić Layup (2 PTS),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,,,,,,2.0,,,
218,PT09M59.00S,2024-10-25T02:45:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,91.5407358738502,48.28431372549019,1610612760,30,35,2024-10-25T02:45:27Z,2150000,False,-9.0,27.0,1,right,MISS C. Wallace driving finger roll Layup,[1641717],1610612760.0,OKC,driving finger roll,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
219,PT09M57.00S,2024-10-25T02:45:24.1Z,2,REGULAR,rebound,offensive,[],1627936,,,1610612760,30,35,2024-10-25T02:45:24Z,2160000,False,,,0,,A. Caruso REBOUND (Off:1 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,218.0,3.0,2.0,1.0,,,,,,,,,,,,
220,PT09M56.00S,2024-10-25T02:45:25.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627936,93.77463863337714,49.754901960784316,1610612760,30,35,2024-10-25T02:45:31Z,2170000,False,-1.0,6.0,1,right,MISS A. Caruso putback Layup,[1627936],1610612760.0,OKC,putback,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
221,PT09M54.00S,2024-10-25T02:45:27.0Z,2,REGULAR,rebound,defensive,[],203967,,,1610612743,30,35,2024-10-25T02:45:31Z,2180000,False,,,0,,D. Šarić REBOUND (Off:0 Def:1),[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Restricted Area,0-8 Center,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,
222,PT09M43.00S,2024-10-25T02:45:38.2Z,2,REGULAR,3pt,Jump Shot,[],201566,13.222733245729303,3.6764705882352944,1610612743,30,35,2024-10-25T02:45:42Z,2190000,False,232.0,72.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,24.25,Missed,,,,,,,,,,,,,,,,,,
223,PT09M41.00S,2024-10-25T02:45:40.2Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,30,35,2024-10-25T02:45:42Z,2200000,False,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,,222.0,4.0,3.0,1.0,,,,,,,,,,,,
224,PT09M29.00S,2024-10-25T02:45:52.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,83.13074901445466,60.78431372549019,1610612760,30,35,2024-10-25T02:45:57Z,2210000,False,54.0,106.0,1,right,MISS A. Mitchell 11' pullup Shot,[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,11.9,Missed,,,,,,,,,,,,,,,,,,
225,PT09M25.00S,2024-10-25T02:45:56.2Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,30,35,2024-10-25T02:45:57Z,2220000,False,,,0,,P. Watson REBOUND (Off:1 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,224.0,4.0,3.0,1.0,,,,,,,,,,,,
226,PT09M15.00S,2024-10-25T02:46:06.4Z,2,REGULAR,3pt,Jump Shot,[],203967,27.54599211563732,21.568627450980394,1610612743,30,35,2024-10-25T02:46:11Z,2230000,False,142.0,206.0,1,left,MISS D. Šarić 25' 3PT,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
227,PT09M12.00S,2024-10-25T02:46:09.4Z,2,REGULAR,rebound,offensive,[],1631212,,,1610612743,30,35,2024-10-25T02:46:11Z,2240000,False,,,0,,P. Watson REBOUND (Off:2 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,226.0,5.0,3.0,2.0,,,,,,,,,,,,
228,PT09M12.00S,2024-10-25T02:46:09.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631212,5.601182654402102,48.03921568627451,1610612743,32,35,2024-10-25T02:46:18Z,2250000,False,10.0,0.0,1,left,P. Watson putback DUNK (2 PTS),[1631212],1610612743.0,DEN,putback,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,,,,,,2.0,,,
229,PT08M52.00S,2024-10-25T02:46:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.9060446780552,45.83333333333333,1610612760,32,37,2024-10-25T02:46:34Z,2260000,False,-21.0,5.0,1,right,A. Wiggins driving Layup (6 PTS) (J. Williams 2 AST),"[1630598, 1631114]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.13,Made,,,,,,,,,,,,,,,6.0,J. Williams,1631114.0,2.0
231,PT08M31.00S,2024-10-25T02:46:50.3Z,2,REGULAR,2pt,Jump Shot,[],1627750,21.369908015768726,39.21568627450981,1610612743,32,37,2024-10-25T02:47:01Z,2280000,False,54.0,148.0,1,left,MISS J. Murray 15' turnaround Shot,[1627750],1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,15.79,Missed,,,,,,,,,,,,,,,,,,
232,PT08M27.00S,2024-10-25T02:46:54.3Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,32,37,2024-10-25T02:54:02Z,2290000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Center,,,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,
233,PT08M22.00S,2024-10-25T02:47:00.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,69.46452036793693,32.59803921568628,1610612760,32,40,2024-10-25T02:47:08Z,2300000,False,-87.0,235.0,1,right,A. Wiggins 25' 3PT running pullup (9 PTS),[1630598],1610612760.0,OKC,running pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.01,Made,,,,,,,,,,,,,,,9.0,,,
234,PT08M22.00S,2024-10-25T02:47:07.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,32,40,2024-10-25T02:47:07Z,2310000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,32,40,2024-10-25T02:50:26Z,2320000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,32,40,2024-10-25T02:50:26Z,2330000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,out,[],203967,,,1610612743,32,40,2024-10-25T02:50:26Z,2340000,False,,,0,,SUB out: D. Šarić,[203967],1610612743.0,DEN,,,,Šarić,D. Šarić,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,out,[],1627750,,,1610612743,32,40,2024-10-25T02:50:26Z,2350000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,out,[],1641717,,,1610612743,32,40,2024-10-25T02:50:26Z,2360000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,in,[],203932,,,1610612743,32,40,2024-10-25T02:50:26Z,2370000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,32,40,2024-10-25T02:50:26Z,2380000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,32,40,2024-10-25T02:50:26Z,2390000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,in,[],203999,,,1610612743,32,40,2024-10-25T02:50:26Z,2400000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M22.00S,2024-10-25T02:49:23.6Z,2,REGULAR,substitution,in,[],1631096,,,1610612743,32,40,2024-10-25T02:50:26Z,2410000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M06.00S,2024-10-25T02:51:02.3Z,2,REGULAR,turnover,traveling,[],201566,,,1610612743,32,40,2024-10-25T02:55:22Z,2450000,False,,,0,,R. Westbrook traveling TURNOVER (2 TO),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,,,1628487.0,,,,,,,,
249,PT07M51.00S,2024-10-25T02:51:12.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631096,82.21090670170827,49.01960784313725,1610612760,32,42,2024-10-25T02:51:18Z,2460000,False,-5.0,115.0,1,right,C. Holmgren 11' turnaround Jump Shot (7 PTS) (A. Mitchell 1 AST),"[1631096, 1642349]",1610612760.0,OKC,turnaround,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,11.48,Made,,,,,,,,,,,,,,,7.0,A. Mitchell,1642349.0,1.0
251,PT07M44.00S,2024-10-25T02:51:23.7Z,2,REGULAR,foul,personal,[],1630598,,,1610612743,32,42,2024-10-25T02:51:33Z,2480000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 203932]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202037.0,1.0,0.0,Gordon,203932.0,,,,
254,PT07M44.00S,2024-10-25T02:51:35.9Z,2,REGULAR,substitution,in,[],1628983,,,1610612743,32,42,2024-10-25T02:51:38Z,2510000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M44.00S,2024-10-25T02:51:35.9Z,2,REGULAR,substitution,out,[],1631114,,,1610612743,32,42,2024-10-25T02:52:49Z,2515000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M32.00S,2024-10-25T02:52:02.1Z,2,REGULAR,turnover,out-of-bounds,[],1631128,,,1610612743,32,42,2024-10-25T02:52:08Z,2520000,False,,,0,,C. Braun step out-of-bounds TURNOVER (2 TO),[1631128],1610612743.0,DEN,step,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,,,202041.0,,,,,,,,
256,PT07M10.00S,2024-10-25T02:52:35.8Z,2,REGULAR,turnover,traveling,[],1642349,,,1610612760,32,42,2024-10-25T02:52:40Z,2530000,False,,,0,,A. Mitchell traveling TURNOVER (1 TO),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,202041.0,,,,,,,,
258,PT07M02.00S,2024-10-25T02:52:50.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,6.652431011826544,48.529411764705884,1610612743,32,42,2024-10-25T02:52:56Z,2540000,False,7.0,10.0,1,left,MISS R. Westbrook cutting Layup - blocked,"[201566, 1628983]",1610612743.0,DEN,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.24,Missed,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
259,PT07M02.00S,2024-10-25T02:52:50.9Z,2,REGULAR,block,,[],1628983,,,1610612743,32,42,2024-10-25T02:52:52Z,2550000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
