actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT04M21.00S,2024-12-21T00:23:14.2Z,1,REGULAR,turnover,lost ball,[],1630208,,,1610612766,26,13,2024-12-21T00:23:17Z,840000,False,,,0,,N. Richards lost ball TURNOVER (1 TO),"[1630208, 1630178]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Maxey,1630178.0,,,,,,,,,
85,PT04M21.00S,2024-12-21T00:23:14.2Z,1,REGULAR,steal,,[],1630178,,,1610612755,26,13,2024-12-21T00:34:52Z,850000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
86,PT04M17.00S,2024-12-21T00:23:20.4Z,1,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612755,26,13,2024-12-21T00:23:31Z,860000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1628998, 1626162]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Oubre Jr.,1626162.0
88,PT04M17.00S,2024-12-21T00:23:47.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626162,,,1610612755,27,13,2024-12-21T00:23:47Z,880000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (7 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
89,PT04M17.00S,2024-12-21T00:23:48.7Z,1,REGULAR,substitution,out,[],203954,,,1610612755,27,13,2024-12-21T00:23:54Z,890000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M17.00S,2024-12-21T00:23:48.7Z,1,REGULAR,substitution,out,[],1630208,,,1610612755,27,13,2024-12-21T00:23:54Z,900000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M17.00S,2024-12-21T00:23:48.7Z,1,REGULAR,substitution,in,[],203083,,,1610612755,27,13,2024-12-21T00:23:54Z,910000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M17.00S,2024-12-21T00:23:48.7Z,1,REGULAR,substitution,in,[],1631217,,,1610612755,27,13,2024-12-21T00:23:54Z,920000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M17.00S,2024-12-21T00:24:04.8Z,1,REGULAR,substitution,out,[],1630231,,,1610612755,27,13,2024-12-21T00:24:10Z,930000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M17.00S,2024-12-21T00:24:04.8Z,1,REGULAR,substitution,in,[],1641741,,,1610612755,27,13,2024-12-21T00:24:10Z,940000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M17.00S,2024-12-21T00:23:47.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1626162,,,1610612755,28,13,2024-12-21T00:31:15Z,950000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (8 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
96,PT03M54.00S,2024-12-21T00:24:47.5Z,1,REGULAR,foul,personal,['2freethrow'],203083,,,1610612766,28,13,2024-12-21T00:25:02Z,960000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Diabaté 2 FT),"[203083, 1631217]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Diabaté,1631217.0
98,PT03M54.00S,2024-12-21T00:25:22.1Z,1,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,28,14,2024-12-21T00:25:22Z,980000,False,,,0,,M. Diabaté Free Throw 1 of 2 (1 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
99,PT03M54.00S,2024-12-21T00:25:24.1Z,1,REGULAR,substitution,out,[],1628998,,,1610612766,28,14,2024-12-21T00:25:29Z,990000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M54.00S,2024-12-21T00:25:24.1Z,1,REGULAR,substitution,in,[],1629610,,,1610612766,28,14,2024-12-21T00:25:29Z,1000000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M54.00S,2024-12-21T00:25:41.3Z,1,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,28,15,2024-12-21T00:25:41Z,1010000,False,,,0,,M. Diabaté Free Throw 2 of 2 (2 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
102,PT03M41.00S,2024-12-21T00:25:56.9Z,1,REGULAR,3pt,Jump Shot,[],202331,28.597240473061763,18.872549019607842,1610612755,28,15,2024-12-21T00:26:04Z,1020000,False,156.0,216.0,1,left,MISS P. George 26' step back 3PT,[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
103,PT03M38.00S,2024-12-21T00:25:59.9Z,1,REGULAR,rebound,offensive,[],1641741,,,1610612755,28,15,2024-12-21T00:26:04Z,1030000,False,,,0,,R. Council IV REBOUND (Off:1 Def:0),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,,102.0,1.0,0.0,1.0,,,,,,,,,,,,
104,PT03M36.00S,2024-12-21T00:26:04.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.863994743758213,54.90196078431373,1610612755,28,15,2024-12-21T00:43:41Z,1040000,False,-25.0,3.0,1,left,MISS A. Drummond Layup,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,,,,,,,
105,PT03M35.00S,2024-12-21T00:26:05.5Z,1,REGULAR,rebound,offensive,[],202331,,,1610612755,28,15,2024-12-21T00:43:41Z,1050000,False,,,0,,P. George REBOUND (Off:2 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,104.0,4.0,2.0,2.0,,,,,,,,,,,,
155,PT03M35.00S,2024-12-21T00:26:09.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,9.411957950065702,47.794117647058826,1610612755,28,15,2024-12-21T00:43:49Z,1055000,False,11.0,36.0,1,left,MISS P. George tip Layup,[202331],1610612755.0,PHI,tip,,,George,P. George,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
156,PT03M34.00S,2024-12-21T00:26:10.0Z,1,REGULAR,rebound,defensive,[],203552,,,1610612766,28,15,2024-12-21T00:43:49Z,1057500,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,
106,PT03M24.00S,2024-12-21T00:26:13.5Z,1,REGULAR,3pt,Jump Shot,[],1629610,67.36202365308804,29.411764705882355,1610612766,28,18,2024-12-21T00:26:18Z,1060000,False,-103.0,254.0,1,right,D. Jeffries 27' 3PT  (3 PTS) (S. Curry 1 AST),"[1629610, 203552]",1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,27.43,Made,,,,,,,,,,3.0,S. Curry,203552.0,1.0,,,,,
108,PT03M03.00S,2024-12-21T00:26:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,8.623521681997373,46.32352941176471,1610612755,30,18,2024-12-21T00:26:37Z,1080000,False,18.0,29.0,1,left,R. Council IV cutting Layup (2 PTS) (K. Oubre Jr. 2 AST),"[1641741, 1626162]",1610612755.0,PHI,cutting,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,,,2.0,K. Oubre Jr.,1626162.0,2.0,,,,,
111,PT02M53.00S,2024-12-21T00:26:44.9Z,1,REGULAR,3pt,Jump Shot,[],1642275,65.52233902759527,53.431372549019606,1610612766,30,21,2024-12-21T00:26:50Z,1100000,False,17.0,272.0,1,right,T. Salaün 27' 3PT pullup (3 PTS) (I. Wong 2 AST),"[1642275, 1631209]",1610612766.0,CHA,pullup,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,27.21,Made,,,,,,,,,,3.0,I. Wong,1631209.0,2.0,,,,,
113,PT02M36.00S,2024-12-21T00:27:01.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,29.38567674113009,18.137254901960784,1610612755,33,21,2024-12-21T00:27:05Z,1120000,False,159.0,224.0,1,left,T. Maxey 27' 3PT  (12 PTS) (P. George 4 AST),"[1630178, 202331]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,27.46,Made,,,,,,,,,,12.0,P. George,202331.0,4.0,,,,,
115,PT02M15.00S,2024-12-21T00:27:23.4Z,1,REGULAR,turnover,lost ball,[],1631217,,,1610612766,33,21,2024-12-21T00:27:27Z,1140000,False,,,0,,M. Diabaté lost ball TURNOVER (1 TO),"[1631217, 203083]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Drummond,203083.0,,,,,,,,,
116,PT02M15.00S,2024-12-21T00:27:23.4Z,1,REGULAR,steal,,[],203083,,,1610612755,33,21,2024-12-21T00:27:26Z,1150000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT02M09.00S,2024-12-21T00:27:38.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,33,21,2024-12-21T00:27:38Z,1160000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M09.00S,2024-12-21T00:30:16.2Z,1,REGULAR,substitution,out,[],202331,,,1610612755,33,21,2024-12-21T00:30:27Z,1170000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M09.00S,2024-12-21T00:30:16.2Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,33,21,2024-12-21T00:30:27Z,1180000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M09.00S,2024-12-21T00:30:16.2Z,1,REGULAR,substitution,in,[],200768,,,1610612755,33,21,2024-12-21T00:30:27Z,1190000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M09.00S,2024-12-21T00:30:16.2Z,1,REGULAR,substitution,in,[],1627824,,,1610612755,33,21,2024-12-21T00:30:27Z,1200000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M02.00S,2024-12-21T00:30:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,5.995400788436268,50.98039215686274,1610612755,35,21,2024-12-21T00:30:47Z,1210000,False,-5.0,4.0,1,left,T. Maxey driving finger roll Layup (14 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,14.0,,,,,,,,
123,PT02M02.00S,2024-12-21T00:30:43.8Z,1,REGULAR,foul,personal,['1freethrow'],1629610,,,1610612755,35,21,2024-12-21T00:30:51Z,1220000,False,,,0,,D. Jeffries shooting personal FOUL (1 PF) (Maxey 1 FT),"[1629610, 1630178]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Maxey,1630178.0
125,PT02M02.00S,2024-12-21T00:31:07.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630178,,,1610612755,36,21,2024-12-21T00:31:07Z,1240000,False,,,0,,T. Maxey Free Throw 1 of 1 (15 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
126,PT01M47.00S,2024-12-21T00:31:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631209,80.23981603153744,55.63725490196079,1610612766,36,23,2024-12-21T00:31:28Z,1250000,False,28.0,133.0,1,right,I. Wong 13' pullup Jump Shot (2 PTS),[1631209],1610612766.0,CHA,pullup,,,Wong,I. Wong,,,,,In The Paint (Non-RA),8-16 Center,13.62,Made,,,,,,,,,,2.0,,,,,,,,
127,PT01M24.00S,2024-12-21T00:31:46.4Z,1,REGULAR,3pt,Jump Shot,[],1630178,31.225361366622867,22.794117647058822,1610612755,36,23,2024-12-21T00:31:52Z,1260000,False,136.0,241.0,1,left,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,27.67,Missed,,,,,,,,,,,,,,,,,,
128,PT01M20.00S,2024-12-21T00:31:50.4Z,1,REGULAR,rebound,offensive,[],1627824,,,1610612755,36,23,2024-12-21T00:31:52Z,1270000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:0),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,,127.0,1.0,0.0,1.0,,,,,,,,,,,,
129,PT01M16.00S,2024-12-21T00:31:53.9Z,1,REGULAR,turnover,bad pass,[],1627824,,,1610612755,36,23,2024-12-21T00:31:57Z,1280000,False,,,0,,G. Yabusele bad pass TURNOVER (1 TO),"[1627824, 1629610]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Jeffries,1629610.0,,,,,,,,,
130,PT01M16.00S,2024-12-21T00:31:53.9Z,1,REGULAR,steal,,[],1629610,,,1610612766,36,23,2024-12-21T00:31:56Z,1290000,False,,,0,,D. Jeffries STEAL (1 STL),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT01M03.00S,2024-12-21T00:32:10.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,92.06636005256242,53.92156862745098,1610612766,36,23,2024-12-21T00:37:21Z,1300000,False,20.0,22.0,1,right,MISS M. Diabaté driving Layup,[1631217],1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
132,PT01M01.00S,2024-12-21T00:32:12.2Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,36,23,2024-12-21T00:37:21Z,1310000,False,,,0,,R. Council IV REBOUND (Off:1 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,131.0,2.0,1.0,1.0,,,,,,,,,,,,
133,PT00M57.70S,2024-12-21T00:32:14.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641741,5.732588699080158,49.50980392156863,1610612755,38,23,2024-12-21T00:37:56Z,1320000,False,2.0,1.0,1,left,R. Council IV running DUNK (4 PTS),[1641741],1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,,,4.0,,,,,,,,
134,PT00M35.90S,2024-12-21T00:32:38.2Z,1,REGULAR,3pt,Jump Shot,[],1631209,66.17936925098554,36.27450980392157,1610612766,38,23,2024-12-21T00:32:43Z,1330000,False,-69.0,265.0,1,right,MISS I. Wong 27' pullup 3PT,[1631209],1610612766.0,CHA,pullup,,,Wong,I. Wong,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
135,PT00M35.90S,2024-12-21T00:32:38.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,38,23,2024-12-21T00:32:43Z,1340000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,
136,PT00M23.50S,2024-12-21T00:32:50.5Z,1,REGULAR,3pt,Jump Shot,[],1641741,5.338370565045992,96.32352941176471,1610612755,41,23,2024-12-21T00:32:54Z,1350000,False,-232.0,-2.0,1,left,R. Council IV 3PT  (7 PTS) (G. Yabusele 1 AST),"[1641741, 1627824]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,,,7.0,G. Yabusele,1627824.0,1.0,,,,,
138,PT00M02.80S,2024-12-21T00:33:16.8Z,1,REGULAR,3pt,Jump Shot,[],203552,76.5604467805519,91.42156862745098,1610612766,41,23,2024-12-21T00:38:50Z,1370000,False,207.0,168.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
139,PT00M00.50S,2024-12-21T00:33:19.1Z,1,REGULAR,rebound,offensive,[],1642275,,,1610612766,41,23,2024-12-21T00:38:50Z,1380000,False,,,0,,T. Salaün REBOUND (Off:1 Def:0),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,,,,,138.0,1.0,0.0,1.0,,,,,,,,,,,,
140,PT00M00.00S,2024-12-21T00:33:26.8Z,1,REGULAR,period,end,[],0,,,1610612766,41,23,2024-12-21T00:33:26Z,1390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612766,41,23,2024-12-21T00:36:04Z,1400000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,out,['startperiod'],1641741,,,1610612766,41,23,2024-12-21T00:36:04Z,1410000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,out,['startperiod'],1631209,,,1610612766,41,23,2024-12-21T00:36:04Z,1420000,False,,,0,,SUB out: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,out,['startperiod'],203552,,,1610612766,41,23,2024-12-21T00:36:04Z,1430000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,out,['startperiod'],1642275,,,1610612766,41,23,2024-12-21T00:36:04Z,1440000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612766,41,23,2024-12-21T00:36:04Z,1450000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612766,41,23,2024-12-21T00:36:04Z,1460000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612766,41,23,2024-12-21T00:36:04Z,1470000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,in,['startperiod'],203995,,,1610612766,41,23,2024-12-21T00:36:04Z,1480000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-12-21T00:33:32.3Z,2,REGULAR,substitution,in,['startperiod'],1628970,,,1610612766,41,23,2024-12-21T00:36:04Z,1490000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-12-21T00:36:14.4Z,2,REGULAR,period,start,[],0,,,1610612766,41,23,2024-12-21T00:36:14Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M46.00S,2024-12-21T00:36:29.9Z,2,REGULAR,foul,personal,[],200768,,,1610612766,41,23,2024-12-21T00:36:54Z,1510000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 1631217]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Diabaté,1631217.0
154,PT11M41.00S,2024-12-21T00:36:49.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,83.919185282523,41.42156862745098,1610612766,41,23,2024-12-21T00:36:56Z,1530000,False,-43.0,99.0,1,right,MISS J. Green 10' Jump Shot,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,,
157,PT11M38.00S,2024-12-21T00:36:52.5Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,41,23,2024-12-21T00:36:52Z,1540000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,154.0,2.0,1.0,1.0,,,,,,,,,,,,
158,PT11M26.00S,2024-12-21T00:37:04.5Z,2,REGULAR,3pt,Jump Shot,[],203083,4.812746386333772,95.09803921568627,1610612755,41,23,2024-12-21T00:37:09Z,1550000,False,-225.0,-7.0,1,left,MISS A. Drummond 3PT,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
159,PT11M23.00S,2024-12-21T00:37:07.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,41,23,2024-12-21T00:37:09Z,1560000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,
160,PT11M14.00S,2024-12-21T00:37:16.5Z,2,REGULAR,3pt,Jump Shot,[],1629610,68.9388961892247,18.872549019607842,1610612766,41,23,2024-12-21T00:37:21Z,1570000,False,-156.0,239.0,1,right,MISS D. Jeffries 28' 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,28.56,Missed,,,,,,,,,,,,,,,,,,
161,PT11M10.00S,2024-12-21T00:37:20.5Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,41,23,2024-12-21T00:37:21Z,1580000,False,,,0,,P. George REBOUND (Off:2 Def:3),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,160.0,5.0,3.0,2.0,,,,,,,,,,,,
162,PT11M03.00S,2024-12-21T00:37:28.9Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612755,41,23,2024-12-21T00:37:55Z,1590000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (1 TO),[202331],1610612755.0,PHI,bad pass,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,2534.0,,,,
163,PT11M03.00S,2024-12-21T00:37:33.1Z,2,REGULAR,substitution,out,[],1631217,,,1610612766,41,23,2024-12-21T00:37:48Z,1600000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M03.00S,2024-12-21T00:37:33.1Z,2,REGULAR,substitution,in,[],1630208,,,1610612766,41,23,2024-12-21T00:37:48Z,1610000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT10M48.00S,2024-12-21T00:37:58.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629610,88.25558475689881,41.17647058823529,1610612766,41,23,2024-12-21T00:38:04Z,1620000,False,-44.0,58.0,1,right,MISS D. Jeffries 7' driving floating bank Shot,[1629610],1610612766.0,CHA,driving floating bank,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
166,PT10M47.00S,2024-12-21T00:37:59.7Z,2,REGULAR,rebound,offensive,[],1629610,,,1610612766,41,23,2024-12-21T00:40:07Z,1630000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:0),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,,,,,165.0,1.0,0.0,1.0,,,,,,,,,,,,
