actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
179,PT10M24.00S,2025-02-21T00:39:47.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,5.590000152587891,50.0,1610612755,34,43,2025-02-21T00:40:26Z,1780000,False,0.0,0.0,1,left,A. Drummond putback Layup (2 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,2.0,,,,,,,,,,,,
180,PT10M05.00S,2025-02-21T00:40:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.9060446780552,47.794117647058826,1610612738,34,43,2025-02-21T00:40:06Z,1790000,False,-11.0,5.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,1.2,Missed,,,,,,,,,,,,,
181,PT10M03.00S,2025-02-21T00:40:04.0Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,34,43,2025-02-21T00:40:06Z,1800000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,180.0,3.0,3.0,0.0,,,,
183,PT09M54.00S,2025-02-21T00:40:36.3Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612755,34,43,2025-02-21T00:40:39Z,1820000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1628436]",1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,Kornet,1628436.0,,
184,PT09M54.00S,2025-02-21T00:40:36.3Z,2,REGULAR,steal,,[],1628436,,,1610612738,34,43,2025-02-21T00:40:38Z,1830000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
185,PT09M47.00S,2025-02-21T00:40:43.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628436,93.77463863337714,49.26470588235294,1610612738,34,45,2025-02-21T00:40:50Z,1840000,False,-4.0,6.0,1,right,L. Kornet running DUNK (2 PTS) (J. Tatum 4 AST),"[1628436, 1628369]",1610612738.0,BOS,running,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,0.7,Made,2.0,J. Tatum,1628369.0,4.0,,,,,,,,,
187,PT09M31.00S,2025-02-21T00:40:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,6.389618922470433,46.07843137254902,1610612755,34,45,2025-02-21T00:41:03Z,1860000,False,20.0,8.0,1,left,MISS G. Yabusele cutting Layup,[1627824],1610612755.0,PHI,cutting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,2.1,Missed,,,,,,,,,,,,,
188,PT09M29.00S,2025-02-21T00:41:01.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,34,45,2025-02-21T00:41:03Z,1870000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,187.0,2.0,2.0,0.0,,,,
189,PT09M25.00S,2025-02-21T00:41:05.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,75.90341655716163,88.48039215686273,1610612738,34,45,2025-02-21T01:11:09Z,1880000,False,192.0,174.0,1,right,MISS S. Hauser 25' step back 3PT,[1630573],1610612738.0,BOS,step back,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,25.94,Missed,,,,,,,,,,,,,
190,PT09M21.00S,2025-02-21T00:41:09.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,34,45,2025-02-21T00:41:11Z,1890000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,189.0,2.0,1.0,1.0,,,,
191,PT09M15.00S,2025-02-21T00:41:14.2Z,2,REGULAR,2pt,Jump Shot,[],1629656,16.376478318002626,27.205882352941174,1610612755,36,45,2025-02-21T00:43:34Z,1900000,False,114.0,101.0,1,left,Q. Grimes 15' turnaround Jump Shot (4 PTS),[1629656],1610612755.0,PHI,turnaround,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,,,15.26,Made,4.0,,,,,,,,,,,,
193,PT09M00.00S,2025-02-21T00:41:35.4Z,2,REGULAR,foul,personal,[],1629656,,,1610612738,36,45,2025-02-21T00:41:41Z,1920000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1628436]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,201638.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
196,PT08M55.00S,2025-02-21T00:42:17.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,74.58935611038108,89.4607843137255,1610612738,36,48,2025-02-21T00:42:21Z,1950000,False,197.0,186.0,1,right,P. Pritchard 27' 3PT  (15 PTS) (S. Hauser 1 AST),"[1630202, 1630573]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,27.14,Made,15.0,S. Hauser,1630573.0,1.0,,,,,,,,,
198,PT08M37.00S,2025-02-21T00:42:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,7.835085413929041,51.9607843137255,1610612755,36,48,2025-02-21T00:44:45Z,1970000,False,-10.0,21.0,1,left,MISS A. Drummond Layup,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,2.33,Missed,,,,,,,,,,,,,
199,PT08M36.00S,2025-02-21T00:42:37.5Z,2,REGULAR,rebound,offensive,[],1627824,,,1610612755,36,48,2025-02-21T00:44:45Z,1980000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,198.0,3.0,2.0,1.0,,,,
200,PT08M35.00S,2025-02-21T00:42:40.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627824,5.590000152587891,50.0,1610612755,38,48,2025-02-21T00:44:57Z,1990000,False,0.0,0.0,1,left,G. Yabusele putback Layup (2 PTS),[1627824],1610612755.0,PHI,putback,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,2.0,,,,,,,,,,,,
201,PT08M20.00S,2025-02-21T00:42:51.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.51182654402102,50.0,1610612738,38,50,2025-02-21T00:42:56Z,2000000,False,0.0,8.0,1,right,L. Kornet cutting DUNK (4 PTS) (J. Tatum 5 AST),"[1628436, 1628369]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,0.85,Made,4.0,J. Tatum,1628369.0,5.0,,,,,,,,,
203,PT08M20.00S,2025-02-21T00:43:05.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,38,50,2025-02-21T00:43:05Z,2020000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M20.00S,2025-02-21T00:45:41.0Z,2,REGULAR,substitution,out,[],201143,,,1610612755,38,50,2025-02-21T00:45:58Z,2030000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M20.00S,2025-02-21T00:45:41.0Z,2,REGULAR,substitution,in,[],201950,,,1610612755,38,50,2025-02-21T00:45:58Z,2040000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M01.00S,2025-02-21T00:46:43.7Z,2,REGULAR,turnover,3-second-violation,[],203083,,,1610612755,38,50,2025-02-21T00:46:51Z,2050000,False,,,0,,A. Drummond 3-second-violation TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,1193.0,,,,,,,,,,,1.0,,,,,,,,
207,PT08M01.00S,2025-02-21T00:46:52.4Z,2,REGULAR,substitution,out,[],1627824,,,1610612738,38,50,2025-02-21T00:46:59Z,2060000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M01.00S,2025-02-21T00:46:52.4Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,38,50,2025-02-21T00:46:59Z,2070000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M01.00S,2025-02-21T00:46:52.4Z,2,REGULAR,substitution,in,[],1630178,,,1610612738,38,50,2025-02-21T00:46:59Z,2080000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M01.00S,2025-02-21T00:46:52.4Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,38,50,2025-02-21T00:46:59Z,2090000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M44.00S,2025-02-21T00:47:24.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,94.95729303547962,27.205882352941174,1610612738,38,52,2025-02-21T00:47:59Z,2100000,False,-114.0,-5.0,1,right,J. Brown 11' fadeaway Jump Shot (9 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,11.41,Made,9.0,,,,,,,,,,,,
212,PT07M28.00S,2025-02-21T00:47:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.178055190538765,51.470588235294116,1610612755,38,52,2025-02-21T00:47:44Z,2110000,False,-7.0,15.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.67,Missed,,,,,,,,,,,,,
214,PT07M25.00S,2025-02-21T00:47:44.1Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,38,52,2025-02-21T00:47:44Z,2130000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,212.0,2.0,1.0,1.0,,,,
215,PT07M19.00S,2025-02-21T00:47:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,94.03745072273325,96.07843137254902,1610612738,38,52,2025-02-21T00:47:53Z,2140000,False,230.0,4.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,,,23.04,Missed,,,,,,,,,,,,,
216,PT07M16.00S,2025-02-21T00:47:53.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,38,52,2025-02-21T00:47:53Z,2150000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,215.0,3.0,2.0,1.0,,,,
217,PT07M07.00S,2025-02-21T00:48:02.0Z,2,REGULAR,3pt,Jump Shot,[],1629656,23.47240473061761,86.76470588235294,1610612755,38,52,2025-02-21T00:48:05Z,2160000,False,-184.0,168.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,24.91,Missed,,,,,,,,,,,,,
218,PT07M04.00S,2025-02-21T00:48:05.0Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,38,52,2025-02-21T00:48:05Z,2170000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,217.0,1.0,1.0,0.0,,,,
219,PT06M52.00S,2025-02-21T00:48:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,92.9862023653088,46.81372549019608,1610612738,38,54,2025-02-21T00:48:22Z,2180000,False,-16.0,13.0,1,right,L. Kornet cutting finger roll Layup (6 PTS) (J. Tatum 6 AST),"[1628436, 1628369]",1610612738.0,BOS,cutting finger roll,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,2.08,Made,6.0,J. Tatum,1628369.0,6.0,,,,,,,,,
221,PT06M40.00S,2025-02-21T00:48:28.6Z,2,REGULAR,3pt,Jump Shot,[],202331,3.7614980289093296,96.07843137254902,1610612755,41,54,2025-02-21T00:48:32Z,2200000,False,-230.0,-17.0,1,left,P. George 3PT  (12 PTS) (Q. Grimes 1 AST),"[202331, 1629656]",1610612755.0,PHI,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,23.1,Made,12.0,Q. Grimes,1629656.0,1.0,,,,,,,,,
223,PT06M30.00S,2025-02-21T00:48:37.9Z,2,REGULAR,3pt,Jump Shot,[],1627759,75.1149802890933,10.53921568627451,1610612738,41,54,2025-02-21T00:50:20Z,2220000,False,-197.0,181.0,1,right,MISS J. Brown 26' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,26.8,Missed,,,,,,,,,,,,,
224,PT06M28.00S,2025-02-21T00:48:39.9Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,41,54,2025-02-21T00:50:20Z,2230000,False,,,0,,J. Brown REBOUND (Off:2 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,223.0,3.0,1.0,2.0,,,,
226,PT06M27.00S,2025-02-21T00:48:53.8Z,2,REGULAR,substitution,out,[],203083,,,1610612738,41,54,2025-02-21T00:49:02Z,2250000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M27.00S,2025-02-21T00:48:53.8Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,41,54,2025-02-21T00:49:02Z,2260000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M27.00S,2025-02-21T00:48:53.8Z,2,REGULAR,substitution,in,[],203954,,,1610612738,41,54,2025-02-21T00:49:02Z,2270000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M27.00S,2025-02-21T00:48:53.8Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,41,54,2025-02-21T00:49:02Z,2280000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M12.00S,2025-02-21T00:49:23.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201950,92.59198423127464,55.88235294117647,1610612738,41,54,2025-02-21T00:51:23Z,2290000,False,29.0,17.0,1,right,MISS J. Holiday driving floating bank Shot,[201950],1610612738.0,BOS,driving floating bank,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,3.4,Missed,,,,,,,,,,,,,
231,PT06M10.00S,2025-02-21T00:49:25.0Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,41,54,2025-02-21T00:49:27Z,2300000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:4),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,230.0,4.0,4.0,0.0,,,,
232,PT06M04.00S,2025-02-21T00:49:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,7.440867279894875,50.98039215686274,1610612755,41,54,2025-02-21T00:52:08Z,2310000,False,-5.0,17.0,1,left,MISS Q. Grimes driving Layup,[1629656],1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,1.81,Missed,,,,,,,,,,,,,
233,PT06M04.00S,2025-02-21T00:49:33.3Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,41,54,2025-02-21T00:52:08Z,2320000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,232.0,2.0,1.0,1.0,,,,
234,PT06M03.00S,2025-02-21T00:49:37.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626162,5.590000152587891,50.0,1610612755,41,54,2025-02-21T00:52:39Z,2330000,False,0.0,0.0,1,left,MISS K. Oubre Jr. tip Layup,[1626162],1610612755.0,PHI,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
235,PT05M57.00S,2025-02-21T00:49:43.3Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,41,54,2025-02-21T00:52:39Z,2340000,False,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,234.0,4.0,4.0,0.0,,,,
236,PT05M49.00S,2025-02-21T00:49:46.3Z,2,REGULAR,3pt,Jump Shot,[],201950,95.0886990801577,95.83333333333334,1610612738,41,54,2025-02-21T00:49:50Z,2350000,False,229.0,-6.0,1,right,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,22.93,Missed,,,,,,,,,,,,,
237,PT05M47.00S,2025-02-21T00:49:48.3Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,41,54,2025-02-21T00:49:50Z,2360000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:5),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,236.0,5.0,5.0,0.0,,,,
238,PT05M42.00S,2025-02-21T00:49:56.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626162,4.812746386333772,49.26470588235294,1610612755,43,54,2025-02-21T00:53:40Z,2370000,False,4.0,-7.0,1,left,K. Oubre Jr. driving reverse Layup (6 PTS) (T. Maxey 4 AST),"[1626162, 1630178]",1610612755.0,PHI,driving reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.82,Made,6.0,T. Maxey,1630178.0,4.0,,,,,,,,,
240,PT05M42.00S,2025-02-21T00:49:58.9Z,2,REGULAR,foul,personal,['1freethrow'],1628436,,,1610612755,43,54,2025-02-21T00:50:10Z,2390000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1628436, 1626162]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
242,PT05M42.00S,2025-02-21T00:50:14.3Z,2,REGULAR,substitution,out,[],1628436,,,1610612755,43,54,2025-02-21T00:50:16Z,2410000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M42.00S,2025-02-21T00:50:14.3Z,2,REGULAR,substitution,in,[],204001,,,1610612755,43,54,2025-02-21T00:50:16Z,2420000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M42.00S,2025-02-21T00:50:38.0Z,2,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,44,54,2025-02-21T00:50:38Z,2430000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (7 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
245,PT05M33.00S,2025-02-21T00:50:56.7Z,2,REGULAR,foul,personal,[],203954,,,1610612738,44,54,2025-02-21T00:51:02Z,2440000,False,,,0,,J. Embiid personal FOUL (1 PF),"[203954, 204001]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,1193.0,1.0,0.0,Porziņģis,204001.0,,,,,,,,,,,,,,,
247,PT05M33.00S,2025-02-21T00:51:07.6Z,2,REGULAR,substitution,out,[],202331,,,1610612738,44,54,2025-02-21T00:51:14Z,2460000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M33.00S,2025-02-21T00:51:07.6Z,2,REGULAR,substitution,in,[],1641741,,,1610612738,44,54,2025-02-21T00:51:14Z,2470000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M26.00S,2025-02-21T00:51:25.6Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,44,54,2025-02-21T00:51:29Z,2480000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1626162]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,Oubre Jr.,1626162.0,,
250,PT05M26.00S,2025-02-21T00:51:25.6Z,2,REGULAR,steal,,[],1626162,,,1610612755,44,54,2025-02-21T00:56:37Z,2490000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
251,PT05M17.00S,2025-02-21T00:51:34.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203954,33.327858081471746,45.588235294117645,1610612755,44,54,2025-02-21T00:51:40Z,2500000,False,22.0,261.0,1,left,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,26.17,Missed,,,,,,,,,,,,,
252,PT05M12.00S,2025-02-21T00:51:39.7Z,2,REGULAR,rebound,offensive,[],1641741,,,1610612755,44,54,2025-02-21T00:51:39Z,2510000,False,,,0,,R. Council IV REBOUND (Off:1 Def:0),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,251.0,1.0,0.0,1.0,,,,
253,PT05M11.00S,2025-02-21T00:51:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641741,8.886333771353483,49.26470588235294,1610612755,44,54,2025-02-21T00:51:45Z,2520000,False,4.0,31.0,1,left,MISS R. Council IV Layup,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,3.12,Missed,,,,,,,,,,,,,
255,PT05M11.00S,2025-02-21T00:51:40.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,44,54,2025-02-21T00:51:45Z,2540000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,253.0,,,,,,,
257,PT04M55.00S,2025-02-21T00:52:06.6Z,2,REGULAR,foul,personal,[],203954,,,1610612738,44,54,2025-02-21T00:52:17Z,2560000,False,,,0,,J. Embiid personal FOUL (2 PF),"[203954, 1630202]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,1193.0,2.0,0.0,Pritchard,1630202.0,,,,,,,,,,,,,,,
259,PT04M45.00S,2025-02-21T00:52:34.5Z,2,REGULAR,3pt,Jump Shot,[],1628401,73.53810775295663,13.970588235294118,1610612738,44,57,2025-02-21T00:52:39Z,2580000,False,-180.0,196.0,1,right,D. White 26' 3PT step back (6 PTS) (J. Brown 3 AST),"[1628401, 1627759]",1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,26.63,Made,6.0,J. Brown,1627759.0,3.0,,,,,,,,,
261,PT04M29.00S,2025-02-21T00:52:54.7Z,2,REGULAR,foul,personal,['2freethrow'],204001,,,1610612755,44,57,2025-02-21T00:53:06Z,2600000,False,,,0,,K. Porziņģis shooting personal FOUL (2 PF) (Embiid 2 FT),"[204001, 203954]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
263,PT04M29.00S,2025-02-21T00:53:29.7Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,45,57,2025-02-21T00:53:29Z,2620000,False,,,0,,J. Embiid Free Throw 1 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
264,PT04M29.00S,2025-02-21T00:53:48.7Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,46,57,2025-02-21T00:53:48Z,2630000,False,,,0,,J. Embiid Free Throw 2 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
265,PT04M21.00S,2025-02-21T00:53:57.3Z,2,REGULAR,3pt,Jump Shot,[],204001,71.17279894875165,80.63725490196079,1610612738,46,57,2025-02-21T00:54:01Z,2640000,False,153.0,218.0,1,right,MISS K. Porziņģis 26' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,,,,26.69,Missed,,,,,,,,,,,,,
266,PT04M17.00S,2025-02-21T00:54:01.3Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,46,57,2025-02-21T00:54:01Z,2650000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,265.0,2.0,2.0,0.0,,,,
