actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
181,PT09M57.00S,2025-01-16T00:47:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,91.80354796320631,36.27450980392157,1610612752,23,37,2025-01-16T00:47:11Z,1760000,False,-69.0,25.0,1,right,J. Hart 7' driving floating Jump Shot (4 PTS) (C. Payne 1 AST),"[1628404, 1626166]",1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.28,Made,,,,,,,,4.0,C. Payne,1626166.0,1.0,,
183,PT09M57.00S,2025-01-16T00:47:08.6Z,2,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612752,23,37,2025-01-16T00:47:18Z,1780000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Hart 1 FT),"[1626162, 1628404]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,1.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,
185,PT09M57.00S,2025-01-16T00:47:38.2Z,2,REGULAR,freethrow,1 of 1,[],1628404,,,1610612752,23,38,2025-01-16T00:47:38Z,1800000,False,,,0,,J. Hart Free Throw 1 of 1 (5 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,Made,,,,,,,,5.0,,,,,
186,PT09M43.00S,2025-01-16T00:47:54.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,9.149145860709593,4.411764705882353,1610612755,23,38,2025-01-16T00:48:01Z,1810000,False,228.0,34.0,1,left,MISS T. Maxey step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,,,23.03,Missed,,,,,,,,,,,,,
187,PT09M39.00S,2025-01-16T00:47:58.0Z,2,REGULAR,rebound,offensive,[],1641737,,,1610612755,23,38,2025-01-16T00:48:01Z,1820000,False,,,0,,A. Bona REBOUND (Off:2 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Right Corner 3,24+ Right,,,,,,,,186.0,3.0,1.0,2.0,,,,,,,,,
188,PT09M36.00S,2025-01-16T00:48:00.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641737,6.915243101182654,42.64705882352941,1610612755,25,38,2025-01-16T00:49:49Z,1830000,False,37.0,13.0,1,left,A. Bona driving Layup (2 PTS),[1641737],1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,3.89,Made,,,,,,,,2.0,,,,,
189,PT09M19.00S,2025-01-16T00:48:17.8Z,2,REGULAR,3pt,Jump Shot,[],1628969,86.81011826544021,96.56862745098039,1610612752,25,41,2025-01-16T00:48:22Z,1840000,False,233.0,71.0,1,right,M. Bridges 24' 3PT  (13 PTS) (M. McBride 2 AST),"[1628969, 1630540]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,24.35,Made,,,,,,,,13.0,M. McBride,1630540.0,2.0,,
191,PT09M04.00S,2025-01-16T00:48:33.1Z,2,REGULAR,3pt,Jump Shot,[],201569,34.90473061760841,46.568627450980394,1610612755,28,41,2025-01-16T00:48:39Z,1860000,False,17.0,276.0,1,left,E. Gordon 27' 3PT pullup (3 PTS),[201569],1610612755.0,PHI,pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,,,27.61,Made,,,,,,,,3.0,,,,,
192,PT08M53.00S,2025-01-16T00:48:43.1Z,2,REGULAR,3pt,Jump Shot,[],1626166,65.39093298291722,23.03921568627451,1610612752,28,41,2025-01-16T00:48:48Z,1870000,False,-135.0,273.0,1,right,MISS C. Payne 30' pullup 3PT,[1626166],1610612752.0,NYK,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,30.43,Missed,,,,,,,,,,,,,
193,PT08M50.00S,2025-01-16T00:48:46.1Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,28,41,2025-01-16T00:48:48Z,1880000,False,,,0,,A. Bona REBOUND (Off:2 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,192.0,4.0,2.0,2.0,,,,,,,,,
194,PT08M41.00S,2025-01-16T00:48:55.5Z,2,REGULAR,2pt,Jump Shot,[],1630178,26.888961892247043,52.69607843137255,1610612755,30,41,2025-01-16T00:49:07Z,1890000,False,-13.0,200.0,1,left,T. Maxey 20' step back Jump Shot (4 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,20.08,Made,,,,,,,,4.0,,,,,
196,PT08M31.00S,2025-01-16T00:49:09.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,30,41,2025-01-16T00:49:09Z,1900000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M31.00S,2025-01-16T00:51:43.4Z,2,REGULAR,substitution,out,[],1630173,,,1610612752,30,41,2025-01-16T00:51:48Z,1910000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M31.00S,2025-01-16T00:51:43.4Z,2,REGULAR,substitution,in,[],1630579,,,1610612752,30,41,2025-01-16T00:51:48Z,1920000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M31.00S,2025-01-16T00:52:03.4Z,2,REGULAR,substitution,out,[],1642348,,,1610612752,30,41,2025-01-16T00:52:16Z,1930000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M31.00S,2025-01-16T00:52:03.4Z,2,REGULAR,substitution,out,[],1641737,,,1610612752,30,41,2025-01-16T00:52:16Z,1940000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M31.00S,2025-01-16T00:52:03.4Z,2,REGULAR,substitution,in,[],1641741,,,1610612752,30,41,2025-01-16T00:52:16Z,1950000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M31.00S,2025-01-16T00:52:03.4Z,2,REGULAR,substitution,in,[],1627824,,,1610612752,30,41,2025-01-16T00:52:16Z,1960000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M22.00S,2025-01-16T00:52:39.3Z,2,REGULAR,3pt,Jump Shot,[],1628969,69.59592641261499,74.75490196078431,1610612752,30,44,2025-01-16T00:52:44Z,1970000,False,124.0,233.0,1,right,M. Bridges 26' 3PT  (16 PTS) (C. Payne 2 AST),"[1628969, 1626166]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,26.41,Made,,,,,,,,16.0,C. Payne,1626166.0,2.0,,
205,PT08M00.00S,2025-01-16T00:53:01.1Z,2,REGULAR,2pt,Jump Shot,[],1630178,8.360709592641262,80.88235294117648,1610612755,32,44,2025-01-16T00:53:07Z,1990000,False,-154.0,26.0,1,left,T. Maxey 15' fadeaway Jump Shot (6 PTS) (G. Yabusele 2 AST),"[1630178, 1627824]",1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,15.66,Made,,,,,,,,6.0,G. Yabusele,1627824.0,2.0,,
207,PT07M43.00S,2025-01-16T00:53:17.8Z,2,REGULAR,3pt,Jump Shot,[],1626166,68.67608409986859,77.94117647058823,1610612752,32,47,2025-01-16T00:53:22Z,2010000,False,140.0,242.0,1,right,C. Payne 27' 3PT  (6 PTS) (M. McBride 3 AST),"[1626166, 1630540]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,27.93,Made,,,,,,,,6.0,M. McBride,1630540.0,3.0,,
209,PT07M19.00S,2025-01-16T00:53:42.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,5.732588699080158,50.0,1610612755,34,47,2025-01-16T00:53:46Z,2030000,False,0.0,1.0,1,left,K. Oubre Jr. driving DUNK (5 PTS) (E. Gordon 1 AST),"[1626162, 201569]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.14,Made,,,,,,,,5.0,E. Gordon,201569.0,1.0,,
211,PT06M58.00S,2025-01-16T00:54:02.5Z,2,REGULAR,2pt,Jump Shot,[],1628969,84.97043363994744,71.81372549019608,1610612752,34,47,2025-01-16T00:54:09Z,2050000,False,109.0,89.0,1,right,MISS M. Bridges 14' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,14.07,Missed,,,,,,,,,,,,,
212,PT06M55.00S,2025-01-16T00:54:05.5Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,34,47,2025-01-16T00:54:09Z,2060000,False,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Right,,,,,,,,211.0,3.0,1.0,2.0,,,,,,,,,
213,PT06M53.00S,2025-01-16T00:54:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630579,92.32917214191852,48.28431372549019,1610612752,34,49,2025-01-16T00:54:42Z,2070000,False,-9.0,20.0,1,right,J. Sims putback Layup (3 PTS),[1630579],1610612752.0,NYK,putback,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,2.14,Made,,,,,,,,3.0,,,,,
214,PT06M34.00S,2025-01-16T00:54:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.5722733245729295,50.73529411764706,1610612755,34,49,2025-01-16T00:54:30Z,2080000,False,-4.0,19.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,1.91,Missed,,,,,,,,,,,,,
215,PT06M33.00S,2025-01-16T00:54:27.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,34,49,2025-01-16T00:54:30Z,2090000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,214.0,4.0,3.0,1.0,,,,,,,,,
216,PT06M29.00S,2025-01-16T00:54:32.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,72.35545335085413,84.06862745098039,1610612752,34,49,2025-01-16T00:54:40Z,2100000,False,170.0,207.0,1,right,MISS C. Payne 26' running 3PT,[1626166],1610612752.0,NYK,running,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,26.84,Missed,,,,,,,,,,,,,
217,PT06M27.00S,2025-01-16T00:54:34.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,34,49,2025-01-16T00:54:40Z,2110000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,216.0,,,,,,,,,,,,
219,PT06M27.00S,2025-01-16T00:54:39.5Z,2,REGULAR,substitution,out,[],1626162,,,1610612755,34,49,2025-01-16T00:54:48Z,2130000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M27.00S,2025-01-16T00:54:39.5Z,2,REGULAR,substitution,out,[],1628404,,,1610612755,34,49,2025-01-16T00:54:48Z,2140000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M27.00S,2025-01-16T00:54:39.5Z,2,REGULAR,substitution,in,[],202331,,,1610612755,34,49,2025-01-16T00:54:48Z,2150000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M27.00S,2025-01-16T00:54:39.5Z,2,REGULAR,substitution,in,[],1628384,,,1610612755,34,49,2025-01-16T00:54:48Z,2160000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M19.00S,2025-01-16T00:55:09.1Z,2,REGULAR,foul,personal,[],1626166,,,1610612755,34,49,2025-01-16T00:55:16Z,2170000,False,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1630178]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,1627526.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
225,PT06M19.00S,2025-01-16T00:55:23.2Z,2,REGULAR,substitution,out,[],1641741,,,1610612755,34,49,2025-01-16T00:55:27Z,2190000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M19.00S,2025-01-16T00:55:23.2Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,34,49,2025-01-16T00:55:27Z,2200000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M09.00S,2025-01-16T00:55:39.7Z,2,REGULAR,turnover,bad pass,[],1630178,,,1610612755,34,49,2025-01-16T00:55:43Z,2210000,False,,,0,,T. Maxey bad pass TURNOVER (2 TO),"[1630178, 1628384]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,Anunoby,1628384.0,,,,,,
228,PT06M09.00S,2025-01-16T00:55:39.7Z,2,REGULAR,steal,,[],1628384,,,1610612752,34,49,2025-01-16T00:55:41Z,2220000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
229,PT05M59.00S,2025-01-16T00:55:49.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,66.17936925098554,53.431372549019606,1610612752,34,49,2025-01-16T00:55:54Z,2230000,False,17.0,265.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,26.6,Missed,,,,,,,,,,,,,
230,PT05M57.00S,2025-01-16T00:55:51.8Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,34,49,2025-01-16T00:55:54Z,2240000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,
231,PT05M51.00S,2025-01-16T00:55:58.9Z,2,REGULAR,foul,personal,['3freethrow'],1626166,,,1610612755,34,49,2025-01-16T00:56:10Z,2250000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Gordon 3 FT),"[1626166, 201569]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,Right Corner 3,24+ Right,1626300.0,2.0,0.0,Gordon,201569.0,,,,,,,,,,,,,,,
233,PT05M51.00S,2025-01-16T00:56:33.9Z,2,REGULAR,freethrow,1 of 3,[],201569,,,1610612755,35,49,2025-01-16T00:57:31Z,2270000,False,,,0,,E. Gordon Free Throw 1 of 3 (4 PTS),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,Made,,,,,,,,4.0,,,,,
234,PT05M51.00S,2025-01-16T00:56:33.9Z,2,REGULAR,freethrow,2 of 3,[],201569,,,1610612755,36,49,2025-01-16T00:57:31Z,2280000,False,,,0,,E. Gordon Free Throw 2 of 3 (5 PTS),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,Made,,,,,,,,5.0,,,,,
235,PT05M51.00S,2025-01-16T00:56:55.1Z,2,REGULAR,substitution,out,[],1626166,,,1610612755,36,49,2025-01-16T00:56:58Z,2290000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M51.00S,2025-01-16T00:56:55.1Z,2,REGULAR,substitution,in,[],1628973,,,1610612755,36,49,2025-01-16T00:56:58Z,2300000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M51.00S,2025-01-16T00:56:33.9Z,2,REGULAR,freethrow,3 of 3,[],201569,,,1610612755,37,49,2025-01-16T00:57:31Z,2310000,False,,,0,,E. Gordon Free Throw 3 of 3 (6 PTS),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,Made,,,,,,,,6.0,,,,,
238,PT05M46.00S,2025-01-16T00:57:31.0Z,2,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612752,37,49,2025-01-16T00:57:48Z,2320000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (McBride 2 FT),"[1627824, 1630540]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1626300.0,1.0,0.0,McBride,1630540.0,,,,,,,,,,,,,,,
240,PT05M46.00S,2025-01-16T00:58:13.2Z,2,REGULAR,freethrow,1 of 2,[],1630540,,,1610612752,37,50,2025-01-16T00:58:13Z,2340000,False,,,0,,M. McBride Free Throw 1 of 2 (6 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,Made,,,,,,,,6.0,,,,,
241,PT05M46.00S,2025-01-16T00:58:14.1Z,2,REGULAR,substitution,out,[],1627824,,,1610612752,37,50,2025-01-16T00:58:17Z,2350000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M46.00S,2025-01-16T00:58:14.1Z,2,REGULAR,substitution,in,[],1641737,,,1610612752,37,50,2025-01-16T00:58:17Z,2360000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M46.00S,2025-01-16T00:58:42.2Z,2,REGULAR,freethrow,2 of 2,[],1630540,,,1610612752,37,51,2025-01-16T00:58:42Z,2370000,False,,,0,,M. McBride Free Throw 2 of 2 (7 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,Made,,,,,,,,7.0,,,,,
244,PT05M32.00S,2025-01-16T00:58:57.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,4.418528252299605,47.30392156862745,1610612755,39,51,2025-01-16T00:59:02Z,2380000,False,13.0,-11.0,1,left,K. Oubre Jr. alley-oop DUNK (7 PTS) (P. George 3 AST),"[1626162, 202331]",1610612755.0,PHI,alley-oop,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.74,Made,,,,,,,,7.0,P. George,202331.0,3.0,,
246,PT05M06.00S,2025-01-16T00:59:24.0Z,2,REGULAR,3pt,Jump Shot,[],1630540,77.7431011826544,93.87254901960785,1610612752,39,54,2025-01-16T00:59:28Z,2400000,False,219.0,157.0,1,right,M. McBride 26' 3PT  (10 PTS) (O. Anunoby 2 AST),"[1630540, 1628384]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,26.96,Made,,,,,,,,10.0,O. Anunoby,1628384.0,2.0,,
248,PT04M49.00S,2025-01-16T00:59:39.8Z,2,REGULAR,3pt,Jump Shot,[],202331,32.670827858081466,63.48039215686274,1610612755,39,54,2025-01-16T00:59:44Z,2420000,False,-67.0,255.0,1,left,MISS P. George 26' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,26.34,Missed,,,,,,,,,,,,,
249,PT04M47.00S,2025-01-16T00:59:41.8Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,39,54,2025-01-16T00:59:44Z,2430000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,248.0,1.0,1.0,0.0,,,,,,,,,
250,PT04M35.00S,2025-01-16T00:59:54.1Z,2,REGULAR,3pt,Jump Shot,[],1630540,84.05059132720105,1.9607843137254901,1610612752,39,54,2025-01-16T00:59:59Z,2440000,False,-240.0,97.0,1,right,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,25.92,Missed,,,,,,,,,,,,,
251,PT04M33.00S,2025-01-16T00:59:56.1Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,39,54,2025-01-16T00:59:59Z,2450000,False,,,0,,J. Sims REBOUND (Off:3 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,250.0,4.0,1.0,3.0,,,,,,,,,
252,PT04M27.00S,2025-01-16T01:00:03.1Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612752,39,54,2025-01-16T01:00:06Z,2460000,False,,,0,,O. Anunoby bad pass TURNOVER (2 TO),"[1628384, 202331]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,George,202331.0,,,,,,
253,PT04M27.00S,2025-01-16T01:00:03.1Z,2,REGULAR,steal,,[],202331,,,1610612755,39,54,2025-01-16T01:00:05Z,2470000,False,,,0,,P. George STEAL (2 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
254,PT04M18.00S,2025-01-16T01:00:12.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,26.49474375821288,81.37254901960785,1610612755,39,54,2025-01-16T01:00:16Z,2480000,False,-157.0,197.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,25.15,Missed,,,,,,,,,,,,,
255,PT04M15.00S,2025-01-16T01:00:15.2Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,39,54,2025-01-16T01:00:16Z,2490000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,254.0,2.0,2.0,0.0,,,,,,,,,
256,PT04M06.00S,2025-01-16T01:00:23.5Z,2,REGULAR,3pt,Jump Shot,[],1628969,86.94152431011827,95.09803921568627,1610612752,39,54,2025-01-16T01:00:29Z,2500000,False,225.0,70.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,23.62,Missed,,,,,,,,,,,,,
257,PT04M03.00S,2025-01-16T01:00:26.5Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,39,54,2025-01-16T01:00:29Z,2510000,False,,,0,,A. Bona REBOUND (Off:2 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Right Corner 3,24+ Right,,,,,,,,256.0,5.0,3.0,2.0,,,,,,,,,
258,PT03M44.00S,2025-01-16T01:00:45.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,8.229303547963205,42.64705882352941,1610612755,41,54,2025-01-16T01:00:52Z,2520000,False,37.0,25.0,1,left,P. George driving floating bank Jump Shot (10 PTS),[202331],1610612755.0,PHI,driving floating bank,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.44,Made,,,,,,,,10.0,,,,,
259,PT03M34.00S,2025-01-16T01:01:00.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,41,54,2025-01-16T01:01:00Z,2530000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M34.00S,2025-01-16T01:04:02.7Z,2,REGULAR,substitution,out,[],201569,,,1610612752,41,54,2025-01-16T01:04:22Z,2540000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M34.00S,2025-01-16T01:04:02.7Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,41,54,2025-01-16T01:04:22Z,2550000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M34.00S,2025-01-16T01:04:02.7Z,2,REGULAR,substitution,in,[],1642348,,,1610612752,41,54,2025-01-16T01:04:22Z,2560000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M34.00S,2025-01-16T01:04:02.7Z,2,REGULAR,substitution,in,[],1628404,,,1610612752,41,54,2025-01-16T01:04:22Z,2570000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M16.00S,2025-01-16T01:04:47.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,41,54,2025-01-16T01:04:55Z,2580000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,1627526.0,,,,,,,,,,,,,,,,,,,
265,PT02M57.00S,2025-01-16T01:05:19.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,7.440867279894875,49.01960784313725,1610612755,43,54,2025-01-16T01:05:25Z,2590000,False,5.0,17.0,1,left,K. Oubre Jr. driving finger roll Layup (9 PTS) (P. George 4 AST),"[1626162, 202331]",1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.81,Made,,,,,,,,9.0,P. George,202331.0,4.0,,
