actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT06M09.00S,2025-04-11T23:21:30.6Z,1,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612737,13,13,2025-04-11T23:21:37Z,840000,False,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Risacher 2 FT),"[1629022, 1642258]",1610612755.0,PHI,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,2.0,0.0,Risacher,1642258.0
89,PT06M09.00S,2025-04-11T23:21:55.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642258,,,1610612737,13,14,2025-04-11T23:21:55Z,860000,False,,,0,,Z. Risacher Free Throw 1 of 2 (5 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,Made,,,,,,,,,5.0,,,,,,,
90,PT06M09.00S,2025-04-11T23:21:57.0Z,1,REGULAR,substitution,out,[],1630215,,,1610612737,13,14,2025-04-11T23:22:08Z,870000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M09.00S,2025-04-11T23:21:57.0Z,1,REGULAR,substitution,out,[],1629022,,,1610612737,13,14,2025-04-11T23:22:08Z,880000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M09.00S,2025-04-11T23:21:57.0Z,1,REGULAR,substitution,in,[],1630288,,,1610612737,13,14,2025-04-11T23:22:08Z,890000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT06M09.00S,2025-04-11T23:21:57.0Z,1,REGULAR,substitution,in,[],1641720,,,1610612737,13,14,2025-04-11T23:22:08Z,900000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT06M09.00S,2025-04-11T23:22:20.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642258,,,1610612737,13,15,2025-04-11T23:22:20Z,910000,False,,,0,,Z. Risacher Free Throw 2 of 2 (6 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,Made,,,,,,,,,6.0,,,,,,,
95,PT05M54.00S,2025-04-11T23:22:36.7Z,1,REGULAR,3pt,Jump Shot,[],1641741,31.225361366622867,21.07843137254902,1610612755,13,15,2025-04-11T23:22:57Z,920000,False,145.0,241.0,1,left,MISS R. Council IV 28' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,28.11,Missed,,,,,,,,,,,,,,,,
96,PT05M52.00S,2025-04-11T23:22:38.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,13,15,2025-04-11T23:26:18Z,930000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,95.0,,,,,,,,,,,,,,,
99,PT05M52.00S,2025-04-11T23:23:10.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,13,15,2025-04-11T23:26:18Z,950000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M31.00S,2025-04-11T23:26:47.4Z,1,REGULAR,turnover,3-second-violation,[],1630168,,,1610612737,13,15,2025-04-11T23:26:55Z,980000,False,,,0,,O. Okongwu 3-second-violation TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,200834.0,1.0,,,,,,,,,,,,,,,,,,
103,PT05M09.00S,2025-04-11T23:27:19.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641720,15.193823915900131,62.99019607843137,1610612755,13,15,2025-04-11T23:27:31Z,990000,False,-65.0,90.0,1,left,MISS J. Hood-Schifino 11' turnaround fadeaway Shot,[1641720],1610612755.0,PHI,turnaround fadeaway,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),8-16 Left,,,11.13,Missed,,,,,,,,,,,,,,,,
104,PT05M04.00S,2025-04-11T23:27:24.1Z,1,REGULAR,rebound,offensive,[],1630542,,,1610612755,13,15,2025-04-11T23:27:24Z,1000000,False,,,0,,M. Bagley REBOUND (Off:1 Def:0),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),8-16 Left,,,,,103.0,1.0,0.0,1.0,,,,,,,,,,,,
105,PT05M04.00S,2025-04-11T23:27:24.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630542,5.590000152587891,50.0,1610612755,15,15,2025-04-11T23:27:24Z,1010000,False,0.0,0.0,1,left,M. Bagley tip DUNK (2 PTS),[1630542],1610612755.0,PHI,tip,,,Bagley,M. Bagley,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,,,2.0,,,,,,,
106,PT04M53.00S,2025-04-11T23:27:36.4Z,1,REGULAR,turnover,out-of-bounds,[],1630700,,,1610612737,15,15,2025-04-11T23:27:41Z,1020000,False,,,0,,D. Daniels bad pass out-of-bounds TURNOVER (1 TO),[1630700],1610612737.0,ATL,bad pass,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left Center,200834.0,1.0,,,,,,,,,,,,,,,,,,
107,PT04M53.00S,2025-04-11T23:27:42.2Z,1,REGULAR,substitution,out,[],1642258,,,1610612755,15,15,2025-04-11T23:27:48Z,1030000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M53.00S,2025-04-11T23:27:42.2Z,1,REGULAR,substitution,in,[],1629611,,,1610612755,15,15,2025-04-11T23:27:48Z,1040000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M40.00S,2025-04-11T23:28:05.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641737,6.1268068331143235,46.07843137254902,1610612755,17,15,2025-04-11T23:28:11Z,1050000,False,20.0,5.0,1,left,A. Bona driving Layup (4 PTS),[1641737],1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,2.03,Made,,,,,,,,,4.0,,,,,,,
110,PT04M40.00S,2025-04-11T23:28:08.4Z,1,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612755,17,15,2025-04-11T23:28:15Z,1060000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Bona 1 FT),"[1630168, 1641737]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,1.0,0.0,Bona,1641737.0
112,PT04M40.00S,2025-04-11T23:28:34.8Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1641737,,,1610612755,17,15,2025-04-11T23:28:36Z,1080000,False,,,0,,MISS A. Bona Free Throw 1 of 1,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
113,PT04M37.00S,2025-04-11T23:28:37.8Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,17,15,2025-04-11T23:28:36Z,1090000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,112.0,3.0,2.0,1.0,,,,,,,,,,,,
114,PT04M23.00S,2025-04-11T23:28:50.3Z,1,REGULAR,3pt,Jump Shot,[],1630168,86.41590013140605,95.83333333333334,1610612737,17,15,2025-04-11T23:28:54Z,1100000,False,229.0,75.0,1,right,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,24.12,Missed,,,,,,,,,,,,,,,,
115,PT04M20.00S,2025-04-11T23:28:53.3Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,17,15,2025-04-11T23:28:54Z,1110000,False,,,0,,R. Council IV REBOUND (Off:0 Def:3),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Right Corner 3,24+ Right,,,,,114.0,3.0,3.0,0.0,,,,,,,,,,,,
116,PT04M07.00S,2025-04-11T23:29:06.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,5.995400788436268,49.50980392156863,1610612755,19,15,2025-04-12T00:18:06Z,1120000,False,2.0,4.0,1,left,A. Bona driving DUNK (6 PTS) (J. Hood-Schifino 1 AST),"[1641737, 1641720]",1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,0.46,Made,,,,,,,,,6.0,J. Hood-Schifino,1641720.0,1.0,,,,
118,PT03M52.00S,2025-04-11T23:29:20.8Z,1,REGULAR,3pt,Jump Shot,[],1630249,73.66951379763469,84.80392156862744,1610612737,19,15,2025-04-11T23:29:25Z,1140000,False,174.0,195.0,1,right,MISS V. Krejčí 26' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,26.13,Missed,,,,,,,,,,,,,,,,
119,PT03M49.00S,2025-04-11T23:29:23.8Z,1,REGULAR,rebound,defensive,[],1630542,,,1610612755,19,15,2025-04-11T23:29:25Z,1150000,False,,,0,,M. Bagley REBOUND (Off:1 Def:1),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Above the Break 3,24+ Right Center,,,,,118.0,2.0,1.0,1.0,,,,,,,,,,,,
120,PT03M39.00S,2025-04-11T23:29:34.4Z,1,REGULAR,3pt,Jump Shot,[],1641741,23.866622864651774,12.990196078431374,1610612755,19,15,2025-04-11T23:29:39Z,1160000,False,185.0,172.0,1,left,MISS R. Council IV 25' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,25.25,Missed,,,,,,,,,,,,,,,,
121,PT03M34.00S,2025-04-11T23:29:39.4Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612737,19,15,2025-04-11T23:29:39Z,1170000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,
122,PT03M26.00S,2025-04-11T23:29:46.3Z,1,REGULAR,3pt,Jump Shot,[],1629611,71.04139290407359,80.14705882352942,1610612737,19,18,2025-04-11T23:29:50Z,1180000,False,151.0,220.0,1,right,T. Mann 26' 3PT  (3 PTS) (O. Okongwu 1 AST),"[1629611, 1630168]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,26.64,Made,,,,,,,,,3.0,O. Okongwu,1630168.0,1.0,,,,
124,PT03M10.00S,2025-04-11T23:30:03.1Z,1,REGULAR,2pt,Jump Shot,[],1630288,22.026938239159,57.107843137254896,1610612755,19,18,2025-04-11T23:30:08Z,1200000,False,-36.0,155.0,1,left,MISS J. Dowtin Jr. 15' pullup Shot,[1630288],1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,8-16 Center,,,15.86,Missed,,,,,,,,,,,,,,,,
125,PT03M07.00S,2025-04-11T23:30:06.1Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,19,18,2025-04-11T23:30:06Z,1210000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Center,,,,,124.0,4.0,3.0,1.0,,,,,,,,,,,,
126,PT03M00.00S,2025-04-11T23:30:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,92.9862023653088,47.30392156862745,1610612737,19,18,2025-04-11T23:30:56Z,1220000,False,-13.0,13.0,1,right,MISS T. Mann driving Layup,[1629611],1610612737.0,ATL,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,1.9,Missed,,,,,,,,,,,,,,,,
127,PT02M58.00S,2025-04-11T23:30:15.2Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,19,18,2025-04-11T23:30:18Z,1230000,False,,,0,,A. Bona REBOUND (Off:0 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,
128,PT02M52.00S,2025-04-11T23:30:21.3Z,1,REGULAR,3pt,Jump Shot,[],1641741,5.338370565045992,96.07843137254902,1610612755,19,18,2025-04-11T23:31:25Z,1240000,False,-230.0,-2.0,1,left,MISS R. Council IV 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,23.04,Missed,,,,,,,,,,,,,,,,
129,PT02M49.00S,2025-04-11T23:30:24.3Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,19,18,2025-04-11T23:30:29Z,1250000,False,,,0,,D. Daniels REBOUND (Off:1 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,128.0,5.0,4.0,1.0,,,,,,,,,,,,
130,PT02M47.00S,2025-04-11T23:30:28.0Z,1,REGULAR,foul,personal,['2freethrow'],1630542,,,1610612737,19,18,2025-04-11T23:30:40Z,1260000,False,,,0,,M. Bagley shooting personal FOUL (1 PF) (Krejčí 2 FT),"[1630542, 1630249]",1610612755.0,PHI,shooting,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,1.0,0.0,Krejčí,1630249.0
132,PT02M47.00S,2025-04-11T23:30:56.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630249,,,1610612737,19,19,2025-04-11T23:30:56Z,1280000,False,,,0,,V. Krejčí Free Throw 1 of 2 (1 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,Made,,,,,,,,,1.0,,,,,,,
133,PT02M47.00S,2025-04-11T23:30:56.7Z,1,REGULAR,substitution,out,[],1641741,,,1610612737,19,19,2025-04-11T23:31:12Z,1290000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M47.00S,2025-04-11T23:30:56.7Z,1,REGULAR,substitution,out,[],1641737,,,1610612737,19,19,2025-04-11T23:31:12Z,1300000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M47.00S,2025-04-11T23:30:56.7Z,1,REGULAR,substitution,out,[],1630700,,,1610612737,19,19,2025-04-11T23:31:12Z,1310000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M47.00S,2025-04-11T23:30:56.7Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,19,19,2025-04-11T23:31:12Z,1320000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M47.00S,2025-04-11T23:30:56.7Z,1,REGULAR,substitution,in,[],1630215,,,1610612737,19,19,2025-04-11T23:31:12Z,1330000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M47.00S,2025-04-11T23:30:56.7Z,1,REGULAR,substitution,in,[],1630658,,,1610612737,19,19,2025-04-11T23:31:12Z,1340000,False,,,0,,SUB in: C. Castleton,[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M47.00S,2025-04-11T23:30:56.7Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,19,19,2025-04-11T23:31:12Z,1350000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M47.00S,2025-04-11T23:30:56.7Z,1,REGULAR,substitution,in,[],1631243,,,1610612737,19,19,2025-04-11T23:31:12Z,1360000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M47.00S,2025-04-11T23:31:20.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630249,,,1610612737,19,20,2025-04-11T23:31:20Z,1370000,False,,,0,,V. Krejčí Free Throw 2 of 2 (2 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,Made,,,,,,,,,2.0,,,,,,,
142,PT02M31.00S,2025-04-11T23:31:38.0Z,1,REGULAR,3pt,Jump Shot,[],1630215,31.225361366622867,71.07843137254902,1610612755,22,20,2025-04-11T23:31:47Z,1380000,False,-105.0,241.0,1,left,J. Butler 26' 3PT step back bank (8 PTS),[1630215],1610612755.0,PHI,step back bank,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,26.3,Made,,,,,,,,,8.0,,,,,,,
143,PT02M19.00S,2025-04-11T23:31:51.4Z,1,REGULAR,foul,personal,[],1630215,,,1610612737,22,20,2025-04-11T23:31:58Z,1390000,False,,,0,,J. Butler personal FOUL (1 PF),"[1630215, 1630249]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,203593.0,,,,,,,,,,,,,,,,1.0,0.0,Krejčí,1630249.0
145,PT02M19.00S,2025-04-11T23:32:03.0Z,1,REGULAR,substitution,out,[],1630249,,,1610612737,22,20,2025-04-11T23:32:06Z,1410000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M19.00S,2025-04-11T23:32:03.0Z,1,REGULAR,substitution,in,[],1627777,,,1610612737,22,20,2025-04-11T23:32:06Z,1420000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M15.00S,2025-04-11T23:32:30.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630288,,,1610612737,22,20,2025-04-11T23:32:47Z,1430000,False,,,0,,J. Dowtin Jr. personal FOUL (1 PF) (LeVert 2 FT),"[1630288, 1627747]",1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,,,1.0,0.0,LeVert,1627747.0
149,PT02M15.00S,2025-04-11T23:32:50.8Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612737,22,21,2025-04-11T23:32:50Z,1450000,False,,,0,,C. LeVert Free Throw 1 of 2 (3 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,Made,,,,,,,,,3.0,,,,,,,
150,PT02M15.00S,2025-04-11T23:33:03.6Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612737,22,22,2025-04-11T23:33:03Z,1460000,False,,,0,,C. LeVert Free Throw 2 of 2 (4 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,Made,,,,,,,,,4.0,,,,,,,
151,PT02M09.00S,2025-04-11T23:33:14.5Z,1,REGULAR,foul,personal,[],1629611,,,1610612755,22,22,2025-04-11T23:33:21Z,1470000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1630288]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right,200834.0,,,,,,,,,,,,,,,,1.0,0.0,Dowtin Jr.,1630288.0
153,PT02M04.00S,2025-04-11T23:33:34.9Z,1,REGULAR,3pt,Jump Shot,[],1630288,32.933639947437584,31.61764705882353,1610612755,22,22,2025-04-11T23:33:39Z,1490000,False,92.0,257.0,1,left,MISS J. Dowtin Jr. 27' pullup 3PT,[1630288],1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Right Center,,,27.3,Missed,,,,,,,,,,,,,,,,
154,PT02M00.00S,2025-04-11T23:33:38.9Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,22,22,2025-04-11T23:33:39Z,1500000,False,,,0,,M. Gueye REBOUND (Off:2 Def:3),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,153.0,5.0,3.0,2.0,,,,,,,,,,,,
155,PT01M53.00S,2025-04-11T23:33:44.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,85.75886990801577,38.970588235294116,1610612737,22,24,2025-04-11T23:33:48Z,1510000,False,-55.0,81.0,1,right,T. Young 9' driving floating Jump Shot (5 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,,,9.83,Made,,,,,,,,,5.0,,,,,,,
156,PT01M35.00S,2025-04-11T23:34:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,5.469776609724048,49.50980392156863,1610612755,24,24,2025-04-11T23:34:07Z,1520000,False,2.0,-1.0,1,left,J. Dowtin Jr. reverse Layup (2 PTS) (J. Hood-Schifino 2 AST),"[1630288, 1641720]",1610612755.0,PHI,reverse,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,0.27,Made,,,,,,,,,2.0,J. Hood-Schifino,1641720.0,2.0,,,,
158,PT01M15.00S,2025-04-11T23:34:22.4Z,1,REGULAR,3pt,Jump Shot,[],1627747,67.09921156373193,24.019607843137255,1610612737,24,27,2025-04-11T23:34:26Z,1540000,False,-130.0,257.0,1,right,C. LeVert 28' 3PT pullup (7 PTS),[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,28.78,Made,,,,,,,,,7.0,,,,,,,
159,PT00M59.80S,2025-04-11T23:34:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630658,11.908672798948752,50.245098039215684,1610612755,26,27,2025-04-11T23:34:45Z,1550000,False,-1.0,59.0,1,left,C. Castleton floating Jump Shot (2 PTS) (J. Butler 2 AST),"[1630658, 1630215]",1610612755.0,PHI,floating,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),0-8 Center,,,5.94,Made,,,,,,,,,2.0,J. Butler,1630215.0,2.0,,,,
161,PT00M51.80S,2025-04-11T23:34:51.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630658,,,1610612737,26,27,2025-04-11T23:34:56Z,1570000,False,,,0,,C. Castleton shooting personal FOUL (1 PF) (Young 2 FT),"[1630658, 1629027]",1610612755.0,PHI,shooting,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,,,1.0,0.0,Young,1629027.0
163,PT00M51.80S,2025-04-11T23:35:18.9Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,26,28,2025-04-11T23:35:18Z,1590000,False,,,0,,T. Young Free Throw 1 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,,,,,6.0,,,,,,,
164,PT00M51.80S,2025-04-11T23:35:35.9Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,26,29,2025-04-11T23:35:35Z,1600000,False,,,0,,T. Young Free Throw 2 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,,,,,7.0,,,,,,,
165,PT00M26.10S,2025-04-11T23:36:03.9Z,1,REGULAR,2pt,Jump Shot,[],1630288,4.28712220762155,21.568627450980394,1610612755,26,29,2025-04-11T23:36:10Z,1610000,False,142.0,-12.0,1,left,MISS J. Dowtin Jr. 14' fadeaway Shot,[1630288],1610612755.0,PHI,fadeaway,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,8-16 Right,,,14.27,Missed,,,,,,,,,,,,,,,,
166,PT00M23.60S,2025-04-11T23:36:06.4Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612737,26,29,2025-04-11T23:36:06Z,1620000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,
167,PT00M06.40S,2025-04-11T23:36:23.6Z,1,REGULAR,3pt,Jump Shot,[],1627777,69.20170827858082,26.47058823529412,1610612737,26,29,2025-04-11T23:36:29Z,1630000,False,-118.0,237.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,26.46,Missed,,,,,,,,,,,,,,,,
168,PT00M03.30S,2025-04-11T23:36:26.7Z,1,REGULAR,rebound,defensive,[],1641720,,,1610612755,26,29,2025-04-11T23:36:26Z,1640000,False,,,0,,J. Hood-Schifino REBOUND (Off:0 Def:1),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Left Center,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,
169,PT00M00.00S,2025-04-11T23:36:32.2Z,1,REGULAR,period,end,[],0,,,1610612755,26,29,2025-04-11T23:36:32Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-04-11T23:36:39.2Z,2,REGULAR,substitution,out,['startperiod'],1630215,,,1610612755,26,29,2025-04-11T23:39:22Z,1660000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-04-11T23:36:39.2Z,2,REGULAR,substitution,out,['startperiod'],1630542,,,1610612755,26,29,2025-04-11T23:39:22Z,1670000,False,,,0,,SUB out: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-04-11T23:36:39.2Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612755,26,29,2025-04-11T23:39:22Z,1680000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
