actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
352,PT10M11.00S,2025-03-30T00:53:25.7Z,3,REGULAR,turnover,traveling,[],1641796,,,1610612748,57,64,2025-03-30T00:53:30Z,3490000,False,,,0,,P. Larsson traveling TURNOVER (1 TO),[1641796],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Larsson,P. Larsson,,,,,,,,1.0,,,202037.0,,,,,,
353,PT09M48.00S,2025-03-30T00:54:00.9Z,3,REGULAR,turnover,lost ball,[],1642348,,,1610612755,57,64,2025-03-30T00:54:08Z,3500000,False,,,0,,J. Edwards lost ball TURNOVER (2 TO),"[1642348, 202692]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Edwards,J. Edwards,,,,,,,,2.0,Burks,202692.0,,,,,,,
354,PT09M48.00S,2025-03-30T00:54:00.9Z,3,REGULAR,steal,,[],202692,,,1610612748,57,64,2025-03-30T00:54:04Z,3510000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,
355,PT09M32.00S,2025-03-30T00:54:16.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,10.988830486202366,44.85294117647059,1610612748,57,66,2025-03-30T00:54:22Z,3520000,False,26.0,51.0,1,left,T. Herro driving floating Jump Shot (19 PTS),[1629639],1610612748.0,MIA,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.69,Made,19.0,Herro,T. Herro,,,,,,,,,,,,,,,,,
356,PT09M16.00S,2025-03-30T00:54:34.3Z,3,REGULAR,violation,kicked ball,[],1628389,,,1610612755,57,66,2025-03-30T00:54:41Z,3530000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,202049.0,,,,,,
357,PT09M01.00S,2025-03-30T00:55:05.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,92.59198423127464,49.01960784313725,1610612755,59,66,2025-03-30T00:55:10Z,3540000,False,-5.0,17.0,1,right,A. Bona DUNK (10 PTS) (G. Yabusele 1 AST),"[1641737, 1627824]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,1.78,Made,10.0,Bona,A. Bona,G. Yabusele,1627824.0,1.0,,,,,,,,,,,,,,
359,PT08M37.00S,2025-03-30T00:55:29.1Z,3,REGULAR,3pt,Jump Shot,[],202692,33.459264126149804,52.94117647058824,1610612748,59,66,2025-03-30T00:55:34Z,3560000,False,-15.0,262.0,1,left,MISS A. Burks 26' pullup 3PT,[202692],1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Center,26.24,Missed,,Burks,A. Burks,,,,,,,,,,,,,,,,,
360,PT08M34.00S,2025-03-30T00:55:32.1Z,3,REGULAR,rebound,offensive,[],1641796,,,1610612748,59,66,2025-03-30T00:55:34Z,3570000,False,,,0,,P. Larsson REBOUND (Off:2 Def:1),[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Larsson,P. Larsson,,,,359.0,3.0,1.0,2.0,,,,,,,,,,
361,PT08M25.00S,2025-03-30T00:55:40.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629639,15.193823915900131,50.49019607843137,1610612748,59,66,2025-03-30T00:55:47Z,3580000,False,-2.0,90.0,1,left,MISS T. Herro 9' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.03,Missed,,Herro,T. Herro,,,,,,,,,,,,,,,,,
362,PT08M23.00S,2025-03-30T00:55:43.1Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,59,66,2025-03-30T00:55:43Z,3590000,False,,,0,,A. Bona REBOUND (Off:0 Def:4),[1641737],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bona,A. Bona,,,,361.0,4.0,4.0,0.0,,,,,,,,,,
363,PT08M22.00S,2025-03-30T00:55:44.6Z,3,REGULAR,turnover,bad pass,[],1641737,,,1610612755,59,66,2025-03-30T00:55:50Z,3600000,False,,,0,,A. Bona bad pass TURNOVER (2 TO),"[1641737, 1641796]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Bona,A. Bona,,,,,,,,2.0,Larsson,1641796.0,,,,,,,
364,PT08M22.00S,2025-03-30T00:55:44.6Z,3,REGULAR,steal,,[],1641796,,,1610612748,59,66,2025-03-30T00:55:47Z,3610000,False,,,0,,P. Larsson STEAL (4 STL),[1641796],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
365,PT08M21.00S,2025-03-30T00:55:49.9Z,3,REGULAR,foul,personal,[],1642348,,,1610612748,59,66,2025-03-30T00:55:58Z,3620000,False,,,0,,J. Edwards personal FOUL (4 PF),"[1642348, 1641796]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Edwards,J. Edwards,,,,,,,,,,,202037.0,4.0,0.0,Larsson,1641796.0,,
367,PT08M14.00S,2025-03-30T00:56:16.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,14.536793692509855,64.70588235294117,1610612748,59,66,2025-03-30T00:56:24Z,3640000,False,-74.0,84.0,1,left,MISS B. Adebayo 11' floating Shot,[1628389],1610612748.0,MIA,floating,,,,,,In The Paint (Non-RA),8-16 Left,11.17,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
368,PT08M12.00S,2025-03-30T00:56:18.9Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,59,66,2025-03-30T00:56:24Z,3650000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:3),[1627824],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Yabusele,G. Yabusele,,,,367.0,3.0,3.0,0.0,,,,,,,,,,
369,PT08M04.00S,2025-03-30T00:56:28.4Z,3,REGULAR,foul,personal,['2freethrow'],202692,,,1610612755,59,66,2025-03-30T00:56:36Z,3660000,False,,,0,,A. Burks shooting personal FOUL (2 PF) (Edwards 2 FT),"[202692, 1642348]",1610612748.0,MIA,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Burks,A. Burks,,,,,,,,,,,202049.0,2.0,0.0,Edwards,1642348.0,,
371,PT08M04.00S,2025-03-30T00:56:56.9Z,3,REGULAR,freethrow,1 of 2,[],1642348,,,1610612755,60,66,2025-03-30T00:56:56Z,3680000,False,,,0,,J. Edwards Free Throw 1 of 2 (8 PTS),[1642348],1610612755.0,PHI,,,,,,,,,,Made,8.0,Edwards,J. Edwards,,,,,,,,,,,,,,,,,
372,PT08M04.00S,2025-03-30T00:56:59.9Z,3,REGULAR,substitution,out,[],1630215,,,1610612755,60,66,2025-03-30T00:57:05Z,3690000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,
373,PT08M04.00S,2025-03-30T00:56:59.9Z,3,REGULAR,substitution,in,[],1641741,,,1610612755,60,66,2025-03-30T00:57:05Z,3700000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,,,,,,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,
374,PT08M04.00S,2025-03-30T00:56:56.9Z,3,REGULAR,freethrow,2 of 2,[],1642348,,,1610612755,60,66,2025-03-30T00:57:24Z,3710000,False,,,0,,MISS J. Edwards Free Throw 2 of 2,[1642348],1610612755.0,PHI,,,,,,,,,,Missed,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,
375,PT08M01.00S,2025-03-30T00:56:59.9Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,60,66,2025-03-30T00:57:24Z,3720000,False,,,0,,K. Ware REBOUND (Off:4 Def:5),[1642276],1610612748.0,MIA,,,,,,,,,,,,Ware,K. Ware,,,,374.0,9.0,5.0,4.0,,,,,,,,,,
376,PT07M50.00S,2025-03-30T00:57:33.9Z,3,REGULAR,3pt,Jump Shot,[],202692,6.783837056504599,94.6078431372549,1610612748,60,66,2025-03-30T00:57:40Z,3730000,False,-223.0,11.0,1,left,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,22.33,Missed,,Burks,A. Burks,,,,,,,,,,,,,,,,,
378,PT07M47.00S,2025-03-30T00:57:36.9Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,60,66,2025-03-30T00:58:42Z,3750000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:2),[1629656],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Grimes,Q. Grimes,,,,376.0,3.0,2.0,1.0,,,,,,,,,,
379,PT07M38.00S,2025-03-30T00:57:47.5Z,3,REGULAR,2pt,Jump Shot,[],1629656,88.91261498028909,9.803921568627452,1610612755,62,66,2025-03-30T00:59:04Z,3760000,False,-201.0,52.0,1,right,Q. Grimes 20' pullup Jump Shot (13 PTS),[1629656],1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Left,20.75,Made,13.0,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
380,PT07M22.00S,2025-03-30T00:58:01.2Z,3,REGULAR,3pt,Jump Shot,[],1629639,33.327858081471746,39.46078431372549,1610612748,62,69,2025-03-30T00:58:07Z,3770000,False,53.0,261.0,1,left,T. Herro 26' 3PT step back (22 PTS),[1629639],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Center,26.61,Made,22.0,Herro,T. Herro,,,,,,,,,,,,,,,,,
381,PT07M00.00S,2025-03-30T00:58:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,86.67871222076215,57.59803921568627,1610612755,62,69,2025-03-30T00:58:30Z,3780000,False,38.0,73.0,1,right,MISS J. Edwards 8' driving floating Shot - blocked,"[1642348, 1642276]",1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.2,Missed,,Edwards,J. Edwards,,,,,,,,,,,,,,,,Ware,1642276.0
382,PT07M00.00S,2025-03-30T00:58:23.4Z,3,REGULAR,block,,[],1642276,,,1610612755,62,69,2025-03-30T00:58:25Z,3790000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,
383,PT06M55.00S,2025-03-30T00:58:28.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,62,69,2025-03-30T00:58:30Z,3800000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Adebayo,B. Adebayo,,,,381.0,4.0,4.0,0.0,,,,,,,,,,
384,PT06M52.00S,2025-03-30T00:58:32.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202692,9.937582128777924,3.6764705882352944,1610612748,62,72,2025-03-30T01:00:38Z,3810000,False,232.0,41.0,1,left,A. Burks 3PT running pullup (11 PTS) (B. Adebayo 4 AST),"[202692, 1628389]",1610612748.0,MIA,running pullup,,,,,,Right Corner 3,24+ Right,23.52,Made,11.0,Burks,A. Burks,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,,
386,PT06M41.00S,2025-03-30T00:58:46.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,62,72,2025-03-30T00:58:46Z,3830000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M41.00S,2025-03-30T01:01:12.6Z,3,REGULAR,substitution,out,[],1642348,,,1610612755,62,72,2025-03-30T01:01:17Z,3840000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,
388,PT06M41.00S,2025-03-30T01:01:12.6Z,3,REGULAR,substitution,in,[],1630215,,,1610612755,62,72,2025-03-30T01:01:17Z,3850000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,
389,PT06M29.00S,2025-03-30T01:01:56.3Z,3,REGULAR,2pt,Jump Shot,[],1629656,90.48948751642575,71.07843137254902,1610612755,64,72,2025-03-30T01:02:03Z,3860000,False,105.0,37.0,1,right,Q. Grimes 11' pullup Jump Shot (15 PTS) (J. Butler 7 AST),"[1629656, 1630215]",1610612755.0,PHI,pullup,,,,,,Mid-Range,8-16 Right,11.17,Made,15.0,Grimes,Q. Grimes,J. Butler,1630215.0,7.0,,,,,,,,,,,,,,
391,PT06M08.00S,2025-03-30T01:02:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,12.565703022339028,47.05882352941176,1610612748,64,72,2025-03-30T01:02:28Z,3880000,False,15.0,66.0,1,left,MISS P. Larsson 6' driving finger roll Layup,[1641796],1610612748.0,MIA,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
392,PT06M06.00S,2025-03-30T01:02:20.3Z,3,REGULAR,rebound,offensive,[],1641796,,,1610612748,64,72,2025-03-30T01:08:53Z,3890000,False,,,0,,P. Larsson REBOUND (Off:3 Def:1),[1641796],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Larsson,P. Larsson,,,,391.0,4.0,1.0,3.0,,,,,,,,,,
441,PT06M06.00S,2025-03-30T01:02:20.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641796,6.438896189224707,47.6485906862745,1610612748,64,72,2025-03-30T01:09:34Z,3895000,False,12.0,8.0,1,left,MISS P. Larsson tip Layup,[1641796],1610612748.0,MIA,tip,,,,,,Restricted Area,0-8 Center,1.43,Missed,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
442,PT06M05.00S,2025-03-30T01:02:21.6Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,64,72,2025-03-30T01:10:43Z,3897500,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,441.0,5.0,4.0,1.0,,,,,,,,,,
393,PT06M05.00S,2025-03-30T01:02:23.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,5.590000152587891,50.0,1610612748,64,72,2025-03-30T01:09:34Z,3900000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
394,PT06M04.00S,2025-03-30T01:02:24.0Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,64,72,2025-03-30T01:05:21Z,3910000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,393.0,6.0,4.0,2.0,,,,,,,,,,
395,PT06M04.00S,2025-03-30T01:02:24.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,64,72,2025-03-30T01:06:05Z,3920000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
396,PT06M02.00S,2025-03-30T01:02:26.6Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,64,72,2025-03-30T01:06:05Z,3930000,False,,,0,,A. Bona REBOUND (Off:0 Def:5),[1641737],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Bona,A. Bona,,,,395.0,5.0,5.0,0.0,,,,,,,,,,
397,PT05M51.00S,2025-03-30T01:02:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,92.19776609724047,52.20588235294118,1610612755,64,72,2025-03-30T01:02:43Z,3940000,False,11.0,21.0,1,right,MISS J. Butler driving finger roll Layup - blocked,"[1630215, 1642276]",1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.35,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,Ware,1642276.0
398,PT05M51.00S,2025-03-30T01:02:34.3Z,3,REGULAR,block,,[],1642276,,,1610612755,64,72,2025-03-30T01:02:36Z,3950000,False,,,0,,K. Ware BLOCK (2 BLK),[1642276],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,
399,PT05M48.00S,2025-03-30T01:02:37.3Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612755,64,72,2025-03-30T01:02:43Z,3960000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:3),[1627824],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,,397.0,4.0,3.0,1.0,,,,,,,,,,
400,PT05M46.00S,2025-03-30T01:02:40.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630215,91.27792378449409,3.9215686274509802,1610612755,67,72,2025-03-30T01:02:46Z,3970000,False,-230.0,29.0,1,right,J. Butler 3PT  (14 PTS) (R. Council IV 3 AST),"[1630215, 1641741]",1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,23.23,Made,14.0,Butler,J. Butler,R. Council IV,1641741.0,3.0,,,,,,,,,,,,,,
402,PT05M46.00S,2025-03-30T01:02:48.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,67,72,2025-03-30T01:02:48Z,3990000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M46.00S,2025-03-30T01:05:13.5Z,3,REGULAR,substitution,out,[],1642276,,,1610612748,67,72,2025-03-30T01:05:19Z,4000000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,
404,PT05M46.00S,2025-03-30T01:05:13.5Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,67,72,2025-03-30T01:05:19Z,4010000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,
405,PT05M46.00S,2025-03-30T01:05:13.5Z,3,REGULAR,substitution,in,[],1630558,,,1610612748,67,72,2025-03-30T01:05:19Z,4020000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
406,PT05M46.00S,2025-03-30T01:05:13.5Z,3,REGULAR,substitution,in,[],1629312,,,1610612748,67,72,2025-03-30T01:05:19Z,4030000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,,,,,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,
407,PT05M46.00S,2025-03-30T01:05:27.9Z,3,REGULAR,substitution,out,[],1627824,,,1610612748,67,72,2025-03-30T01:05:36Z,4040000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
408,PT05M46.00S,2025-03-30T01:05:27.9Z,3,REGULAR,substitution,in,[],1630542,,,1610612748,67,72,2025-03-30T01:05:36Z,4050000,False,,,0,,SUB in: M. Bagley,[1630542],1610612755.0,PHI,,,,,,,,,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
409,PT05M27.00S,2025-03-30T01:06:01.5Z,3,REGULAR,3pt,Jump Shot,[],1629312,27.808804204993432,16.666666666666664,1610612748,67,72,2025-03-30T01:06:08Z,4060000,False,167.0,209.0,1,left,MISS H. Highsmith 26' 3PT,[1629312],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,
410,PT05M24.00S,2025-03-30T01:06:04.5Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,67,72,2025-03-30T01:06:08Z,4070000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Grimes,Q. Grimes,,,,409.0,4.0,3.0,1.0,,,,,,,,,,
411,PT05M06.00S,2025-03-30T01:06:23.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,81.02825229960578,46.81372549019608,1610612755,69,72,2025-03-30T01:06:28Z,4080000,False,-16.0,126.0,1,right,J. Butler 12' driving floating Jump Shot (16 PTS),[1630215],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,12.68,Made,16.0,Butler,J. Butler,,,,,,,,,,,,,,,,,
412,PT04M53.00S,2025-03-30T01:06:35.2Z,3,REGULAR,3pt,Jump Shot,[],1629312,4.28712220762155,95.09803921568627,1610612748,69,75,2025-03-30T01:06:39Z,4090000,False,-225.0,-12.0,1,left,H. Highsmith 3PT  (8 PTS) (P. Larsson 3 AST),"[1629312, 1641796]",1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,22.58,Made,8.0,Highsmith,H. Highsmith,P. Larsson,1641796.0,3.0,,,,,,,,,,,,,,
414,PT04M39.00S,2025-03-30T01:06:48.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,92.32917214191852,49.01960784313725,1610612755,69,75,2025-03-30T01:06:52Z,4110000,False,-5.0,20.0,1,right,MISS A. Bona alley-oop DUNK,[1641737],1610612755.0,PHI,alley-oop,,,,,,Restricted Area,0-8 Center,2.02,Missed,,Bona,A. Bona,,,,,,,,,,,,,,,,,
415,PT04M38.00S,2025-03-30T01:06:49.7Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,69,75,2025-03-30T01:06:52Z,4120000,False,,,0,,P. Larsson REBOUND (Off:3 Def:2),[1641796],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Larsson,P. Larsson,,,,414.0,5.0,2.0,3.0,,,,,,,,,,
416,PT04M35.00S,2025-03-30T01:06:53.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629312,6.389618922470433,50.49019607843137,1610612748,69,77,2025-03-30T01:06:59Z,4130000,False,-2.0,8.0,1,left,H. Highsmith running alley-oop DUNK (10 PTS) (P. Larsson 4 AST),"[1629312, 1641796]",1610612748.0,MIA,running alley-oop,,,,,,Restricted Area,0-8 Center,0.8,Made,10.0,Highsmith,H. Highsmith,P. Larsson,1641796.0,4.0,,,,,,,,,,,,,,
418,PT04M26.00S,2025-03-30T01:07:01.9Z,3,REGULAR,2pt,Jump Shot,[],1629656,89.43823915900131,23.52941176470588,1610612755,69,77,2025-03-30T01:07:09Z,4150000,False,-132.0,47.0,1,right,MISS Q. Grimes 14' step back Shot,[1629656],1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Left,14.04,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
419,PT04M23.00S,2025-03-30T01:07:04.9Z,3,REGULAR,rebound,offensive,[],1641737,,,1610612755,69,77,2025-03-30T01:12:57Z,4160000,False,,,0,,A. Bona REBOUND (Off:1 Def:5),[1641737],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,Bona,A. Bona,,,,418.0,6.0,5.0,1.0,,,,,,,,,,
420,PT04M22.00S,2025-03-30T01:07:07.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641737,94.40999984741211,50.0,1610612755,71,77,2025-03-30T01:13:06Z,4170000,False,0.0,0.0,1,right,A. Bona putback Layup (12 PTS),[1641737],1610612755.0,PHI,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,Bona,A. Bona,,,,,,,,,,,,,,,,,
421,PT04M09.00S,2025-03-30T01:07:19.2Z,3,REGULAR,3pt,Jump Shot,[],202692,4.418528252299605,94.36274509803921,1610612748,71,80,2025-03-30T01:07:23Z,4180000,False,-222.0,-11.0,1,left,A. Burks 3PT  (14 PTS) (D. Mitchell 4 AST),"[202692, 1630558]",1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,22.21,Made,14.0,Burks,A. Burks,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,,,
423,PT03M47.00S,2025-03-30T01:07:40.9Z,3,REGULAR,3pt,Jump Shot,[],1629656,68.15045992115637,32.84313725490196,1610612755,71,80,2025-03-30T01:07:47Z,4200000,False,-86.0,247.0,1,right,MISS Q. Grimes 26' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
424,PT03M46.00S,2025-03-30T01:07:41.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,71,80,2025-03-30T01:07:47Z,4210000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,423.0,,,,,,,,,,,,,
426,PT03M46.00S,2025-03-30T01:07:48.1Z,3,REGULAR,substitution,out,[],1630215,,,1610612748,71,80,2025-03-30T01:07:53Z,4230000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,
427,PT03M46.00S,2025-03-30T01:07:48.1Z,3,REGULAR,substitution,in,[],1629022,,,1610612748,71,80,2025-03-30T01:07:53Z,4240000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,
428,PT03M35.00S,2025-03-30T01:08:09.2Z,3,REGULAR,3pt,Jump Shot,[],202692,4.28712220762155,94.6078431372549,1610612748,71,83,2025-03-30T01:08:14Z,4250000,False,-223.0,-12.0,1,left,A. Burks 3PT  (17 PTS) (D. Mitchell 5 AST),"[202692, 1630558]",1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,22.33,Made,17.0,Burks,A. Burks,D. Mitchell,1630558.0,5.0,,,,,,,,,,,,,,
430,PT03M20.00S,2025-03-30T01:08:24.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,89.96386333771353,47.05882352941176,1610612755,71,83,2025-03-30T01:08:32Z,4270000,False,-15.0,42.0,1,right,MISS R. Council IV driving finger roll Layup,[1641741],1610612755.0,PHI,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,
