actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
172,PT10M38.00S,2025-02-01T01:18:35.8Z,2,REGULAR,3pt,Jump Shot,[],1631124,72.88107752956637,10.294117647058822,1610612743,39,41,2025-02-01T01:18:40Z,1710000,False,-199.0,202.0,1,right,MISS J. Strawther 28' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,28.35,Missed,,,,,,,,,,,,,,,,,,
173,PT10M34.00S,2025-02-01T01:18:39.8Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,39,41,2025-02-01T01:18:40Z,1720000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,
174,PT10M30.00S,2025-02-01T01:18:44.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642348,6.652431011826544,2.696078431372549,1610612755,39,41,2025-02-01T01:18:52Z,1730000,False,237.0,10.0,1,left,MISS J. Edwards running 3PT,[1642348],1610612755.0,PHI,running,,,Edwards,J. Edwards,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
175,PT10M29.00S,2025-02-01T01:18:45.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,39,41,2025-02-01T01:19:17Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,174.0,,,,,,,,,,,,,
176,PT10M29.00S,2025-02-01T01:18:49.8Z,2,REGULAR,foul,personal,[],1631212,,,1610612755,39,41,2025-02-01T01:19:05Z,1750000,False,,,0,,P. Watson loose ball personal FOUL (1 PF),"[1631212, 1641737]",1610612743.0,DEN,loose ball,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202053.0,1.0,0.0,Bona,1641737.0,,
178,PT10M15.00S,2025-02-01T01:19:22.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202704,18.2161629434954,36.029411764705884,1610612755,39,41,2025-02-01T01:19:27Z,1770000,False,70.0,119.0,1,left,MISS R. Jackson 13' fadeaway Shot,[202704],1610612755.0,PHI,fadeaway,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,13.78,Missed,,,,,,,,,,,,,,,,,,
179,PT10M12.00S,2025-02-01T01:19:25.3Z,2,REGULAR,rebound,offensive,[],202704,,,1610612755,39,41,2025-02-01T01:19:27Z,1780000,False,,,0,,R. Jackson REBOUND (Off:1 Def:0),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,178.0,1.0,0.0,1.0,,,,,,,,,,
180,PT10M08.00S,2025-02-01T01:19:29.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,28.203022339027594,20.833333333333336,1610612755,39,41,2025-02-01T01:19:32Z,1790000,False,146.0,213.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
181,PT10M05.00S,2025-02-01T01:19:32.0Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,39,41,2025-02-01T01:19:32Z,1800000,False,,,0,,P. Watson REBOUND (Off:1 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,180.0,2.0,1.0,1.0,,,,,,,,,,
182,PT09M57.00S,2025-02-01T01:19:39.8Z,2,REGULAR,3pt,Jump Shot,[],1631124,95.6143232588699,3.6764705882352944,1610612743,39,44,2025-02-01T01:19:46Z,1810000,False,-232.0,-11.0,1,right,J. Strawther 3PT  (5 PTS) (P. Watson 2 AST),"[1631124, 1631212]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Left Corner 3,24+ Left,23.19,Made,5.0,,,,,,,,P. Watson,1631212.0,2.0,,,,,,,
184,PT09M35.00S,2025-02-01T01:20:02.2Z,2,REGULAR,3pt,Jump Shot,[],1642348,26.231931668856767,13.725490196078432,1610612755,42,44,2025-02-01T01:20:06Z,1830000,False,181.0,194.0,1,left,J. Edwards 26' 3PT  (9 PTS) (K. Lowry 2 AST),"[1642348, 200768]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,26.57,Made,9.0,,,,,,,,K. Lowry,200768.0,2.0,,,,,,,
186,PT09M22.00S,2025-02-01T01:20:15.6Z,2,REGULAR,3pt,Jump Shot,[],1631124,73.14388961892247,82.35294117647058,1610612743,42,47,2025-02-01T01:20:19Z,1850000,False,162.0,200.0,1,right,J. Strawther 25' 3PT  (8 PTS) (J. Murray 3 AST),"[1631124, 1627750]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,25.72,Made,8.0,,,,,,,,J. Murray,1627750.0,3.0,,,,,,,
188,PT09M09.00S,2025-02-01T01:20:32.0Z,2,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612755,42,47,2025-02-01T01:20:38Z,1870000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1627750, 1626162]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202053.0,2.0,0.0,Oubre Jr.,1626162.0,,
190,PT09M09.00S,2025-02-01T01:21:03.1Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,43,47,2025-02-01T01:21:03Z,1890000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (8 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
191,PT09M09.00S,2025-02-01T01:21:22.3Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,44,47,2025-02-01T01:21:22Z,1900000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (9 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
192,PT08M46.00S,2025-02-01T01:21:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,82.60512483574244,48.03921568627451,1610612743,44,49,2025-02-01T01:22:14Z,1910000,False,-10.0,111.0,1,right,J. Murray 11' driving floating Jump Shot (12 PTS),[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.14,Made,12.0,,,,,,,,,,,,,,,,,
193,PT08M39.00S,2025-02-01T01:21:53.6Z,2,REGULAR,3pt,Jump Shot,[],200768,29.25427069645204,74.26470588235294,1610612755,47,49,2025-02-01T01:21:58Z,1920000,False,-121.0,222.0,1,left,K. Lowry 25' 3PT pullup (3 PTS),[200768],1610612755.0,PHI,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,25.34,Made,3.0,,,,,,,,,,,,,,,,,
194,PT08M17.00S,2025-02-01T01:22:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.59198423127464,52.69607843137255,1610612743,47,49,2025-02-01T01:22:29Z,1930000,False,13.0,17.0,1,right,MISS J. Murray finger roll Layup,[1627750],1610612743.0,DEN,finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,,,,,,,
195,PT08M13.00S,2025-02-01T01:22:19.1Z,2,REGULAR,rebound,offensive,[],1627750,,,1610612743,47,49,2025-02-01T01:22:19Z,1940000,False,,,0,,J. Murray REBOUND (Off:1 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,194.0,1.0,0.0,1.0,,,,,,,,,,
196,PT08M13.00S,2025-02-01T01:22:19.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,94.40999984741211,50.0,1610612743,47,51,2025-02-01T01:22:19Z,1950000,False,0.0,0.0,1,right,J. Murray tip Layup (14 PTS),[1627750],1610612743.0,DEN,tip,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,0.0,Made,14.0,,,,,,,,,,,,,,,,,
197,PT08M04.00S,2025-02-01T01:22:29.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,8.229303547963205,42.8921568627451,1610612755,49,51,2025-02-01T01:23:02Z,1960000,False,36.0,25.0,1,left,K. Oubre Jr. driving floating Jump Shot (11 PTS),[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,4.34,Made,11.0,,,,,,,,,,,,,,,,,
198,PT07M57.00S,2025-02-01T01:22:39.8Z,2,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612743,49,51,2025-02-01T01:22:46Z,1970000,False,,,0,,A. Bona shooting personal FOUL (1 PF) (Strawther 2 FT),"[1641737, 1631124]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Strawther,1631124.0,,
200,PT07M57.00S,2025-02-01T01:23:10.1Z,2,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,49,52,2025-02-01T01:23:10Z,1990000,False,,,0,,J. Strawther Free Throw 1 of 2 (9 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
201,PT07M57.00S,2025-02-01T01:23:11.6Z,2,REGULAR,substitution,out,[],202704,,,1610612743,49,52,2025-02-01T01:23:18Z,2000000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M57.00S,2025-02-01T01:23:11.6Z,2,REGULAR,substitution,in,[],1641741,,,1610612743,49,52,2025-02-01T01:23:18Z,2010000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M57.00S,2025-02-01T01:23:27.7Z,2,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,49,53,2025-02-01T01:23:27Z,2020000,False,,,0,,J. Strawther Free Throw 2 of 2 (10 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
204,PT07M39.00S,2025-02-01T01:23:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.703679369250986,50.73529411764706,1610612755,51,53,2025-02-01T01:23:50Z,2030000,False,-4.0,20.0,1,left,K. Oubre Jr. driving finger roll Layup (13 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.02,Made,13.0,,,,,,,,,,,,,,,,,
205,PT07M28.00S,2025-02-01T01:23:57.2Z,2,REGULAR,3pt,Jump Shot,[],1631212,94.56307490144546,3.431372549019608,1610612743,51,53,2025-02-01T01:24:01Z,2040000,False,-233.0,-1.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
206,PT07M24.00S,2025-02-01T01:24:01.2Z,2,REGULAR,rebound,defensive,[],1641741,,,1610612755,51,53,2025-02-01T01:24:01Z,2050000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,,,
207,PT07M20.00S,2025-02-01T01:24:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641741,5.469776609724048,51.71568627450981,1610612755,51,53,2025-02-01T01:24:11Z,2060000,False,-9.0,-1.0,1,left,MISS R. Council IV running finger roll Layup,[1641741],1610612755.0,PHI,running finger roll,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,,,,,,,,,,
208,PT07M18.00S,2025-02-01T01:24:07.5Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,51,53,2025-02-01T01:24:11Z,2070000,False,,,0,,P. Watson REBOUND (Off:1 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,207.0,3.0,2.0,1.0,,,,,,,,,,
209,PT07M15.00S,2025-02-01T01:24:12.5Z,2,REGULAR,turnover,out-of-bounds,[],1631212,,,1610612743,51,53,2025-02-01T01:24:17Z,2080000,False,,,0,,P. Watson lost ball out-of-bounds TURNOVER (1 TO),[1631212],1610612743.0,DEN,lost ball,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,,,,202053.0,,,,,,
210,PT07M02.00S,2025-02-01T01:24:27.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,22.026938239159,7.598039215686274,1610612755,51,53,2025-02-01T01:24:31Z,2090000,False,212.0,155.0,1,left,MISS K. Oubre Jr. 26' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
211,PT07M00.00S,2025-02-01T01:24:29.9Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,51,53,2025-02-01T01:24:31Z,2100000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,210.0,2.0,1.0,1.0,,,,,,,,,,
212,PT06M50.00S,2025-02-01T01:24:40.0Z,2,REGULAR,2pt,Jump Shot,[],1631128,73.9323258869908,66.91176470588235,1610612743,51,55,2025-02-01T01:24:43Z,2110000,False,85.0,193.0,1,right,C. Braun 21' pullup Jump Shot (13 PTS),[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,21.03,Made,13.0,,,,,,,,,,,,,,,,,
213,PT06M40.00S,2025-02-01T01:24:57.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,51,55,2025-02-01T01:24:58Z,2120000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,out,[],200768,,,1610612755,51,55,2025-02-01T01:27:52Z,2130000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,out,[],1642348,,,1610612755,51,55,2025-02-01T01:27:52Z,2140000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,out,[],1641737,,,1610612755,51,55,2025-02-01T01:27:52Z,2150000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,out,[],1631124,,,1610612755,51,55,2025-02-01T01:27:52Z,2160000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,out,[],1627750,,,1610612755,51,55,2025-02-01T01:27:52Z,2170000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,out,[],203932,,,1610612755,51,55,2025-02-01T01:27:52Z,2180000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,51,55,2025-02-01T01:27:52Z,2190000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,in,[],201569,,,1610612755,51,55,2025-02-01T01:27:52Z,2200000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,in,[],1627824,,,1610612755,51,55,2025-02-01T01:27:52Z,2210000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,in,[],1629008,,,1610612755,51,55,2025-02-01T01:27:52Z,2220000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,in,[],203999,,,1610612755,51,55,2025-02-01T01:27:52Z,2230000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M40.00S,2025-02-01T01:27:35.2Z,2,REGULAR,substitution,in,[],201566,,,1610612755,51,55,2025-02-01T01:27:52Z,2240000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M32.00S,2025-02-01T01:28:24.7Z,2,REGULAR,3pt,Jump Shot,[],1627824,27.54599211563732,81.37254901960785,1610612755,54,55,2025-02-01T01:28:28Z,2250000,False,-157.0,206.0,1,left,G. Yabusele 25' 3PT  (11 PTS) (K. Oubre Jr. 2 AST),"[1627824, 1626162]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,25.93,Made,11.0,,,,,,,,K. Oubre Jr.,1626162.0,2.0,,,,,,,
228,PT06M13.00S,2025-02-01T01:28:44.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.11760840998686,48.77450980392157,1610612743,54,57,2025-02-01T01:31:31Z,2270000,False,-6.0,12.0,1,right,M. Porter Jr. cutting Layup (7 PTS) (N. Jokić 7 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.36,Made,7.0,,,,,,,,N. Jokić,203999.0,7.0,,,,,,,
230,PT05M59.00S,2025-02-01T01:28:58.6Z,2,REGULAR,3pt,Jump Shot,[],1641741,29.25427069645204,25.49019607843137,1610612755,54,57,2025-02-01T01:29:02Z,2290000,False,123.0,222.0,1,left,MISS R. Council IV 25' step back 3PT,[1641741],1610612755.0,PHI,step back,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
231,PT05M56.00S,2025-02-01T01:29:01.6Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,54,57,2025-02-01T01:29:02Z,2300000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,230.0,4.0,4.0,0.0,,,,,,,,,,
232,PT05M46.00S,2025-02-01T01:29:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,93.24901445466492,52.450980392156865,1610612743,54,59,2025-02-01T01:29:17Z,2310000,False,12.0,11.0,1,right,P. Watson driving Layup (2 PTS) (N. Jokić 8 AST),"[1631212, 203999]",1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.65,Made,2.0,,,,,,,,N. Jokić,203999.0,8.0,,,,,,,
234,PT05M22.00S,2025-02-01T01:29:38.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,11.514454664914586,49.754901960784316,1610612755,56,59,2025-02-01T01:32:08Z,2330000,False,1.0,56.0,1,left,R. Council IV driving floating Jump Shot (2 PTS) (T. Maxey 5 AST),"[1641741, 1630178]",1610612755.0,PHI,driving floating,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,2.0,,,,,,,,T. Maxey,1630178.0,5.0,,,,,,,
236,PT05M22.00S,2025-02-01T01:29:41.1Z,2,REGULAR,foul,personal,['1freethrow'],203999,,,1610612755,56,59,2025-02-01T01:29:46Z,2350000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (Council IV 1 FT),"[203999, 1641741]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Council IV,1641741.0,,
238,PT05M22.00S,2025-02-01T01:30:09.8Z,2,REGULAR,freethrow,1 of 1,[],1641741,,,1610612755,56,59,2025-02-01T01:30:12Z,2370000,False,,,0,,MISS R. Council IV Free Throw 1 of 1,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT05M19.00S,2025-02-01T01:30:12.8Z,2,REGULAR,rebound,offensive,[],1627824,,,1610612755,56,59,2025-02-01T01:30:12Z,2380000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:0),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,238.0,1.0,0.0,1.0,,,,,,,,,,
240,PT05M15.00S,2025-02-01T01:30:14.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,17.95335085413929,3.9215686274509802,1610612755,56,59,2025-02-01T01:30:19Z,2390000,False,230.0,116.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
241,PT05M12.00S,2025-02-01T01:30:17.7Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,56,59,2025-02-01T01:30:19Z,2400000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,240.0,5.0,5.0,0.0,,,,,,,,,,
242,PT04M53.00S,2025-02-01T01:30:36.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,91.93495400788436,45.09803921568628,1610612743,56,61,2025-02-01T01:32:48Z,2410000,False,-25.0,23.0,1,right,N. Jokić floating Jump Shot (11 PTS) (R. Westbrook 4 AST),"[203999, 201566]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.38,Made,11.0,,,,,,,,R. Westbrook,201566.0,4.0,,,,,,,
244,PT04M28.00S,2025-02-01T01:31:02.1Z,2,REGULAR,3pt,Jump Shot,[],1627824,8.623521681997373,3.431372549019608,1610612755,59,61,2025-02-01T01:31:07Z,2430000,False,233.0,29.0,1,left,G. Yabusele 3PT  (14 PTS) (E. Gordon 1 AST),"[1627824, 201569]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,23.46,Made,14.0,,,,,,,,E. Gordon,201569.0,1.0,,,,,,,
246,PT04M17.00S,2025-02-01T01:31:13.2Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612743,59,61,2025-02-01T01:31:18Z,2450000,False,,,0,,R. Westbrook bad pass TURNOVER (4 TO),"[201566, 1630178]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,4.0,Maxey,1630178.0,,,,,,,,,,,,,,
247,PT04M17.00S,2025-02-01T01:31:13.2Z,2,REGULAR,steal,,[],1630178,,,1610612755,59,61,2025-02-01T01:31:15Z,2460000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
248,PT04M10.00S,2025-02-01T01:31:20.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,9.806176084099869,51.225490196078425,1610612755,59,61,2025-02-01T01:31:25Z,2470000,False,-6.0,40.0,1,left,MISS K. Oubre Jr. Layup - blocked,"[1626162, 1629008]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,Porter Jr.,1629008.0
249,PT04M10.00S,2025-02-01T01:31:20.9Z,2,REGULAR,block,,[],1629008,,,1610612755,59,61,2025-02-01T01:31:23Z,2480000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT04M08.00S,2025-02-01T01:31:22.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,59,61,2025-02-01T01:31:25Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,248.0,,,,,,,,,,,,,
252,PT03M55.00S,2025-02-01T01:32:01.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627824,22.339027595269382,87.0327818627451,1610612755,59,61,2025-02-01T01:57:22Z,2510000,False,-185.0,157.0,1,left,MISS G. Yabusele 24' pullup 3PT,[1627824],1610612755.0,PHI,pullup,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,24.31,Missed,,,,,,,,,,,,,,,,,,
253,PT03M54.00S,2025-02-01T01:32:02.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,59,61,2025-02-01T01:35:29Z,2520000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,252.0,,,,,,,,,,,,,
