actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
159,PT09M33.00S,2025-03-14T23:38:48.0Z,2,REGULAR,rebound,defensive,[],1642024,,,1610612755,28,25,2025-03-14T23:38:55Z,1580000,False,,,0,,A. Reese REBOUND (Off:0 Def:1),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Restricted Area,0-8 Center,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,
160,PT09M27.00S,2025-03-14T23:38:55.8Z,2,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612755,28,25,2025-03-14T23:39:08Z,1590000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Brissett 2 FT),"[1627783, 1629052]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Brissett,1629052.0,,,,,,,,,,,,,,,
162,PT09M27.00S,2025-03-14T23:39:25.3Z,2,REGULAR,freethrow,1 of 2,[],1629052,,,1610612755,28,25,2025-03-14T23:47:08Z,1610000,False,,,0,,MISS O. Brissett Free Throw 1 of 2,[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
163,PT09M27.00S,2025-03-14T23:39:25.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,28,25,2025-03-14T23:47:08Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,
164,PT09M27.00S,2025-03-14T23:39:27.4Z,2,REGULAR,substitution,out,[],1642024,,,1610612755,28,25,2025-03-14T23:39:31Z,1630000,False,,,0,,SUB out: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT09M27.00S,2025-03-14T23:39:27.4Z,2,REGULAR,substitution,in,[],1627824,,,1610612755,28,25,2025-03-14T23:39:31Z,1640000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT09M27.00S,2025-03-14T23:39:25.3Z,2,REGULAR,freethrow,2 of 2,[],1629052,,,1610612755,29,25,2025-03-14T23:47:08Z,1650000,False,,,0,,O. Brissett Free Throw 2 of 2 (1 PTS),[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
167,PT09M17.00S,2025-03-14T23:40:03.6Z,2,REGULAR,turnover,traveling,[],1631097,,,1610612754,29,25,2025-03-14T23:40:10Z,1660000,False,,,0,,B. Mathurin traveling TURNOVER (2 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,202041.0,,,,,,,,,,,,,,,2.0,,,,
168,PT09M02.00S,2025-03-14T23:40:23.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,23.833771353482263,90.19607843137254,1610612755,29,25,2025-03-14T23:40:29Z,1670000,False,-201.0,172.0,1,left,MISS O. Brissett 26' 3PT,[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,,,,,,26.42,Missed,,,,,,,,,,,,,
169,PT09M01.00S,2025-03-14T23:40:24.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,29,25,2025-03-14T23:40:29Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,168.0,,,,,,,,,,,,
171,PT08M57.00S,2025-03-14T23:40:45.9Z,2,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612755,29,25,2025-03-14T23:40:55Z,1700000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Bona 2 FT),"[1630167, 1641737]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,202041.0,1.0,0.0,Bona,1641737.0,,,,,,,,,,,,,,,
173,PT08M57.00S,2025-03-14T23:41:11.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641737,,,1610612755,30,25,2025-03-14T23:41:11Z,1720000,False,,,0,,A. Bona Free Throw 1 of 2 (1 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
174,PT08M57.00S,2025-03-14T23:41:12.4Z,2,REGULAR,substitution,out,[],1630167,,,1610612755,30,25,2025-03-14T23:41:15Z,1730000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT08M57.00S,2025-03-14T23:41:12.4Z,2,REGULAR,substitution,in,[],1628418,,,1610612755,30,25,2025-03-14T23:41:15Z,1740000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT08M57.00S,2025-03-14T23:41:29.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641737,,,1610612755,31,25,2025-03-14T23:41:29Z,1750000,False,,,0,,A. Bona Free Throw 2 of 2 (2 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
177,PT08M40.00S,2025-03-14T23:41:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,93.74178712220763,36.029411764705884,1610612754,31,25,2025-03-14T23:48:38Z,1760000,False,-70.0,6.0,1,right,MISS P. Siakam 7' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.02,Missed,,,,,,,,,,,,,
178,PT08M38.00S,2025-03-14T23:41:49.2Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,31,25,2025-03-14T23:48:53Z,1770000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:7),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,177.0,7.0,7.0,0.0,,,,,,,,,
179,PT08M35.00S,2025-03-14T23:41:51.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630215,31.586727989487514,71.81372549019608,1610612755,31,25,2025-03-14T23:50:05Z,1780000,False,-109.0,244.0,1,left,MISS J. Butler 26' running pullup 3PT,[1630215],1610612755.0,PHI,running pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,26.76,Missed,,,,,,,,,,,,,
180,PT08M34.00S,2025-03-14T23:41:52.9Z,2,REGULAR,rebound,offensive,[],1641737,,,1610612755,31,25,2025-03-14T23:42:14Z,1790000,False,,,0,,A. Bona REBOUND (Off:2 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,179.0,4.0,2.0,2.0,,,,,,,,,
181,PT08M31.00S,2025-03-14T23:41:55.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641737,6.225361366622863,47.549019607843135,1610612755,33,25,2025-03-14T23:42:08Z,1800000,False,12.0,6.0,1,left,A. Bona putback Layup (4 PTS),[1641737],1610612755.0,PHI,putback,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,1.37,Made,,,,,4.0,,,,,,,,
182,PT08M31.00S,2025-03-14T23:42:05.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,33,25,2025-03-14T23:42:07Z,1810000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M19.00S,2025-03-14T23:45:04.7Z,2,REGULAR,3pt,Jump Shot,[],1631097,83.75492772667542,97.54901960784314,1610612754,33,25,2025-03-14T23:45:13Z,1820000,False,238.0,100.0,1,right,MISS B. Mathurin 25' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,25.8,Missed,,,,,,,,,,,,,
184,PT08M18.00S,2025-03-14T23:45:05.7Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,33,25,2025-03-14T23:45:31Z,1830000,False,,,0,,P. Siakam REBOUND (Off:2 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,183.0,3.0,1.0,2.0,,,,,,,,,
185,PT08M17.00S,2025-03-14T23:45:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1627783,94.00459921156373,54.411764705882355,1610612754,33,27,2025-03-14T23:51:11Z,1840000,False,22.0,4.0,1,right,P. Siakam driving Layup (6 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,2.24,Made,,,,,6.0,,,,,,,,
186,PT08M17.00S,2025-03-14T23:45:14.1Z,2,REGULAR,violation,defensive goaltending,[],1641737,,,1610612754,33,27,2025-03-14T23:45:23Z,1850000,False,,,0,,A. Bona defensive goaltending VIOLATION,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,202041.0,,,,,,,,,,,,,,,,,,,
187,PT08M00.00S,2025-03-14T23:45:34.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627824,5.699737187910642,48.529411764705884,1610612755,33,27,2025-03-14T23:53:56Z,1860000,False,7.0,1.0,1,left,MISS G. Yabusele DUNK,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,0.75,Missed,,,,,,,,,,,,,
189,PT07M59.00S,2025-03-14T23:45:35.3Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612754,33,27,2025-03-14T23:52:12Z,1880000,False,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,187.0,3.0,3.0,0.0,,,,,,,,,
190,PT07M53.00S,2025-03-14T23:45:42.1Z,2,REGULAR,turnover,lost ball,[],204456,,,1610612754,33,27,2025-03-14T23:45:49Z,1890000,False,,,0,,T. McConnell lost ball TURNOVER (2 TO),"[204456, 1641737]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,,,Bona,1641737.0
191,PT07M53.00S,2025-03-14T23:45:42.1Z,2,REGULAR,steal,,[],1641737,,,1610612755,33,27,2025-03-14T23:48:22Z,1900000,False,,,0,,A. Bona STEAL (1 STL),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
192,PT07M39.00S,2025-03-14T23:45:58.0Z,2,REGULAR,foul,personal,[],1641767,,,1610612755,33,27,2025-03-14T23:46:28Z,1910000,False,,,0,,B. Sheppard personal FOUL (2 PF),"[1641767, 1641737]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,2.0,0.0,Bona,1641737.0,,,,,,,,,,,,,,,
194,PT07M39.00S,2025-03-14T23:46:19.6Z,2,REGULAR,substitution,out,[],1630215,,,1610612755,33,27,2025-03-14T23:46:31Z,1930000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M39.00S,2025-03-14T23:46:19.6Z,2,REGULAR,substitution,out,[],1629052,,,1610612755,33,27,2025-03-14T23:46:31Z,1940000,False,,,0,,SUB out: O. Brissett,[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M39.00S,2025-03-14T23:46:19.6Z,2,REGULAR,substitution,out,[],204456,,,1610612755,33,27,2025-03-14T23:46:31Z,1950000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M39.00S,2025-03-14T23:46:19.6Z,2,REGULAR,substitution,in,[],1630288,,,1610612755,33,27,2025-03-14T23:46:31Z,1960000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M39.00S,2025-03-14T23:46:19.6Z,2,REGULAR,substitution,in,[],1641720,,,1610612755,33,27,2025-03-14T23:46:31Z,1970000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M39.00S,2025-03-14T23:46:19.6Z,2,REGULAR,substitution,in,[],1630169,,,1610612755,33,27,2025-03-14T23:46:31Z,1980000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M27.00S,2025-03-14T23:46:49.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641737,12.401445466491452,49.50980392156863,1610612755,35,27,2025-03-14T23:46:58Z,1990000,False,2.0,64.0,1,left,A. Bona 6' turnaround Hook (6 PTS) (J. Dowtin Jr. 3 AST),"[1641737, 1630288]",1610612755.0,PHI,turnaround,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.41,Made,,,,,6.0,J. Dowtin Jr.,1630288.0,3.0,,,,,
202,PT07M27.00S,2025-03-14T23:46:59.1Z,2,REGULAR,foul,personal,['1freethrow'],1628418,,,1610612755,35,27,2025-03-14T23:47:10Z,2010000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Bona 1 FT),"[1628418, 1641737]",1610612754.0,IND,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,201638.0,2.0,0.0,Bona,1641737.0,,,,,,,,,,,,,,,
206,PT07M27.00S,2025-03-14T23:49:53.8Z,2,REGULAR,substitution,out,[],1631097,,,1610612755,35,27,2025-03-14T23:50:03Z,2050000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M27.00S,2025-03-14T23:49:53.8Z,2,REGULAR,substitution,out,[],1628418,,,1610612755,35,27,2025-03-14T23:50:03Z,2060000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M27.00S,2025-03-14T23:49:53.8Z,2,REGULAR,substitution,out,[],1641767,,,1610612755,35,27,2025-03-14T23:50:03Z,2070000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M27.00S,2025-03-14T23:49:53.8Z,2,REGULAR,substitution,out,[],1627783,,,1610612755,35,27,2025-03-14T23:50:03Z,2080000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M27.00S,2025-03-14T23:49:53.8Z,2,REGULAR,substitution,in,[],1630167,,,1610612755,35,27,2025-03-14T23:50:03Z,2090000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M27.00S,2025-03-14T23:49:53.8Z,2,REGULAR,substitution,in,[],1629614,,,1610612755,35,27,2025-03-14T23:50:03Z,2100000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M27.00S,2025-03-14T23:49:53.8Z,2,REGULAR,substitution,in,[],1630174,,,1610612755,35,27,2025-03-14T23:50:03Z,2110000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M27.00S,2025-03-14T23:49:53.8Z,2,REGULAR,substitution,in,[],1626167,,,1610612755,35,27,2025-03-14T23:50:03Z,2120000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M27.00S,2025-03-14T23:50:29.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1641737,,,1610612755,36,27,2025-03-14T23:50:29Z,2130000,False,,,0,,A. Bona Free Throw 1 of 1 (7 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
215,PT07M11.00S,2025-03-14T23:50:45.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,82.70367936925098,52.94117647058824,1610612754,36,27,2025-03-14T23:55:52Z,2140000,False,15.0,110.0,1,right,MISS T. Haliburton 11' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.11,Missed,,,,,,,,,,,,,
216,PT07M09.00S,2025-03-14T23:50:47.3Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612754,36,27,2025-03-14T23:50:52Z,2150000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:0),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,215.0,1.0,0.0,1.0,,,,,,,,,
217,PT07M07.00S,2025-03-14T23:50:51.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630174,93.2161629434954,39.21568627450981,1610612754,36,27,2025-03-14T23:50:58Z,2160000,False,-54.0,11.0,1,right,MISS A. Nesmith driving floating Shot - blocked,"[1630174, 1641737]",1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.51,Missed,,,,,,,,,,Bona,1641737.0,,
218,PT07M07.00S,2025-03-14T23:50:51.2Z,2,REGULAR,block,,[],1641737,,,1610612754,36,27,2025-03-14T23:50:55Z,2170000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT07M07.00S,2025-03-14T23:50:51.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,36,27,2025-03-14T23:50:58Z,2180000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,217.0,,,,,,,,,,,,
220,PT07M04.00S,2025-03-14T23:51:09.3Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,36,27,2025-03-15T00:01:32Z,2190000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1641737]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,,,Bona,1641737.0
221,PT07M04.00S,2025-03-14T23:51:09.3Z,2,REGULAR,steal,,[],1641737,,,1610612755,36,27,2025-03-15T00:03:14Z,2200000,False,,,0,,A. Bona STEAL (2 STL),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT06M52.00S,2025-03-14T23:51:21.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630288,17.789093298291732,45.34313725490197,1610612755,38,27,2025-03-14T23:58:32Z,2210000,False,23.0,115.0,1,left,J. Dowtin Jr. 11' pullup Jump Shot (13 PTS),[1630288],1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.7,Made,,,,,13.0,,,,,,,,
223,PT06M41.00S,2025-03-14T23:51:32.2Z,2,REGULAR,3pt,Jump Shot,[],1629614,96.10709592641261,97.54901960784314,1610612754,38,27,2025-03-14T23:51:39Z,2220000,False,238.0,-16.0,1,right,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,,,,,,23.82,Missed,,,,,,,,,,,,,
224,PT06M39.00S,2025-03-14T23:51:34.2Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,38,27,2025-03-14T23:51:39Z,2230000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:8),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,,,,,223.0,8.0,8.0,0.0,,,,,,,,,
225,PT06M27.00S,2025-03-14T23:51:48.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612755,38,27,2025-03-14T23:52:04Z,2240000,False,,,0,,A. Nesmith personal FOUL (1 PF) (Bona 2 FT),"[1630174, 1641737]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Bona,1641737.0,,,,,,,,,,,,,,,
227,PT06M27.00S,2025-03-14T23:52:32.1Z,2,REGULAR,freethrow,1 of 2,[],1641737,,,1610612755,39,27,2025-03-14T23:52:32Z,2260000,False,,,0,,A. Bona Free Throw 1 of 2 (8 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
228,PT06M27.00S,2025-03-14T23:52:51.8Z,2,REGULAR,freethrow,2 of 2,[],1641737,,,1610612755,40,27,2025-03-14T23:52:51Z,2270000,False,,,0,,A. Bona Free Throw 2 of 2 (9 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
229,PT06M14.00S,2025-03-14T23:53:05.1Z,2,REGULAR,3pt,Jump Shot,[],1630174,67.32917214191853,54.65686274509804,1610612754,40,27,2025-03-14T23:53:13Z,2280000,False,23.0,255.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,25.57,Missed,,,,,,,,,,,,,
230,PT06M11.00S,2025-03-14T23:53:08.1Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,40,27,2025-03-14T23:53:13Z,2290000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:9),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,,229.0,9.0,9.0,0.0,,,,,,,,,
231,PT05M53.00S,2025-03-14T23:53:26.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627824,9.641918528252305,48.774509803921575,1610612755,40,27,2025-03-15T00:00:30Z,2300000,False,6.0,38.0,1,left,MISS G. Yabusele turnaround Hook - blocked,"[1627824, 1626167]",1610612755.0,PHI,turnaround,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,3.86,Missed,,,,,,,,,,Turner,1626167.0,,
232,PT05M53.00S,2025-03-14T23:53:26.3Z,2,REGULAR,block,,[],1626167,,,1610612755,40,27,2025-03-14T23:53:29Z,2310000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT05M51.00S,2025-03-14T23:53:28.3Z,2,REGULAR,rebound,offensive,[],1627824,,,1610612755,40,27,2025-03-15T00:00:49Z,2320000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:9),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,231.0,10.0,9.0,1.0,,,,,,,,,
234,PT05M49.00S,2025-03-14T23:53:31.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641741,31.718134034165573,32.84313725490196,1610612755,43,27,2025-03-15T00:02:27Z,2330000,False,86.0,246.0,1,left,R. Council IV 26' 3PT  (8 PTS) (G. Yabusele 1 AST),"[1641741, 1627824]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,,,26.03,Made,,,,,8.0,G. Yabusele,1627824.0,1.0,,,,,
236,PT05M32.00S,2025-03-14T23:53:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,94.13600525624179,44.85294117647059,1610612754,43,27,2025-03-14T23:53:51Z,2350000,False,-26.0,3.0,1,right,MISS A. Nesmith driving Layup,[1630174],1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,2.58,Missed,,,,,,,,,,,,,
237,PT05M30.00S,2025-03-14T23:53:49.1Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,43,27,2025-03-14T23:53:49Z,2360000,False,,,0,,M. Turner REBOUND (Off:2 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,236.0,2.0,0.0,2.0,,,,,,,,,
238,PT05M29.00S,2025-03-14T23:53:50.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,96.36990801576873,4.901960784313729,1610612754,43,27,2025-03-14T23:53:55Z,2370000,False,-225.0,-18.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,22.62,Missed,,,,,,,,,,,,,
239,PT05M26.00S,2025-03-14T23:53:53.9Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,43,27,2025-03-14T23:53:55Z,2380000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:10),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,,,,,238.0,11.0,10.0,1.0,,,,,,,,,
240,PT05M21.00S,2025-03-14T23:54:02.0Z,2,REGULAR,foul,offensive,[],1641737,,,1610612755,43,27,2025-03-14T23:54:15Z,2390000,False,,,0,,A. Bona offensive FOUL (2 PF),"[1641737, 1629614]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,,,,,,,,
242,PT05M21.00S,2025-03-14T23:54:02.0Z,2,REGULAR,turnover,offensive foul,[],1641737,,,1610612755,43,27,2025-03-14T23:54:02Z,2410000,False,,,0,,A. Bona offensive foul TURNOVER (1 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,,,,,,1.0,,,,
