actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
82,PT04M51.00S,2025-03-09T23:52:10.8Z,1,REGULAR,3pt,Jump Shot,[],1630548,88.61695137976346,97.30392156862744,1610612762,14,28,2025-03-09T23:52:40Z,800000,False,237.0,55.0,1,right,MISS J. Juzang 24' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,24.27,Missed,,,,,,,,,,,,,,,,,,
83,PT04M50.00S,2025-03-09T23:52:11.8Z,1,REGULAR,rebound,offensive,[],1642271,,,1610612762,14,28,2025-03-09T23:52:40Z,810000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:0),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,,82.0,2.0,0.0,2.0,,,,,,,,,,,,,
84,PT04M49.00S,2025-03-09T23:52:18.9Z,1,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612762,14,28,2025-03-09T23:52:33Z,820000,False,,,0,,J. Edwards shooting personal FOUL (2 PF) (Filipowski 2 FT),"[1642348, 1642271]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,2.0,0.0,Filipowski,1642271.0,,,,,
86,PT04M49.00S,2025-03-09T23:52:48.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642271,,,1610612762,14,28,2025-03-09T23:52:48Z,840000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
87,PT04M49.00S,2025-03-09T23:52:48.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,14,28,2025-03-09T23:52:48Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,
88,PT04M49.00S,2025-03-09T23:52:49.5Z,1,REGULAR,substitution,out,[],1642348,,,1610612762,14,28,2025-03-09T23:52:55Z,860000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M49.00S,2025-03-09T23:52:49.5Z,1,REGULAR,substitution,out,[],1627824,,,1610612762,14,28,2025-03-09T23:52:55Z,870000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M49.00S,2025-03-09T23:52:49.5Z,1,REGULAR,substitution,in,[],1630215,,,1610612762,14,28,2025-03-09T23:52:55Z,880000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M49.00S,2025-03-09T23:52:49.5Z,1,REGULAR,substitution,in,[],1641737,,,1610612762,14,28,2025-03-09T23:52:55Z,890000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M49.00S,2025-03-09T23:53:14.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642271,,,1610612762,14,29,2025-03-09T23:53:14Z,900000,False,,,0,,K. Filipowski Free Throw 2 of 2 (12 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
93,PT04M41.00S,2025-03-09T23:53:25.3Z,1,REGULAR,3pt,Jump Shot,[],1629022,25.804862023653087,89.4607843137255,1610612755,14,29,2025-03-09T23:53:32Z,910000,False,-197.0,190.0,1,left,MISS L. Walker IV 27' 3PT,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,27.4,Missed,,,,,,,,,,,,,,,,,,
94,PT04M38.00S,2025-03-09T23:53:28.3Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,14,29,2025-03-09T23:53:32Z,920000,False,,,0,,J. Juzang REBOUND (Off:0 Def:4),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,93.0,4.0,4.0,0.0,,,,,,,,,,,,,
95,PT04M34.00S,2025-03-09T23:53:32.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642271,91.63929040735874,98.03921568627452,1610612762,14,29,2025-03-09T23:53:37Z,930000,False,240.0,26.0,1,right,MISS K. Filipowski 24' running 3PT,[1642271],1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,24.16,Missed,,,,,,,,,,,,,,,,,,
96,PT04M30.00S,2025-03-09T23:53:36.3Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612755,14,29,2025-03-09T23:53:37Z,940000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,
97,PT04M22.00S,2025-03-09T23:53:43.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,10.82457293035479,46.568627450980394,1610612755,14,29,2025-03-09T23:53:49Z,950000,False,17.0,49.0,1,left,MISS K. Oubre Jr. driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2025-03-09T23:53:45.3Z,1,REGULAR,rebound,defensive,[],1642262,,,1610612762,14,29,2025-03-09T23:53:49Z,960000,False,,,0,,C. Williams REBOUND (Off:0 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,
99,PT04M07.00S,2025-03-09T23:53:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,92.82194480946123,57.59803921568628,1610612762,14,29,2025-03-09T23:54:34Z,970000,False,38.0,15.0,1,right,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
101,PT04M06.00S,2025-03-09T23:54:00.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,14,29,2025-03-09T23:54:34Z,990000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,99.0,,,,,,,,,,,,,,,,
102,PT04M06.00S,2025-03-09T23:54:09.2Z,1,REGULAR,foul,personal,[],1642271,,,1610612755,14,29,2025-03-09T23:54:16Z,1000000,False,,,0,,K. Filipowski loose ball personal FOUL (1 PF),"[1642271, 1626162]",1610612762.0,UTA,loose ball,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627519.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,
104,PT04M06.00S,2025-03-09T23:54:16.3Z,1,REGULAR,substitution,out,[],1642271,,,1610612755,14,29,2025-03-09T23:54:24Z,1020000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M06.00S,2025-03-09T23:54:16.3Z,1,REGULAR,substitution,out,[],1630548,,,1610612755,14,29,2025-03-09T23:54:24Z,1030000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M06.00S,2025-03-09T23:54:16.3Z,1,REGULAR,substitution,in,[],1629004,,,1610612755,14,29,2025-03-09T23:54:24Z,1040000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M06.00S,2025-03-09T23:54:16.3Z,1,REGULAR,substitution,in,[],1630695,,,1610612755,14,29,2025-03-09T23:54:24Z,1050000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M50.00S,2025-03-09T23:54:40.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.065045992115643,52.94117647058824,1610612755,16,29,2025-03-09T23:56:59Z,1060000,False,-15.0,23.0,1,left,K. Oubre Jr. driving Layup (4 PTS) (J. Butler 1 AST),"[1626162, 1630215]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.75,Made,4.0,,,,,,,,,,,,,,,J. Butler,1630215.0,1.0
110,PT03M40.00S,2025-03-09T23:54:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,95.84428383705651,61.27450980392157,1610612762,16,29,2025-03-09T23:54:55Z,1080000,False,56.0,-13.0,1,right,MISS I. Collier driving finger roll Layup,[1642268],1610612762.0,UTA,driving finger roll,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,,
111,PT03M38.00S,2025-03-09T23:54:52.7Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612755,16,29,2025-03-09T23:54:55Z,1090000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,
112,PT03M31.00S,2025-03-09T23:54:58.9Z,1,REGULAR,3pt,Jump Shot,[],1629022,34.8718791064389,52.450980392156865,1610612755,16,29,2025-03-09T23:55:04Z,1100000,False,-12.0,275.0,1,left,MISS L. Walker IV 27' 3PT,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,27.56,Missed,,,,,,,,,,,,,,,,,,
113,PT03M29.00S,2025-03-09T23:55:00.9Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,16,29,2025-03-09T23:55:10Z,1110000,False,,,0,,A. Bona REBOUND (Off:1 Def:0),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,,112.0,1.0,0.0,1.0,,,,,,,,,,,,,
115,PT03M28.00S,2025-03-09T23:55:12.3Z,1,REGULAR,substitution,out,[],1642268,,,1610612755,16,29,2025-03-09T23:55:19Z,1130000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M28.00S,2025-03-09T23:55:12.3Z,1,REGULAR,substitution,in,[],1641729,,,1610612755,16,29,2025-03-09T23:55:19Z,1140000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M19.00S,2025-03-09T23:55:33.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,14.37253613666229,58.33333333333333,1610612755,16,29,2025-03-09T23:55:43Z,1150000,False,-42.0,83.0,1,left,MISS K. Oubre Jr. 9' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
118,PT03M17.00S,2025-03-09T23:55:35.7Z,1,REGULAR,rebound,defensive,[],1642262,,,1610612762,16,29,2025-03-09T23:55:43Z,1160000,False,,,0,,C. Williams REBOUND (Off:0 Def:2),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,
119,PT03M04.00S,2025-03-09T23:55:51.3Z,1,REGULAR,foul,personal,[],1626162,,,1610612762,16,29,2025-03-09T23:56:08Z,1170000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1642262]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Williams,1642262.0,,,,,
121,PT03M04.00S,2025-03-09T23:56:06.1Z,1,REGULAR,substitution,out,[],1629656,,,1610612762,16,29,2025-03-09T23:56:15Z,1190000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M04.00S,2025-03-09T23:56:06.1Z,1,REGULAR,substitution,in,[],1641741,,,1610612762,16,29,2025-03-09T23:56:15Z,1200000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M04.00S,2025-03-09T23:56:27.9Z,1,REGULAR,turnover,5-second-violation,['team'],0,,,1610612762,16,29,2025-03-09T23:56:35Z,1210000,False,,,0,,UTA 5-second-violation Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2534.0,,,,,,,,,
124,PT02M52.00S,2025-03-09T23:56:49.4Z,1,REGULAR,turnover,bad pass,[],1630215,,,1610612755,16,29,2025-03-09T23:56:54Z,1220000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[1630215, 1641718]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,George,1641718.0,,,,,,,,,,
125,PT02M52.00S,2025-03-09T23:56:49.4Z,1,REGULAR,steal,,[],1641718,,,1610612762,16,29,2025-03-09T23:56:52Z,1230000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M40.00S,2025-03-09T23:57:01.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630695,65.75229960578187,54.16666666666667,1610612762,16,32,2025-03-09T23:57:07Z,1240000,False,21.0,269.0,1,right,M. Potter 27' 3PT  (3 PTS) (K. George 1 AST),"[1630695, 1641718]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,27.02,Made,3.0,,,,,,,,,,,,,,,K. George,1641718.0,1.0
129,PT02M25.00S,2025-03-09T23:57:15.1Z,1,REGULAR,3pt,Jump Shot,[],1630215,6.619579500657039,3.67647058823529,1610612755,19,32,2025-03-09T23:57:21Z,1270000,False,232.0,10.0,1,left,J. Butler 3PT  (3 PTS) (K. Oubre Jr. 1 AST),"[1630215, 1626162]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,23.18,Made,3.0,,,,,,,,,,,,,,,K. Oubre Jr.,1626162.0,1.0
374,PT02M07.00S,2025-03-09T23:57:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630695,90.19382391590013,48.774509803921575,1610612762,19,32,2025-03-10T01:04:11Z,1285000,False,-6.0,40.0,1,right,MISS M. Potter Layup - blocked,"[1630695, 1630215]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,Butler,1630215.0,,,
375,PT02M07.00S,2025-03-09T23:57:27.0Z,1,REGULAR,block,,[],1630215,,,1610612762,19,32,2025-03-10T00:53:59Z,1287500,False,,,0,,J. Butler BLOCK (1 BLK),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
376,PT02M06.00S,2025-03-09T23:57:28.0Z,1,REGULAR,rebound,offensive,[],1629004,,,1610612762,19,32,2025-03-10T01:04:11Z,1288750,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:0),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,374.0,1.0,0.0,1.0,,,,,,,,,,,,,
131,PT02M02.00S,2025-03-09T23:57:39.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,69.56307490144546,26.470588235294116,1610612762,19,32,2025-03-10T00:53:59Z,1290000,False,-118.0,234.0,1,right,MISS B. Sensabaugh 26' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
132,PT01M57.00S,2025-03-09T23:57:44.0Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,19,32,2025-03-09T23:57:44Z,1300000,False,,,0,,A. Bona REBOUND (Off:1 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,131.0,2.0,1.0,1.0,,,,,,,,,,,,,
133,PT01M54.00S,2025-03-09T23:57:49.6Z,1,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612755,19,32,2025-03-09T23:58:37Z,1310000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Butler 2 FT),"[1641729, 1630215]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Butler,1630215.0,,,,,
135,PT01M54.00S,2025-03-09T23:58:24.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,19,32,2025-03-09T23:58:27Z,1330000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M54.00S,2025-03-10T00:00:23.6Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,19,32,2025-03-10T00:00:38Z,1340000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M54.00S,2025-03-10T00:00:23.6Z,1,REGULAR,substitution,in,[],1642024,,,1610612755,19,32,2025-03-10T00:00:38Z,1350000,False,,,0,,SUB in: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M54.00S,2025-03-10T00:01:02.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630215,,,1610612755,20,32,2025-03-10T00:01:32Z,1360000,False,,,0,,J. Butler Free Throw 1 of 2 (4 PTS),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
139,PT01M54.00S,2025-03-10T00:01:02.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630215,,,1610612755,21,32,2025-03-10T00:01:33Z,1370000,False,,,0,,J. Butler Free Throw 2 of 2 (5 PTS),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
157,PT01M38.00S,2025-03-10T00:02:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,92.69053876478318,44.607843137254896,1610612762,21,32,2025-03-10T00:05:04Z,1410000,False,-27.0,16.0,1,right,MISS B. Sensabaugh driving Layup - blocked,"[1641729, 1641737]",1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,Bona,1641737.0,,,
158,PT01M38.00S,2025-03-10T00:02:00.7Z,1,REGULAR,block,,[],1641737,,,1610612762,21,32,2025-03-10T00:05:04Z,1425000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT01M37.00S,2025-03-10T00:02:01.7Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612755,21,32,2025-03-10T00:08:55Z,1432500,False,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,157.0,3.0,3.0,0.0,,,,,,,,,,,,,
146,PT01M37.00S,2025-03-10T00:02:33.3Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612755,21,32,2025-03-10T00:09:36Z,1440000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M25.00S,2025-03-10T00:03:41.6Z,1,REGULAR,3pt,Jump Shot,[],1630215,10.95597897503285,5.882352941176478,1610612755,21,32,2025-03-10T00:03:46Z,1460000,False,221.0,50.0,1,left,MISS J. Butler 3PT,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,22.63,Missed,,,,,,,,,,,,,,,,,,
149,PT01M23.00S,2025-03-10T00:03:43.6Z,1,REGULAR,rebound,offensive,[],1642024,,,1610612755,21,32,2025-03-10T00:03:46Z,1470000,False,,,0,,A. Reese REBOUND (Off:1 Def:0),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Right Corner 3,24+ Right,,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,
150,PT01M23.00S,2025-03-10T00:03:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642024,8.590670170827863,46.32352941176471,1610612755,23,32,2025-03-10T00:06:26Z,1480000,False,18.0,28.0,1,left,A. Reese putback Layup (2 PTS),[1642024],1610612755.0,PHI,putback,,,Reese,A. Reese,,,,,Restricted Area,0-8 Center,3.38,Made,2.0,,,,,,,,,,,,,,,,,
151,PT00M57.00S,2025-03-10T00:04:10.4Z,1,REGULAR,2pt,Jump Shot,[],1641729,86.38304862023654,75.98039215686275,1610612762,23,32,2025-03-10T00:04:16Z,1490000,False,130.0,75.0,1,right,MISS B. Sensabaugh 15' fadeaway Shot,[1641729],1610612762.0,UTA,fadeaway,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,15.02,Missed,,,,,,,,,,,,,,,,,,
152,PT00M54.40S,2025-03-10T00:04:13.8Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612755,23,32,2025-03-10T00:04:13Z,1500000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:4),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Right,,,,151.0,4.0,4.0,0.0,,,,,,,,,,,,,
153,PT00M47.50S,2025-03-10T00:04:20.8Z,1,REGULAR,turnover,bad pass,[],1641741,,,1610612755,23,32,2025-03-10T00:04:25Z,1510000,False,,,0,,R. Council IV bad pass TURNOVER (1 TO),"[1641741, 1630695]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Potter,1630695.0,,,,,,,,,,
154,PT00M47.50S,2025-03-10T00:04:20.8Z,1,REGULAR,steal,,[],1630695,,,1610612762,23,32,2025-03-10T00:04:23Z,1520000,False,,,0,,M. Potter STEAL (1 STL),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M31.40S,2025-03-10T00:05:10.7Z,1,REGULAR,foul,offensive,[],1630695,,,1610612762,23,32,2025-03-10T00:05:17Z,1550000,False,,,0,,M. Potter charge offensive FOUL (1 PF),"[1630695, 1642024]",1610612762.0,UTA,charge,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Reese,1642024.0,,,,,
162,PT00M31.40S,2025-03-10T00:05:10.7Z,1,REGULAR,turnover,offensive foul,[],1630695,,,1610612762,23,32,2025-03-10T00:05:10Z,1570000,False,,,0,,M. Potter offensive foul TURNOVER (1 TO),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,2534.0,,,,,,,,,
163,PT00M20.90S,2025-03-10T00:05:46.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641737,9.510512483574246,49.26470588235294,1610612755,23,32,2025-03-10T00:55:13Z,1580000,False,4.0,37.0,1,left,MISS A. Bona alley-oop DUNK,[1641737],1610612755.0,PHI,alley-oop,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,,
164,PT00M19.90S,2025-03-10T00:05:47.6Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,23,32,2025-03-10T00:09:09Z,1590000,False,,,0,,A. Bona REBOUND (Off:2 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,163.0,3.0,1.0,2.0,,,,,,,,,,,,,
165,PT00M18.90S,2025-03-10T00:05:49.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641737,7.670827858081481,50.0,1610612755,25,32,2025-03-10T00:09:20Z,1600000,False,0.0,20.0,1,left,A. Bona putback Layup (2 PTS),[1641737],1610612755.0,PHI,putback,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,1.96,Made,2.0,,,,,,,,,,,,,,,,,
166,PT00M03.60S,2025-03-10T00:06:08.0Z,1,REGULAR,turnover,lost ball,[],1641718,,,1610612762,25,32,2025-03-10T00:06:11Z,1610000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1641718, 1641737]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Bona,1641737.0,,,,,,,,,,
167,PT00M03.60S,2025-03-10T00:06:08.0Z,1,REGULAR,steal,,[],1641737,,,1610612755,25,32,2025-03-10T00:06:18Z,1620000,False,,,0,,A. Bona STEAL (1 STL),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
168,PT00M01.20S,2025-03-10T00:06:11.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630215,6.356767411300922,49.50980392156863,1610612755,27,32,2025-03-10T00:06:16Z,1630000,False,2.0,7.0,1,left,J. Butler running Layup (7 PTS),[1630215],1610612755.0,PHI,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.77,Made,7.0,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2025-03-10T00:06:22.6Z,1,REGULAR,period,end,[],0,,,1610612762,27,32,2025-03-10T00:06:22Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-03-10T00:06:29.6Z,2,REGULAR,substitution,out,['startperiod'],1630695,,,1610612762,27,32,2025-03-10T00:09:03Z,1650000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
