actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
87,PT04M44.00S,2025-03-26T23:24:30.4Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,17,28,2025-03-26T23:24:33Z,850000,False,,,0,,A. Bona REBOUND (Off:1 Def:0),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,86.0,1.0,0.0,1.0,,,,,
88,PT04M42.00S,2025-03-26T23:24:32.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641737,7.227332457293036,53.86029411764706,1610612755,17,28,2025-03-26T23:24:38Z,860000,False,-19.0,15.0,1,left,MISS A. Bona Layup,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,2.47,Missed,,,,,,,,,,,,,,,
89,PT04M39.00S,2025-03-26T23:24:35.7Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,17,28,2025-03-26T23:24:38Z,870000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,88.0,5.0,3.0,2.0,,,,,
90,PT04M36.00S,2025-03-26T23:24:38.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629673,94.48094612352168,40.83946078431372,1610612764,17,28,2025-03-26T23:26:32Z,880000,False,-46.0,-1.0,1,right,MISS J. Poole running Layup - blocked,"[1629673, 1641737]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,4.58,Missed,,,,,,,,,,,Bona,1641737.0,,,
91,PT04M36.00S,2025-03-26T23:24:38.5Z,1,REGULAR,block,,[],1641737,,,1610612764,17,28,2025-03-26T23:24:41Z,890000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT04M33.00S,2025-03-26T23:24:41.5Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,17,28,2025-03-26T23:24:51Z,900000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,90.0,2.0,1.0,1.0,,,,,
93,PT04M32.00S,2025-03-26T23:24:42.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,71.17279894875165,24.264705882352942,1610612764,17,31,2025-03-26T23:25:03Z,910000,False,-129.0,218.0,1,right,A. Sarr 25' 3PT  (11 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,25.36,Made,11.0,,,,,,,,,,,,,,
94,PT04M22.00S,2025-03-26T23:24:52.5Z,1,REGULAR,turnover,bad pass,[],1629656,,,1610612755,17,31,2025-03-26T23:25:13Z,920000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1642259]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,1.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,
95,PT04M22.00S,2025-03-26T23:24:52.5Z,1,REGULAR,steal,,[],1642259,,,1610612764,17,31,2025-03-26T23:25:51Z,930000,False,,,0,,A. Sarr STEAL (1 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
96,PT04M19.00S,2025-03-26T23:24:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630551,91.27792378449409,48.03921568627451,1610612764,17,33,2025-03-26T23:25:27Z,940000,False,-10.0,29.0,1,right,J. Champagnie running Layup (11 PTS) (J. Poole 5 AST),"[1630551, 1629673]",1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,3.11,Made,11.0,,,,,,,,,,,,J. Poole,1629673.0,5.0
98,PT04M19.00S,2025-03-26T23:25:24.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,17,33,2025-03-26T23:25:24Z,960000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M19.00S,2025-03-26T23:27:28.1Z,1,REGULAR,substitution,out,[],1630215,,,1610612755,17,33,2025-03-26T23:27:49Z,970000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M19.00S,2025-03-26T23:27:28.1Z,1,REGULAR,substitution,out,[],1630551,,,1610612755,17,33,2025-03-26T23:27:49Z,980000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M19.00S,2025-03-26T23:27:28.1Z,1,REGULAR,substitution,out,[],1629673,,,1610612755,17,33,2025-03-26T23:27:49Z,990000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M19.00S,2025-03-26T23:27:28.1Z,1,REGULAR,substitution,in,[],1641741,,,1610612755,17,33,2025-03-26T23:27:49Z,1000000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M19.00S,2025-03-26T23:27:28.1Z,1,REGULAR,substitution,in,[],1641798,,,1610612755,17,33,2025-03-26T23:27:49Z,1010000,False,,,0,,SUB in: J. Martin,[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M19.00S,2025-03-26T23:27:28.1Z,1,REGULAR,substitution,in,[],1630550,,,1610612755,17,33,2025-03-26T23:27:49Z,1020000,False,,,0,,SUB in: J. Thor,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M01.00S,2025-03-26T23:28:21.0Z,1,REGULAR,3pt,Jump Shot,[],1641741,33.459264126149804,53.18627450980392,1610612755,17,33,2025-03-26T23:28:26Z,1030000,False,-16.0,262.0,1,left,MISS R. Council IV 26' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,,26.25,Missed,,,,,,,,,,,,,,,
106,PT03M58.00S,2025-03-26T23:28:24.0Z,1,REGULAR,rebound,offensive,[],1642348,,,1610612755,17,33,2025-03-26T23:28:26Z,1040000,False,,,0,,J. Edwards REBOUND (Off:1 Def:0),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,105.0,1.0,0.0,1.0,,,,,
107,PT03M52.00S,2025-03-26T23:28:30.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642348,25.706307490144546,14.215686274509803,1610612755,20,33,2025-03-26T23:28:35Z,1050000,False,179.0,189.0,1,left,J. Edwards 26' 3PT  (5 PTS) (A. Bona 1 AST),"[1642348, 1641737]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,,26.03,Made,5.0,,,,,,,,,,,,A. Bona,1641737.0,1.0
109,PT03M24.00S,2025-03-26T23:28:57.3Z,1,REGULAR,turnover,bad pass,[],1642259,,,1610612764,20,33,2025-03-26T23:29:02Z,1070000,False,,,0,,A. Sarr bad pass TURNOVER (1 TO),"[1642259, 1642348]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Center,1.0,Edwards,1642348.0,,,,,,,,,,,,,,,,,
110,PT03M24.00S,2025-03-26T23:28:57.3Z,1,REGULAR,steal,,[],1642348,,,1610612755,20,33,2025-03-26T23:30:14Z,1080000,False,,,0,,J. Edwards STEAL (1 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
111,PT03M21.00S,2025-03-26T23:29:00.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641737,5.732588699080158,49.754901960784316,1610612755,22,33,2025-03-26T23:29:08Z,1090000,False,1.0,1.0,1,left,A. Bona running DUNK (2 PTS) (M. Bagley 1 AST),"[1641737, 1630542]",1610612755.0,PHI,running,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,0.18,Made,2.0,,,,,,,,,,,,M. Bagley,1630542.0,1.0
113,PT03M03.00S,2025-03-26T23:29:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,91.67214191852825,45.09803921568628,1610612764,22,33,2025-03-26T23:31:03Z,1110000,False,-25.0,26.0,1,right,MISS A. Johnson driving Layup - blocked,"[1642358, 1641737]",1610612764.0,WAS,driving,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,,,,3.56,Missed,,,,,,,,,,,Bona,1641737.0,,,
114,PT03M03.00S,2025-03-26T23:29:21.5Z,1,REGULAR,block,,[],1641737,,,1610612764,22,33,2025-03-26T23:29:23Z,1120000,False,,,0,,A. Bona BLOCK (2 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT03M01.00S,2025-03-26T23:29:23.5Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,22,33,2025-03-26T23:31:03Z,1130000,False,,,0,,A. Sarr REBOUND (Off:2 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,113.0,3.0,1.0,2.0,,,,,
116,PT02M55.00S,2025-03-26T23:29:26.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642259,91.27792378449409,45.588235294117645,1610612764,22,33,2025-03-26T23:29:33Z,1140000,False,-22.0,29.0,1,right,MISS A. Sarr Hook,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,3.69,Missed,,,,,,,,,,,,,,,
117,PT02M55.00S,2025-03-26T23:29:26.9Z,1,REGULAR,rebound,defensive,[],1630542,,,1610612755,22,33,2025-03-26T23:29:33Z,1150000,False,,,0,,M. Bagley REBOUND (Off:0 Def:1),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,116.0,1.0,1.0,0.0,,,,,
118,PT02M46.00S,2025-03-26T23:29:35.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,5.601182654402102,50.245098039215684,1610612755,22,33,2025-03-26T23:31:55Z,1160000,False,-1.0,0.0,1,left,MISS A. Bona driving DUNK - blocked,"[1641737, 1642259]",1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,0.12,Missed,,,,,,,,,,,Sarr,1642259.0,,,
146,PT02M46.00S,2025-03-26T23:29:35.0Z,1,REGULAR,block,,[],1642259,,,1610612755,22,33,2025-03-26T23:33:21Z,1165000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT02M44.00S,2025-03-26T23:29:37.0Z,1,REGULAR,rebound,defensive,[],1641798,,,1610612764,22,33,2025-03-26T23:34:58Z,1170000,False,,,0,,J. Martin REBOUND (Off:0 Def:1),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,
120,PT02M32.00S,2025-03-26T23:29:49.1Z,1,REGULAR,3pt,Jump Shot,[],1642358,72.35545335085413,9.558823529411764,1610612764,22,33,2025-03-26T23:29:54Z,1180000,False,-202.0,207.0,1,right,MISS A. Johnson 28' step back 3PT,[1642358],1610612764.0,WAS,step back,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Left Center,,,,28.97,Missed,,,,,,,,,,,,,,,
121,PT02M30.00S,2025-03-26T23:29:51.1Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,22,33,2025-03-26T23:29:54Z,1190000,False,,,0,,A. Bona REBOUND (Off:1 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,120.0,2.0,1.0,1.0,,,,,
122,PT02M24.00S,2025-03-26T23:29:57.9Z,1,REGULAR,3pt,Jump Shot,[],1642348,25.312089356110377,84.31372549019608,1610612755,22,33,2025-03-26T23:30:02Z,1200000,False,-172.0,185.0,1,left,MISS J. Edwards 25' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,,25.26,Missed,,,,,,,,,,,,,,,
123,PT02M21.00S,2025-03-26T23:30:00.9Z,1,REGULAR,rebound,defensive,[],1642358,,,1610612764,22,33,2025-03-26T23:30:02Z,1210000,False,,,0,,A. Johnson REBOUND (Off:0 Def:3),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,122.0,3.0,3.0,0.0,,,,,
124,PT02M08.00S,2025-03-26T23:30:14.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641732,92.9862023653088,42.8921568627451,1610612764,22,33,2025-03-26T23:34:23Z,1220000,False,-36.0,13.0,1,right,MISS C. Jones driving floating Shot,[1641732],1610612764.0,WAS,driving floating,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,3.79,Missed,,,,,,,,,,,,,,,
125,PT02M06.00S,2025-03-26T23:30:16.3Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,22,33,2025-03-26T23:30:16Z,1230000,False,,,0,,A. Sarr REBOUND (Off:3 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,124.0,4.0,1.0,3.0,,,,,
126,PT02M06.00S,2025-03-26T23:30:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1642259,92.9862023653088,46.32352941176471,1610612764,22,35,2025-03-26T23:30:32Z,1240000,False,-18.0,13.0,1,right,A. Sarr Layup (13 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,2.28,Made,13.0,,,,,,,,,,,,,,
127,PT02M06.00S,2025-03-26T23:30:20.4Z,1,REGULAR,violation,defensive goaltending,[],1641737,,,1610612764,22,35,2025-03-26T23:30:32Z,1250000,False,,,0,,A. Bona defensive goaltending VIOLATION,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,
128,PT01M52.00S,2025-03-26T23:30:50.0Z,1,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612755,22,35,2025-03-26T23:30:59Z,1260000,False,,,0,,A. Sarr shooting personal FOUL (2 PF) (Grimes 2 FT),"[1642259, 1629656]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,2.0,0.0,Grimes,1629656.0,,,,,,,,,
130,PT01M52.00S,2025-03-26T23:31:15.4Z,1,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,23,35,2025-03-26T23:31:15Z,1280000,False,,,0,,Q. Grimes Free Throw 1 of 2 (4 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
131,PT01M52.00S,2025-03-26T23:31:16.9Z,1,REGULAR,substitution,out,[],1642348,,,1610612755,23,35,2025-03-26T23:31:24Z,1290000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M52.00S,2025-03-26T23:31:16.9Z,1,REGULAR,substitution,out,[],1642358,,,1610612755,23,35,2025-03-26T23:31:24Z,1300000,False,,,0,,SUB out: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M52.00S,2025-03-26T23:31:16.9Z,1,REGULAR,substitution,out,[],1642259,,,1610612755,23,35,2025-03-26T23:31:24Z,1310000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M52.00S,2025-03-26T23:31:16.9Z,1,REGULAR,substitution,in,[],1630288,,,1610612755,23,35,2025-03-26T23:31:24Z,1320000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M52.00S,2025-03-26T23:31:16.9Z,1,REGULAR,substitution,in,[],1641774,,,1610612755,23,35,2025-03-26T23:31:24Z,1330000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M52.00S,2025-03-26T23:31:16.9Z,1,REGULAR,substitution,in,[],1642267,,,1610612755,23,35,2025-03-26T23:31:24Z,1340000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M52.00S,2025-03-26T23:31:37.1Z,1,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,24,35,2025-03-26T23:31:37Z,1350000,False,,,0,,Q. Grimes Free Throw 2 of 2 (5 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
138,PT01M38.00S,2025-03-26T23:31:54.2Z,1,REGULAR,turnover,traveling,[],1641774,,,1610612764,24,35,2025-03-26T23:32:00Z,1360000,False,,,0,,T. Vukcevic traveling TURNOVER (1 TO),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Center,1.0,,,,,,201246.0,,,,,,,,,,,,,
139,PT01M23.00S,2025-03-26T23:32:22.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630288,10.726018396846255,32.59803921568628,1610612755,26,35,2025-03-26T23:32:26Z,1370000,False,87.0,48.0,1,left,J. Dowtin Jr. 9' driving floating Jump Shot (2 PTS) (A. Bona 2 AST),"[1630288, 1641737]",1610612755.0,PHI,driving floating,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,8-16 Right,,,,9.95,Made,2.0,,,,,,,,,,,,A. Bona,1641737.0,2.0
141,PT01M05.00S,2025-03-26T23:32:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641798,92.59198423127464,55.14705882352941,1610612764,26,37,2025-03-26T23:32:49Z,1390000,False,26.0,17.0,1,right,J. Martin driving Layup (2 PTS),[1641798],1610612764.0,WAS,driving,,,Martin,J. Martin,,,,,Restricted Area,0-8 Center,,,,3.09,Made,2.0,,,,,,,,,,,,,,
143,PT01M05.00S,2025-03-26T23:32:45.9Z,1,REGULAR,foul,personal,['1freethrow'],1630542,,,1610612764,26,37,2025-03-26T23:32:52Z,1410000,False,,,0,,M. Bagley shooting personal FOUL (2 PF) (Martin 1 FT),"[1630542, 1641798]",1610612755.0,PHI,shooting,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628485.0,2.0,0.0,Martin,1641798.0,,,,,,,,,
145,PT01M05.00S,2025-03-26T23:33:08.2Z,1,REGULAR,freethrow,1 of 1,[],1641798,,,1610612764,26,38,2025-03-26T23:33:08Z,1430000,False,,,0,,J. Martin Free Throw 1 of 1 (3 PTS),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
147,PT00M50.70S,2025-03-26T23:33:23.3Z,1,REGULAR,3pt,Jump Shot,[],1630288,29.911300919842315,25.98039215686275,1610612755,29,38,2025-03-26T23:33:28Z,1440000,False,120.0,229.0,1,left,J. Dowtin Jr. 25' 3PT step back (5 PTS),[1630288],1610612755.0,PHI,step back,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.83,Made,5.0,,,,,,,,,,,,,,
148,PT00M42.20S,2025-03-26T23:33:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,92.85479632063075,45.588235294117645,1610612764,29,38,2025-03-26T23:33:40Z,1450000,False,-22.0,15.0,1,right,MISS T. Vukcevic Layup,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,2.65,Missed,,,,,,,,,,,,,,,
149,PT00M40.10S,2025-03-26T23:33:36.9Z,1,REGULAR,rebound,offensive,[],1641774,,,1610612764,29,38,2025-03-26T23:33:40Z,1460000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:0),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,148.0,1.0,0.0,1.0,,,,,
150,PT00M40.10S,2025-03-26T23:33:38.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641774,94.40999984741211,50.0,1610612764,29,40,2025-03-26T23:33:38Z,1470000,False,0.0,0.0,1,right,T. Vukcevic tip Layup (2 PTS),[1641774],1610612764.0,WAS,tip,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
151,PT00M32.50S,2025-03-26T23:33:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,7.440867279894875,47.05882352941176,1610612755,29,40,2025-03-26T23:33:54Z,1480000,False,15.0,17.0,1,left,MISS Q. Grimes driving Layup - blocked,"[1629656, 1641732]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,2.28,Missed,,,,,,,,,,,Jones,1641732.0,,,
152,PT00M32.50S,2025-03-26T23:33:46.5Z,1,REGULAR,block,,[],1641732,,,1610612755,29,40,2025-03-26T23:35:21Z,1490000,False,,,0,,C. Jones BLOCK (1 BLK),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M30.80S,2025-03-26T23:33:48.2Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,29,40,2025-03-26T23:34:11Z,1500000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,
154,PT00M27.60S,2025-03-26T23:33:52.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630550,94.30026281208936,47.549019607843135,1610612764,29,42,2025-03-26T23:38:34Z,1510000,False,-12.0,1.0,1,right,J. Thor running finger roll Layup (2 PTS) (B. Carrington 2 AST),"[1630550, 1642267]",1610612764.0,WAS,running finger roll,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,1.23,Made,2.0,,,,,,,,,,,,B. Carrington,1642267.0,2.0
156,PT00M05.40S,2025-03-26T23:34:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,7.703679369250986,52.94117647058824,1610612755,29,42,2025-03-26T23:34:25Z,1530000,False,-15.0,20.0,1,left,MISS J. Dowtin Jr. driving Layup,[1630288],1610612755.0,PHI,driving,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,2.47,Missed,,,,,,,,,,,,,,,
158,PT00M01.70S,2025-03-26T23:34:21.0Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612764,29,42,2025-03-26T23:34:25Z,1550000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,,
159,PT00M00.30S,2025-03-26T23:34:24.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641732,73.80091984231275,80.63725490196079,1610612764,29,45,2025-03-26T23:39:07Z,1560000,False,153.0,194.0,1,right,C. Jones 24' 3PT running pullup (3 PTS) (J. Thor 1 AST),"[1641732, 1630550]",1610612764.0,WAS,running pullup,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,,,,24.7,Made,3.0,,,,,,,,,,,,J. Thor,1630550.0,1.0
161,PT00M00.00S,2025-03-26T23:34:34.9Z,1,REGULAR,period,end,[],0,,,1610612755,29,45,2025-03-26T23:34:34Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-03-26T23:36:13.1Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612755,29,45,2025-03-26T23:37:01Z,1590000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-03-26T23:36:13.1Z,2,REGULAR,substitution,out,['startperiod'],1641737,,,1610612755,29,45,2025-03-26T23:37:01Z,1600000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-03-26T23:36:13.1Z,2,REGULAR,substitution,out,['startperiod'],1630542,,,1610612755,29,45,2025-03-26T23:37:01Z,1610000,False,,,0,,SUB out: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-03-26T23:36:13.1Z,2,REGULAR,substitution,out,['startperiod'],1630288,,,1610612755,29,45,2025-03-26T23:37:01Z,1620000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-03-26T23:36:13.1Z,2,REGULAR,substitution,in,['startperiod'],1630215,,,1610612755,29,45,2025-03-26T23:37:01Z,1630000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-03-26T23:36:13.1Z,2,REGULAR,substitution,in,['startperiod'],1642348,,,1610612755,29,45,2025-03-26T23:37:01Z,1640000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
