actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
88,PT05M19.00S,2025-02-06T00:57:24.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,11,12,2025-02-06T00:57:37Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,87.0,,,,,,,,,,,,,,,,,
90,PT05M19.00S,2025-02-06T00:57:38.5Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,11,12,2025-02-06T00:57:42Z,900000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M19.00S,2025-02-06T00:57:38.5Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,11,12,2025-02-06T00:57:42Z,910000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M06.00S,2025-02-06T00:57:58.7Z,1,REGULAR,3pt,Jump Shot,[],1629312,94.69448094612353,96.81372549019608,1610612748,11,15,2025-02-06T00:58:02Z,920000,False,234.0,-3.0,1,right,H. Highsmith 3PT  (3 PTS) (J. Jaquez Jr. 1 AST),"[1629312, 1631170]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,,,,3.0,,,,,,J. Jaquez Jr.,1631170.0,1.0,,
94,PT04M49.00S,2025-02-06T00:58:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.521024967148489,49.01960784313725,1610612755,13,15,2025-02-06T00:58:20Z,940000,False,5.0,9.0,1,left,K. Oubre Jr. driving finger roll Layup (4 PTS) (T. Maxey 1 AST),"[1626162, 1630178]",1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,4.0,,,,,,T. Maxey,1630178.0,1.0,,
96,PT04M45.00S,2025-02-06T00:58:21.3Z,1,REGULAR,3pt,Jump Shot,[],1629639,70.51576872536137,15.931372549019606,1610612748,13,15,2025-02-06T00:58:29Z,960000,False,-170.0,225.0,1,right,MISS T. Herro 28' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,28.19,Missed,,,,,,,,,,,,,,,,,,
97,PT04M39.00S,2025-02-06T00:58:27.3Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,13,15,2025-02-06T00:58:29Z,970000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,
98,PT04M32.00S,2025-02-06T00:58:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.995400788436268,50.49019607843137,1610612755,15,15,2025-02-06T01:01:31Z,980000,False,-2.0,4.0,1,left,T. Maxey driving finger roll Layup (6 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,,,,6.0,,,,,,,,,,
99,PT04M21.00S,2025-02-06T00:58:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,87.72996057818659,50.49019607843137,1610612748,15,17,2025-02-06T00:58:48Z,990000,False,2.0,63.0,1,right,T. Herro 6' driving floating Jump Shot (9 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,,,,,,,,9.0,,,,,,,,,,
100,PT04M03.00S,2025-02-06T00:59:02.6Z,1,REGULAR,2pt,Jump Shot,[],202331,23.73521681997372,36.51960784313725,1610612755,15,17,2025-02-06T00:59:08Z,1000000,False,67.0,171.0,1,left,MISS P. George 18' turnaround Shot,[202331],1610612755.0,PHI,turnaround,,,George,P. George,,,,,Mid-Range,16-24 Right Center,18.34,Missed,,,,,,,,,,,,,,,,,,
101,PT04M02.00S,2025-02-06T00:59:03.6Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,15,17,2025-02-06T01:02:49Z,1010000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Right Center,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT03M55.00S,2025-02-06T00:59:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,94.1688567674113,52.94117647058824,1610612748,15,17,2025-02-06T01:03:17Z,1020000,False,15.0,2.0,1,right,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
103,PT03M52.00S,2025-02-06T00:59:14.0Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,15,17,2025-02-06T00:59:21Z,1030000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,102.0,3.0,3.0,0.0,,,,,,,,,,,,,,
104,PT03M44.00S,2025-02-06T00:59:21.7Z,1,REGULAR,3pt,Jump Shot,[],1626162,7.703679369250986,2.941176470588235,1610612755,18,17,2025-02-06T00:59:25Z,1040000,False,235.0,20.0,1,left,K. Oubre Jr. 3PT  (7 PTS) (T. Maxey 2 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.61,Made,,,,,,,,7.0,,,,,,T. Maxey,1630178.0,2.0,,
106,PT03M43.00S,2025-02-06T00:59:32.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,18,17,2025-02-06T00:59:32Z,1060000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M28.00S,2025-02-06T01:02:45.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,92.32917214191852,58.333333333333336,1610612748,18,19,2025-02-06T01:05:24Z,1070000,False,42.0,20.0,1,right,J. Jaquez Jr. driving Layup (2 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,,,,,,,,2.0,,,,,,,,,,
108,PT03M28.00S,2025-02-06T01:02:50.2Z,1,REGULAR,foul,personal,['1freethrow'],202331,,,1610612748,18,19,2025-02-06T01:03:01Z,1080000,False,,,0,,P. George shooting personal FOUL (1 PF) (Jaquez Jr. 1 FT),"[202331, 1631170]",1610612755.0,PHI,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,
110,PT03M28.00S,2025-02-06T01:03:07.4Z,1,REGULAR,freethrow,1 of 1,[],1631170,,,1610612748,18,20,2025-02-06T01:03:07Z,1100000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 1 (3 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
111,PT03M07.00S,2025-02-06T01:03:32.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,11.12023653088042,50.0,1610612755,18,20,2025-02-06T01:06:21Z,1110000,False,0.0,52.0,1,left,MISS E. Gordon driving floating Shot,[201569],1610612755.0,PHI,driving floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
112,PT03M06.00S,2025-02-06T01:03:33.0Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,18,20,2025-02-06T01:06:21Z,1120000,False,,,0,,A. Bona REBOUND (Off:1 Def:0),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,,
113,PT03M04.00S,2025-02-06T01:03:37.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612755,18,20,2025-02-06T01:03:46Z,1130000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,,,,,,,,,
115,PT02M56.00S,2025-02-06T01:04:02.7Z,1,REGULAR,substitution,out,[],202331,,,1610612748,18,20,2025-02-06T01:04:21Z,1150000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M56.00S,2025-02-06T01:04:02.7Z,1,REGULAR,substitution,out,[],1626162,,,1610612748,18,20,2025-02-06T01:04:21Z,1160000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M56.00S,2025-02-06T01:04:02.7Z,1,REGULAR,substitution,out,[],1641737,,,1610612748,18,20,2025-02-06T01:04:21Z,1170000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M56.00S,2025-02-06T01:04:02.7Z,1,REGULAR,substitution,in,[],202704,,,1610612748,18,20,2025-02-06T01:04:21Z,1180000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M56.00S,2025-02-06T01:04:02.7Z,1,REGULAR,substitution,in,[],200768,,,1610612748,18,20,2025-02-06T01:04:21Z,1190000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M56.00S,2025-02-06T01:04:02.7Z,1,REGULAR,substitution,in,[],1627824,,,1610612748,18,20,2025-02-06T01:04:21Z,1200000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M40.00S,2025-02-06T01:04:45.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,82.07950065703022,42.15686274509804,1610612748,18,20,2025-02-06T01:07:36Z,1210000,False,-39.0,116.0,1,right,MISS T. Herro 12' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,12.24,Missed,,,,,,,,,,,,,,,,,,
122,PT02M38.00S,2025-02-06T01:04:47.1Z,1,REGULAR,rebound,defensive,[],200768,,,1610612755,18,20,2025-02-06T01:07:36Z,1220000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT02M22.00S,2025-02-06T01:05:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627824,5.995400788436268,43.872549019607845,1610612755,20,20,2025-02-06T01:08:10Z,1230000,False,31.0,4.0,1,left,G. Yabusele driving floating bank Jump Shot (4 PTS) (E. Gordon 1 AST),"[1627824, 201569]",1610612755.0,PHI,driving floating bank,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,,,,4.0,,,,,,E. Gordon,201569.0,1.0,,
125,PT02M07.00S,2025-02-06T01:05:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,93.9060446780552,52.69607843137255,1610612748,20,20,2025-02-06T01:08:49Z,1250000,False,13.0,5.0,1,right,MISS H. Highsmith cutting Layup,[1629312],1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
126,PT02M07.00S,2025-02-06T01:05:18.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,20,20,2025-02-06T01:05:57Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,125.0,,,,,,,,,,,,,,,,,
127,PT02M07.00S,2025-02-06T01:05:25.8Z,1,REGULAR,foul,personal,[],200768,,,1610612748,20,20,2025-02-06T01:05:38Z,1270000,False,,,0,,K. Lowry loose ball personal FOUL (1 PF),"[200768, 201567]",1610612755.0,PHI,loose ball,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,1.0,0.0,Love,201567.0,,,,,
129,PT02M07.00S,2025-02-06T01:05:33.6Z,1,REGULAR,substitution,out,[],1629312,,,1610612748,20,20,2025-02-06T01:05:36Z,1290000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M07.00S,2025-02-06T01:05:33.6Z,1,REGULAR,substitution,in,[],1626179,,,1610612748,20,20,2025-02-06T01:05:36Z,1300000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M57.00S,2025-02-06T01:06:06.0Z,1,REGULAR,turnover,out-of-bounds,[],1631107,,,1610612748,20,20,2025-02-06T01:06:12Z,1310000,False,,,0,,N. Jović step out-of-bounds TURNOVER (1 TO),[1631107],1610612748.0,MIA,step,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,2004.0,,,,,,,,,
132,PT01M47.00S,2025-02-06T01:06:28.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,27.414586070959263,83.33333333333334,1610612755,20,20,2025-02-06T01:11:00Z,1320000,False,-167.0,205.0,1,left,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
133,PT01M43.00S,2025-02-06T01:06:32.6Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,20,20,2025-02-06T01:11:00Z,1330000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT01M34.00S,2025-02-06T01:06:36.5Z,1,REGULAR,3pt,Jump Shot,[],1631170,70.38436268068331,14.950980392156863,1610612748,20,20,2025-02-06T01:11:31Z,1340000,False,-175.0,226.0,1,right,MISS J. Jaquez Jr. 28' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,28.59,Missed,,,,,,,,,,,,,,,,,,
135,PT01M28.00S,2025-02-06T01:06:42.5Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,20,20,2025-02-06T01:06:47Z,1350000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,134.0,2.0,1.0,1.0,,,,,,,,,,,,,,
136,PT01M25.00S,2025-02-06T01:06:45.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627824,5.601182654402102,47.05882352941176,1610612755,22,20,2025-02-06T01:06:55Z,1360000,False,15.0,0.0,1,left,G. Yabusele running finger roll Layup (6 PTS),[1627824],1610612755.0,PHI,running finger roll,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,6.0,,,,,,,,,,
137,PT01M12.00S,2025-02-06T01:07:09.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612748,22,20,2025-02-06T01:07:15Z,1370000,False,,,0,,R. Jackson shooting personal FOUL (1 PF) (Herro 2 FT),"[202704, 1629639]",1610612755.0,PHI,shooting,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,1.0,0.0,Herro,1629639.0,,,,,
139,PT01M12.00S,2025-02-06T01:07:35.9Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,22,21,2025-02-06T01:07:35Z,1390000,False,,,0,,T. Herro Free Throw 1 of 2 (10 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
140,PT01M12.00S,2025-02-06T01:07:52.8Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,22,22,2025-02-06T01:07:52Z,1400000,False,,,0,,T. Herro Free Throw 2 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
141,PT00M57.30S,2025-02-06T01:08:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627824,18.478975032851512,44.11764705882353,1610612755,22,22,2025-02-06T01:13:21Z,1410000,False,29.0,121.0,1,left,MISS G. Yabusele 12' driving floating Shot,[1627824],1610612755.0,PHI,driving floating,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,12.47,Missed,,,,,,,,,,,,,,,,,,
142,PT00M54.60S,2025-02-06T01:08:13.3Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,22,22,2025-02-06T01:08:14Z,1420000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,
143,PT00M50.10S,2025-02-06T01:08:20.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627824,,,1610612748,22,22,2025-02-06T01:08:37Z,1430000,False,,,0,,G. Yabusele personal FOUL (2 PF) (Jaquez Jr. 2 FT),"[1627824, 1631170]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,2.0,0.0,Jaquez Jr.,1631170.0,,,,,
145,PT00M50.10S,2025-02-06T01:08:47.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631170,,,1610612748,22,23,2025-02-06T01:14:35Z,1450000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (4 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
146,PT00M50.10S,2025-02-06T01:08:47.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631170,,,1610612748,22,24,2025-02-06T01:14:35Z,1460000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (5 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
147,PT00M39.10S,2025-02-06T01:09:15.3Z,1,REGULAR,3pt,Jump Shot,[],200768,30.831143232588698,79.41176470588235,1610612755,22,24,2025-02-06T01:09:19Z,1470000,False,-147.0,237.0,1,left,MISS K. Lowry 27' 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,27.92,Missed,,,,,,,,,,,,,,,,,,
148,PT00M35.70S,2025-02-06T01:09:18.7Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,22,24,2025-02-06T01:09:19Z,1480000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,,
149,PT00M30.60S,2025-02-06T01:09:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631107,93.24901445466492,47.30392156862745,1610612748,22,26,2025-02-06T01:09:29Z,1490000,False,-13.0,11.0,1,right,N. Jović running Layup (4 PTS) (J. Jaquez Jr. 2 AST),"[1631107, 1631170]",1610612748.0,MIA,running,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,4.0,,,,,,J. Jaquez Jr.,1631170.0,2.0,,
151,PT00M12.10S,2025-02-06T01:09:46.3Z,1,REGULAR,3pt,Jump Shot,[],201569,27.94021024967148,79.65686274509804,1610612755,25,26,2025-02-06T01:09:50Z,1510000,False,-148.0,210.0,1,left,E. Gordon 25' 3PT  (3 PTS) (R. Jackson 1 AST),"[201569, 202704]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,25.72,Made,,,,,,,,3.0,,,,,,R. Jackson,202704.0,1.0,,
153,PT00M01.70S,2025-02-06T01:10:00.0Z,1,REGULAR,3pt,Jump Shot,[],1626179,94.43166885676742,1.9607843137254901,1610612748,25,29,2025-02-06T01:10:04Z,1530000,False,-240.0,0.0,1,right,T. Rozier 24' 3PT  (3 PTS) (T. Herro 2 AST),"[1626179, 1629639]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,24.02,Made,,,,,,,,3.0,,,,,,T. Herro,1629639.0,2.0,,
155,PT00M00.40S,2025-02-06T01:10:10.5Z,1,REGULAR,3pt,Jump Shot,[],200768,78.79434954007884,50.49019607843137,1610612755,25,29,2025-02-06T01:17:29Z,1550000,False,-2.0,688.0,1,left,MISS K. Lowry 68' pullup 3PT,[200768],1610612755.0,PHI,pullup,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Center,68.82,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.10S,2025-02-06T01:10:10.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,25,29,2025-02-06T01:17:29Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Center,,,155.0,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2025-02-06T01:10:19.6Z,1,REGULAR,period,end,[],0,,,1610612755,25,29,2025-02-06T01:10:19Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-02-06T01:12:38.0Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,25,29,2025-02-06T01:12:50Z,1580000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-02-06T01:12:38.0Z,2,REGULAR,substitution,out,['startperiod'],1627824,,,1610612755,25,29,2025-02-06T01:12:50Z,1590000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-02-06T01:12:38.0Z,2,REGULAR,substitution,out,['startperiod'],1629639,,,1610612755,25,29,2025-02-06T01:12:50Z,1600000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-02-06T01:12:38.0Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612755,25,29,2025-02-06T01:12:50Z,1610000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-02-06T01:12:38.0Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612755,25,29,2025-02-06T01:12:50Z,1620000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-02-06T01:12:38.0Z,2,REGULAR,substitution,in,['startperiod'],1641737,,,1610612755,25,29,2025-02-06T01:12:50Z,1630000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-02-06T01:12:38.0Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612755,25,29,2025-02-06T01:12:50Z,1640000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-02-06T01:12:38.0Z,2,REGULAR,substitution,in,['startperiod'],1629130,,,1610612755,25,29,2025-02-06T01:12:50Z,1650000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-02-06T01:12:57.2Z,2,REGULAR,period,start,[],0,,,1610612748,25,29,2025-02-06T01:12:57Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M45.00S,2025-02-06T01:13:11.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631107,91.40932982917214,37.745098039215684,1610612748,25,31,2025-02-06T01:18:15Z,1670000,False,-61.0,28.0,1,right,N. Jović 6' Hook (6 PTS) (B. Adebayo 2 AST),"[1631107, 1628389]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,6.75,Made,,,,,,,,6.0,,,,,,B. Adebayo,1628389.0,2.0,,
169,PT11M28.00S,2025-02-06T01:13:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.783837056504599,46.32352941176471,1610612755,27,31,2025-02-06T01:13:34Z,1690000,False,18.0,11.0,1,left,R. Jackson driving finger roll Layup (2 PTS) (E. Gordon 2 AST),"[202704, 201569]",1610612755.0,PHI,driving finger roll,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.16,Made,,,,,,,,2.0,,,,,,E. Gordon,201569.0,2.0,,
171,PT11M17.00S,2025-02-06T01:13:39.7Z,2,REGULAR,turnover,lost ball,[],1629130,,,1610612748,27,31,2025-02-06T01:13:43Z,1710000,False,,,0,,D. Robinson lost ball TURNOVER (1 TO),"[1629130, 201569]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Gordon,201569.0,,,,,,,,,,,
172,PT11M17.00S,2025-02-06T01:13:39.7Z,2,REGULAR,steal,,[],201569,,,1610612755,27,31,2025-02-06T01:13:41Z,1720000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
