actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT04M21.00S,2024-12-07T00:24:38.0Z,1,REGULAR,3pt,Jump Shot,[],203484,81.94809461235218,96.81372549019608,1610612753,17,17,2024-12-07T00:24:41Z,840000,False,234.0,117.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
85,PT04M18.00S,2024-12-07T00:24:41.0Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,17,17,2024-12-07T00:24:41Z,850000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,,,,84.0,,,,,,2.0,2.0,0.0,,,,,
86,PT04M10.00S,2024-12-07T00:24:48.9Z,1,REGULAR,turnover,lost ball,[],1642272,,,1610612755,17,17,2024-12-07T00:24:52Z,860000,False,,,0,,J. McCain lost ball TURNOVER (1 TO),"[1642272, 203484]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Mid-Range,8-16 Center,,,,1.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,
87,PT04M10.00S,2024-12-07T00:24:48.9Z,1,REGULAR,steal,,[],203484,,,1610612753,17,17,2024-12-07T00:24:51Z,870000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
88,PT04M06.00S,2024-12-07T00:24:54.5Z,1,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612753,17,17,2024-12-07T00:25:06Z,880000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Wagner 2 FT),"[1626162, 1630532]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,101283.0,1.0,0.0,Wagner,1630532.0,,,,,,,,
90,PT04M06.00S,2024-12-07T00:25:31.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630532,,,1610612753,17,18,2024-12-07T00:25:31Z,900000,False,,,0,,F. Wagner Free Throw 1 of 2 (14 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
91,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,out,[],1630178,,,1610612753,17,18,2024-12-07T00:25:51Z,910000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,out,[],1626162,,,1610612753,17,18,2024-12-07T00:25:51Z,920000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,out,[],1627824,,,1610612753,17,18,2024-12-07T00:25:51Z,930000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,out,[],203484,,,1610612753,17,18,2024-12-07T00:25:51Z,940000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,17,18,2024-12-07T00:25:51Z,950000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,17,18,2024-12-07T00:25:51Z,960000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,in,[],203083,,,1610612753,17,18,2024-12-07T00:25:51Z,970000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,in,[],202331,,,1610612753,17,18,2024-12-07T00:25:51Z,980000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,in,[],1628997,,,1610612753,17,18,2024-12-07T00:25:51Z,990000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,17,18,2024-12-07T00:25:51Z,1000000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,in,[],1641724,,,1610612753,17,18,2024-12-07T00:25:51Z,1010000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M06.00S,2024-12-07T00:25:32.5Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,17,18,2024-12-07T00:25:51Z,1020000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M06.00S,2024-12-07T00:26:07.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630532,,,1610612753,17,19,2024-12-07T00:26:07Z,1030000,False,,,0,,F. Wagner Free Throw 2 of 2 (15 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
104,PT03M52.00S,2024-12-07T00:26:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.338370565045992,50.245098039215684,1610612755,17,19,2024-12-07T00:26:28Z,1040000,False,-1.0,-2.0,1,left,MISS A. Drummond alley-oop Layup,[203083],1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.26,Missed,,,,,,,,,,,,,,,,,,
105,PT03M50.00S,2024-12-07T00:26:24.7Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,17,19,2024-12-07T00:26:28Z,1050000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,104.0,,,,,,1.0,1.0,0.0,,,,,
106,PT03M40.00S,2024-12-07T00:26:35.0Z,1,REGULAR,turnover,bad pass,[],1629048,,,1610612753,17,19,2024-12-07T00:26:38Z,1060000,False,,,0,,G. Bitadze bad pass TURNOVER (1 TO),"[1629048, 203083]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Right Center,,,,1.0,Drummond,203083.0,,,,,,,,,,,,,,
107,PT03M40.00S,2024-12-07T00:26:35.0Z,1,REGULAR,steal,,[],203083,,,1610612755,17,19,2024-12-07T00:26:37Z,1070000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
108,PT03M33.00S,2024-12-07T00:26:41.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,5.206964520367937,48.529411764705884,1610612755,19,19,2024-12-07T00:30:54Z,1080000,False,7.0,-4.0,1,left,K. Martin running alley-oop DUNK (8 PTS) (P. George 2 AST),"[1630231, 202331]",1610612755.0,PHI,running alley-oop,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.82,Made,8.0,,,,,,,,,,,,,P. George,202331.0,2.0,,
110,PT03M14.00S,2024-12-07T00:27:01.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.89027595269383,57.35294117647059,1610612753,19,19,2024-12-07T00:31:22Z,1100000,False,37.0,80.0,1,right,MISS F. Wagner 8' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,8.81,Missed,,,,,,,,,,,,,,,,,,
111,PT03M10.00S,2024-12-07T00:27:05.0Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,19,19,2024-12-07T00:31:22Z,1110000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,110.0,,,,,,2.0,2.0,0.0,,,,,
112,PT03M03.00S,2024-12-07T00:27:12.9Z,1,REGULAR,turnover,out-of-bounds,[],202331,,,1610612755,19,19,2024-12-07T00:27:18Z,1120000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (2 TO),[202331],1610612755.0,PHI,bad pass,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,2.0,,,,200834.0,,,,,,,,,,,,
113,PT03M03.00S,2024-12-07T00:27:16.4Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,19,19,2024-12-07T00:27:24Z,1130000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M03.00S,2024-12-07T00:27:16.4Z,1,REGULAR,substitution,in,[],1641783,,,1610612753,19,19,2024-12-07T00:27:24Z,1140000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M54.00S,2024-12-07T00:27:39.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641724,69.72733245729303,15.931372549019606,1610612753,19,22,2024-12-07T00:27:44Z,1150000,False,-170.0,232.0,1,right,J. Howard 28' 3PT  (3 PTS) (F. Wagner 2 AST),"[1641724, 1630532]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,28.79,Made,3.0,,,,,,,,,,,,,F. Wagner,1630532.0,2.0,,
117,PT02M38.00S,2024-12-07T00:27:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,11.514454664914586,49.754901960784316,1610612755,19,22,2024-12-07T00:28:03Z,1170000,False,1.0,56.0,1,left,MISS J. McCain driving finger roll Layup - blocked,"[1642272, 1641710]",1610612755.0,PHI,driving finger roll,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,Black,1641710.0
118,PT02M38.00S,2024-12-07T00:27:55.4Z,1,REGULAR,block,,[],1641710,,,1610612755,19,22,2024-12-07T00:28:08Z,1180000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT02M32.00S,2024-12-07T00:28:01.4Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612755,19,22,2024-12-07T00:28:03Z,1190000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,117.0,,,,,,1.0,0.0,1.0,,,,,
120,PT02M32.00S,2024-12-07T00:28:14.5Z,1,REGULAR,foul,personal,['2freethrow'],1641783,,,1610612755,19,22,2024-12-07T00:29:13Z,1200000,False,,,0,,T. da Silva shooting personal FOUL (1 PF) (Martin 2 FT),"[1641783, 1628997]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,1.0,0.0,Martin,1628997.0,,,,,,,,
122,PT02M32.00S,2024-12-07T00:28:40.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,19,22,2024-12-07T00:28:40Z,1220000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M32.00S,2024-12-07T00:30:50.5Z,1,REGULAR,substitution,out,[],1630532,,,1610612755,19,22,2024-12-07T00:31:02Z,1230000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M32.00S,2024-12-07T00:30:50.5Z,1,REGULAR,substitution,in,[],1630591,,,1610612755,19,22,2024-12-07T00:31:02Z,1240000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M32.00S,2024-12-07T00:31:30.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628997,,,1610612755,20,22,2024-12-07T00:31:30Z,1250000,False,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
126,PT02M32.00S,2024-12-07T00:31:49.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628997,,,1610612755,21,22,2024-12-07T00:31:49Z,1260000,False,,,0,,C. Martin Free Throw 2 of 2 (2 PTS),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
127,PT02M18.00S,2024-12-07T00:32:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.32917214191852,48.77450980392157,1610612753,21,24,2024-12-07T00:32:09Z,1270000,False,-6.0,20.0,1,right,M. Wagner driving Layup (2 PTS),[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.05,Made,2.0,,,,,,,,,,,,,,,,,
128,PT02M05.00S,2024-12-07T00:32:21.1Z,1,REGULAR,turnover,out-of-bounds,[],203083,,,1610612755,21,24,2024-12-07T00:32:26Z,1280000,False,,,0,,A. Drummond lost ball out-of-bounds TURNOVER (2 TO),[203083],1610612755.0,PHI,lost ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,2.0,,,,1627526.0,,,,,,,,,,,,
129,PT02M05.00S,2024-12-07T00:32:25.2Z,1,REGULAR,substitution,out,[],1628997,,,1610612753,21,24,2024-12-07T00:32:29Z,1290000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M05.00S,2024-12-07T00:32:25.2Z,1,REGULAR,substitution,in,[],200768,,,1610612753,21,24,2024-12-07T00:32:29Z,1300000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M51.00S,2024-12-07T00:32:53.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,69.46452036793693,11.76470588235294,1610612753,21,24,2024-12-07T00:32:58Z,1310000,False,-191.0,235.0,1,right,MISS J. Suggs 30' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,30.26,Missed,,,,,,,,,,,,,,,,,,
132,PT01M48.00S,2024-12-07T00:32:56.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,21,24,2024-12-07T00:32:58Z,1320000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,131.0,,,,,,2.0,1.0,1.0,,,,,
133,PT01M31.00S,2024-12-07T00:33:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,5.206964520367937,51.71568627450981,1610612755,23,24,2024-12-07T00:33:17Z,1330000,False,-9.0,-4.0,1,left,P. George driving Layup (6 PTS),[202331],1610612755.0,PHI,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,0.93,Made,6.0,,,,,,,,,,,,,,,,,
134,PT01M19.00S,2024-12-07T00:33:26.2Z,1,REGULAR,3pt,Jump Shot,[],1641710,69.99014454664915,17.15686274509804,1610612753,23,24,2024-12-07T00:33:30Z,1340000,False,-164.0,230.0,1,right,MISS A. Black 28' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,28.23,Missed,,,,,,,,,,,,,,,,,,
135,PT01M16.00S,2024-12-07T00:33:29.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,23,24,2024-12-07T00:33:30Z,1350000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,134.0,,,,,,3.0,2.0,1.0,,,,,
136,PT01M10.00S,2024-12-07T00:33:35.1Z,1,REGULAR,turnover,lost ball,[],1642272,,,1610612755,23,24,2024-12-07T00:33:39Z,1360000,False,,,0,,J. McCain lost ball TURNOVER (2 TO),"[1642272, 1630591]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Mid-Range,8-16 Right,,,,2.0,Suggs,1630591.0,,,,,,,,,,,,,,
137,PT01M10.00S,2024-12-07T00:33:35.1Z,1,REGULAR,steal,,[],1630591,,,1610612753,23,24,2024-12-07T00:33:38Z,1370000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
138,PT01M00.00S,2024-12-07T00:33:45.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,70.90998685939553,80.3921568627451,1610612753,23,27,2024-12-07T00:33:49Z,1380000,False,152.0,221.0,1,right,M. Wagner 26' 3PT  (5 PTS) (J. Suggs 1 AST),"[1629021, 1630591]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,26.81,Made,5.0,,,,,,,,,,,,,J. Suggs,1630591.0,1.0,,
140,PT00M44.00S,2024-12-07T00:34:07.5Z,1,REGULAR,2pt,Jump Shot,[],202331,11.645860709592641,18.872549019607842,1610612755,23,27,2024-12-07T00:34:11Z,1400000,False,156.0,57.0,1,left,MISS P. George 16' fadeaway Shot,[202331],1610612755.0,PHI,fadeaway,,,George,P. George,,,,,Mid-Range,16-24 Right,16.57,Missed,,,,,,,,,,,,,,,,,,
141,PT00M41.60S,2024-12-07T00:34:09.8Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,23,27,2024-12-07T00:34:09Z,1410000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right,,,,,,,140.0,,,,,,1.0,1.0,0.0,,,,,
142,PT00M36.40S,2024-12-07T00:34:15.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,94.1688567674113,50.98039215686274,1610612753,23,27,2024-12-07T00:34:22Z,1420000,False,5.0,2.0,1,right,MISS A. Black running finger roll Layup,[1641710],1610612753.0,ORL,running finger roll,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,,
143,PT00M34.20S,2024-12-07T00:34:17.3Z,1,REGULAR,rebound,defensive,[],1642272,,,1610612755,23,27,2024-12-07T00:34:17Z,1430000,False,,,0,,J. McCain REBOUND (Off:0 Def:1),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,142.0,,,,,,1.0,1.0,0.0,,,,,
144,PT00M30.90S,2024-12-07T00:34:20.7Z,1,REGULAR,turnover,lost ball,[],1642272,,,1610612755,23,27,2024-12-07T00:34:25Z,1440000,False,,,0,,J. McCain lost ball TURNOVER (3 TO),"[1642272, 1641710]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,,,,3.0,Black,1641710.0,,,,,,,,,,,,,,
145,PT00M30.90S,2024-12-07T00:34:20.7Z,1,REGULAR,steal,,[],1641710,,,1610612753,23,27,2024-12-07T00:34:23Z,1450000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
146,PT00M25.10S,2024-12-07T00:34:29.3Z,1,REGULAR,turnover,traveling,[],1641710,,,1610612753,23,27,2024-12-07T00:34:34Z,1460000,False,,,0,,A. Black traveling TURNOVER (1 TO),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,,,,101283.0,,,,,,,,,,,,
147,PT00M25.10S,2024-12-07T00:34:41.0Z,1,REGULAR,substitution,out,[],203083,,,1610612755,23,27,2024-12-07T00:34:55Z,1470000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M25.10S,2024-12-07T00:34:41.0Z,1,REGULAR,substitution,in,[],1630178,,,1610612755,23,27,2024-12-07T00:34:55Z,1480000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M03.00S,2024-12-07T00:35:21.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630231,5.601182654402102,46.07843137254902,1610612755,25,27,2024-12-07T00:35:27Z,1490000,False,20.0,0.0,1,left,K. Martin driving reverse DUNK (10 PTS) (J. McCain 2 AST),"[1630231, 1642272]",1610612755.0,PHI,driving reverse,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,1.96,Made,10.0,,,,,,,,,,,,,J. McCain,1642272.0,2.0,,
151,PT00M00.30S,2024-12-07T00:35:28.4Z,1,REGULAR,3pt,Jump Shot,[],1641724,56.718134034165566,14.215686274509803,1610612753,25,27,2024-12-07T00:36:02Z,1510000,False,-179.0,354.0,1,right,MISS J. Howard 39' driving floating 3PT,[1641724],1610612753.0,ORL,driving floating,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,39.69,Missed,,,,,,,,,,,,,,,,,,
152,PT00M00.10S,2024-12-07T00:35:28.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,25,27,2024-12-07T00:35:38Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,151.0,,,,,,,,,,,,,
153,PT00M00.00S,2024-12-07T00:35:33.8Z,1,REGULAR,period,end,[],0,,,1610612753,25,27,2024-12-07T00:35:33Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-12-07T00:35:45.4Z,2,REGULAR,substitution,out,['startperiod'],1642272,,,1610612753,25,27,2024-12-07T00:38:10Z,1540000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-12-07T00:35:45.4Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612753,25,27,2024-12-07T00:38:10Z,1550000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-12-07T00:35:45.4Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612753,25,27,2024-12-07T00:38:10Z,1560000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-12-07T00:35:45.4Z,2,REGULAR,substitution,in,['startperiod'],203083,,,1610612753,25,27,2024-12-07T00:38:10Z,1570000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-12-07T00:38:23.4Z,2,REGULAR,period,start,[],0,,,1610612753,25,27,2024-12-07T00:38:23Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M48.00S,2024-12-07T00:38:34.8Z,2,REGULAR,3pt,Jump Shot,[],1630591,67.23061760840999,22.54901960784314,1610612753,25,27,2024-12-07T00:38:42Z,1590000,False,-137.0,256.0,1,right,MISS J. Suggs 29' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,29.01,Missed,,,,,,,,,,,,,,,,,,
160,PT11M45.00S,2024-12-07T00:38:37.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,25,27,2024-12-07T00:38:42Z,1600000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,159.0,,,,,,4.0,3.0,1.0,,,,,
162,PT11M30.00S,2024-12-07T00:39:09.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,4.5499342969776615,49.26470588235294,1610612755,27,27,2024-12-07T00:39:13Z,1620000,False,4.0,-10.0,1,left,A. Drummond driving DUNK (2 PTS) (K. Lowry 1 AST),"[203083, 200768]",1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,,,,,,K. Lowry,200768.0,1.0,,
164,PT11M17.00S,2024-12-07T00:39:23.5Z,2,REGULAR,turnover,lost ball,[],1629021,,,1610612753,27,27,2024-12-07T00:39:27Z,1640000,False,,,0,,M. Wagner lost ball TURNOVER (1 TO),"[1629021, 203083]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,1.0,Drummond,203083.0,,,,,,,,,,,,,,
165,PT11M17.00S,2024-12-07T00:39:23.5Z,2,REGULAR,steal,,[],203083,,,1610612755,27,27,2024-12-07T00:39:25Z,1650000,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
