actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT04M16.00S,2024-11-13T00:51:04.0Z,1,REGULAR,3pt,Jump Shot,[],1628384,77.87450722733246,7.352941176470589,1610612752,13,18,2024-11-13T00:51:07Z,850000,False,-213.0,155.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
89,PT04M14.00S,2024-11-13T00:51:06.4Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,13,18,2024-11-13T00:51:06Z,860000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,88.0,1.0,0.0,1.0,,,,,,,,,,
90,PT04M04.00S,2024-11-13T00:51:16.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,91.5407358738502,25.245098039215684,1610612752,13,20,2024-11-13T00:51:20Z,870000,False,-124.0,27.0,1,right,M. Bridges 12' turnaround fadeaway Jump Shot (4 PTS) (J. Brunson 4 AST),"[1628969, 1628973]",1610612752.0,NYK,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,12.67,Made,4.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,,,
92,PT03M41.00S,2024-11-13T00:51:39.0Z,1,REGULAR,3pt,Jump Shot,[],202331,29.122864651773984,74.01960784313727,1610612755,13,20,2024-11-13T00:51:44Z,890000,False,-120.0,221.0,1,left,MISS P. George 25' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
93,PT03M37.00S,2024-11-13T00:51:43.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,13,20,2024-11-13T00:51:44Z,900000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,92.0,2.0,1.0,1.0,,,,,,,,,,
94,PT03M32.00S,2024-11-13T00:51:48.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,93.9060446780552,95.83333333333334,1610612752,13,20,2024-11-13T00:51:54Z,910000,False,229.0,5.0,1,right,MISS J. Brunson running 3PT,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
95,PT03M27.00S,2024-11-13T00:51:53.0Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,13,20,2024-11-13T00:51:54Z,920000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,
96,PT03M20.00S,2024-11-13T00:51:59.7Z,1,REGULAR,2pt,Jump Shot,[],202331,2.0532194480946124,20.098039215686274,1610612755,15,20,2024-11-13T00:52:05Z,930000,False,150.0,-33.0,1,left,P. George 15' fadeaway Jump Shot (11 PTS),[202331],1610612755.0,PHI,fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Right,15.31,Made,11.0,,,,,,,,,,,,,,,,,
97,PT03M03.00S,2024-11-13T00:52:17.4Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,15,20,2024-11-13T00:52:20Z,940000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 202331]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,George,202331.0,,,,
98,PT03M03.00S,2024-11-13T00:52:17.4Z,1,REGULAR,steal,,[],202331,,,1610612755,15,20,2024-11-13T00:52:19Z,950000,False,,,0,,P. George STEAL (2 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
99,PT02M48.00S,2024-11-13T00:52:32.3Z,1,REGULAR,turnover,bad pass,[],1627824,,,1610612755,15,20,2024-11-13T00:52:37Z,960000,False,,,0,,G. Yabusele bad pass TURNOVER (1 TO),"[1627824, 1630540]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,McBride,1630540.0,,,,
100,PT02M48.00S,2024-11-13T00:52:32.3Z,1,REGULAR,steal,,[],1630540,,,1610612752,15,20,2024-11-13T00:52:34Z,970000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
101,PT02M42.00S,2024-11-13T00:52:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,93.51182654402102,54.90196078431373,1610612752,15,20,2024-11-13T00:52:44Z,980000,False,25.0,8.0,1,right,MISS M. Bridges running Layup,[1628969],1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
102,PT02M38.00S,2024-11-13T00:52:41.9Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,15,20,2024-11-13T00:52:42Z,990000,False,,,0,,J. Sims REBOUND (Off:2 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,101.0,2.0,0.0,2.0,,,,,,,,,,
103,PT02M38.00S,2024-11-13T00:52:41.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630579,94.40999984741211,50.0,1610612752,15,22,2024-11-13T00:53:00Z,1000000,False,0.0,0.0,1,right,J. Sims tip DUNK (2 PTS),[1630579],1610612752.0,NYK,tip,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
104,PT02M16.00S,2024-11-13T00:53:04.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,8.492115637319317,43.872549019607845,1610612755,15,22,2024-11-13T00:53:27Z,1010000,False,31.0,27.0,1,left,MISS G. Yabusele cutting Layup - blocked,"[1627824, 1630579]",1610612755.0,PHI,cutting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,Sims,1630579.0,,,,,,,,
105,PT02M16.00S,2024-11-13T00:53:04.3Z,1,REGULAR,block,,[],1630579,,,1610612755,15,22,2024-11-13T00:53:07Z,1020000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT02M16.00S,2024-11-13T00:53:04.3Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,15,22,2024-11-13T00:53:27Z,1030000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,104.0,2.0,1.0,1.0,,,,,,,,,,
107,PT02M16.00S,2024-11-13T00:53:10.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612755,15,22,2024-11-13T00:53:17Z,1040000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,203592.0,,,,,,,
108,PT02M16.00S,2024-11-13T00:53:21.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,15,22,2024-11-13T00:53:21Z,1050000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,out,[],202331,,,1610612752,15,22,2024-11-13T00:56:38Z,1060000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,out,[],1628997,,,1610612752,15,22,2024-11-13T00:56:38Z,1070000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,out,[],203083,,,1610612752,15,22,2024-11-13T00:56:38Z,1080000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,15,22,2024-11-13T00:56:38Z,1090000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,15,22,2024-11-13T00:56:38Z,1100000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,out,[],1630579,,,1610612752,15,22,2024-11-13T00:56:38Z,1110000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,in,[],1626162,,,1610612752,15,22,2024-11-13T00:56:38Z,1120000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,in,[],203954,,,1610612752,15,22,2024-11-13T00:56:38Z,1130000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,in,[],1642272,,,1610612752,15,22,2024-11-13T00:56:38Z,1140000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,in,[],1630346,,,1610612752,15,22,2024-11-13T00:56:38Z,1150000,False,,,0,,SUB in: M. Ryan,[1630346],1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,in,[],1626157,,,1610612752,15,22,2024-11-13T00:56:38Z,1160000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M16.00S,2024-11-13T00:55:26.3Z,1,REGULAR,substitution,in,[],1626166,,,1610612752,15,22,2024-11-13T00:56:38Z,1170000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M58.00S,2024-11-13T00:57:05.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,92.19776609724047,49.754901960784316,1610612752,15,24,2024-11-13T00:57:10Z,1180000,False,-1.0,21.0,1,right,K. Towns driving Layup (10 PTS) (C. Payne 1 AST),"[1626157, 1626166]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.08,Made,10.0,C. Payne,1626166.0,1.0,,,,,,,,,,,,,,
123,PT01M40.00S,2024-11-13T00:57:27.4Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612755,15,24,2024-11-13T00:57:34Z,1200000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Embiid 2 FT),"[1626157, 203954]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,,,,1.0,0.0,Embiid,203954.0
125,PT01M40.00S,2024-11-13T00:57:51.5Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,16,24,2024-11-13T00:57:51Z,1220000,False,,,0,,J. Embiid Free Throw 1 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
126,PT01M40.00S,2024-11-13T00:58:09.5Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,17,24,2024-11-13T00:58:09Z,1230000,False,,,0,,J. Embiid Free Throw 2 of 2 (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
127,PT01M30.00S,2024-11-13T00:58:21.1Z,1,REGULAR,turnover,bad pass,[],1626166,,,1610612752,17,24,2024-11-13T00:58:25Z,1240000,False,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1627824]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,Yabusele,1627824.0,,,,
128,PT01M30.00S,2024-11-13T00:58:21.1Z,1,REGULAR,steal,,[],1627824,,,1610612755,17,24,2024-11-13T00:58:23Z,1250000,False,,,0,,G. Yabusele STEAL (1 STL),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
129,PT01M22.00S,2024-11-13T00:58:29.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627824,21.632720105124836,6.127450980392156,1610612755,20,24,2024-11-13T00:59:22Z,1260000,False,219.0,151.0,1,left,G. Yabusele 26' 3PT  (3 PTS) (J. Embiid 2 AST),"[1627824, 203954]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,26.62,Made,3.0,J. Embiid,203954.0,2.0,,,,,,,,,,,,,,
131,PT01M06.00S,2024-11-13T00:58:45.1Z,1,REGULAR,3pt,Jump Shot,[],1630540,74.32654402102497,10.53921568627451,1610612752,20,27,2024-11-13T00:58:49Z,1280000,False,-197.0,189.0,1,right,M. McBride 27' 3PT pullup (5 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,27.31,Made,5.0,,,,,,,,,,,,,,,,,
132,PT00M51.80S,2024-11-13T00:58:59.1Z,1,REGULAR,3pt,Jump Shot,[],1642272,33.722076215505915,45.09803921568628,1610612755,23,27,2024-11-13T00:59:07Z,1290000,False,25.0,264.0,1,left,J. McCain 26' 3PT pullup (3 PTS) (J. Embiid 3 AST),"[1642272, 203954]",1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,26.56,Made,3.0,J. Embiid,203954.0,3.0,,,,,,,,,,,,,,
134,PT00M39.40S,2024-11-13T00:59:15.0Z,1,REGULAR,3pt,Jump Shot,[],1630346,67.49342969776609,31.372549019607842,1610612752,23,27,2024-11-13T00:59:19Z,1310000,False,-93.0,253.0,1,right,MISS M. Ryan 26' 3PT,[1630346],1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
135,PT00M36.40S,2024-11-13T00:59:18.0Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,23,27,2024-11-13T00:59:19Z,1320000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,
136,PT00M28.20S,2024-11-13T00:59:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,7.178055190538765,49.50980392156863,1610612755,23,27,2024-11-13T00:59:34Z,1330000,False,2.0,15.0,1,left,MISS K. Oubre Jr. turnaround bank Shot,[1626162],1610612755.0,PHI,turnaround bank,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
137,PT00M25.60S,2024-11-13T00:59:28.8Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,23,27,2024-11-13T00:59:28Z,1340000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT00M13.90S,2024-11-13T00:59:43.1Z,1,REGULAR,foul,personal,[],1626162,,,1610612752,23,27,2024-11-13T00:59:56Z,1350000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1630540]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2003.0,,,,1.0,0.0,McBride,1630540.0
140,PT00M13.90S,2024-11-13T00:59:56.9Z,1,REGULAR,substitution,out,[],1627824,,,1610612752,23,27,2024-11-13T01:00:13Z,1370000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M13.90S,2024-11-13T00:59:56.9Z,1,REGULAR,substitution,out,[],1626166,,,1610612752,23,27,2024-11-13T01:00:13Z,1380000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M13.90S,2024-11-13T00:59:56.9Z,1,REGULAR,substitution,in,[],1628997,,,1610612752,23,27,2024-11-13T01:00:13Z,1390000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M13.90S,2024-11-13T00:59:56.9Z,1,REGULAR,substitution,in,[],1628973,,,1610612752,23,27,2024-11-13T01:00:13Z,1400000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M04.70S,2024-11-13T01:00:26.9Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,23,27,2024-11-13T01:00:30Z,1410000,False,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 1628997]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,Martin,1628997.0,,,,
145,PT00M04.70S,2024-11-13T01:00:26.9Z,1,REGULAR,steal,,[],1628997,,,1610612755,23,27,2024-11-13T01:00:29Z,1420000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
146,PT00M02.00S,2024-11-13T01:00:30.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628997,6.1268068331143235,46.81372549019608,1610612755,25,27,2024-11-13T01:00:35Z,1430000,False,16.0,5.0,1,left,C. Martin running DUNK (2 PTS),[1628997],1610612755.0,PHI,running,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,,,,,,,,,,,,,,,,,
147,PT00M01.20S,2024-11-13T01:00:40.5Z,1,REGULAR,3pt,Jump Shot,[],1630540,43.051905387647835,6.862745098039216,1610612752,25,27,2024-11-13T01:01:22Z,1440000,False,-216.0,483.0,1,right,MISS M. McBride 52' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,52.88,Missed,,,,,,,,,,,,,,,,,,
148,PT00M00.10S,2024-11-13T01:00:41.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,25,27,2024-11-13T01:01:22Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,147.0,,,,,,,,,,,,,
149,PT00M00.00S,2024-11-13T01:00:49.0Z,1,REGULAR,period,end,[],0,,,1610612752,25,27,2024-11-13T01:00:49Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-11-13T01:01:14.9Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612752,25,27,2024-11-13T01:04:12Z,1470000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-11-13T01:01:14.9Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,25,27,2024-11-13T01:04:12Z,1490000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-11-13T01:01:14.9Z,2,REGULAR,substitution,in,['startperiod'],1627824,,,1610612752,25,27,2024-11-13T01:04:12Z,1500000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-11-13T01:01:14.9Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612752,25,27,2024-11-13T01:04:12Z,1520000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-11-13T01:04:26.0Z,2,REGULAR,period,start,[],0,,,1610612752,25,27,2024-11-13T01:04:26Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M39.00S,2024-11-13T01:04:46.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,83.65637319316689,53.18627450980392,1610612752,25,27,2024-11-13T01:04:52Z,1540000,False,16.0,101.0,1,right,MISS C. Payne 10' driving floating Shot,[1626166],1610612752.0,NYK,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,10.23,Missed,,,,,,,,,,,,,,,,,,
158,PT11M36.00S,2024-11-13T01:04:49.0Z,2,REGULAR,rebound,offensive,[],1626166,,,1610612752,25,27,2024-11-13T01:04:52Z,1550000,False,,,0,,C. Payne REBOUND (Off:1 Def:0),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,157.0,1.0,0.0,1.0,,,,,,,,,,
159,PT11M35.00S,2024-11-13T01:04:50.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,73.80091984231275,14.950980392156863,1610612752,25,27,2024-11-13T01:04:56Z,1560000,False,-175.0,194.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
160,PT11M30.00S,2024-11-13T01:04:55.1Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,25,27,2024-11-13T01:04:56Z,1570000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,159.0,4.0,3.0,1.0,,,,,,,,,,
161,PT11M30.00S,2024-11-13T01:04:56.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628384,90.22667542706965,43.13725490196079,1610612752,25,29,2024-11-13T01:06:16Z,1580000,False,-34.0,39.0,1,right,O. Anunoby cutting DUNK (8 PTS) (K. Towns 2 AST),"[1628384, 1626157]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,8.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
162,PT11M08.00S,2024-11-13T01:05:17.7Z,2,REGULAR,3pt,Jump Shot,[],1630288,27.020367936925098,18.872549019607842,1610612755,25,29,2024-11-13T01:05:22Z,1590000,False,156.0,201.0,1,left,MISS J. Dowtin Jr. 25' 3PT,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
163,PT11M05.00S,2024-11-13T01:05:20.7Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612752,25,29,2024-11-13T01:05:22Z,1600000,False,,,0,,C. Payne REBOUND (Off:1 Def:1),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,162.0,2.0,1.0,1.0,,,,,,,,,,
164,PT10M54.00S,2024-11-13T01:05:33.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,93.77463863337714,50.49019607843137,1610612752,25,29,2024-11-13T01:06:53Z,1610000,False,2.0,6.0,1,right,MISS K. Towns driving floating Shot,[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,,
165,PT10M52.00S,2024-11-13T01:05:35.5Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,25,29,2024-11-13T01:06:53Z,1620000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,
166,PT10M43.00S,2024-11-13T01:05:45.3Z,2,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612755,25,29,2024-11-13T01:05:58Z,1630000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (McCain 2 FT),"[1626166, 1642272]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202041.0,,,,1.0,0.0,McCain,1642272.0
169,PT10M43.00S,2024-11-13T01:06:11.5Z,2,REGULAR,freethrow,1 of 2,[],1642272,,,1610612755,26,29,2024-11-13T01:06:11Z,1650000,False,,,0,,J. McCain Free Throw 1 of 2 (4 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
170,PT10M43.00S,2024-11-13T01:06:12.4Z,2,REGULAR,substitution,out,[],1628384,,,1610612755,26,29,2024-11-13T01:06:14Z,1660000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
