actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
254,PT05M22.00S,2025-01-11T00:53:33.6Z,2,REGULAR,2pt,Jump Shot,[],1641722,78.49868593955321,46.07843137254902,1610612740,34,42,2025-01-11T00:53:37Z,2540000,False,-20.0,150.0,1,right,J. Hawkins 15' pullup Jump Shot (8 PTS) (J. Green 2 AST),"[1641722, 1629750]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Center,,,15.09,Made,,,,,8.0,J. Green,1629750.0,2.0,,,,,,,,
256,PT05M12.00S,2025-01-11T00:53:46.9Z,2,REGULAR,foul,personal,[],1628464,,,1610612755,34,42,2025-01-11T00:54:12Z,2560000,False,,,0,,D. Theis personal FOUL (1 PF),"[1628464, 1628997]",1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,1.0,0.0,Martin,1628997.0,,,,
258,PT05M12.00S,2025-01-11T00:54:11.2Z,2,REGULAR,substitution,out,[],1628464,,,1610612755,34,42,2025-01-11T00:54:15Z,2580000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M12.00S,2025-01-11T00:54:11.2Z,2,REGULAR,substitution,in,[],1642274,,,1610612755,34,42,2025-01-11T00:54:15Z,2590000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M01.00S,2025-01-11T00:54:30.0Z,2,REGULAR,3pt,Jump Shot,[],1626162,5.436925098554539,96.32352941176471,1610612755,37,42,2025-01-11T00:54:33Z,2600000,False,-232.0,-1.0,1,left,K. Oubre Jr. 3PT  (9 PTS) (T. Maxey 6 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,23.16,Made,,,,,9.0,T. Maxey,1630178.0,6.0,,,,,,,,
262,PT04M43.00S,2025-01-11T00:54:51.9Z,2,REGULAR,turnover,lost ball,[],1627749,,,1610612740,37,42,2025-01-11T00:55:03Z,2620000,False,,,0,,D. Murray lost ball TURNOVER (2 TO),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,,,,,,
263,PT04M43.00S,2025-01-11T00:54:56.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612755,37,42,2025-01-11T00:55:08Z,2630000,False,,,0,,D. Murray loose ball personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1627749, 1626162]",1610612740.0,NOP,loose ball,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,202027.0,,,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,,,
265,PT04M43.00S,2025-01-11T00:55:33.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626162,,,1610612755,37,42,2025-01-11T00:55:33Z,2650000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
266,PT04M43.00S,2025-01-11T00:55:33.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,37,42,2025-01-11T00:55:33Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,,
267,PT04M43.00S,2025-01-11T00:55:55.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626162,,,1610612755,38,42,2025-01-11T00:55:55Z,2670000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (10 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
268,PT04M25.00S,2025-01-11T00:56:13.8Z,2,REGULAR,3pt,Jump Shot,[],203468,71.53416557161628,21.07843137254902,1610612740,38,42,2025-01-11T00:56:18Z,2680000,False,-145.0,215.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,25.92,Missed,,,,,,,,,,,,,,,,
269,PT04M21.00S,2025-01-11T00:56:17.8Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,38,42,2025-01-11T00:56:18Z,2690000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,268.0,1.0,1.0,0.0,,,,,,,,,,,,
270,PT04M00.00S,2025-01-11T00:56:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,7.802233902759525,50.98039215686275,1610612755,40,42,2025-01-11T00:56:41Z,2700000,False,-5.0,21.0,1,left,R. Council IV driving Layup (6 PTS),[1641741],1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,2.14,Made,,,,,6.0,,,,,,,,,,,
273,PT03M47.00S,2025-01-11T00:57:20.0Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612740,40,42,2025-01-11T00:59:44Z,2730000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M47.00S,2025-01-11T00:59:52.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,93.61038107752957,49.754901960784316,1610612740,40,42,2025-01-11T01:00:10Z,2750000,False,-1.0,8.0,1,right,MISS Y. Missi cutting DUNK - blocked,"[1642274, 1641737]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,0.77,Missed,,,,,,,,,,,,,Bona,1641737.0,,
276,PT03M47.00S,2025-01-11T00:59:52.3Z,2,REGULAR,block,,[],1641737,,,1610612740,40,42,2025-01-11T00:59:57Z,2760000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT03M47.00S,2025-01-11T00:59:52.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,40,42,2025-01-11T01:00:10Z,2770000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,275.0,,,,,,,,,,,,,,,
278,PT03M29.00S,2025-01-11T01:00:22.5Z,2,REGULAR,3pt,Jump Shot,[],1641741,5.699737187910642,97.30392156862744,1610612755,43,42,2025-01-11T01:00:26Z,2780000,False,-237.0,1.0,1,left,R. Council IV 3PT step back (9 PTS) (T. Maxey 7 AST),"[1641741, 1630178]",1610612755.0,PHI,step back,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,23.65,Made,,,,,9.0,T. Maxey,1630178.0,7.0,,,,,,,,
280,PT03M08.00S,2025-01-11T01:00:53.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641741,,,1610612740,43,42,2025-01-11T01:01:03Z,2800000,False,,,0,,R. Council IV shooting personal FOUL (1 PF) (Missi 2 FT),"[1641741, 1642274]",1610612755.0,PHI,shooting,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,1.0,0.0,Missi,1642274.0,,,,
282,PT03M08.00S,2025-01-11T01:01:23.8Z,2,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,43,42,2025-01-11T01:01:23Z,2820000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
283,PT03M08.00S,2025-01-11T01:01:23.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,43,42,2025-01-11T01:01:23Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,
284,PT03M08.00S,2025-01-11T01:01:26.9Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,43,42,2025-01-11T01:01:30Z,2840000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M08.00S,2025-01-11T01:01:26.9Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,43,42,2025-01-11T01:01:30Z,2850000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M08.00S,2025-01-11T01:01:41.5Z,2,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,43,43,2025-01-11T01:01:41Z,2860000,False,,,0,,Y. Missi Free Throw 2 of 2 (3 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
287,PT02M46.00S,2025-01-11T01:02:06.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626162,13.452693823915894,49.50980392156863,1610612755,43,43,2025-01-11T01:02:41Z,2870000,False,2.0,74.0,1,left,MISS K. Oubre Jr. 7' Hook,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,7.4,Missed,,,,,,,,,,,,,,,,
291,PT02M41.00S,2025-01-11T01:02:40.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,43,43,2025-01-11T01:02:40Z,2880000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,287.0,,,,,,,,,,,,,,,
288,PT02M41.00S,2025-01-11T01:02:40.7Z,2,REGULAR,jumpball,recovered,[],1629750,,,1610612740,43,43,2025-01-11T01:02:40Z,2890000,False,,,0,,Jump Ball Y. Missi vs. A. Bona: Tip to J. Green,"[1629750, 1642274, 1641737]",1610612740.0,NOP,heldball,J. Green,1629750.0,Green,J. Green,Missi,1642274.0,Bona,1641737.0,,,,,,,,,,,,,,,,,,,,,,
292,PT02M32.00S,2025-01-11T01:02:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,91.63929040735874,45.34313725490197,1610612740,43,43,2025-01-11T01:02:56Z,2920000,False,-23.0,26.0,1,right,MISS D. Murray driving finger roll Layup,[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,3.5,Missed,,,,,,,,,,,,,,,,
294,PT02M29.00S,2025-01-11T01:02:52.5Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,43,43,2025-01-11T01:02:56Z,2940000,False,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,292.0,3.0,2.0,1.0,,,,,,,,,,,,
295,PT02M26.00S,2025-01-11T01:02:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,10.036136662286467,52.205882352941174,1610612755,43,43,2025-01-11T01:03:02Z,2950000,False,-11.0,42.0,1,left,MISS K. Oubre Jr. running Layup - blocked,"[1626162, 1629750]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,4.32,Missed,,,,,,,,,,,,,Green,1629750.0,,
296,PT02M26.00S,2025-01-11T01:02:56.3Z,2,REGULAR,block,,[],1629750,,,1610612755,43,43,2025-01-11T01:02:59Z,2960000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT02M23.00S,2025-01-11T01:02:59.3Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612740,43,43,2025-01-11T01:03:02Z,2970000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,295.0,4.0,3.0,1.0,,,,,,,,,,,,
298,PT02M21.00S,2025-01-11T01:03:01.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,96.50131406044679,3.4313725490196134,1610612740,43,46,2025-01-11T01:03:06Z,2980000,False,-233.0,-20.0,1,right,J. Alvarado 3PT running (7 PTS) (J. Green 3 AST),"[1630631, 1629750]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,,23.36,Made,,,,,7.0,J. Green,1629750.0,3.0,,,,,,,,
300,PT02M00.00S,2025-01-11T01:03:24.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612755,43,46,2025-01-11T01:03:32Z,3000000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Maxey 2 FT),"[1629750, 1630178]",1610612740.0,NOP,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,,,,,1.0,0.0,Maxey,1630178.0,,,,
302,PT02M00.00S,2025-01-11T01:03:56.2Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,44,46,2025-01-11T01:03:56Z,3020000,False,,,0,,T. Maxey Free Throw 1 of 2 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
303,PT02M00.00S,2025-01-11T01:04:17.9Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,45,46,2025-01-11T01:04:17Z,3030000,False,,,0,,T. Maxey Free Throw 2 of 2 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
304,PT01M45.00S,2025-01-11T01:04:33.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,93.34756898817345,52.450980392156865,1610612740,45,48,2025-01-11T01:04:38Z,3040000,False,12.0,10.0,1,right,Y. Missi cutting DUNK (5 PTS) (C. McCollum 2 AST),"[1642274, 203468]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,1.59,Made,,,,,5.0,C. McCollum,203468.0,2.0,,,,,,,,
306,PT01M24.00S,2025-01-11T01:04:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,20.02299605781866,59.80392156862745,1610612755,45,48,2025-01-11T01:04:59Z,3060000,False,-49.0,136.0,1,left,MISS C. Martin 14' turnaround Shot,[1628997],1610612755.0,PHI,turnaround,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,14.43,Missed,,,,,,,,,,,,,,,,
307,PT01M21.00S,2025-01-11T01:04:57.6Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,45,48,2025-01-11T01:04:59Z,3070000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,306.0,3.0,2.0,1.0,,,,,,,,,,,,
308,PT01M14.00S,2025-01-11T01:05:04.8Z,2,REGULAR,3pt,Jump Shot,[],1629750,74.4250985545335,16.666666666666657,1610612740,45,48,2025-01-11T01:05:08Z,3080000,False,-167.0,188.0,1,right,MISS J. Green 25' 3PT,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,25.12,Missed,,,,,,,,,,,,,,,,
309,PT01M11.00S,2025-01-11T01:05:07.8Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,45,48,2025-01-11T01:05:08Z,3090000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,308.0,2.0,2.0,0.0,,,,,,,,,,,,
310,PT01M07.00S,2025-01-11T01:05:11.8Z,2,REGULAR,turnover,lost ball,[],1626162,,,1610612755,45,48,2025-01-11T01:05:17Z,3100000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1642274]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,,,,,,,Missi,1642274.0
311,PT01M07.00S,2025-01-11T01:05:11.8Z,2,REGULAR,steal,,[],1642274,,,1610612740,45,48,2025-01-11T01:05:14Z,3110000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
312,PT01M04.00S,2025-01-11T01:05:17.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612740,45,48,2025-01-11T01:05:38Z,3120000,False,,,0,,A. Bona shooting personal FOUL (2 PF) (McCollum 2 FT),"[1641737, 203468]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,2.0,0.0,McCollum,203468.0,,,,
314,PT01M04.00S,2025-01-11T01:05:47.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203468,,,1610612740,45,49,2025-01-11T01:05:47Z,3140000,False,,,0,,C. McCollum Free Throw 1 of 2 (19 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,
315,PT01M04.00S,2025-01-11T01:06:05.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203468,,,1610612740,45,50,2025-01-11T01:06:05Z,3150000,False,,,0,,C. McCollum Free Throw 2 of 2 (20 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,
316,PT00M43.10S,2025-01-11T01:06:28.1Z,2,REGULAR,turnover,bad pass,[],1630178,,,1610612755,45,50,2025-01-11T01:06:33Z,3160000,False,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1627749]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Murray,1627749.0
317,PT00M43.10S,2025-01-11T01:06:28.1Z,2,REGULAR,steal,,[],1627749,,,1610612740,45,50,2025-01-11T01:06:30Z,3170000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
318,PT00M39.20S,2025-01-11T01:06:32.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203468,76.26478318002628,89.2156862745098,1610612740,45,53,2025-01-11T01:06:37Z,3180000,False,196.0,171.0,1,right,C. McCollum 25' 3PT running (23 PTS) (J. Alvarado 5 AST),"[203468, 1630631]",1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,25.99,Made,,,,,23.0,J. Alvarado,1630631.0,5.0,,,,,,,,
320,PT00M25.30S,2025-01-11T01:06:51.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641741,6.093955321944804,50.49019607843137,1610612755,47,53,2025-01-11T01:06:55Z,3200000,False,-2.0,5.0,1,left,R. Council IV DUNK (11 PTS) (T. Maxey 8 AST),"[1641741, 1630178]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,0.54,Made,,,,,11.0,T. Maxey,1630178.0,8.0,,,,,,,,
322,PT00M25.30S,2025-01-11T01:07:03.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,47,53,2025-01-11T01:07:08Z,3220000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,202027.0,,,,,,,,,,,,,,,,,,,
323,PT00M05.30S,2025-01-11T01:07:32.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612740,47,53,2025-01-11T01:07:40Z,3230000,False,,,0,,A. Bona shooting personal FOUL (3 PF) (McCollum 2 FT),"[1641737, 203468]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,3.0,0.0,McCollum,203468.0,,,,
325,PT00M05.30S,2025-01-11T01:08:01.2Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,47,53,2025-01-11T01:08:01Z,3250000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
326,PT00M05.30S,2025-01-11T01:08:01.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,47,53,2025-01-11T01:08:01Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,
327,PT00M05.30S,2025-01-11T01:08:02.7Z,2,REGULAR,substitution,out,[],1641737,,,1610612740,47,53,2025-01-11T01:08:06Z,3270000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M05.30S,2025-01-11T01:08:02.7Z,2,REGULAR,substitution,in,[],1627824,,,1610612740,47,53,2025-01-11T01:08:06Z,3280000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M05.30S,2025-01-11T01:08:01.2Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,47,53,2025-01-11T01:08:25Z,3290000,False,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
330,PT00M01.20S,2025-01-11T01:08:05.3Z,2,REGULAR,rebound,offensive,[],203468,,,1610612740,47,53,2025-01-11T01:08:25Z,3300000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,329.0,2.0,1.0,1.0,,,,,,,,,,,,
331,PT00M01.20S,2025-01-11T01:08:22.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203468,94.40999984741211,50.0,1610612740,47,53,2025-01-11T01:10:16Z,3310000,False,0.0,0.0,1,right,MISS C. McCollum tip Layup,[203468],1610612740.0,NOP,tip,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
332,PT00M00.20S,2025-01-11T01:08:23.0Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612755,47,53,2025-01-11T01:08:23Z,3320000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,331.0,3.0,2.0,1.0,,,,,,,,,,,,
333,PT00M00.00S,2025-01-11T01:08:55.0Z,2,REGULAR,period,end,[],0,,,1610612755,47,53,2025-01-11T01:08:55Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-01-11T01:19:53.2Z,3,REGULAR,substitution,out,['startperiod'],1641741,,,1610612755,47,53,2025-01-11T01:23:40Z,3340000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-01-11T01:19:53.2Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612755,47,53,2025-01-11T01:23:40Z,3350000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-01-11T01:19:53.2Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612755,47,53,2025-01-11T01:23:40Z,3360000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-01-11T01:19:53.2Z,3,REGULAR,substitution,in,['startperiod'],1641722,,,1610612755,47,53,2025-01-11T01:23:40Z,3370000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-01-11T01:23:48.3Z,3,REGULAR,period,start,[],0,,,1610612755,47,53,2025-01-11T01:23:48Z,3380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M37.00S,2025-01-11T01:24:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,94.79303547963207,54.65686274509804,1610612755,49,53,2025-01-11T01:24:15Z,3390000,False,23.0,-4.0,1,right,G. Yabusele driving Layup (4 PTS) (T. Maxey 9 AST),"[1627824, 1630178]",1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,2.36,Made,,,,,4.0,T. Maxey,1630178.0,9.0,,,,,,,,
343,PT11M21.00S,2025-01-11T01:24:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,8.327858081471746,49.50980392156863,1610612740,49,55,2025-01-11T01:24:29Z,3410000,False,2.0,26.0,1,left,D. Murray driving finger roll Layup (4 PTS),[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,2.59,Made,,,,,4.0,,,,,,,,,,,
344,PT11M09.00S,2025-01-11T01:24:37.9Z,3,REGULAR,2pt,Jump Shot,[],202331,76.52759526938239,70.58823529411765,1610612755,51,55,2025-01-11T01:24:43Z,3420000,False,103.0,168.0,1,right,P. George 19' pullup Jump Shot (4 PTS) (C. Martin 1 AST),"[202331, 1628997]",1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,19.71,Made,,,,,4.0,C. Martin,1628997.0,1.0,,,,,,,,
346,PT10M55.00S,2025-01-11T01:24:52.3Z,3,REGULAR,3pt,Jump Shot,[],203468,35.66031537450722,47.30392156862745,1610612740,51,55,2025-01-11T01:24:56Z,3440000,False,13.0,283.0,1,left,MISS C. McCollum 28' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,28.3,Missed,,,,,,,,,,,,,,,,
