actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
165,PT00M01.00S,2024-12-05T01:07:33.1Z,1,REGULAR,2pt,Jump Shot,[],1630178,23.340998685939553,71.81372549019608,1610612755,22,34,2024-12-05T01:08:13Z,1650000,False,-109.0,167.0,1,left,MISS T. Maxey 19' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,19.94,Missed,,,,,,,,,,,,,,,,,,
166,PT00M01.00S,2024-12-05T01:07:33.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,22,34,2024-12-05T01:08:13Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,165.0,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2024-12-05T01:07:44.8Z,1,REGULAR,period,end,[],0,,,1610612755,22,34,2024-12-05T01:07:44Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-12-05T01:08:20.2Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612755,22,34,2024-12-05T01:10:16Z,1680000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-12-05T01:08:20.2Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,22,34,2024-12-05T01:10:16Z,1690000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-12-05T01:08:20.2Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612755,22,34,2024-12-05T01:10:16Z,1700000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-12-05T01:08:20.2Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612755,22,34,2024-12-05T01:10:16Z,1710000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-12-05T01:10:15.4Z,2,REGULAR,period,start,[],0,,,1610612755,22,34,2024-12-05T01:10:17Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M44.00S,2024-12-05T01:10:29.8Z,2,REGULAR,3pt,Jump Shot,[],1642272,31.225361366622867,48.28431372549019,1610612755,22,34,2024-12-05T01:10:47Z,1730000,False,9.0,241.0,1,left,MISS J. McCain 24' 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,24.12,Missed,,,,,,,,,,,,,,,,,,
174,PT11M41.00S,2024-12-05T01:10:33.3Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,22,34,2024-12-05T01:10:33Z,1740000,False,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,173.0,3.0,3.0,0.0,,,,,,,,,,,,,,
175,PT11M28.00S,2024-12-05T01:10:46.8Z,2,REGULAR,3pt,Jump Shot,[],1628371,93.9060446780552,96.56862745098039,1610612753,22,37,2024-12-05T01:10:50Z,1750000,False,233.0,5.0,1,right,J. Isaac 3PT  (7 PTS) (A. Black 4 AST),"[1628371, 1641710]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,,,,,7.0,,,,,,,A. Black,1641710.0,4.0
177,PT11M17.00S,2024-12-05T01:10:56.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,21.895532194480946,89.4607843137255,1610612755,25,37,2024-12-05T01:11:00Z,1770000,False,-197.0,153.0,1,left,K. Oubre Jr. 24' 3PT  (4 PTS) (R. Jackson 1 AST),"[1626162, 202704]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,24.99,Made,,,,,,,,,4.0,,,,,,,R. Jackson,202704.0,1.0
179,PT11M01.00S,2024-12-05T01:11:15.3Z,2,REGULAR,foul,personal,[],1627824,,,1610612753,25,37,2024-12-05T01:11:22Z,1790000,False,,,0,,G. Yabusele personal FOUL (1 PF),"[1627824, 1641710]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Right,,,,,,,204058.0,,,,,,,1.0,0.0,Black,1641710.0,,,
181,PT10M54.00S,2024-12-05T01:11:39.4Z,2,REGULAR,3pt,Jump Shot,[],1629021,67.7562417871222,17.401960784313726,1610612753,25,37,2024-12-05T01:11:45Z,1810000,False,-163.0,251.0,1,right,MISS M. Wagner 29' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,29.89,Missed,,,,,,,,,,,,,,,,,,
182,PT10M50.00S,2024-12-05T01:11:43.4Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,25,37,2024-12-05T01:11:45Z,1820000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,181.0,2.0,2.0,0.0,,,,,,,,,,,,,,
183,PT10M30.00S,2024-12-05T01:12:03.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,11.908672798948752,49.754901960784316,1610612755,27,37,2024-12-05T01:12:09Z,1830000,False,1.0,59.0,1,left,J. McCain driving floating Jump Shot (4 PTS) (K. Oubre Jr. 2 AST),"[1642272, 1626162]",1610612755.0,PHI,driving floating,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,,,,,,,,,4.0,,,,,,,K. Oubre Jr.,1626162.0,2.0
186,PT10M16.00S,2024-12-05T01:12:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,87.72996057818659,48.28431372549019,1610612753,27,37,2024-12-05T01:12:22Z,1850000,False,-9.0,63.0,1,right,MISS J. Suggs 6' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
187,PT10M13.00S,2024-12-05T01:12:20.5Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,27,37,2024-12-05T01:12:22Z,1860000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT10M02.00S,2024-12-05T01:12:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.521024967148489,54.90196078431373,1610612755,29,37,2024-12-05T01:12:37Z,1870000,False,-25.0,9.0,1,left,K. Martin cutting Layup (4 PTS) (J. McCain 1 AST),"[1630231, 1642272]",1610612755.0,PHI,cutting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,,,4.0,,,,,,,J. McCain,1642272.0,1.0
190,PT10M02.00S,2024-12-05T01:12:35.7Z,2,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612755,29,37,2024-12-05T01:12:45Z,1890000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Martin 1 FT),"[1630591, 1630231]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,1.0,0.0,Martin,1630231.0,,,
192,PT10M02.00S,2024-12-05T01:13:10.3Z,2,REGULAR,freethrow,1 of 1,[],1630231,,,1610612755,30,37,2024-12-05T01:13:10Z,1910000,False,,,0,,K. Martin Free Throw 1 of 1 (5 PTS),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
193,PT09M45.00S,2024-12-05T01:13:31.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,89.56964520367937,55.14705882352941,1610612753,30,37,2024-12-05T01:13:36Z,1920000,False,26.0,46.0,1,right,MISS A. Black driving floating Shot,[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,,
194,PT09M44.00S,2024-12-05T01:13:32.0Z,2,REGULAR,rebound,offensive,[],1641710,,,1610612753,30,37,2024-12-05T01:19:10Z,1930000,False,,,0,,A. Black REBOUND (Off:1 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,193.0,2.0,1.0,1.0,,,,,,,,,,,,,,
209,PT09M44.00S,2024-12-05T01:13:33.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641710,91.93495400788436,50.245098039215684,1610612753,30,37,2024-12-05T01:18:18Z,1935000,False,1.0,23.0,1,right,MISS A. Black tip Layup,[1641710],1610612753.0,ORL,tip,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
210,PT09M44.00S,2024-12-05T01:13:33.9Z,2,REGULAR,rebound,defensive,[],202704,,,1610612755,30,37,2024-12-05T01:18:18Z,1937500,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,209.0,1.0,1.0,0.0,,,,,,,,,,,,,,
195,PT09M41.00S,2024-12-05T01:13:36.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642272,7.046649145860711,43.38235294117647,1610612755,32,37,2024-12-05T01:20:13Z,1940000,False,33.0,14.0,1,left,J. McCain running finger roll Layup (6 PTS) (R. Jackson 2 AST),"[1642272, 202704]",1610612755.0,PHI,running finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,,,6.0,,,,,,,R. Jackson,202704.0,2.0
197,PT09M39.00S,2024-12-05T01:13:52.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,32,37,2024-12-05T01:13:57Z,1960000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,1628480.0,,,,,,,,,,,,,
198,PT09M25.00S,2024-12-05T01:14:11.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.9862023653088,50.49019607843137,1610612753,32,39,2024-12-05T01:14:16Z,1970000,False,2.0,13.0,1,right,M. Wagner driving finger roll Layup (8 PTS),[1629021],1610612753.0,ORL,driving finger roll,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,,8.0,,,,,,,,,
199,PT09M04.00S,2024-12-05T01:14:34.0Z,2,REGULAR,3pt,Jump Shot,[],1626162,33.196452036793694,51.71568627450981,1610612755,35,39,2024-12-05T01:14:37Z,1980000,False,-9.0,260.0,1,left,K. Oubre Jr. 25' 3PT  (7 PTS) (J. McCain 2 AST),"[1626162, 1642272]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,25.96,Made,,,,,,,,,7.0,,,,,,,J. McCain,1642272.0,2.0
201,PT08M50.00S,2024-12-05T01:14:47.6Z,2,REGULAR,3pt,Jump Shot,[],1628371,74.32654402102497,11.519607843137255,1610612753,35,42,2024-12-05T01:14:53Z,2000000,False,-192.0,189.0,1,right,J. Isaac 26' 3PT  (10 PTS) (A. Black 5 AST),"[1628371, 1641710]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,26.96,Made,,,,,,,,,10.0,,,,,,,A. Black,1641710.0,5.0
203,PT08M30.00S,2024-12-05T01:15:07.7Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612755,35,42,2024-12-05T01:15:10Z,2020000,False,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1629021]",1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Wagner,1629021.0,,,,,,,,,,
204,PT08M30.00S,2024-12-05T01:15:07.7Z,2,REGULAR,steal,,[],1629021,,,1610612753,35,42,2024-12-05T01:15:09Z,2030000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT08M22.00S,2024-12-05T01:15:15.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628371,71.56701708278581,15.686274509803921,1610612753,35,42,2024-12-05T01:15:25Z,2040000,False,-172.0,215.0,1,right,MISS J. Isaac 27' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,,
206,PT08M18.00S,2024-12-05T01:15:19.7Z,2,REGULAR,rebound,offensive,[],1641783,,,1610612753,35,42,2024-12-05T01:15:19Z,2050000,False,,,0,,T. da Silva REBOUND (Off:1 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,205.0,3.0,2.0,1.0,,,,,,,,,,,,,,
207,PT08M09.00S,2024-12-05T01:15:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641710,91.5407358738502,50.73529411764706,1610612753,35,44,2024-12-05T01:15:32Z,2060000,False,4.0,27.0,1,right,A. Black driving finger roll Layup (2 PTS),[1641710],1610612753.0,ORL,driving finger roll,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.73,Made,,,,,,,,,2.0,,,,,,,,,
208,PT08M09.00S,2024-12-05T01:15:38.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,35,44,2024-12-05T01:15:38Z,2070000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M09.00S,2024-12-05T01:18:29.5Z,2,REGULAR,substitution,out,[],1641783,,,1610612755,35,44,2024-12-05T01:18:34Z,2080000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M09.00S,2024-12-05T01:18:29.5Z,2,REGULAR,substitution,in,[],203484,,,1610612755,35,44,2024-12-05T01:18:34Z,2090000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M50.00S,2024-12-05T01:18:55.9Z,2,REGULAR,3pt,Jump Shot,[],202704,26.231931668856767,12.5,1610612755,38,44,2024-12-05T01:19:16Z,2100000,False,188.0,194.0,1,left,R. Jackson 26' 3PT  (3 PTS) (K. Oubre Jr. 3 AST),"[202704, 1626162]",1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,26.99,Made,,,,,,,,,3.0,,,,,,,K. Oubre Jr.,1626162.0,3.0
215,PT07M28.00S,2024-12-05T01:19:18.8Z,2,REGULAR,turnover,bad pass,[],1641710,,,1610612753,38,44,2024-12-05T01:19:25Z,2120000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1630231]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Martin,1630231.0,,,,,,,,,,
216,PT07M28.00S,2024-12-05T01:19:18.8Z,2,REGULAR,steal,,[],1630231,,,1610612755,38,44,2024-12-05T01:19:21Z,2130000,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT07M23.00S,2024-12-05T01:19:29.8Z,2,REGULAR,violation,kicked ball,[],1628371,,,1610612755,38,44,2024-12-05T01:19:35Z,2140000,False,,,0,,J. Isaac kicked ball VIOLATION,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,1628480.0,,,,,,,,,,,,,
218,PT07M23.00S,2024-12-05T01:19:37.0Z,2,REGULAR,substitution,out,[],1626162,,,1610612755,38,44,2024-12-05T01:19:46Z,2150000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M23.00S,2024-12-05T01:19:37.0Z,2,REGULAR,substitution,out,[],1641710,,,1610612755,38,44,2024-12-05T01:19:46Z,2160000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M23.00S,2024-12-05T01:19:37.0Z,2,REGULAR,substitution,in,[],1628997,,,1610612755,38,44,2024-12-05T01:19:46Z,2170000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M23.00S,2024-12-05T01:19:37.0Z,2,REGULAR,substitution,in,[],1630532,,,1610612755,38,44,2024-12-05T01:19:46Z,2180000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M15.00S,2024-12-05T01:20:04.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202704,13.354139290407357,56.86274509803921,1610612755,38,44,2024-12-05T01:20:08Z,2190000,False,-34.0,73.0,1,left,MISS R. Jackson 8' driving floating Shot,[202704],1610612755.0,PHI,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,8.07,Missed,,,,,,,,,,,,,,,,,,
223,PT07M12.00S,2024-12-05T01:20:07.9Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,38,44,2024-12-05T01:20:08Z,2200000,False,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,222.0,4.0,4.0,0.0,,,,,,,,,,,,,,
224,PT06M58.00S,2024-12-05T01:20:21.7Z,2,REGULAR,3pt,Jump Shot,[],1630591,65.25952693823915,49.50980392156863,1610612753,38,44,2024-12-05T01:20:26Z,2210000,False,-2.0,274.0,1,right,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
225,PT06M54.00S,2024-12-05T01:20:25.7Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,38,44,2024-12-05T01:20:26Z,2220000,False,,,0,,K. Martin REBOUND (Off:2 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Center,,,224.0,4.0,2.0,2.0,,,,,,,,,,,,,,
226,PT06M38.00S,2024-12-05T01:20:41.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,11.908672798948752,52.20588235294118,1610612755,40,44,2024-12-05T01:20:44Z,2230000,False,-11.0,59.0,1,left,C. Martin 6' driving floating Jump Shot (5 PTS),[1628997],1610612755.0,PHI,driving floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,,,,,,,,,5.0,,,,,,,,,
229,PT06M19.00S,2024-12-05T01:21:29.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,40,44,2024-12-05T01:21:29Z,2260000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M19.00S,2024-12-05T01:24:45.5Z,2,REGULAR,foul,personal,[],1627824,,,1610612753,40,44,2024-12-05T01:24:50Z,2280000,False,,,0,,G. Yabusele personal FOUL (2 PF),"[1627824, 1629021]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,,2.0,0.0,Wagner,1629021.0,,,
233,PT06M19.00S,2024-12-05T01:25:01.0Z,2,REGULAR,substitution,out,[],1627824,,,1610612753,40,44,2024-12-05T01:25:10Z,2300000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M19.00S,2024-12-05T01:25:01.0Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,40,44,2024-12-05T01:25:10Z,2310000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M19.00S,2024-12-05T01:25:01.0Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,40,44,2024-12-05T01:25:10Z,2320000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M19.00S,2024-12-05T01:25:01.0Z,2,REGULAR,substitution,in,[],1641737,,,1610612753,40,44,2024-12-05T01:25:10Z,2330000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M19.00S,2024-12-05T01:25:01.0Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,40,44,2024-12-05T01:25:10Z,2340000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M19.00S,2024-12-05T01:25:01.0Z,2,REGULAR,substitution,in,[],1629048,,,1610612753,40,44,2024-12-05T01:25:10Z,2350000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M19.00S,2024-12-05T01:25:01.0Z,2,REGULAR,substitution,out,[],202704,,,1610612753,40,44,2024-12-05T01:25:31Z,2355000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M19.00S,2024-12-05T01:25:01.0Z,2,REGULAR,substitution,in,[],1630178,,,1610612753,40,44,2024-12-05T01:25:31Z,2357500,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M07.00S,2024-12-05T01:25:12.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,93.51182654402102,48.529411764705884,1610612753,40,44,2024-12-05T01:25:24Z,2360000,False,-7.0,8.0,1,right,MISS G. Bitadze alley-oop DUNK,[1629048],1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
240,PT06M05.00S,2024-12-05T01:25:14.8Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,40,44,2024-12-05T01:25:24Z,2370000,False,,,0,,F. Wagner REBOUND (Off:2 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,239.0,3.0,1.0,2.0,,,,,,,,,,,,,,
241,PT06M02.00S,2024-12-05T01:25:17.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,67.7562417871222,77.94117647058823,1610612753,40,44,2024-12-05T01:25:20Z,2380000,False,140.0,251.0,1,right,MISS F. Wagner 28' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,28.69,Missed,,,,,,,,,,,,,,,,,,
242,PT06M00.00S,2024-12-05T01:25:19.2Z,2,REGULAR,rebound,defensive,[],1642272,,,1610612755,40,44,2024-12-05T01:25:20Z,2390000,False,,,0,,J. McCain REBOUND (Off:0 Def:1),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,,
245,PT05M46.00S,2024-12-05T01:25:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,6.652431011826544,46.568627450980394,1610612755,42,44,2024-12-05T01:25:37Z,2400000,False,17.0,10.0,1,left,J. McCain driving finger roll Layup (8 PTS),[1642272],1610612755.0,PHI,driving finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,8.0,,,,,,,,,
246,PT05M32.00S,2024-12-05T01:25:46.5Z,2,REGULAR,3pt,Jump Shot,[],1630591,86.94152431011827,96.32352941176471,1610612753,42,47,2024-12-05T01:25:50Z,2410000,False,232.0,70.0,1,right,J. Suggs 24' 3PT  (6 PTS) (F. Wagner 1 AST),"[1630591, 1630532]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,24.2,Made,,,,,,,,,6.0,,,,,,,F. Wagner,1630532.0,1.0
249,PT05M11.00S,2024-12-05T01:26:28.4Z,2,REGULAR,foul,personal,[],1629048,,,1610612755,42,47,2024-12-05T01:26:34Z,2440000,False,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 1628997]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628480.0,,,,,,,1.0,0.0,Martin,1628997.0,,,
251,PT04M59.00S,2024-12-05T01:26:58.3Z,2,REGULAR,3pt,Jump Shot,[],1630231,8.09789750328515,2.2058823529411766,1610612755,42,47,2024-12-05T01:27:11Z,2460000,False,239.0,24.0,1,left,MISS K. Martin 24' 3PT,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
252,PT04M55.00S,2024-12-05T01:27:02.3Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612755,42,47,2024-12-05T01:27:11Z,2470000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,251.0,3.0,2.0,1.0,,,,,,,,,,,,,,
