actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
245,PT03M53.00S,2025-01-07T00:54:20.1Z,2,REGULAR,substitution,in,[],203078,,,1610612756,35,29,2025-01-07T00:55:00Z,2400000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M53.00S,2025-01-07T00:54:20.1Z,2,REGULAR,substitution,in,[],1626145,,,1610612756,35,29,2025-01-07T00:55:00Z,2410000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M46.00S,2025-01-07T00:55:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,95.05584756898817,52.450980392156865,1610612756,35,31,2025-01-07T00:55:32Z,2420000,False,12.0,-6.0,1,right,K. Durant cutting Layup (5 PTS) (D. Booker 5 AST),"[201142, 1626164]",1610612756.0,PHX,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,1.37,Made,5.0,D. Booker,1626164.0,5.0,,,,,,,,,,,
249,PT03M46.00S,2025-01-07T00:55:30.5Z,2,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612756,35,31,2025-01-07T00:55:36Z,2440000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Durant 1 FT),"[1628997, 201142]",1610612755.0,PHI,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629183.0,,,1.0,0.0,Durant,201142.0
251,PT03M46.00S,2025-01-07T00:55:56.4Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612756,35,31,2025-01-07T00:55:58Z,2460000,False,,,0,,MISS K. Durant Free Throw 1 of 1,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
252,PT03M43.00S,2025-01-07T00:55:59.4Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,35,31,2025-01-07T00:55:58Z,2470000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,251.0,4.0,4.0,0.0,,,,,,,
253,PT03M28.00S,2025-01-07T00:56:12.4Z,2,REGULAR,2pt,Jump Shot,[],202331,25.410643889618925,49.754901960784316,1610612755,35,31,2025-01-07T00:56:17Z,2480000,False,1.0,186.0,1,left,MISS P. George 18' step back Shot,[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,18.64,Missed,,,,,,,,,,,,,,,
254,PT03M25.00S,2025-01-07T00:56:15.4Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,35,31,2025-01-07T00:56:17Z,2490000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Center,,,,,,,,,,253.0,5.0,4.0,1.0,,,,,,,
255,PT03M02.00S,2025-01-07T00:56:38.9Z,2,REGULAR,3pt,Jump Shot,[],1626164,61.15308804204994,50.98039215686275,1610612756,35,31,2025-01-07T00:56:43Z,2500000,False,5.0,313.0,1,right,MISS D. Booker 31' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,31.27,Missed,,,,,,,,,,,,,,,
256,PT03M00.00S,2025-01-07T00:56:41.7Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,35,31,2025-01-07T00:56:41Z,2510000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:6),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,255.0,8.0,6.0,2.0,,,,,,,
257,PT02M54.00S,2025-01-07T00:56:47.2Z,2,REGULAR,turnover,lost ball,[],1626162,,,1610612755,35,31,2025-01-07T00:56:51Z,2520000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 203078]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,1.0,Beal,203078.0,,,,,,,,,,,,,,,,,
258,PT02M54.00S,2025-01-07T00:56:47.2Z,2,REGULAR,steal,,[],203078,,,1610612756,35,31,2025-01-07T01:15:13Z,2530000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT02M46.00S,2025-01-07T00:56:54.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,74.95072273324573,13.970588235294116,1610612756,35,34,2025-01-07T01:03:49Z,2540000,False,-180.0,183.0,1,right,T. Jones 25' 3PT  (3 PTS) (B. Beal 2 AST),"[1626145, 203078]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,25.68,Made,3.0,B. Beal,203078.0,2.0,,,,,,,,,,,
261,PT02M29.00S,2025-01-07T00:57:11.9Z,2,REGULAR,3pt,Jump Shot,[],1628997,8.853482260183966,4.656862745098039,1610612755,38,34,2025-01-07T00:57:15Z,2560000,False,227.0,31.0,1,left,C. Martin 3PT  (4 PTS) (T. Maxey 4 AST),"[1628997, 1630178]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,22.88,Made,4.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,
263,PT02M11.00S,2025-01-07T00:57:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,94.13600525624179,49.01960784313726,1610612756,38,34,2025-01-07T01:04:55Z,2580000,False,-5.0,3.0,1,right,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,0.55,Missed,,,,,,,,,,,,,,,
264,PT02M09.00S,2025-01-07T00:57:35.5Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,38,34,2025-01-07T01:04:55Z,2590000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,263.0,6.0,4.0,2.0,,,,,,,
265,PT01M56.00S,2025-01-07T00:57:44.7Z,2,REGULAR,3pt,Jump Shot,[],1627824,33.295006570302235,73.77450980392157,1610612755,38,34,2025-01-07T00:58:04Z,2600000,False,-119.0,260.0,1,left,MISS G. Yabusele 28' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,28.64,Missed,,,,,,,,,,,,,,,
266,PT01M55.00S,2025-01-07T00:57:45.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,38,34,2025-01-07T00:58:04Z,2610000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,265.0,,,,,,,,,,
268,PT01M55.00S,2025-01-07T00:58:16.5Z,2,REGULAR,substitution,out,[],1626164,,,1610612756,38,34,2025-01-07T00:58:29Z,2630000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT01M55.00S,2025-01-07T00:58:16.5Z,2,REGULAR,substitution,out,[],1642345,,,1610612756,38,34,2025-01-07T00:58:29Z,2640000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT01M55.00S,2025-01-07T00:58:16.5Z,2,REGULAR,substitution,in,[],203994,,,1610612756,38,34,2025-01-07T00:58:29Z,2650000,False,,,0,,SUB in: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT01M55.00S,2025-01-07T00:58:16.5Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,38,34,2025-01-07T00:58:29Z,2660000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT01M37.00S,2025-01-07T00:58:42.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,94.79303547963207,51.71568627450981,1610612756,38,36,2025-01-07T00:58:48Z,2670000,False,9.0,-4.0,1,right,K. Durant driving DUNK (7 PTS),[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,0.93,Made,7.0,,,,,,,,,,,,,,
273,PT01M20.00S,2025-01-07T00:58:58.9Z,2,REGULAR,3pt,Jump Shot,[],1627824,30.798291721419176,81.61764705882354,1610612755,41,36,2025-01-07T00:59:03Z,2680000,False,-158.0,237.0,1,left,G. Yabusele 28' 3PT  (12 PTS) (P. George 2 AST),"[1627824, 202331]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,28.49,Made,12.0,P. George,202331.0,2.0,,,,,,,,,,,
275,PT01M03.00S,2025-01-07T00:59:15.8Z,2,REGULAR,3pt,Jump Shot,[],203078,92.42772667542707,96.32352941176471,1610612756,41,39,2025-01-07T00:59:19Z,2700000,False,232.0,19.0,1,right,B. Beal 3PT  (5 PTS) (T. Jones 1 AST),"[203078, 1626145]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,,23.24,Made,5.0,T. Jones,1626145.0,1.0,,,,,,,,,,,
277,PT00M46.70S,2025-01-07T00:59:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.619579500657039,50.245098039215684,1610612755,43,39,2025-01-07T00:59:38Z,2720000,False,-1.0,10.0,1,left,T. Maxey driving finger roll Layup (8 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,0.98,Made,8.0,,,,,,,,,,,,,,
278,PT00M38.30S,2025-01-07T00:59:47.4Z,2,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612756,43,39,2025-01-07T01:09:24Z,2730000,False,,,0,,G. Yabusele shooting personal FOUL (2 PF) (Nurkić 2 FT),"[1627824, 203994]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629183.0,,,2.0,0.0,Nurkić,203994.0
280,PT00M38.30S,2025-01-07T01:00:12.5Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,43,39,2025-01-07T01:00:12Z,2750000,False,,,0,,MISS J. Nurkić Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
281,PT00M38.30S,2025-01-07T01:00:12.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,43,39,2025-01-07T01:00:12Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,
282,PT00M38.30S,2025-01-07T01:00:28.8Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,43,40,2025-01-07T01:00:28Z,2770000,False,,,0,,J. Nurkić Free Throw 2 of 2 (5 PTS),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
283,PT00M30.20S,2025-01-07T01:00:38.7Z,2,REGULAR,3pt,Jump Shot,[],202331,33.42641261498029,36.274509803921575,1610612755,46,40,2025-01-07T01:00:43Z,2780000,False,69.0,262.0,1,left,P. George 27' 3PT  (7 PTS) (K. Oubre Jr. 1 AST),"[202331, 1626162]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,27.05,Made,7.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,
285,PT00M17.00S,2025-01-07T01:00:58.5Z,2,REGULAR,2pt,Jump Shot,[],1626145,94.3988173455979,67.64705882352942,1610612756,46,42,2025-01-07T01:01:02Z,2800000,False,88.0,0.0,1,right,T. Jones 8' driving floating bank Jump Shot (5 PTS),[1626145],1610612756.0,PHX,driving floating bank,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,8.82,Made,5.0,,,,,,,,,,,,,,
286,PT00M06.40S,2025-01-07T01:01:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.539421813403408,45.833333333333336,1610612755,46,42,2025-01-07T01:10:54Z,2810000,False,21.0,18.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.78,Missed,,,,,,,,,,,,,,,
287,PT00M03.60S,2025-01-07T01:01:17.7Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,46,42,2025-01-07T01:10:54Z,2820000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,286.0,1.0,1.0,0.0,,,,,,,
288,PT00M01.10S,2025-01-07T01:01:19.2Z,2,REGULAR,3pt,Jump Shot,[],201142,69.1688567674113,29.65686274509804,1610612756,46,42,2025-01-07T01:11:21Z,2830000,False,-102.0,237.0,1,right,MISS K. Durant 25' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,25.82,Missed,,,,,,,,,,,,,,,
289,PT00M00.10S,2025-01-07T01:01:20.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,46,42,2025-01-07T01:11:21Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,288.0,,,,,,,,,,
290,PT00M00.00S,2025-01-07T01:01:31.3Z,2,REGULAR,period,end,[],0,,,1610612756,46,42,2025-01-07T01:01:31Z,2850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2025-01-07T01:11:34.2Z,3,REGULAR,substitution,out,['startperiod'],203078,,,1610612756,46,42,2025-01-07T01:16:25Z,2860000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2025-01-07T01:11:34.2Z,3,REGULAR,substitution,out,['startperiod'],203994,,,1610612756,46,42,2025-01-07T01:16:25Z,2870000,False,,,0,,SUB out: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2025-01-07T01:11:34.2Z,3,REGULAR,substitution,out,['startperiod'],1628960,,,1610612756,46,42,2025-01-07T01:16:25Z,2880000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2025-01-07T01:11:34.2Z,3,REGULAR,substitution,in,['startperiod'],1642346,,,1610612756,46,42,2025-01-07T01:16:25Z,2890000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2025-01-07T01:11:34.2Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612756,46,42,2025-01-07T01:16:25Z,2900000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2025-01-07T01:11:34.2Z,3,REGULAR,substitution,in,['startperiod'],1626164,,,1610612756,46,42,2025-01-07T01:16:25Z,2910000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2025-01-07T01:16:50.0Z,3,REGULAR,period,start,[],0,,,1610612756,46,42,2025-01-07T01:16:50Z,2920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT11M39.00S,2025-01-07T01:17:12.9Z,3,REGULAR,3pt,Jump Shot,[],1642346,20.02299605781866,8.088235294117652,1610612756,46,42,2025-01-07T01:17:20Z,2930000,False,210.0,136.0,1,left,MISS R. Dunn 24' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,24.97,Missed,,,,,,,,,,,,,,,
299,PT11M39.00S,2025-01-07T01:17:16.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,46,42,2025-01-07T01:17:16Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,298.0,,,,,,,,,,
300,PT11M39.00S,2025-01-07T01:17:18.4Z,3,REGULAR,foul,personal,[],1626162,,,1610612756,46,42,2025-01-07T01:17:29Z,2950000,False,,,0,,K. Oubre Jr. loose ball personal FOUL (2 PF),"[1626162, 203486]",1610612755.0,PHI,loose ball,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,Plumlee,203486.0
302,PT11M39.00S,2025-01-07T01:17:30.3Z,3,REGULAR,foul,technical,['1freethrow'],1626162,,,1610612756,46,42,2025-01-07T01:17:35Z,2970000,False,,,0,,K. Oubre Jr. technical FOUL (1 Tech),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,1627962.0,,,2.0,1.0,,
303,PT11M39.00S,2025-01-07T01:17:40.8Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,46,43,2025-01-07T01:17:40Z,2980000,False,,,0,,D. Booker technical Free Throw 1 of 1 (3 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
304,PT11M37.00S,2025-01-07T01:17:56.8Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,46,43,2025-01-07T01:18:00Z,2990000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 202331]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,1.0,George,202331.0,,,,,,,,,,,,,,,,,
305,PT11M37.00S,2025-01-07T01:17:56.8Z,3,REGULAR,steal,,[],202331,,,1610612755,46,43,2025-01-07T01:17:59Z,3000000,False,,,0,,P. George STEAL (2 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
306,PT11M36.00S,2025-01-07T01:18:00.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202331,94.26741130091985,50.98039215686275,1610612755,46,43,2025-01-07T01:22:57Z,3010000,False,5.0,1.0,1,right,MISS P. George running Layup - blocked,"[202331, 203486]",1610612755.0,PHI,running,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,0.51,Missed,,,,,,,,,,Plumlee,203486.0,,,,
307,PT11M36.00S,2025-01-07T01:18:00.1Z,3,REGULAR,block,,[],203486,,,1610612755,46,43,2025-01-07T01:18:02Z,3020000,False,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT11M34.00S,2025-01-07T01:18:02.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,46,43,2025-01-07T01:22:57Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,306.0,,,,,,,,,,
310,PT11M34.00S,2025-01-07T01:18:25.8Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612755,46,43,2025-01-07T01:18:36Z,3050000,False,,,0,,P. George step out-of-bounds TURNOVER (1 TO),[202331],1610612755.0,PHI,step,,,George,P. George,,,,,Right Corner 3,24+ Right,1.0,,,,,,,,,,,,,202058.0,,,,,,
311,PT11M22.00S,2025-01-07T01:18:42.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642346,13.84691195795007,52.94117647058824,1610612756,46,45,2025-01-07T01:18:47Z,3060000,False,-15.0,78.0,1,left,R. Dunn 7' floating Jump Shot (4 PTS) (M. Plumlee 1 AST),"[1642346, 203486]",1610612756.0,PHX,floating,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,7.91,Made,4.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,
313,PT11M03.00S,2025-01-07T01:19:00.8Z,3,REGULAR,3pt,Jump Shot,[],202331,67.46057818659658,75.49019607843138,1610612755,49,45,2025-01-07T01:19:06Z,3080000,False,127.0,253.0,1,right,P. George 28' 3PT pullup (10 PTS) (T. Maxey 5 AST),"[202331, 1630178]",1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,28.37,Made,10.0,T. Maxey,1630178.0,5.0,,,,,,,,,,,
315,PT10M44.00S,2025-01-07T01:19:19.5Z,3,REGULAR,3pt,Jump Shot,[],1642346,19.365965834428394,95.34313725490196,1610612756,49,45,2025-01-07T01:19:24Z,3100000,False,-227.0,130.0,1,left,MISS R. Dunn 26' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,26.11,Missed,,,,,,,,,,,,,,,
316,PT10M41.00S,2025-01-07T01:19:22.5Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,49,45,2025-01-07T01:19:24Z,3110000,False,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,315.0,5.0,5.0,0.0,,,,,,,
317,PT10M25.00S,2025-01-07T01:19:40.6Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612755,49,45,2025-01-07T01:19:49Z,3120000,False,,,0,,D. Booker shooting personal FOUL (1 PF) (Maxey 2 FT),"[1626164, 1630178]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202058.0,,,1.0,0.0,Maxey,1630178.0
319,PT10M25.00S,2025-01-07T01:20:10.9Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,50,45,2025-01-07T01:20:45Z,3140000,False,,,0,,T. Maxey Free Throw 1 of 2 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
320,PT10M25.00S,2025-01-07T01:20:10.9Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,50,45,2025-01-07T01:20:45Z,3150000,False,,,0,,MISS T. Maxey Free Throw 2 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
321,PT10M22.00S,2025-01-07T01:20:13.9Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612756,50,45,2025-01-07T01:20:45Z,3160000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,320.0,2.0,2.0,0.0,,,,,,,
322,PT10M15.00S,2025-01-07T01:20:44.3Z,3,REGULAR,2pt,Jump Shot,[],201142,25.410643889618925,38.48039215686274,1610612756,50,45,2025-01-07T01:20:48Z,3170000,False,58.0,186.0,1,left,MISS K. Durant 19' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,19.51,Missed,,,,,,,,,,,,,,,
323,PT10M12.00S,2025-01-07T01:20:47.3Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612755,50,45,2025-01-07T01:20:48Z,3180000,False,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,,,,,,,322.0,4.0,3.0,1.0,,,,,,,
324,PT10M01.00S,2025-01-07T01:20:57.8Z,3,REGULAR,3pt,Jump Shot,[],1627824,88.2227332457293,5.14705882352942,1610612755,50,45,2025-01-07T01:21:03Z,3190000,False,-224.0,58.0,1,right,MISS G. Yabusele 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,23.17,Missed,,,,,,,,,,,,,,,
325,PT09M58.00S,2025-01-07T01:21:00.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,50,45,2025-01-07T01:21:03Z,3200000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,,,,324.0,2.0,2.0,0.0,,,,,,,
366,PT09M57.00S,2025-01-07T01:21:02.4Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612756,50,45,2025-01-07T01:29:59Z,3205000,False,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 1628997]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,2.0,Martin,1628997.0,,,,,,,,,,,,,,,,,
367,PT09M57.00S,2025-01-07T01:21:02.4Z,3,REGULAR,steal,,[],1628997,,,1610612755,50,45,2025-01-07T01:29:42Z,3207500,False,,,0,,C. Martin STEAL (2 STL),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
329,PT09M48.00S,2025-01-07T01:21:11.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630178,94.13600525624179,50.0,1610612755,52,45,2025-01-07T01:29:48Z,3240000,False,0.0,3.0,1,right,T. Maxey running DUNK (11 PTS),[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,0.26,Made,11.0,,,,,,,,,,,,,,
331,PT09M47.00S,2025-01-07T01:21:18.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,52,45,2025-01-07T01:21:18Z,3260000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
