actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M25.00S,2025-02-02T23:25:30.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626162,,,1610612755,21,10,2025-02-02T23:26:07Z,880000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
89,PT05M22.00S,2025-02-02T23:25:33.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,21,10,2025-02-02T23:26:07Z,890000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT05M12.00S,2025-02-02T23:26:15.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,79.45137976346912,3.6764705882352944,1610612738,21,13,2025-02-02T23:26:19Z,900000,False,-232.0,141.0,1,right,D. White 27' 3PT  (3 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.1,Made,,,,,,,,,,3.0,,,J. Brown,1627759.0,1.0,,,
92,PT04M57.00S,2025-02-02T23:26:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,8.754927726675426,54.65686274509803,1610612755,21,13,2025-02-02T23:26:36Z,920000,False,-23.0,30.0,1,left,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
93,PT04M55.00S,2025-02-02T23:26:34.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,21,13,2025-02-02T23:26:36Z,930000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,,,
94,PT04M50.00S,2025-02-02T23:26:38.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],204001,68.80749014454665,78.18627450980392,1610612738,21,16,2025-02-02T23:26:44Z,940000,False,141.0,241.0,1,right,K. Porziņģis 27' 3PT running (5 PTS) (D. White 1 AST),"[204001, 1628401]",1610612738.0,BOS,running,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,27.89,Made,,,,,,,,,,5.0,,,D. White,1628401.0,1.0,,,
96,PT04M37.00S,2025-02-02T23:26:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.995400788436268,44.6078431372549,1610612755,21,16,2025-02-02T23:26:55Z,960000,False,27.0,4.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,,,,,
97,PT04M35.00S,2025-02-02T23:26:54.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,21,16,2025-02-02T23:26:55Z,970000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,96.0,3.0,3.0,0.0,,,,,,,,,,,,,,
98,PT04M30.00S,2025-02-02T23:26:59.6Z,1,REGULAR,2pt,Jump Shot,[],1627759,89.70105124835742,66.17647058823529,1610612738,21,18,2025-02-02T23:29:19Z,980000,False,81.0,44.0,1,right,J. Brown 9' turnaround Jump Shot (4 PTS) (D. White 2 AST),"[1627759, 1628401]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,9.22,Made,,,,,,,,,,4.0,,,D. White,1628401.0,2.0,,,
100,PT04M20.00S,2025-02-02T23:27:15.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,21,18,2025-02-02T23:27:18Z,1000000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M16.00S,2025-02-02T23:30:47.9Z,1,REGULAR,foul,personal,[],1630531,,,1610612755,21,18,2025-02-02T23:30:55Z,1010000,False,,,0,,J. Springer personal FOUL (1 PF),"[1630531, 1630178]",1610612738.0,BOS,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Right Center,,,,,,,200834.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,
103,PT04M00.00S,2025-02-02T23:31:16.5Z,1,REGULAR,2pt,Jump Shot,[],202704,16.90210249671485,22.794117647058822,1610612755,23,18,2025-02-02T23:31:19Z,1030000,False,136.0,106.0,1,left,R. Jackson 17' fadeaway Jump Shot (2 PTS),[202704],1610612755.0,PHI,fadeaway,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right Center,17.27,Made,,,,,,,,,,2.0,,,,,,,,
104,PT03M53.00S,2025-02-02T23:31:24.8Z,1,REGULAR,3pt,Jump Shot,[],201143,66.96780551905388,65.44117647058823,1610612738,23,18,2025-02-02T23:31:28Z,1040000,False,77.0,258.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
105,PT03M50.00S,2025-02-02T23:31:27.6Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,23,18,2025-02-02T23:31:27Z,1050000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,104.0,2.0,1.0,1.0,,,,,,,,,,,,,,
106,PT03M46.00S,2025-02-02T23:31:31.4Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,23,18,2025-02-02T23:31:34Z,1060000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 202704]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Jackson,202704.0
107,PT03M46.00S,2025-02-02T23:31:31.4Z,1,REGULAR,steal,,[],202704,,,1610612755,23,18,2025-02-02T23:31:33Z,1070000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
108,PT03M34.00S,2025-02-02T23:31:44.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627824,7.5722733245729295,60.78431372549019,1610612755,23,18,2025-02-02T23:31:47Z,1080000,False,-54.0,19.0,1,left,MISS G. Yabusele Hook,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,,,,,,,
109,PT03M31.00S,2025-02-02T23:31:47.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,23,18,2025-02-02T23:31:47Z,1090000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT03M23.00S,2025-02-02T23:31:54.7Z,1,REGULAR,3pt,Jump Shot,[],204001,65.65374507227332,60.29411764705882,1610612738,23,21,2025-02-02T23:31:58Z,1100000,False,51.0,270.0,1,right,K. Porziņģis 27' 3PT  (8 PTS) (D. White 3 AST),"[204001, 1628401]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,27.53,Made,,,,,,,,,,8.0,,,D. White,1628401.0,3.0,,,
113,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,23,21,2025-02-02T23:32:39Z,1130000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,out,[],1627824,,,1610612755,23,21,2025-02-02T23:32:39Z,1140000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,out,[],1627759,,,1610612755,23,21,2025-02-02T23:32:39Z,1150000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,out,[],204001,,,1610612755,23,21,2025-02-02T23:32:39Z,1160000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,out,[],1628401,,,1610612755,23,21,2025-02-02T23:32:39Z,1170000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,in,[],1642348,,,1610612755,23,21,2025-02-02T23:32:39Z,1180000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,in,[],1641737,,,1610612755,23,21,2025-02-02T23:32:39Z,1190000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,in,[],1628369,,,1610612755,23,21,2025-02-02T23:32:39Z,1200000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,in,[],201950,,,1610612755,23,21,2025-02-02T23:32:39Z,1210000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M00.00S,2025-02-02T23:32:23.2Z,1,REGULAR,substitution,in,[],1630573,,,1610612755,23,21,2025-02-02T23:32:39Z,1220000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M55.00S,2025-02-02T23:32:52.9Z,1,REGULAR,2pt,Jump Shot,[],1630178,20.45006570302234,28.921568627450984,1610612755,23,21,2025-02-02T23:32:57Z,1230000,False,105.0,140.0,1,left,MISS T. Maxey 17' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,17.5,Missed,,,,,,,,,,,,,,,,,,
124,PT02M52.00S,2025-02-02T23:32:55.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,23,21,2025-02-02T23:32:57Z,1240000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,
125,PT02M47.00S,2025-02-02T23:33:01.0Z,1,REGULAR,turnover,lost ball,[],1628369,,,1610612738,23,21,2025-02-02T23:33:06Z,1250000,False,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 1641737]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Bona,1641737.0
126,PT02M47.00S,2025-02-02T23:33:01.0Z,1,REGULAR,steal,,[],1641737,,,1610612755,23,21,2025-02-02T23:33:48Z,1260000,False,,,0,,A. Bona STEAL (1 STL),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
127,PT02M43.00S,2025-02-02T23:33:04.7Z,1,REGULAR,turnover,lost ball,[],1641737,,,1610612755,23,21,2025-02-02T23:33:09Z,1270000,False,,,0,,A. Bona lost ball TURNOVER (1 TO),"[1641737, 1628369]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0
128,PT02M43.00S,2025-02-02T23:33:04.7Z,1,REGULAR,steal,,[],1628369,,,1610612738,23,21,2025-02-02T23:33:07Z,1280000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
129,PT02M28.00S,2025-02-02T23:33:19.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201143,93.77463863337714,57.107843137254896,1610612738,23,21,2025-02-02T23:33:23Z,1290000,False,36.0,6.0,1,right,MISS A. Horford Layup,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
130,PT02M26.00S,2025-02-02T23:33:21.7Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,23,21,2025-02-02T23:33:23Z,1300000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT02M22.00S,2025-02-02T23:33:25.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642348,8.229303547963205,94.11764705882352,1610612755,26,21,2025-02-02T23:33:30Z,1310000,False,-221.0,25.0,1,left,J. Edwards 3PT running pullup (3 PTS) (T. Maxey 2 AST),"[1642348, 1630178]",1610612755.0,PHI,running pullup,,,Edwards,J. Edwards,,,,,Left Corner 3,24+ Left,22.2,Made,,,,,,,,,,3.0,,,T. Maxey,1630178.0,2.0,,,
133,PT02M12.00S,2025-02-02T23:33:36.0Z,1,REGULAR,3pt,Jump Shot,[],1630573,73.66951379763469,12.745098039215685,1610612738,26,21,2025-02-02T23:33:40Z,1330000,False,-186.0,195.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
134,PT02M09.00S,2025-02-02T23:33:39.0Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,26,21,2025-02-02T23:33:40Z,1340000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,133.0,3.0,3.0,0.0,,,,,,,,,,,,,,
135,PT02M01.00S,2025-02-02T23:33:48.0Z,1,REGULAR,2pt,Jump Shot,[],1630178,6.652431011826544,32.35294117647059,1610612755,26,21,2025-02-02T23:33:52Z,1350000,False,88.0,10.0,1,left,MISS T. Maxey 8' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,8.88,Missed,,,,,,,,,,,,,,,,,,
136,PT01M58.00S,2025-02-02T23:33:51.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,26,21,2025-02-02T23:33:52Z,1360000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
137,PT01M54.00S,2025-02-02T23:33:54.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,64.47109067017082,41.42156862745098,1610612738,26,21,2025-02-02T23:34:03Z,1370000,False,-43.0,281.0,1,right,MISS S. Hauser 28' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,28.48,Missed,,,,,,,,,,,,,,,,,,
138,PT01M51.00S,2025-02-02T23:33:57.1Z,1,REGULAR,rebound,defensive,[],200768,,,1610612755,26,21,2025-02-02T23:34:03Z,1380000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT01M40.00S,2025-02-02T23:34:13.7Z,1,REGULAR,foul,offensive,[],1641737,,,1610612755,26,21,2025-02-02T23:34:20Z,1390000,False,,,0,,A. Bona offensive FOUL (1 PF),"[1641737, 201950]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Right Center,,,,,,,202027.0,1.0,0.0,Holiday,201950.0,,,,,,,,,
141,PT01M40.00S,2025-02-02T23:34:13.7Z,1,REGULAR,turnover,offensive foul,[],1641737,,,1610612755,26,21,2025-02-02T23:34:13Z,1410000,False,,,0,,A. Bona offensive foul TURNOVER (2 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Right Center,,,,,,,202027.0,,,,,,,,,,,2.0,,
142,PT01M19.00S,2025-02-02T23:34:45.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201950,80.76544021024968,95.34313725490196,1610612738,26,21,2025-02-02T23:34:49Z,1420000,False,227.0,128.0,1,right,MISS J. Holiday 26' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
143,PT01M16.00S,2025-02-02T23:34:48.5Z,1,REGULAR,rebound,defensive,[],200768,,,1610612755,26,21,2025-02-02T23:34:49Z,1430000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,,
144,PT01M11.00S,2025-02-02T23:34:52.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,5.995400788436268,46.07843137254902,1610612755,28,21,2025-02-02T23:35:03Z,1440000,False,20.0,4.0,1,left,T. Maxey running finger roll Layup (16 PTS) (K. Lowry 1 AST),"[1630178, 200768]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,,16.0,,,K. Lowry,200768.0,1.0,,,
146,PT01M07.00S,2025-02-02T23:35:03.0Z,1,REGULAR,foul,personal,[],202704,,,1610612738,28,21,2025-02-02T23:35:19Z,1460000,False,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 201950]",1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,1628171.0,1.0,0.0,Holiday,201950.0,,,,,,,,,
166,PT00M46.10S,2025-02-02T23:36:17.0Z,1,REGULAR,turnover,lost ball,[],1628369,,,1610612738,28,21,2025-02-02T23:39:06Z,1505000,False,,,0,,J. Tatum lost ball TURNOVER (2 TO),"[1628369, 200768]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Lowry,200768.0
167,PT00M46.10S,2025-02-02T23:36:17.0Z,1,REGULAR,steal,,[],200768,,,1610612755,28,21,2025-02-02T23:39:06Z,1507500,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
151,PT00M32.70S,2025-02-02T23:36:24.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612755,28,21,2025-02-02T23:36:30Z,1510000,False,,,0,,J. Tatum shooting personal FOUL (1 PF) (Jackson 2 FT),"[1628369, 202704]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200834.0,1.0,0.0,Jackson,202704.0,,,,,,,,,
153,PT00M32.70S,2025-02-02T23:36:57.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202704,,,1610612755,28,21,2025-02-02T23:39:06Z,1530000,False,,,0,,MISS R. Jackson Free Throw 1 of 2,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
154,PT00M32.70S,2025-02-02T23:36:57.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,28,21,2025-02-02T23:36:57Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,
155,PT00M32.70S,2025-02-02T23:36:59.7Z,1,REGULAR,substitution,out,[],1642348,,,1610612755,28,21,2025-02-02T23:37:06Z,1550000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M32.70S,2025-02-02T23:36:59.7Z,1,REGULAR,substitution,in,[],1626162,,,1610612755,28,21,2025-02-02T23:37:06Z,1560000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M32.70S,2025-02-02T23:37:21.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202704,,,1610612755,29,21,2025-02-02T23:39:06Z,1570000,False,,,0,,R. Jackson Free Throw 2 of 2 (3 PTS),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
158,PT00M25.60S,2025-02-02T23:37:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630531,93.9060446780552,96.32352941176471,1610612738,29,21,2025-02-02T23:37:39Z,1580000,False,232.0,5.0,1,right,MISS J. Springer 3PT,[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
159,PT00M22.30S,2025-02-02T23:37:37.1Z,1,REGULAR,rebound,defensive,[],202704,,,1610612755,29,21,2025-02-02T23:37:39Z,1590000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT00M04.90S,2025-02-02T23:37:54.5Z,1,REGULAR,3pt,Jump Shot,[],1630178,32.40801576872536,30.637254901960787,1610612755,29,21,2025-02-02T23:38:01Z,1600000,False,97.0,252.0,1,left,MISS T. Maxey 27' pullup bank 3PT,[1630178],1610612755.0,PHI,pullup bank,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,27.0,Missed,,,,,,,,,,,,,,,,,,
161,PT00M02.00S,2025-02-02T23:37:57.4Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,29,21,2025-02-02T23:37:57Z,1610000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT00M01.50S,2025-02-02T23:38:00.2Z,1,REGULAR,turnover,out-of-bounds,[],1630573,,,1610612738,29,21,2025-02-02T23:38:05Z,1620000,False,,,0,,S. Hauser bad pass out-of-bounds TURNOVER (1 TO),[1630573],1610612738.0,BOS,bad pass,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,200834.0,,,,,,,,,,,1.0,,
163,PT00M00.20S,2025-02-02T23:38:07.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202704,43.97174770039422,5.392156862745098,1610612755,29,21,2025-02-02T23:39:30Z,1630000,False,223.0,361.0,1,left,MISS R. Jackson 42' 3PT,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,42.42,Missed,,,,,,,,,,,,,,,,,,
164,PT00M00.10S,2025-02-02T23:38:07.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,29,21,2025-02-02T23:39:30Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,163.0,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2025-02-02T23:38:13.7Z,1,REGULAR,period,end,[],0,,,1610612755,29,21,2025-02-02T23:38:13Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-02-02T23:39:39.6Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,29,21,2025-02-02T23:41:27Z,1660000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-02-02T23:39:39.6Z,2,REGULAR,substitution,out,['startperiod'],1630531,,,1610612755,29,21,2025-02-02T23:41:27Z,1670000,False,,,0,,SUB out: J. Springer,[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-02-02T23:39:39.6Z,2,REGULAR,substitution,in,['startperiod'],1642348,,,1610612755,29,21,2025-02-02T23:41:27Z,1680000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-02-02T23:39:39.6Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612755,29,21,2025-02-02T23:41:27Z,1690000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-02-02T23:41:47.9Z,2,REGULAR,period,start,[],0,,,1610612755,29,21,2025-02-02T23:41:47Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M41.00S,2025-02-02T23:42:06.0Z,2,REGULAR,3pt,Jump Shot,[],202704,31.882391590013142,66.42156862745098,1610612755,32,21,2025-02-02T23:42:10Z,1710000,False,-82.0,247.0,1,left,R. Jackson 26' 3PT pullup (6 PTS),[202704],1610612755.0,PHI,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,,,,,,6.0,,,,,,,,
