actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
172,PT12M00.00S,2024-10-30T23:40:36.0Z,2,REGULAR,substitution,in,['startperiod'],1630191,,,1610612755,26,22,2024-10-30T23:42:38Z,1720000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-10-30T23:42:48.8Z,2,REGULAR,period,start,[],0,,,1610612765,26,22,2024-10-30T23:42:48Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M43.00S,2024-10-30T23:43:04.5Z,2,REGULAR,turnover,lost ball,[],1627736,,,1610612765,26,22,2024-10-30T23:43:09Z,1740000,False,,,0,,M. Beasley lost ball TURNOVER (1 TO),"[1627736, 200768]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,,1.0,,,,,,,,,,,Lowry,200768.0,,
175,PT11M43.00S,2024-10-30T23:43:04.5Z,2,REGULAR,steal,,[],200768,,,1610612755,26,22,2024-10-30T23:43:06Z,1750000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
176,PT11M40.00S,2024-10-30T23:43:08.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,5.732588699080158,49.754901960784316,1610612755,28,22,2024-10-30T23:43:14Z,1760000,False,1.0,1.0,1,left,T. Maxey running DUNK (12 PTS) (K. Lowry 1 AST),"[1630178, 200768]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,Made,12.0,,,,,0.18,K. Lowry,200768.0,1.0,,,,
178,PT11M22.00S,2024-10-30T23:43:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,92.85479632063075,52.20588235294118,1610612765,28,24,2024-10-30T23:43:30Z,1780000,False,11.0,15.0,1,right,R. Holland II driving Layup (2 PTS) (S. Fontecchio 1 AST),"[1641842, 1631323]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,,,,,1.84,S. Fontecchio,1631323.0,1.0,,,,
179,PT10M59.00S,2024-10-30T23:43:48.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,26.363337713534822,17.647058823529413,1610612755,28,24,2024-10-30T23:43:53Z,1790000,False,162.0,195.0,1,left,MISS T. Maxey 25' step back 3PT - blocked,"[1630178, 1630191]",1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,25.36,,,,,,Stewart,1630191.0
180,PT10M59.00S,2024-10-30T23:43:48.0Z,2,REGULAR,block,,[],1630191,,,1610612755,28,24,2024-10-30T23:43:51Z,1800000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
181,PT10M56.00S,2024-10-30T23:43:51.0Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,28,24,2024-10-30T23:43:53Z,1810000,False,,,0,,R. Holland II REBOUND (Off:0 Def:3),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,179.0,3.0,3.0,0.0,,,,,,,,
182,PT10M51.00S,2024-10-30T23:43:56.2Z,2,REGULAR,turnover,lost ball,[],1630191,,,1610612765,28,24,2024-10-30T23:44:00Z,1820000,False,,,0,,I. Stewart lost ball TURNOVER (1 TO),"[1630191, 200768]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,1.0,,,,,,,,,,,Lowry,200768.0,,
183,PT10M51.00S,2024-10-30T23:43:56.2Z,2,REGULAR,steal,,[],200768,,,1610612755,28,24,2024-10-30T23:43:58Z,1830000,False,,,0,,K. Lowry STEAL (2 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
184,PT10M48.00S,2024-10-30T23:44:01.2Z,2,REGULAR,turnover,out-of-bounds,[],1627824,,,1610612755,28,24,2024-10-30T23:44:06Z,1840000,False,,,0,,G. Yabusele lost ball out-of-bounds TURNOVER (1 TO),[1627824],1610612755.0,PHI,lost ball,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,,,,1.0,,,,,,,,,,,,,,
185,PT10M28.00S,2024-10-30T23:44:27.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,67.09921156373193,30.637254901960787,1610612765,28,27,2024-10-30T23:44:33Z,1850000,False,-97.0,257.0,1,right,C. Cunningham 27' 3PT pullup (7 PTS) (I. Stewart 1 AST),"[1630595, 1630191]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,7.0,,,,,27.44,I. Stewart,1630191.0,1.0,,,,
187,PT10M05.00S,2024-10-30T23:44:50.2Z,2,REGULAR,3pt,Jump Shot,[],200768,28.728646517739815,80.88235294117648,1610612755,28,27,2024-10-30T23:44:54Z,1870000,False,-154.0,218.0,1,left,MISS K. Lowry 26' 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,26.67,,,,,,,
188,PT10M02.00S,2024-10-30T23:44:53.2Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,28,27,2024-10-30T23:44:54Z,1880000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,
189,PT09M56.00S,2024-10-30T23:44:59.6Z,2,REGULAR,3pt,Jump Shot,[],1627736,66.83639947437582,31.127450980392158,1610612765,28,27,2024-10-30T23:45:04Z,1890000,False,-94.0,259.0,1,right,MISS M. Beasley 27' pullup 3PT,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,27.59,,,,,,,
190,PT09M52.00S,2024-10-30T23:45:03.6Z,2,REGULAR,rebound,defensive,[],1641741,,,1610612755,28,27,2024-10-30T23:45:04Z,1900000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,
191,PT09M36.00S,2024-10-30T23:45:19.1Z,2,REGULAR,3pt,Jump Shot,[],1641741,30.17411300919842,79.41176470588235,1610612755,28,27,2024-10-30T23:45:24Z,1910000,False,-147.0,231.0,1,left,MISS R. Council IV 27' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,27.39,,,,,,,
192,PT09M31.00S,2024-10-30T23:45:24.1Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612765,28,27,2024-10-30T23:45:24Z,1920000,False,,,0,,M. Beasley REBOUND (Off:1 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,191.0,2.0,1.0,1.0,,,,,,,,
193,PT09M27.00S,2024-10-30T23:45:27.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,71.17279894875165,16.666666666666664,1610612765,28,30,2024-10-30T23:45:33Z,1930000,False,-167.0,218.0,1,right,M. Beasley 27' 3PT running (8 PTS) (C. Cunningham 1 AST),"[1627736, 1630595]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,8.0,,,,,27.48,C. Cunningham,1630595.0,1.0,,,,
195,PT09M26.00S,2024-10-30T23:45:37.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,28,30,2024-10-30T23:45:39Z,1950000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M26.00S,2024-10-30T23:48:13.5Z,2,REGULAR,substitution,out,[],1641741,,,1610612755,28,30,2024-10-30T23:48:32Z,1960000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M26.00S,2024-10-30T23:48:13.5Z,2,REGULAR,substitution,out,[],1627824,,,1610612755,28,30,2024-10-30T23:48:32Z,1970000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M26.00S,2024-10-30T23:48:13.5Z,2,REGULAR,substitution,out,[],200768,,,1610612755,28,30,2024-10-30T23:48:32Z,1980000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M26.00S,2024-10-30T23:48:13.5Z,2,REGULAR,substitution,out,[],1630191,,,1610612755,28,30,2024-10-30T23:48:32Z,1990000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M26.00S,2024-10-30T23:48:13.5Z,2,REGULAR,substitution,in,[],201569,,,1610612755,28,30,2024-10-30T23:48:32Z,2000000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M26.00S,2024-10-30T23:48:13.5Z,2,REGULAR,substitution,in,[],1628997,,,1610612755,28,30,2024-10-30T23:48:32Z,2010000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M26.00S,2024-10-30T23:48:13.5Z,2,REGULAR,substitution,in,[],203083,,,1610612755,28,30,2024-10-30T23:48:32Z,2020000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M26.00S,2024-10-30T23:48:13.5Z,2,REGULAR,substitution,in,[],1631105,,,1610612755,28,30,2024-10-30T23:48:32Z,2030000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M07.00S,2024-10-30T23:48:55.2Z,2,REGULAR,2pt,Jump Shot,[],1628997,28.728646517739815,42.8921568627451,1610612755,28,30,2024-10-30T23:49:05Z,2040000,False,36.0,218.0,1,left,MISS C. Martin 22' Jump Shot,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,,,,Missed,,,,,,22.04,,,,,,,
205,PT09M04.00S,2024-10-30T23:48:58.2Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,28,30,2024-10-30T23:48:59Z,2050000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,
206,PT08M51.00S,2024-10-30T23:49:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.06636005256242,50.0,1610612765,28,32,2024-10-30T23:49:15Z,2060000,False,0.0,22.0,1,right,C. Cunningham driving Layup (9 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,Made,9.0,,,,,2.21,,,,,,,
207,PT08M33.00S,2024-10-30T23:49:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.863994743758213,46.07843137254902,1610612755,28,32,2024-10-30T23:49:33Z,2070000,False,20.0,3.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,1.98,,,,,,,
208,PT08M31.00S,2024-10-30T23:49:31.8Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,28,32,2024-10-30T23:49:33Z,2080000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,207.0,4.0,3.0,1.0,,,,,,,,
209,PT08M25.00S,2024-10-30T23:49:39.8Z,2,REGULAR,foul,personal,[],201569,,,1610612765,28,32,2024-10-30T23:49:45Z,2090000,False,,,0,,E. Gordon personal FOUL (1 PF),"[201569, 1641842]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Mid-Range,8-16 Left,1627519.0,1.0,0.0,Holland II,1641842.0,,,,,,,,,,,,,,,
211,PT08M18.00S,2024-10-30T23:50:11.4Z,2,REGULAR,3pt,Jump Shot,[],1630595,66.04796320630749,61.274509803921575,1610612765,28,35,2024-10-30T23:50:15Z,2110000,False,56.0,267.0,1,right,C. Cunningham 27' 3PT pullup (12 PTS) (M. Beasley 2 AST),"[1630595, 1627736]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,Made,12.0,,,,,27.25,M. Beasley,1627736.0,2.0,,,,
213,PT07M53.00S,2024-10-30T23:50:35.9Z,2,REGULAR,2pt,Jump Shot,[],1628997,7.835085413929041,87.99019607843137,1610612755,28,35,2024-10-30T23:50:40Z,2130000,False,-190.0,21.0,1,left,MISS C. Martin 19' Jump Shot,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left,,,,,,,Missed,,,,,,19.12,,,,,,,
214,PT07M50.00S,2024-10-30T23:50:38.9Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,28,35,2024-10-30T23:50:40Z,2140000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,
215,PT07M46.00S,2024-10-30T23:50:43.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641842,93.38042049934296,51.71568627450981,1610612765,28,37,2024-10-30T23:50:49Z,2150000,False,9.0,10.0,1,right,R. Holland II running Layup (4 PTS) (C. Cunningham 2 AST),"[1641842, 1630595]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,Made,4.0,,,,,1.3,C. Cunningham,1630595.0,2.0,,,,
217,PT07M25.00S,2024-10-30T23:51:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,8.754927726675426,44.85294117647059,1610612755,28,37,2024-10-30T23:51:09Z,2170000,False,26.0,30.0,1,left,MISS C. Martin driving Layup,[1628997],1610612755.0,PHI,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,3.94,,,,,,,
218,PT07M20.00S,2024-10-30T23:51:09.5Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,28,37,2024-10-30T23:51:09Z,2180000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,217.0,4.0,3.0,1.0,,,,,,,,
219,PT07M20.00S,2024-10-30T23:51:08.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612755,30,37,2024-10-30T23:51:08Z,2190000,False,0.0,0.0,1,left,A. Drummond tip Layup (2 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,,Made,2.0,,,,,0.0,,,,,,,
220,PT07M15.00S,2024-10-30T23:51:13.2Z,2,REGULAR,3pt,Jump Shot,[],1627736,87.46714848883047,96.56862745098039,1610612765,30,37,2024-10-30T23:51:22Z,2200000,False,233.0,65.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,,,,,24.18,,,,,,,
221,PT07M12.00S,2024-10-30T23:51:17.1Z,2,REGULAR,rebound,offensive,[],1631323,,,1610612765,30,37,2024-10-30T23:51:17Z,2210000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:2),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,,,,220.0,3.0,2.0,1.0,,,,,,,,
222,PT07M11.00S,2024-10-30T23:51:18.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,95.0886990801577,96.56862745098039,1610612765,30,37,2024-10-30T23:51:24Z,2220000,False,233.0,-6.0,1,right,MISS M. Beasley 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,,,,,23.29,,,,,,,
223,PT07M08.00S,2024-10-30T23:51:21.3Z,2,REGULAR,rebound,offensive,[],1627736,,,1610612765,30,37,2024-10-30T23:51:24Z,2230000,False,,,0,,M. Beasley REBOUND (Off:2 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,,,,,,,222.0,3.0,1.0,2.0,,,,,,,,
224,PT07M06.00S,2024-10-30T23:51:22.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,67.36202365308804,59.80392156862745,1610612765,30,37,2024-10-30T23:51:27Z,2240000,False,49.0,254.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,25.9,,,,,,,
225,PT07M02.00S,2024-10-30T23:51:26.8Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,30,37,2024-10-30T23:51:27Z,2250000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,224.0,5.0,3.0,2.0,,,,,,,,
226,PT07M01.00S,2024-10-30T23:51:30.4Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612765,30,37,2024-10-30T23:51:36Z,2260000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Cunningham 2 FT),"[203083, 1630595]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,203593.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
229,PT07M01.00S,2024-10-30T23:52:03.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630595,,,1610612765,30,38,2024-10-30T23:52:03Z,2280000,False,,,0,,C. Cunningham Free Throw 1 of 2 (13 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
230,PT07M01.00S,2024-10-30T23:52:20.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630595,,,1610612765,30,39,2024-10-30T23:52:20Z,2290000,False,,,0,,C. Cunningham Free Throw 2 of 2 (14 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
231,PT06M51.00S,2024-10-30T23:52:37.0Z,2,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612755,30,39,2024-10-30T23:52:43Z,2300000,False,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1630595, 1626162]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
233,PT06M51.00S,2024-10-30T23:53:03.7Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,31,39,2024-10-30T23:53:23Z,2320000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (5 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
234,PT06M51.00S,2024-10-30T23:53:03.7Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,31,39,2024-10-30T23:53:23Z,2330000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
235,PT06M50.00S,2024-10-30T23:53:04.7Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,31,39,2024-10-30T23:57:28Z,2340000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,234.0,5.0,3.0,2.0,,,,,,,,
236,PT06M49.00S,2024-10-30T23:53:23.7Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612755,31,39,2024-10-30T23:57:09Z,2355000,False,,,0,,J. Duren shooting personal FOUL (3 PF) (Drummond 2 FT),"[1631105, 203083]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,203593.0,3.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
238,PT06M49.00S,2024-10-30T23:53:57.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203083,,,1610612755,31,39,2024-10-30T23:56:57Z,2370000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
239,PT06M49.00S,2024-10-30T23:53:57.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,31,39,2024-10-30T23:53:57Z,2380000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,238.0,,,,,,,,,,,
240,PT06M49.00S,2024-10-30T23:53:58.5Z,2,REGULAR,substitution,out,[],201569,,,1610612755,31,39,2024-10-30T23:54:08Z,2390000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M49.00S,2024-10-30T23:53:58.5Z,2,REGULAR,substitution,out,[],1641842,,,1610612755,31,39,2024-10-30T23:54:08Z,2400000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M49.00S,2024-10-30T23:53:58.5Z,2,REGULAR,substitution,out,[],1630595,,,1610612755,31,39,2024-10-30T23:54:08Z,2410000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M49.00S,2024-10-30T23:53:58.5Z,2,REGULAR,substitution,out,[],1631105,,,1610612755,31,39,2024-10-30T23:54:08Z,2420000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M49.00S,2024-10-30T23:53:58.5Z,2,REGULAR,substitution,in,[],1630231,,,1610612755,31,39,2024-10-30T23:54:08Z,2430000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M49.00S,2024-10-30T23:53:58.5Z,2,REGULAR,substitution,in,[],1630191,,,1610612755,31,39,2024-10-30T23:54:08Z,2440000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M49.00S,2024-10-30T23:53:58.5Z,2,REGULAR,substitution,in,[],1631093,,,1610612755,31,39,2024-10-30T23:54:08Z,2450000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M49.00S,2024-10-30T23:53:58.5Z,2,REGULAR,substitution,in,[],202699,,,1610612755,31,39,2024-10-30T23:54:08Z,2460000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M49.00S,2024-10-30T23:54:21.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203083,,,1610612755,32,39,2024-10-30T23:56:04Z,2470000,False,,,0,,A. Drummond Free Throw 2 of 2 (3 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
249,PT06M35.00S,2024-10-30T23:54:35.7Z,2,REGULAR,turnover,bad pass,[],1631093,,,1610612765,32,39,2024-10-30T23:54:41Z,2500000,False,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 203083]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,2.0,,,,,,,,,,,Drummond,203083.0,,
250,PT06M35.00S,2024-10-30T23:54:35.7Z,2,REGULAR,steal,,[],203083,,,1610612755,32,39,2024-10-30T23:54:38Z,2510000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
251,PT06M22.00S,2024-10-30T23:54:48.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,20.844283837056505,26.715686274509803,1610612755,34,39,2024-10-30T23:59:03Z,2520000,False,116.0,143.0,1,left,T. Maxey 18' step back Jump Shot (14 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,,Made,14.0,,,,,18.47,,,,,,,
252,PT06M08.00S,2024-10-30T23:55:02.6Z,2,REGULAR,3pt,Jump Shot,[],1631323,69.56307490144546,73.2843137254902,1610612765,34,39,2024-10-30T23:59:46Z,2530000,False,116.0,234.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,26.1,,,,,,,
253,PT06M06.00S,2024-10-30T23:55:04.6Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612755,34,39,2024-10-30T23:55:07Z,2540000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,252.0,3.0,2.0,1.0,,,,,,,,
