actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
169,PT11M31.00S,2025-01-15T00:38:57.4Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,23,38,2025-01-15T00:38:57Z,1690000,False,,,0,,J. Williams Free Throw 1 of 2 (7 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Made,,,,,,,,,,,7.0,,,,,
170,PT11M31.00S,2025-01-15T00:39:03.2Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,23,39,2025-01-15T00:39:03Z,1700000,False,,,0,,J. Williams Free Throw 2 of 2 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Made,,,,,,,,,,,8.0,,,,,
171,PT11M08.00S,2025-01-15T00:39:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631250,12.401445466491452,37.254901960784316,1610612755,23,39,2025-01-15T00:39:40Z,1710000,False,64.0,64.0,1,left,MISS P. Nance 9' pullup bank Shot,[1631250],1610612755.0,PHI,pullup bank,,,Nance,P. Nance,,,,,In The Paint (Non-RA),8-16 Right,,,9.04,Missed,,,,,,,,,,,,,,,,
172,PT11M05.00S,2025-01-15T00:39:30.5Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,23,39,2025-01-15T00:44:20Z,1720000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:5),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,171.0,5.0,5.0,0.0,,,,,,,,,,
173,PT10M59.00S,2025-01-15T00:39:36.3Z,2,REGULAR,3pt,Jump Shot,[],1627936,83.49211563731932,96.32352941176471,1610612760,23,42,2025-01-15T00:42:50Z,1730000,False,232.0,103.0,1,right,A. Caruso 25' 3PT  (3 PTS) (J. Williams 2 AST),"[1627936, 1631114]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,25.33,Made,,,,,,,,,,,3.0,J. Williams,1631114.0,2.0,,
175,PT10M47.00S,2025-01-15T00:39:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,15.029566360052556,56.127450980392155,1610612755,25,42,2025-01-15T00:39:51Z,1750000,False,-31.0,89.0,1,left,J. Edwards 9' pullup Jump Shot (7 PTS),[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,9.39,Made,,,,,,,,,,,7.0,,,,,
176,PT10M31.00S,2025-01-15T00:40:03.0Z,2,REGULAR,3pt,Jump Shot,[],1629026,93.08475689881735,3.1862745098039227,1610612760,25,42,2025-01-15T00:40:08Z,1760000,False,-234.0,13.0,1,right,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,23.44,Missed,,,,,,,,,,,,,,,,
177,PT10M30.00S,2025-01-15T00:40:04.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,25,42,2025-01-15T00:40:08Z,1770000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,176.0,,,,,,,,,,,,,
179,PT10M19.00S,2025-01-15T00:40:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,6.356767411300922,46.07843137254902,1610612755,25,42,2025-01-15T00:40:29Z,1790000,False,20.0,7.0,1,left,MISS J. Dowtin Jr. driving Layup,[1630288],1610612755.0,PHI,driving,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,2.09,Missed,,,,,,,,,,,,,,,,
180,PT10M16.00S,2025-01-15T00:40:27.3Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,25,42,2025-01-15T00:40:29Z,1800000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,179.0,3.0,2.0,1.0,,,,,,,,,,
181,PT10M01.00S,2025-01-15T00:40:41.3Z,2,REGULAR,3pt,Jump Shot,[],1627936,71.53416557161628,24.75490196078431,1610612760,25,42,2025-01-15T00:40:44Z,1810000,False,-126.0,215.0,1,right,MISS A. Caruso 24' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,24.94,Missed,,,,,,,,,,,,,,,,
182,PT09M59.00S,2025-01-15T00:40:43.3Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,25,42,2025-01-15T00:40:44Z,1820000,False,,,0,,A. Bona REBOUND (Off:0 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,181.0,2.0,2.0,0.0,,,,,,,,,,
183,PT09M53.00S,2025-01-15T00:40:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,7.670827858081481,51.470588235294116,1610612755,27,42,2025-01-15T00:40:55Z,1830000,False,-7.0,20.0,1,left,J. Edwards driving finger roll Layup (9 PTS),[1642348],1610612755.0,PHI,driving finger roll,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,2.1,Made,,,,,,,,,,,9.0,,,,,
184,PT09M53.00S,2025-01-15T00:41:00.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,27,42,2025-01-15T00:41:00Z,1840000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M53.00S,2025-01-15T00:43:29.4Z,2,REGULAR,substitution,out,[],1641737,,,1610612760,27,42,2025-01-15T00:43:39Z,1850000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M53.00S,2025-01-15T00:43:29.4Z,2,REGULAR,substitution,in,[],1627824,,,1610612760,27,42,2025-01-15T00:43:39Z,1860000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M38.00S,2025-01-15T00:43:58.1Z,2,REGULAR,turnover,bad pass,[],1631114,,,1610612760,27,42,2025-01-15T00:44:03Z,1870000,False,,,0,,J. Williams bad pass TURNOVER (3 TO),"[1631114, 1630288]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,,,,,,,Dowtin Jr.,1630288.0
188,PT09M38.00S,2025-01-15T00:43:58.1Z,2,REGULAR,steal,,[],1630288,,,1610612755,27,42,2025-01-15T00:44:00Z,1880000,False,,,0,,J. Dowtin Jr. STEAL (1 STL),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
189,PT09M36.00S,2025-01-15T00:44:03.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1630288,7.013797634691201,53.18627450980392,1610612755,29,42,2025-01-15T00:44:14Z,1890000,False,-16.0,13.0,1,left,J. Dowtin Jr. running finger roll Layup (6 PTS),[1630288],1610612755.0,PHI,running finger roll,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,2.08,Made,,,,,,,,,,,6.0,,,,,
190,PT09M36.00S,2025-01-15T00:44:06.8Z,2,REGULAR,violation,defensive goaltending,[],1631114,,,1610612755,29,42,2025-01-15T00:44:14Z,1900000,False,,,0,,J. Williams defensive goaltending VIOLATION,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,202041.0,,,,,,,,,,,,,,,,,,,
191,PT09M19.00S,2025-01-15T00:44:28.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,84.1491458607096,48.0392156862745,1610612760,29,42,2025-01-15T00:44:32Z,1910000,False,-10.0,96.0,1,right,MISS I. Hartenstein 9' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,9.7,Missed,,,,,,,,,,,,,,,,
192,PT09M16.00S,2025-01-15T00:44:31.0Z,2,REGULAR,rebound,defensive,[],1631250,,,1610612755,29,42,2025-01-15T00:44:32Z,1920000,False,,,0,,P. Nance REBOUND (Off:0 Def:1),[1631250],1610612755.0,PHI,,,,Nance,P. Nance,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,
193,PT09M09.00S,2025-01-15T00:44:37.0Z,2,REGULAR,turnover,lost ball,[],1642348,,,1610612755,29,42,2025-01-15T00:44:41Z,1930000,False,,,0,,J. Edwards lost ball TURNOVER (1 TO),"[1642348, 1631114]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,,,,,Williams,1631114.0
194,PT09M09.00S,2025-01-15T00:44:37.0Z,2,REGULAR,steal,,[],1631114,,,1610612760,29,42,2025-01-15T00:44:39Z,1940000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
195,PT08M52.00S,2025-01-15T00:44:54.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,93.61038107752957,50.245098039215684,1610612760,29,44,2025-01-15T00:44:58Z,1950000,False,1.0,8.0,1,right,A. Wiggins driving finger roll Layup (4 PTS) (J. Williams 3 AST),"[1630598, 1631114]",1610612760.0,OKC,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,0.77,Made,,,,,,,,,,,4.0,J. Williams,1631114.0,3.0,,
197,PT08M31.00S,2025-01-15T00:45:15.8Z,2,REGULAR,3pt,Jump Shot,[],201569,33.295006570302235,76.7156862745098,1610612755,29,44,2025-01-15T00:45:21Z,1970000,False,-134.0,260.0,1,left,MISS E. Gordon 29' pullup 3PT,[201569],1610612755.0,PHI,pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,29.28,Missed,,,,,,,,,,,,,,,,
198,PT08M28.00S,2025-01-15T00:45:18.8Z,2,REGULAR,rebound,offensive,[],201569,,,1610612755,29,44,2025-01-15T00:45:21Z,1980000,False,,,0,,E. Gordon REBOUND (Off:1 Def:0),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,197.0,1.0,0.0,1.0,,,,,,,,,,
199,PT08M18.00S,2025-01-15T00:45:28.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627824,30.404073587385014,24.019607843137265,1610612755,32,44,2025-01-15T00:45:33Z,1990000,False,130.0,233.0,1,left,G. Yabusele 26' 3PT  (8 PTS) (P. Nance 1 AST),"[1627824, 1631250]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,26.7,Made,,,,,,,,,,,8.0,P. Nance,1631250.0,1.0,,
201,PT07M57.00S,2025-01-15T00:45:52.7Z,2,REGULAR,turnover,out-of-bounds,[],1629026,,,1610612760,32,44,2025-01-15T00:45:58Z,2010000,False,,,0,,K. Williams lost ball out-of-bounds TURNOVER (1 TO),[1629026],1610612760.0,OKC,lost ball,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,1151.0,1.0,,,,,,,,,,,,,,,,,,
202,PT07M57.00S,2025-01-15T00:45:56.4Z,2,REGULAR,substitution,out,[],1630288,,,1610612755,32,44,2025-01-15T00:45:59Z,2020000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M57.00S,2025-01-15T00:45:56.4Z,2,REGULAR,substitution,in,[],202704,,,1610612755,32,44,2025-01-15T00:45:59Z,2030000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M38.00S,2025-01-15T00:46:31.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,8.065045992115643,4.656862745098039,1610612755,35,44,2025-01-15T00:46:36Z,2040000,False,227.0,23.0,1,left,E. Gordon 3PT  (4 PTS) (G. Yabusele 1 AST),"[201569, 1627824]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,,,22.79,Made,,,,,,,,,,,4.0,G. Yabusele,1627824.0,1.0,,
206,PT07M12.00S,2025-01-15T00:46:58.4Z,2,REGULAR,2pt,Jump Shot,[],1631114,73.37385019710908,52.94117647058824,1610612760,35,46,2025-01-15T00:47:02Z,2060000,False,15.0,198.0,1,right,J. Williams 19' turnaround fadeaway Jump Shot (10 PTS),[1631114],1610612760.0,OKC,turnaround fadeaway,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,19.83,Made,,,,,,,,,,,10.0,,,,,
207,PT06M46.00S,2025-01-15T00:47:23.5Z,2,REGULAR,turnover,bad pass,[],202704,,,1610612755,35,46,2025-01-15T00:47:27Z,2070000,False,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1627936]",1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,,2.0,,,,,,,,,,,,,,,,,Caruso,1627936.0
208,PT06M46.00S,2025-01-15T00:47:23.5Z,2,REGULAR,steal,,[],1627936,,,1610612760,35,46,2025-01-15T00:47:26Z,2080000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
209,PT06M44.00S,2025-01-15T00:47:28.0Z,2,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,35,46,2025-01-15T00:47:33Z,2090000,False,,,0,,J. Williams lost ball out-of-bounds TURNOVER (4 TO),[1631114],1610612760.0,OKC,lost ball,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,1151.0,4.0,,,,,,,,,,,,,,,,,,
210,PT06M44.00S,2025-01-15T00:47:32.4Z,2,REGULAR,substitution,out,[],1642348,,,1610612755,35,46,2025-01-15T00:47:40Z,2100000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M44.00S,2025-01-15T00:47:32.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612755,35,46,2025-01-15T00:47:40Z,2110000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M44.00S,2025-01-15T00:47:32.4Z,2,REGULAR,substitution,out,[],1629026,,,1610612755,35,46,2025-01-15T00:47:40Z,2120000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M44.00S,2025-01-15T00:47:32.4Z,2,REGULAR,substitution,in,[],1641741,,,1610612755,35,46,2025-01-15T00:47:40Z,2130000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M44.00S,2025-01-15T00:47:32.4Z,2,REGULAR,substitution,in,[],1641717,,,1610612755,35,46,2025-01-15T00:47:40Z,2140000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M44.00S,2025-01-15T00:47:32.4Z,2,REGULAR,substitution,in,[],1629652,,,1610612755,35,46,2025-01-15T00:47:40Z,2150000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M26.00S,2025-01-15T00:48:04.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641741,5.699737187910642,96.81372549019608,1610612755,35,46,2025-01-15T00:48:12Z,2160000,False,-234.0,1.0,1,left,MISS R. Council IV 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,23.41,Missed,,,,,,,,,,,,,,,,
217,PT06M20.00S,2025-01-15T00:48:10.8Z,2,REGULAR,rebound,offensive,[],1641741,,,1610612755,35,46,2025-01-15T00:48:12Z,2170000,False,,,0,,R. Council IV REBOUND (Off:1 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,,,,,216.0,2.0,1.0,1.0,,,,,,,,,,
219,PT06M16.00S,2025-01-15T00:48:24.1Z,2,REGULAR,foul,personal,[],1627936,,,1610612755,35,46,2025-01-15T00:48:31Z,2190000,False,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 1627824]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,202041.0,,,,,,,,,,2.0,0.0,Yabusele,1627824.0,,,,,,
221,PT06M16.00S,2025-01-15T00:48:31.0Z,2,REGULAR,substitution,out,[],1631250,,,1610612755,35,46,2025-01-15T00:48:38Z,2210000,False,,,0,,SUB out: P. Nance,[1631250],1610612755.0,PHI,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M16.00S,2025-01-15T00:48:31.0Z,2,REGULAR,substitution,out,[],1631114,,,1610612755,35,46,2025-01-15T00:48:38Z,2220000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M16.00S,2025-01-15T00:48:31.0Z,2,REGULAR,substitution,out,[],1628392,,,1610612755,35,46,2025-01-15T00:48:38Z,2230000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M16.00S,2025-01-15T00:48:31.0Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,35,46,2025-01-15T00:48:38Z,2240000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M16.00S,2025-01-15T00:48:31.0Z,2,REGULAR,substitution,in,[],1631119,,,1610612755,35,46,2025-01-15T00:48:38Z,2250000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M16.00S,2025-01-15T00:48:31.0Z,2,REGULAR,substitution,in,[],1630198,,,1610612755,35,46,2025-01-15T00:48:38Z,2260000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M14.00S,2025-01-15T00:48:47.6Z,2,REGULAR,foul,offensive,[],1641741,,,1610612755,35,46,2025-01-15T00:48:55Z,2270000,False,,,0,,R. Council IV offensive FOUL (2 PF),"[1641741, 1629652]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Mid-Range,16-24 Center,203054.0,,,,,,,,,,2.0,0.0,Dort,1629652.0,,,,,,
229,PT06M14.00S,2025-01-15T00:48:47.6Z,2,REGULAR,turnover,offensive foul,[],1641741,,,1610612755,35,46,2025-01-15T00:48:47Z,2290000,False,,,0,,R. Council IV offensive foul TURNOVER (3 TO),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Mid-Range,16-24 Center,203054.0,3.0,,,,,,,,,,,,,,,,,,
230,PT05M57.00S,2025-01-15T00:49:17.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629652,76.39618922470433,46.32352941176471,1610612760,35,46,2025-01-15T00:49:22Z,2300000,False,-18.0,169.0,1,right,MISS L. Dort 17' step back Shot,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,,,17.04,Missed,,,,,,,,,,,,,,,,
231,PT05M53.00S,2025-01-15T00:49:21.8Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,35,46,2025-01-15T00:49:22Z,2310000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,,,,,230.0,2.0,1.0,1.0,,,,,,,,,,
232,PT05M47.00S,2025-01-15T00:49:29.2Z,2,REGULAR,foul,offensive,[],1627824,,,1610612755,35,46,2025-01-15T00:49:37Z,2320000,False,,,0,,G. Yabusele offensive FOUL (1 PF),"[1627824, 1630198]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,1151.0,,,,,,,,,,1.0,0.0,Joe,1630198.0,,,,,,
234,PT05M47.00S,2025-01-15T00:49:29.2Z,2,REGULAR,turnover,offensive foul,[],1627824,,,1610612755,35,46,2025-01-15T00:49:29Z,2340000,False,,,0,,G. Yabusele offensive foul TURNOVER (1 TO),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,1151.0,1.0,,,,,,,,,,,,,,,,,,
235,PT05M36.00S,2025-01-15T00:49:56.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630198,94.13600525624179,49.26470588235294,1610612760,35,48,2025-01-15T00:50:01Z,2350000,False,-4.0,3.0,1,right,I. Joe cutting DUNK (5 PTS) (J. Williams 2 AST),"[1630198, 1631119]",1610612760.0,OKC,cutting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,0.45,Made,,,,,,,,,,,5.0,J. Williams,1631119.0,2.0,,
237,PT05M18.00S,2025-01-15T00:50:14.1Z,2,REGULAR,3pt,Jump Shot,[],201569,22.519710906701704,9.558823529411768,1610612755,38,48,2025-01-15T00:50:17Z,2370000,False,202.0,159.0,1,left,E. Gordon 25' 3PT  (7 PTS) (R. Jackson 2 AST),"[201569, 202704]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,25.74,Made,,,,,,,,,,,7.0,R. Jackson,202704.0,2.0,,
239,PT05M09.00S,2025-01-15T00:50:28.5Z,2,REGULAR,foul,offensive,[],1631119,,,1610612760,38,48,2025-01-15T00:50:38Z,2390000,False,,,0,,J. Williams offensive FOUL (1 PF),"[1631119, 1641741]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,203054.0,,,,,,,,,,1.0,0.0,Council IV,1641741.0,,,,,,
241,PT05M09.00S,2025-01-15T00:50:28.5Z,2,REGULAR,turnover,offensive foul,[],1631119,,,1610612760,38,48,2025-01-15T00:50:28Z,2410000,False,,,0,,J. Williams offensive foul TURNOVER (1 TO),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,203054.0,1.0,,,,,,,,,,,,,,,,,,
242,PT05M09.00S,2025-01-15T00:50:42.0Z,2,REGULAR,substitution,out,[],1627936,,,1610612755,38,48,2025-01-15T00:50:51Z,2420000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M09.00S,2025-01-15T00:50:42.0Z,2,REGULAR,substitution,in,[],1628983,,,1610612755,38,48,2025-01-15T00:50:51Z,2430000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M59.00S,2025-01-15T00:51:02.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,7.276609724047319,3.4313725490196134,1610612755,38,48,2025-01-15T00:51:07Z,2440000,False,233.0,16.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,23.33,Missed,,,,,,,,,,,,,,,,
245,PT04M55.00S,2025-01-15T00:51:06.8Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,38,48,2025-01-15T00:51:07Z,2450000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,,,
246,PT04M47.00S,2025-01-15T00:51:14.3Z,2,REGULAR,3pt,Jump Shot,[],1631119,67.59198423127464,68.38235294117646,1610612760,38,48,2025-01-15T00:51:17Z,2460000,False,92.0,252.0,1,right,MISS J. Williams 26' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,26.83,Missed,,,,,,,,,,,,,,,,
247,PT04M44.00S,2025-01-15T00:51:17.3Z,2,REGULAR,rebound,defensive,[],1641741,,,1610612755,38,48,2025-01-15T00:51:17Z,2470000,False,,,0,,R. Council IV REBOUND (Off:1 Def:2),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,,,,246.0,3.0,2.0,1.0,,,,,,,,,,
248,PT04M38.00S,2025-01-15T00:51:22.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641741,7.013797634691201,49.754901960784316,1610612755,38,48,2025-01-15T00:51:26Z,2480000,False,1.0,13.0,1,left,MISS R. Council IV running finger roll Layup,[1641741],1610612755.0,PHI,running finger roll,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,1.35,Missed,,,,,,,,,,,,,,,,
249,PT04M36.00S,2025-01-15T00:51:24.2Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,38,48,2025-01-15T00:51:24Z,2490000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,248.0,1.0,1.0,0.0,,,,,,,,,,
250,PT04M33.00S,2025-01-15T00:51:27.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629652,95.18725361366623,50.0,1610612760,38,50,2025-01-15T00:51:32Z,2500000,False,0.0,-7.0,1,right,L. Dort running DUNK (8 PTS) (I. Joe 1 AST),"[1629652, 1630198]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,0.73,Made,,,,,,,,,,,8.0,I. Joe,1630198.0,1.0,,
