actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
81,PT06M16.00S,2023-04-05T23:53:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,12.828515111695138,50.98039215686274,1610612737,14,16,2023-04-05T23:53:52Z,800000,False,-5.0,68.0,1,left,J. Collins 6' turnaround Jump Shot (5 PTS) (A. Holiday 1 AST),"[1628381, 1628988]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,,,,,5.0,,,A. Holiday,1628988.0,1.0,,,,,,,,
83,PT06M02.00S,2023-04-05T23:54:00.5Z,1,REGULAR,turnover,bad pass,[],1629655,,,1610612764,14,16,2023-04-05T23:54:05Z,820000,False,,,0,,D. Gafford bad pass TURNOVER (2 TO),"[1629655, 1628988]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Holiday,1628988.0
84,PT06M02.00S,2023-04-05T23:54:00.5Z,1,REGULAR,steal,,[],1628988,,,1610612737,14,16,2023-04-05T23:54:03Z,830000,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
85,PT05M57.00S,2023-04-05T23:54:06.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627749,31.488173455978973,69.36274509803921,1610612737,17,16,2023-04-05T23:54:35Z,840000,False,-97.0,243.0,1,left,D. Murray 26' 3PT running (3 PTS) (A. Holiday 2 AST),"[1627749, 1628988]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,3.0,,,A. Holiday,1628988.0,2.0,,,,,,,,
87,PT05M37.00S,2023-04-05T23:54:25.5Z,1,REGULAR,3pt,Jump Shot,[],1630557,67.88764783180025,38.970588235294116,1610612764,17,16,2023-04-05T23:54:30Z,860000,False,-55.0,249.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,25.54,Missed,,,,,,,,,,,,,,,,,,
88,PT05M34.00S,2023-04-05T23:54:28.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,17,16,2023-04-05T23:54:30Z,870000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,87.0,4.0,3.0,1.0,,,,,,,,,,,,,,
89,PT05M20.00S,2023-04-05T23:54:42.8Z,1,REGULAR,3pt,Jump Shot,[],1627749,33.590670170827856,49.754901960784316,1610612737,17,16,2023-04-05T23:54:48Z,880000,False,1.0,263.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
90,PT05M16.00S,2023-04-05T23:54:46.8Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,17,16,2023-04-05T23:54:48Z,890000,False,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,89.0,3.0,1.0,2.0,,,,,,,,,,,,,,
91,PT05M09.00S,2023-04-05T23:54:52.9Z,1,REGULAR,2pt,Jump Shot,[],1629134,93.24901445466492,26.715686274509803,1610612764,17,18,2023-04-05T23:54:57Z,900000,False,-116.0,11.0,1,right,K. Nunn 11' pullup Jump Shot (2 PTS),[1629134],1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,8-16 Left,11.69,Made,,,,,2.0,,,,,,,,,,,,,
92,PT05M03.00S,2023-04-05T23:55:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631100,6.258212877792378,47.549019607843135,1610612737,17,18,2023-04-06T00:00:17Z,910000,False,12.0,6.0,1,left,MISS A. Griffin driving Layup - blocked,"[1631100, 1629655]",1610612737.0,ATL,driving,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,Gafford,1629655.0,,,,,,,,,,,
93,PT05M03.00S,2023-04-05T23:55:00.2Z,1,REGULAR,block,,[],1629655,,,1610612737,17,18,2023-04-05T23:55:04Z,920000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT05M03.00S,2023-04-05T23:55:00.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,17,18,2023-04-05T23:55:06Z,930000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,92.0,,,,,,,,,,,,,,,,,
95,PT05M03.00S,2023-04-05T23:55:12.4Z,1,REGULAR,substitution,out,[],203991,,,1610612737,17,18,2023-04-05T23:55:25Z,940000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M03.00S,2023-04-05T23:55:12.4Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,17,18,2023-04-05T23:55:25Z,950000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M03.00S,2023-04-05T23:55:12.4Z,1,REGULAR,substitution,out,[],1630264,,,1610612737,17,18,2023-04-05T23:55:25Z,960000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M03.00S,2023-04-05T23:55:12.4Z,1,REGULAR,substitution,out,[],1629655,,,1610612737,17,18,2023-04-05T23:55:25Z,970000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M03.00S,2023-04-05T23:55:12.4Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,17,18,2023-04-05T23:55:25Z,980000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M03.00S,2023-04-05T23:55:12.4Z,1,REGULAR,substitution,in,[],1630552,,,1610612737,17,18,2023-04-05T23:55:25Z,990000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M03.00S,2023-04-05T23:55:12.4Z,1,REGULAR,substitution,in,[],1630643,,,1610612737,17,18,2023-04-05T23:55:25Z,1000000,False,,,0,,SUB in: J. Huff,[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M03.00S,2023-04-05T23:55:12.4Z,1,REGULAR,substitution,in,[],1641645,,,1610612737,17,18,2023-04-05T23:55:25Z,1010000,False,,,0,,SUB in: X. Cooks,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M56.00S,2023-04-05T23:55:40.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630552,12.171484888304862,49.754901960784316,1610612737,19,18,2023-04-05T23:55:46Z,1020000,False,1.0,62.0,1,left,J. Johnson 6' driving floating Jump Shot (2 PTS),[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,2.0,,,,,,,,,,,,,
104,PT04M39.00S,2023-04-05T23:55:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641645,92.9862023653088,50.98039215686274,1610612764,19,18,2023-04-05T23:56:02Z,1030000,False,5.0,13.0,1,right,MISS X. Cooks driving Layup,[1641645],1610612764.0,WAS,driving,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
105,PT04M37.00S,2023-04-05T23:55:59.5Z,1,REGULAR,rebound,defensive,[],1631100,,,1610612737,19,18,2023-04-05T23:56:02Z,1040000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT04M27.00S,2023-04-05T23:56:10.3Z,1,REGULAR,3pt,Jump Shot,[],1631100,19.398817345597898,92.64705882352942,1610612737,22,18,2023-04-05T23:56:14Z,1050000,False,-213.0,130.0,1,left,A. Griffin 24' 3PT  (3 PTS) (O. Okongwu 1 AST),"[1631100, 1630168]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,24.96,Made,,,,,3.0,,,O. Okongwu,1630168.0,1.0,,,,,,,,
108,PT04M25.00S,2023-04-05T23:56:16.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,22,18,2023-04-05T23:56:16Z,1070000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M25.00S,2023-04-05T23:58:39.2Z,1,REGULAR,substitution,out,[],1627749,,,1610612764,22,18,2023-04-05T23:58:52Z,1080000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M25.00S,2023-04-05T23:58:39.2Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,22,18,2023-04-05T23:58:52Z,1090000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M25.00S,2023-04-05T23:58:39.2Z,1,REGULAR,substitution,in,[],1629027,,,1610612764,22,18,2023-04-05T23:58:52Z,1100000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M25.00S,2023-04-05T23:58:39.2Z,1,REGULAR,substitution,in,[],1631098,,,1610612764,22,18,2023-04-05T23:58:52Z,1110000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M12.00S,2023-04-05T23:59:20.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,94.43166885676742,51.225490196078425,1610612764,22,20,2023-04-05T23:59:29Z,1120000,False,6.0,0.0,1,right,J. Huff reverse DUNK (2 PTS) (X. Cooks 1 AST),"[1630643, 1641645]",1610612764.0,WAS,reverse,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,2.0,,,X. Cooks,1641645.0,1.0,,,,,,,,
116,PT03M56.00S,2023-04-05T23:59:36.2Z,1,REGULAR,3pt,Jump Shot,[],1631100,33.327858081471746,50.49019607843137,1610612737,25,20,2023-04-05T23:59:42Z,1140000,False,-2.0,261.0,1,left,A. Griffin 26' 3PT pullup (6 PTS) (O. Okongwu 2 AST),"[1631100, 1630168]",1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Center,26.08,Made,,,,,6.0,,,O. Okongwu,1630168.0,2.0,,,,,,,,
118,PT03M46.00S,2023-04-05T23:59:46.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,88.64980289093299,49.26470588235294,1610612764,25,22,2023-04-05T23:59:51Z,1160000,False,-4.0,54.0,1,right,K. Nunn driving finger roll Layup (4 PTS) (J. Davis 1 AST),"[1629134, 1631098]",1610612764.0,WAS,driving finger roll,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,5.43,Made,,,,,4.0,,,J. Davis,1631098.0,1.0,,,,,,,,
119,PT03M32.00S,2023-04-06T00:00:00.2Z,1,REGULAR,3pt,Jump Shot,[],1630552,7.178055190538765,4.6568627450980395,1610612737,25,22,2023-04-06T00:00:05Z,1170000,False,227.0,15.0,1,left,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,22.72,Missed,,,,,,,,,,,,,,,,,,
120,PT03M28.00S,2023-04-06T00:00:04.2Z,1,REGULAR,rebound,defensive,[],1631098,,,1610612764,25,22,2023-04-06T00:00:05Z,1180000,False,,,0,,J. Davis REBOUND (Off:0 Def:1),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Right Corner 3,24+ Right,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT03M23.00S,2023-04-06T00:00:09.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630692,94.30026281208936,49.754901960784316,1610612764,25,24,2023-04-06T00:00:16Z,1190000,False,-1.0,1.0,1,right,J. Goodwin driving DUNK (4 PTS) (J. Davis 2 AST),"[1630692, 1631098]",1610612764.0,WAS,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,4.0,,,J. Davis,1631098.0,2.0,,,,,,,,
123,PT03M04.00S,2023-04-06T00:00:27.8Z,1,REGULAR,3pt,Jump Shot,[],1628988,33.196452036793694,55.392156862745104,1610612737,28,24,2023-04-06T00:00:32Z,1210000,False,-27.0,260.0,1,left,A. Holiday 26' 3PT pullup (3 PTS) (T. Young 3 AST),"[1628988, 1629027]",1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,26.09,Made,,,,,3.0,,,T. Young,1629027.0,3.0,,,,,,,,
125,PT02M46.00S,2023-04-06T00:00:45.7Z,1,REGULAR,2pt,Jump Shot,[],1631098,75.3777923784494,65.68627450980392,1610612764,28,24,2023-04-06T00:00:50Z,1230000,False,78.0,179.0,1,right,MISS J. Davis 19' pullup Shot,[1631098],1610612764.0,WAS,pullup,,,Davis,J. Davis,,,,,Mid-Range,16-24 Right Center,19.53,Missed,,,,,,,,,,,,,,,,,,
126,PT02M43.00S,2023-04-06T00:00:48.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,28,24,2023-04-06T00:00:50Z,1240000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT02M34.00S,2023-04-06T00:00:57.4Z,1,REGULAR,3pt,Jump Shot,[],1629027,31.882391590013142,30.392156862745097,1610612737,28,24,2023-04-06T00:01:01Z,1250000,False,98.0,247.0,1,left,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
128,PT02M32.00S,2023-04-06T00:00:59.4Z,1,REGULAR,rebound,defensive,[],1629134,,,1610612764,28,24,2023-04-06T00:01:01Z,1260000,False,,,0,,K. Nunn REBOUND (Off:0 Def:1),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT02M21.00S,2023-04-06T00:01:11.3Z,1,REGULAR,3pt,Jump Shot,[],1629134,74.45795006570303,85.29411764705883,1610612764,28,27,2023-04-06T00:01:16Z,1270000,False,176.0,188.0,1,right,K. Nunn 25' 3PT  (7 PTS) (J. Huff 1 AST),"[1629134, 1630643]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,,,7.0,,,J. Huff,1630643.0,1.0,,,,,,,,
131,PT02M07.00S,2023-04-06T00:01:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,8.492115637319317,45.588235294117645,1610612737,28,27,2023-04-06T00:01:33Z,1290000,False,22.0,27.0,1,left,MISS O. Okongwu cutting Layup - blocked,"[1630168, 1630643]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,Huff,1630643.0,,,,,,,,,,,
132,PT02M07.00S,2023-04-06T00:01:25.1Z,1,REGULAR,block,,[],1630643,,,1610612737,28,27,2023-04-06T00:02:41Z,1300000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
133,PT02M04.00S,2023-04-06T00:01:28.1Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612764,28,27,2023-04-06T00:01:33Z,1310000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT01M58.00S,2023-04-06T00:01:34.7Z,1,REGULAR,3pt,Jump Shot,[],1630643,66.5735873850197,41.66666666666667,1610612764,28,30,2023-04-06T00:01:38Z,1320000,False,-42.0,262.0,1,right,J. Huff 26' 3PT  (5 PTS) (X. Cooks 2 AST),"[1630643, 1641645]",1610612764.0,WAS,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,26.5,Made,,,,,5.0,,,X. Cooks,1641645.0,2.0,,,,,,,,
136,PT01M39.00S,2023-04-06T00:01:52.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,18.873193166885677,51.9607843137255,1610612737,28,30,2023-04-06T00:01:58Z,1340000,False,-10.0,125.0,1,left,MISS A. Holiday 12' driving floating Shot,[1628988],1610612737.0,ATL,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,12.53,Missed,,,,,,,,,,,,,,,,,,
137,PT01M37.00S,2023-04-06T00:01:54.9Z,1,REGULAR,rebound,defensive,[],1641645,,,1610612764,28,30,2023-04-06T00:01:58Z,1350000,False,,,0,,X. Cooks REBOUND (Off:0 Def:1),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),8-16 Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT01M26.00S,2023-04-06T00:02:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631098,94.95729303547962,49.50980392156863,1610612764,28,30,2023-04-06T00:02:11Z,1360000,False,-2.0,-5.0,1,right,MISS J. Davis cutting Layup,[1631098],1610612764.0,WAS,cutting,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,0.57,Missed,,,,,,,,,,,,,,,,,,
139,PT01M23.00S,2023-04-06T00:02:09.6Z,1,REGULAR,rebound,offensive,[],1641645,,,1610612764,28,30,2023-04-06T00:02:11Z,1370000,False,,,0,,X. Cooks REBOUND (Off:1 Def:1),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,,,138.0,2.0,1.0,1.0,,,,,,,,,,,,,,
140,PT01M23.00S,2023-04-06T00:02:10.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641645,94.40999984741211,50.0,1610612764,28,30,2023-04-06T00:02:10Z,1380000,False,0.0,0.0,1,right,MISS X. Cooks tip Layup,[1641645],1610612764.0,WAS,tip,,,Cooks,X. Cooks,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
141,PT01M22.00S,2023-04-06T00:02:10.9Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,28,30,2023-04-06T00:02:10Z,1390000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT01M20.00S,2023-04-06T00:02:15.8Z,1,REGULAR,foul,personal,[],1641645,,,1610612737,28,30,2023-04-06T00:02:21Z,1400000,False,,,0,,X. Cooks personal FOUL (1 PF),"[1641645, 1629027]",1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,200832.0,1.0,0.0,Young,1629027.0,,,
144,PT01M20.00S,2023-04-06T00:02:25.2Z,1,REGULAR,substitution,out,[],1630692,,,1610612737,28,30,2023-04-06T00:02:32Z,1420000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M20.00S,2023-04-06T00:02:25.2Z,1,REGULAR,substitution,in,[],1631245,,,1610612737,28,30,2023-04-06T00:02:32Z,1430000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M17.00S,2023-04-06T00:02:40.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631098,,,1610612737,28,30,2023-04-06T00:03:06Z,1440000,False,,,0,,J. Davis personal FOUL (1 PF) (Young 2 FT),"[1631098, 1629027]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200832.0,1.0,0.0,Young,1629027.0,,,
148,PT01M17.00S,2023-04-06T00:03:07.4Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,28,30,2023-04-06T00:03:07Z,1460000,False,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT01M17.00S,2023-04-06T00:03:07.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,28,30,2023-04-06T00:03:07Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,
150,PT01M17.00S,2023-04-06T00:03:20.4Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,29,30,2023-04-06T00:03:20Z,1480000,False,,,0,,T. Young Free Throw 2 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
151,PT01M07.00S,2023-04-06T00:03:33.8Z,1,REGULAR,turnover,out-of-bounds,[],1631245,,,1610612764,29,30,2023-04-06T00:07:52Z,1490000,False,,,0,,Q. Jackson bad pass out-of-bounds TURNOVER (1 TO),[1631245],1610612764.0,WAS,bad pass,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,,,,,1.0,,
152,PT00M59.80S,2023-04-06T00:03:49.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630552,5.338370565045992,51.71568627450981,1610612737,31,30,2023-04-06T00:03:54Z,1500000,False,-9.0,-2.0,1,left,J. Johnson alley-oop DUNK (4 PTS) (T. Young 4 AST),"[1630552, 1629027]",1610612737.0,ATL,alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,4.0,,,T. Young,1629027.0,4.0,,,,,,,,
154,PT00M49.00S,2023-04-06T00:04:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631098,82.21090670170827,56.61764705882353,1610612764,31,32,2023-04-06T00:04:10Z,1520000,False,33.0,115.0,1,right,J. Davis 11' driving floating Jump Shot (6 PTS),[1631098],1610612764.0,WAS,driving floating,,,Davis,J. Davis,,,,,In The Paint (Non-RA),8-16 Center,11.94,Made,,,,,6.0,,,,,,,,,,,,,
155,PT00M33.90S,2023-04-06T00:04:23.0Z,1,REGULAR,3pt,Jump Shot,[],1629027,30.305519053876477,71.81372549019608,1610612737,31,32,2023-04-06T00:04:27Z,1530000,False,-109.0,232.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
156,PT00M30.60S,2023-04-06T00:04:26.3Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612764,31,32,2023-04-06T00:04:27Z,1540000,False,,,0,,J. Huff REBOUND (Off:0 Def:2),[1630643],1610612764.0,WAS,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,155.0,2.0,2.0,0.0,,,,,,,,,,,,,,
157,PT00M16.80S,2023-04-06T00:04:40.0Z,1,REGULAR,turnover,lost ball,[],1629134,,,1610612764,31,32,2023-04-06T00:04:43Z,1550000,False,,,0,,K. Nunn lost ball TURNOVER (1 TO),"[1629134, 1628988]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Holiday,1628988.0
158,PT00M16.80S,2023-04-06T00:04:40.0Z,1,REGULAR,steal,,[],1628988,,,1610612737,31,32,2023-04-06T00:04:59Z,1560000,False,,,0,,A. Holiday STEAL (2 STL),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
159,PT00M13.20S,2023-04-06T00:04:44.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,6.915243101182654,48.03921568627451,1610612737,33,32,2023-04-06T00:04:49Z,1570000,False,10.0,13.0,1,left,J. Johnson running DUNK (6 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,6.0,,,,,,,,,,,,,
160,PT00M03.50S,2023-04-06T00:04:58.1Z,1,REGULAR,3pt,Jump Shot,[],1631245,74.19513797634691,17.15686274509804,1610612764,33,32,2023-04-06T00:10:18Z,1580000,False,-164.0,190.0,1,right,MISS Q. Jackson 25' step back 3PT,[1631245],1610612764.0,WAS,step back,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
161,PT00M00.40S,2023-04-06T00:05:01.2Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,33,32,2023-04-06T00:10:18Z,1590000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT00M00.00S,2023-04-06T00:05:03.2Z,1,REGULAR,period,end,[],0,,,1610612737,33,32,2023-04-06T00:05:03Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-04-06T00:07:49.6Z,2,REGULAR,period,start,[],0,,,1610612764,33,32,2023-04-06T00:07:49Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
