actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
256,PT02M50.00S,2023-01-29T01:24:58.8Z,2,REGULAR,foul,offensive,[],1629027,,,1610612737,47,52,2023-01-29T01:25:07Z,2520000,False,,,0,,T. Young offensive FOUL (2 PF),"[1629027, 1629611]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,200832.0,2.0,0.0,Mann,1629611.0,,,,,,
258,PT02M50.00S,2023-01-29T01:24:58.8Z,2,REGULAR,turnover,offensive foul,[],1629027,,,1610612737,47,52,2023-01-29T01:24:58Z,2540000,False,,,0,,T. Young offensive foul TURNOVER (3 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,200832.0,,,,,3.0,,,,,
259,PT02M47.00S,2023-01-29T01:25:29.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612746,47,52,2023-01-29T01:25:49Z,2550000,False,,,0,,C. Capela personal FOUL (2 PF) (George 2 FT),"[203991, 202331]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,200832.0,2.0,0.0,George,202331.0,,,,,,
261,PT02M47.00S,2023-01-29T01:25:54.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202331,,,1610612746,47,53,2023-01-29T01:25:54Z,2570000,False,,,0,,P. George Free Throw 1 of 2 (16 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
262,PT02M47.00S,2023-01-29T01:26:12.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202331,,,1610612746,47,54,2023-01-29T01:26:12Z,2580000,False,,,0,,P. George Free Throw 2 of 2 (17 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
263,PT02M38.00S,2023-01-29T01:26:24.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.719448094612352,50.245098039215684,1610612737,49,54,2023-01-29T01:26:33Z,2590000,False,-1.0,95.0,1,left,T. Young 9' driving floating Jump Shot (9 PTS) (C. Capela 2 AST),"[1629027, 203991]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.53,Made,9.0,,,,,,,,,,,,,C. Capela,203991.0,2.0,,
264,PT02M14.00S,2023-01-29T01:26:48.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.72339027595268,50.245098039215684,1610612746,49,56,2023-01-29T01:29:38Z,2600000,False,1.0,16.0,1,right,I. Zubac cutting DUNK (8 PTS) (K. Leonard 3 AST),"[1627826, 202695]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.59,Made,8.0,,,,,,,,,,,,,K. Leonard,202695.0,3.0,,
266,PT01M51.00S,2023-01-29T01:27:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.046649145860711,50.98039215686274,1610612737,51,56,2023-01-29T01:31:30Z,2620000,False,-5.0,14.0,1,left,J. Collins driving Layup (11 PTS) (D. Hunter 1 AST),"[1628381, 1629631]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.45,Made,11.0,,,,,,,,,,,,,D. Hunter,1629631.0,1.0,,
268,PT01M39.00S,2023-01-29T01:27:25.7Z,2,REGULAR,turnover,traveling,[],202695,,,1610612746,51,56,2023-01-29T01:27:31Z,2640000,False,,,0,,K. Leonard traveling TURNOVER (1 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,200832.0,,,,,1.0,,,,,
269,PT01M30.00S,2023-01-29T01:27:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203991,15.193823915900131,46.07843137254902,1610612737,53,56,2023-01-29T01:27:53Z,2650000,False,20.0,90.0,1,left,C. Capela 9' alley-oop Layup (6 PTS) (D. Murray 4 AST),"[203991, 1627749]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,9.24,Made,6.0,,,,,,,,,,,,,D. Murray,1627749.0,4.0,,
271,PT01M12.00S,2023-01-29T01:27:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.72339027595268,48.77450980392157,1610612746,53,56,2023-01-29T01:28:04Z,2670000,False,-6.0,16.0,1,right,MISS P. George driving Layup - blocked,"[202331, 203991]",1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,1.7,Missed,,Capela,203991.0,,,,,,,,,,,,,,,
272,PT01M12.00S,2023-01-29T01:27:59.9Z,2,REGULAR,block,,[],203991,,,1610612746,53,56,2023-01-29T01:28:02Z,2680000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT01M10.00S,2023-01-29T01:28:01.9Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,53,56,2023-01-29T01:28:04Z,2690000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,271.0,3.0,3.0,0.0,,,,,,,,,,,
274,PT01M05.00S,2023-01-29T01:28:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,7.046649145860711,46.81372549019608,1610612737,53,56,2023-01-29T01:28:13Z,2700000,False,16.0,14.0,1,left,MISS D. Hunter running Layup - blocked,"[1629631, 202695]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,2.1,Missed,,Leonard,202695.0,,,,,,,,,,,,,,,
275,PT01M05.00S,2023-01-29T01:28:07.6Z,2,REGULAR,block,,[],202695,,,1610612737,53,56,2023-01-29T01:28:10Z,2710000,False,,,0,,K. Leonard BLOCK (1 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT01M02.00S,2023-01-29T01:28:10.6Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,53,56,2023-01-29T01:28:13Z,2720000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,
277,PT00M58.60S,2023-01-29T01:28:15.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627826,93.38042049934296,48.529411764705884,1610612746,53,58,2023-01-29T01:28:25Z,2730000,False,-7.0,10.0,1,right,I. Zubac running alley-oop DUNK (10 PTS) (T. Mann 2 AST),"[1627826, 1629611]",1610612746.0,LAC,running alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.22,Made,10.0,,,,,,,,,,,,,T. Mann,1629611.0,2.0,,
279,PT00M49.20S,2023-01-29T01:28:28.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.456636005256241,49.754901960784316,1610612737,53,58,2023-01-29T01:28:34Z,2750000,False,1.0,93.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,,,,,
280,PT00M45.60S,2023-01-29T01:28:32.3Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,53,58,2023-01-29T01:28:56Z,2760000,False,,,0,,C. Capela REBOUND (Off:4 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,279.0,6.0,2.0,4.0,,,,,,,,,,,
281,PT00M45.60S,2023-01-29T01:28:33.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,5.590000152587891,50.0,1610612737,53,58,2023-01-29T01:29:00Z,2770000,False,0.0,0.0,1,left,MISS C. Capela putback Layup - blocked,"[203991, 1627826]",1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.0,Missed,,Zubac,1627826.0,,,,,,,,,,,,,,,
282,PT00M45.60S,2023-01-29T01:28:33.3Z,2,REGULAR,block,,[],1627826,,,1610612737,53,58,2023-01-29T01:28:34Z,2780000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT00M44.60S,2023-01-29T01:28:34.3Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,53,58,2023-01-29T01:29:00Z,2790000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,,
284,PT00M31.30S,2023-01-29T01:28:46.4Z,2,REGULAR,3pt,Jump Shot,[],202331,66.96780551905388,59.55882352941176,1610612746,53,58,2023-01-29T01:28:50Z,2800000,False,48.0,258.0,1,right,MISS P. George 26' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,26.24,Missed,,,,,,,,,,,,,,,,,,
285,PT00M29.10S,2023-01-29T01:28:48.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,53,58,2023-01-29T01:28:48Z,2810000,False,,,0,,C. Capela REBOUND (Off:4 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,284.0,7.0,3.0,4.0,,,,,,,,,,,
286,PT00M07.60S,2023-01-29T01:29:10.2Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,53,58,2023-01-29T01:29:14Z,2820000,False,,,0,,T. Young lost ball TURNOVER (4 TO),"[1629027, 202331]",1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,4.0,,,,George,202331.0
287,PT00M07.60S,2023-01-29T01:29:10.2Z,2,REGULAR,steal,,[],202331,,,1610612746,53,58,2023-01-29T01:29:12Z,2830000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT00M01.90S,2023-01-29T01:29:16.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202695,66.44218134034165,38.48039215686275,1610612746,53,58,2023-01-29T01:29:23Z,2840000,False,-58.0,263.0,1,right,MISS K. Leonard 26' running pullup 3PT,[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
289,PT00M00.90S,2023-01-29T01:29:17.0Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,53,58,2023-01-29T01:29:55Z,2850000,False,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,288.0,4.0,4.0,0.0,,,,,,,,,,,
290,PT00M00.00S,2023-01-29T01:29:20.9Z,2,REGULAR,period,end,[],0,,,1610612737,53,58,2023-01-29T01:29:20Z,2860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2023-01-28T11:43:35.8Z,3,REGULAR,foul,technical,['1freethrow'],1627749,,,1610612737,53,58,2023-01-29T02:11:47Z,2870000,False,,,0,,D. Murray technical FOUL (1 Tech),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,202007.0,0.0,1.0,,,,,,,,
293,PT12M00.00S,2023-01-29T01:44:50.1Z,3,REGULAR,freethrow,1 of 1,[],202331,,,1610612737,53,59,2023-01-29T01:44:50Z,2880000,False,,,0,,P. George technical Free Throw 1 of 1 (18 PTS),[202331],1610612746.0,LAC,technical,,,George,P. George,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2023-01-29T01:44:57.0Z,3,REGULAR,period,start,[],0,,,1610612737,53,59,2023-01-29T01:44:57Z,2890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT11M40.00S,2023-01-29T01:45:16.6Z,3,REGULAR,3pt,Jump Shot,[],1629631,72.7496714848883,83.57843137254902,1610612737,53,59,2023-01-29T01:45:24Z,2900000,False,168.0,204.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
296,PT11M37.00S,2023-01-29T01:45:19.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,53,59,2023-01-29T01:45:24Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,295.0,,,,,,,,,,,,,,
298,PT11M27.00S,2023-01-29T01:45:48.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,83.78777923784494,60.29411764705882,1610612737,53,59,2023-01-29T01:47:26Z,2930000,False,51.0,100.0,1,right,MISS D. Murray 11' turnaround fadeaway Shot,[1627749],1610612737.0,ATL,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.24,Missed,,,,,,,,,,,,,,,,,,
299,PT11M23.00S,2023-01-29T01:45:52.2Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,53,59,2023-01-29T01:45:54Z,2940000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,298.0,3.0,2.0,1.0,,,,,,,,,,,
300,PT11M21.00S,2023-01-29T01:45:54.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,90.88370565045992,49.26470588235294,1610612737,53,59,2023-01-29T01:49:03Z,2950000,False,-4.0,33.0,1,right,MISS C. Capela cutting Layup - blocked,"[203991, 1629611]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.34,Missed,,Mann,1629611.0,,,,,,,,,,,,,,,
301,PT11M21.00S,2023-01-29T01:45:54.1Z,3,REGULAR,block,,[],1629611,,,1610612737,53,59,2023-01-29T01:45:56Z,2960000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
302,PT11M18.00S,2023-01-29T01:45:57.1Z,3,REGULAR,rebound,offensive,[],1627749,,,1610612737,53,59,2023-01-29T01:45:58Z,2970000,False,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,300.0,5.0,4.0,1.0,,,,,,,,,,,
303,PT11M17.00S,2023-01-29T01:45:58.6Z,3,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612737,53,59,2023-01-29T01:46:36Z,2980000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Young 2 FT),"[1629611, 1629027]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202901.0,2.0,0.0,Young,1629027.0,,,,,,
305,PT11M17.00S,2023-01-29T01:46:37.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629027,,,1610612737,54,59,2023-01-29T01:46:37Z,3000000,False,,,0,,T. Young Free Throw 1 of 2 (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
306,PT11M17.00S,2023-01-29T01:46:54.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629027,,,1610612737,55,59,2023-01-29T01:46:54Z,3010000,False,,,0,,T. Young Free Throw 2 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
307,PT11M03.00S,2023-01-29T01:47:11.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,17.16491458607096,48.77450980392157,1610612746,55,61,2023-01-29T01:47:16Z,3020000,False,6.0,109.0,1,left,L. Kennard 10' driving floating Jump Shot (5 PTS),[1628379],1610612746.0,LAC,driving floating,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,10.91,Made,5.0,,,,,,,,,,,,,,,,,
308,PT10M42.00S,2023-01-29T01:47:30.7Z,3,REGULAR,3pt,Jump Shot,[],1629631,91.14651773981603,3.431372549019608,1610612737,58,61,2023-01-29T01:47:36Z,3030000,False,-233.0,31.0,1,right,D. Hunter 3PT  (7 PTS) (T. Young 5 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.48,Made,7.0,,,,,,,,,,,,,T. Young,1629027.0,5.0,,
310,PT10M20.00S,2023-01-29T01:47:53.5Z,3,REGULAR,turnover,bad pass,[],202695,,,1610612746,58,61,2023-01-29T01:47:58Z,3050000,False,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 1627749]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,2.0,,,,Murray,1627749.0
311,PT10M20.00S,2023-01-29T01:47:53.5Z,3,REGULAR,steal,,[],1627749,,,1610612737,58,61,2023-01-29T01:47:55Z,3060000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
312,PT10M16.00S,2023-01-29T01:47:57.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,93.24901445466492,50.245098039215684,1610612737,60,61,2023-01-29T01:48:03Z,3070000,False,1.0,11.0,1,right,D. Murray running Layup (7 PTS),[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.11,Made,7.0,,,,,,,,,,,,,,,,,
313,PT09M57.00S,2023-01-29T01:48:15.7Z,3,REGULAR,2pt,Jump Shot,[],1628379,21.369908015768726,73.52941176470588,1610612746,60,61,2023-01-29T01:48:20Z,3080000,False,-118.0,148.0,1,left,MISS L. Kennard 18' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,18.93,Missed,,,,,,,,,,,,,,,,,,
314,PT09M55.00S,2023-01-29T01:48:17.7Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,60,61,2023-01-29T01:48:20Z,3090000,False,,,0,,C. Capela REBOUND (Off:4 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,,313.0,8.0,4.0,4.0,,,,,,,,,,,
315,PT09M47.00S,2023-01-29T01:48:26.9Z,3,REGULAR,3pt,Jump Shot,[],1627749,91.14651773981603,3.9215686274509802,1610612737,60,61,2023-01-29T01:48:31Z,3100000,False,-230.0,31.0,1,right,MISS D. Murray pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
316,PT09M44.00S,2023-01-29T01:48:29.9Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,60,61,2023-01-29T01:48:31Z,3110000,False,,,0,,K. Leonard REBOUND (Off:1 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,315.0,4.0,3.0,1.0,,,,,,,,,,,
317,PT09M27.00S,2023-01-29T01:48:46.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,5.206964520367937,50.0,1610612746,60,63,2023-01-29T01:48:50Z,3120000,False,0.0,-4.0,1,left,I. Zubac alley-oop DUNK (12 PTS) (T. Mann 3 AST),"[1627826, 1629611]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.36,Made,12.0,,,,,,,,,,,,,T. Mann,1629611.0,3.0,,
319,PT09M11.00S,2023-01-29T01:49:08.8Z,3,REGULAR,foul,technical,['1freethrow'],1627826,,,1610612737,60,63,2023-01-29T01:49:26Z,3140000,False,,,0,,I. Zubac defensive-3-second technical FOUL (1 Tech),[1627826],1610612746.0,LAC,defensive-3-second,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,200832.0,0.0,1.0,,,,,,,,
320,PT09M11.00S,2023-01-29T01:49:28.5Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,60,63,2023-01-29T01:49:31Z,3150000,False,,,0,,MISS T. Young technical Free Throw 1 of 1,[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT09M11.00S,2023-01-29T01:49:28.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,60,63,2023-01-29T01:49:31Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,
322,PT09M05.00S,2023-01-29T01:49:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,81.42247043363994,46.568627450980394,1610612737,62,63,2023-01-29T01:49:57Z,3170000,False,-17.0,122.0,1,right,J. Collins 12' pullup Jump Shot (13 PTS),[1628381],1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,12.33,Made,13.0,,,,,,,,,,,,,,,,,
323,PT08M52.00S,2023-01-29T01:50:04.3Z,3,REGULAR,2pt,Jump Shot,[],202695,24.392247043363994,69.11764705882352,1610612746,62,65,2023-01-29T01:50:14Z,3180000,False,-96.0,177.0,1,left,K. Leonard 20' pullup Jump Shot (14 PTS) (P. George 5 AST),"[202695, 202331]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,20.1,Made,14.0,,,,,,,,,,,,,P. George,202331.0,5.0,,
325,PT08M38.00S,2023-01-29T01:50:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.42247043363994,61.76470588235294,1610612737,64,65,2023-01-29T01:50:22Z,3200000,False,59.0,122.0,1,right,D. Murray 13' pullup Jump Shot (9 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.55,Made,9.0,,,,,,,,,,,,,,,,,
326,PT08M18.00S,2023-01-29T01:50:37.8Z,3,REGULAR,turnover,lost ball,[],1628379,,,1610612746,64,65,2023-01-29T01:50:42Z,3210000,False,,,0,,L. Kennard lost ball TURNOVER (2 TO),"[1628379, 203991]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,2.0,,,,Capela,203991.0
327,PT08M18.00S,2023-01-29T01:50:37.8Z,3,REGULAR,steal,,[],203991,,,1610612737,64,65,2023-01-29T01:51:10Z,3220000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
328,PT08M07.00S,2023-01-29T01:50:49.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,76.2976346911958,60.29411764705882,1610612737,64,65,2023-01-29T01:50:53Z,3230000,False,51.0,170.0,1,right,MISS D. Murray 17' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,17.79,Missed,,,,,,,,,,,,,,,,,,
329,PT08M05.00S,2023-01-29T01:50:51.1Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,64,65,2023-01-29T01:50:53Z,3240000,False,,,0,,P. George REBOUND (Off:1 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,328.0,7.0,6.0,1.0,,,,,,,,,,,
330,PT07M57.00S,2023-01-29T01:50:59.0Z,3,REGULAR,3pt,Jump Shot,[],1628379,28.07161629434954,26.715686274509803,1610612746,64,68,2023-01-29T01:51:03Z,3250000,False,116.0,211.0,1,left,L. Kennard 24' 3PT  (8 PTS) (T. Mann 4 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,24.13,Made,8.0,,,,,,,,,,,,,T. Mann,1629611.0,4.0,,
332,PT07M37.00S,2023-01-29T01:51:19.2Z,3,REGULAR,2pt,Jump Shot,[],1629631,91.80354796320631,29.901960784313726,1610612737,64,68,2023-01-29T01:51:24Z,3270000,False,-100.0,25.0,1,right,MISS D. Hunter 10' turnaround Shot,[1629631],1610612737.0,ATL,turnaround,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,10.34,Missed,,,,,,,,,,,,,,,,,,
333,PT07M35.00S,2023-01-29T01:51:21.2Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,64,68,2023-01-29T01:51:24Z,3280000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,332.0,1.0,1.0,0.0,,,,,,,,,,,
334,PT07M22.00S,2023-01-29T01:51:34.6Z,3,REGULAR,3pt,Jump Shot,[],202331,27.677398160315374,22.54901960784314,1610612746,64,68,2023-01-29T01:51:39Z,3290000,False,137.0,208.0,1,left,MISS P. George 24' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
335,PT07M19.00S,2023-01-29T01:51:37.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,64,68,2023-01-29T01:51:39Z,3300000,False,,,0,,C. Capela REBOUND (Off:4 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,334.0,9.0,5.0,4.0,,,,,,,,,,,
336,PT07M14.00S,2023-01-29T01:51:43.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,81.94809461235218,47.794117647058826,1610612737,66,68,2023-01-29T01:51:51Z,3310000,False,-11.0,117.0,1,right,T. Young 11' driving floating Jump Shot (13 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,11.77,Made,13.0,,,,,,,,,,,,,,,,,
