actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
374,PT07M27.00S,2022-11-06T00:53:56.9Z,3,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612740,70,61,2022-11-06T00:54:09Z,3690000,,,0,,T. Young shooting personal FOUL (1 PF) (Williamson 2 FT),"[1629027, 1629627]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628480.0,1.0,0.0,Williamson,1629627.0,,,
376,PT07M27.00S,2022-11-06T00:54:22.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629627,,,1610612740,70,61,2022-11-06T00:54:48Z,3710000,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
377,PT07M27.00S,2022-11-06T00:54:22.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,70,61,2022-11-06T00:54:48Z,3720000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,376.0,,,,,,,,,,,,,,,,
378,PT07M27.00S,2022-11-06T00:54:28.0Z,3,REGULAR,substitution,out,[],202685,,,1610612740,70,61,2022-11-06T00:54:33Z,3730000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M27.00S,2022-11-06T00:54:28.0Z,3,REGULAR,substitution,in,[],1626204,,,1610612740,70,61,2022-11-06T00:54:33Z,3740000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M27.00S,2022-11-06T00:54:22.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629627,,,1610612740,70,61,2022-11-06T00:54:48Z,3750000,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT07M25.00S,2022-11-06T00:54:24.5Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,70,61,2022-11-06T00:54:48Z,3760000,,,0,,D. Murray REBOUND (Off:1 Def:5),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,380.0,6.0,5.0,1.0,,,,,,,,,,,,,
382,PT07M11.00S,2022-11-06T00:55:01.6Z,3,REGULAR,3pt,Jump Shot,[],1627749,67.36202365308804,39.950980392156865,1610612737,70,61,2022-11-06T00:55:06Z,3770000,-50.0,254.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
383,PT07M07.00S,2022-11-06T00:55:05.6Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,70,61,2022-11-06T00:55:06Z,3780000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,382.0,3.0,2.0,1.0,,,,,,,,,,,,,
384,PT07M01.00S,2022-11-06T00:55:10.6Z,3,REGULAR,2pt,Jump Shot,[],1627742,18.084756898817346,24.264705882352942,1610612740,70,61,2022-11-06T00:55:15Z,3790000,129.0,117.0,1,left,MISS B. Ingram 17' pullup Shot - blocked,"[1627742, 1629631]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,17.43,Missed,,,,,,,,,Hunter,1629631.0,,,,,,,,
385,PT07M01.00S,2022-11-06T00:55:10.6Z,3,REGULAR,block,,[],1629631,,,1610612740,70,61,2022-11-06T00:55:13Z,3800000,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
386,PT06M59.00S,2022-11-06T00:55:12.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,70,61,2022-11-06T00:55:15Z,3810000,,,0,,C. Capela REBOUND (Off:5 Def:10),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Right Center,,,,384.0,15.0,10.0,5.0,,,,,,,,,,,,,
387,PT06M55.00S,2022-11-06T00:55:19.3Z,3,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612737,70,61,2022-11-06T00:58:35Z,3820000,,,0,,B. Ingram shooting personal FOUL (3 PF) (Murray 2 FT),"[1627742, 1627749]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628480.0,3.0,0.0,Murray,1627749.0,,,
389,PT06M55.00S,2022-11-06T00:55:49.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,70,61,2022-11-06T00:55:49Z,3840000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M55.00S,2022-11-06T00:57:51.1Z,3,REGULAR,substitution,out,[],203991,,,1610612737,70,61,2022-11-06T00:58:16Z,3850000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M55.00S,2022-11-06T00:57:51.1Z,3,REGULAR,substitution,out,[],1629627,,,1610612737,70,61,2022-11-06T00:58:16Z,3860000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M55.00S,2022-11-06T00:57:51.1Z,3,REGULAR,substitution,out,[],203468,,,1610612737,70,61,2022-11-06T00:58:16Z,3870000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M55.00S,2022-11-06T00:57:51.1Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,70,61,2022-11-06T00:58:16Z,3880000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M55.00S,2022-11-06T00:57:51.1Z,3,REGULAR,substitution,in,[],1630530,,,1610612737,70,61,2022-11-06T00:58:16Z,3890000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M55.00S,2022-11-06T00:57:51.1Z,3,REGULAR,substitution,in,[],1630631,,,1610612737,70,61,2022-11-06T00:58:16Z,3900000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M55.00S,2022-11-06T00:58:36.6Z,3,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,70,61,2022-11-06T00:58:36Z,3910000,,,0,,MISS D. Murray Free Throw 1 of 2,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
399,PT06M55.00S,2022-11-06T00:58:36.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,70,61,2022-11-06T00:58:36Z,3920000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,,,,,
400,PT06M55.00S,2022-11-06T00:58:47.1Z,3,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,71,61,2022-11-06T00:58:47Z,3930000,,,0,,D. Murray Free Throw 2 of 2 (10 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
401,PT06M40.00S,2022-11-06T00:59:06.8Z,3,REGULAR,foul,personal,[],1629631,,,1610612740,71,61,2022-11-06T00:59:14Z,3940000,,,0,,D. Hunter personal FOUL (3 PF),"[1629631, 1627742]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628480.0,3.0,0.0,Ingram,1627742.0,,,
403,PT06M30.00S,2022-11-06T00:59:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,6.1268068331143235,46.568627450980394,1610612740,71,61,2022-11-06T00:59:43Z,3960000,17.0,5.0,1,left,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
404,PT06M29.00S,2022-11-06T00:59:38.2Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,71,61,2022-11-06T01:00:20Z,3970000,,,0,,H. Jones REBOUND (Off:3 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,403.0,6.0,3.0,3.0,,,,,,,,,,,,,
405,PT06M28.00S,2022-11-06T00:59:44.3Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612740,71,61,2022-11-06T01:00:09Z,3980000,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Jones 2 FT),"[1630168, 1630529]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1162.0,3.0,0.0,Jones,1630529.0,,,
407,PT06M28.00S,2022-11-06T01:00:10.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630529,,,1610612740,71,62,2022-11-06T01:00:10Z,4000000,,,0,,H. Jones Free Throw 1 of 2 (6 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
408,PT06M28.00S,2022-11-06T01:00:22.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630529,,,1610612740,71,63,2022-11-06T01:00:22Z,4010000,,,0,,H. Jones Free Throw 2 of 2 (7 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
409,PT06M09.00S,2022-11-06T01:00:43.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,87.33574244415243,39.21568627450981,1610612737,73,63,2022-11-06T01:13:14Z,4020000,-54.0,67.0,1,right,D. Murray 8' turnaround fadeaway Jump Shot (12 PTS),[1627749],1610612737.0,ATL,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Left,8.56,Made,12.0,,,,,,,,,,,,,,,,,
410,PT05M46.00S,2022-11-06T01:01:06.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,16.113666228646515,45.588235294117645,1610612740,73,65,2022-11-06T01:01:11Z,4030000,22.0,99.0,1,left,J. Alvarado 10' driving floating Jump Shot (5 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,10.14,Made,5.0,,,,,,,,,,,,,,,,,
411,PT05M27.00S,2022-11-06T01:01:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,91.80354796320631,58.82352941176471,1610612737,73,65,2022-11-06T01:02:14Z,4040000,44.0,25.0,1,right,MISS D. Murray floating Shot,[1627749],1610612737.0,ATL,floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
412,PT05M26.00S,2022-11-06T01:01:28.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,73,65,2022-11-06T01:02:14Z,4050000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,411.0,,,,,,,,,,,,,,,,
413,PT05M26.00S,2022-11-06T01:01:32.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612737,73,65,2022-11-06T01:01:55Z,4060000,,,0,,B. Ingram loose ball personal FOUL (4 PF) (Okongwu 2 FT),"[1627742, 1630168]",1610612740.0,NOP,loose ball,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,4.0,0.0,Okongwu,1630168.0,,,
415,PT05M26.00S,2022-11-06T01:02:06.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,74,65,2022-11-06T01:02:06Z,4080000,,,0,,O. Okongwu Free Throw 1 of 2 (3 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
416,PT05M26.00S,2022-11-06T01:02:17.0Z,3,REGULAR,substitution,out,[],1627742,,,1610612737,74,65,2022-11-06T01:02:19Z,4090000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M26.00S,2022-11-06T01:02:17.0Z,3,REGULAR,substitution,in,[],1629627,,,1610612737,74,65,2022-11-06T01:02:19Z,4100000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M26.00S,2022-11-06T01:02:29.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,75,65,2022-11-06T01:02:29Z,4110000,,,0,,O. Okongwu Free Throw 2 of 2 (4 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
419,PT05M17.00S,2022-11-06T01:02:39.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,13.354139290407357,53.92156862745098,1610612740,75,65,2022-11-06T01:02:43Z,4120000,-20.0,73.0,1,left,MISS J. Alvarado 7' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
420,PT05M15.00S,2022-11-06T01:02:41.8Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,75,65,2022-11-06T01:02:43Z,4130000,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,419.0,7.0,6.0,1.0,,,,,,,,,,,,,
421,PT05M13.00S,2022-11-06T01:02:46.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612737,75,65,2022-11-06T01:03:11Z,4140000,,,0,,H. Jones shooting personal FOUL (3 PF) (Young 2 FT),"[1630529, 1629027]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,3.0,0.0,Young,1629027.0,,,
423,PT05M13.00S,2022-11-06T01:03:12.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629027,,,1610612737,76,65,2022-11-06T01:03:12Z,4160000,,,0,,T. Young Free Throw 1 of 2 (24 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
424,PT05M13.00S,2022-11-06T01:03:25.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629027,,,1610612737,77,65,2022-11-06T01:03:25Z,4170000,,,0,,T. Young Free Throw 2 of 2 (25 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
425,PT05M02.00S,2022-11-06T01:03:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,6.521024967148489,53.92156862745098,1610612740,77,67,2022-11-06T01:03:43Z,4180000,-20.0,9.0,1,left,H. Jones driving Layup (9 PTS) (T. Murphy III 2 AST),"[1630529, 1630530]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.15,Made,9.0,,,,,T. Murphy III,1630530.0,2.0,,,,,,,,,,
427,PT04M51.00S,2022-11-06T01:03:49.9Z,3,REGULAR,2pt,Jump Shot,[],1629027,76.16622864651774,22.30392156862745,1610612737,79,67,2022-11-06T01:17:34Z,4200000,-138.0,172.0,1,right,T. Young 22' step back Jump Shot (27 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,22.04,Made,27.0,,,,,,,,,,,,,,,,,
429,PT04M44.00S,2022-11-06T01:04:04.1Z,3,REGULAR,substitution,out,[],1627749,,,1610612740,79,67,2022-11-06T01:04:12Z,4220000,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M44.00S,2022-11-06T01:04:04.1Z,3,REGULAR,substitution,out,[],1629631,,,1610612740,79,67,2022-11-06T01:04:12Z,4230000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M44.00S,2022-11-06T01:04:04.1Z,3,REGULAR,substitution,in,[],1628988,,,1610612740,79,67,2022-11-06T01:04:12Z,4240000,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M44.00S,2022-11-06T01:04:04.1Z,3,REGULAR,substitution,in,[],203200,,,1610612740,79,67,2022-11-06T01:04:12Z,4250000,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M39.00S,2022-11-06T01:04:18.3Z,3,REGULAR,turnover,bad pass,[],1629627,,,1610612740,79,67,2022-11-06T01:17:09Z,4255000,,,0,,Z. Williamson bad pass TURNOVER (4 TO),"[1629627, 1629027]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,4.0,Young,1629027.0
496,PT04M39.00S,2022-11-06T01:04:18.3Z,3,REGULAR,steal,,[],1629027,,,1610612737,79,67,2022-11-06T01:16:28Z,4257500,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
498,PT04M38.00S,2022-11-06T01:04:25.4Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,79,67,2022-11-06T01:17:01Z,4258750,,,0,,T. Young bad pass TURNOVER (5 TO),"[1629027, 1626204]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,5.0,Nance Jr.,1626204.0
499,PT04M38.00S,2022-11-06T01:04:25.4Z,3,REGULAR,steal,,[],1626204,,,1610612740,79,67,2022-11-06T01:16:49Z,4259375,,,0,,L. Nance Jr. STEAL (2 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
433,PT04M36.00S,2022-11-06T01:04:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,5.995400788436268,49.754901960784316,1610612740,79,69,2022-11-06T01:16:49Z,4260000,1.0,4.0,1,left,H. Jones Layup (11 PTS) (L. Nance Jr. 2 AST),"[1630529, 1626204]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.41,Made,11.0,,,,,L. Nance Jr.,1626204.0,2.0,,,,,,,,,,
435,PT04M22.00S,2022-11-06T01:04:46.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.93495400788436,50.0,1610612737,79,69,2022-11-06T01:04:51Z,4280000,0.0,23.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
436,PT04M19.00S,2022-11-06T01:04:49.5Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,79,69,2022-11-06T01:04:49Z,4290000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,435.0,1.0,1.0,0.0,,,,,,,,,,,,,
437,PT04M14.00S,2022-11-06T01:04:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629627,5.863994743758213,49.50980392156863,1610612740,79,71,2022-11-06T01:05:00Z,4300000,2.0,3.0,1,left,Z. Williamson running Layup (16 PTS) (J. Alvarado 1 AST),"[1629627, 1630631]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.36,Made,16.0,,,,,J. Alvarado,1630631.0,1.0,,,,,,,,,,
439,PT04M05.00S,2022-11-06T01:05:05.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612737,79,71,2022-11-06T01:05:31Z,4320000,,,0,,H. Jones personal FOUL (4 PF) (Young 2 FT),"[1630529, 1629027]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1155.0,4.0,0.0,Young,1629027.0,,,
441,PT04M05.00S,2022-11-06T01:05:32.8Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,80,71,2022-11-06T01:05:32Z,4340000,,,0,,T. Young Free Throw 1 of 2 (28 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
442,PT04M05.00S,2022-11-06T01:05:34.8Z,3,REGULAR,substitution,out,[],1630529,,,1610612737,80,71,2022-11-06T01:05:40Z,4350000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M05.00S,2022-11-06T01:05:34.8Z,3,REGULAR,substitution,in,[],203468,,,1610612737,80,71,2022-11-06T01:05:40Z,4360000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M05.00S,2022-11-06T01:05:55.4Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,81,71,2022-11-06T01:05:55Z,4370000,,,0,,T. Young Free Throw 2 of 2 (29 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
445,PT03M53.00S,2022-11-06T01:06:08.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,7.835085413929041,45.83333333333333,1610612740,81,71,2022-11-06T01:06:15Z,4380000,21.0,21.0,1,left,MISS Z. Williamson floating Shot,[1629627],1610612740.0,NOP,floating,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
446,PT03M49.00S,2022-11-06T01:06:12.8Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,81,71,2022-11-06T01:06:15Z,4390000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,445.0,3.0,3.0,0.0,,,,,,,,,,,,,
447,PT03M45.00S,2022-11-06T01:06:16.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203200,87.59855453350855,95.83333333333334,1610612737,81,71,2022-11-06T01:20:35Z,4400000,229.0,64.0,1,right,MISS J. Holiday running 3PT,[203200],1610612737.0,ATL,running,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
448,PT03M42.00S,2022-11-06T01:06:19.2Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,81,71,2022-11-06T01:06:22Z,4410000,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,447.0,4.0,3.0,1.0,,,,,,,,,,,,,
449,PT03M39.00S,2022-11-06T01:06:22.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,28.991458607095925,24.509803921568626,1610612740,81,74,2022-11-06T01:06:34Z,4420000,127.0,220.0,1,left,C. McCollum 25' 3PT running pullup (18 PTS),[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.43,Made,18.0,,,,,,,,,,,,,,,,,
450,PT03M28.00S,2022-11-06T01:06:36.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612737,81,74,2022-11-06T01:07:08Z,4430000,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Young 2 FT),"[1630631, 1629027]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1162.0,1.0,0.0,Young,1629027.0,,,
452,PT03M28.00S,2022-11-06T01:07:09.0Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,82,74,2022-11-06T01:07:09Z,4450000,,,0,,T. Young Free Throw 1 of 2 (30 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
453,PT03M28.00S,2022-11-06T01:07:26.8Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,83,74,2022-11-06T01:07:26Z,4460000,,,0,,T. Young Free Throw 2 of 2 (31 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
454,PT03M12.00S,2022-11-06T01:07:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.469776609724048,49.01960784313725,1610612740,83,76,2022-11-06T01:07:48Z,4470000,5.0,-1.0,1,left,Z. Williamson driving Layup (18 PTS) (J. Alvarado 2 AST),"[1629627, 1630631]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.5,Made,18.0,,,,,J. Alvarado,1630631.0,2.0,,,,,,,,,,
456,PT03M01.00S,2022-11-06T01:07:53.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,90.3580814717477,56.86274509803921,1610612737,83,76,2022-11-06T01:07:58Z,4490000,34.0,38.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
