actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
170,PT12M00.00S,2022-11-17T01:13:27.7Z,2,REGULAR,substitution,out,['startperiod'],203991,,,1610612737,18,30,2022-11-17T01:13:51Z,1690000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-17T01:13:27.7Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612737,18,30,2022-11-17T01:13:51Z,1700000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-17T01:13:27.7Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,18,30,2022-11-17T01:13:51Z,1710000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-17T01:13:27.7Z,2,REGULAR,substitution,in,['startperiod'],1630168,,,1610612737,18,30,2022-11-17T01:13:51Z,1720000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-11-17T01:13:27.7Z,2,REGULAR,substitution,in,['startperiod'],1628382,,,1610612737,18,30,2022-11-17T01:13:51Z,1730000,False,,,0,,SUB in: J. Jackson,[1628382],1610612738.0,BOS,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-11-17T01:14:45.0Z,2,REGULAR,period,start,[],0,,,1610612737,18,30,2022-11-17T01:14:45Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M43.00S,2022-11-17T01:15:00.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,91.80354796320631,52.94117647058824,1610612737,18,30,2022-11-17T01:15:07Z,1750000,False,15.0,25.0,1,right,MISS O. Okongwu cutting Layup,[1630168],1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
177,PT11M40.00S,2022-11-17T01:15:03.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,18,30,2022-11-17T01:15:07Z,1760000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,176.0,4.0,3.0,1.0,,,,,,,,,,,,,,
178,PT11M30.00S,2022-11-17T01:15:14.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,5.338370565045992,48.77450980392157,1610612738,18,32,2022-11-17T01:28:12Z,1770000,False,6.0,-2.0,1,left,J. Tatum cutting DUNK (4 PTS) (P. Pritchard 1 AST),"[1628369, 1630202]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,4.0,,,P. Pritchard,1630202.0,1.0,,,,,,,,
179,PT11M14.00S,2022-11-17T01:15:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,90.88370565045992,43.872549019607845,1610612737,20,32,2022-11-17T01:15:35Z,1780000,False,-31.0,33.0,1,right,D. Murray driving floating bank Jump Shot (6 PTS),[1627749],1610612737.0,ATL,driving floating bank,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,6.0,,,,,,,,,,,,,
180,PT10M56.00S,2022-11-17T01:15:47.1Z,2,REGULAR,3pt,Jump Shot,[],1628382,6.389618922470433,95.34313725490196,1610612738,20,32,2022-11-17T01:15:52Z,1790000,False,-227.0,8.0,1,left,MISS J. Jackson 3PT,[1628382],1610612738.0,BOS,,,,Jackson,J. Jackson,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
181,PT10M54.00S,2022-11-17T01:15:49.1Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,20,32,2022-11-17T01:15:52Z,1800000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,180.0,2.0,1.0,1.0,,,,,,,,,,,,,,
182,PT10M50.00S,2022-11-17T01:15:58.8Z,2,REGULAR,foul,personal,[],1630573,,,1610612737,20,32,2022-11-17T01:18:42Z,1810000,False,,,0,,S. Hauser personal FOUL (2 PF),"[1630573, 1630168]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Center,,,,,,,,203592.0,,,,,,,2.0,0.0,Okongwu,1630168.0,,
184,PT10M40.00S,2022-11-17T01:16:27.9Z,2,REGULAR,3pt,Jump Shot,[],1628988,69.20170827858082,70.83333333333334,1610612737,20,32,2022-11-17T01:16:36Z,1830000,False,104.0,237.0,1,right,MISS A. Holiday 25' 3PT,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
185,PT10M36.00S,2022-11-17T01:16:31.9Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,20,32,2022-11-17T01:16:36Z,1840000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,184.0,3.0,1.0,2.0,,,,,,,,,,,,,,
186,PT10M34.00S,2022-11-17T01:16:33.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631100,77.87450722733246,27.941176470588236,1610612737,22,32,2022-11-17T01:16:42Z,1850000,False,-110.0,155.0,1,right,A. Griffin 19' pullup Jump Shot (2 PTS) (O. Okongwu 1 AST),"[1631100, 1630168]",1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Left Center,19.06,Made,,,,,2.0,,,O. Okongwu,1630168.0,1.0,,,,,,,,
188,PT10M20.00S,2022-11-17T01:16:46.7Z,2,REGULAR,3pt,Jump Shot,[],1630573,30.962549277266753,57.84313725490197,1610612738,22,35,2022-11-17T01:16:54Z,1870000,False,-39.0,239.0,1,left,S. Hauser 24' 3PT  (9 PTS) (P. Pritchard 2 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,24.17,Made,,,,,9.0,,,P. Pritchard,1630202.0,2.0,,,,,,,,
190,PT10M08.00S,2022-11-17T01:17:01.0Z,2,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,22,35,2022-11-17T01:17:10Z,1890000,False,,,0,,D. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627749],1610612737.0,ATL,bad pass,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,200833.0,1.0,,,,,,,,,,,
191,PT09M54.00S,2022-11-17T01:17:19.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,9.543363994743759,95.83333333333334,1610612738,22,38,2022-11-17T01:17:24Z,1900000,False,-229.0,37.0,1,left,J. Tatum 3PT  (7 PTS) (L. Kornet 1 AST),"[1628369, 1628436]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,23.22,Made,,,,,7.0,,,L. Kornet,1628436.0,1.0,,,,,,,,
193,PT09M52.00S,2022-11-17T01:17:25.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,22,38,2022-11-17T01:17:25Z,1920000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M52.00S,2022-11-17T01:20:03.7Z,2,REGULAR,substitution,out,[],1630552,,,1610612737,22,38,2022-11-17T01:20:16Z,1930000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M52.00S,2022-11-17T01:20:03.7Z,2,REGULAR,substitution,out,[],1630573,,,1610612737,22,38,2022-11-17T01:20:16Z,1940000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M52.00S,2022-11-17T01:20:03.7Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,22,38,2022-11-17T01:20:16Z,1950000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M52.00S,2022-11-17T01:20:03.7Z,2,REGULAR,substitution,in,[],1627759,,,1610612737,22,38,2022-11-17T01:20:16Z,1960000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M42.00S,2022-11-17T01:20:56.7Z,2,REGULAR,2pt,Jump Shot,[],1631100,77.34888304862024,71.56862745098039,1610612737,24,38,2022-11-17T01:21:02Z,1970000,False,108.0,160.0,1,right,A. Griffin 19' pullup Jump Shot (4 PTS) (D. Murray 2 AST),"[1631100, 1627749]",1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Right Center,19.33,Made,,,,,4.0,,,D. Murray,1627749.0,2.0,,,,,,,,
200,PT09M25.00S,2022-11-17T01:21:16.8Z,2,REGULAR,foul,personal,[],1627749,,,1610612738,24,38,2022-11-17T01:21:23Z,1990000,False,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1628436]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,202041.0,,,,,,,1.0,0.0,Kornet,1628436.0,,
202,PT09M17.00S,2022-11-17T01:21:37.6Z,2,REGULAR,3pt,Jump Shot,[],1628369,32.276609724047304,48.28431372549019,1610612738,24,38,2022-11-17T01:21:43Z,2010000,False,9.0,251.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
203,PT09M16.00S,2022-11-17T01:21:38.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,24,38,2022-11-17T01:21:43Z,2020000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,202.0,,,,,,,,,,,,,,,,,
205,PT09M07.00S,2022-11-17T01:21:50.8Z,2,REGULAR,3pt,Jump Shot,[],1629631,66.83639947437582,45.09803921568628,1610612737,27,38,2022-11-17T01:21:56Z,2040000,False,-25.0,259.0,1,right,D. Hunter 26' 3PT  (5 PTS) (D. Murray 3 AST),"[1629631, 1627749]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,26.04,Made,,,,,5.0,,,D. Murray,1627749.0,3.0,,,,,,,,
209,PT08M44.00S,2022-11-17T01:22:25.8Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612738,27,38,2022-11-17T01:22:47Z,2080000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Brown 2 FT),"[1630168, 1627759]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,203592.0,,,,,,,1.0,0.0,Brown,1627759.0,,
211,PT08M44.00S,2022-11-17T01:22:51.1Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,27,38,2022-11-17T01:22:51Z,2100000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
212,PT08M44.00S,2022-11-17T01:22:51.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,27,38,2022-11-17T01:22:51Z,2110000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,211.0,,,,,,,,,,,,,,,,,
213,PT08M44.00S,2022-11-17T01:22:53.2Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,27,38,2022-11-17T01:22:59Z,2120000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M44.00S,2022-11-17T01:22:53.2Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,27,38,2022-11-17T01:22:59Z,2130000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M44.00S,2022-11-17T01:22:53.2Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,27,38,2022-11-17T01:22:59Z,2140000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M44.00S,2022-11-17T01:22:53.2Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,27,38,2022-11-17T01:22:59Z,2150000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M44.00S,2022-11-17T01:23:10.2Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,27,39,2022-11-17T01:23:10Z,2160000,False,,,0,,J. Brown Free Throw 2 of 2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
218,PT08M27.00S,2022-11-17T01:23:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,92.06636005256242,60.5392156862745,1610612737,27,39,2022-11-17T01:23:36Z,2170000,False,53.0,22.0,1,right,MISS D. Hunter driving floating Shot - blocked,"[1629631, 1628436]",1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,,,,,,Kornet,1628436.0
219,PT08M27.00S,2022-11-17T01:23:29.4Z,2,REGULAR,block,,[],1628436,,,1610612737,27,39,2022-11-17T01:23:32Z,2180000,False,,,0,,L. Kornet BLOCK (2 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT08M26.00S,2022-11-17T01:23:30.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,27,39,2022-11-17T01:23:36Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,218.0,,,,,,,,,,,,,,,,,
222,PT08M20.00S,2022-11-17T01:23:52.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628988,83.52496714848883,59.31372549019608,1610612737,27,39,2022-11-17T01:23:58Z,2210000,False,47.0,102.0,1,right,MISS A. Holiday 11' pullup Shot,[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,11.25,Missed,,,,,,,,,,,,,,,,,,
223,PT08M17.00S,2022-11-17T01:23:55.8Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,27,39,2022-11-17T01:23:58Z,2220000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,
224,PT08M07.00S,2022-11-17T01:24:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.732588699080158,47.05882352941176,1610612738,27,41,2022-11-17T01:24:11Z,2230000,False,15.0,1.0,1,left,J. Brown driving Layup (9 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,9.0,,,,,,,,,,,,,
225,PT07M56.00S,2022-11-17T01:24:16.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.78777923784494,49.754901960784316,1610612737,27,41,2022-11-17T01:24:26Z,2240000,False,-1.0,100.0,1,right,MISS D. Murray 9' driving floating Shot - blocked,"[1627749, 1628382]",1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.99,Missed,,,,,,,,,,,,,,,,,Jackson,1628382.0
226,PT07M56.00S,2022-11-17T01:24:16.4Z,2,REGULAR,block,,[],1628382,,,1610612737,27,41,2022-11-17T01:25:31Z,2250000,False,,,0,,J. Jackson BLOCK (1 BLK),[1628382],1610612738.0,BOS,,,,Jackson,J. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
227,PT07M48.00S,2022-11-17T01:24:24.4Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,27,41,2022-11-17T01:24:26Z,2260000,False,,,0,,L. Kornet REBOUND (Off:0 Def:5),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,225.0,5.0,5.0,0.0,,,,,,,,,,,,,,
228,PT07M39.00S,2022-11-17T01:24:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,5.469776609724048,49.50980392156863,1610612738,27,43,2022-11-17T01:24:39Z,2270000,False,2.0,-1.0,1,left,D. White driving Layup (7 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,7.0,,,,,,,,,,,,,
229,PT07M28.00S,2022-11-17T01:24:44.2Z,2,REGULAR,3pt,Jump Shot,[],1631100,66.44218134034165,49.50980392156863,1610612737,27,43,2022-11-17T01:24:49Z,2280000,False,-2.0,263.0,1,right,MISS A. Griffin 26' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
230,PT07M25.00S,2022-11-17T01:24:47.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,27,43,2022-11-17T01:24:49Z,2290000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,,,
231,PT07M20.00S,2022-11-17T01:24:54.8Z,2,REGULAR,foul,personal,[],1630168,,,1610612738,27,43,2022-11-17T01:25:03Z,2300000,False,,,0,,O. Okongwu personal FOUL (2 PF),"[1630168, 1628401]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,202041.0,,,,,,,2.0,0.0,White,1628401.0,,
233,PT07M20.00S,2022-11-17T01:25:02.8Z,2,REGULAR,substitution,out,[],1628988,,,1610612738,27,43,2022-11-17T01:25:09Z,2320000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M20.00S,2022-11-17T01:25:02.8Z,2,REGULAR,substitution,out,[],1628382,,,1610612738,27,43,2022-11-17T01:25:09Z,2330000,False,,,0,,SUB out: J. Jackson,[1628382],1610612738.0,BOS,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M20.00S,2022-11-17T01:25:02.8Z,2,REGULAR,substitution,in,[],1628381,,,1610612738,27,43,2022-11-17T01:25:09Z,2340000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M20.00S,2022-11-17T01:25:02.8Z,2,REGULAR,substitution,in,[],201143,,,1610612738,27,43,2022-11-17T01:25:09Z,2350000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M20.00S,2022-11-17T01:25:02.8Z,2,REGULAR,substitution,out,[],1631100,,,1610612738,27,43,2022-11-17T01:25:17Z,2360000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M20.00S,2022-11-17T01:25:02.8Z,2,REGULAR,substitution,in,[],1629027,,,1610612738,27,43,2022-11-17T01:25:17Z,2370000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M14.00S,2022-11-17T01:25:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.389618922470433,46.81372549019608,1610612738,27,43,2022-11-17T01:25:37Z,2380000,False,16.0,8.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
241,PT07M10.00S,2022-11-17T01:25:35.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,27,43,2022-11-17T01:25:37Z,2400000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,239.0,4.0,2.0,2.0,,,,,,,,,,,,,,
242,PT07M07.00S,2022-11-17T01:25:38.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628381,92.32917214191852,49.26470588235294,1610612737,29,43,2022-11-17T01:28:18Z,2410000,False,-4.0,20.0,1,right,J. Collins alley-oop DUNK (4 PTS) (T. Young 3 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,4.0,,,T. Young,1629027.0,3.0,,,,,,,,
244,PT06M48.00S,2022-11-17T01:25:56.6Z,2,REGULAR,3pt,Jump Shot,[],1629684,8.360709592641262,4.166666666666666,1610612738,29,43,2022-11-17T01:26:01Z,2430000,False,229.0,26.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
245,PT06M45.00S,2022-11-17T01:25:59.6Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,29,43,2022-11-17T01:26:01Z,2440000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,,
246,PT06M43.00S,2022-11-17T01:26:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,92.59198423127464,50.49019607843137,1610612737,31,43,2022-11-17T01:26:16Z,2450000,False,2.0,17.0,1,right,D. Hunter running Layup (7 PTS),[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,7.0,,,,,,,,,,,,,
247,PT06M43.00S,2022-11-17T01:26:10.3Z,2,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612737,31,43,2022-11-17T01:26:27Z,2460000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Hunter 1 FT),"[1627759, 1629631]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,,,,,,,1.0,0.0,Hunter,1629631.0,,
249,PT06M43.00S,2022-11-17T01:26:34.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629631,,,1610612737,32,43,2022-11-17T01:26:34Z,2480000,False,,,0,,D. Hunter Free Throw 1 of 1 (8 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
250,PT06M25.00S,2022-11-17T01:26:54.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,5.338370565045992,49.26470588235294,1610612738,32,45,2022-11-17T01:26:59Z,2490000,False,4.0,-2.0,1,left,L. Kornet DUNK (6 PTS) (D. White 3 AST),"[1628436, 1628401]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,6.0,,,D. White,1628401.0,3.0,,,,,,,,
252,PT06M15.00S,2022-11-17T01:27:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,87.59855453350855,49.01960784313725,1610612737,34,45,2022-11-17T01:27:08Z,2510000,False,-5.0,64.0,1,right,T. Young 6' driving floating Jump Shot (5 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,,,,,5.0,,,,,,,,,,,,,
253,PT06M01.00S,2022-11-17T01:27:18.3Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,34,45,2022-11-17T01:27:26Z,2520000,False,,,0,,D. White bad pass TURNOVER (2 TO),"[1628401, 1630168]",1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,,,,Okongwu,1630168.0,,,,,,
254,PT06M01.00S,2022-11-17T01:27:18.3Z,2,REGULAR,steal,,[],1630168,,,1610612737,34,45,2022-11-17T01:27:22Z,2530000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
255,PT05M58.00S,2022-11-17T01:27:24.2Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612737,34,45,2022-11-17T01:27:47Z,2540000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Hunter 2 FT),"[1627759, 1629631]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,203592.0,,,,,,,2.0,0.0,Hunter,1629631.0,,
257,PT05M58.00S,2022-11-17T01:27:53.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629631,,,1610612737,35,45,2022-11-17T01:27:53Z,2560000,False,,,0,,D. Hunter Free Throw 1 of 2 (9 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
258,PT05M58.00S,2022-11-17T01:27:57.0Z,2,REGULAR,substitution,out,[],1628436,,,1610612737,35,45,2022-11-17T01:28:01Z,2570000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
