actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
168,PT10M35.00S,2023-01-12T01:15:17.3Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612737,24,42,2023-01-12T01:15:42Z,1670000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Johnson 2 FT),"[201572, 1630552]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Johnson,1630552.0,,
170,PT10M35.00S,2023-01-12T01:15:43.2Z,2,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,25,42,2023-01-12T01:15:43Z,1690000,False,,,0,,J. Johnson Free Throw 1 of 2 (1 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
171,PT10M35.00S,2023-01-12T01:15:45.2Z,2,REGULAR,substitution,out,[],1626163,,,1610612737,25,42,2023-01-12T01:15:59Z,1700000,False,,,0,,SUB out: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M35.00S,2023-01-12T01:15:45.2Z,2,REGULAR,substitution,out,[],1628975,,,1610612737,25,42,2023-01-12T01:15:59Z,1710000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M35.00S,2023-01-12T01:15:45.2Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,25,42,2023-01-12T01:15:59Z,1720000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M35.00S,2023-01-12T01:15:45.2Z,2,REGULAR,substitution,in,[],201950,,,1610612737,25,42,2023-01-12T01:15:59Z,1730000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M35.00S,2023-01-12T01:16:06.0Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,26,42,2023-01-12T01:16:06Z,1740000,False,,,0,,J. Johnson Free Throw 2 of 2 (2 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
176,PT10M23.00S,2023-01-12T01:16:21.1Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612749,26,42,2023-01-12T01:16:58Z,1750000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630168, 203507]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Antetokounmpo,203507.0,,
178,PT10M23.00S,2023-01-12T01:16:59.5Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,26,42,2023-01-12T01:16:59Z,1770000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT10M23.00S,2023-01-12T01:16:59.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,26,42,2023-01-12T01:16:59Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,178.0,,,,,,,,,,
180,PT10M23.00S,2023-01-12T01:17:00.6Z,2,REGULAR,substitution,out,[],1630552,,,1610612749,26,42,2023-01-12T01:17:10Z,1790000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M23.00S,2023-01-12T01:17:00.6Z,2,REGULAR,substitution,out,[],204060,,,1610612749,26,42,2023-01-12T01:17:10Z,1800000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M23.00S,2023-01-12T01:17:00.6Z,2,REGULAR,substitution,in,[],1628381,,,1610612749,26,42,2023-01-12T01:17:10Z,1810000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M23.00S,2023-01-12T01:17:00.6Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,26,42,2023-01-12T01:17:10Z,1820000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M23.00S,2023-01-12T01:16:59.5Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,26,42,2023-01-12T01:17:27Z,1830000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT10M21.00S,2023-01-12T01:17:01.5Z,2,REGULAR,rebound,offensive,[],1626192,,,1610612749,26,42,2023-01-12T01:17:27Z,1840000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,184.0,3.0,2.0,1.0,,,,,,,
186,PT10M16.00S,2023-01-12T01:17:31.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626192,91.80354796320631,50.0,1610612749,26,44,2023-01-12T01:17:37Z,1850000,False,0.0,25.0,1,right,P. Connaughton driving Layup (8 PTS) (J. Holiday 2 AST),"[1626192, 201950]",1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,2.45,Made,8.0,,,,J. Holiday,201950.0,2.0,,,,,,,,,,,
188,PT09M56.00S,2023-01-12T01:17:50.9Z,2,REGULAR,2pt,Jump Shot,[],1627749,9.806176084099869,71.07843137254902,1610612737,28,44,2023-01-12T01:18:13Z,1870000,False,-105.0,40.0,1,left,D. Murray 11' Jump Shot (4 PTS) (O. Okongwu 1 AST),"[1627749, 1630168]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,11.26,Made,4.0,,,,O. Okongwu,1630168.0,1.0,,,,,,,,,,,
190,PT09M46.00S,2023-01-12T01:18:01.5Z,2,REGULAR,3pt,Jump Shot,[],201950,67.49342969776609,34.55882352941176,1610612749,28,44,2023-01-12T01:18:07Z,1890000,False,-77.0,253.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
191,PT09M44.00S,2023-01-12T01:18:03.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,28,44,2023-01-12T01:18:07Z,1900000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,190.0,3.0,3.0,0.0,,,,,,,
192,PT09M30.00S,2023-01-12T01:18:17.4Z,2,REGULAR,3pt,Jump Shot,[],1628381,27.020367936925098,78.18627450980392,1610612737,28,44,2023-01-12T01:18:23Z,1910000,False,-141.0,201.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
193,PT09M27.00S,2023-01-12T01:18:20.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,28,44,2023-01-12T01:18:23Z,1920000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,192.0,6.0,5.0,1.0,,,,,,,
194,PT09M20.00S,2023-01-12T01:18:28.3Z,2,REGULAR,3pt,Jump Shot,[],1626192,67.23061760840999,42.15686274509804,1610612749,28,44,2023-01-12T01:18:35Z,1930000,False,-39.0,256.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,25.85,Missed,,,,,,,,,,,,,,,,,,
195,PT09M14.00S,2023-01-12T01:18:34.3Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,28,44,2023-01-12T01:18:35Z,1940000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,194.0,4.0,4.0,0.0,,,,,,,
196,PT09M00.00S,2023-01-12T01:18:47.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,8.229303547963205,56.372549019607845,1610612737,28,44,2023-01-12T01:18:54Z,1950000,False,-32.0,25.0,1,left,MISS J. Collins driving floating Shot,[1628381],1610612737.0,ATL,driving floating,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
197,PT08M58.00S,2023-01-12T01:18:49.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,28,44,2023-01-12T01:18:54Z,1960000,False,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,196.0,4.0,3.0,1.0,,,,,,,
198,PT08M43.00S,2023-01-12T01:19:04.6Z,2,REGULAR,3pt,Jump Shot,[],201572,93.38042049934296,96.32352941176471,1610612749,28,44,2023-01-12T01:19:09Z,1970000,False,232.0,10.0,1,right,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
199,PT08M40.00S,2023-01-12T01:19:07.6Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,28,44,2023-01-12T01:19:09Z,1980000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,,,,,198.0,3.0,3.0,0.0,,,,,,,
200,PT08M34.00S,2023-01-12T01:19:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,16.770696452036795,45.34313725490196,1610612737,30,44,2023-01-12T01:19:18Z,1990000,False,23.0,105.0,1,left,A. Griffin 10' driving floating Jump Shot (4 PTS) (B. Bogdanovic 2 AST),"[1631100, 203992]",1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,10.77,Made,4.0,,,,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,
202,PT08M15.00S,2023-01-12T01:19:31.9Z,2,REGULAR,2pt,Jump Shot,[],201950,84.83902759526939,66.66666666666666,1610612749,30,46,2023-01-12T01:19:36Z,2010000,False,83.0,90.0,1,right,J. Holiday 12' pullup Jump Shot (8 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,12.26,Made,8.0,,,,,,,,,,,,,,,,,
203,PT07M59.00S,2023-01-12T01:19:48.4Z,2,REGULAR,3pt,Jump Shot,[],1631100,7.966491458607096,96.32352941176471,1610612737,33,46,2023-01-12T01:19:53Z,2020000,False,-232.0,22.0,1,left,A. Griffin 3PT  (7 PTS) (B. Bogdanovic 3 AST),"[1631100, 203992]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,23.27,Made,7.0,,,,B. Bogdanovic,203992.0,3.0,,,,,,,,,,,
205,PT07M50.00S,2023-01-12T01:20:00.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,33,46,2023-01-12T01:20:00Z,2040000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M50.00S,2023-01-12T01:22:13.5Z,2,REGULAR,substitution,out,[],203992,,,1610612749,33,46,2023-01-12T01:23:04Z,2050000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M50.00S,2023-01-12T01:22:13.5Z,2,REGULAR,substitution,out,[],201572,,,1610612749,33,46,2023-01-12T01:23:04Z,2060000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M50.00S,2023-01-12T01:22:13.5Z,2,REGULAR,substitution,in,[],1629631,,,1610612749,33,46,2023-01-12T01:23:04Z,2070000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M50.00S,2023-01-12T01:22:13.5Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,33,46,2023-01-12T01:23:04Z,2080000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M44.00S,2023-01-12T01:23:31.9Z,2,REGULAR,3pt,Jump Shot,[],201950,69.20170827858082,73.52941176470588,1610612749,33,49,2023-01-12T01:23:37Z,2090000,False,118.0,237.0,1,right,J. Holiday 26' 3PT pullup (11 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.46,Made,11.0,,,,,,,,,,,,,,,,,
211,PT07M29.00S,2023-01-12T01:23:48.4Z,2,REGULAR,foul,personal,[],1628960,,,1610612737,33,49,2023-01-12T01:24:09Z,2100000,False,,,0,,G. Allen personal FOUL (2 PF),"[1628960, 1631100]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202007.0,2.0,0.0,Griffin,1631100.0,,
213,PT07M27.00S,2023-01-12T01:24:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,8.623521681997373,40.68627450980392,1610612737,33,49,2023-01-12T01:24:19Z,2120000,False,47.0,29.0,1,left,MISS D. Murray alley-oop Layup,[1627749],1610612737.0,ATL,alley-oop,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
214,PT07M23.00S,2023-01-12T01:24:15.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,33,49,2023-01-12T01:24:19Z,2130000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,213.0,7.0,6.0,1.0,,,,,,,
215,PT07M21.00S,2023-01-12T01:24:17.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,94.56307490144546,96.07843137254902,1610612749,33,49,2023-01-12T01:24:25Z,2140000,False,230.0,-1.0,1,right,MISS P. Connaughton running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
216,PT07M18.00S,2023-01-12T01:24:20.6Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,33,49,2023-01-12T01:24:25Z,2150000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,,215.0,5.0,5.0,0.0,,,,,,,
217,PT07M15.00S,2023-01-12T01:24:23.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627749,5.206964520367937,50.49019607843137,1610612737,35,49,2023-01-12T01:24:32Z,2160000,False,-2.0,-4.0,1,left,D. Murray running DUNK (6 PTS) (O. Okongwu 2 AST),"[1627749, 1630168]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.44,Made,6.0,,,,O. Okongwu,1630168.0,2.0,,,,,,,,,,,
219,PT07M03.00S,2023-01-12T01:24:34.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,89.30683311432325,64.70588235294117,1610612749,35,51,2023-01-12T01:24:43Z,2180000,False,74.0,48.0,1,right,B. Portis 8' turnaround bank Jump Shot (2 PTS),[1626171],1610612749.0,MIL,turnaround bank,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,8.78,Made,2.0,,,,,,,,,,,,,,,,,
220,PT06M47.00S,2023-01-12T01:24:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,7.440867279894875,59.068627450980394,1610612737,35,51,2023-01-12T01:24:55Z,2190000,False,-45.0,17.0,1,left,MISS D. Hunter pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
221,PT06M45.00S,2023-01-12T01:24:52.5Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,35,51,2023-01-12T01:24:55Z,2200000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,220.0,6.0,5.0,1.0,,,,,,,
222,PT06M39.00S,2023-01-12T01:24:59.2Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612737,35,51,2023-01-12T01:25:04Z,2210000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 201950]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,,1.0,Holiday,201950.0,,,,,,,,,,,,,,
223,PT06M39.00S,2023-01-12T01:24:59.2Z,2,REGULAR,steal,,[],201950,,,1610612749,35,51,2023-01-12T01:25:01Z,2220000,False,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
224,PT06M35.00S,2023-01-12T01:25:03.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,93.38042049934296,49.754901960784316,1610612749,35,53,2023-01-12T01:25:14Z,2230000,False,-1.0,10.0,1,right,G. Allen running alley-oop DUNK (6 PTS) (J. Holiday 3 AST),"[1628960, 201950]",1610612749.0,MIL,running alley-oop,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,0.98,Made,6.0,,,,J. Holiday,201950.0,3.0,,,,,,,,,,,
226,PT06M16.00S,2023-01-12T01:25:21.8Z,2,REGULAR,3pt,Jump Shot,[],1631100,28.465834428383708,74.26470588235294,1610612737,35,53,2023-01-12T01:30:43Z,2250000,False,-121.0,215.0,1,left,MISS A. Griffin 24' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
227,PT06M13.00S,2023-01-12T01:25:24.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,35,53,2023-01-12T01:25:27Z,2260000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,226.0,4.0,4.0,0.0,,,,,,,
228,PT06M05.00S,2023-01-12T01:25:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,86.5473061760841,46.81372549019608,1610612749,35,53,2023-01-12T01:31:15Z,2270000,False,-16.0,74.0,1,right,MISS J. Holiday 7' driving floating Shot - blocked,"[201950, 1630168]",1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
229,PT06M05.00S,2023-01-12T01:25:33.4Z,2,REGULAR,block,,[],1630168,,,1610612749,35,53,2023-01-12T01:25:36Z,2280000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT06M01.00S,2023-01-12T01:25:37.4Z,2,REGULAR,rebound,defensive,[],1631100,,,1610612737,35,53,2023-01-12T01:25:45Z,2290000,False,,,0,,A. Griffin REBOUND (Off:0 Def:2),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,228.0,2.0,2.0,0.0,,,,,,,
231,PT05M58.00S,2023-01-12T01:25:39.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,22.815374507227332,88.72549019607843,1610612737,35,53,2023-01-12T01:31:50Z,2300000,False,-194.0,162.0,1,left,MISS D. Murray 25' running 3PT,[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
232,PT05M55.00S,2023-01-12T01:25:42.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,35,53,2023-01-12T01:25:50Z,2310000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,231.0,8.0,7.0,1.0,,,,,,,
233,PT05M35.00S,2023-01-12T01:26:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,91.27792378449409,54.166666666666664,1610612749,35,53,2023-01-12T01:32:21Z,2320000,False,21.0,29.0,1,right,MISS G. Allen driving finger roll Layup,[1628960],1610612749.0,MIL,driving finger roll,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
234,PT05M34.00S,2023-01-12T01:26:05.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,35,53,2023-01-12T01:26:24Z,2330000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,233.0,,,,,,,,,,
235,PT05M34.00S,2023-01-12T01:26:09.5Z,2,REGULAR,foul,personal,[],203507,,,1610612737,35,53,2023-01-12T01:26:15Z,2340000,False,,,0,,G. Antetokounmpo loose ball personal FOUL (1 PF),"[203507, 1628381]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Collins,1628381.0,,
237,PT05M34.00S,2023-01-12T01:26:15.3Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,35,53,2023-01-12T01:26:18Z,2360000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M34.00S,2023-01-12T01:26:15.3Z,2,REGULAR,substitution,in,[],203992,,,1610612737,35,53,2023-01-12T01:26:18Z,2370000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M09.00S,2023-01-12T01:26:50.3Z,2,REGULAR,3pt,Jump Shot,[],1627749,12.040078843626807,5.147058823529411,1610612737,38,53,2023-01-12T01:26:58Z,2380000,False,224.0,61.0,1,left,D. Murray 3PT step back (9 PTS),[1627749],1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,23.24,Made,9.0,,,,,,,,,,,,,,,,,
240,PT04M47.00S,2023-01-12T01:27:12.2Z,2,REGULAR,2pt,Jump Shot,[],1626171,82.86793692509855,69.85294117647058,1610612749,38,55,2023-01-12T01:34:16Z,2390000,False,99.0,109.0,1,right,B. Portis 14' turnaround fadeaway Jump Shot (4 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,14.71,Made,4.0,,,,,,,,,,,,,,,,,
241,PT04M33.00S,2023-01-12T01:27:26.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,7.046649145860711,47.30392156862745,1610612737,38,55,2023-01-12T01:27:31Z,2400000,False,13.0,14.0,1,left,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
242,PT04M30.00S,2023-01-12T01:27:29.0Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,38,55,2023-01-12T01:27:31Z,2410000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,241.0,2.0,2.0,0.0,,,,,,,
243,PT04M24.00S,2023-01-12T01:27:35.9Z,2,REGULAR,3pt,Jump Shot,[],1626171,90.22667542706965,4.6568627450980395,1610612749,38,55,2023-01-12T01:27:42Z,2420000,False,-227.0,39.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
244,PT04M22.00S,2023-01-12T01:27:39.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,38,55,2023-01-12T01:27:39Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,243.0,,,,,,,,,,
246,PT04M22.00S,2023-01-12T01:27:42.2Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,38,55,2023-01-12T01:27:56Z,2450000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M22.00S,2023-01-12T01:27:42.2Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,38,55,2023-01-12T01:27:56Z,2460000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M22.00S,2023-01-12T01:27:42.2Z,2,REGULAR,substitution,out,[],203507,,,1610612749,38,55,2023-01-12T01:27:56Z,2470000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
