actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
258,PT04M55.00S,2022-12-20T01:21:44.7Z,2,REGULAR,foul,personal,['1freethrow'],1630284,,,1610612737,53,48,2022-12-20T01:22:10Z,2570000,False,,,0,,K. Harris shooting personal FOUL (1 PF) (Young 1 FT),"[1630284, 1629027]",1610612753.0,ORL,shooting,,,Harris,K. Harris,,,,,Mid-Range,8-16 Right,,,,,202026.0,1.0,0.0,Young,1629027.0,,,,,,,,,,,
260,PT04M55.00S,2022-12-20T01:21:49.8Z,2,REGULAR,substitution,out,[],203082,,,1610612737,53,48,2022-12-20T01:21:55Z,2590000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M55.00S,2022-12-20T01:21:49.8Z,2,REGULAR,substitution,in,[],1629626,,,1610612737,53,48,2022-12-20T01:21:55Z,2600000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M55.00S,2022-12-20T01:22:10.9Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,54,48,2022-12-20T01:22:10Z,2610000,False,,,0,,T. Young Free Throw 1 of 1 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
266,PT04M47.00S,2022-12-20T01:22:21.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,5.206964520367937,50.73529411764706,1610612753,54,50,2022-12-20T01:22:26Z,2620000,False,-4.0,-4.0,1,left,M. Fultz driving Layup (10 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,0.52,Made,10.0,,,,,,,,,,,,,,,,,
267,PT04M35.00S,2022-12-20T01:22:34.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,92.85479632063075,50.245098039215684,1610612737,56,50,2022-12-20T01:22:42Z,2630000,False,1.0,15.0,1,right,J. Collins cutting DUNK (8 PTS) (T. Young 9 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.47,Made,8.0,,,,,,,,,,T. Young,1629027.0,9.0,,,,,
269,PT04M16.00S,2022-12-20T01:22:52.3Z,2,REGULAR,3pt,Jump Shot,[],1628365,6.258212877792378,96.81372549019608,1610612753,56,53,2022-12-20T01:22:57Z,2650000,False,-234.0,6.0,1,left,M. Fultz 3PT  (13 PTS) (P. Banchero 3 AST),"[1628365, 1631094]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Left Corner 3,24+ Left,23.42,Made,13.0,,,,,,,,,,P. Banchero,1631094.0,3.0,,,,,
271,PT03M57.00S,2022-12-20T01:23:12.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,79.188567674113,92.64705882352942,1610612737,59,53,2022-12-20T01:23:17Z,2670000,False,213.0,143.0,1,right,T. Young 25' 3PT step back (12 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,25.68,Made,12.0,,,,,,,,,,,,,,,,,
273,PT03M35.00S,2022-12-20T01:23:38.8Z,2,REGULAR,substitution,out,[],1630284,,,1610612753,59,53,2022-12-20T01:23:42Z,2690000,False,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M35.00S,2022-12-20T01:23:38.8Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,59,53,2022-12-20T01:23:42Z,2700000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M32.00S,2022-12-20T01:23:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.601182654402102,51.470588235294116,1610612753,59,55,2022-12-20T01:24:02Z,2710000,False,-7.0,0.0,1,left,M. Wagner cutting Layup (2 PTS) (M. Fultz 6 AST),"[1629021, 1628365]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.74,Made,2.0,,,,,,,,,,M. Fultz,1628365.0,6.0,,,,,
277,PT03M22.00S,2022-12-20T01:24:07.7Z,2,REGULAR,3pt,Jump Shot,[],1627749,69.33311432325887,71.07843137254902,1610612737,59,55,2022-12-20T01:24:13Z,2730000,False,105.0,236.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
278,PT03M18.00S,2022-12-20T01:24:11.7Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,59,55,2022-12-20T01:24:13Z,2740000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,277.0,,,,,,2.0,2.0,0.0,,,,,,,,
279,PT03M12.00S,2022-12-20T01:24:18.2Z,2,REGULAR,2pt,Jump Shot,[],1628365,5.206964520367937,68.62745098039215,1610612753,59,55,2022-12-20T01:24:23Z,2750000,False,-93.0,-4.0,1,left,MISS M. Fultz 9' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,9.32,Missed,,,,,,,,,,,,,,,,,,
280,PT03M08.00S,2022-12-20T01:24:22.2Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,59,55,2022-12-20T01:24:23Z,2760000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,279.0,,,,,,4.0,4.0,0.0,,,,,,,,
281,PT02M57.00S,2022-12-20T01:24:34.3Z,2,REGULAR,2pt,Jump Shot,[],203992,92.9862023653088,71.07843137254902,1610612737,59,55,2022-12-20T01:24:50Z,2770000,False,105.0,13.0,1,right,MISS B. Bogdanovic 10' pullup Shot - blocked,"[203992, 1629021]",1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,10.62,Missed,,,,,,,,,,,,,,Wagner,1629021.0,,,
282,PT02M57.00S,2022-12-20T01:24:34.3Z,2,REGULAR,block,,[],1629021,,,1610612737,59,55,2022-12-20T01:24:38Z,2780000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
283,PT02M56.00S,2022-12-20T01:24:35.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,59,55,2022-12-20T01:24:50Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Right,,,,281.0,,,,,,,,,,,,,,,,
285,PT02M56.00S,2022-12-20T01:24:45.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,59,55,2022-12-20T01:24:45Z,2810000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M56.00S,2022-12-20T01:27:45.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629626,,,1610612737,59,55,2022-12-20T01:28:15Z,2820000,False,,,0,,B. Bol away-from-play personal FOUL (1 PF) (Hunter 1 FT),"[1629626, 1629631]",1610612753.0,ORL,away-from-play,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left,,,,,202026.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,
288,PT02M56.00S,2022-12-20T01:28:07.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629027,,,1610612737,60,55,2022-12-20T01:28:07Z,2840000,False,,,0,,T. Young away-from-play Free Throw 1 of 1 (13 PTS),[1629027],1610612737.0,ATL,away-from-play,,,Young,T. Young,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
289,PT02M49.00S,2022-12-20T01:28:29.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629027,92.46057818659659,50.98039215686274,1610612737,62,55,2022-12-20T01:28:33Z,2850000,False,5.0,18.0,1,right,T. Young driving Layup (15 PTS) (J. Collins 2 AST),"[1629027, 1628381]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.9,Made,15.0,,,,,,,,,,J. Collins,1628381.0,2.0,,,,,
290,PT02M36.00S,2022-12-20T01:28:43.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,8.886333771353483,54.90196078431373,1610612753,62,55,2022-12-20T01:37:16Z,2860000,False,-25.0,31.0,1,left,MISS F. Wagner driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
291,PT02M35.00S,2022-12-20T01:28:44.0Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,62,55,2022-12-20T01:29:18Z,2870000,False,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,290.0,,,,,,1.0,0.0,1.0,,,,,,,,
292,PT02M35.00S,2022-12-20T01:28:47.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630532,5.590000152587891,50.0,1610612753,62,55,2022-12-20T01:29:22Z,2880000,False,0.0,0.0,1,left,MISS F. Wagner tip Layup,[1630532],1610612753.0,ORL,tip,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
293,PT02M34.00S,2022-12-20T01:28:48.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,62,55,2022-12-20T01:29:22Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,292.0,,,,,,,,,,,,,,,,
295,PT02M28.00S,2022-12-20T01:29:06.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,30.436925098554536,69.85294117647058,1610612753,62,55,2022-12-20T01:29:11Z,2910000,False,-99.0,234.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
296,PT02M26.00S,2022-12-20T01:29:08.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,62,55,2022-12-20T01:29:11Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,295.0,,,,,,,,,,,,,,,,
298,PT02M15.00S,2022-12-20T01:29:30.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,33.459264126149804,49.50980392156863,1610612753,62,55,2022-12-20T01:29:34Z,2940000,False,2.0,262.0,1,left,MISS F. Wagner 26' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
299,PT02M12.00S,2022-12-20T01:29:33.2Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,62,55,2022-12-20T01:29:34Z,2950000,False,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,298.0,,,,,,5.0,5.0,0.0,,,,,,,,
300,PT01M57.00S,2022-12-20T01:29:51.1Z,2,REGULAR,foul,offensive,[],1629027,,,1610612737,62,55,2022-12-20T01:29:58Z,2960000,False,,,0,,T. Young offensive FOUL (1 PF),"[1629027, 1629626]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,1627524.0,1.0,0.0,Bol,1629626.0,,,,,,,,,,,
302,PT01M57.00S,2022-12-20T01:29:51.1Z,2,REGULAR,turnover,offensive foul,[],1629027,,,1610612737,62,55,2022-12-20T01:29:51Z,2980000,False,,,0,,T. Young offensive foul TURNOVER (2 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,1627524.0,,,,,,,,,,,,,2.0,,
303,PT01M42.00S,2022-12-20T01:30:18.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628365,32.276609724047304,58.82352941176471,1610612753,62,58,2022-12-20T01:39:07Z,2990000,False,-44.0,251.0,1,left,M. Fultz 25' 3PT pullup (16 PTS) (P. Banchero 4 AST),"[1628365, 1631094]",1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Center,25.47,Made,16.0,,,,,,,,,,P. Banchero,1631094.0,4.0,,,,,
305,PT01M30.00S,2022-12-20T01:30:31.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,93.24901445466492,50.98039215686274,1610612737,64,58,2022-12-20T01:30:35Z,3010000,False,5.0,11.0,1,right,J. Collins cutting DUNK (10 PTS) (D. Hunter 1 AST),"[1628381, 1629631]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.2,Made,10.0,,,,,,,,,,D. Hunter,1629631.0,1.0,,,,,
307,PT01M19.00S,2022-12-20T01:30:40.8Z,2,REGULAR,2pt,Jump Shot,[],1631094,25.969119579500656,67.40196078431373,1610612753,64,60,2022-12-20T01:30:45Z,3030000,False,-87.0,192.0,1,left,P. Banchero 21' pullup Jump Shot (5 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,21.04,Made,5.0,,,,,,,,,,,,,,,,,
308,PT01M04.00S,2022-12-20T01:30:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,93.11760840998686,49.754901960784316,1610612737,66,60,2022-12-20T01:39:41Z,3040000,False,-1.0,12.0,1,right,B. Bogdanovic driving finger roll Layup (2 PTS),[203992],1610612737.0,ATL,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,,,,,,,,,,,,,,,,,
309,PT00M47.70S,2022-12-20T01:31:12.8Z,2,REGULAR,2pt,Jump Shot,[],1631094,24.655059132720105,42.8921568627451,1610612753,66,62,2022-12-20T01:31:17Z,3050000,False,36.0,179.0,1,left,P. Banchero 18' pullup Jump Shot (7 PTS) (M. Wagner 2 AST),"[1631094, 1629021]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,18.28,Made,7.0,,,,,,,,,,M. Wagner,1629021.0,2.0,,,,,
311,PT00M33.60S,2022-12-20T01:31:36.1Z,2,REGULAR,turnover,bad pass,[],1628381,,,1610612737,66,62,2022-12-20T01:31:40Z,3070000,False,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1631094]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Banchero,1631094.0
312,PT00M33.60S,2022-12-20T01:31:36.1Z,2,REGULAR,steal,,[],1631094,,,1610612753,66,62,2022-12-20T01:31:38Z,3080000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
313,PT00M15.90S,2022-12-20T01:31:53.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,32.933639947437584,39.950980392156865,1610612753,66,65,2022-12-20T01:40:30Z,3090000,False,50.0,257.0,1,left,P. Banchero 26' 3PT step back (10 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.2,Made,10.0,,,,,,,,,,,,,,,,,
314,PT00M03.70S,2022-12-20T01:32:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.59198423127464,49.50980392156863,1610612737,68,65,2022-12-20T01:32:20Z,3100000,False,-2.0,17.0,1,right,J. Collins cutting Layup (12 PTS) (T. Young 10 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.73,Made,12.0,,,,,,,,,,T. Young,1629027.0,10.0,,,,,
316,PT00M00.00S,2022-12-20T01:32:18.6Z,2,REGULAR,3pt,Jump Shot,[],1628365,43.18331143232589,22.30392156862745,1610612753,68,65,2022-12-20T01:32:28Z,3120000,False,138.0,353.0,1,left,MISS M. Fultz 37' running pullup 3PT,[1628365],1610612753.0,ORL,running pullup,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,37.96,Missed,,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2022-12-20T01:32:21.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,68,65,2022-12-20T01:32:21Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,316.0,,,,,,,,,,,,,,,,
318,PT00M00.00S,2022-12-20T01:32:22.8Z,2,REGULAR,period,end,[],0,,,1610612753,68,65,2022-12-20T01:32:22Z,3140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-12-20T01:47:48.9Z,3,REGULAR,period,start,[],0,,,1610612737,68,65,2022-12-20T01:47:48Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M45.00S,2022-12-20T01:48:03.4Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612737,68,65,2022-12-20T01:48:07Z,3160000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1629626]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Bol,1629626.0
322,PT11M45.00S,2022-12-20T01:48:03.4Z,3,REGULAR,steal,,[],1629626,,,1610612753,68,65,2022-12-20T01:48:05Z,3170000,False,,,0,,B. Bol STEAL (1 STL),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
325,PT11M31.00S,2022-12-20T01:48:32.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,66.70499342969777,59.55882352941176,1610612753,68,65,2022-12-20T01:48:37Z,3200000,False,48.0,260.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
326,PT11M28.00S,2022-12-20T01:48:35.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,68,65,2022-12-20T01:48:37Z,3210000,False,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,325.0,,,,,,6.0,6.0,0.0,,,,,,,,
327,PT11M17.00S,2022-12-20T01:48:46.4Z,3,REGULAR,3pt,Jump Shot,[],203992,13.485545335085414,4.6568627450980395,1610612737,71,65,2022-12-20T01:49:25Z,3220000,False,227.0,74.0,1,left,B. Bogdanovic 3PT pullup (5 PTS) (J. Collins 3 AST),"[203992, 1628381]",1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.86,Made,5.0,,,,,,,,,,J. Collins,1628381.0,3.0,,,,,
329,PT11M04.00S,2022-12-20T01:48:59.7Z,3,REGULAR,turnover,bad pass,[],1628365,,,1610612753,71,65,2022-12-20T01:50:45Z,3240000,False,,,0,,M. Fultz bad pass TURNOVER (2 TO),"[1628365, 203992]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Bogdanovic,203992.0
330,PT11M04.00S,2022-12-20T01:48:59.7Z,3,REGULAR,steal,,[],203992,,,1610612737,71,65,2022-12-20T01:53:33Z,3250000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
331,PT10M58.00S,2022-12-20T01:49:05.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629631,6.783837056504599,43.13725490196079,1610612737,73,65,2022-12-20T01:53:21Z,3260000,False,34.0,11.0,1,left,D. Hunter running Layup (14 PTS) (B. Bogdanovic 2 AST),"[1629631, 203992]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,3.61,Made,14.0,,,,,,,,,,B. Bogdanovic,203992.0,2.0,,,,,
333,PT10M41.00S,2022-12-20T01:49:22.0Z,3,REGULAR,3pt,Jump Shot,[],1631094,79.71419185282524,92.8921568627451,1610612753,73,65,2022-12-20T01:49:29Z,3280000,False,214.0,138.0,1,right,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
334,PT10M38.00S,2022-12-20T01:49:25.0Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,73,65,2022-12-20T01:49:29Z,3290000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,333.0,,,,,,3.0,2.0,1.0,,,,,,,,
335,PT10M35.00S,2022-12-20T01:49:29.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629631,5.601182654402102,51.470588235294116,1610612737,75,65,2022-12-20T01:49:37Z,3300000,False,-7.0,0.0,1,left,D. Hunter running DUNK (16 PTS) (T. Young 11 AST),"[1629631, 1629027]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.74,Made,16.0,,,,,,,,,,T. Young,1629027.0,11.0,,,,,
337,PT10M35.00S,2022-12-20T01:49:33.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,75,65,2022-12-20T01:49:33Z,3320000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT10M21.00S,2022-12-20T01:52:38.8Z,3,REGULAR,2pt,Jump Shot,[],1628365,84.57621550591328,67.40196078431373,1610612753,75,65,2022-12-20T01:52:44Z,3330000,False,87.0,92.0,1,right,MISS M. Fultz 12' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,12.7,Missed,,,,,,,,,,,,,,,,,,
339,PT10M18.00S,2022-12-20T01:52:41.8Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,75,65,2022-12-20T01:52:44Z,3340000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,338.0,,,,,,3.0,2.0,1.0,,,,,,,,
340,PT10M15.00S,2022-12-20T01:52:45.6Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,75,65,2022-12-20T01:52:49Z,3350000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1628365]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,3.0,Fultz,1628365.0
341,PT10M15.00S,2022-12-20T01:52:45.6Z,3,REGULAR,steal,,[],1628365,,,1610612753,75,65,2022-12-20T01:52:47Z,3360000,False,,,0,,M. Fultz STEAL (1 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
342,PT10M09.00S,2022-12-20T01:52:50.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629021,92.59198423127464,50.98039215686274,1610612753,75,67,2022-12-20T01:52:57Z,3370000,False,5.0,17.0,1,right,M. Wagner running Layup (4 PTS) (P. Banchero 5 AST),"[1629021, 1631094]",1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.78,Made,4.0,,,,,,,,,,P. Banchero,1631094.0,5.0,,,,,
344,PT09M53.00S,2022-12-20T01:53:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.1268068331143235,49.01960784313725,1610612737,75,67,2022-12-20T01:53:11Z,3390000,False,5.0,5.0,1,left,MISS D. Murray driving Layup - blocked,"[1627749, 1631094]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,Banchero,1631094.0,,,
345,PT09M53.00S,2022-12-20T01:53:07.0Z,3,REGULAR,block,,[],1631094,,,1610612737,75,67,2022-12-20T01:53:09Z,3400000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT09M50.00S,2022-12-20T01:53:10.0Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,75,67,2022-12-20T01:53:11Z,3410000,False,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,344.0,,,,,,3.0,3.0,0.0,,,,,,,,
347,PT09M45.00S,2022-12-20T01:53:15.4Z,3,REGULAR,3pt,Jump Shot,[],1629021,68.54467805519053,32.35294117647059,1610612753,75,70,2022-12-20T01:53:22Z,3420000,False,-88.0,243.0,1,right,M. Wagner 25' 3PT  (7 PTS) (M. Fultz 7 AST),"[1629021, 1628365]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,25.87,Made,7.0,,,,,,,,,,M. Fultz,1628365.0,7.0,,,,,
349,PT09M26.00S,2022-12-20T01:53:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,5.863994743758213,49.26470588235294,1610612737,75,70,2022-12-20T01:53:39Z,3440000,False,4.0,3.0,1,left,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.45,Missed,,,,,,,,,,,,,,,,,,
