actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT11M10.00S,2023-03-25T21:36:46.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,97.05978975032852,76.22549019607843,1610612737,42,38,2023-03-25T22:08:06Z,1690000,False,131.0,-25.0,1,right,MISS D. Murray 13' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,13.34,Missed,,,,,,,,,,,,,,,,,,
174,PT11M10.00S,2023-03-25T21:36:46.2Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,42,38,2023-03-25T22:10:08Z,1700000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,
175,PT10M53.00S,2023-03-25T21:36:48.9Z,2,REGULAR,3pt,Jump Shot,[],1630537,7.440867279894875,4.901960784313726,1610612754,42,38,2023-03-25T21:36:59Z,1710000,False,225.0,17.0,1,left,MISS C. Duarte 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Right Corner 3,24+ Right,22.62,Missed,,,,,,,,,,,,,,,,,,
176,PT10M48.00S,2023-03-25T21:36:54.0Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612754,42,38,2023-03-25T21:36:54Z,1720000,False,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,175.0,1.0,0.0,1.0,,,,,,,,,,,,,,
177,PT10M48.00S,2023-03-25T21:36:54.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,30.962549277266753,32.59803921568628,1610612754,42,38,2023-03-25T21:37:02Z,1730000,False,87.0,239.0,1,left,MISS J. Nwora 25' 3PT,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
178,PT10M44.00S,2023-03-25T21:36:58.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,42,38,2023-03-25T21:37:02Z,1740000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,177.0,3.0,2.0,1.0,,,,,,,,,,,,,,
179,PT10M29.00S,2023-03-25T21:37:12.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,90.09526938239159,49.01960784313725,1610612737,44,38,2023-03-25T21:37:16Z,1750000,False,-5.0,41.0,1,right,S. Bey pullup Jump Shot (5 PTS),[1630180],1610612737.0,ATL,pullup,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,4.09,Made,,,,,5.0,,,,,,,,,,,,,
180,PT10M22.00S,2023-03-25T21:37:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,11.251642575558476,44.85294117647059,1610612754,44,40,2023-03-25T21:37:31Z,1760000,False,26.0,53.0,1,left,J. Nwora driving Layup (5 PTS) (T. McConnell 1 AST),"[1629670, 204456]",1610612754.0,IND,driving,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,,,,,5.0,T. McConnell,204456.0,1.0,,,,,,,,,,
182,PT10M22.00S,2023-03-25T21:37:34.2Z,2,REGULAR,foul,personal,['1freethrow'],1629726,,,1610612754,44,40,2023-03-25T21:37:47Z,1780000,False,,,0,,G. Mathews shooting personal FOUL (2 PF) (Nwora 1 FT),"[1629726, 1629670]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,,,,,,2.0,0.0,Nwora,1629670.0
184,PT10M22.00S,2023-03-25T21:37:48.2Z,2,REGULAR,freethrow,1 of 1,[],1629670,,,1610612754,44,41,2023-03-25T21:37:48Z,1800000,False,,,0,,J. Nwora Free Throw 1 of 1 (6 PTS),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
185,PT10M01.00S,2023-03-25T21:38:10.3Z,2,REGULAR,turnover,bad pass,[],1631100,,,1610612737,44,41,2023-03-25T21:38:18Z,1810000,False,,,0,,A. Griffin bad pass TURNOVER (1 TO),"[1631100, 1630537]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Duarte,1630537.0,,,,,,
186,PT10M01.00S,2023-03-25T21:38:10.3Z,2,REGULAR,steal,,[],1630537,,,1610612754,44,41,2023-03-25T21:38:13Z,1820000,False,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
187,PT09M52.00S,2023-03-25T21:38:19.1Z,2,REGULAR,turnover,lost ball,[],1630537,,,1610612754,44,41,2023-03-25T21:41:26Z,1830000,False,,,0,,C. Duarte lost ball TURNOVER (1 TO),"[1630537, 1630168]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Okongwu,1630168.0,,,,,,
188,PT09M52.00S,2023-03-25T21:38:19.1Z,2,REGULAR,steal,,[],1630168,,,1610612737,44,41,2023-03-25T21:41:14Z,1840000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M42.00S,2023-03-25T21:38:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,94.1688567674113,48.529411764705884,1610612737,44,41,2023-03-25T21:38:34Z,1850000,False,-7.0,2.0,1,right,MISS S. Bey Layup,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
190,PT09M39.00S,2023-03-25T21:38:33.1Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,44,41,2023-03-25T21:38:33Z,1860000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,189.0,4.0,2.0,2.0,,,,,,,,,,,,,,
191,PT09M39.00S,2023-03-25T21:38:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,46,41,2023-03-25T21:38:33Z,1870000,False,0.0,0.0,1,right,O. Okongwu tip Layup (4 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
192,PT09M34.00S,2023-03-25T21:38:37.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629670,6.258212877792378,50.49019607843137,1610612754,46,43,2023-03-25T21:38:48Z,1880000,False,-2.0,6.0,1,left,J. Nwora cutting DUNK (8 PTS) (C. Duarte 1 AST),"[1629670, 1630537]",1610612754.0,IND,cutting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,8.0,C. Duarte,1630537.0,1.0,,,,,,,,,,
194,PT09M15.00S,2023-03-25T21:38:56.0Z,2,REGULAR,2pt,Jump Shot,[],1627749,77.08607095926413,47.794117647058826,1610612737,46,43,2023-03-25T21:39:01Z,1900000,False,-11.0,163.0,1,right,MISS D. Murray 16' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,16.33,Missed,,,,,,,,,,,,,,,,,,
195,PT09M12.00S,2023-03-25T21:38:59.0Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,46,43,2023-03-25T21:39:01Z,1910000,False,,,0,,J. Smith REBOUND (Off:2 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Center,,,194.0,3.0,1.0,2.0,,,,,,,,,,,,,,
196,PT08M58.00S,2023-03-25T21:39:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,7.440867279894875,45.83333333333333,1610612754,46,43,2023-03-25T21:39:25Z,1920000,False,21.0,17.0,1,left,MISS C. Duarte driving Layup - blocked,"[1630537, 1630168]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,Okongwu,1630168.0,,,,
197,PT08M58.00S,2023-03-25T21:39:14.4Z,2,REGULAR,block,,[],1630168,,,1610612754,46,43,2023-03-25T21:39:18Z,1930000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT08M57.00S,2023-03-25T21:39:15.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,46,43,2023-03-25T21:39:25Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,196.0,,,,,,,,,,,,,,,,,
200,PT08M56.00S,2023-03-25T21:39:35.9Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,46,43,2023-03-25T21:39:42Z,1960000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1629726]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Mathews,1629726.0,,,,,,
201,PT08M56.00S,2023-03-25T21:39:35.9Z,2,REGULAR,steal,,[],1629726,,,1610612737,46,43,2023-03-25T21:39:38Z,1970000,False,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
202,PT08M52.00S,2023-03-25T21:39:40.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629726,94.56307490144546,50.245098039215684,1610612737,48,43,2023-03-25T21:45:59Z,1980000,False,1.0,-1.0,1,right,G. Mathews running Layup (5 PTS),[1629726],1610612737.0,ATL,running,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,5.0,,,,,,,,,,,,,
203,PT08M51.00S,2023-03-25T21:39:46.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,48,43,2023-03-25T21:39:46Z,1990000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M51.00S,2023-03-25T21:41:25.3Z,2,REGULAR,substitution,out,[],1631100,,,1610612754,48,43,2023-03-25T21:42:37Z,2000000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M51.00S,2023-03-25T21:41:25.3Z,2,REGULAR,substitution,in,[],1628381,,,1610612754,48,43,2023-03-25T21:42:37Z,2010000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M34.00S,2023-03-25T21:43:06.9Z,2,REGULAR,2pt,Jump Shot,[],204456,11.777266754270697,31.61764705882353,1610612754,48,45,2023-03-25T21:43:14Z,2020000,False,92.0,58.0,1,left,T. McConnell 10' pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,10.88,Made,,,,,2.0,,,,,,,,,,,,,
207,PT08M14.00S,2023-03-25T21:43:26.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,90.48948751642575,42.8921568627451,1610612737,50,45,2023-03-25T21:43:32Z,2030000,False,-36.0,37.0,1,right,D. Murray driving floating bank Jump Shot (4 PTS),[1627749],1610612737.0,ATL,driving floating bank,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,,,,,4.0,,,,,,,,,,,,,
208,PT08M03.00S,2023-03-25T21:43:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.703679369250986,47.794117647058826,1610612754,50,47,2023-03-25T21:43:47Z,2040000,False,11.0,20.0,1,left,T. McConnell driving reverse Layup (4 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,4.0,,,,,,,,,,,,,
209,PT07M54.00S,2023-03-25T21:43:46.6Z,2,REGULAR,3pt,Jump Shot,[],1629726,74.19513797634691,13.725490196078432,1610612737,53,47,2023-03-25T21:43:58Z,2050000,False,-181.0,190.0,1,right,G. Mathews 26' 3PT  (8 PTS) (D. Murray 8 AST),"[1629726, 1627749]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,,8.0,D. Murray,1627749.0,8.0,,,,,,,,,,
211,PT07M35.00S,2023-03-25T21:44:05.8Z,2,REGULAR,turnover,bad pass,[],1629670,,,1610612754,53,47,2023-03-25T21:44:12Z,2070000,False,,,0,,J. Nwora bad pass TURNOVER (1 TO),"[1629670, 1630168]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Okongwu,1630168.0,,,,,,
212,PT07M35.00S,2023-03-25T21:44:05.8Z,2,REGULAR,steal,,[],1630168,,,1610612737,53,47,2023-03-25T21:50:03Z,2080000,False,,,0,,O. Okongwu STEAL (3 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
213,PT07M30.00S,2023-03-25T21:44:10.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630180,96.40275952693824,4.901960784313726,1610612737,53,47,2023-03-25T21:47:57Z,2090000,False,-225.0,-19.0,1,right,MISS S. Bey running 3PT,[1630180],1610612737.0,ATL,running,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,22.63,Missed,,,,,,,,,,,,,,,,,,
214,PT07M26.00S,2023-03-25T21:44:14.7Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612754,53,47,2023-03-25T21:44:17Z,2100000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,,,
215,PT07M24.00S,2023-03-25T21:44:17.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,28.07161629434954,78.43137254901961,1610612754,53,47,2023-03-25T21:48:12Z,2110000,False,-142.0,211.0,1,left,MISS B. Hield 25' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
216,PT07M20.00S,2023-03-25T21:44:21.0Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,53,47,2023-03-25T21:44:24Z,2120000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,
217,PT07M06.00S,2023-03-25T21:44:34.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,87.20433639947439,57.35294117647059,1610612737,53,47,2023-03-25T21:44:41Z,2130000,False,37.0,68.0,1,right,MISS O. Okongwu 7' turnaround Shot,[1630168],1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
218,PT07M01.00S,2023-03-25T21:44:39.7Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612737,53,47,2023-03-25T21:44:41Z,2140000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,217.0,1.0,0.0,1.0,,,,,,,,,,,,,,
219,PT07M01.00S,2023-03-25T21:44:39.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,94.40999984741211,50.0,1610612737,53,47,2023-03-25T21:44:39Z,2150000,False,0.0,0.0,1,right,MISS S. Bey tip Layup,[1630180],1610612737.0,ATL,tip,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
220,PT07M01.00S,2023-03-25T21:44:39.9Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,53,47,2023-03-25T21:44:40Z,2160000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,,,219.0,4.0,2.0,2.0,,,,,,,,,,,,,,
221,PT06M59.00S,2023-03-25T21:44:44.9Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,53,47,2023-03-25T21:44:54Z,2170000,False,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (2 TO),[204456],1610612754.0,IND,lost ball,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1198.0,2.0,,,,,,,,
222,PT06M59.00S,2023-03-25T21:44:48.8Z,2,REGULAR,substitution,out,[],1627749,,,1610612737,53,47,2023-03-25T21:45:04Z,2180000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M59.00S,2023-03-25T21:44:48.8Z,2,REGULAR,substitution,out,[],1629726,,,1610612737,53,47,2023-03-25T21:45:04Z,2190000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M59.00S,2023-03-25T21:44:48.8Z,2,REGULAR,substitution,out,[],1630537,,,1610612737,53,47,2023-03-25T21:45:04Z,2200000,False,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M59.00S,2023-03-25T21:44:48.8Z,2,REGULAR,substitution,in,[],203992,,,1610612737,53,47,2023-03-25T21:45:04Z,2210000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M59.00S,2023-03-25T21:44:48.8Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,53,47,2023-03-25T21:45:04Z,2220000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M59.00S,2023-03-25T21:44:48.8Z,2,REGULAR,substitution,in,[],1630174,,,1610612737,53,47,2023-03-25T21:45:04Z,2230000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M37.00S,2023-03-25T21:45:31.7Z,2,REGULAR,foul,offensive,[],1630168,,,1610612737,53,47,2023-03-25T21:45:45Z,2240000,False,,,0,,O. Okongwu off-the-ball offensive FOUL (1 PF),"[1630168, 1629670]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2534.0,,,,,,1.0,0.0,Nwora,1629670.0
230,PT06M37.00S,2023-03-25T21:45:31.7Z,2,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,53,47,2023-03-25T21:45:31Z,2260000,False,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2534.0,1.0,,,,,,,,
231,PT06M37.00S,2023-03-25T21:45:44.2Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,53,47,2023-03-25T21:45:49Z,2270000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M37.00S,2023-03-25T21:45:44.2Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,53,47,2023-03-25T21:45:49Z,2280000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M26.00S,2023-03-25T21:45:56.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629670,27.151773981603156,82.1078431372549,1610612754,53,50,2023-03-25T21:46:03Z,2290000,False,-161.0,203.0,1,left,J. Nwora 25' 3PT step back (11 PTS),[1629670],1610612754.0,IND,step back,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,25.85,Made,,,,,11.0,,,,,,,,,,,,,
234,PT06M08.00S,2023-03-25T21:46:14.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,94.43166885676742,51.225490196078425,1610612737,55,50,2023-03-25T21:46:23Z,2300000,False,6.0,0.0,1,right,J. Collins cutting DUNK (13 PTS) (T. Young 3 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,13.0,T. Young,1629027.0,3.0,,,,,,,,,,
236,PT05M52.00S,2023-03-25T21:46:30.7Z,2,REGULAR,2pt,Jump Shot,[],1629670,24.392247043363994,56.86274509803921,1610612754,55,52,2023-03-25T21:46:35Z,2320000,False,-34.0,177.0,1,left,J. Nwora 18' pullup Jump Shot (13 PTS) (J. Smith 1 AST),"[1629670, 1630188]",1610612754.0,IND,pullup,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Center,18.01,Made,,,,,13.0,J. Smith,1630188.0,1.0,,,,,,,,,,
237,PT05M37.00S,2023-03-25T21:46:50.4Z,2,REGULAR,foul,personal,[],1629670,,,1610612737,55,52,2023-03-25T21:46:57Z,2330000,False,,,0,,J. Nwora personal FOUL (2 PF),"[1629670, 1628381]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1198.0,,,,,,2.0,0.0,Collins,1628381.0
239,PT05M37.00S,2023-03-25T21:46:56.3Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,55,52,2023-03-25T21:47:05Z,2350000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M37.00S,2023-03-25T21:46:56.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612737,55,52,2023-03-25T21:47:05Z,2360000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M37.00S,2023-03-25T21:46:56.3Z,2,REGULAR,substitution,in,[],203991,,,1610612737,55,52,2023-03-25T21:47:05Z,2370000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M37.00S,2023-03-25T21:46:56.3Z,2,REGULAR,substitution,in,[],1630543,,,1610612737,55,52,2023-03-25T21:47:05Z,2380000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M30.00S,2023-03-25T21:47:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,94.43166885676742,48.28431372549019,1610612737,55,52,2023-03-25T21:47:21Z,2390000,False,-9.0,0.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
244,PT05M26.00S,2023-03-25T21:47:18.3Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,55,52,2023-03-25T21:47:21Z,2400000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
246,PT05M18.00S,2023-03-25T21:47:51.4Z,2,REGULAR,3pt,Jump Shot,[],1629670,32.013797634691194,30.637254901960787,1610612754,55,55,2023-03-25T21:47:58Z,2420000,False,97.0,248.0,1,left,J. Nwora 26' 3PT pullup (16 PTS),[1629670],1610612754.0,IND,pullup,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,26.66,Made,,,,,16.0,,,,,,,,,,,,,
247,PT05M05.00S,2023-03-25T21:48:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,90.88370565045992,50.0,1610612737,57,55,2023-03-25T21:53:25Z,2430000,False,0.0,33.0,1,right,T. Young driving finger roll Layup (8 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,8.0,,,,,,,,,,,,,
248,PT04M52.00S,2023-03-25T21:48:17.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629670,5.732588699080158,50.49019607843137,1610612754,57,57,2023-03-25T21:48:26Z,2440000,False,-2.0,1.0,1,left,J. Nwora cutting DUNK (18 PTS) (T. McConnell 2 AST),"[1629670, 204456]",1610612754.0,IND,cutting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,18.0,T. McConnell,204456.0,2.0,,,,,,,,,,
250,PT04M50.00S,2023-03-25T21:48:25.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,57,57,2023-03-25T21:48:25Z,2460000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M50.00S,2023-03-25T21:50:53.4Z,2,REGULAR,substitution,out,[],204456,,,1610612737,57,57,2023-03-25T21:51:15Z,2470000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M50.00S,2023-03-25T21:50:53.4Z,2,REGULAR,substitution,in,[],1630169,,,1610612737,57,57,2023-03-25T21:51:15Z,2480000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
