actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT04M54.00S,2023-02-26T20:25:46.8Z,1,REGULAR,substitution,out,[],1628381,,,1610612751,19,18,2023-02-26T20:25:59Z,870000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M54.00S,2023-02-26T20:25:46.8Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,19,18,2023-02-26T20:25:59Z,880000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M54.00S,2023-02-26T20:25:46.8Z,1,REGULAR,substitution,in,[],1630552,,,1610612751,19,18,2023-02-26T20:25:59Z,890000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M54.00S,2023-02-26T20:25:46.8Z,1,REGULAR,substitution,in,[],1629027,,,1610612751,19,18,2023-02-26T20:25:59Z,900000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M54.00S,2023-02-26T20:25:46.8Z,1,REGULAR,substitution,in,[],1627827,,,1610612751,19,18,2023-02-26T20:25:59Z,910000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M54.00S,2023-02-26T20:26:02.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629661,,,1610612751,19,19,2023-02-26T20:26:02Z,920000,False,,,0,,C. Johnson Free Throw 2 of 2 (10 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
93,PT04M46.00S,2023-02-26T20:26:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.27792378449409,60.29411764705882,1610612737,21,19,2023-02-26T20:26:26Z,930000,False,51.0,29.0,1,right,T. Young driving Layup (4 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,,,,,,,,4.0,,,,,,,,,,
94,PT04M46.00S,2023-02-26T20:26:18.4Z,1,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612737,21,19,2023-02-26T20:26:25Z,940000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Young 1 FT),"[1627827, 1629027]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,2.0,0.0,Young,1629027.0,,,,,
96,PT04M46.00S,2023-02-26T20:26:37.9Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,22,19,2023-02-26T20:26:37Z,960000,False,,,0,,T. Young Free Throw 1 of 1 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
97,PT04M24.00S,2023-02-26T20:27:01.5Z,1,REGULAR,2pt,Jump Shot,[],203915,6.389618922470433,23.774509803921568,1610612751,22,21,2023-02-26T20:27:08Z,970000,False,131.0,8.0,1,left,S. Dinwiddie 13' turnaround fadeaway Jump Shot (2 PTS),[203915],1610612751.0,BKN,turnaround fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,13.13,Made,,,,,,,,2.0,,,,,,,,,,
98,PT04M10.00S,2023-02-26T20:27:15.3Z,1,REGULAR,2pt,Jump Shot,[],1629027,75.24638633377135,40.68627450980392,1610612737,24,21,2023-02-26T20:27:21Z,980000,False,-47.0,180.0,1,right,T. Young 18' step back Jump Shot (7 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Center,18.61,Made,,,,,,,,7.0,,,,,,,,,,
99,PT03M56.00S,2023-02-26T20:27:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.601182654402102,51.9607843137255,1610612751,24,23,2023-02-26T20:27:35Z,990000,False,-10.0,0.0,1,left,M. Bridges driving Layup (7 PTS) (S. Dinwiddie 2 AST),"[1628969, 203915]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,7.0,,,,,,S. Dinwiddie,203915.0,2.0,,
101,PT03M39.00S,2023-02-26T20:27:46.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.41590013140605,40.931372549019606,1610612737,24,23,2023-02-26T20:27:52Z,1010000,False,-45.0,75.0,1,right,MISS T. Young 8' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.78,Missed,,,,,,,,,,,,,,,,,,
102,PT03M37.00S,2023-02-26T20:27:48.7Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,24,23,2023-02-26T20:27:52Z,1020000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT03M27.00S,2023-02-26T20:27:59.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,5.601182654402102,96.56862745098039,1610612751,24,23,2023-02-26T20:28:04Z,1030000,False,-233.0,0.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
104,PT03M24.00S,2023-02-26T20:28:02.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,24,23,2023-02-26T20:28:04Z,1040000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M17.00S,2023-02-26T20:28:09.2Z,1,REGULAR,3pt,Jump Shot,[],1630180,74.45795006570303,12.990196078431374,1610612737,27,23,2023-02-26T20:28:14Z,1050000,False,-185.0,188.0,1,right,S. Bey 26' 3PT  (3 PTS) (J. Johnson 1 AST),"[1630180, 1630552]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.35,Made,,,,,,,,3.0,,,,,,J. Johnson,1630552.0,1.0,,
107,PT02M58.00S,2023-02-26T20:28:27.8Z,1,REGULAR,2pt,Jump Shot,[],1630560,7.703679369250986,74.01960784313727,1610612751,27,23,2023-02-26T20:32:04Z,1070000,False,-120.0,20.0,1,left,MISS C. Thomas 12' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,12.17,Missed,,,,,,,,,,,,,,,,,,
108,PT02M55.00S,2023-02-26T20:28:30.8Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,27,23,2023-02-26T20:28:33Z,1080000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT02M49.00S,2023-02-26T20:28:37.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,87.86136662286465,40.68627450980392,1610612737,27,23,2023-02-26T20:28:42Z,1090000,False,-47.0,62.0,1,right,MISS T. Young 7' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.72,Missed,,,,,,,,,,,,,,,,,,
110,PT02M46.00S,2023-02-26T20:28:40.1Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,27,23,2023-02-26T20:28:42Z,1100000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT02M41.00S,2023-02-26T20:28:44.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629661,5.601182654402102,50.0,1610612751,27,25,2023-02-26T20:28:53Z,1110000,False,0.0,0.0,1,left,C. Johnson running Layup (12 PTS),[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,0.02,Made,,,,,,,,12.0,,,,,,,,,,
112,PT02M25.00S,2023-02-26T20:29:00.3Z,1,REGULAR,3pt,Jump Shot,[],203992,95.74572930354796,94.85294117647058,1610612737,30,25,2023-02-26T20:29:06Z,1120000,False,224.0,-13.0,1,right,B. Bogdanovic 3PT  (3 PTS) (T. Young 2 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,22.46,Made,,,,,,,,3.0,,,,,,T. Young,1629027.0,2.0,,
114,PT02M24.00S,2023-02-26T20:29:05.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,30,25,2023-02-26T20:29:05Z,1140000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M05.00S,2023-02-26T20:32:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.90210249671485,50.0,1610612751,30,27,2023-02-26T20:32:26Z,1150000,False,0.0,106.0,1,left,M. Bridges 10' Jump Shot (9 PTS) (S. Dinwiddie 3 AST),"[1628969, 203915]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.64,Made,,,,,,,,9.0,,,,,,S. Dinwiddie,203915.0,3.0,,
117,PT01M47.00S,2023-02-26T20:32:37.5Z,1,REGULAR,3pt,Jump Shot,[],1629027,68.15045992115637,35.294117647058826,1610612737,33,27,2023-02-26T20:32:44Z,1170000,False,-74.0,247.0,1,right,T. Young 25' 3PT pullup (10 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.76,Made,,,,,,,,10.0,,,,,,,,,,
118,PT01M30.00S,2023-02-26T20:32:53.9Z,1,REGULAR,3pt,Jump Shot,[],203915,30.17411300919842,30.637254901960787,1610612751,33,27,2023-02-26T20:33:00Z,1180000,False,97.0,231.0,1,left,MISS S. Dinwiddie 25' step back 3PT,[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
119,PT01M28.00S,2023-02-26T20:32:55.9Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,33,27,2023-02-26T20:33:00Z,1190000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT01M22.00S,2023-02-26T20:33:04.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612737,33,27,2023-02-26T20:33:27Z,1200000,False,,,0,,S. Dinwiddie personal FOUL (1 PF) (Okongwu 2 FT),"[203915, 1630168]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,201246.0,1.0,0.0,Okongwu,1630168.0,,,,,
122,PT01M22.00S,2023-02-26T20:33:30.5Z,1,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,34,27,2023-02-26T20:33:30Z,1220000,False,,,0,,O. Okongwu Free Throw 1 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
123,PT01M22.00S,2023-02-26T20:33:31.5Z,1,REGULAR,substitution,out,[],1629661,,,1610612737,34,27,2023-02-26T20:33:35Z,1230000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M22.00S,2023-02-26T20:33:31.5Z,1,REGULAR,substitution,in,[],203925,,,1610612737,34,27,2023-02-26T20:33:35Z,1240000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M22.00S,2023-02-26T20:33:51.1Z,1,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,35,27,2023-02-26T20:33:51Z,1250000,False,,,0,,O. Okongwu Free Throw 2 of 2 (2 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
126,PT01M11.00S,2023-02-26T20:34:07.4Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612751,35,27,2023-02-26T20:34:30Z,1260000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630168, 1630560]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Thomas,1630560.0,,,,,
128,PT01M11.00S,2023-02-26T20:34:33.4Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,35,28,2023-02-26T20:34:33Z,1280000,False,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
129,PT01M11.00S,2023-02-26T20:34:46.4Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,35,29,2023-02-26T20:34:46Z,1290000,False,,,0,,C. Thomas Free Throw 2 of 2 (2 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
130,PT00M57.90S,2023-02-26T20:35:03.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630560,,,1610612737,35,29,2023-02-26T20:35:28Z,1300000,False,,,0,,C. Thomas personal FOUL (1 PF) (Young 2 FT),"[1630560, 1629027]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628484.0,1.0,0.0,Young,1629027.0,,,,,
132,PT00M57.90S,2023-02-26T20:35:29.2Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,36,29,2023-02-26T20:35:29Z,1320000,False,,,0,,T. Young Free Throw 1 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
133,PT00M57.90S,2023-02-26T20:35:44.6Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,37,29,2023-02-26T20:35:44Z,1330000,False,,,0,,T. Young Free Throw 2 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
134,PT00M49.30S,2023-02-26T20:35:57.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,7.046649145860711,4.411764705882353,1610612751,37,29,2023-02-26T20:36:06Z,1340000,False,228.0,14.0,1,left,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
135,PT00M45.50S,2023-02-26T20:36:01.3Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,37,29,2023-02-26T20:41:35Z,1350000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,,
136,PT00M41.20S,2023-02-26T20:36:05.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,92.32917214191852,49.50980392156863,1610612737,37,29,2023-02-26T20:36:12Z,1360000,False,-2.0,20.0,1,right,MISS J. Johnson running Layup,[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
137,PT00M38.40S,2023-02-26T20:36:08.3Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,37,29,2023-02-26T20:36:08Z,1370000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,136.0,2.0,2.0,0.0,,,,,,,,,,,,,,
138,PT00M35.00S,2023-02-26T20:36:11.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,6.389618922470433,51.470588235294116,1610612751,37,29,2023-02-26T20:36:18Z,1380000,False,-7.0,8.0,1,left,MISS M. Bridges running Layup - blocked,"[1628969, 1630552]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,Johnson,1630552.0
139,PT00M35.00S,2023-02-26T20:36:11.8Z,1,REGULAR,block,,[],1630552,,,1610612751,37,29,2023-02-26T20:36:14Z,1390000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
140,PT00M30.40S,2023-02-26T20:36:16.4Z,1,REGULAR,rebound,offensive,[],1630560,,,1610612751,37,29,2023-02-26T20:36:18Z,1400000,False,,,0,,C. Thomas REBOUND (Off:1 Def:0),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,138.0,1.0,0.0,1.0,,,,,,,,,,,,,,
141,PT00M25.70S,2023-02-26T20:36:21.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203925,31.750985545335087,52.20588235294118,1610612751,37,29,2023-02-26T20:36:26Z,1410000,False,-11.0,246.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,24.62,Missed,,,,,,,,,,,,,,,,,,
142,PT00M22.90S,2023-02-26T20:36:23.8Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,37,29,2023-02-26T20:36:26Z,1420000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,
143,PT00M04.00S,2023-02-26T20:36:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629027,70.90998685939553,79.16666666666666,1610612737,37,29,2023-02-26T20:36:50Z,1430000,False,146.0,221.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
144,PT00M01.10S,2023-02-26T20:36:45.7Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,37,29,2023-02-26T20:36:50Z,1440000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,143.0,3.0,3.0,0.0,,,,,,,,,,,,,,
145,PT00M00.00S,2023-02-26T20:36:49.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,80.23981603153744,50.73529411764706,1610612751,37,29,2023-02-26T20:37:06Z,1450000,False,-4.0,702.0,1,left,MISS M. Bridges 70' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,70.18,Missed,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2023-02-26T20:36:49.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,37,29,2023-02-26T20:37:06Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,145.0,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2023-02-26T20:36:52.9Z,1,REGULAR,period,end,[],0,,,1610612751,37,29,2023-02-26T20:36:52Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,out,['startperiod'],1630552,,,1610612751,37,29,2023-02-26T20:39:31Z,1480000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612751,37,29,2023-02-26T20:39:31Z,1490000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612751,37,29,2023-02-26T20:39:31Z,1500000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,37,29,2023-02-26T20:39:31Z,1510000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,out,['startperiod'],203915,,,1610612751,37,29,2023-02-26T20:39:31Z,1520000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,out,['startperiod'],1627827,,,1610612751,37,29,2023-02-26T20:39:31Z,1530000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612751,37,29,2023-02-26T20:39:31Z,1540000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,in,['startperiod'],1631100,,,1610612751,37,29,2023-02-26T20:39:31Z,1550000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,in,['startperiod'],1626220,,,1610612751,37,29,2023-02-26T20:39:31Z,1560000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,in,['startperiod'],203552,,,1610612751,37,29,2023-02-26T20:39:31Z,1570000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,37,29,2023-02-26T20:39:31Z,1580000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-02-26T20:39:17.6Z,2,REGULAR,substitution,in,['startperiod'],1629661,,,1610612751,37,29,2023-02-26T20:39:31Z,1590000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-02-26T20:39:31.3Z,2,REGULAR,period,start,[],0,,,1610612737,37,29,2023-02-26T20:39:31Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M37.00S,2023-02-26T20:39:54.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,87.99277266754271,53.92156862745098,1610612737,37,29,2023-02-26T20:40:04Z,1610000,False,20.0,60.0,1,right,MISS S. Bey 6' driving floating Shot - blocked,"[1630180, 1629651]",1610612737.0,ATL,driving floating,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
162,PT11M37.00S,2023-02-26T20:39:54.1Z,2,REGULAR,block,,[],1629651,,,1610612737,37,29,2023-02-26T20:39:57Z,1620000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT11M36.00S,2023-02-26T20:39:55.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,37,29,2023-02-26T20:40:04Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,161.0,,,,,,,,,,,,,,,,,
164,PT11M34.00S,2023-02-26T20:40:10.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630180,95.0886990801577,83.57843137254902,1610612737,37,29,2023-02-26T20:40:17Z,1640000,False,168.0,-6.0,1,right,MISS S. Bey 16' Jump Shot,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Right,16.8,Missed,,,,,,,,,,,,,,,,,,
165,PT11M30.00S,2023-02-26T20:40:14.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,37,29,2023-02-26T20:40:14Z,1650000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,
166,PT11M15.00S,2023-02-26T20:40:29.7Z,2,REGULAR,turnover,bad pass,[],1629651,,,1610612751,37,29,2023-02-26T20:40:37Z,1660000,False,,,0,,N. Claxton bad pass TURNOVER (1 TO),"[1629651, 203992]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Bogdanovic,203992.0,,,,,,,,,,,
