actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
164,PT11M23.00S,2023-04-02T22:38:01.9Z,2,REGULAR,3pt,Jump Shot,[],203992,67.62483574244416,45.83333333333333,1610612737,40,31,2023-04-02T22:38:41Z,1620000,False,-21.0,252.0,1,right,B. Bogdanovic 25' 3PT  (11 PTS) (T. Young 3 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.27,Made,,,,,11.0,,,,,,,,,T. Young,1629027.0,3.0,,
166,PT11M05.00S,2023-04-02T22:38:19.5Z,2,REGULAR,2pt,Jump Shot,[],202681,22.421156373193167,68.62745098039215,1610612742,40,33,2023-04-02T22:38:45Z,1640000,False,-93.0,158.0,1,left,K. Irving 18' Jump Shot (12 PTS) (C. Wood 1 AST),"[202681, 1626174]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,18.36,Made,,,,,12.0,,,,,,,,,C. Wood,1626174.0,1.0,,
168,PT10M52.00S,2023-04-02T22:38:33.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,94.56307490144546,49.01960784313725,1610612737,42,33,2023-04-02T22:38:48Z,1660000,False,-5.0,-1.0,1,right,O. Okongwu alley-oop DUNK (2 PTS) (T. Young 4 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,2.0,,,,,,,,,T. Young,1629027.0,4.0,,
170,PT10M35.00S,2023-04-02T22:38:52.5Z,2,REGULAR,violation,kicked ball,[],1630552,,,1610612742,42,33,2023-04-02T22:38:59Z,1680000,False,,,0,,J. Johnson kicked ball VIOLATION,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,
171,PT10M29.00S,2023-04-02T22:39:14.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,6.1268068331143235,49.754901960784316,1610612742,42,35,2023-04-02T22:39:21Z,1690000,False,1.0,5.0,1,left,C. Wood cutting DUNK (3 PTS) (J. Hardy 2 AST),"[1626174, 1630702]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,3.0,,,,,,,,,J. Hardy,1630702.0,2.0,,
175,PT10M17.00S,2023-04-02T22:39:27.6Z,2,REGULAR,foul,personal,['2freethrow'],202722,,,1610612737,42,35,2023-04-02T22:39:59Z,1710000,False,,,0,,D. Bertans shooting personal FOUL (1 PF) (Okongwu 2 FT),"[202722, 1630168]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,
177,PT10M17.00S,2023-04-02T22:40:00.1Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,43,35,2023-04-02T22:40:00Z,1730000,False,,,0,,O. Okongwu Free Throw 1 of 2 (3 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
178,PT10M17.00S,2023-04-02T22:40:14.2Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,44,35,2023-04-02T22:40:14Z,1740000,False,,,0,,O. Okongwu Free Throw 2 of 2 (4 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
180,PT10M04.00S,2023-04-02T22:40:29.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.258212877792378,49.50980392156863,1610612742,44,37,2023-04-02T22:40:34Z,1750000,False,2.0,6.0,1,left,K. Irving driving Layup (14 PTS),[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,14.0,,,,,,,,,,,,,
181,PT09M42.00S,2023-04-02T22:40:50.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,83.26215505913272,49.50980392156863,1610612737,44,37,2023-04-02T22:40:55Z,1760000,False,-2.0,105.0,1,right,MISS J. Johnson 10' Jump Shot,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.48,Missed,,,,,,,,,,,,,,,,,,
182,PT09M40.00S,2023-04-02T22:40:52.1Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,44,37,2023-04-02T22:40:55Z,1770000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,In The Paint (Non-RA),8-16 Center,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,,
183,PT09M37.00S,2023-04-02T22:41:00.5Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612742,44,37,2023-04-02T22:41:23Z,1780000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Wood 2 FT),"[1630168, 1626174]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,2.0,0.0,Wood,1626174.0,,,,,,,,
185,PT09M37.00S,2023-04-02T22:41:27.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626174,,,1610612742,44,38,2023-04-02T22:41:27Z,1800000,False,,,0,,C. Wood Free Throw 1 of 2 (4 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
186,PT09M37.00S,2023-04-02T22:41:29.5Z,2,REGULAR,substitution,out,[],1630702,,,1610612742,44,38,2023-04-02T22:41:38Z,1810000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M37.00S,2023-04-02T22:41:29.5Z,2,REGULAR,substitution,in,[],203493,,,1610612742,44,38,2023-04-02T22:41:38Z,1820000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M37.00S,2023-04-02T22:41:48.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626174,,,1610612742,44,39,2023-04-02T22:41:48Z,1830000,False,,,0,,C. Wood Free Throw 2 of 2 (5 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
189,PT09M26.00S,2023-04-02T22:42:01.4Z,2,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612737,44,39,2023-04-02T22:42:29Z,1840000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Young 2 FT),"[1626174, 1629027]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,1.0,0.0,Young,1629027.0,,,,,,,,
191,PT09M26.00S,2023-04-02T22:42:30.4Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,45,39,2023-04-02T22:42:30Z,1860000,False,,,0,,T. Young Free Throw 1 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
192,PT09M26.00S,2023-04-02T22:42:31.2Z,2,REGULAR,substitution,out,[],1626174,,,1610612737,45,39,2023-04-02T22:42:37Z,1870000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M26.00S,2023-04-02T22:42:31.2Z,2,REGULAR,substitution,in,[],203939,,,1610612737,45,39,2023-04-02T22:42:37Z,1880000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M26.00S,2023-04-02T22:42:47.1Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,46,39,2023-04-02T22:42:47Z,1890000,False,,,0,,T. Young Free Throw 2 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
195,PT09M12.00S,2023-04-02T22:43:03.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,17.821944809461236,45.09803921568628,1610612742,46,41,2023-04-02T22:43:29Z,1900000,False,25.0,115.0,1,left,K. Irving 11' fadeaway Jump Shot (16 PTS),[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,11.76,Made,,,,,16.0,,,,,,,,,,,,,
196,PT09M00.00S,2023-04-02T22:43:14.3Z,2,REGULAR,2pt,Jump Shot,[],1629027,91.01511169513797,68.13725490196079,1610612737,46,41,2023-04-02T22:43:55Z,1910000,False,91.0,32.0,1,right,MISS T. Young 9' driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Mid-Range,8-16 Right,9.62,Missed,,,,,,,,,,,,,,,,,,
197,PT08M56.00S,2023-04-02T22:43:18.3Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,46,41,2023-04-02T22:43:19Z,1920000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,196.0,3.0,2.0,1.0,,,,,,,,,,,,,,
198,PT08M56.00S,2023-04-02T22:43:18.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,48,41,2023-04-02T22:43:18Z,1930000,False,0.0,0.0,1,right,O. Okongwu tip Layup (6 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,,
199,PT08M48.00S,2023-04-02T22:43:26.8Z,2,REGULAR,3pt,Jump Shot,[],202722,25.57490144546649,83.82352941176471,1610612742,48,41,2023-04-02T22:43:32Z,1940000,False,-169.0,188.0,1,left,MISS D. Bertans 25' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
200,PT08M45.00S,2023-04-02T22:43:29.8Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,48,41,2023-04-02T22:43:32Z,1950000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,199.0,4.0,3.0,1.0,,,,,,,,,,,,,,
201,PT08M41.00S,2023-04-02T22:43:34.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203992,74.58935611038108,82.84313725490196,1610612737,48,41,2023-04-02T22:44:40Z,1960000,False,164.0,186.0,1,right,MISS B. Bogdanovic 24' running 3PT,[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,24.84,Missed,,,,,,,,,,,,,,,,,,
202,PT08M39.00S,2023-04-02T22:43:36.1Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,48,41,2023-04-02T22:43:41Z,1970000,False,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,,,201.0,2.0,2.0,0.0,,,,,,,,,,,,,,
203,PT08M29.00S,2023-04-02T22:43:46.7Z,2,REGULAR,3pt,Jump Shot,[],202722,30.17411300919842,71.32352941176471,1610612742,48,41,2023-04-02T22:43:51Z,1980000,False,-107.0,231.0,1,left,MISS D. Bertans 25' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
204,PT08M25.00S,2023-04-02T22:43:50.7Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,48,41,2023-04-02T22:43:51Z,1990000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,203.0,2.0,2.0,0.0,,,,,,,,,,,,,,
205,PT08M12.00S,2023-04-02T22:44:02.9Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,48,41,2023-04-02T22:44:09Z,2000000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1630182]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Green,1630182.0,,,,,
206,PT08M12.00S,2023-04-02T22:44:02.9Z,2,REGULAR,steal,,[],1630182,,,1610612742,48,41,2023-04-02T22:44:05Z,2010000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
207,PT08M09.00S,2023-04-02T22:44:06.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630182,5.206964520367937,51.470588235294116,1610612742,48,43,2023-04-02T22:45:28Z,2020000,False,-7.0,-4.0,1,left,J. Green running DUNK (6 PTS),[1630182],1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,6.0,,,,,,,,,,,,,
208,PT08M09.00S,2023-04-02T22:44:10.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,48,43,2023-04-02T22:44:10Z,2030000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M09.00S,2023-04-02T22:45:56.2Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,48,43,2023-04-02T22:46:42Z,2040000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M09.00S,2023-04-02T22:45:56.2Z,2,REGULAR,substitution,in,[],1627749,,,1610612737,48,43,2023-04-02T22:46:42Z,2050000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M57.00S,2023-04-02T22:47:12.6Z,2,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,48,43,2023-04-02T22:47:20Z,2060000,False,,,0,,D. Murray bad pass out-of-bounds TURNOVER (2 TO),[1627749],1610612737.0,ATL,bad pass,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627541.0,,,,,2.0,,,,,,,
212,PT07M44.00S,2023-04-02T22:47:33.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202681,22.815374507227332,76.22549019607843,1610612742,48,45,2023-04-02T22:47:44Z,2070000,False,-131.0,162.0,1,left,K. Irving 20' Jump Shot (18 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,20.84,Made,,,,,18.0,,,,,,,,,,,,,
213,PT07M26.00S,2023-04-02T22:47:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,94.03745072273325,51.225490196078425,1610612737,50,45,2023-04-02T22:47:58Z,2080000,False,6.0,4.0,1,right,O. Okongwu cutting Layup (8 PTS) (B. Bogdanovic 1 AST),"[1630168, 203992]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,8.0,,,,,,,,,B. Bogdanovic,203992.0,1.0,,
215,PT07M06.00S,2023-04-02T22:48:13.0Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612742,50,45,2023-04-02T22:48:43Z,2100000,False,,,0,,J. Johnson shooting personal FOUL (2 PF) (Irving 2 FT),"[1630552, 202681]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,2.0,0.0,Irving,202681.0,,,,,,,,
217,PT07M06.00S,2023-04-02T22:48:48.3Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,50,46,2023-04-02T22:48:48Z,2120000,False,,,0,,K. Irving Free Throw 1 of 2 (19 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
218,PT07M06.00S,2023-04-02T22:48:49.6Z,2,REGULAR,substitution,out,[],1631100,,,1610612742,50,46,2023-04-02T22:48:57Z,2130000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M06.00S,2023-04-02T22:48:49.6Z,2,REGULAR,substitution,out,[],202722,,,1610612742,50,46,2023-04-02T22:48:57Z,2140000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M06.00S,2023-04-02T22:48:49.6Z,2,REGULAR,substitution,in,[],1630180,,,1610612742,50,46,2023-04-02T22:48:57Z,2150000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M06.00S,2023-04-02T22:48:49.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,50,46,2023-04-02T22:48:57Z,2160000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M06.00S,2023-04-02T22:49:17.3Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,50,47,2023-04-02T22:49:17Z,2170000,False,,,0,,K. Irving Free Throw 2 of 2 (20 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
223,PT06M49.00S,2023-04-02T22:49:36.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,87.72996057818659,51.71568627450981,1610612737,50,47,2023-04-02T22:49:41Z,2180000,False,9.0,63.0,1,right,MISS O. Okongwu 6' Hook,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
224,PT06M45.00S,2023-04-02T22:49:40.1Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,50,47,2023-04-02T22:49:41Z,2190000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,1.0,1.0,0.0,,,,,,,,,,,,,,
225,PT06M43.00S,2023-04-02T22:49:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630182,6.652431011826544,49.754901960784316,1610612742,50,49,2023-04-02T22:49:48Z,2200000,False,1.0,10.0,1,left,J. Green running Layup (8 PTS),[1630182],1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,8.0,,,,,,,,,,,,,
226,PT06M35.00S,2023-04-02T22:49:52.2Z,2,REGULAR,foul,offensive,[],1630168,,,1610612737,50,49,2023-04-02T22:49:58Z,2210000,False,,,0,,O. Okongwu off-the-ball offensive FOUL (3 PF),"[1630168, 1630182]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,,,,,1627962.0,3.0,0.0,Green,1630182.0,,,,,,,,
228,PT06M35.00S,2023-04-02T22:49:52.2Z,2,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,50,49,2023-04-02T22:49:52Z,2230000,False,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,,,,,1627962.0,,,,,1.0,,,,,,,
229,PT06M35.00S,2023-04-02T22:49:59.5Z,2,REGULAR,substitution,out,[],1630552,,,1610612742,50,49,2023-04-02T22:50:04Z,2240000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M35.00S,2023-04-02T22:49:59.5Z,2,REGULAR,substitution,out,[],1630168,,,1610612742,50,49,2023-04-02T22:50:04Z,2250000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M35.00S,2023-04-02T22:49:59.5Z,2,REGULAR,substitution,in,[],1628381,,,1610612742,50,49,2023-04-02T22:50:04Z,2260000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M35.00S,2023-04-02T22:49:59.5Z,2,REGULAR,substitution,in,[],203991,,,1610612742,50,49,2023-04-02T22:50:04Z,2270000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M21.00S,2023-04-02T22:50:26.2Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,50,49,2023-04-02T22:50:33Z,2280000,False,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 203991]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Capela,203991.0,,,,,
234,PT06M21.00S,2023-04-02T22:50:26.2Z,2,REGULAR,steal,,[],203991,,,1610612737,50,49,2023-04-02T22:50:28Z,2290000,False,,,0,,C. Capela STEAL (2 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
235,PT06M18.00S,2023-04-02T22:50:30.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203991,94.30026281208936,48.03921568627451,1610612737,52,49,2023-04-02T22:53:48Z,2300000,False,-10.0,1.0,1,right,C. Capela running finger roll Layup (2 PTS),[203991],1610612737.0,ATL,running finger roll,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,2.0,,,,,,,,,,,,,
236,PT06M02.00S,2023-04-02T22:50:45.5Z,2,REGULAR,3pt,Jump Shot,[],1630182,10.33180026281209,94.6078431372549,1610612742,52,49,2023-04-02T22:50:50Z,2310000,False,-223.0,45.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.74,Missed,,,,,,,,,,,,,,,,,,
237,PT05M59.00S,2023-04-02T22:50:48.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,52,49,2023-04-02T22:50:50Z,2320000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,,,
238,PT05M53.00S,2023-04-02T22:50:54.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,91.93495400788436,47.549019607843135,1610612737,52,49,2023-04-02T22:51:05Z,2330000,False,-12.0,23.0,1,right,MISS D. Murray driving floating bank Shot,[1627749],1610612737.0,ATL,driving floating bank,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
239,PT05M51.00S,2023-04-02T22:50:56.4Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,52,49,2023-04-02T22:51:05Z,2340000,False,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,238.0,3.0,3.0,0.0,,,,,,,,,,,,,,
240,PT05M46.00S,2023-04-02T22:51:01.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203493,8.886333771353483,3.1862745098039214,1610612742,52,49,2023-04-02T22:51:35Z,2350000,False,234.0,31.0,1,left,MISS R. Bullock running 3PT,[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
241,PT05M43.00S,2023-04-02T22:51:04.6Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,52,49,2023-04-02T22:51:15Z,2360000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,240.0,4.0,3.0,1.0,,,,,,,,,,,,,,
242,PT05M38.00S,2023-04-02T22:51:09.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203992,76.2976346911958,11.76470588235294,1610612737,52,49,2023-04-02T22:51:27Z,2370000,False,-191.0,170.0,1,right,MISS B. Bogdanovic 25' running 3PT,[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
243,PT05M38.00S,2023-04-02T22:51:09.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,52,49,2023-04-02T22:51:27Z,2380000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,242.0,,,,,,,,,,,,,,,,,
245,PT05M21.00S,2023-04-02T22:51:39.4Z,2,REGULAR,3pt,Jump Shot,[],202681,26.363337713534822,17.15686274509804,1610612742,52,49,2023-04-02T22:51:44Z,2400000,False,164.0,195.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
246,PT05M20.00S,2023-04-02T22:51:42.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,52,49,2023-04-02T22:51:42Z,2410000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,245.0,,,,,,,,,,,,,,,,,
248,PT05M08.00S,2023-04-02T22:52:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.13074901445466,46.568627450980394,1610612737,54,49,2023-04-02T22:52:28Z,2430000,False,-17.0,106.0,1,right,D. Murray 10' driving floating Jump Shot (11 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.75,Made,,,,,11.0,,,,,,,,,,,,,
